id,prefab_model_id,state_id,file_path
2629,621,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f_damage
2630,622,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2631,622,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2632,622,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2633,622,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2634,623,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2635,623,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2636,623,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2637,623,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2638,624,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2639,624,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2640,624,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2641,624,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2642,625,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f
2643,625,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f
2644,625,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f_damage
2645,625,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f_damage
2646,626,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2647,626,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2648,626,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2649,626,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2650,627,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2651,627,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f
2652,627,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2653,627,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall00_1f_damage
2654,628,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f
2655,628,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f
2656,628,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f_damage
2657,628,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall00_1f_damage
2658,629,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2659,629,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f
2660,629,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2661,629,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall00_1f_damage
2662,618,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2663,618,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2664,618,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2665,618,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2666,619,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2667,619,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2668,619,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2669,619,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2670,620,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2671,620,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2672,620,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2673,620,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2674,621,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2675,621,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2676,621,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2677,621,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2678,622,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2679,622,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2680,622,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2681,622,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2682,623,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2683,623,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f
2684,623,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2685,623,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_1f_damage
2686,624,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2687,624,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2688,624,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2689,624,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2690,625,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2691,625,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2692,625,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2693,625,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2694,626,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2695,626,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f
2696,626,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2697,626,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_1f_damage
2698,627,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2699,627,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2700,627,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2701,627,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2702,628,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2703,628,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2704,628,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2705,628,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2706,629,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2707,629,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f
2708,629,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2709,629,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof02_1f_damage
2710,630,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2711,630,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2712,631,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2713,631,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2714,632,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2715,632,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2716,633,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2717,633,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2718,634,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2719,634,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2720,635,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2721,635,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2722,636,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2723,636,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2724,637,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2725,637,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2726,638,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2727,638,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2728,639,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2729,640,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2730,639,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2731,641,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2732,640,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2733,641,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2734,642,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2735,642,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2736,643,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2737,643,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2738,644,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2739,644,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2740,645,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2741,645,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2742,646,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2743,646,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2744,647,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2745,647,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2746,648,5,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2747,648,6,prefab://prefabs/housing_big.xml/housing_step_big.nuia_dead
2748,630,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2749,630,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2750,631,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2751,631,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2752,632,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2753,632,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2754,633,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2755,633,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2756,634,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2757,634,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2758,635,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2759,635,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2760,636,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2761,636,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2762,637,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2763,637,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2764,638,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2765,638,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2766,639,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2767,639,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2768,640,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2769,640,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2770,641,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2771,641,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2772,642,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2773,642,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2774,643,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2775,643,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2776,644,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2777,644,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2778,645,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2779,645,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2780,646,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2781,646,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2782,647,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2783,647,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2784,648,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2785,648,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f
2786,630,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2787,630,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2788,631,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2789,631,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2790,632,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2791,632,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2792,633,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2793,633,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2794,634,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2795,634,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2796,635,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2797,635,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2798,636,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2799,636,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2800,637,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2801,637,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2802,638,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2803,638,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2804,639,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2805,639,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2806,640,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2807,640,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2808,641,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2809,641,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2810,642,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2811,642,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2812,643,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2813,643,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2814,644,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2815,644,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2816,645,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2817,645,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2818,646,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2819,646,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2820,647,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2821,647,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2822,648,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2823,648,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_floor01_2f_damage
2824,630,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f
2825,630,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f
2826,630,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f_damage
2827,630,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f_damage
2828,630,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2829,630,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2830,630,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2831,630,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2832,630,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2833,630,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2834,630,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2835,630,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2836,631,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2837,631,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2838,631,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2839,631,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2840,631,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f
2841,631,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f
2842,631,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f_damage
2843,631,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f_damage
2844,631,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f
2845,631,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f
2846,631,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f_damage
2847,631,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f_damage
2848,632,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2849,632,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2850,632,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2851,632,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2852,632,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f
2853,632,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f
2854,632,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f_damage
2855,632,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f_damage
2856,632,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2857,632,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2858,632,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f_damage
2859,632,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f_damage
2860,633,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2861,633,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2862,633,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2863,633,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2864,633,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f
2865,633,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f
2866,633,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f_damage
2867,633,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_roof01_2f_damage
2868,633,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2869,633,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2870,633,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2871,633,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2872,634,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2873,634,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2874,634,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2875,634,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2876,634,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2877,634,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2878,634,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2879,634,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2880,634,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f
2881,634,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f
2882,634,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f_damage
2883,634,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_2f_damage
2884,635,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2885,635,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2886,635,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2887,635,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2888,635,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f
2889,635,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f
2890,635,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f_damage
2891,635,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof01_2f_damage
2892,635,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2893,635,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2894,635,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2895,635,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2896,636,1,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2897,636,2,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f
2898,636,3,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2899,636,4,prefab://prefabs/housing_big.xml/nuia_housing_big2.nuia_big_wall01_1f_damage
2900,636,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2901,636,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f
2902,636,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2903,636,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof01_2f_damage
2904,636,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2905,636,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2906,636,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f_damage
2907,636,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f_damage
2908,637,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f
2909,637,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f
2910,637,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_2f
2911,637,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_2f
2912,637,1,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2913,637,2,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f
2914,637,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f_damage
2915,637,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_1f_damage
2916,637,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_2f_damage
2917,637,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_roof02_2f_damage
2918,637,3,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2919,637,4,prefab://prefabs/housing_big.xml/nuia_housing_big.nuia_big_wall01_2f_damage
2920,638,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2921,638,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f
2922,638,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_2f
2923,638,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_roof02_2f
2924,638,1,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2925,638,2,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_2f
2926,638,3,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
2927,638,4,prefab://prefabs/housing_big.xml/nuia_housing_big1.nuia_big_wall01_1f_damage
