id,armor_asset_id,asset_id
24853,3127,15736
24854,3127,15715
24855,3127,15725
24856,3128,15760
24858,3128,15771
24859,3128,15749
24860,3128,15727
24861,3128,15705
24862,3128,15716
24863,3128,15738
24864,3128,15785
24865,3129,15761
24866,3129,15772
24867,3129,15750
24868,3129,15786
24869,3129,15739
24870,3129,15728
24871,3129,15717
24872,3129,15706
24873,3130,15762
24874,3130,15751
24875,3130,15773
24876,3130,15787
24877,3130,15740
24878,3130,15729
24879,3130,15718
24880,3130,15707
24881,3131,15766
24882,3131,15755
24883,3131,15780
24884,3131,15791
24885,3131,15744
24886,3131,15733
24887,3131,15722
24888,3131,15711
24889,1906,15821
24890,1906,15806
24891,3132,15822
24892,3132,15818
24893,3133,15807
24894,3133,15826
24895,3134,15827
24896,3134,15808
24897,3135,15832
24898,3135,15815
24899,3136,15811
24900,3136,15824
24901,3137,15830
24902,3137,15813
24903,3138,15820
24904,3138,15817
24905,3139,15819
24906,3139,15823
24907,3140,15828
24908,3140,15809
24909,3141,15829
24910,3141,15810
24911,3142,15833
24912,3142,15816
24913,3143,15825
24914,3143,15812
24915,3144,15814
24916,3144,15831
24917,1744,11105
24918,2671,15848
24919,2671,15834
24920,2672,15835
24921,2672,15848
24922,3145,15846
24923,3146,15847
24924,3147,15836
24925,3147,15841
24926,3148,15839
24927,3148,15844
24928,3149,15840
24929,3149,15845
24930,3150,15837
24931,3150,15842
24932,3151,15838
24933,3151,15843
24934,3119,15802
24935,3119,13545
24936,3119,13544
24937,3119,13546
24938,3119,13547
24939,3119,13548
24940,3119,13615
24941,3119,11922
24942,3119,11949
24943,3119,11950
24944,3119,11951
24945,3119,11952
24947,3119,11607
24948,3119,11626
24949,3119,11629
24950,3119,13036
24951,3119,13342
24952,3119,13341
24953,3119,13805
24954,3119,13804
24955,3119,13803
24956,3119,13802
24957,3119,13801
24958,3119,13559
24959,3119,15502
24960,3119,15497
24961,3119,15504
24962,3119,13039
24963,3120,15513
24964,3120,15521
24965,3120,15518
24966,3120,15519
24967,3120,15520
24968,3120,13617
24969,3120,11924
24970,3120,11943
24971,3120,11944
24972,3120,11945
24973,3120,11946
24974,3120,11609
24975,3120,11625
24976,3120,11628
24978,3120,15578
24979,3120,15941
24980,3120,15942
24981,3120,15943
24982,3120,15944
24983,3120,15945
24984,3120,15946
24985,3120,15947
24986,3120,13800
24987,3120,13799
24988,3120,13798
24989,3120,13797
24990,3120,13796
24991,3120,13561
24992,3120,13038
24993,3120,13344
24994,3120,13343
24995,3120,15503
24996,3120,15499
24997,3120,15505
24998,3120,13041
25000,3123,15577
25001,3123,15948
25002,3123,15949
25003,3123,15950
25004,3123,15951
25005,3123,15952
25006,3123,15953
25007,3123,15954
25008,3123,11923
25009,3123,13616
25010,3123,11953
25011,3123,11954
25012,3123,11955
25013,3123,11956
25014,3123,11608
25015,3123,11627
25016,3123,11630
25017,3123,13795
25018,3123,13794
25019,3123,13793
25020,3123,13792
25021,3123,13791
25022,3123,13560
25023,3123,13037
25024,3123,13345
25025,3123,13346
25026,3123,13040
25027,3152,15909
25028,3152,15919
25029,3152,15849
25030,3152,15859
25031,3152,15869
25032,3152,15879
25033,3152,15889
25034,3152,15899
25035,3161,15916
25036,3161,15926
25037,3161,15876
25038,3161,15886
25039,3161,15896
25040,3161,15906
25041,3161,15856
25042,3161,15866
25043,3160,15912
25044,3160,15922
25045,3160,15872
25046,3160,15882
25047,3160,15862
25048,3160,15852
25049,3160,15892
25050,3160,15902
25051,3159,15918
25052,3159,15928
25053,3159,15878
25054,3159,15888
25055,3159,15898
25056,3159,15858
25057,3159,15908
25058,3159,15867
25059,3158,15914
25060,3158,15924
25061,3158,15874
25062,3158,15884
25063,3158,15894
25064,3158,15904
25065,3158,15854
25066,3158,15864
25067,3157,15910
25068,3157,15920
25069,3157,15870
25070,3157,15880
25071,3157,15890
25072,3157,15900
25073,3157,15850
25074,3157,15860
25075,3156,15915
25076,3156,15925
25077,3156,15875
25078,3156,15885
25079,3156,15895
25080,3156,15905
25081,3156,15855
25082,3156,15865
25083,3155,15911
25084,3155,15921
25085,3155,15871
25086,3155,15881
25087,3155,15891
25088,3155,15901
25089,3155,15851
25090,3155,15861
25091,3154,15877
25092,3154,15887
25093,3154,15917
25094,3154,15927
25095,3154,15897
25096,3154,15907
25097,3154,15857
25098,3154,15868
25099,3153,15913
25100,3153,15923
25101,3153,15873
25102,3153,15883
25103,3153,15893
25104,3153,15903
25105,3153,15853
25106,3153,15863
25107,3162,15937
25108,3162,15935
25109,3163,15936
25110,3163,15938
25111,3164,15934
25112,3164,15933
25113,3165,15932
25114,3165,15931
25115,3166,15939
25116,3167,15940
25117,3168,15929
25118,3168,15930
25119,3123,15776
25120,3120,15774
25121,3119,15775
25122,3169,15960
25123,3170,15961
25124,3170,15967
25125,3170,15965
25126,3170,15963
25127,3170,15975
25128,3170,15973
25129,3170,15971
25130,3170,15969
25131,3169,15966
25132,3169,15964
25133,3169,15974
25134,3169,15972
25135,3169,15970
25136,3169,15968
25137,3169,15962
25138,3171,16006
25139,3171,16021
25140,3171,16016
25141,3171,16031
25142,3171,16026
25143,3171,16011
25144,3171,16001
25145,3171,15996
25146,3172,16022
25147,3172,16017
25148,3172,16027
25149,3172,16012
25150,3172,16007
25151,3172,16002
25152,3172,15997
25153,3172,16030
25154,3173,16023
25155,3173,16018
25156,3173,16013
25157,3173,16008
25158,3173,16003
25159,3173,15998
25160,3173,16028
25161,3173,16032
25162,3174,16029
25163,3174,16024
25164,3174,16019
25165,3174,16014
25166,3174,16009
25167,3174,16033
25168,3174,16004
25169,3174,16000
25170,3175,16025
25171,3175,16020
25172,3175,16035
25173,3175,16034
25174,3175,16015
25175,3175,16010
25176,3175,16005
25177,3175,15999
25178,3176,16060
25179,3176,16059
25180,3176,16061
25181,3176,16058
25182,3176,16062
25183,3176,16063
25184,3176,16057
25185,3176,16056
25186,3177,16064
25187,3177,16067
25188,3177,16066
25189,3177,16070
25190,3177,16069
25191,3177,16071
25192,3177,16065
25193,3177,16068
25194,2721,12301
25195,3178,16077
25196,3178,16072
25197,3179,16079
25198,3179,16074
25199,3180,16081
25200,3180,16076
25201,3181,16078
25202,3181,16073
25203,3182,16080
25204,3182,16075
25205,3183,16094
25206,3184,16095
25207,3185,16096
25208,3186,16097
25209,3186,16085
25210,3183,16083
25211,3184,16082
25212,3185,16084
25213,224,16098
25214,224,16099
25215,224,16100
25216,227,16101
25217,227,16102
25218,227,16103
25219,228,16104
25220,228,16105
25221,228,16106
25222,2506,16107
25223,2506,16108
25224,2506,16109
25225,2505,16110
25226,2505,16112
25227,2505,16111
25228,2504,16113
25229,2504,16114
25230,2504,16115
25231,3183,16116
25232,3183,16120
25233,3183,16124
25234,3184,16117
25235,3184,16121
25236,3184,16125
25237,3185,16118
25238,3185,16122
25240,3186,16119
25241,3186,16123
25242,3186,16127
25243,3185,16126
25244,3183,16128
25245,3183,16137
25246,3183,16133
25247,3184,16129
25248,3184,16138
25249,3184,16134
25250,3185,16131
25251,3185,16135
25252,3185,16139
25253,3186,16132
25254,3186,16136
25255,3186,16140
25256,3187,6635
25257,3187,6689
25260,3188,981
25262,3188,10081
25264,3189,975
25265,3189,10038
25266,3189,10083
25268,3189,8896
25269,3190,8897
25270,3190,987
25271,3190,10039
25272,3190,10085
25274,3190,11587
25275,3189,11593
25276,3188,11581
25278,3188,10037
25280,3188,8895
25281,2504,13805
25282,2504,13802
25283,3188,16147
25284,3189,16148
25285,3190,16146
25286,3191,10043
25287,3191,10101
25288,3191,10100
25289,3191,10037
25290,3191,10089
25291,3191,10087
25292,3191,10091
25293,3191,10090
25294,3191,10092
25295,3191,10088
25296,3191,10034
25297,3191,10093
25298,3191,10094
25299,3191,10096
25300,3191,10095
25301,3191,10097
25302,3191,10031
25303,3191,10098
25304,3191,10099
25305,3191,10026
25308,3191,13544
25309,3191,13545
25310,3191,13546
25311,3191,13548
25312,3191,13547
25313,3191,13001
25314,3191,13555
25315,3191,13554
25316,3192,10044
25317,3192,10130
25318,3192,10131
25319,3192,10038
25320,3192,10117
25321,3192,10119
25322,3192,10118
25323,3192,10120
25324,3192,10122
25325,3192,10121
25326,3192,10127
25327,3192,10125
25328,3192,10035
25329,3192,10126
25330,3192,10123
25331,3192,10124
25332,3192,10032
25333,3192,10129
25334,3192,10027
25335,3192,10128
25336,3193,13395
25337,3193,13529
25338,3193,13532
25339,3193,13530
25340,3193,13531
25341,3193,13533
25343,3193,13868
25344,3193,15956
25345,3194,13550
25346,3194,13549
25347,3194,13551
25348,3194,13552
25349,3194,13553
25350,3194,10045
25351,3194,10115
25352,3194,10116
25353,3194,10039
25354,3194,10106
25355,3194,10107
25356,3194,10105
25357,3194,10104
25358,3194,10103
25359,3194,10102
25360,3194,10112
25361,3194,10111
25362,3194,10108
25363,3194,10036
25364,3194,10109
25365,3194,10110
25366,3194,10033
25367,3194,10114
25368,3194,10113
25369,3194,13349
25370,3194,13006
25371,3194,13003
25372,3194,10028
25373,3195,16147
25374,3195,13586
25375,3195,13042
25376,3196,13044
25377,3196,16148
25378,3196,13587
25379,3197,13043
25380,3197,16146
25381,3197,13588
25382,3198,16193
25383,3198,16173
25384,3198,16161
25385,3198,16188
25386,3198,16184
25387,3198,16156
25388,3198,16151
25389,3198,16178
25390,3199,16195
25391,3199,16175
25392,3199,16190
25393,3199,16163
25394,3199,16153
25395,3199,16180
25396,3199,16158
25397,3199,16185
25398,3201,16197
25399,3201,16177
25400,3201,16192
25401,3201,16187
25402,3201,16165
25403,3201,16160
25404,3201,16182
25405,3201,16155
25406,3202,16194
25407,3202,16174
25408,3202,16189
25409,3202,16014
25410,3202,16162
25411,3202,16157
25412,3202,16152
25413,3202,16179
25414,3203,16196
25415,3203,16176
25416,3203,16164
25417,3203,16191
25418,3203,16186
25419,3203,16159
25420,3203,16181
25421,3203,16154
25422,3200,16243
25423,3200,16241
25424,3200,16237
25425,3200,16245
25426,3200,16247
25427,3200,16239
25428,3200,16235
25429,3200,16233
25430,3204,16244
25431,3204,16242
25432,3204,16246
25433,3204,16240
25434,3204,16248
25435,3204,16238
25436,3204,16236
25437,3204,16234
25438,3205,16210
25439,3205,16208
25440,3205,16218
25441,3205,16216
25442,3205,16220
25443,3205,16222
25444,3205,16212
25445,3205,16214
25446,3206,16211
25447,3206,16209
25448,3206,16213
25449,3206,16215
25450,3206,16219
25451,3206,16217
25452,3206,16223
25453,3206,16221
25454,3207,16264
25455,3207,16259
25456,3207,16284
25457,3207,16279
25458,3207,16269
25459,3207,16274
25460,3207,16249
25461,3207,16254
25462,3208,16266
25463,3208,16261
25464,3208,16286
25465,3208,16271
25466,3208,16276
25467,3208,16281
25468,3208,16256
25469,3208,16251
25470,3209,16268
25471,3209,16262
25472,3209,16273
25473,3209,16288
25474,3209,16278
25475,3209,16283
25476,3209,16253
25477,3209,16257
25478,3210,16265
25479,3210,16260
25480,3210,16270
25481,3210,16275
25482,3210,16285
25483,3210,16280
25484,3210,16250
25485,3210,16255
25486,3211,16267
25487,3211,16263
25488,3211,16277
25489,3211,16272
25490,3211,16282
25491,3211,16287
25492,3211,16258
25493,3211,16252
25494,2625,11359
25495,3212,16346
25496,3212,16372
25497,3212,16376
25498,3212,16399
25499,3212,16366
25500,3212,16356
25501,3212,16333
25502,3212,16351
25503,3213,16348
25504,3213,16371
25505,3213,16358
25506,3213,16380
25507,3213,16401
25508,3213,16368
25509,3213,16353
25510,3213,16335
25511,3214,16350
25512,3214,16375
25513,3214,16360
25514,3214,16370
25515,3214,16337
25516,3214,16355
25517,3214,16379
25518,3214,16403
25519,3215,16347
25520,3215,16373
25521,3215,16367
25522,3215,16357
25523,3215,16400
25524,3215,16377
25525,3215,16352
25526,3215,16334
25527,3216,16349
25528,3216,16374
25529,3216,16369
25530,3216,16402
25531,3216,16359
25532,3216,16354
25533,3216,16336
25534,3216,16378
25535,3217,16321
25536,3217,16414
25537,3217,16327
25538,3217,16386
25539,3218,16388
25540,3218,16383
25541,3218,16381
25542,3218,16314
25543,3219,16319
25544,3219,16323
25545,3219,16329
25546,3219,16316
25547,3220,16385
25548,3220,16324
25549,3220,16331
25550,3220,16318
25551,3221,16320
25552,3221,16332
25553,3221,16326
25554,3221,16338
25555,3222,16322
25556,3222,16328
25557,3222,16313
25558,3222,16387
25559,3223,16384
25560,3223,16382
25561,3223,16389
25562,3223,16315
25563,3224,16390
25564,3224,16325
25565,3224,16330
25566,3224,16317
25567,3217,16445
25568,3217,16435
25569,3217,16404
25570,3217,16312
25571,3218,16447
25572,3218,16416
25573,3218,16405
25574,3218,16438
25575,3219,16449
25576,3219,16417
25577,3219,16440
25578,3219,16407
25579,3220,16446
25580,3220,16437
25581,3220,16406
25582,3220,16415
25583,3224,16452
25584,3224,16443
25585,3224,16422
25586,3224,16412
25587,3222,16454
25588,3222,16436
25589,3222,16410
25590,3222,16420
25592,3223,16453
25593,3223,16444
25594,3223,16421
25595,3223,16413
25596,3221,16448
25597,3221,16439
25598,3221,16418
25599,3221,16408
25600,3227,16494
25601,3227,16489
25602,3227,16499
25603,3227,16504
25604,3227,16512
25605,3227,16509
25606,3227,16484
25607,3227,16481
25608,3228,16498
25609,3228,16493
25610,3228,16510
25611,3228,16503
25612,3228,16508
25613,3228,16516
25614,3228,16480
25615,3228,16486
25616,3229,16497
25617,3229,16492
25618,3229,16502
25619,3229,16507
25620,3229,16515
25621,3229,16511
25622,3229,16487
25623,3229,16479
25624,3225,16495
25625,3225,16490
25626,3225,16500
25627,3225,16505
25628,3225,16513
25629,3225,13871
25630,3225,16485
25631,3225,16482
25632,3226,16496
25633,3226,16491
25634,3226,16501
25635,3226,16506
25636,3226,16514
25637,3226,13873
25638,3226,16483
25639,3226,16488
25640,3230,16450
25641,3230,16397
25642,3230,16395
25643,3230,16441
25644,3230,16419
25645,3230,16393
25646,3230,16391
25647,3230,16409
25648,3231,16451
25649,3231,16398
25650,3231,16423
25651,3231,16394
25652,3231,16396
25653,3231,16442
25654,3231,16411
25655,3231,16392
25656,3232,16613
25657,3232,16614
25658,3232,16612
25659,3232,16611
25660,3232,16609
25661,3232,16609
25662,3232,16610
25663,3232,16615
25664,3232,16616
25665,3233,16427
25666,3233,16557
25667,3233,16424
25668,3233,16560
25669,3233,16425
25670,3233,16561
25671,3233,16426
25672,3233,16562
25673,3234,16659
25674,3234,16661
25675,3234,16669
25676,3234,16667
25677,3234,16657
25678,3234,16663
25679,3234,16665
25680,3235,16660
25681,3235,16662
25682,3235,16666
25683,3235,16670
25684,3235,16658
25685,3235,16664
25686,3235,16668
25687,3234,16675
25688,3235,16674
25689,3236,16688
25690,3236,16686
25691,3236,16684
25692,3236,16692
25693,3236,16691
25694,3236,16696
25695,3236,16694
25696,3236,16682
25697,3237,16689
25698,3237,16687
25699,3237,16693
25700,3237,16697
25701,3237,16695
25702,3237,16690
25703,3237,16683
25704,3237,16685
25705,2983,9107
25708,2984,11797
25709,2984,11798
25711,2984,9107
25712,2984,8448
25713,2984,11799
25714,3238,16743
25715,3238,8602
25716,3238,8606
25717,3238,16742
25718,3238,16741
25719,3238,8610
25720,3238,8598
25721,3238,16740
25722,3239,16749
25723,3239,16750
25724,3239,16751
25725,3239,16748
25726,3239,16746
25727,3239,16747
25728,3239,16752
25729,3239,16757
25730,2983,16755
25731,2984,16756
25732,2984,16758
25733,3240,8458
25734,3240,5127
25735,3240,5052
25736,3240,8464
25737,3240,8455
25738,3240,15701
25739,3240,15673
25740,3240,8461
25741,2391,11797
25742,2391,8448
25743,2391,11798
25744,2391,11799
25745,3241,16779
25746,3241,16777
25747,3241,16769
25748,3241,16771
25749,3241,16767
25750,3241,16775
25751,3241,16765
25752,3241,16773
25753,3242,16778
25754,3242,16780
25755,3242,16770
25756,3242,16772
25757,3242,16776
25758,3242,16774
25759,3242,16766
25760,3242,16768
25761,3243,16852
25762,3243,16855
25763,3243,16849
25764,3243,16846
25765,3243,16861
25766,3243,16858
25767,3243,16843
25768,3243,16840
25769,3244,16856
25770,3244,16853
25771,3244,16844
25772,3244,16850
25773,3244,16847
25774,3244,16841
25775,3244,16862
25776,3244,16859
25777,3245,16845
25778,3245,16863
25779,3245,16860
25780,3245,16854
25781,3245,16857
25782,3245,16842
25783,3245,16851
25784,3245,16848
25785,3246,16808
25786,3246,16800
25787,3247,16807
25788,3247,16799
25789,3248,16809
25790,3248,16801
25791,3249,16810
25792,3249,16802
25795,3251,16813
25796,3251,16803
25797,3252,16814
25798,3252,16804
25799,3253,16811
25800,3253,16805
25801,3254,16812
25802,3254,16806
25803,3250,16828
25804,3250,16827
25805,3255,16819
25806,3255,16821
25807,3255,16815
25808,3255,16817
25809,3255,16824
25810,3255,16825
25811,3256,16820
25812,3256,16822
25813,3256,16818
25814,3256,16816
25815,3256,16826
25816,3256,16823
25817,3257,16876
25818,3257,16872
25819,3257,16874
25820,3257,16868
25821,3257,16870
25822,3257,16866
25823,3257,16864
25824,3258,16877
25825,3258,16869
25826,3258,16871
25827,3258,16873
25828,3258,16875
25829,3258,16865
25830,3258,16867
25831,3255,16880
25832,3255,16882
25833,3256,16881
25834,3256,16883
25835,3257,16878
25836,3258,16879
25838,1190,4816
25839,1190,5056
25840,1190,5314
25841,1190,4910
25842,1190,5505
25843,1190,5133
25844,1190,5568
25846,1190,4687
25847,3260,16899
25848,3260,16916
25849,3260,16911
25850,3260,16884
25851,3260,16889
25852,3260,16906
25853,3260,16895
25854,3260,16921
25855,3261,16918
25856,3261,16901
25857,3261,16913
25858,3261,16891
25859,3261,16923
25860,3261,16896
25861,3261,16908
25862,3261,16886
25863,3262,16920
25864,3262,16903
25865,3262,16915
25866,3262,16893
25867,3262,16925
25868,3262,16898
25869,3262,16888
25870,3262,16910
25871,3263,16900
25872,3263,16917
25873,3263,16912
25874,3263,16890
25875,3263,16894
25876,3263,16922
25877,3263,16885
25878,3263,16907
25879,3264,16919
25880,3264,16902
25881,3264,16892
25882,3264,16914
25883,3264,16897
25884,3264,16924
25885,3264,16909
25886,3264,16887
25887,3266,16927
25888,3266,16941
25889,3266,16939
25890,3267,16942
25891,3267,16929
25892,3267,16934
25893,3267,16943
25894,3267,16940
25895,3267,16932
25896,3267,16938
25897,3267,16936
25898,3266,16931
25899,3266,16933
25900,3266,16930
25901,3266,16937
25902,3266,16935
25903,3265,16928
25904,3265,16949
25905,3265,16944
25906,3265,16950
25907,3265,16945
25908,3265,16946
25909,3265,16947
25910,3265,16948
25911,1411,10915
25912,1411,10916
25913,1411,10917
25914,3259,16954
25915,3259,16953
25916,3259,16957
25917,3259,16958
25918,3259,16959
25919,3259,16960
25920,3259,16955
25921,3259,16956
25941,3274,16989
25942,3274,16990
25943,3273,15958
25944,3274,16991
25945,3274,16992
25948,3274,16993
25949,3274,16994
25950,3274,16995
25954,3274,13044
25955,3274,16148
25956,3274,13587
25957,3274,10027
25958,3274,13616
25959,3274,11923
25960,3274,11953
25961,3274,11954
25962,3274,11955
25963,3274,11956
25964,3273,15512
25965,3273,15525
25966,3273,15522
25967,3273,15523
25968,3273,15524
25969,3272,11922
25970,3272,11949
25971,3272,11951
25972,3272,11950
25973,3272,11952
25974,3272,13615
25977,3272,10026
25979,3273,15956
25980,3272,15502
25981,3272,15497
25982,3272,15504
25983,3272,15511
25984,3272,15516
25985,3272,15515
25986,3272,15514
25987,3272,15517
25988,3272,13042
25989,3272,16147
25990,3272,13586
25991,3275,15499
25992,3275,15503
25993,3275,15505
25994,3275,13617
25995,3275,15513
25996,3275,15520
25997,3275,15521
25998,3275,15518
25999,3275,15519
26000,3275,11924
26001,3275,11943
26002,3275,11944
26003,3275,11945
26004,3275,11946
26005,3275,10028
26006,3275,16146
26007,3275,13588
26008,3147,17015
26009,3147,17028
26010,3276,17029
26011,3276,17016
26012,3162,17008
26013,3162,17022
26014,3150,17024
26015,3150,17012
26016,3151,17005
26017,3151,17017
26018,3164,17021
26019,3164,17009
26020,3148,17013
26021,3148,17025
26022,3149,17006
26023,3149,17018
26024,3168,17010
26025,3168,17020
26026,3166,17027
26027,3166,17014
26028,3145,17023
26029,3145,17011
26030,3146,17019
26031,3146,17007
26032,3273,15957
26033,3274,17059
26034,3272,17060
26035,3275,17061
26036,3274,17062
26037,3274,17064
26038,3274,17065
26039,3274,17066
26040,3274,17067
26041,3274,17068
26042,3274,17069
26043,3274,17063
26044,3274,17053
26045,3274,16987
26046,3274,16986
26047,3272,17054
26048,3272,17071
26049,3272,17070
26050,3272,17072
26051,3272,17073
26052,3272,17076
26053,3272,17074
26054,3272,17075
26055,3272,17077
26056,3272,17078
26057,3272,16988
26058,3272,17056
26059,3272,17079
26060,3272,17080
26061,3272,17081
26062,3272,17082
26063,3272,17083
26064,3272,17084
26065,3275,17085
26066,3275,17086
26067,3275,17087
26068,3275,13043
26069,3275,17088
26070,3275,17089
26071,3275,17052
26072,3275,17090
26073,3275,17091
26074,3275,17092
26075,3275,17093
26076,3275,17094
26077,3275,17055
26078,3275,17095
26079,3275,17096
26080,3275,17097
26081,3275,17098
26082,3275,17099
26083,3275,17100
26084,3277,17046
26085,3277,17045
26086,3277,17043
26087,3277,17050
26088,3277,17039
26089,3277,17048
26090,3277,17041
26091,3277,17038
26092,3278,17058
26093,3278,17057
26094,3278,17051
26095,3278,17044
26096,3278,17040
26097,3278,17047
26098,3278,17049
26099,3278,17042
26100,3274,17109
26101,3275,17110
26102,3272,17108
26109,3272,17112
26110,3274,17113
26111,3275,17114
26112,224,17124
26113,227,17125
26114,228,17126
26115,2506,17127
26116,2505,17128
26117,2504,17129
26118,3123,17130
26119,3119,17131
26120,3120,17132
26122,3274,17135
26123,3275,17134
26127,3123,17116
26128,3119,17115
26129,3120,17117
26130,224,17118
26131,227,17119
26132,228,17120
26133,2506,17119
26134,2505,17120
26135,2504,17118
26136,3279,17149
26137,3279,17136
26138,3279,17175
26139,3279,17162
26140,3279,17227
26141,3279,17214
26142,3279,17201
26143,3279,17188
26144,3280,17150
26145,3280,17137
26146,3280,17202
26147,3280,17189
26148,3280,17176
26149,3280,17163
26150,3280,17215
26151,3280,17228
26152,3281,17203
26153,3281,17190
26154,3281,17151
26155,3281,17138
26156,3281,17177
26157,3281,17164
26158,3281,17229
26159,3281,17216
26160,3282,17204
26161,3282,17191
26162,3282,17152
26163,3282,17139
26164,3282,17178
26165,3282,17165
26166,3282,17230
26167,3282,17217
26168,3283,17153
26169,3283,17140
26170,3283,17205
26171,3283,17192
26172,3283,17179
26174,3283,17231
26175,3283,17218
26176,3284,17161
26177,3284,17141
26178,3284,17206
26179,3284,17193
26180,3284,17180
26181,3284,17167
26182,3284,17232
26183,3284,17219
26184,3286,17154
26185,3286,17142
26186,3286,17181
26187,3286,17168
26188,3286,17207
26189,3286,17194
26190,3286,17233
26191,3286,17220
26192,3287,17155
26193,3287,17143
26194,3287,17208
26195,3287,17195
26196,3287,17182
26197,3287,17169
26198,3287,17234
26199,3287,17221
26200,3288,17156
26202,3288,17209
26203,3288,17196
26204,3288,17183
26205,3288,17170
26206,3288,17235
26207,3288,17222
26208,3289,17157
26209,3289,17145
26210,3289,17210
26211,3289,17197
26212,3289,17184
26213,3289,17171
26214,3289,17236
26215,3289,17223
26216,3290,17158
26217,3290,17146
26218,3290,17211
26219,3290,17198
26220,3290,17185
26221,3290,17172
26222,3290,17237
26223,3290,17224
26224,3291,17159
26225,3291,17147
26226,3291,17212
26227,3291,17199
26228,3291,17186
26229,3291,17173
26230,3291,17238
26231,3291,17225
26232,3292,17160
26233,3292,17148
26234,3292,17213
26235,3292,17200
26236,3292,17239
26237,3292,17226
26238,3292,17187
26239,3292,17174
26242,3285,17291
26243,3285,17289
26244,3285,17287
26245,3285,17285
26246,3285,17297
26247,3285,17295
26248,3285,17293
26249,3293,17288
26250,3293,17286
26251,3293,17300
26252,3293,17294
26253,3293,17292
26254,3293,17290
26255,3293,17298
26256,3293,17296
26257,3285,17299
26258,3294,17240
26259,3294,17246
26260,3294,17275
26261,3294,17281
26262,3294,17252
26263,3294,17258
26264,3294,17270
26265,3294,17264
26266,3295,17276
26267,3295,17282
26268,3295,17241
26269,3295,17247
26270,3295,17259
26271,3295,17253
26272,3295,17265
26273,3295,17271
26274,3296,17242
26275,3296,17248
26276,3296,17277
26277,3296,17283
26278,3296,17254
26279,3296,17260
26280,3296,17266
26281,3296,17272
26282,3297,17243
26283,3297,17249
26284,3297,17255
26285,3297,17261
26286,3297,17278
26287,3297,17284
26288,3297,17267
26289,3297,17273
26290,3298,17244
26291,3298,17250
26292,3298,17256
26293,3298,17262
26294,3298,17279
26295,3298,17311
26296,3298,17274
26297,3298,17268
26298,3299,17245
26299,3299,17251
26300,3299,17280
26301,3299,17312
26302,3299,17257
26303,3299,17263
26304,3299,17269
26305,3299,17313
26310,3300,17335
26312,3300,17327
26314,3301,17358
26315,3301,17357
26316,3301,17351
26317,3301,17354
26318,3301,17353
26319,3301,17352
26320,3301,17356
26321,3301,17355
26322,3283,17166
26323,224,17364
26324,228,17362
26325,2504,17364
26326,2505,17362
26327,3119,17364
26328,3120,17362
26329,3272,17364
26330,3275,17362
26331,3273,17389
26332,2772,17389
26333,2773,17389
26334,3302,17386
26335,3302,17383
26336,3302,17368
26337,3302,17371
26338,3302,17374
26339,3302,17365
26340,3302,17380
26341,3302,17377
26342,3303,17387
26343,3303,17384
26344,3303,17366
26345,3303,17375
26346,3303,17372
26347,3303,17369
26348,3303,17378
26349,3303,17381
26350,3304,17388
26351,3304,17385
26352,3304,17376
26353,3304,17373
26354,3304,17379
26355,3304,17382
26356,3304,17370
26357,3304,17367
26365,3307,17391
26366,3307,17433
26367,3307,17415
26368,3307,17409
26369,3307,17403
26370,3307,17397
26371,3307,17427
26372,3307,17421
26373,3308,17416
26374,3308,17410
26375,3308,17392
26376,3308,17434
26377,3308,17404
26378,3308,17398
26379,3308,17428
26380,3308,17422
26381,3309,17393
26382,3309,17435
26383,3309,17405
26384,3309,17399
26385,3309,17429
26386,3309,17423
26387,3309,17417
26388,3309,17411
26389,3310,17394
26390,3310,17436
26391,3310,17418
26392,3310,17412
26393,3310,17406
26394,3310,17400
26395,3310,17430
26396,3310,17424
26397,3311,17395
26398,3311,17437
26399,3311,17419
26400,3311,17413
26401,3311,17407
26402,3311,17401
26403,3311,17431
26404,3311,17425
26405,3312,17396
26406,3312,17438
26407,3312,17420
26408,3312,17414
26409,3312,17408
26410,3312,17402
26411,3312,17432
26412,3312,17426
26413,3288,17144
26414,3272,17133
26415,3314,17643
26416,3314,17645
26417,3314,17639
26418,3314,17641
26419,3314,17631
26420,3314,17633
26421,3314,17635
26422,3314,17637
26423,3313,17642
26424,3313,17644
26426,3313,17632
26427,3313,17638
26428,3313,17640
26429,3313,17634
26430,3313,17636
26431,3313,17630
26432,3315,17455
26433,3316,17656
26434,3316,17670
26435,3316,17663
26436,3316,17678
26437,3316,17683
26438,3316,17682
26439,3316,17659
26440,3316,17674
26441,3315,17550
26442,3315,17502
26443,3315,17598
26446,3317,17456
26447,3317,17551
26448,3317,17503
26449,3317,17599
26450,3318,17457
26451,3318,17552
26452,3318,17504
26453,3318,17600
26454,3319,17458
26455,3319,17553
26456,3319,17505
26457,3319,17601
26458,3320,17459
26459,3320,17554
26460,3320,17506
26461,3320,17602
26462,3321,17460
26463,3321,17555
26464,3321,17507
26465,3321,17603
26466,3322,17461
26467,3322,17556
26468,3322,17508
26469,3322,17604
26470,3323,17462
26471,3323,17557
26472,3323,17509
26473,3323,17605
26474,3324,17463
26475,3324,17558
26476,3324,17510
26477,3324,17606
26478,3325,17464
26479,3325,17559
26480,3325,17511
26481,3325,17607
26482,3326,17465
26483,3326,17560
26484,3326,17512
26485,3326,17608
26486,3327,17466
26487,3327,17561
26488,3327,17513
26489,3327,17609
