id,owner_id,owner_type,kind_id,value1,value2
42005,1163,AiEvent,1,40,0
42006,1166,AiEvent,1,40,0
42007,1582,AiEvent,1,30,0
42008,1583,AiEvent,1,30,0
42009,1168,AiEvent,1,50,0
42010,1171,AiEvent,1,50,0
42011,1169,AiEvent,1,40,0
42012,1172,AiEvent,1,40,0
42013,1594,AiEvent,1,30,0
42014,1595,AiEvent,1,30,0
42015,1174,AiEvent,1,50,0
42016,1181,AiEvent,1,50,0
42017,1179,AiEvent,1,40,0
42018,1182,AiEvent,1,40,0
42019,1606,AiEvent,1,30,0
42020,1607,AiEvent,1,30,0
42021,1185,AiEvent,1,50,0
42022,1188,AiEvent,1,50,0
42023,1186,AiEvent,1,40,0
42024,1189,AiEvent,1,40,0
42025,1618,AiEvent,1,30,0
42026,1619,AiEvent,1,30,0
42027,22234,Skill,39,0,0
42028,22234,Skill,30,306,0
42031,22143,Skill,12,0,0
42034,23289,QuestComponent,31,5386,0
42035,23262,QuestComponent,31,5377,0
42036,23265,QuestComponent,31,5378,0
42037,23268,QuestComponent,31,5379,0
42038,23271,QuestComponent,31,5380,0
42039,23274,QuestComponent,31,5381,0
42040,23277,QuestComponent,31,5382,0
42041,23280,QuestComponent,31,5383,0
42042,22267,Skill,12,0,0
42043,22154,Skill,15,3735,0
42044,22154,Skill,15,3734,0
42046,14539,QuestComponent,31,3374,0
42047,14479,QuestComponent,31,3374,0
42048,22278,Skill,30,831,0
42049,22258,Skill,10,28132,0
42050,22272,Skill,10,28128,0
42051,23283,QuestComponent,43,7,50000
42053,23259,QuestComponent,1,15,0
42054,23286,QuestComponent,1,15,0
42055,23292,QuestComponent,31,5387,0
42056,23295,QuestComponent,31,5388,0
42059,23301,QuestComponent,31,5390,0
42060,23304,QuestComponent,31,5391,0
42061,23307,QuestComponent,31,5392,0
42062,1630,AiEvent,1,1,0
42063,1630,AiEvent,48,0,0
42064,1630,AiEvent,30,100,0
42065,23310,QuestComponent,43,7,50000
42070,1632,AiEvent,42,148,0
42071,1632,AiEvent,1,1,0
42072,1632,AiEvent,48,0,0
42073,1632,AiEvent,30,100,0
42075,1633,AiEvent,1,1,0
42076,1633,AiEvent,48,0,0
42077,1633,AiEvent,30,100,0
42078,1335,AiEvent,42,149,0
42079,1633,AiEvent,42,149,0
42081,1634,AiEvent,1,1,0
42082,1634,AiEvent,48,0,0
42083,1634,AiEvent,30,100,0
42084,1634,AiEvent,42,148,0
42085,1635,AiEvent,1,1,0
42086,1635,AiEvent,42,149,0
42087,1635,AiEvent,48,0,0
42088,1635,AiEvent,30,100,0
42089,1636,AiEvent,1,1,0
42090,1636,AiEvent,42,148,0
42091,1636,AiEvent,48,0,0
42092,1636,AiEvent,30,100,0
42093,1637,AiEvent,1,1,0
42094,1637,AiEvent,42,149,0
42095,1637,AiEvent,48,0,0
42096,1637,AiEvent,30,100,0
42097,1638,AiEvent,1,1,0
42098,1638,AiEvent,42,148,0
42099,1638,AiEvent,48,0,0
42100,1638,AiEvent,30,100,0
42101,1639,AiEvent,1,1,0
42102,1639,AiEvent,42,149,0
42103,1639,AiEvent,48,0,0
42104,1639,AiEvent,30,100,0
42105,1640,AiEvent,1,1,0
42106,1640,AiEvent,42,148,0
42107,1640,AiEvent,48,0,0
42108,1640,AiEvent,30,100,0
42109,1641,AiEvent,1,1,0
42110,1641,AiEvent,42,149,0
42111,1641,AiEvent,48,0,0
42112,1641,AiEvent,30,100,0
42113,1642,AiEvent,1,1,0
42114,1642,AiEvent,42,148,0
42115,1642,AiEvent,48,0,0
42116,1642,AiEvent,30,100,0
42117,1643,AiEvent,1,1,0
42118,1643,AiEvent,48,0,0
42119,1643,AiEvent,30,100,0
42120,1643,AiEvent,42,149,0
42121,1644,AiEvent,1,1,0
42122,1644,AiEvent,42,148,0
42123,1644,AiEvent,48,0,0
42124,1644,AiEvent,30,100,0
42125,1645,AiEvent,1,1,0
42126,1645,AiEvent,48,0,0
42127,1645,AiEvent,30,100,0
42128,1645,AiEvent,42,149,0
42129,1646,AiEvent,42,149,0
42130,23368,QuestComponent,9,28068,0
42131,23371,QuestComponent,9,28068,0
42132,23374,QuestComponent,9,28068,0
42133,23410,QuestComponent,1,50,0
42134,23298,QuestComponent,31,5389,0
42138,22305,Skill,27,13289,0
42139,22305,Skill,32,5408,0
42140,22303,Skill,10,28142,0
42144,22311,Skill,32,5409,0
42145,22311,Skill,27,13290,0
42148,22312,Skill,32,5410,0
42149,22312,Skill,27,13291,0
42153,1647,AiEvent,1,50,0
42154,22309,Skill,32,5417,0
42155,22303,Skill,32,5417,0
42157,22330,Skill,30,1162,0
42158,22331,Skill,30,1162,0
42159,22332,Skill,30,1162,0
42160,22333,Skill,30,1162,0
42161,22334,Skill,30,1162,0
42162,22335,Skill,30,1162,0
42163,22338,Skill,30,1162,0
42164,22337,Skill,30,1162,0
42165,22336,Skill,30,1162,0
42166,22339,Skill,30,1162,0
42167,22303,Skill,20,6732,4000
42168,23351,QuestComponent,1,50,0
42169,23351,QuestComponent,10,28137,0
42170,23351,QuestComponent,31,5299,0
42171,23351,QuestComponent,42,148,0
42172,22373,Skill,32,5403,0
42175,23417,QuestComponent,1,50,0
42176,23417,QuestComponent,42,149,0
42177,23417,QuestComponent,10,28137,0
42180,22388,Skill,32,5403,0
42182,22331,Skill,30,1169,0
42183,22334,Skill,30,1170,0
42184,22335,Skill,30,1171,0
42185,22337,Skill,30,1172,0
42186,22339,Skill,30,1173,0
42187,21786,Skill,10,27404,0
42188,21785,Skill,10,27403,0
42189,21782,Skill,10,27402,0
42190,21784,Skill,10,27401,0
42191,21781,Skill,10,27400,0
42192,21682,Skill,10,27395,0
42194,23417,QuestComponent,31,5300,0
42195,22435,Skill,26,1,20
42197,23456,QuestComponent,10,14878,0
42199,23365,QuestComponent,31,5403,0
42200,23365,QuestComponent,31,5418,0
42202,22462,Skill,30,987,0
42203,22462,Skill,26,1,10
42204,22462,Skill,23,1188,0
42206,2205,Sphere,32,5407,0
42208,1648,AiEvent,32,5407,0
42209,23354,QuestComponent,1,50,0
42210,23354,QuestComponent,31,5407,0
42211,22478,Skill,32,5404,0
42212,18711,Skill,8,15,0
42215,22486,Skill,30,831,0
42216,22490,Skill,30,831,0
42217,22492,Skill,30,831,0
42218,22494,Skill,30,831,0
42219,22496,Skill,32,5404,0
42220,22496,Skill,26,1,50
42221,22498,Skill,32,5404,0
42222,22498,Skill,26,1,50
42223,22498,Skill,27,13354,0
42227,22478,Skill,20,6794,40000
42229,22580,Skill,1,50,0
42230,22581,Skill,38,5,0
42231,23480,QuestComponent,10,28290,0
42232,23480,QuestComponent,10,28292,0
42233,23480,QuestComponent,10,28294,0
42234,23480,QuestComponent,10,28306,0
42235,23480,QuestComponent,31,5400,0
42236,22590,Skill,23,869,0
42237,22590,Skill,30,987,0
42239,23502,QuestComponent,31,5436,0
42241,23499,QuestComponent,31,5438,0
42244,23499,QuestComponent,1,50,0
42245,23502,QuestComponent,1,50,0
42248,23499,QuestComponent,30,1208,0
42251,22641,Skill,32,5439,0
42257,22663,Skill,32,1056,0
42259,2208,Sphere,15,6256,0
42260,22225,Skill,15,6186,0
42261,22225,Skill,15,6188,0
42262,2210,Sphere,15,6256,0
42263,2209,Sphere,15,6256,0
42264,22225,Skill,15,6190,0
42265,22225,Skill,15,6191,0
42266,22225,Skill,15,6193,0
42267,22225,Skill,15,6194,0
42268,22225,Skill,15,6196,0
42269,22225,Skill,15,6197,0
42270,22225,Skill,15,6199,0
42271,22225,Skill,15,6201,0
42272,22225,Skill,15,6203,0
42273,22225,Skill,15,6204,0
42274,22225,Skill,15,6206,0
42275,22225,Skill,15,6207,0
42276,21910,Skill,15,6189,0
42277,21910,Skill,15,6164,0
42278,21910,Skill,15,6192,0
42279,21910,Skill,15,6195,0
42280,21910,Skill,15,6198,0
42281,21910,Skill,15,6202,0
42282,21910,Skill,15,6205,0
42285,2212,Sphere,15,6256,0
42291,23513,QuestComponent,1,50,0
42292,23513,QuestComponent,31,5417,0
42293,2213,Sphere,15,6263,0
42294,2214,Sphere,15,6263,0
42295,2215,Sphere,15,6263,0
42296,2216,Sphere,15,6263,0
42298,23571,QuestComponent,31,5442,0
42299,23574,QuestComponent,31,5443,0
42300,23532,QuestComponent,31,5442,0
42301,23565,QuestComponent,31,5443,0
42302,23550,QuestComponent,1,46,0
42303,23550,QuestComponent,31,5439,0
42304,2217,Sphere,15,6265,0
42305,2218,Sphere,15,6265,0
42306,2219,Sphere,15,6265,0
42307,2220,Sphere,15,6265,0
42308,23568,QuestComponent,36,5442,0
42309,1650,AiEvent,42,149,0
42310,1650,AiEvent,42,148,0
42311,1651,AiEvent,42,149,0
42312,1651,AiEvent,42,148,0
42313,23589,QuestComponent,1,46,0
42314,23568,QuestComponent,36,5450,0
42318,1652,AiEvent,31,5442,0
42319,1653,AiEvent,32,5442,0
42320,1655,AiEvent,31,5449,0
42321,1656,AiEvent,31,5443,0
42322,1657,AiEvent,32,5443,0
42323,1658,AiEvent,32,5449,0
42324,22690,Skill,32,5440,0
42325,22590,Skill,26,1,10
42326,23571,QuestComponent,36,5443,0
42327,23574,QuestComponent,36,5449,0
42328,8959,QuestComponent,42,148,0
42331,22694,Skill,10,28407,0
42333,1659,AiEvent,1,50,0
42337,22699,Skill,30,831,0
42346,23410,QuestComponent,31,5405,0
42348,18333,QuestComponent,42,148,0
42350,23617,QuestComponent,1,42,0
42351,23620,QuestComponent,1,42,0
42352,23620,QuestComponent,31,5460,0
42353,23623,QuestComponent,1,42,0
42354,23623,QuestComponent,31,5461,0
42355,23626,QuestComponent,1,42,0
42356,23626,QuestComponent,31,5462,0
42358,22694,Skill,37,5407,0
42360,23634,QuestComponent,10,8158,0
42364,23640,QuestComponent,10,8163,0
42366,23637,QuestComponent,10,8162,0
42367,2225,Sphere,33,5466,0
42368,2226,Sphere,33,5465,0
42369,2227,Sphere,33,5464,0
42370,1660,AiEvent,48,0,0
42371,1660,AiEvent,23,100,0
42372,1661,AiEvent,48,0,0
42373,1661,AiEvent,23,100,0
42374,1662,AiEvent,48,0,0
42375,1662,AiEvent,23,100,0
42376,1663,AiEvent,48,0,0
42377,1663,AiEvent,23,100,0
42378,1664,AiEvent,48,0,0
42379,1664,AiEvent,23,100,0
42380,1665,AiEvent,48,0,0
42381,1665,AiEvent,23,100,0
42382,1666,AiEvent,48,0,0
42383,1666,AiEvent,23,100,0
42384,1667,AiEvent,48,0,0
42385,1667,AiEvent,23,100,0
42386,1668,AiEvent,48,0,0
42387,1668,AiEvent,23,100,0
42388,1669,AiEvent,48,0,0
42389,1669,AiEvent,23,100,0
42390,1670,AiEvent,48,0,0
42391,1670,AiEvent,23,100,0
42392,1671,AiEvent,48,0,0
42393,1671,AiEvent,23,100,0
42394,1672,AiEvent,48,0,0
42395,1672,AiEvent,23,100,0
42396,1673,AiEvent,48,0,0
42397,1673,AiEvent,23,100,0
42398,1674,AiEvent,48,0,0
42399,1674,AiEvent,23,100,0
42400,1675,AiEvent,48,0,0
42401,1675,AiEvent,23,100,0
42402,1676,AiEvent,48,0,0
42403,1676,AiEvent,23,100,0
42404,1677,AiEvent,48,0,0
42405,1677,AiEvent,23,100,0
42406,1678,AiEvent,48,0,0
42407,1678,AiEvent,23,100,0
42408,1679,AiEvent,48,0,0
42409,1679,AiEvent,23,100,0
42410,1680,AiEvent,48,0,0
42411,1680,AiEvent,23,100,0
42412,1681,AiEvent,48,0,0
42413,1681,AiEvent,23,100,0
42414,1682,AiEvent,48,0,0
42415,1682,AiEvent,23,100,0
42416,1683,AiEvent,48,0,0
42417,1683,AiEvent,23,100,0
42418,1684,AiEvent,48,0,0
42419,1684,AiEvent,23,100,0
42420,1685,AiEvent,48,0,0
42421,1685,AiEvent,23,100,0
42422,1686,AiEvent,48,0,0
42423,1686,AiEvent,23,100,0
42424,1687,AiEvent,48,0,0
42425,1687,AiEvent,23,100,0
42426,1688,AiEvent,48,0,0
42427,1688,AiEvent,23,100,0
42428,1689,AiEvent,48,0,0
42429,1689,AiEvent,23,100,0
42430,1690,AiEvent,48,0,0
42431,1690,AiEvent,23,100,0
42432,1691,AiEvent,48,0,0
42433,1691,AiEvent,23,100,0
42434,1692,AiEvent,48,0,0
42435,1692,AiEvent,23,100,0
42436,1693,AiEvent,48,0,0
42437,1693,AiEvent,23,100,0
42438,1694,AiEvent,48,0,0
42439,1694,AiEvent,23,100,0
42440,1695,AiEvent,48,0,0
42441,1695,AiEvent,23,100,0
42442,1696,AiEvent,48,0,0
42443,1696,AiEvent,23,100,0
42444,1697,AiEvent,48,0,0
42445,1697,AiEvent,23,100,0
42446,1698,AiEvent,48,0,0
42447,1698,AiEvent,23,100,0
42448,1699,AiEvent,48,0,0
42449,1699,AiEvent,23,100,0
42450,1700,AiEvent,48,0,0
42451,1700,AiEvent,23,100,0
42452,1701,AiEvent,48,0,0
42453,1701,AiEvent,23,100,0
42454,1702,AiEvent,48,0,0
42455,1702,AiEvent,23,100,0
42456,1703,AiEvent,48,0,0
42457,1703,AiEvent,23,100,0
42458,1704,AiEvent,48,0,0
42459,1704,AiEvent,23,100,0
42460,1705,AiEvent,48,0,0
42461,1705,AiEvent,23,100,0
42462,1706,AiEvent,48,0,0
42463,1706,AiEvent,23,100,0
42464,1707,AiEvent,48,0,0
42465,1707,AiEvent,23,100,0
42466,1708,AiEvent,48,0,0
42467,1708,AiEvent,23,100,0
42468,1709,AiEvent,48,0,0
42469,1709,AiEvent,23,100,0
42470,1710,AiEvent,48,0,0
42471,1710,AiEvent,23,100,0
42472,1711,AiEvent,48,0,0
42473,1711,AiEvent,23,100,0
42474,1712,AiEvent,48,0,0
42475,1712,AiEvent,23,100,0
42476,1713,AiEvent,48,0,0
42477,1713,AiEvent,23,100,0
42478,1714,AiEvent,48,0,0
42479,1714,AiEvent,23,100,0
42480,1715,AiEvent,48,0,0
42481,1715,AiEvent,23,100,0
42482,1716,AiEvent,48,0,0
42483,1716,AiEvent,23,100,0
42484,1717,AiEvent,48,0,0
42485,1717,AiEvent,23,100,0
42486,1718,AiEvent,48,0,0
42487,1718,AiEvent,23,100,0
42488,1719,AiEvent,48,0,0
42489,1719,AiEvent,23,100,0
42490,1720,AiEvent,48,0,0
42491,1720,AiEvent,23,100,0
42492,1721,AiEvent,48,0,0
42493,1721,AiEvent,23,100,0
42494,1722,AiEvent,48,0,0
42495,1722,AiEvent,23,100,0
42496,1723,AiEvent,48,0,0
42497,1723,AiEvent,23,100,0
42498,1724,AiEvent,48,0,0
42499,1724,AiEvent,23,100,0
42500,1725,AiEvent,48,0,0
42501,1725,AiEvent,23,100,0
42502,1726,AiEvent,48,0,0
42503,1726,AiEvent,23,100,0
42504,1727,AiEvent,48,0,0
42505,1727,AiEvent,23,100,0
42506,1728,AiEvent,48,0,0
42507,1728,AiEvent,23,100,0
42508,1729,AiEvent,48,0,0
42509,1729,AiEvent,23,100,0
42510,1730,AiEvent,48,0,0
42511,1730,AiEvent,23,100,0
42512,1731,AiEvent,48,0,0
42513,1731,AiEvent,23,100,0
42514,1732,AiEvent,48,0,0
42515,1732,AiEvent,23,100,0
42516,1733,AiEvent,48,0,0
42517,1733,AiEvent,23,100,0
42518,1734,AiEvent,48,0,0
42519,1734,AiEvent,23,100,0
42520,1735,AiEvent,48,0,0
42521,1735,AiEvent,23,100,0
42522,1736,AiEvent,48,0,0
42523,1736,AiEvent,23,100,0
42524,1737,AiEvent,48,0,0
42525,1737,AiEvent,23,100,0
42526,1738,AiEvent,48,0,0
42527,1738,AiEvent,23,100,0
42528,1739,AiEvent,48,0,0
42529,1739,AiEvent,23,100,0
42530,1740,AiEvent,48,0,0
42531,1740,AiEvent,23,100,0
42532,1741,AiEvent,48,0,0
42533,1741,AiEvent,23,100,0
42534,1742,AiEvent,48,0,0
42535,1742,AiEvent,23,100,0
42536,1743,AiEvent,48,0,0
42537,1743,AiEvent,23,100,0
42538,1744,AiEvent,48,0,0
42539,1744,AiEvent,23,100,0
42540,1745,AiEvent,48,0,0
42541,1745,AiEvent,23,100,0
42542,1746,AiEvent,48,0,0
42543,1746,AiEvent,23,100,0
42544,1747,AiEvent,48,0,0
42545,1747,AiEvent,23,100,0
42546,1748,AiEvent,48,0,0
42547,1748,AiEvent,23,100,0
42548,1749,AiEvent,48,0,0
42549,1749,AiEvent,23,100,0
42550,1750,AiEvent,48,0,0
42551,1750,AiEvent,23,100,0
42552,1751,AiEvent,48,0,0
42553,1751,AiEvent,23,100,0
42554,1752,AiEvent,48,0,0
42555,1752,AiEvent,23,100,0
42556,1753,AiEvent,48,0,0
42557,1753,AiEvent,23,100,0
42558,1754,AiEvent,48,0,0
42559,1754,AiEvent,23,100,0
42560,1755,AiEvent,48,0,0
42561,1755,AiEvent,23,100,0
42562,1756,AiEvent,48,0,0
42563,1756,AiEvent,23,100,0
42564,1757,AiEvent,48,0,0
42565,1757,AiEvent,23,100,0
42566,1758,AiEvent,48,0,0
42567,1758,AiEvent,23,100,0
42568,1759,AiEvent,48,0,0
42569,1759,AiEvent,23,100,0
42570,1760,AiEvent,48,0,0
42571,1760,AiEvent,23,100,0
42572,1761,AiEvent,48,0,0
42573,1761,AiEvent,23,100,0
42574,1762,AiEvent,48,0,0
42575,1762,AiEvent,23,100,0
42576,1763,AiEvent,48,0,0
42577,1763,AiEvent,23,100,0
42578,1764,AiEvent,48,0,0
42579,1764,AiEvent,23,100,0
42580,1765,AiEvent,48,0,0
42581,1765,AiEvent,23,100,0
42582,1766,AiEvent,48,0,0
42583,1766,AiEvent,23,100,0
42584,1767,AiEvent,48,0,0
42585,1767,AiEvent,23,100,0
42586,1768,AiEvent,48,0,0
42587,1768,AiEvent,23,100,0
42588,1769,AiEvent,48,0,0
42589,1769,AiEvent,23,100,0
42590,1770,AiEvent,48,0,0
42591,1770,AiEvent,23,100,0
42592,1771,AiEvent,48,0,0
42593,1771,AiEvent,23,100,0
42594,1772,AiEvent,48,0,0
42595,1772,AiEvent,23,100,0
42596,1773,AiEvent,48,0,0
42597,1773,AiEvent,23,100,0
42598,1774,AiEvent,48,0,0
42599,1774,AiEvent,23,100,0
42600,1775,AiEvent,48,0,0
42601,1775,AiEvent,23,100,0
42602,1776,AiEvent,48,0,0
42603,1776,AiEvent,23,100,0
42604,1777,AiEvent,48,0,0
42605,1777,AiEvent,23,100,0
42606,1778,AiEvent,48,0,0
42607,1778,AiEvent,23,100,0
42608,1779,AiEvent,48,0,0
42609,1779,AiEvent,23,100,0
42610,1780,AiEvent,48,0,0
42611,1780,AiEvent,23,100,0
42612,1781,AiEvent,48,0,0
42613,1781,AiEvent,23,100,0
42614,1782,AiEvent,48,0,0
42615,1782,AiEvent,23,100,0
42616,1783,AiEvent,48,0,0
42617,1783,AiEvent,23,100,0
42618,1784,AiEvent,48,0,0
42619,1784,AiEvent,23,100,0
42620,1785,AiEvent,48,0,0
42621,1785,AiEvent,23,100,0
42622,1786,AiEvent,48,0,0
42623,1786,AiEvent,23,100,0
42624,1787,AiEvent,48,0,0
42625,1787,AiEvent,23,100,0
42626,1788,AiEvent,48,0,0
42627,1788,AiEvent,23,100,0
42628,1789,AiEvent,48,0,0
42629,1789,AiEvent,23,100,0
42630,1790,AiEvent,48,0,0
42631,1790,AiEvent,23,100,0
42632,1791,AiEvent,48,0,0
42633,1791,AiEvent,23,100,0
42634,1792,AiEvent,48,0,0
42635,1792,AiEvent,23,100,0
42636,1793,AiEvent,48,0,0
42637,1793,AiEvent,23,100,0
42638,1794,AiEvent,48,0,0
42639,1794,AiEvent,23,100,0
42640,1795,AiEvent,48,0,0
42641,1795,AiEvent,23,100,0
42642,1796,AiEvent,48,0,0
42643,1796,AiEvent,23,100,0
42644,1797,AiEvent,48,0,0
42645,1797,AiEvent,23,100,0
42646,1798,AiEvent,48,0,0
42647,1798,AiEvent,23,100,0
42648,1799,AiEvent,48,0,0
42649,1799,AiEvent,23,100,0
42650,1800,AiEvent,48,0,0
42651,1800,AiEvent,23,100,0
42652,1801,AiEvent,48,0,0
42653,1801,AiEvent,23,100,0
42654,1802,AiEvent,48,0,0
42655,1802,AiEvent,23,100,0
42656,1803,AiEvent,48,0,0
42657,1803,AiEvent,23,100,0
42658,1804,AiEvent,48,0,0
42659,1804,AiEvent,23,100,0
42660,1805,AiEvent,48,0,0
42661,1805,AiEvent,23,100,0
42662,1806,AiEvent,48,0,0
42663,1806,AiEvent,23,100,0
42664,1807,AiEvent,48,0,0
42665,1807,AiEvent,23,100,0
42666,1808,AiEvent,48,0,0
42667,1808,AiEvent,23,100,0
42668,1809,AiEvent,48,0,0
42669,1809,AiEvent,23,100,0
42670,1810,AiEvent,48,0,0
42671,1810,AiEvent,23,100,0
42672,1811,AiEvent,48,0,0
42673,1811,AiEvent,23,100,0
42674,1812,AiEvent,48,0,0
42675,1812,AiEvent,23,100,0
42676,1813,AiEvent,48,0,0
42677,1813,AiEvent,23,100,0
42678,1814,AiEvent,48,0,0
42679,1814,AiEvent,23,100,0
42680,1815,AiEvent,48,0,0
42681,1815,AiEvent,23,100,0
42682,1816,AiEvent,48,0,0
42683,1816,AiEvent,23,100,0
42684,1817,AiEvent,48,0,0
42685,1817,AiEvent,23,100,0
42686,1818,AiEvent,48,0,0
42687,1818,AiEvent,23,100,0
42688,1819,AiEvent,48,0,0
42689,1819,AiEvent,23,100,0
42690,1820,AiEvent,48,0,0
42691,1820,AiEvent,23,100,0
42692,1821,AiEvent,48,0,0
42693,1821,AiEvent,23,100,0
42694,1822,AiEvent,48,0,0
42695,1822,AiEvent,23,100,0
42696,1823,AiEvent,48,0,0
42697,1823,AiEvent,23,100,0
42698,1824,AiEvent,48,0,0
42699,1824,AiEvent,23,100,0
42700,1825,AiEvent,48,0,0
42701,1825,AiEvent,23,100,0
42702,1826,AiEvent,48,0,0
42703,1826,AiEvent,23,100,0
42704,1827,AiEvent,48,0,0
42705,1827,AiEvent,23,100,0
42706,1828,AiEvent,48,0,0
42707,1828,AiEvent,23,100,0
42708,1829,AiEvent,48,0,0
42709,1829,AiEvent,23,100,0
42710,1830,AiEvent,48,0,0
42711,1830,AiEvent,23,100,0
42712,1831,AiEvent,48,0,0
42713,1831,AiEvent,23,100,0
42714,1832,AiEvent,48,0,0
42715,1832,AiEvent,23,100,0
42716,1833,AiEvent,48,0,0
42717,1833,AiEvent,23,100,0
42718,1834,AiEvent,48,0,0
42719,1834,AiEvent,23,100,0
42720,1835,AiEvent,48,0,0
42721,1835,AiEvent,23,100,0
42722,1836,AiEvent,48,0,0
42723,1836,AiEvent,23,100,0
42724,1837,AiEvent,48,0,0
42725,1837,AiEvent,23,100,0
42726,1838,AiEvent,48,0,0
42727,1838,AiEvent,23,100,0
42728,1839,AiEvent,48,0,0
42729,1839,AiEvent,23,100,0
42730,1840,AiEvent,48,0,0
42731,1840,AiEvent,23,100,0
42732,1841,AiEvent,48,0,0
42733,1841,AiEvent,23,100,0
42734,1842,AiEvent,48,0,0
42735,1842,AiEvent,23,100,0
42736,1843,AiEvent,48,0,0
42737,1843,AiEvent,23,100,0
42738,1844,AiEvent,48,0,0
42739,1844,AiEvent,23,100,0
42740,1845,AiEvent,48,0,0
42741,1845,AiEvent,23,100,0
42742,1846,AiEvent,48,0,0
42743,1846,AiEvent,23,100,0
42744,1847,AiEvent,48,0,0
42745,1847,AiEvent,23,100,0
42746,1848,AiEvent,48,0,0
42747,1848,AiEvent,23,100,0
42748,1849,AiEvent,48,0,0
42749,1849,AiEvent,23,100,0
42750,1850,AiEvent,48,0,0
42751,1850,AiEvent,23,100,0
42752,1851,AiEvent,48,0,0
42753,1851,AiEvent,23,100,0
42754,1852,AiEvent,48,0,0
42755,1852,AiEvent,23,100,0
42756,1853,AiEvent,48,0,0
42757,1853,AiEvent,23,100,0
42758,1854,AiEvent,48,0,0
42759,1854,AiEvent,23,100,0
42760,1855,AiEvent,48,0,0
42761,1855,AiEvent,23,100,0
42762,1856,AiEvent,48,0,0
42763,1856,AiEvent,23,100,0
42764,1857,AiEvent,48,0,0
42765,1857,AiEvent,23,100,0
42766,1858,AiEvent,48,0,0
42767,1858,AiEvent,23,100,0
42768,1859,AiEvent,48,0,0
42769,1859,AiEvent,23,100,0
42770,1860,AiEvent,48,0,0
42771,1860,AiEvent,23,100,0
42772,1861,AiEvent,48,0,0
42773,1861,AiEvent,23,100,0
42774,1862,AiEvent,48,0,0
42775,1862,AiEvent,23,100,0
42776,1863,AiEvent,48,0,0
42777,1863,AiEvent,23,100,0
42778,1864,AiEvent,48,0,0
42779,1864,AiEvent,23,100,0
42780,1865,AiEvent,48,0,0
42781,1865,AiEvent,23,100,0
42782,1866,AiEvent,48,0,0
42783,1866,AiEvent,23,100,0
42784,1867,AiEvent,48,0,0
42785,1867,AiEvent,23,100,0
42786,1868,AiEvent,48,0,0
42787,1868,AiEvent,23,100,0
42788,1869,AiEvent,48,0,0
42789,1869,AiEvent,23,100,0
42790,1870,AiEvent,48,0,0
42791,1870,AiEvent,23,100,0
42792,1871,AiEvent,48,0,0
42793,1871,AiEvent,23,100,0
42794,1872,AiEvent,48,0,0
42795,1872,AiEvent,23,100,0
42796,1873,AiEvent,48,0,0
42797,1873,AiEvent,23,100,0
42798,1874,AiEvent,48,0,0
42799,1874,AiEvent,23,100,0
42800,1875,AiEvent,48,0,0
42801,1875,AiEvent,23,100,0
42802,1876,AiEvent,48,0,0
42803,1876,AiEvent,23,100,0
42804,1877,AiEvent,48,0,0
42805,1877,AiEvent,23,100,0
42806,1878,AiEvent,48,0,0
42807,1878,AiEvent,23,100,0
42808,1879,AiEvent,48,0,0
42809,1879,AiEvent,23,100,0
42810,1880,AiEvent,48,0,0
42811,1880,AiEvent,23,100,0
42812,1881,AiEvent,48,0,0
42813,1881,AiEvent,23,100,0
42814,1882,AiEvent,48,0,0
42815,1882,AiEvent,23,100,0
42816,1883,AiEvent,48,0,0
42817,1883,AiEvent,23,100,0
42818,1884,AiEvent,48,0,0
42819,1884,AiEvent,23,100,0
42820,1885,AiEvent,48,0,0
42821,1885,AiEvent,23,100,0
42822,1886,AiEvent,48,0,0
42823,1886,AiEvent,23,100,0
42824,1887,AiEvent,48,0,0
42825,1887,AiEvent,23,100,0
42826,1888,AiEvent,48,0,0
42827,1888,AiEvent,23,100,0
42828,1889,AiEvent,48,0,0
42829,1889,AiEvent,23,100,0
42830,1890,AiEvent,48,0,0
42831,1890,AiEvent,23,100,0
42832,1891,AiEvent,48,0,0
42833,1891,AiEvent,23,100,0
42834,1892,AiEvent,48,0,0
42835,1892,AiEvent,23,100,0
42836,1893,AiEvent,48,0,0
42837,1893,AiEvent,23,100,0
42838,1894,AiEvent,48,0,0
42839,1894,AiEvent,23,100,0
42840,1895,AiEvent,48,0,0
42841,1895,AiEvent,23,100,0
42842,1896,AiEvent,48,0,0
42843,1896,AiEvent,23,100,0
42844,1897,AiEvent,48,0,0
42845,1897,AiEvent,23,100,0
42846,1898,AiEvent,48,0,0
42847,1898,AiEvent,23,100,0
42848,1899,AiEvent,48,0,0
42849,1899,AiEvent,23,100,0
42850,1900,AiEvent,48,0,0
42851,1900,AiEvent,23,100,0
42852,1901,AiEvent,48,0,0
42853,1901,AiEvent,23,100,0
42854,1902,AiEvent,48,0,0
42855,1902,AiEvent,23,100,0
42856,1903,AiEvent,48,0,0
42857,1903,AiEvent,23,100,0
42869,1907,AiEvent,1,1,0
42870,1907,AiEvent,48,0,0
42871,1907,AiEvent,30,100,0
42872,1907,AiEvent,42,148,0
42873,1379,AiEvent,1,40,0
42874,1409,AiEvent,1,40,0
42875,1908,AiEvent,1,1,0
42876,1908,AiEvent,30,100,0
42877,1908,AiEvent,48,0,0
42878,1908,AiEvent,42,148,0
42879,1416,AiEvent,1,40,0
42880,1909,AiEvent,1,1,0
