id,idx,tagid,grammartag_g,grammartag_a,grammartag_i,grammartag_pl,grammartag_plg,grammartag_pld,grammartag_pla
8009425,10748,2,,,,,,,
8009426,10749,2,,,,,,,
8009427,10750,2,,,,,,,
8009428,10751,2,,,,,,,
8009429,10752,2,,,,,,,
8009430,10753,2,,,,,,,
8009431,10754,2,,,,,,,
8009432,10755,2,,,,,,,
8009433,10756,2,,,,,,,
8009434,10757,2,,,,,,,
8009435,10758,2,,,,,,,
8009436,10759,2,,,,,,,
8009437,10760,2,,,,,,,
8009438,10761,2,,,,,,,
8009439,10762,2,,,,,,,
8009440,10763,2,,,,,,,
8009441,10764,2,,,,,,,
8009442,10765,2,,,,,,,
8009443,10766,2,,,,,,,
8009444,10767,2,,,,,,,
8009445,10768,2,,,,,,,
8009446,10769,2,,,,,,,
8009447,10770,2,,,,,,,
8009448,10771,2,,,,,,,
8009449,10772,2,,,,,,,
8009450,10773,2,,,,,,,
8009451,10774,2,,,,,,,
8009452,10775,2,,,,,,,
8009453,10776,2,,,,,,,
8009454,10777,2,,,,,,,
8009455,10778,2,,,,,,,
8009456,10779,2,,,,,,,
8009457,10780,2,,,,,,,
8009458,10781,2,,,,,,,
8009459,10782,2,,,,,,,
8009460,10783,2,,,,,,,
8009461,10784,2,,,,,,,
8009462,10785,2,,,,,,,
8009463,10786,2,,,,,,,
8009464,10787,2,,,,,,,
8009465,10788,2,,,,,,,
8009466,10789,2,,,,,,,
8009467,10790,2,,,,,,,
8009468,10791,2,,,,,,,
8009469,10792,2,,,,,,,
8009470,10793,2,,,,,,,
8009471,10794,2,,,,,,,
8009472,10795,2,,,,,,,
8009473,10796,2,,,,,,,
8009474,10797,2,,,,,,,
8009475,10798,2,,,,,,,
8009476,10799,2,,,,,,,
8009477,10800,2,,,,,,,
8009478,10801,2,,,,,,,
8009479,10802,2,,,,,,,
8009480,10804,2,,,,,,,
8009481,10805,2,,,,,,,
8009482,10806,2,,,,,,,
8009483,10807,2,,,,,,,
8009484,10808,2,,,,,,,
8009485,10809,2,,,,,,,
8009486,10810,2,,,,,,,
8009487,10811,2,,,,,,,
8009488,10812,2,,,,,,,
8009489,10813,2,,,,,,,
8009490,10814,2,,,,,,,
8009491,10815,2,,,,,,,
8009492,10816,2,,,,,,,
8009493,10817,2,,,,,,,
8009494,10818,2,,,,,,,
8009495,10819,2,,,,,,,
8009496,10820,2,,,,,,,
8009497,10821,2,,,,,,,
8009498,10822,2,,,,,,,
8009499,10823,2,,,,,,,
8009500,10824,2,,,,,,,
8009501,10825,2,,,,,,,
8009502,10826,2,,,,,,,
8009503,10827,2,,,,,,,
8009504,10828,2,,,,,,,
8009505,10829,2,,,,,,,
8009506,10830,2,,,,,,,
8009507,10831,2,,,,,,,
8009508,10832,2,,,,,,,
8009509,10833,2,,,,,,,
8009510,10834,2,,,,,,,
8009511,10835,2,,,,,,,
8009512,10836,2,,,,,,,
8009513,10837,2,,,,,,,
8009514,10838,2,,,,,,,
8009515,10839,2,,,,,,,
8009516,10840,2,,,,,,,
8009517,10841,2,,,,,,,
8009518,10843,2,,,,,,,
8009519,10844,2,,,,,,,
8009520,10845,2,,,,,,,
8009521,10846,2,,,,,,,
8009522,10847,2,,,,,,,
8009523,10848,2,,,,,,,
8009524,10849,2,,,,,,,
8009525,10850,2,,,,,,,
8009526,10851,2,,,,,,,
8009527,10852,2,,,,,,,
8009528,10853,2,,,,,,,
8009529,10854,2,,,,,,,
8009530,10855,2,,,,,,,
8009531,10856,2,,,,,,,
8009532,10857,2,,,,,,,
8009533,10858,2,,,,,,,
8009534,10859,2,,,,,,,
8009535,10860,2,,,,,,,
8009536,10861,2,,,,,,,
8009537,10862,2,,,,,,,
8009538,10863,2,,,,,,,
8009539,10869,2,,,,,,,
8009540,10870,2,,,,,,,
8009541,10871,2,,,,,,,
8009542,10872,2,,,,,,,
8009543,10873,2,,,,,,,
8009544,10874,2,,,,,,,
8009545,10875,2,,,,,,,
8009546,10876,2,,,,,,,
8009547,10877,2,,,,,,,
8009548,10878,2,,,,,,,
8009549,10879,2,,,,,,,
8009550,10880,2,,,,,,,
8009551,10881,2,,,,,,,
8009552,10882,2,,,,,,,
8009553,10883,2,,,,,,,
8009554,10884,2,,,,,,,
8009555,10885,2,,,,,,,
8009556,10886,2,,,,,,,
8009557,10887,2,,,,,,,
8009558,10888,2,,,,,,,
8009559,10890,2,,,,,,,
8009560,10891,2,,,,,,,
8009561,10892,2,,,,,,,
8009562,10893,2,,,,,,,
8009563,10894,2,,,,,,,
8009564,10895,2,,,,,,,
8009565,10896,2,,,,,,,
8009566,10897,2,,,,,,,
8009567,10898,2,,,,,,,
8009568,10899,2,,,,,,,
8009569,10900,2,,,,,,,
8009570,10901,2,,,,,,,
8009571,10902,2,,,,,,,
8009572,10903,2,,,,,,,
8009573,10904,2,,,,,,,
8009574,10905,2,,,,,,,
8009575,10906,2,,,,,,,
8009576,10907,2,,,,,,,
8009577,10908,2,,,,,,,
8009578,10909,2,,,,,,,
8009579,10910,2,,,,,,,
8009580,10911,2,,,,,,,
8009581,10912,2,,,,,,,
8009582,10913,2,,,,,,,
8009583,10914,2,,,,,,,
8009584,10915,2,,,,,,,
8009585,10916,2,,,,,,,
8009586,10917,2,,,,,,,
8009587,10918,2,,,,,,,
8009588,10919,2,,,,,,,
8009589,10921,2,,,,,,,
8009590,10922,2,,,,,,,
8009591,10923,2,,,,,,,
8009592,10924,2,,,,,,,
8009593,10925,2,,,,,,,
8009594,10926,2,,,,,,,
8009595,10927,2,,,,,,,
8009596,10928,2,,,,,,,
8009597,10929,2,,,,,,,
8009598,10930,2,,,,,,,
8009599,10931,2,,,,,,,
8009600,10932,2,,,,,,,
8009601,10933,2,,,,,,,
8009602,10934,2,,,,,,,
8009603,10935,2,,,,,,,
8009604,10936,2,,,,,,,
8009605,10937,2,,,,,,,
8009606,10938,2,,,,,,,
8009607,10939,2,,,,,,,
8009608,10940,2,,,,,,,
8009609,10941,2,,,,,,,
8009610,10942,2,,,,,,,
8009611,10943,2,,,,,,,
8009612,10944,2,,,,,,,
8009613,10945,2,,,,,,,
8009614,10946,2,,,,,,,
8009615,10947,2,,,,,,,
8009616,10948,2,,,,,,,
8009617,10949,2,,,,,,,
8009618,10950,2,,,,,,,
8009619,10951,2,,,,,,,
8009620,10952,2,,,,,,,
8009621,10953,2,,,,,,,
8009622,10954,2,,,,,,,
8009623,10955,2,,,,,,,
8009624,10956,2,,,,,,,
8009625,10957,2,,,,,,,
8009626,10958,2,,,,,,,
8009627,10959,2,,,,,,,
8009628,10961,2,,,,,,,
8009629,10962,2,,,,,,,
8009630,10963,2,,,,,,,
8009631,10964,2,,,,,,,
8009632,10965,2,,,,,,,
8009633,10966,2,,,,,,,
8009634,10967,2,,,,,,,
8009635,10968,2,,,,,,,
8009636,10969,2,,,,,,,
8009637,10970,2,,,,,,,
8009638,10971,2,,,,,,,
8009639,10972,2,,,,,,,
8009640,10973,2,,,,,,,
8009641,10974,2,,,,,,,
8009642,10975,2,,,,,,,
8009643,10976,2,,,,,,,
8009644,10977,2,,,,,,,
8009645,10978,2,,,,,,,
8009646,10979,2,,,,,,,
8009647,10980,2,,,,,,,
8009648,10981,2,,,,,,,
8009649,10982,2,,,,,,,
8009650,10983,2,,,,,,,
8009651,10984,2,,,,,,,
8009652,10985,2,,,,,,,
8009653,10986,2,,,,,,,
8009654,10987,2,,,,,,,
8009655,10988,2,,,,,,,
8009656,10989,2,,,,,,,
8009657,10990,2,,,,,,,
8009658,10991,2,,,,,,,
8009659,10992,2,,,,,,,
8009660,10993,2,,,,,,,
8009661,10994,2,,,,,,,
8009662,10995,2,,,,,,,
8009663,10996,2,,,,,,,
8009664,10997,2,,,,,,,
8009665,10998,2,,,,,,,
8009666,10999,2,,,,,,,
8009667,11000,2,,,,,,,
8009668,11001,2,,,,,,,
8009669,11002,2,,,,,,,
8009670,11003,2,,,,,,,
8009671,11004,2,,,,,,,
8009672,11005,2,,,,,,,
8009673,11006,2,,,,,,,
8009674,11007,2,,,,,,,
8009675,11008,2,,,,,,,
8009676,11009,2,,,,,,,
8009677,11010,2,,,,,,,
8009678,11011,2,,,,,,,
8009679,11012,2,,,,,,,
8009680,11013,2,,,,,,,
8009681,11014,2,,,,,,,
8009682,11015,2,,,,,,,
8009683,11016,2,,,,,,,
8009684,11017,2,,,,,,,
8009685,11018,2,,,,,,,
8009686,11019,2,,,,,,,
8009687,11020,2,,,,,,,
8009688,11021,2,,,,,,,
8009689,11022,2,,,,,,,
8009690,11023,2,,,,,,,
8009691,11024,2,,,,,,,
8009692,11025,2,,,,,,,
8009693,11026,2,,,,,,,
8009694,11027,2,,,,,,,
8009695,11028,2,,,,,,,
8009696,11029,2,,,,,,,
8009697,11030,2,,,,,,,
8009698,11031,2,,,,,,,
8009699,11032,2,,,,,,,
8009700,11033,2,,,,,,,
8009701,11034,2,,,,,,,
8009702,11035,2,,,,,,,
8009703,11036,2,,,,,,,
8009704,11037,2,,,,,,,
8009705,11038,2,,,,,,,
8009706,11039,2,,,,,,,
8009707,11040,2,,,,,,,
8009708,11041,2,,,,,,,
8009709,11042,2,,,,,,,
8009710,11043,2,,,,,,,
8009711,11044,2,,,,,,,
8009712,11045,2,,,,,,,
8009713,11046,2,,,,,,,
8009714,11047,2,,,,,,,
8009715,11048,2,,,,,,,
8009716,11049,2,,,,,,,
8009717,11050,2,,,,,,,
8009718,11051,2,,,,,,,
8009719,11052,2,,,,,,,
8009720,11053,2,,,,,,,
8009721,11054,2,,,,,,,
8009722,11055,2,,,,,,,
8009723,11056,2,,,,,,,
8009724,11057,2,,,,,,,
8009725,11058,2,,,,,,,
8009726,11059,2,,,,,,,
8009727,11060,2,,,,,,,
8009728,11061,2,,,,,,,
8009729,11062,2,,,,,,,
8009730,11063,2,,,,,,,
8009731,11064,2,,,,,,,
8009732,11065,2,,,,,,,
8009733,11066,2,,,,,,,
8009734,11067,2,,,,,,,
8009735,11068,2,,,,,,,
8009736,11069,2,,,,,,,
8009737,11070,2,,,,,,,
8009738,11071,2,,,,,,,
8009739,11072,2,,,,,,,
8009740,11073,2,,,,,,,
8009741,11074,2,,,,,,,
8009742,11075,2,,,,,,,
8009743,11076,2,,,,,,,
8009744,11077,2,,,,,,,
8009745,11078,2,,,,,,,
8009746,11079,2,,,,,,,
8009747,11080,2,,,,,,,
8009748,11081,2,,,,,,,
8009749,11082,2,,,,,,,
8009750,11083,2,,,,,,,
8009751,11084,2,,,,,,,
8009752,11085,2,,,,,,,
8009753,11086,2,,,,,,,
8009754,11087,2,,,,,,,
8009755,11088,2,,,,,,,
8009756,11090,2,,,,,,,
8009757,11091,2,,,,,,,
8009758,11092,2,,,,,,,
8009759,11093,2,,,,,,,
8009760,11094,2,,,,,,,
8009761,11095,2,,,,,,,
8009762,11096,2,,,,,,,
8009763,11097,2,,,,,,,
8009764,11098,2,,,,,,,
8009765,11099,2,,,,,,,
8009766,11100,2,,,,,,,
8009767,11101,2,,,,,,,
8009768,11102,2,,,,,,,
8009769,11103,2,,,,,,,
8009770,11104,2,,,,,,,
8009771,11105,2,,,,,,,
8009772,11106,2,,,,,,,
8009773,11107,2,,,,,,,
8009774,11108,2,,,,,,,
8009775,11109,2,,,,,,,
8009776,11110,2,,,,,,,
8009777,11111,2,,,,,,,
8009778,11112,2,,,,,,,
8009779,11113,2,,,,,,,
8009780,11114,2,,,,,,,
8009781,11115,2,,,,,,,
8009782,11116,2,,,,,,,
8009783,11117,2,,,,,,,
8009784,11118,2,,,,,,,
8009785,11119,2,,,,,,,
8009786,11120,2,,,,,,,
8009787,11121,2,,,,,,,
8009788,11122,2,,,,,,,
8009789,11123,2,,,,,,,
8009790,11124,2,,,,,,,
8009791,11126,2,,,,,,,
8009792,11127,2,,,,,,,
8009793,11128,2,,,,,,,
8009794,11129,2,,,,,,,
8009795,11130,2,,,,,,,
8009796,11131,2,,,,,,,
8009797,11132,2,,,,,,,
8009798,11133,2,,,,,,,
8009799,11134,2,,,,,,,
8009800,11135,2,,,,,,,
8009801,11136,2,,,,,,,
8009802,11137,2,,,,,,,
8009803,11138,2,,,,,,,
8009804,11139,2,,,,,,,
8009805,11140,2,,,,,,,
8009806,11141,2,,,,,,,
8009807,11142,2,,,,,,,
8009808,11143,2,,,,,,,
8009809,11144,2,,,,,,,
8009810,11145,2,,,,,,,
8009811,11146,2,,,,,,,
8009812,11147,2,,,,,,,
8009813,11148,2,,,,,,,
8009814,11149,2,,,,,,,
8009815,11150,2,,,,,,,
8009816,11151,2,,,,,,,
8009817,11152,2,,,,,,,
8009818,11153,2,,,,,,,
8009819,11155,2,,,,,,,
8009820,11156,2,,,,,,,
8009821,11157,2,,,,,,,
8009822,11158,2,,,,,,,
8009823,11159,2,,,,,,,
8009824,11160,2,,,,,,,
8009825,11161,2,,,,,,,
8009826,11162,2,,,,,,,
8009827,11163,2,,,,,,,
8009828,11164,2,,,,,,,
8009829,11165,2,,,,,,,
8009830,11166,2,,,,,,,
8009831,11167,2,,,,,,,
8009832,11169,2,,,,,,,
8009833,11170,2,,,,,,,
8009834,11171,2,,,,,,,
8009835,11172,2,,,,,,,
8009836,11173,2,,,,,,,
8009837,11174,2,,,,,,,
8009838,11175,2,,,,,,,
8009839,11176,2,,,,,,,
8009840,11177,2,,,,,,,
8009841,11178,2,,,,,,,
8009842,11179,2,,,,,,,
8009843,11180,2,,,,,,,
8009844,11181,2,,,,,,,
8009845,11182,2,,,,,,,
8009846,11183,2,,,,,,,
8009847,11184,2,,,,,,,
8009848,11185,2,,,,,,,
8009849,11186,2,,,,,,,
8009850,11187,2,,,,,,,
8009851,11188,2,,,,,,,
8009852,11189,2,,,,,,,
8009853,11190,2,,,,,,,
8009854,11191,2,,,,,,,
8009855,11192,2,,,,,,,
8009856,11193,2,,,,,,,
8009857,11194,2,,,,,,,
8009858,11195,2,,,,,,,
8009859,11196,2,,,,,,,
8009860,11197,2,,,,,,,
8009861,11198,2,,,,,,,
8009862,11199,2,,,,,,,
8009863,11200,2,,,,,,,
8009864,11201,2,,,,,,,
8009865,11202,2,,,,,,,
8009866,11203,2,,,,,,,
8009867,11204,2,,,,,,,
8009868,11205,2,,,,,,,
8009869,11206,2,,,,,,,
8009870,11207,2,,,,,,,
8009871,11208,2,,,,,,,
8009872,11209,2,,,,,,,
8009873,11210,2,,,,,,,
8009874,11211,2,,,,,,,
8009875,11212,2,,,,,,,
8009876,11213,2,,,,,,,
8009877,11214,2,,,,,,,
8009878,11215,2,,,,,,,
8009879,11216,2,,,,,,,
8009880,11217,2,,,,,,,
8009881,11218,2,,,,,,,
8009882,11219,2,,,,,,,
8009883,11220,2,,,,,,,
8009884,11221,2,,,,,,,
8009885,11222,2,,,,,,,
8009886,11223,2,,,,,,,
8009887,11224,2,,,,,,,
8009888,11225,2,,,,,,,
8009889,11226,2,,,,,,,
8009890,11227,2,,,,,,,
8009891,11228,2,,,,,,,
8009892,11229,2,,,,,,,
8009893,11230,2,,,,,,,
8009894,11231,2,,,,,,,
8009895,11232,2,,,,,,,
8009896,11233,2,,,,,,,
8009897,11234,2,,,,,,,
8009898,11235,2,,,,,,,
8009899,11236,2,,,,,,,
8009900,11237,2,,,,,,,
8009901,11238,2,,,,,,,
8009902,11239,2,,,,,,,
8009903,11240,2,,,,,,,
8009904,11241,2,,,,,,,
8009905,11242,2,,,,,,,
8009906,11243,2,,,,,,,
8009907,11244,2,,,,,,,
8009908,11245,2,,,,,,,
8009909,11246,2,,,,,,,
8009910,11247,2,,,,,,,
8009911,11248,2,,,,,,,
8009912,11249,2,,,,,,,
8009913,11250,2,,,,,,,
8009914,11251,2,,,,,,,
8009915,11252,2,,,,,,,
8009916,11253,2,,,,,,,
8009917,11254,2,,,,,,,
8009918,11255,2,,,,,,,
8009919,11256,2,,,,,,,
8009920,11257,2,,,,,,,
8009921,11258,2,,,,,,,
8009922,11259,2,,,,,,,
8009923,11260,2,,,,,,,
8009924,11261,2,,,,,,,
8009925,11262,2,,,,,,,
8009926,11263,2,,,,,,,
8009927,11264,2,,,,,,,
8009928,11265,2,,,,,,,
8009929,11266,2,,,,,,,
8009930,11267,2,,,,,,,
8009931,11268,2,,,,,,,
8009932,11269,2,,,,,,,
8009933,11270,2,,,,,,,
8009934,11271,2,,,,,,,
8009935,11272,2,,,,,,,
8009936,11273,2,,,,,,,
8009937,11274,2,,,,,,,
8009938,11275,2,,,,,,,
8009939,11276,2,,,,,,,
8009940,11277,2,,,,,,,
8009941,11278,2,,,,,,,
8009942,11279,2,,,,,,,
8009943,11280,2,,,,,,,
8009944,11281,2,,,,,,,
8009945,11282,2,,,,,,,
8009946,11283,2,,,,,,,
8009947,11284,2,,,,,,,
8009948,11285,2,,,,,,,
8009949,11286,2,,,,,,,
8009950,11287,2,,,,,,,
8009951,11288,2,,,,,,,
8009952,11289,2,,,,,,,
8009953,11290,2,,,,,,,
8009954,11291,2,,,,,,,
8009955,11292,2,,,,,,,
8009956,11293,2,,,,,,,
8009957,11294,2,,,,,,,
8009958,11295,2,,,,,,,
8009959,11296,2,,,,,,,
8009960,11297,2,,,,,,,
8009961,11298,2,,,,,,,
8009962,11299,2,,,,,,,
8009963,11300,2,,,,,,,
8009964,11301,2,,,,,,,
8009965,11302,2,,,,,,,
8009966,11303,2,,,,,,,
8009967,11304,2,,,,,,,
8009968,11305,2,,,,,,,
8009969,11306,2,,,,,,,
8009970,11307,2,,,,,,,
8009971,11308,2,,,,,,,
8009972,11309,2,,,,,,,
8009973,11310,2,,,,,,,
8009974,11311,2,,,,,,,
8009975,11312,2,,,,,,,
8009976,11313,2,,,,,,,
8009977,11314,2,,,,,,,
8009978,11315,2,,,,,,,
8009979,11316,2,,,,,,,
8009980,11317,2,,,,,,,
8009981,11318,2,,,,,,,
8009982,11319,2,,,,,,,
8009983,11320,2,,,,,,,
8009984,11321,2,,,,,,,
8009985,11322,2,,,,,,,
8009986,11323,2,,,,,,,
8009987,11324,2,,,,,,,
8009988,11325,2,,,,,,,
8009989,11326,2,,,,,,,
8009990,11327,2,,,,,,,
8009991,11328,2,,,,,,,
8009992,11329,2,,,,,,,
8009993,11330,2,,,,,,,
8009994,11331,2,,,,,,,
8009995,11332,2,,,,,,,
8009996,11333,2,,,,,,,
8009997,11334,2,,,,,,,
8009998,11335,2,,,,,,,
8009999,11336,2,,,,,,,
8010000,11337,2,,,,,,,
8010001,11338,2,,,,,,,
8010002,11339,2,,,,,,,
8010003,11340,2,,,,,,,
8010004,11341,2,,,,,,,
8010005,11342,2,,,,,,,
8010006,11343,2,,,,,,,
8010007,11344,2,,,,,,,
8010008,11345,2,,,,,,,
8010009,11346,2,,,,,,,
8010010,11347,2,,,,,,,
8010011,11348,2,,,,,,,
8010012,11349,2,,,,,,,
8010013,11350,2,,,,,,,
8010014,11351,2,,,,,,,
8010015,11352,2,,,,,,,
8010016,11353,2,,,,,,,
8010017,11354,2,,,,,,,
8010018,11355,2,,,,,,,
8010019,11356,2,,,,,,,
8010020,11357,2,,,,,,,
8010021,11358,2,,,,,,,
8010022,11359,2,,,,,,,
8010023,11360,2,,,,,,,
8010024,11361,2,,,,,,,
8010025,11362,2,,,,,,,
8010026,11363,2,,,,,,,
8010027,11364,2,,,,,,,
8010028,11365,2,,,,,,,
8010029,11366,2,,,,,,,
8010030,11367,2,,,,,,,
8010031,11368,2,,,,,,,
8010032,11369,2,,,,,,,
8010033,11370,2,,,,,,,
8010034,11371,2,,,,,,,
8010035,11372,2,,,,,,,
8010036,11373,2,,,,,,,
8010037,11374,2,,,,,,,
8010038,11375,2,,,,,,,
8010039,11376,2,,,,,,,
8010040,11377,2,,,,,,,
8010041,11378,2,,,,,,,
8010042,11379,2,,,,,,,
8010043,11380,2,,,,,,,
8010044,11381,2,,,,,,,
8010045,11382,2,,,,,,,
8010046,11383,2,,,,,,,
8010047,11384,2,,,,,,,
8010048,11385,2,,,,,,,
8010049,11386,2,,,,,,,
8010050,11387,2,,,,,,,
8010051,11388,2,,,,,,,
8010052,11389,2,,,,,,,
8010053,11390,2,,,,,,,
8010054,11391,2,,,,,,,
8010055,11392,2,,,,,,,
8010056,11393,2,,,,,,,
8010057,11394,2,,,,,,,
8010058,11395,2,,,,,,,
8010059,11396,2,,,,,,,
8010060,11397,2,,,,,,,
8010061,11398,2,,,,,,,
8010062,11399,2,,,,,,,
8010063,11400,2,,,,,,,
8010064,11401,2,,,,,,,
8010065,11402,2,,,,,,,
8010066,11403,2,,,,,,,
8010067,11404,2,,,,,,,
8010068,11405,2,,,,,,,
8010069,11406,2,,,,,,,
8010070,11407,2,,,,,,,
8010071,11408,2,,,,,,,
8010072,11409,2,,,,,,,
8010073,11410,2,,,,,,,
8010074,11411,2,,,,,,,
8010075,11412,2,,,,,,,
8010076,11413,2,,,,,,,
8010077,11414,2,,,,,,,
8010078,11415,2,,,,,,,
8010079,11416,2,,,,,,,
8010080,11417,2,,,,,,,
8010081,11418,2,,,,,,,
8010082,11419,2,,,,,,,
8010083,11420,2,,,,,,,
8010084,11421,2,,,,,,,
8010085,11422,2,,,,,,,
8010086,11423,2,,,,,,,
8010087,11424,2,,,,,,,
8010088,11425,2,,,,,,,
8010089,11426,2,,,,,,,
8010090,11427,2,,,,,,,
8010091,11428,2,,,,,,,
8010092,11429,2,,,,,,,
8010093,11430,2,,,,,,,
8010094,11431,2,,,,,,,
8010095,11432,2,,,,,,,
8010096,11433,2,,,,,,,
8010097,11434,2,,,,,,,
8010098,11435,2,,,,,,,
8010099,11436,2,,,,,,,
8010100,11437,2,,,,,,,
8010101,11438,2,,,,,,,
8010102,11439,2,,,,,,,
8010103,11440,2,,,,,,,
8010104,11441,2,,,,,,,
8010105,11442,2,,,,,,,
8010106,11443,2,,,,,,,
8010107,11444,2,,,,,,,
8010108,11445,2,,,,,,,
8010109,11446,2,,,,,,,
8010110,11447,2,,,,,,,
8010111,11448,2,,,,,,,
8010112,11449,2,,,,,,,
8010113,11450,2,,,,,,,
8010114,11451,2,,,,,,,
8010115,11452,2,,,,,,,
8010116,11453,2,,,,,,,
8010117,11454,2,,,,,,,
8010118,11455,2,,,,,,,
8010119,11456,2,,,,,,,
8010120,11457,2,,,,,,,
8010121,11458,2,,,,,,,
8010122,11459,2,,,,,,,
8010123,11460,2,,,,,,,
8010124,11461,2,,,,,,,
8010125,11462,2,,,,,,,
8010126,11463,2,,,,,,,
8010127,11464,2,,,,,,,
8010128,11465,2,,,,,,,
8010129,11466,2,,,,,,,
8010130,11467,2,,,,,,,
8010131,11468,2,,,,,,,
8010132,11469,2,,,,,,,
8010133,11470,2,,,,,,,
8010134,11471,2,,,,,,,
8010135,11472,2,,,,,,,
8010136,11473,2,,,,,,,
8010137,11474,2,,,,,,,
8010138,11475,2,,,,,,,
8010139,11476,2,,,,,,,
8010140,11477,2,,,,,,,
8010141,11478,2,,,,,,,
8010142,11479,2,,,,,,,
8010143,11480,2,,,,,,,
8010144,11481,2,,,,,,,
8010145,11482,2,,,,,,,
8010146,11483,2,,,,,,,
8010147,11484,2,,,,,,,
8010148,11485,2,,,,,,,
8010149,11486,2,,,,,,,
8010150,11487,2,,,,,,,
8010151,11488,2,,,,,,,
8010152,11489,2,,,,,,,
8010153,11490,2,,,,,,,
8010154,11491,2,,,,,,,
8010155,11492,2,,,,,,,
8010156,11493,2,,,,,,,
8010157,11494,2,,,,,,,
8010158,11495,2,,,,,,,
8010159,11496,2,,,,,,,
8010160,11497,2,,,,,,,
8010161,11498,2,,,,,,,
8010162,11499,2,,,,,,,
8010163,11500,2,,,,,,,
8010164,11501,2,,,,,,,
8010165,11502,2,,,,,,,
8010166,11503,2,,,,,,,
8010167,11504,2,,,,,,,
8010168,11505,2,,,,,,,
8010169,11506,2,,,,,,,
8010170,11507,2,,,,,,,
8010171,11508,2,,,,,,,
8010172,11509,2,,,,,,,
8010173,11510,2,,,,,,,
8010174,11511,2,,,,,,,
8010175,11512,2,,,,,,,
8010176,11513,2,,,,,,,
8010177,11514,2,,,,,,,
8010178,11515,2,,,,,,,
8010179,11516,2,,,,,,,
8010180,11517,2,,,,,,,
8010181,11518,2,,,,,,,
8010182,11519,2,,,,,,,
8010183,11520,2,,,,,,,
8010184,11521,2,,,,,,,
8010185,11522,2,,,,,,,
8010186,11523,2,,,,,,,
8010187,11524,2,,,,,,,
8010188,11525,2,,,,,,,
8010189,11526,2,,,,,,,
8010190,11527,2,,,,,,,
8010191,11528,2,,,,,,,
8010192,11529,2,,,,,,,
8010193,11530,2,,,,,,,
8010194,11531,2,,,,,,,
8010195,11532,2,,,,,,,
8010196,11533,2,,,,,,,
8010197,11534,2,,,,,,,
8010198,11535,2,,,,,,,
8010199,11536,2,,,,,,,
8010200,11537,2,,,,,,,
8010201,11538,2,,,,,,,
8010202,11539,2,,,,,,,
8010203,11540,2,,,,,,,
8010204,11541,2,,,,,,,
8010205,11542,2,,,,,,,
8010206,11543,2,,,,,,,
8010207,11544,2,,,,,,,
8010208,11545,2,,,,,,,
8010209,11546,2,,,,,,,
8010210,11547,2,,,,,,,
8010211,11548,2,,,,,,,
8010212,11549,2,,,,,,,
8010213,11550,2,,,,,,,
8010214,11551,2,,,,,,,
8010215,11552,2,,,,,,,
8010216,11554,2,,,,,,,
8010217,11555,2,,,,,,,
8010218,11556,2,,,,,,,
8010219,11557,2,,,,,,,
8010220,11558,2,,,,,,,
8010221,11559,2,,,,,,,
8010222,11560,2,,,,,,,
8010223,11561,2,,,,,,,
8010224,11562,2,,,,,,,
8010225,11563,2,,,,,,,
8010226,11564,2,,,,,,,
8010227,11565,2,,,,,,,
8010228,11566,2,,,,,,,
8010229,11567,2,,,,,,,
8010230,11568,2,,,,,,,
8010231,11569,2,,,,,,,
8010232,11570,2,,,,,,,
8010233,11571,2,,,,,,,
8010234,11572,2,,,,,,,
8010235,11573,2,,,,,,,
8010236,11574,2,,,,,,,
8010237,11575,2,,,,,,,
8010238,11576,2,,,,,,,
8010239,11577,2,,,,,,,
8010240,11578,2,,,,,,,
8010241,11579,2,,,,,,,
8010242,11580,2,,,,,,,
8010243,11581,2,,,,,,,
8010244,11582,2,,,,,,,
8010245,11583,2,,,,,,,
8010246,11584,2,,,,,,,
8010247,11585,2,,,,,,,
8010248,11586,2,,,,,,,
8010249,11587,2,,,,,,,
8010250,11588,2,,,,,,,
8010251,11589,2,,,,,,,
8010252,11590,2,,,,,,,
8010253,11591,2,,,,,,,
8010254,11592,2,,,,,,,
8010255,11593,2,,,,,,,
8010256,11594,2,,,,,,,
8010257,11595,2,,,,,,,
8010258,11596,2,,,,,,,
8010259,11597,2,,,,,,,
8010260,11598,2,,,,,,,
8010261,11599,2,,,,,,,
8010262,11600,2,,,,,,,
8010263,11601,2,,,,,,,
8010264,11602,2,,,,,,,
8010265,11603,2,,,,,,,
8010266,11604,2,,,,,,,
8010267,11605,2,,,,,,,
8010268,11606,2,,,,,,,
8010269,11607,2,,,,,,,
8010270,11608,2,,,,,,,
8010271,11609,2,,,,,,,
8010272,11610,2,,,,,,,
8010273,11611,2,,,,,,,
8010274,11612,2,,,,,,,
8010275,11613,2,,,,,,,
8010276,11614,2,,,,,,,
8010277,11615,2,,,,,,,
8010278,11616,2,,,,,,,
8010279,11617,2,,,,,,,
8010280,11618,2,,,,,,,
8010281,11619,2,,,,,,,
8010282,11620,2,,,,,,,
8010283,11621,2,,,,,,,
8010284,11622,2,,,,,,,
8010285,11623,2,,,,,,,
8010286,11624,2,,,,,,,
8010287,11625,2,,,,,,,
8010288,11626,2,,,,,,,
8010289,11627,2,,,,,,,
8010290,11628,2,,,,,,,
8010291,11629,2,,,,,,,
8010292,11630,2,,,,,,,
8010293,11631,2,,,,,,,
8010294,11632,2,,,,,,,
8010295,11633,2,,,,,,,
