id,quest_context_id,component_kind_id,next_component,npc_ai_id,npc_id,skill_id,skill_self,ai_path_name,ai_path_type_id,sound_id,npc_spawner_id,play_cinema_before_bubble,ai_command_set_id,or_unit_reqs,cinema_id,summary_voice_id
20625,1365,4,0,1,,,f,,0,,0,t,,f,,
20626,4775,2,0,1,0,0,f,,0,0,0,t,,f,,
20627,4775,4,0,1,0,0,f,,0,0,0,t,,f,,
20628,4775,6,0,1,0,0,f,,0,0,0,t,,f,,
20629,4775,8,0,1,,,f,,0,,0,t,,f,,
20630,1237,6,0,1,,,f,,0,,0,t,,f,,
20631,4776,2,0,1,0,0,f,,0,0,0,t,,f,,
20632,4776,4,0,1,0,0,f,,0,0,0,t,,f,,
20633,4776,8,0,1,,,f,,0,,0,t,,f,,
20634,4777,2,0,1,0,0,f,,0,0,0,t,,f,,
20635,4777,4,0,1,0,0,f,,0,0,0,t,,f,,
20637,4777,3,0,1,,,f,,0,,0,t,,f,,
20638,4777,8,0,1,,,f,,0,,0,t,,f,,
20639,4778,2,0,1,0,0,f,,0,0,0,t,,f,,
20640,4778,4,0,1,0,0,f,,0,0,0,t,,f,,
20641,4778,8,0,1,,,f,,0,,0,t,,f,,
20642,4779,2,0,1,,,f,,0,,0,t,,t,,4127
20644,4779,6,0,1,,,f,,0,,0,t,,f,,4155
20645,4780,2,0,1,,,f,,0,,0,t,,t,,4127
20647,4780,6,0,1,,,f,,0,,0,t,,f,,4155
20648,2509,4,0,1,,,f,,0,,0,t,,f,,
20650,4779,8,0,1,,,f,,0,,0,t,,f,,
20651,4780,8,0,1,,,f,,0,,0,t,,f,,
20652,1833,3,0,1,,,f,,0,,0,t,,f,,
20653,3989,4,0,1,,,f,,0,,0,t,,f,,
20654,4654,4,0,1,,,f,,0,,0,t,,f,,
20655,4654,8,0,1,,,f,,0,,0,t,,f,,
20656,4655,4,0,1,,,f,,0,,0,t,,f,,
20657,4655,8,0,1,,,f,,0,,0,t,,f,,
20658,4656,4,0,1,,,f,,0,,0,t,,f,,
20659,4656,8,0,1,,,f,,0,,0,t,,f,,
20660,4657,4,0,1,,,f,,0,,0,t,,f,,
20661,4657,8,0,1,,,f,,0,,0,t,,f,,
20662,4658,4,0,1,,,f,,0,,0,t,,f,,
20663,4658,8,0,1,,,f,,0,,0,t,,f,,
20664,4659,4,0,1,,,f,,0,,0,t,,f,,
20665,4659,8,0,1,,,f,,0,,0,t,,f,,
20666,4407,3,0,1,,,f,,0,,0,t,,f,,
20668,4781,2,0,1,0,0,f,,0,0,0,t,,f,,
20669,4781,3,0,1,,,f,,0,,0,t,,f,,
20670,4781,6,0,1,0,0,f,,0,0,0,t,,f,,
20671,4782,2,0,1,0,0,f,,0,0,0,t,,f,,
20673,4782,6,0,1,0,0,f,,0,0,0,t,,f,,
20674,4783,2,0,1,0,0,f,,0,0,0,t,,f,,
20675,4783,4,0,1,0,0,f,,0,0,0,t,,f,,
20676,4783,4,0,1,,,f,,0,,0,t,,f,,
20677,4784,2,0,1,0,0,f,,0,0,0,t,,f,,
20679,4784,6,0,1,0,0,f,,0,0,0,t,,f,,
20680,4785,2,0,1,0,0,f,,0,0,0,t,,f,,
20681,4785,4,0,1,0,0,f,,0,0,0,t,,f,,
20682,4785,6,0,1,0,0,f,,0,0,0,t,,f,,
20683,4786,2,0,1,0,0,f,,0,0,0,t,,f,,
20684,4786,6,0,1,,,f,,0,,0,t,,f,,
20686,4787,2,0,1,0,0,f,,0,0,0,t,,f,,
20687,4787,4,0,1,0,0,f,,0,0,0,t,,f,,
20688,4787,6,0,1,0,0,f,,0,0,0,t,,f,,
20689,4788,2,0,1,0,0,f,,0,0,0,t,,f,,
20690,4788,4,0,1,0,0,f,,0,0,0,t,,f,,
20691,4788,6,0,1,0,0,f,,0,0,0,t,,f,,
20692,4789,2,0,1,,,f,,0,,0,t,,f,,4006
20693,4789,4,0,1,0,0,f,,0,0,0,t,,f,,
20694,4789,6,0,1,,,f,,0,,0,t,,f,,4005
20695,4790,2,0,1,,,f,,0,,0,t,,f,,4006
20696,4790,4,0,1,0,0,f,,0,0,0,t,,f,,
20697,4790,6,0,1,,,f,,0,,0,t,,f,,4005
20698,4791,2,0,1,,,f,,0,,0,t,,f,,4008
20699,4791,4,0,1,0,0,f,,0,0,0,t,,f,,
20700,4791,6,0,1,,,f,,0,,0,t,,f,,4007
20701,4792,2,0,1,,,f,,0,,0,t,,f,,4008
20702,4792,4,0,1,0,0,f,,0,0,0,t,,f,,
20703,4792,6,0,1,,,f,,0,,0,t,,f,,4007
20704,4793,2,0,1,,,f,,0,,0,t,,f,,4010
20705,4793,4,0,1,0,0,f,,0,0,0,t,,f,,
20706,4793,6,0,1,,,f,,0,,0,t,,f,,4009
20707,4794,2,0,1,,,f,,0,,0,t,,f,,4010
20708,4794,4,0,1,0,0,f,,0,0,0,t,,f,,
20709,4794,6,0,1,,,f,,0,,0,t,,f,,4009
20710,4795,2,0,1,,,f,,0,,0,t,,f,,4012
20711,4795,4,0,1,0,0,f,,0,0,0,t,,f,,
20712,4795,6,0,1,,,f,,0,,0,t,,f,,4011
20713,4796,2,0,1,,,f,,0,,0,t,,f,,4012
20714,4796,4,0,1,0,0,f,,0,0,0,t,,f,,
20715,4796,6,0,1,,,f,,0,,0,t,,f,,4011
20716,4797,2,0,1,,,f,,0,,0,t,,f,,4014
20717,4797,4,0,1,0,0,f,,0,0,0,t,,f,,
20718,4797,6,0,1,,,f,,0,,0,t,,f,,4013
20719,4798,2,0,1,,,f,,0,,0,t,,f,,4014
20720,4798,4,0,1,0,0,f,,0,0,0,t,,f,,
20721,4798,6,0,1,,,f,,0,,0,t,,f,,4013
20722,4799,2,0,1,,,f,,0,,0,t,,f,,4016
20723,4799,4,0,1,0,0,f,,0,0,0,t,,f,,
20724,4799,6,0,1,,,f,,0,,0,t,,f,,4015
20725,4800,2,0,1,,,f,,0,,0,t,,f,,4016
20726,4800,4,0,1,0,0,f,,0,0,0,t,,f,,
20727,4800,6,0,1,,,f,,0,,0,t,,f,,4015
20728,4789,4,0,1,,,f,,0,,0,t,,f,,
20729,4789,8,0,1,,,f,,0,,0,t,,f,,
20730,4781,8,0,1,,,f,,0,,0,t,,f,,
20731,4790,4,0,1,,,f,,0,,0,t,,f,,
20732,4790,8,0,1,,,f,,0,,0,t,,f,,
20733,4801,2,0,1,0,0,f,,0,0,0,t,,f,,
20735,4801,8,0,1,,18414,f,,0,,0,t,,f,,
20736,4802,2,0,1,0,0,f,,0,0,0,t,,f,,
20738,4802,8,0,1,,18414,f,,0,,0,t,,f,,
20739,4803,2,0,1,0,0,f,,0,0,0,t,,f,,
20741,4803,8,0,1,,18414,f,,0,,0,t,,f,,
20742,4804,2,0,1,0,0,f,,0,0,0,t,,f,,
20744,4804,8,0,1,,18414,f,,0,,0,t,,f,,
20745,4805,2,0,1,0,0,f,,0,0,0,t,,f,,
20747,4805,8,0,1,,18414,f,,0,,0,t,,f,,
20748,4806,2,0,1,0,0,f,,0,0,0,t,,f,,
20750,4806,8,0,1,,18414,f,,0,,0,t,,f,,
20751,4807,2,0,1,0,0,f,,0,0,0,t,,f,,
20753,4807,8,0,1,,18414,f,,0,,0,t,,f,,
20754,4808,2,0,1,0,0,f,,0,0,0,t,,f,,
20756,4808,8,0,1,,18414,f,,0,,0,t,,f,,
20757,4809,2,0,1,0,0,f,,0,0,0,t,,f,,
20759,4809,8,0,1,,18414,f,,0,,0,t,,f,,
20760,4810,2,0,1,0,0,f,,0,0,0,t,,f,,
20762,4810,8,0,1,,18414,f,,0,,0,t,,f,,
20763,4811,2,0,1,0,0,f,,0,0,0,t,,f,,
20765,4811,8,0,1,,18414,f,,0,,0,t,,f,,
20766,4812,2,0,1,0,0,f,,0,0,0,t,,f,,
20768,4812,8,0,1,,18414,f,,0,,0,t,,f,,
20769,4813,2,0,1,0,0,f,,0,0,0,t,,f,,
20771,4813,8,0,1,,18414,f,,0,,0,t,,f,,
20772,4814,2,0,1,0,0,f,,0,0,0,t,,f,,
20774,4814,8,0,1,,18414,f,,0,,0,t,,f,,
20775,4815,2,0,1,0,0,f,,0,0,0,t,,f,,
20777,4815,8,0,1,,18414,f,,0,,0,t,,f,,
20778,4816,2,0,1,0,0,f,,0,0,0,t,,f,,
20780,4816,8,0,1,,18414,f,,0,,0,t,,f,,
20781,4817,2,0,1,0,0,f,,0,0,0,t,,f,,
20783,4817,8,0,1,,18414,f,,0,,0,t,,f,,
20784,4818,2,0,1,0,0,f,,0,0,0,t,,f,,
20786,4818,8,0,1,,18414,f,,0,,0,t,,f,,
20787,4819,2,0,1,0,0,f,,0,0,0,t,,f,,
20789,4819,8,0,1,,18414,f,,0,,0,t,,f,,
20790,4820,2,0,1,0,0,f,,0,0,0,t,,f,,
20792,4820,8,0,1,,18414,f,,0,,0,t,,f,,
20793,4821,2,0,1,0,0,f,,0,0,0,t,,f,,
20795,4821,8,0,1,,18414,f,,0,,0,t,,f,,
20796,4822,2,0,1,0,0,f,,0,0,0,t,,f,,
20798,4822,8,0,1,,18414,f,,0,,0,t,,f,,
20799,4823,2,0,1,0,0,f,,0,0,0,t,,f,,
20801,4823,8,0,1,,18414,f,,0,,0,t,,f,,
20802,4824,2,0,1,0,0,f,,0,0,0,t,,f,,
20804,4824,8,0,1,,18414,f,,0,,0,t,,f,,
20805,4825,2,0,1,0,0,f,,0,0,0,t,,f,,
20807,4825,8,0,1,,18414,f,,0,,0,t,,f,,
20808,4826,2,0,1,0,0,f,,0,0,0,t,,f,,
20810,4826,8,0,1,,18414,f,,0,,0,t,,f,,
20811,4827,2,0,1,0,0,f,,0,0,0,t,,f,,
20813,4827,8,0,1,,18414,f,,0,,0,t,,f,,
20814,4828,2,0,1,0,0,f,,0,0,0,t,,f,,
20816,4828,8,0,1,,18414,f,,0,,0,t,,f,,
20817,4829,2,0,1,0,0,f,,0,0,0,t,,f,,
20819,4829,8,0,1,,18414,f,,0,,0,t,,f,,
20820,4791,4,0,1,,,f,,0,,0,t,,f,,
20821,4791,8,0,1,,,f,,0,,0,t,,f,,
20822,4792,4,0,1,,,f,,0,,0,t,,f,,
20823,4792,8,0,1,,,f,,0,,0,t,,f,,
20824,4782,8,0,1,,,f,,0,,0,t,,f,,
20825,4783,8,0,1,,,f,,0,,0,t,,f,,
20827,4784,8,0,1,,,f,,0,,0,t,,f,,
20828,4793,4,0,1,,,f,,0,,0,t,,f,,
20829,4793,8,0,1,,,f,,0,,0,t,,f,,
20830,4794,4,0,1,,,f,,0,,0,t,,f,,
20831,4794,8,0,1,,,f,,0,,0,t,,f,,
20832,4795,4,0,1,,,f,,0,,0,t,,f,,
20833,4795,8,0,1,,,f,,0,,0,t,,f,,
20834,4796,4,0,1,,,f,,0,,0,t,,f,,
20835,4796,8,0,1,,,f,,0,,0,t,,f,,
20837,4797,4,0,1,,,f,,0,,0,t,,f,,
20838,4797,8,0,1,,,f,,0,,0,t,,f,,
20839,4798,4,0,1,,,f,,0,,0,t,,f,,
20840,4798,8,0,1,,,f,,0,,0,t,,f,,
20841,4799,4,0,1,,,f,,0,,0,t,,f,,
20842,4799,8,0,1,,,f,,0,,0,t,,f,,
20843,4800,4,0,1,,,f,,0,,0,t,,f,,
20844,4800,8,0,1,,,f,,0,,0,t,,f,,
20845,4784,3,0,1,,,f,,0,,0,t,,f,,
20846,1445,4,0,1,,,f,,0,,0,t,,f,,
20847,1086,4,0,1,,,f,,0,,0,t,,f,,
20848,4830,2,0,1,,,f,,0,,0,t,,f,,4043
20849,4830,4,0,1,0,0,f,,0,0,0,t,,f,,
20850,4830,6,0,1,,,f,,0,,0,t,,f,,4042
20851,4831,2,0,1,,,f,,0,,0,t,,f,,4045
20852,4831,4,0,1,0,0,f,,0,0,0,t,,f,,
20853,4831,6,0,1,,,f,,0,,0,t,,f,,4044
20854,4832,2,0,1,,,f,,0,,0,t,,f,,4047
20855,4832,4,0,1,0,0,f,,0,0,0,t,,f,,
20856,4832,6,0,1,,,f,,0,,0,t,,f,,4046
20857,4833,2,0,1,,,f,,0,,0,t,,f,,4049
20858,4833,4,0,1,0,0,f,,0,0,0,t,,f,,
20859,4833,6,0,1,,,f,,0,,0,t,,f,,4048
20860,4834,2,0,1,,,f,,0,,0,t,,f,,4051
20861,4834,4,0,1,0,0,f,,0,0,0,t,,f,,
20862,4834,6,0,1,,,f,,0,,0,t,,f,,4050
20863,4835,2,0,1,,,f,,0,,0,t,,f,,4053
20864,4835,4,0,1,0,0,f,,0,0,0,t,,f,,
20865,4835,6,0,1,,,f,,0,,0,t,,f,,4052
20866,4836,2,0,1,,,f,,0,,0,t,,f,,4055
20867,4836,4,0,1,0,0,f,,0,0,0,t,,f,,
20868,4836,6,0,1,,,f,,0,,0,t,,f,,4054
20869,4837,2,0,1,,,f,,0,,0,t,,f,,4057
20870,4837,4,0,1,0,0,f,,0,0,0,t,,f,,
20871,4837,6,0,1,,,f,,0,,0,t,,f,,4056
20872,4838,2,0,1,,,f,,0,,0,t,,f,,4059
20873,4838,4,0,1,0,0,f,,0,0,0,t,,f,,
20874,4838,6,0,1,,,f,,0,,0,t,,f,,4058
20875,4839,2,0,1,,,f,,0,,0,t,,f,,4061
20876,4839,4,0,1,0,0,f,,0,0,0,t,,f,,
20877,4839,6,0,1,,,f,,0,,0,t,,f,,4060
20878,4840,2,0,1,,,f,,0,,0,t,,f,,4063
20879,4840,4,0,1,0,0,f,,0,0,0,t,,f,,
20880,4840,6,0,1,,,f,,0,,0,t,,f,,4062
20881,4841,2,0,1,,,f,,0,,0,t,,f,,4065
20882,4841,4,0,1,0,0,f,,0,0,0,t,,f,,
20883,4841,6,0,1,,,f,,0,,0,t,,f,,4064
20884,4842,2,0,1,,,f,,0,,0,t,,f,,4067
20885,4842,4,0,1,0,0,f,,0,0,0,t,,f,,
20886,4842,6,0,1,,,f,,0,,0,t,,f,,4066
20887,4843,2,0,1,,,f,,0,,0,t,,f,,4069
20888,4843,4,0,1,0,0,f,,0,0,0,t,,f,,
20889,4843,6,0,1,,,f,,0,,0,t,,f,,4068
20890,4844,2,0,1,,,f,,0,,0,t,,f,,4071
20891,4844,4,0,1,0,0,f,,0,0,0,t,,f,,
20892,4844,6,0,1,,,f,,0,,0,t,,f,,4070
20893,4845,2,0,1,,,f,,0,,0,t,,f,,4073
20894,4845,4,0,1,0,0,f,,0,0,0,t,,f,,
20895,4845,6,0,1,,,f,,0,,0,t,,f,,4072
20896,4830,4,0,1,,,f,,0,,0,t,,f,,
20897,4830,4,0,1,,,f,,0,,0,t,,f,,
20898,4830,8,0,1,,,f,,0,,0,t,,f,,
20899,4832,4,0,1,,,f,,0,,0,t,,f,,
20900,4832,4,0,1,,,f,,0,,0,t,,f,,
20901,4832,8,0,1,,,f,,0,,0,t,,f,,
20902,4833,8,0,1,,,f,,0,,0,t,,f,,
20903,4834,4,0,1,,,f,,0,,0,t,,f,,
20904,4834,4,0,1,,,f,,0,,0,t,,f,,
20905,4834,8,0,1,,,f,,0,,0,t,,f,,
20906,4835,8,0,1,,,f,,0,,0,t,,f,,
20907,4836,4,0,1,,,f,,0,,0,t,,f,,
20908,4836,4,0,1,,,f,,0,,0,t,,f,,
20909,4836,8,0,1,,,f,,0,,0,t,,f,,
20911,4837,8,0,1,,,f,,0,,0,t,,f,,
20912,4838,4,0,1,,,f,,0,,0,t,,f,,
20913,4838,4,0,1,,,f,,0,,0,t,,f,,
20915,4838,8,0,1,,,f,,0,,0,t,,f,,
20916,4839,8,0,1,,,f,,0,,0,t,,f,,
20918,4840,4,0,1,,,f,,0,,0,t,,f,,
20919,4840,4,0,1,,,f,,0,,0,t,,f,,
20920,4840,8,0,1,,,f,,0,,0,t,,f,,
20921,4841,8,0,1,,,f,,0,,0,t,,f,,
20922,4842,4,0,1,,,f,,0,,0,t,,f,,
20923,4842,4,0,1,,,f,,0,,0,t,,f,,
20924,4842,8,0,1,,,f,,0,,0,t,,f,,
20925,4843,8,0,1,,,f,,0,,0,t,,f,,
20926,4844,4,0,1,,,f,,0,,0,t,,f,,
20927,4844,4,0,1,,,f,,0,,0,t,,f,,
20928,4844,8,0,1,,,f,,0,,0,t,,f,,
20929,4845,8,0,1,,,f,,0,,0,t,,f,,
20930,4846,2,0,1,,,f,,0,,0,t,,f,,4075
20931,4846,4,0,1,0,0,f,,0,0,0,t,,f,,
20932,4846,6,0,1,,,f,,0,,0,t,,f,,4074
20933,4847,2,0,1,,,f,,0,,0,t,,f,,4077
20934,4847,4,0,1,0,0,f,,0,0,0,t,,f,,
20935,4847,6,0,1,,,f,,0,,0,t,,f,,4076
20936,4848,2,0,1,,,f,,0,,0,t,,f,,4079
20937,4848,4,0,1,0,0,f,,0,0,0,t,,f,,
20938,4848,6,0,1,,,f,,0,,0,t,,f,,4078
20939,4849,2,0,1,,,f,,0,,0,t,,f,,4081
20940,4849,4,0,1,0,0,f,,0,0,0,t,,f,,
20941,4849,6,0,1,,,f,,0,,0,t,,f,,4080
20942,4850,2,0,1,,,f,,0,,0,t,,f,,4083
20943,4850,4,0,1,0,0,f,,0,0,0,t,,f,,
20944,4850,6,0,1,,,f,,0,,0,t,,f,,4082
20945,4851,2,0,1,,,f,,0,,0,t,,f,,4085
20946,4851,4,0,1,0,0,f,,0,0,0,t,,f,,
20947,4851,6,0,1,,,f,,0,,0,t,,f,,4084
20948,4852,2,0,1,,,f,,0,,0,t,,f,,4087
20949,4852,4,0,1,0,0,f,,0,0,0,t,,f,,
20950,4852,6,0,1,,,f,,0,,0,t,,f,,4086
20951,4853,2,0,1,,,f,,0,,0,t,,f,,4089
20952,4853,4,0,1,0,0,f,,0,0,0,t,,f,,
20953,4853,6,0,1,,,f,,0,,0,t,,f,,4088
20954,4854,2,0,1,,,f,,0,,0,t,,f,,4091
20955,4854,4,0,1,0,0,f,,0,0,0,t,,f,,
20956,4854,6,0,1,,,f,,0,,0,t,,f,,4090
20957,4855,2,0,1,,,f,,0,,0,t,,f,,4093
20958,4855,4,0,1,0,0,f,,0,0,0,t,,f,,
20959,4855,6,0,1,,,f,,0,,0,t,,f,,4092
20960,4856,2,0,1,,,f,,0,,0,t,,f,,4095
20961,4856,4,0,1,0,0,f,,0,0,0,t,,f,,
20962,4856,6,0,1,,,f,,0,,0,t,,f,,4094
20963,4857,2,0,1,,,f,,0,,0,t,,f,,4097
20964,4857,4,0,1,0,0,f,,0,0,0,t,,f,,
20965,4857,6,0,1,,,f,,0,,0,t,,f,,4096
20966,4858,2,0,1,,,f,,0,,0,t,,f,,4099
20967,4858,4,0,1,0,0,f,,0,0,0,t,,f,,
20968,4858,6,0,1,,,f,,0,,0,t,,f,,4098
20969,4859,2,0,1,,,f,,0,,0,t,,f,,4101
20970,4859,4,0,1,0,0,f,,0,0,0,t,,f,,
20971,4859,6,0,1,,,f,,0,,0,t,,f,,4100
20972,4860,2,0,1,,,f,,0,,0,t,,f,,4103
20973,4860,4,0,1,0,0,f,,0,0,0,t,,f,,
20974,4860,6,0,1,,,f,,0,,0,t,,f,,4102
20975,4861,2,0,1,,,f,,0,,0,t,,f,,4105
20976,4861,4,0,1,0,0,f,,0,0,0,t,,f,,
20977,4861,6,0,1,,,f,,0,,0,t,,f,,4104
20978,4846,4,0,1,,,f,,0,,0,t,,f,,
20979,4846,4,0,1,,,f,,0,,0,t,,f,,
20980,4846,8,0,1,,,f,,0,,0,t,,f,,
20981,4847,8,0,1,,,f,,0,,0,t,,f,,
20982,4848,4,0,1,,,f,,0,,0,t,,f,,
20983,4848,4,0,1,,,f,,0,,0,t,,f,,
20984,4848,8,0,1,,,f,,0,,0,t,,f,,
20985,4849,8,0,1,,,f,,0,,0,t,,f,,
20986,4850,4,0,1,,,f,,0,,0,t,,f,,
20987,4850,4,0,1,,,f,,0,,0,t,,f,,
20988,4850,8,0,1,,,f,,0,,0,t,,f,,
20989,4851,8,0,1,,,f,,0,,0,t,,f,,
20990,4852,4,0,1,,,f,,0,,0,t,,f,,
20991,4852,4,0,1,,,f,,0,,0,t,,f,,
20992,4852,8,0,1,,,f,,0,,0,t,,f,,
20993,4853,8,0,1,,,f,,0,,0,t,,f,,
20994,4854,4,0,1,,,f,,0,,0,t,,f,,
20995,4854,4,0,1,,,f,,0,,0,t,,f,,
20996,4854,8,0,1,,,f,,0,,0,t,,f,,
20997,4855,8,0,1,,,f,,0,,0,t,,f,,
20998,4854,4,0,1,,,f,,0,,0,t,,f,,
20999,4856,4,0,1,,,f,,0,,0,t,,f,,
21000,4856,4,0,1,,,f,,0,,0,t,,f,,
21001,4856,8,0,1,,,f,,0,,0,t,,f,,
21002,4857,8,0,1,,,f,,0,,0,t,,f,,
21003,4858,4,0,1,,,f,,0,,0,t,,f,,
21004,4858,4,0,1,,,f,,0,,0,t,,f,,
21005,4858,8,0,1,,,f,,0,,0,t,,f,,
21006,4859,8,0,1,,,f,,0,,0,t,,f,,
21007,4860,4,0,1,,,f,,0,,0,t,,f,,
21008,4860,4,0,1,,,f,,0,,0,t,,f,,
21009,4860,8,0,1,,,f,,0,,0,t,,f,,
21010,4861,8,0,1,,,f,,0,,0,t,,f,,
21011,1070,6,0,1,,,f,,0,,0,t,,f,,
21012,4862,2,0,1,,19260,t,,0,,0,t,,f,,
21014,4862,6,0,1,,19142,t,,0,,0,t,,f,,
21015,4862,8,0,1,,,f,,0,,0,t,,f,,
21016,4862,3,0,1,,,f,,0,,0,t,,f,,
21017,4862,5,0,1,,19142,t,,0,,0,t,,f,,
21018,1595,4,0,1,,,f,,0,,0,t,,f,,
21019,1595,4,0,1,,,f,,0,,0,t,,f,,
21021,3897,3,0,1,,,f,,0,,0,t,,f,,
21022,4742,6,0,1,,,f,,0,,0,t,,f,,
21023,4863,2,0,1,0,0,f,,0,0,0,t,,f,,
21024,4863,4,0,1,0,0,f,,0,0,0,t,,f,,
21025,4863,6,0,1,0,0,f,,0,0,0,t,,f,,
21026,1633,4,0,1,,,f,,0,,0,t,,f,,
21027,1633,4,0,1,,,f,,0,,0,t,,f,,
21028,4864,2,0,1,,,f,,0,,0,t,,f,,3992
21029,4864,4,0,1,0,0,f,,0,0,0,t,,f,,
21030,4864,6,0,1,,,f,,0,,0,t,,f,,3991
21031,4865,2,0,1,,,f,,0,,0,t,,f,,3992
21032,4865,4,0,1,0,0,f,,0,0,0,t,,f,,
21033,4865,6,0,1,,,f,,0,,0,t,,f,,3991
21034,4866,2,0,1,,,f,,0,,0,t,,f,,3994
21035,4866,4,0,1,0,0,f,,0,0,0,t,,f,,
21036,4866,6,0,1,,,f,,0,,0,t,,f,,3993
21037,4867,2,0,1,,,f,,0,,0,t,,f,,3994
21038,4867,4,0,1,0,0,f,,0,0,0,t,,f,,
21039,4867,6,0,1,,,f,,0,,0,t,,f,,3993
21040,4868,2,0,1,,,f,,0,,0,t,,f,,3996
21041,4868,4,0,1,0,0,f,,0,0,0,t,,f,,
21042,4868,6,0,1,,,f,,0,,0,t,,f,,3995
21043,4869,2,0,1,,,f,,0,,0,t,,f,,3996
21044,4869,4,0,1,0,0,f,,0,0,0,t,,f,,
21045,4869,6,0,1,,,f,,0,,0,t,,f,,3995
21046,4870,2,0,1,,,f,,0,,0,t,,f,,3998
21047,4870,4,0,1,0,0,f,,0,0,0,t,,f,,
21048,4870,6,0,1,,,f,,0,,0,t,,f,,3997
21049,4871,2,0,1,,,f,,0,,0,t,,f,,3998
21050,4871,4,0,1,0,0,f,,0,0,0,t,,f,,
21051,4871,6,0,1,,,f,,0,,0,t,,f,,3997
21052,4872,2,0,1,,,f,,0,,0,t,,f,,4000
21053,4872,4,0,1,0,0,f,,0,0,0,t,,f,,
21054,4872,6,0,1,,,f,,0,,0,t,,f,,3999
21055,4873,2,0,1,,,f,,0,,0,t,,f,,4000
21056,4873,4,0,1,0,0,f,,0,0,0,t,,f,,
21057,4873,6,0,1,,,f,,0,,0,t,,f,,3999
21058,4874,2,0,1,,,f,,0,,0,t,,f,,4002
21059,4874,4,0,1,0,0,f,,0,0,0,t,,f,,
21060,4874,6,0,1,,,f,,0,,0,t,,f,,4001
21061,4875,2,0,1,,,f,,0,,0,t,,f,,4002
21062,4875,4,0,1,0,0,f,,0,0,0,t,,f,,
21063,4875,6,0,1,,,f,,0,,0,t,,f,,4001
21064,4864,8,0,1,,,f,,0,,0,t,,f,,
21065,3980,4,0,1,,,f,,0,,0,t,,f,,
21066,3976,4,0,1,,,f,,0,,0,t,,f,,
21067,4865,8,0,1,,,f,,0,,0,t,,f,,
21068,4866,8,0,1,,,f,,0,,0,t,,f,,
21069,4867,8,0,1,,,f,,0,,0,t,,f,,
21070,4868,8,0,1,,,f,,0,,0,t,,f,,
21071,2523,6,0,1,,,f,,0,,0,t,,f,,
21076,64,3,0,1,,,f,,0,,0,t,,f,,
21077,350,3,0,1,,,f,,0,,0,t,,f,,
21078,1120,3,0,1,,,f,,0,,0,t,,f,,
21079,1565,3,0,1,,,f,,0,,0,t,,f,,
21080,4862,7,0,1,,19142,t,,0,,0,t,,f,,
21081,1445,4,0,1,,,f,,0,,0,t,,f,,
21082,4869,8,0,1,,,f,,0,,0,t,,f,,
21083,4870,8,0,1,,,f,,0,,0,t,,f,,
21084,4871,8,0,1,,,f,,0,,0,t,,f,,
21085,4872,8,0,1,,,f,,0,,0,t,,f,,
21086,4872,4,0,1,,,f,,0,,0,t,,f,,
21087,4873,4,0,1,,,f,,0,,0,t,,f,,
21088,4873,8,0,1,,,f,,0,,0,t,,f,,
21090,4874,4,0,1,,,f,,0,,0,t,,f,,
21091,4874,8,0,1,,,f,,0,,0,t,,f,,
21092,4783,6,0,1,,,f,,0,,0,t,,f,,
21093,4875,4,0,1,,,f,,0,,0,t,,f,,
21094,4875,8,0,1,,,f,,0,,0,t,,f,,
21095,4784,4,0,1,,,f,,0,,0,t,,f,,
21096,4785,8,0,1,,,f,,0,,0,t,,f,,
21097,4786,8,0,1,,,f,,0,,0,t,,f,,
21098,4787,8,0,1,,,f,,0,,0,t,,f,,
21099,4787,4,0,1,,,f,,0,,0,t,,f,,
21100,4788,8,0,1,,,f,,0,,0,t,,f,,
21101,4788,3,0,1,,,f,,0,,0,t,,f,,
21102,2921,4,0,1,,,f,,0,,0,t,,f,,
21103,854,8,0,1,,,f,,0,,0,t,,f,,
21104,3553,8,0,1,,,f,,0,,0,t,,f,,
21105,1811,4,0,1,,,f,,0,,0,t,,f,,
21106,1811,4,0,1,,,f,,0,,0,t,,f,,
21107,3564,2,0,1,,,f,,0,,0,t,,f,,
21108,3564,4,0,1,,,f,,0,,0,t,,f,,
21109,3564,6,0,1,,,f,,0,,0,t,,f,,
21110,4203,4,0,1,,,f,,0,,0,t,,f,,
21111,3466,6,0,1,,,f,,0,,0,t,,f,,
21112,350,5,0,1,,,f,,0,,0,t,,f,,
21113,64,5,0,1,,,f,,0,,0,t,,f,,
21114,1992,8,0,1,,,f,,0,,0,t,,f,,
21115,1120,5,0,1,,,f,,0,,0,t,,f,,
21116,1565,5,0,1,,,f,,0,,0,t,,f,,
21117,3761,8,0,1,,,f,,0,,0,t,,f,,
21119,3136,8,0,1,,,f,,0,,0,t,,f,,
21120,4877,2,0,1,0,0,f,,0,0,0,t,,f,,
21121,4877,4,0,1,0,0,f,,0,0,0,t,,f,,
21122,4877,6,0,1,0,0,f,,0,0,0,t,,f,,
21123,4877,8,0,1,,,f,,0,,0,t,,f,,
21124,4878,2,0,1,0,0,f,,0,0,0,t,,f,,
21126,4878,6,0,1,0,0,f,,0,0,0,t,,f,,
21127,4878,8,0,1,,,f,,0,,0,t,,f,,
21128,4879,2,0,1,,19363,t,,0,,0,t,,f,,
21129,4879,4,0,1,0,0,f,,0,0,0,t,,f,,
21130,4879,6,0,1,0,0,f,,0,0,0,t,,f,,
