id,name,char_race_id,npc_grade_id,npc_kind_id,level,npc_template_id,equip_bodies_id,equip_cloths_id,equip_weapons_id,model_id,faction_id,skill_trainer,ai_file_id,merchant,npc_nickname_id,auctioneer,show_name_tag,visible_to_creator_only,no_exp,pet_item_id,base_skill_id,track_friendship,priest,comment1,npc_tendency_id,blacksmith,teleporter,opacity,ability_changer,scale,comment2,comment3,sight_range_scale,sight_fov_scale,milestone_id,attack_start_range_scale,aggression,exp_multiplier,exp_adder,stabler,accept_aggro_link,recruiting_battle_field_id,return_distance,npc_ai_param_id,non_pushable_by_actor,banker,aggro_link_special_rule_id,aggro_link_help_dist,aggro_link_sight_check,expedition,honor_point,trader,aggro_link_special_guard,aggro_link_special_ignore_npc_attacker,comment_wear,absolute_return_distance,repairman,activate_ai_always,so_state,specialty,sound_pack_id,specialty_coin_id,use_range_mod,npc_posture_set_id,mate_equip_slot_pack_id,mate_kind_id,engage_combat_give_quest_id,total_custom_id,no_apply_total_custom,base_skill_strafe,base_skill_delay,npc_interaction_set_id,use_abuser_list,return_when_enter_housing_area,look_converter,use_ddcms_mount_skill,crowd_effect
11779,보노루라라,0,1,1,25,2,,,130,661,111,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,노래의 땅,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11780,라미링,5,1,1,25,9,,1528,130,19,111,f,15,t,7,f,t,f,t,,2,f,f,음식 상인,1,f,f,1.0,f,1.0,노래의 땅,비파 항구,1.0,1.0,,1.0,f,1.0,0,f,f,0,50.0,2851,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,149,0,t,41,,,0,,f,t,0.0,,t,f,f,f,t
11781,보미라라,0,1,1,25,2,,,130,661,111,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,노래의 땅,비파 항구,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11782,비라라,0,1,1,25,9,,,130,1364,111,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,노래의 땅,일곱 다리 마을 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11783,주순,5,1,1,25,9,,1524,130,18,111,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,노래의 땅,일곱 다리 마을 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2852,t,f,0,6.0,f,f,0,f,f,f,npc이벤트.키프로사,200.0,f,f,,f,159,,t,121,,,,,f,t,0.0,,t,f,f,f,t
11784,위호,5,1,1,25,1,,1345,130,18,111,f,15,t,17,f,t,f,t,,2,f,f,마구간지기,1,f,f,1.0,f,1.0,노래의 땅,일곱 다리 마을 인근,1.0,1.0,,1.0,f,1.0,0,t,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,160,,t,7,,,,,f,t,0.0,,t,f,f,f,t
11785,비루루,0,1,1,25,2,,,130,661,111,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,노래의 땅,일곱 다리 마을 인근,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11786,연휘,5,1,1,25,9,,1522,130,18,111,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,노래의 땅,술향기 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,23,,,,,f,t,0.0,,t,f,f,f,t
11787,연리링,5,1,1,25,2,,1530,130,19,111,f,15,t,12,f,t,f,t,,2,f,f,재료상인,1,f,f,1.0,f,1.0,노래의 땅,술향기 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,0,t,19,,,0,,f,t,0.0,,t,f,f,f,t
11788,팟요,5,1,1,25,2,,1526,130,19,111,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,노래의 땅,술향기 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,npc이벤트.키프로사,200.0,f,f,,f,156,,t,28,,,,,f,t,0.0,,t,f,f,f,t
11789,사류아,5,1,1,25,1,,1523,130,19,111,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,노래의 땅,술향기 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2853,t,f,0,6.0,f,f,0,f,f,f,npc이벤트.오키드나,200.0,f,f,,f,155,,t,224,,,,,f,t,0.0,,t,f,f,f,t
11790,보휘,5,1,1,25,9,,385,130,18,111,f,15,f,18,f,t,f,t,,2,f,f,각성의 신관,1,f,f,1.0,t,1.0,노래의 땅,술향기 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,162,,t,99,,,,,f,t,0.0,,t,f,f,f,t
11791,호히라라,0,1,1,20,9,,,130,1364,109,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,동틀녘 반도,마하데비 검문소,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11792,호히루루,0,1,1,20,9,,,130,1364,109,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,동틀녘 반도,식생 연구 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11793,라트,5,1,1,20,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,동틀녘 반도,마하데비 검문소,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2854,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11794,리쉬,5,1,1,20,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,동틀녘 반도,여행자의 샘,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2855,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11795,푸리,5,1,1,20,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,동틀녘 반도,식생 연구 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2856,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11796,바사라,5,1,1,20,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,동틀녘 반도,햇무리 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2857,t,f,0,6.0,f,f,0,f,f,f,npc이벤트.오키드나,200.0,f,f,,f,159,,t,121,,,,,f,t,0.0,,t,f,f,f,t
11797,다르토,5,1,1,20,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,동틀녘 반도,오스테라,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2858,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11798,아리폰,5,1,1,20,9,,464,130,18,109,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,동틀녘 반도,햇무리 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2859,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,225,,,,,f,t,0.0,,t,f,f,f,t
11799,에크아르도,5,1,1,20,2,,470,130,18,109,f,15,t,11,f,t,f,t,,2,f,f,묘목상인,1,f,f,1.0,f,1.0,동틀녘 반도,여행자의 샘,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2860,t,f,0,6.0,f,f,0,f,f,f,npc이벤트.오키드나,200.0,f,f,,f,152,,t,22,,,,,f,t,0.0,,t,f,f,f,t
11800,로지,5,1,1,20,1,,448,130,18,109,f,15,t,17,f,t,f,t,,2,f,f,마구간지기,1,f,f,1.0,f,1.0,동틀녘 반도,식생 연구 야영지,1.0,1.0,,1.0,f,1.0,0,t,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,160,0,t,7,,,0,,f,t,0.0,,t,f,f,f,t
11801,로지라,5,1,1,20,2,,474,130,19,109,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,동틀녘 반도,햇무리 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,0,t,28,,,0,,f,t,0.0,,t,f,f,f,t
11802,첸,5,1,1,20,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,동틀녘 반도,햇무리 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2861,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,0,t,27,,,0,,f,t,0.0,,t,f,f,f,t
11803,호히라루루,0,1,1,20,2,,,130,661,109,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,동틀녘 반도,식생 연구 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11804,가토,1,1,1,20,9,,385,130,18,109,f,15,f,18,f,t,f,t,,2,f,f,각성의 신관,1,f,f,1.0,t,1.0,동틀녘 반도,햇무리 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,162,0,t,99,,,0,,f,t,0.0,,t,f,f,f,t
11805,루베,5,1,1,20,9,,464,130,18,109,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2862,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,6,,,,,f,t,0.0,,t,f,f,f,t
11806,무티,5,1,1,20,9,,464,130,18,109,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,23,,,,,f,t,0.0,,t,f,f,f,t
11807,로미,5,1,1,20,2,,470,130,18,109,f,15,t,11,f,t,f,t,,2,f,f,묘목상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2863,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,152,0,t,22,,,0,,f,t,0.0,,t,f,f,f,t
11808,아호,5,1,1,20,2,,470,130,18,109,f,15,t,11,f,t,f,t,,2,f,f,묘목상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2864,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,152,0,t,22,,,0,,f,t,0.0,,t,f,f,f,t
11809,이노,5,1,1,20,2,,474,130,19,109,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,0,t,28,,,0,,f,t,0.0,,t,f,f,f,t
11810,베리,5,1,1,20,2,,474,130,19,109,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,0,t,28,,,0,,f,t,0.0,,t,f,f,f,t
11811,디아,5,1,1,20,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2865,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,0,t,27,,,0,,f,t,0.0,,t,f,f,f,t
11812,말리,5,1,1,20,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2866,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,0,t,27,,,0,,f,t,0.0,,t,f,f,f,t
11813,모아,5,1,1,20,2,,484,130,19,109,f,15,t,12,f,t,f,t,,2,f,f,재료상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,0,t,19,,,0,,f,t,0.0,,t,f,f,f,t
11814,키프,5,1,1,20,2,,484,130,19,109,f,15,t,12,f,t,f,t,,2,f,f,재료상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,0,t,19,,,0,,f,t,0.0,,t,f,f,f,t
11815,타린,5,1,1,20,2,,484,130,19,109,f,15,t,12,f,t,f,t,,2,f,f,재료상인,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,0,t,19,,,0,,f,t,0.0,,t,f,f,f,t
11816,호히루라라,0,1,1,20,2,,,130,661,109,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11817,호히로로,0,1,1,20,2,,,130,661,109,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,동틀녘 반도,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11818,히히라라,0,1,1,15,9,,,130,1364,109,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,푸른 전나무회,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11819,히히로로,0,1,1,15,9,,,130,1364,109,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,조르가 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11820,펠보,5,1,1,15,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,호랑이 등뼈 산맥,쇠모루 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2867,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11821,엔사,5,1,1,15,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,호랑이 등뼈 산맥,푸른 전나무회,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2868,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11822,브루토,5,1,1,15,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,호랑이 등뼈 산맥,호랑이눈,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2869,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11823,젤로,5,1,1,15,9,,446,130,18,109,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,호랑이 등뼈 산맥,조르가 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2870,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11824,아메린,5,1,1,15,9,,464,130,18,109,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,쇠모루 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2871,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,6,,,,,f,t,0.0,,t,f,f,f,t
11825,모르로,5,1,1,15,9,,464,130,18,109,f,15,t,10,f,t,f,t,,2,f,f,가구상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,호랑이눈,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,151,,t,110,,,,,f,t,0.0,,t,f,f,f,t
11826,레니,5,1,1,15,2,,470,130,18,109,f,15,t,11,f,t,f,t,,2,f,f,묘목상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,쇠모루 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2872,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,152,0,t,22,,,0,,f,t,0.0,,t,f,f,f,t
11827,왕가,5,1,1,15,2,,470,130,18,109,f,15,t,11,f,t,f,t,,2,f,f,묘목상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,호랑이눈,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2873,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,152,0,t,22,,,0,,f,t,0.0,,t,f,f,f,t
11828,엠루,5,1,1,15,2,,474,130,19,109,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,쇠모루 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,0,t,28,,,0,,f,t,0.0,,t,f,f,f,t
11829,엠리,5,1,1,15,2,,474,130,19,109,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,호랑이눈,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,0,t,28,,,0,,f,t,0.0,,t,f,f,f,t
11830,슈리,5,1,1,15,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,쇠모루 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2874,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,0,t,27,,,0,,f,t,0.0,,t,f,f,f,t
11831,류수,5,1,1,15,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,호랑이눈,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2875,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,0,t,27,,,0,,f,t,0.0,,t,f,f,f,t
11832,수류,5,1,1,15,2,,484,130,19,109,f,15,t,12,f,t,f,t,,2,f,f,재료상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,주거지역,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,153,0,t,19,,,0,,f,t,0.0,,t,f,f,f,t
11833,하르,5,1,1,15,1,,448,130,18,109,f,15,t,17,f,t,f,t,,2,f,f,마구간지기,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,조르가 야영지,1.0,1.0,,1.0,f,1.0,0,t,t,0,50.0,2876,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,160,,t,1,,,,,f,t,0.0,,t,f,f,f,t
11834,히호라라,0,1,1,15,2,,,130,661,109,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,조르가 야영지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11835,라라나,5,1,1,15,1,,465,130,19,109,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,호랑이 등뼈 산맥,공용농장,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2877,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,,t,144,,,,,f,t,0.0,,t,f,f,f,t
11836,라니,1,1,1,30,2,,1220,130,11,101,f,15,t,31,f,t,f,t,,2,f,f,가축상인,1,f,f,1.0,f,1.0,릴리엇 구릉지,가리여울 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2878,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,155,,t,224,,,,,f,t,0.0,,t,f,f,f,t
11837,라엘리,1,1,1,15,2,,1226,130,11,101,f,15,t,37,f,t,f,t,,2,f,f,씨앗상인,1,f,f,1.0,f,1.0,가랑돌평원,모래먼지 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,156,,t,28,,,,,f,t,0.0,,t,f,f,f,t
11838,위오드,4,1,1,10,2,,385,130,16,103,f,15,f,18,f,t,f,t,,2,f,f,각성의 신관,1,f,f,1.0,t,1.0,그위오니드 숲,호숫가 마을,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,162,0,t,99,,,0,,f,t,0.0,,t,f,f,f,t
11839,블루루,0,1,1,35,9,,,130,1364,164,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,황금평원,교도대주둔지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11840,얀,5,1,1,45,9,,642,130,18,164,f,15,t,44,f,t,f,t,,2,f,f,대장장이,1,t,f,1.0,f,1.0,하리하랄라야의 폐허,폐허도시출구,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,2879,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,159,0,t,121,,,0,,f,t,0.0,,t,f,f,f,t
11841,한,5,1,1,45,1,,644,130,18,164,f,15,t,17,f,t,f,t,,2,f,f,마구간지기,1,f,f,1.0,f,1.0,하리하랄라야의 폐허,폐허도시출구,1.0,1.0,,1.0,f,1.0,0,t,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,160,0,t,7,,,0,,f,t,0.0,,t,f,f,f,t
11842,블라라루,0,1,1,45,2,,,130,661,164,f,15,f,27,f,t,f,t,,2,f,f,창고지기,1,f,f,1.0,f,1.0,하리하랄라야의 폐허,폐허도시출구,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,t,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,163,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11843,핑루루,0,1,1,45,9,,,130,1364,164,f,15,t,45,f,t,f,t,,2,f,f,떠돌이상인,1,f,f,1.0,f,1.0,하리하랄라야의 폐허,가루다 서식지,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,158,,t,0,,,,,f,t,0.0,,t,f,f,f,t
11844,두 왕관 귀족,1,1,1,35,9,,1317,130,10,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,14,,,,,f,t,0.0,,t,f,f,f,t
11845,두 왕관 귀족,1,1,1,35,9,,1316,130,11,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,102,,,,355,f,t,0.0,,t,f,f,f,t
11846,두 왕관 귀족,1,1,1,35,2,,1316,130,10,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,4,,,,,f,t,0.0,,t,f,f,f,t
11847,두 왕관 귀족,1,1,1,35,2,,1317,130,11,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,30,,,,930,f,t,0.0,,t,f,f,f,t
11848,왕실 기사,1,1,1,35,2,,314,36,10,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,42,,,,,f,t,0.0,,t,f,f,f,t
11849,왕실 근위병,1,1,1,35,2,,314,299,10,105,f,15,f,0,f,f,f,t,,2,f,f,엘프 메인퀘스트,1,f,f,1.0,f,1.0,두 왕관,이즈나,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,29,,,,,f,t,0.0,,t,f,f,f,t
