id,delay,next_phase,keep_requester,show_tip,show_end_time,tip
3649,345600000,6036,f,t,f,소멸 예정: 
3650,100,6149,f,f,f,
3651,180000,6036,f,f,f,
3652,100,10269,f,f,f,
3653,180000,6041,f,f,f,
3654,259200000,6041,f,t,f,소멸 예정: 
3655,100,6150,f,f,f,
3656,180000,6041,f,f,f,
3657,100,10274,f,f,f,
3658,1800,107,f,f,f,
3659,180000,8443,f,f,f,
3660,500,8441,f,f,f,
3661,115200000,8443,f,t,f,소멸까지: 
3662,180000,8443,f,f,f,
3663,100,10281,f,f,f,
3664,115200000,8449,f,t,f,소멸까지: 
3665,180000,8449,f,f,f,
3666,100,8447,f,f,f,
3667,180000,8449,f,f,f,
3668,100,10285,f,f,f,
3669,122400000,8464,f,t,f,소멸까지: 
3670,180000,8464,f,f,f,
3671,100,8462,f,f,f,
3672,180000,8464,f,f,f,
3673,100,10289,f,f,f,
3674,122400000,8469,f,t,f,소멸까지: 
3675,180000,8469,f,f,f,
3676,100,8467,f,f,f,
3677,180000,8469,f,f,f,
3678,100,10297,f,f,f,
3679,151200000,8484,f,t,f,소멸까지: 
3680,180000,8484,f,f,f,
3681,100,8482,f,f,f,
3682,180000,8484,f,f,f,
3683,100,10301,f,f,f,
3684,151200000,8474,f,t,f,소멸까지: 
3685,180000,8474,f,f,f,
3686,100,8472,f,f,f,
3687,180000,8474,f,f,f,
3688,100,10306,f,f,f,
3689,172800000,8479,f,t,f,소멸까지: 
3690,180000,8479,f,f,f,
3691,100,8477,f,f,f,
3692,180000,8479,f,f,f,
3694,172800000,8489,f,t,f,소멸까지: 
3695,180000,8489,f,f,f,
3696,100,8487,f,f,f,
3697,180000,8489,f,f,f,
3698,100,10314,f,f,f,
3699,100,7963,f,f,f,
3700,201600000,7687,f,t,f,소멸 예정: 
3701,180000,7687,f,f,f,
3702,100,7995,f,f,f,
3703,201600000,7689,f,t,f,소멸 예정: 
3704,180000,7689,f,f,f,
3705,500,6308,f,t,f,소멸까지: 
3706,230400000,7998,f,t,f,소멸 예정: 
3707,180000,7667,f,f,f,
3708,100,8059,f,f,f,
3709,230400000,6303,f,t,f,소멸 예정: 
3710,180000,5018,f,f,f,
3711,100,8003,f,f,f,
3712,244800000,7658,f,t,f,소멸 예정: 
3713,180000,7657,f,f,f,
3714,100,7987,f,f,f,
3715,244800000,7682,f,t,f,소멸 예정: 
3716,180000,7681,f,f,f,
3717,100,8007,f,f,f,
3718,302400000,6310,f,t,f,소멸 예정: 
3719,180000,5024,f,f,f,
3720,100,8011,f,f,f,
3721,302400000,7662,f,t,f,소멸 예정: 
3722,180000,7661,f,f,f,
3723,100,8015,f,f,f,
3724,345600000,7700,f,t,f,소멸 예정: 
3725,180000,7699,f,f,f,
3726,100,7991,f,f,f,
3727,345600000,7641,f,t,f,소멸 예정: 
3728,180000,7640,f,f,f,
3729,100,6368,f,f,f,
3730,259200000,5008,f,t,f,소멸 예정: 
3731,180000,5007,f,f,f,
3732,100,8023,f,f,f,
3733,259200000,7656,f,t,f,소멸 예정: 
3734,180000,7655,f,f,f,
3735,100,7971,f,f,f,
3736,345600000,6312,f,t,f,소멸 예정: 
3737,180000,4996,f,f,f,
3738,100,7946,f,f,f,
3739,302400000,7698,f,t,f,소멸 예정: 
3740,180000,6892,f,f,f,
3741,100,8063,f,f,f,
3742,302400000,7635,f,t,f,소멸 예정: 
3743,180000,6895,f,f,f,
3744,100,8067,f,f,f,
3745,345600000,7694,f,t,f,소멸 예정: 
3746,180000,6896,f,f,f,
3747,100,8071,f,f,f,
3748,345600000,7637,f,t,f,소멸 예정: 
3749,180000,6897,f,f,f,
3750,100,8075,f,f,f,
3751,259200000,7697,f,t,f,소멸 예정: 
3752,180000,6898,f,f,f,
3753,100,7967,f,f,f,
3754,259200000,6314,f,t,f,소멸 예정: 
3755,180000,5021,f,f,f,
3756,100,8079,f,f,f,
3757,345600000,7685,f,t,f,소멸 예정: 
3758,180000,6899,f,f,f,
3759,100,8083,f,f,f,
3760,345600000,7639,f,t,f,소멸 예정: 
3761,180000,6900,f,f,f,
3762,100,8087,f,f,f,
3763,518400000,7634,f,t,f,소멸 예정: 
3764,180000,6901,f,f,f,
3765,100,7691,f,f,f,
3766,201600000,6371,f,t,f,소멸 예정: 
3767,180000,926,f,f,f,
3768,100,7649,f,f,f,
3769,201600000,6384,f,t,f,소멸 예정: 
3770,180000,1782,f,f,f,
3771,100,7673,f,f,f,
3772,201600000,6395,f,t,f,소멸 예정: 
3773,180000,2837,f,f,f,
3774,100,7647,f,f,f,
3775,230400000,6377,f,t,f,소멸 예정: 
3776,180000,1768,f,f,f,
3777,100,7696,f,f,f,
3778,230400000,6346,f,t,f,소멸 예정: 
3779,180000,1492,f,f,f,
3780,100,7678,f,f,f,
3781,302400000,6399,f,t,f,소멸 예정: 
3782,180000,152,f,f,f,
3783,100,7959,f,f,f,
3784,230400000,7680,f,t,f,소멸 예정: 
3785,180000,1802,f,f,f,
3786,3000,9996,f,f,f,
3787,100,10323,f,f,f,
3788,302400000,7684,f,t,f,소멸 예정: 
3789,180000,2983,f,f,f,
3790,1000,9996,f,f,f,
3791,100,7669,f,f,f,
3792,345600000,6387,f,t,f,소멸 예정: 
3793,180000,2954,f,f,f,
3794,1000,9869,f,f,f,
3795,100,7676,f,f,f,
3796,345600000,6389,f,t,f,소멸 예정: 
3797,180000,2673,f,f,f,
3798,100,8050,f,f,f,
3799,259200000,5015,f,t,f,소멸 예정: 
3800,180000,2780,f,f,f,
3801,100,8055,f,f,f,
3802,259200000,7693,f,t,f,소멸 예정: 
3803,180000,2928,f,f,f,
3804,100,7652,f,f,f,
3805,302400000,6348,f,t,f,소멸 예정: 
3806,180000,2740,f,f,f,
3807,100,7653,f,f,f,
3808,244800000,6391,f,t,f,소멸 예정: 
3809,180000,2935,f,f,f,
3810,500,7692,f,f,f,
3811,345600000,6367,f,t,f,소멸 예정: 
3812,180000,898,f,f,f,
3813,100,7642,f,f,f,
3814,345600000,6397,f,t,f,소멸 예정: 
3815,180000,1707,f,f,f,
3816,1000,9996,f,f,f,
3817,100,7645,f,f,f,
3818,259200000,6365,f,t,f,소멸 예정: 
3819,180000,950,f,f,f,
3820,100,8110,f,f,f,
3821,259200000,5012,f,t,f,소멸 예정: 
3822,180000,634,f,f,f,
3824,100,7663,f,f,f,
3825,345600000,6361,f,t,f,소멸 예정: 
3826,180000,2771,f,f,f,
3827,100,7674,f,f,f,
3828,345600000,6393,f,t,f,소멸 예정: 
3829,180000,1793,f,f,f,
3830,100,7654,f,f,f,
3831,518400000,6363,f,t,f,소멸 예정: 
3832,180000,2693,f,f,f,
3833,100,7701,f,f,f,
3834,518400000,6248,f,t,f,소멸 예정: 
3835,180000,6180,f,f,f,
3836,518400000,3001,f,t,f,소멸 예정: 
3837,180000,3001,f,f,f,
3838,201600000,8501,f,f,f,
3839,180000,8501,f,f,f,
3841,180000,8500,f,f,f,
3842,180000,8530,f,f,f,
3852,1000,9996,f,f,f,
3855,230400000,8500,f,f,f,
3856,1000,10349,f,f,f,
3858,1000,10349,f,f,f,
3860,600,10357,f,f,f,
3861,10000,10355,f,f,f,
3862,10000,10355,f,f,f,
3864,3000,10365,f,f,f,
3866,600,10366,f,f,f,
3867,600,10367,f,f,f,
3868,3000,10363,f,f,f,
3869,4000,10369,f,f,f,
3870,4000,10370,f,f,f,
3871,4000,10371,f,f,f,
3872,4000,10372,f,f,f,
3873,4000,10373,f,f,f,
3874,1000,7452,f,f,f,
3875,2500,10380,f,f,f,
3876,1000,10380,f,f,f,
3877,3000,10384,f,f,f,
3878,3000,10388,f,f,f,
3879,3000,10386,f,f,f,
3880,3000,9972,f,f,f,
3881,500,10380,f,f,f,
3882,3000,10334,f,f,f,
3883,1000,9958,f,f,f,
3884,1000,10452,f,f,f,
3885,1000,10452,f,f,f,
3886,1000,10455,f,f,f,
3887,1000,10457,f,f,f,
3888,1000,10461,f,f,f,
3889,1000,10462,f,f,f,
3891,1000,9794,f,f,f,
3892,75000,10474,f,f,f,
3895,1000,10480,f,f,f,
3896,1000,10480,f,f,f,
3897,1000,10483,f,f,f,
3898,1000,10492,f,f,f,
3899,2000,10487,f,f,f,
3900,45000,1441,f,f,f,
3901,1000,5231,f,f,f,
3902,1000,10505,f,f,f,
3903,2000,10505,f,f,f,
3904,1000,10505,f,f,f,
3905,1000,2558,f,f,f,
3906,10000,10511,f,f,f,
3907,1000,10458,f,f,f,
3908,1000,10523,f,f,f,
3909,0,0,f,f,f,
3910,30000,9809,f,f,f,
3911,1000,10528,f,f,f,
3912,1000,3856,f,f,f,
3913,1000,3856,f,f,f,
3914,1000,0,f,f,f,
3915,1000,10540,f,f,f,
3916,1000,10541,f,f,f,
3917,6000,10549,f,f,f,
3918,10000,10552,f,f,f,
3919,4000,10556,f,f,f,
3921,1000,10560,f,f,f,
3922,2000,10559,f,f,f,
3923,1600,10563,f,f,f,
3924,1600,10521,f,f,f,
3925,1000,8625,f,f,f,
3927,1000,10576,f,f,f,
3928,1000,10578,f,f,f,
3929,1000,10574,f,f,f,
3931,180000,10587,f,f,f,
3932,180000,10590,f,f,f,
3933,60000,10593,f,f,f,
3934,1000,10591,f,f,f,
3935,60000,10596,f,f,f,
3936,1000,10594,f,f,f,
3938,4000,10599,f,f,f,
3939,1600,10611,f,f,f,
3940,1600,10612,f,f,f,
3941,1600,10607,f,f,f,
3942,1600,10608,f,f,f,
3943,4000,10620,f,f,f,
3944,4000,10622,f,f,f,
3945,90000000,4694,f,f,f,
3946,172800000,5783,f,f,f,
3947,93600000,5795,f,f,f,
3948,122400000,5814,f,f,f,
3949,122400000,5843,f,f,f,
3950,172800000,6731,f,f,f,
3951,100800000,9878,f,f,f,
3952,100800000,6786,f,f,f,
3953,172800000,6796,f,f,f,
3954,93600000,6806,f,f,f,
3955,1000,10330,f,f,f,
3956,1600,10651,f,f,f,
3957,1600,10654,f,f,f,
3958,1600,10657,f,f,f,
3959,1600,10649,f,f,f,
3960,1600,10648,f,f,f,
3961,1600,10647,f,f,f,
3962,1000,10664,f,f,f,
3963,60000,10629,f,f,f,
3964,1000,10627,f,f,f,
3965,1000,10624,f,f,f,
3966,1000,10630,f,f,f,
3967,1000,10636,f,f,f,
3968,1000,10682,f,f,f,
3969,1000,1297,f,f,f,
3970,1000,1265,f,f,f,
3971,1000,4348,f,f,f,
3972,120000,4348,f,f,f,
3973,0,10686,f,f,f,
3976,90000,10703,f,f,f,
3977,1000,10701,f,f,f,
3978,1000,10704,f,f,f,
3979,60000,10706,f,f,f,
3980,2000,9155,f,f,f,
3981,1000,9155,f,f,f,
3982,2000,10710,f,f,f,
3983,3000,10711,f,f,f,
3984,1000,5560,f,f,f,
3985,1000,10719,f,f,f,
3986,3000,,f,f,f,
3987,1000,10716,f,f,f,
3988,1000,10723,f,f,f,
3989,3000,,f,f,f,
3990,1000,10720,f,f,f,
3994,1000,10475,f,f,f,
3995,1000,10477,f,f,f,
3996,1000,10732,f,f,f,
3998,1000,10739,f,f,f,
3999,5000,10739,f,f,f,
4000,90000,10738,f,f,f,
4002,1000,10747,f,f,f,
4003,10000,10752,f,f,f,
4004,9000,9899,f,f,f,
4005,60000,10724,f,f,f,
4006,180000,10755,f,f,f,
4008,3000,10759,f,f,f,
4009,1000,10758,f,f,f,
4010,10000,10761,f,f,f,
4011,5000,10767,f,f,f,
4013,1000,10515,f,f,f,
4014,1000,10773,f,f,f,
4015,10000,10782,f,f,f,
4016,20000,10784,f,f,f,
4017,3000,10783,f,f,f,
4018,10000,10780,f,f,f,
4019,10000,10787,f,f,f,
4020,1000,10789,f,f,f,
4021,5000,10789,f,f,f,
4022,1000,10777,f,f,f,
4023,10000,10784,f,f,f,
4026,10000,10809,f,f,f,
4027,10000,10811,f,f,f,
4028,1000,10816,f,f,f,
4030,1000,10823,f,f,f,
4031,15000,10826,f,f,f,
4032,1000,10826,f,f,f,
4033,15000,10829,f,f,f,
4034,1000,10829,f,f,f,
4035,5000,10835,f,f,f,
4037,1000,10840,f,f,f,
4038,10000,10840,f,f,f,
4039,10000,10840,f,f,f,
4040,1000,10565,f,f,f,
4041,1000,10565,f,f,f,
4042,1000,10735,f,f,f,
4043,1000,9467,f,f,f,
4044,1000,9479,f,f,f,
4045,5000,10561,f,f,f,
4046,1000,10852,f,f,f,
4047,1600,10861,f,f,f,
4048,1600,10864,f,f,f,
4049,1600,10867,f,f,f,
4050,1600,10859,f,f,f,
4051,1600,10858,f,f,f,
4052,1600,10857,f,f,f,
4053,2000,9164,f,f,f,
4055,1800,9544,f,f,f,
4056,4500,9544,f,f,f,
4057,4500,10919,f,f,f,
4064,5000,10918,f,f,f,
4065,1000,10616,f,f,f,
4066,1000,10616,f,f,f,
4067,1000,10922,f,f,f,
4068,5000,10928,f,f,f,
4070,10000,10925,f,f,f,
4071,10000,10926,f,f,f,
4072,30000,10618,f,f,f,
4073,1000,10930,f,f,f,
4074,15000,10840,f,f,f,
4075,15000,10840,f,f,f,
4076,15000,10840,f,f,f,
4077,15000,10840,f,f,f,
4078,5000,10943,f,f,f,
4079,1000,10945,f,f,f,
4080,5000,10946,f,f,f,
4081,1000,10667,f,f,f,
4082,1000,10907,f,f,f,
4083,1000,10905,f,f,f,
4084,10000,10712,f,f,f,
4085,10000,10712,f,f,f,
4086,180000,10712,f,f,f,
4087,1000,10953,f,f,f,
4088,10000,10961,f,f,f,
4089,20000,1299,f,f,f,
4090,15000,10963,f,f,f,
4091,1000,10746,f,f,f,
4092,1000,10970,f,f,f,
4093,1000,10972,f,f,f,
4094,1000,10972,f,f,f,
4095,1000,10972,f,f,f,
4096,2000,6124,f,f,f,
4097,500,10989,f,f,f,
4099,5000,10992,f,f,f,
4100,14300,10993,f,f,f,
4101,4500,107,f,f,f,
4102,3000,10991,f,f,f,
4103,600000,10917,f,f,f,
4104,1000,11002,f,f,f,
4105,15000,10995,f,f,f,
4106,1000,10999,f,f,f,
4107,1800000,10991,f,f,f,
4110,1000,11011,f,f,f,
4111,1000,11013,f,f,f,
4112,10000,11019,f,f,f,
4113,5000,11026,f,f,f,
4114,1400,11027,f,f,f,
4115,10000,11023,f,f,f,
4116,3000,11020,f,f,f,
4117,6000,11018,f,f,f,
4118,10000,11029,f,f,f,
4119,10000,11026,f,f,f,
4120,10000,11027,f,f,f,
4121,3000,11024,f,f,f,
4122,6000,11023,f,f,f,
4123,10000,9550,f,f,f,
4125,1000,9546,f,f,f,
4126,1000,9547,f,f,f,
4127,1000,9547,f,f,f,
4128,1000,9548,f,f,f,
4129,1000,9548,f,f,f,
4130,1000,9549,f,f,f,
4131,1000,9549,f,f,f,
4132,10000,6774,f,f,f,
4133,10000,11046,f,f,f,
4134,10000,11056,f,f,f,
4135,6000,11045,f,f,f,
4136,3000,11049,f,f,f,
4137,10000,11050,f,f,f,
4138,10000,11051,f,f,f,
4139,10000,11056,f,f,f,
4140,6000,11050,f,f,f,
4141,10000,11054,f,f,f,
4142,10000,11057,f,f,f,
4144,1500,11057,f,f,f,
4147,1000,10997,f,f,f,
4148,3600000,11300,f,f,f,
4149,3600000,11299,f,f,f,
4150,5000,11084,f,f,f,
4152,600000,11083,f,f,f,
4153,5000,11072,f,f,f,
4155,5000,11073,f,f,f,
4158,5000,11076,f,f,f,
4159,600000,11083,f,f,f,
4160,5000,11077,f,f,f,
4162,600000,11074,f,f,f,
4163,8000,11081,f,f,f,
4164,5000,11082,f,f,f,
4165,600000,11084,f,f,f,
4166,1000,10998,f,f,f,
4167,500,11088,f,f,f,
4169,10000,11098,f,f,f,
4170,2000,11093,f,f,f,
4171,2000,11095,f,f,f,
4175,500,11082,f,f,f,
4177,1000,11125,f,f,f,
4180,5000,11128,f,f,f,
4181,1000,11129,f,f,f,
4182,1000,11130,f,f,f,
4183,1000,11131,f,f,f,
4184,1000,11132,f,f,f,
4186,1000,11122,f,f,f,
4188,1000,11133,f,f,f,
4189,4000,11133,f,f,f,
4190,100,11069,f,f,f,
4191,500,11146,f,f,f,
4192,60000,11144,f,f,f,
4193,1600,11152,f,f,f,
4194,1600,11156,f,f,f,
4195,1600,11161,f,f,f,
4196,1600,11165,f,f,f,
4197,1600,11169,f,f,f,
4198,1600,11173,f,f,f,
4199,1600,11150,f,f,f,
4200,1600,11154,f,f,f,
4201,1600,11159,f,f,f,
4202,1600,11163,f,f,f,
4203,1600,11166,f,f,f,
4204,1600,11171,f,f,f,
4205,100,11175,f,f,f,
4207,1800000,11190,f,f,f,
4208,1800000,11190,f,f,f,
4209,5000,11191,f,f,f,
4210,5000,11178,f,f,f,
4212,5000,11181,f,f,f,
4213,5000,11182,f,f,f,
4216,1800000,11194,f,f,f,
4217,8000,11192,f,f,f,
4218,5000,11188,f,f,f,
4220,5000,11177,f,f,f,
4221,4800,11204,f,f,f,
4222,4800,11202,f,f,f,
4223,4800,11208,f,f,f,
4224,4800,11206,f,f,f,
4225,500,11213,f,f,f,
4226,1000,11220,f,f,f,
4227,1000,11225,f,f,f,
4228,15000,11225,f,f,f,
4229,100,11241,f,f,f,
4231,600000,11257,f,f,f,
4232,5000,11244,f,f,f,
4234,5000,11245,f,f,f,
4236,600000,11257,f,f,f,
4237,5000,11250,f,f,f,
4238,5000,11251,f,f,f,
4240,60000,11248,f,f,f,
4241,8000,11254,f,f,f,
4242,5000,11255,f,f,f,
4243,600000,11258,f,f,f,
4244,5000,11258,f,f,f,
4245,30000,11261,f,f,f,
4246,1000,11268,f,f,f,
4247,1000,11197,f,f,f,
4248,5000,10492,f,f,f,
4249,1000,11201,f,f,f,
4250,2000,11201,f,f,f,
4251,1000,11199,f,f,f,
4252,2000,11199,f,f,f,
4254,1000,11281,f,f,f,
4255,2000,11196,f,f,f,
4256,6000,11198,f,f,f,
4257,20000,4024,f,f,f,
4259,1000,11211,f,f,f,
4261,1000,11298,f,f,f,
4262,1000,11295,f,f,f,
4263,7200000,11062,f,f,f,
4264,7200000,11063,f,f,f,
4266,3000,11103,f,f,f,
4267,30000,11103,f,f,f,
4270,1800000,11309,f,f,f,
4271,3600000,11309,f,t,f,소멸까지: 
4272,1000,11311,f,f,f,
4273,3000,11319,f,f,f,
4274,100,11322,f,f,f,
4276,600000,11336,f,f,f,
4277,5000,11325,f,f,f,
4278,5000,11326,f,f,f,
4280,600000,11336,f,f,f,
4281,5000,11329,f,f,f,
4282,5000,11330,f,f,f,
4284,600000,11327,f,f,f,
4285,8000,11337,f,f,f,
4286,5000,11333,f,f,f,
4287,600000,11334,f,f,f,
4288,5000,11334,f,f,f,
4289,100,11339,f,f,f,
4291,600000,11351,f,f,f,
4292,5000,11342,f,f,f,
4293,5000,11343,f,f,f,
4295,600000,11351,f,f,f,
4296,5000,11346,f,f,f,
4297,5000,11347,f,f,f,
4299,120000,11344,f,f,f,
4300,8000,11350,f,f,f,
4301,5000,11353,f,f,f,
4302,5000,11352,f,f,f,
4303,600000,11352,f,f,f,
4305,10000,11360,f,f,f,
4306,1000,6618,f,f,f,
4307,1000,3067,f,f,f,
4308,3000,9431,f,f,f,
4309,8000,11391,f,f,f,
4310,1000,11394,f,f,f,
4311,100,11398,f,f,f,
4313,600000,11412,f,f,f,
4314,5000,11401,f,f,f,
4315,5000,11402,f,f,f,
4317,600000,11412,f,f,f,
4318,5000,11405,f,f,f,
4319,5000,11406,f,f,f,
4321,300000,11403,f,f,f,
4322,8000,11409,f,f,f,
4323,5000,11410,f,f,f,
4324,600000,11413,f,f,f,
4325,5000,11413,f,f,f,
4330,1000,11421,f,f,f,
4331,1000,11382,f,f,f,
4332,5000,11422,f,f,f,
4333,3000,11426,f,f,f,
4334,3000,11284,f,f,f,
4335,3000,11284,f,f,f,
4336,3000,11284,f,f,f,
4337,100,11432,f,f,f,
4339,600000,11446,f,f,f,
4340,5000,11435,f,f,f,
4341,5000,11436,f,f,f,
4344,600000,11446,f,f,f,
4345,5000,11439,f,f,f,
4346,5000,11440,f,f,f,
4348,600000,11437,f,f,f,
4349,8000,11443,f,f,f,
4350,5000,11444,f,f,f,
4351,600000,11447,f,f,f,
4352,5000,11447,f,f,f,
4353,100,11589,f,f,f,
4355,7200000,11617,f,f,f,
4356,5000,11594,f,f,f,
4357,5000,11597,f,f,f,
4359,7200000,11617,f,f,f,
4360,5000,11602,f,f,f,
4361,5000,11605,f,f,f,
4363,7200000,11598,f,f,f,
4364,8000,11610,f,f,f,
4365,5000,11613,f,f,f,
4366,7200000,11618,f,f,f,
4367,5000,11618,f,f,f,
4368,3000,11448,f,f,f,
4369,3000,11450,f,f,f,
4370,3000,11452,f,f,f,
4371,3000,11454,f,f,f,
4372,3000,11456,f,f,f,
4373,3000,11458,f,f,f,
4374,3000,11460,f,f,f,
4375,3000,11462,f,f,f,
4376,3000,11464,f,f,f,
4377,3000,11466,f,f,f,
4378,3000,11468,f,f,f,
4379,3000,11470,f,f,f,
4380,3000,11472,f,f,f,
4381,3000,11474,f,f,f,
4382,3000,11476,f,f,f,
4383,3000,11478,f,f,f,
4384,3000,11480,f,f,f,
4385,3000,11482,f,f,f,
4386,3000,11484,f,f,f,
4387,3000,11486,f,f,f,
4388,3000,11488,f,f,f,
4389,3000,11490,f,f,f,
4390,3000,11492,f,f,f,
4391,3000,11494,f,f,f,
4392,3000,11496,f,f,f,
4393,3000,11498,f,f,f,
4394,3000,11514,f,f,f,
4395,3000,11500,f,f,f,
4396,3000,11502,f,f,f,
4397,3000,11504,f,f,f,
4398,3000,11506,f,f,f,
4399,3000,11508,f,f,f,
4400,3000,11510,f,f,f,
4401,3000,11512,f,f,f,
4402,3000,11516,f,f,f,
4403,3000,11518,f,f,f,
4404,3000,11520,f,f,f,
4405,3000,11522,f,f,f,
4406,3000,11524,f,f,f,
4407,3000,11526,f,f,f,
4408,3000,11528,f,f,f,
4409,3000,11530,f,f,f,
4410,3000,11532,f,f,f,
4411,3000,11534,f,f,f,
4412,3000,11536,f,f,f,
4413,3000,11538,f,f,f,
4414,3000,11540,f,f,f,
4415,3000,11542,f,f,f,
4416,3000,11544,f,f,f,
4417,3000,11546,f,f,f,
4418,3000,11548,f,f,f,
4419,3000,11550,f,f,f,
4420,3000,11552,f,f,f,
4421,3000,11554,f,f,f,
4422,3000,11556,f,f,f,
4423,3000,11558,f,f,f,
4424,3000,11560,f,f,f,
4425,3000,11563,f,f,f,
4426,3000,11565,f,f,f,
4427,3000,11567,f,f,f,
4428,3000,11569,f,f,f,
4429,3000,11571,f,f,f,
4430,3000,11573,f,f,f,
4431,3000,11575,f,f,f,
4432,3000,11582,f,f,f,
4433,3000,11584,f,f,f,
4434,3000,11586,f,f,f,
4435,3000,11590,f,f,f,
4436,3000,11595,f,f,f,
4437,3000,11599,f,f,f,
4438,3000,11603,f,f,f,
4439,3000,11606,f,f,f,
4440,3000,11611,f,f,f,
4441,3000,11614,f,f,f,
4442,3000,11619,f,f,f,
4443,3000,11621,f,f,f,
4444,3000,11623,f,f,f,
4445,3000,11625,f,f,f,
4446,3000,11627,f,f,f,
4447,3000,11629,f,f,f,
4448,3000,11631,f,f,f,
4449,3000,11633,f,f,f,
4450,3000,11635,f,f,f,
4451,3000,11637,f,f,f,
4452,3000,11639,f,f,f,
4453,3000,11641,f,f,f,
4454,3000,11643,f,f,f,
4455,3000,11645,f,f,f,
4456,3000,11647,f,f,f,
4457,3000,7354,f,f,f,
4458,3000,7263,f,f,f,
4459,3000,7309,f,f,f,
4460,3000,7312,f,f,f,
4461,3000,7314,f,f,f,
4462,3000,7368,f,f,f,
4463,3000,7323,f,f,f,
4464,3000,7325,f,f,f,
4465,3000,7321,f,f,f,
4466,3000,7365,f,f,f,
4467,100,11651,f,f,f,
4470,5000,11654,f,f,f,
4471,5000,11655,f,f,f,
4473,600000,11668,f,f,f,
4474,5000,11658,f,f,f,
4475,5000,11659,f,f,f,
4478,8000,11665,f,f,f,
4479,5000,11666,f,f,f,
4480,600000,11669,f,f,f,
4481,5000,11669,f,f,f,
4482,100,11671,f,f,f,
4484,600000,11685,f,f,f,
4485,5000,11674,f,f,f,
4486,5000,11675,f,f,f,
4488,600000,11685,f,f,f,
4489,5000,11678,f,f,f,
4490,5000,11679,f,f,f,
4491,4000,6172,f,f,f,
4493,600000,11676,f,f,f,
4494,8000,11682,f,f,f,
4495,5000,11683,f,f,f,
4496,600000,11686,f,f,f,
4497,5000,11686,f,f,f,
4498,4000,11179,f,f,f,
4502,2700,11714,f,f,f,
4503,100,11722,f,f,f,
4505,600000,11736,f,f,f,
4506,5000,11725,f,f,f,
4507,5000,11726,f,f,f,
4509,600000,11736,f,f,f,
4510,5000,11729,f,f,f,
4511,5000,11730,f,f,f,
4513,600000,11727,f,f,f,
4514,8000,11733,f,f,f,
4515,5000,11734,f,f,f,
4516,600000,11737,f,f,f,
4517,5000,11737,f,f,f,
4518,100,11739,f,f,f,
4520,7200000,11753,f,f,f,
4521,5000,11742,f,f,f,
4522,5000,11743,f,f,f,
4524,7200000,11753,f,f,f,
4525,5000,11746,f,f,f,
4526,5000,11747,f,f,f,
4528,7200000,11744,f,f,f,
4529,8000,11750,f,f,f,
4530,5000,11751,f,f,f,
4531,1000,11236,f,f,f,
4532,7200000,11754,f,f,f,
4533,5000,11754,f,f,f,
4534,100,11756,f,f,f,
4536,7200000,11770,f,f,f,
4537,5000,11759,f,f,f,
4538,5000,11760,f,f,f,
4540,7200000,11770,f,f,f,
4541,5000,11763,f,f,f,
4542,5000,11764,f,f,f,
4544,3600000,4339,f,f,f,
4545,7200000,11761,f,f,f,
4546,8000,11767,f,f,f,
4547,5000,11768,f,f,f,
4548,7200000,11771,f,f,f,
4549,5000,11771,f,f,f,
4550,100,11775,f,f,f,
4552,600000,11789,f,f,f,
4553,5000,11778,f,f,f,
4554,5000,11779,f,f,f,
4556,600000,11789,f,f,f,
4557,5000,11782,f,f,f,
4558,5000,11783,f,f,f,
4560,600000,11780,f,f,f,
4561,8000,11786,f,f,f,
4562,5000,11787,f,f,f,
4563,600000,11790,f,f,f,
4564,5000,11790,f,f,f,
4565,2700,11800,f,f,f,
4566,4300,11801,f,f,f,
4567,2700,11798,f,f,f,
4568,3000,11691,f,f,f,
4569,3000,11693,f,f,f,
4570,3000,11695,f,f,f,
4571,3000,11697,f,f,f,
4572,3000,11699,f,f,f,
4573,3000,11701,f,f,f,
4574,3000,11703,f,f,f,
4575,3000,11706,f,f,f,
4576,3000,11708,f,f,f,
4577,3000,11803,f,f,f,
4578,1000,11805,f,f,f,
4579,3000,11809,f,f,f,
4580,3000,11813,f,f,f,
4581,1000,11815,f,f,f,
4582,180000,11377,f,f,f,
4583,4000,11812,f,f,f,
4584,3000,11818,f,f,f,
4585,1000,11377,f,f,f,
4586,3000,11820,f,f,f,
4588,3000,11832,f,f,f,
4589,3000,11834,f,f,f,
4590,3000,11836,f,f,f,
4591,3000,11838,f,f,f,
4592,3000,11840,f,f,f,
4593,3000,11842,f,f,f,
4594,3000,11844,f,f,f,
4595,3000,11846,f,f,f,
4596,3000,11848,f,f,f,
4597,3000,11850,f,f,f,
4598,3000,11852,f,f,f,
4599,3000,11854,f,f,f,
4600,3000,11856,f,f,f,
4601,3000,11858,f,f,f,
4602,3000,11860,f,f,f,
4603,3000,11862,f,f,f,
4604,3000,11864,f,f,f,
4605,3000,11866,f,f,f,
4606,3000,11868,f,f,f,
4607,3000,11870,f,f,f,
4608,3000,11872,f,f,f,
4609,3000,11874,f,f,f,
4610,3000,11876,f,f,f,
4611,3000,11878,f,f,f,
4612,3000,11880,f,f,f,
4613,3000,11882,f,f,f,
4614,3000,11884,f,f,f,
4615,3000,11886,f,f,f,
4616,3000,11888,f,f,f,
4617,3000,11890,f,f,f,
4618,3000,11892,f,f,f,
4619,3000,11894,f,f,f,
4620,3000,11896,f,f,f,
