id,craft_id,item_id,amount,rate,show_lower_crafts,use_grade,item_grade_id
2411,2439,6553,1,100,f,f,0
2412,2440,6554,1,100,f,f,0
2413,2441,6555,1,100,f,f,0
2414,2442,6556,1,100,f,f,0
2415,2443,6557,1,100,f,f,0
2416,2444,6558,1,100,f,f,0
2417,2445,6559,1,100,f,f,0
2418,2446,6560,1,100,f,f,0
2419,2447,6561,1,100,f,f,0
2420,2448,6562,1,100,f,f,0
2421,2449,6563,1,100,f,f,0
2422,2450,6564,1,100,f,f,0
2423,2451,6565,1,100,f,f,0
2424,2452,6566,1,100,f,f,0
2425,2453,6567,1,100,f,f,0
2426,2454,6568,1,100,f,f,0
2427,2455,6569,1,100,f,f,0
2428,2456,6570,1,100,f,f,0
2429,2457,6571,1,100,f,f,0
2430,2458,6572,1,100,f,f,0
2431,2459,6573,1,100,f,f,0
2432,2460,6574,1,100,f,f,0
2433,2461,6575,1,100,f,f,0
2434,2462,6576,1,100,f,f,0
2435,2463,6577,1,100,f,f,0
2436,2464,6578,1,100,f,f,0
2437,2465,6579,1,100,f,f,0
2438,2466,6580,1,100,f,f,0
2439,2467,6581,1,100,f,f,0
2440,2468,6582,1,100,f,f,0
2441,2469,6583,1,100,f,f,0
2442,2470,6584,1,100,f,f,0
2443,2471,6585,1,100,f,f,0
2444,2472,6586,1,100,f,f,0
2445,2473,6587,1,100,f,f,0
2446,2474,6588,1,100,f,f,0
2447,2475,6589,1,100,f,f,0
2448,2476,6590,1,100,f,f,0
2449,2477,6591,1,100,f,f,0
2450,2478,6592,1,100,f,f,0
2451,2479,6593,1,100,f,f,0
2452,2480,6594,1,100,f,f,0
2453,2481,6595,1,100,f,f,0
2454,2482,6596,1,100,f,f,0
2455,2483,6597,1,100,f,f,0
2456,2484,6598,1,100,f,f,0
2457,2485,6599,1,100,f,f,0
2458,2486,6600,1,100,f,f,0
2459,2487,6601,1,100,f,f,0
2460,2488,6602,1,100,f,f,0
2461,2489,6603,1,100,f,f,0
2462,2490,6604,1,100,f,f,0
2463,2491,6605,1,100,f,f,0
2464,2492,6606,1,100,f,f,0
2465,2493,6607,1,100,f,f,0
2466,2494,6608,1,100,f,f,0
2467,2495,6609,1,100,f,f,0
2468,2496,6610,1,100,f,f,0
2469,2497,6611,1,100,f,f,0
2470,2498,6612,1,100,f,f,0
2471,2499,6613,1,100,f,f,0
2472,2500,6614,1,100,f,f,0
2473,2501,6615,1,100,f,f,0
2474,2502,6616,1,100,f,f,0
2475,2503,6617,1,100,f,f,0
2476,2504,6618,1,100,f,f,0
2477,2505,6619,1,100,f,f,0
2478,2506,6620,1,100,f,f,0
2479,2507,6621,1,100,f,f,0
2480,2508,6622,1,100,f,f,0
2481,2509,6623,1,100,f,f,0
2482,2510,6624,1,100,f,f,0
2483,2511,6625,1,100,f,f,0
2484,2512,6626,1,100,f,f,0
2485,2513,6627,1,100,f,f,0
2486,2514,6628,1,100,f,f,0
2487,2515,6629,1,100,f,f,0
2488,2516,6630,1,100,f,f,0
2489,2517,6631,1,100,f,f,0
2490,2518,6632,1,100,f,f,0
2491,2519,6633,1,100,f,f,0
2492,2520,6634,1,100,f,f,0
2493,2521,6635,1,100,f,f,0
2494,2522,6636,1,100,f,f,0
2495,2523,6637,1,100,f,f,0
2496,2524,6638,1,100,f,f,0
2497,2525,6639,1,100,f,f,0
2498,2526,6640,1,100,f,f,0
2499,2527,6641,1,100,f,f,0
2500,2528,6642,1,100,f,f,0
2501,2529,6643,1,100,f,f,0
2502,2530,6644,1,100,f,f,0
2503,2531,6645,1,100,f,f,0
2504,2532,6646,1,100,f,f,0
2505,2533,6647,1,100,f,f,0
2506,2534,6648,1,100,f,f,0
2507,2535,6649,1,100,f,f,0
2508,2536,6650,1,100,f,f,0
2509,2537,6651,1,100,f,f,0
2510,2538,6652,1,100,f,f,0
2511,2539,6653,1,100,f,f,0
2512,2540,6654,1,100,f,f,0
2513,2541,6655,1,100,f,f,0
2514,2542,6656,1,100,f,f,0
2515,2543,6657,1,100,f,f,0
2516,2544,6658,1,100,f,f,0
2517,2545,6659,1,100,f,f,0
2518,2546,6660,1,100,f,f,0
2519,2547,6661,1,100,f,f,0
2520,2548,6662,1,100,f,f,0
2521,2549,6663,1,100,f,f,0
2522,2550,6664,1,100,f,f,0
2523,2551,6665,1,100,f,f,0
2524,2552,6666,1,100,f,f,0
2525,2553,6667,1,100,f,f,0
2526,2554,6668,1,100,f,f,0
2527,2555,6669,1,100,f,f,0
2528,2556,6670,1,100,f,f,0
2529,2557,6671,1,100,f,f,0
2530,2558,6672,1,100,f,f,0
2531,2559,6673,1,100,f,f,0
2532,2560,6674,1,100,f,f,0
2533,2561,6675,1,100,f,f,0
2534,2562,6676,1,100,f,f,0
2535,2563,6677,1,100,f,f,0
2536,2564,6678,1,100,f,f,0
2537,2565,6679,1,100,f,f,0
2538,2566,6680,1,100,f,f,0
2539,2567,6681,1,100,f,f,0
2540,2568,6682,1,100,f,f,0
2541,2569,6683,1,100,f,f,0
2542,2570,6684,1,100,f,f,0
2543,2571,6685,1,100,f,f,0
2544,2572,6686,1,100,f,f,0
2545,2573,6687,1,100,f,f,0
2546,2574,6688,1,100,f,f,0
2547,2575,6689,1,100,f,f,0
2548,2576,6690,1,100,f,f,0
2549,2577,6691,1,100,f,f,0
2550,2578,6692,1,100,f,f,0
2551,2579,6693,1,100,f,f,0
2552,2580,6694,1,100,f,f,0
2553,2581,6695,1,100,f,f,0
2554,2582,6696,1,100,f,f,0
2555,2583,6697,1,100,f,f,0
2556,2584,6698,1,100,f,f,0
2557,2585,6699,1,100,f,f,0
2558,2586,6700,1,100,f,f,0
2559,2587,6701,1,100,f,f,0
2560,2588,6702,1,100,f,f,0
2561,2589,6703,1,100,f,f,0
2562,2590,6704,1,100,f,f,0
2563,2591,6705,1,100,f,f,0
2564,2592,6706,1,100,f,f,0
2565,2593,6707,1,100,f,f,0
2566,2594,6708,1,100,f,f,0
2567,2595,6709,1,100,f,f,0
2568,2596,6710,1,100,f,f,0
2569,2597,6711,1,100,f,f,0
2570,2598,6712,1,100,f,f,0
2571,2599,6713,1,100,f,f,0
2572,2600,6714,1,100,f,f,0
2573,2601,6715,1,100,f,f,0
2574,2602,6716,1,100,f,f,0
2575,2603,6717,1,100,f,f,0
2576,2604,6718,1,100,f,f,0
2577,2605,6719,1,100,f,f,0
2578,2606,6720,1,100,f,f,0
2579,2607,6721,1,100,f,f,0
2580,2608,6722,1,100,f,f,0
2581,2609,6723,1,100,f,f,0
2582,2610,6724,1,100,f,f,0
2583,2611,6725,1,100,f,f,0
2584,2612,6726,1,100,f,f,0
2585,2613,6727,1,100,f,f,0
2586,2614,6728,1,100,f,f,0
2587,2615,6729,1,100,f,f,0
2588,2616,6730,1,100,f,f,0
2589,2617,6731,1,100,f,f,0
2590,2618,6732,1,100,f,f,0
2591,2619,6733,1,100,f,f,0
2592,2620,28707,1,100,f,f,0
2655,2684,8394,1,100,f,f,0
2658,2687,8395,1,100,f,f,0
2670,2699,8399,1,100,f,f,0
2673,2702,8400,1,100,f,f,0
2676,2705,8401,1,100,f,f,0
2679,2708,8402,1,100,f,f,0
2682,2711,8403,1,100,f,f,0
2685,2714,8404,1,100,f,f,0
2688,2717,8405,1,100,f,f,0
2691,2720,8406,1,100,f,f,0
2703,2732,8410,1,100,f,f,0
2706,2735,8411,1,100,f,f,0
2709,2738,8412,1,100,f,f,0
2712,2741,8413,1,100,f,f,0
2715,2744,8414,1,100,f,f,0
2718,2747,8415,1,100,f,f,0
2781,19,24937,1,100,t,f,0
2782,459,5503,1,100,f,f,0
2783,528,5573,1,100,f,f,0
2784,775,5823,1,100,f,f,0
2785,800,5849,1,100,f,f,0
2786,889,5939,1,100,f,f,0
2787,1003,6055,1,100,f,f,0
2788,1051,6105,1,100,f,f,0
2790,1027,6080,1,100,f,f,0
2795,938,5989,1,100,f,f,0
2796,1153,6211,1,100,f,f,0
2799,282,24696,1,100,t,t,3
2800,283,24697,1,100,t,f,0
2803,956,6007,1,100,f,f,0
2804,617,5663,1,100,f,f,0
2805,2812,5223,1,100,f,f,0
2806,2813,13709,1,100,f,f,0
2807,276,5223,1,100,f,f,0
2822,2816,14870,1,100,f,f,0
2824,287,24701,1,100,t,t,2
2825,377,5420,1,100,f,f,0
2826,466,5510,1,100,f,f,0
2827,535,5580,1,100,f,f,0
2828,624,5670,1,100,f,f,0
2829,693,5740,1,100,f,f,0
2830,777,5825,1,100,f,f,0
2831,807,5856,1,100,f,f,0
2832,891,5941,1,100,f,f,0
2833,921,5972,1,100,f,f,0
2834,1005,6057,1,100,f,f,0
2835,1029,6082,1,100,f,f,0
2836,1053,6107,1,100,f,f,0
2837,1077,6132,1,100,f,f,0
2838,1101,6157,1,100,f,f,0
2839,1125,6182,1,100,f,f,0
2840,1149,6207,1,100,f,f,0
2841,1173,6232,1,100,f,f,0
2842,2056,7129,1,100,f,f,0
2846,939,5990,1,100,f,f,0
2847,940,5991,1,100,f,f,0
2848,941,5992,1,100,f,f,0
2849,942,5993,1,100,f,f,0
2850,943,5994,1,100,f,f,0
2851,944,5995,1,100,f,f,0
2852,945,5996,1,100,f,f,0
2853,946,5997,1,100,f,f,0
2854,957,6008,1,100,f,f,0
2855,958,6009,1,100,f,f,0
2856,962,6013,1,100,f,f,0
2857,963,6014,1,100,f,f,0
2858,964,6015,1,100,f,f,0
2859,974,6025,1,100,f,f,0
2860,975,6026,1,100,f,f,0
2861,976,6027,1,100,f,f,0
2862,977,6028,1,100,f,f,0
2863,978,6029,1,100,f,f,0
2864,979,6030,1,100,f,f,0
2865,980,6031,1,100,f,f,0
2866,981,6032,1,100,f,f,0
2867,982,6033,1,100,f,f,0
2868,992,6043,1,100,f,f,0
2869,993,6044,1,100,f,f,0
2870,994,6045,1,100,f,f,0
2871,998,6049,1,100,f,f,0
2872,999,6050,1,100,f,f,0
2873,1000,6051,1,100,f,f,0
2907,1975,7048,1,100,f,f,0
2908,2002,7075,1,100,f,f,0
2909,2029,7102,1,100,f,f,0
2910,1532,7564,1,100,f,f,0
2911,1613,7645,1,100,f,f,0
2912,1519,7551,1,100,f,f,0
2913,1546,7578,1,100,f,f,0
2914,1573,7605,1,100,f,f,0
2915,1600,7632,1,100,f,f,0
2916,1629,7661,1,100,f,f,0
2917,1656,7688,1,100,f,f,0
2918,2018,7091,1,100,f,f,0
2919,2045,7118,1,100,f,f,0
2920,2080,7153,1,100,f,f,0
2921,2107,7180,1,100,f,f,0
2931,285,24699,1,100,t,t,3
2942,214,8178,1,100,t,f,0
2949,1123,1613,1,100,f,f,0
2950,1147,1615,1,100,f,f,0
2951,1171,1614,1,100,f,f,0
2952,1099,1617,1,100,f,f,0
2954,1228,7260,1,100,f,f,0
2955,1246,7278,1,100,f,f,0
2956,1264,7296,1,100,f,f,0
2957,1297,7329,1,100,f,f,0
2958,1324,7356,1,100,f,f,0
2959,1351,7383,1,100,f,f,0
2960,1378,7410,1,100,f,f,0
2961,1405,7437,1,100,f,f,0
2962,1432,7464,1,100,f,f,0
2963,1459,7491,1,100,f,f,0
2966,1534,7566,1,100,f,f,0
2967,1561,7593,1,100,f,f,0
2968,1588,7620,1,100,f,f,0
2969,2690,8396,1,100,f,f,0
2970,2234,6348,1,100,f,f,0
2971,1758,6831,1,100,f,f,0
2972,2131,7204,1,100,f,f,0
2973,2132,7205,1,100,f,f,0
2974,2681,8393,1,100,f,f,0
2976,2810,13709,1,100,f,f,0
2978,280,24694,1,100,t,f,0
2979,284,24698,1,100,t,t,2
2980,1075,1609,1,100,f,f,0
2992,1255,7287,1,100,f,f,0
2993,2207,6321,1,100,f,f,0
2995,253,8196,1,100,t,f,0
3052,279,24693,1,100,t,t,3
3054,2845,16186,1,100,f,f,0
3055,2846,16187,1,100,f,f,0
3056,2847,16188,1,100,f,f,0
3063,2854,16189,1,100,f,f,0
3064,2855,16190,1,100,f,f,0
3065,2856,16191,1,100,f,f,0
3066,2857,16192,1,100,f,f,0
3068,2859,16193,1,100,f,f,0
3069,2860,16194,1,100,f,f,0
3071,2862,16224,1,100,f,f,0
3072,2863,16223,1,100,f,f,0
3073,2864,16227,1,100,f,f,0
3074,2865,16228,1,100,f,f,0
3075,2866,16231,1,100,f,f,0
3076,2867,16238,1,100,f,f,0
3077,2868,16239,1,100,f,f,0
3079,2870,8337,1,100,f,f,0
3080,2871,16240,1,100,f,f,0
3081,2872,16241,1,100,f,f,0
3082,2873,15720,1,100,f,f,0
3083,2874,15591,1,100,f,f,0
3084,2875,16243,1,100,f,f,0
3103,2887,5663,1,100,f,f,0
3104,2888,5668,1,100,f,f,0
3105,2889,5667,1,100,f,f,0
3106,2890,5666,1,100,f,f,0
3107,2891,5677,1,100,f,f,0
3108,2892,5676,1,100,f,f,0
3109,2893,5675,1,100,f,f,0
3110,2894,5686,1,100,f,f,0
3111,2895,5685,1,100,f,f,0
3112,2896,5684,1,100,f,f,0
3113,2897,5695,1,100,f,f,0
3114,2898,5694,1,100,f,f,0
3115,2899,5693,1,100,f,f,0
3116,2900,5704,1,50,f,f,0
3117,2901,5703,1,50,f,f,0
3118,2902,5702,1,50,f,f,0
3121,2905,5572,1,100,f,f,0
3122,2906,5581,1,100,f,f,0
3123,2907,5579,1,100,f,f,0
3124,2908,5580,1,100,f,f,0
3125,2909,5577,1,100,f,f,0
3126,2910,5582,1,100,f,f,0
3127,2911,5578,1,100,f,f,0
3128,2912,5576,1,100,f,f,0
3129,2913,5593,1,100,f,f,0
3130,2914,5591,1,100,f,f,0
3131,2915,5592,1,100,f,f,0
3132,2916,5589,1,100,f,f,0
3133,2917,5594,1,100,f,f,0
3134,2918,5590,1,100,f,f,0
3135,2919,5588,1,100,f,f,0
3136,2920,5605,1,100,f,f,0
3137,2921,5603,1,100,f,f,0
3138,2922,5604,1,100,f,f,0
3139,2923,5601,1,100,f,f,0
3140,2924,5606,1,100,f,f,0
3141,2925,5602,1,100,f,f,0
3142,2926,5600,1,100,f,f,0
3143,2927,5617,1,100,f,f,0
3144,2928,5615,1,100,f,f,0
3145,2929,5616,1,100,f,f,0
3146,2930,5613,1,100,f,f,0
3147,2931,5618,1,100,f,f,0
3148,2932,5614,1,100,f,f,0
3149,2933,5612,1,100,f,f,0
3150,2934,5629,1,50,f,f,0
3151,2935,5627,1,50,f,f,0
3152,2936,5628,1,50,f,f,0
3153,2937,5625,1,50,f,f,0
3154,2938,5630,1,50,f,f,0
3155,2939,5626,1,50,f,f,0
3156,2940,5624,1,50,f,f,0
3159,2943,6205,1,100,f,f,0
3160,2944,6208,1,100,f,f,0
3161,2945,6207,1,100,f,f,0
3162,2946,6206,1,100,f,f,0
3163,2947,6211,1,100,f,f,0
3164,2948,6210,1,100,f,f,0
3165,2949,6209,1,100,f,f,0
3166,2950,6214,1,100,f,f,0
3167,2951,6213,1,100,f,f,0
3168,2952,6212,1,100,f,f,0
3169,2953,6217,1,100,f,f,0
3170,2954,6216,1,100,f,f,0
3171,2955,6215,1,100,f,f,0
3172,2956,6220,1,50,f,f,0
3173,2957,6219,1,50,f,f,0
3174,2958,6218,1,50,f,f,0
3177,2961,5321,1,100,f,f,0
3178,2962,5328,1,100,f,f,0
3179,2963,5329,1,100,f,f,0
3180,2964,5330,1,100,f,f,0
3181,2965,5326,1,100,f,f,0
3182,2966,5327,1,100,f,f,0
3183,2967,5325,1,100,f,f,0
3184,2968,5331,1,100,f,f,0
3185,2969,5340,1,100,f,f,0
3186,2970,5341,1,100,f,f,0
3187,2971,5342,1,100,f,f,0
3188,2972,5338,1,100,f,f,0
3189,2973,5339,1,100,f,f,0
3190,2974,5337,1,100,f,f,0
3191,2975,5343,1,100,f,f,0
3192,2976,5352,1,100,f,f,0
3193,2977,5353,1,100,f,f,0
3194,2978,5354,1,100,f,f,0
3195,2979,5350,1,100,f,f,0
3196,2980,5351,1,100,f,f,0
3197,2981,5349,1,100,f,f,0
3198,2982,5355,1,100,f,f,0
3199,2983,5364,1,100,f,f,0
3200,2984,5365,1,100,f,f,0
3201,2985,5366,1,100,f,f,0
3202,2986,5362,1,100,f,f,0
3203,2987,5363,1,100,f,f,0
3204,2988,5361,1,100,f,f,0
3205,2989,5367,1,100,f,f,0
3206,2990,5376,1,50,f,f,0
3207,2991,5377,1,50,f,f,0
3208,2992,5378,1,50,f,f,0
3209,2993,5374,1,50,f,f,0
3210,2994,5375,1,50,f,f,0
3211,2995,5373,1,50,f,f,0
3212,2996,5379,1,50,f,f,0
3215,2999,5503,1,100,f,f,0
3216,3000,5508,1,100,f,f,0
3217,3001,5507,1,100,f,f,0
3218,3002,5506,1,100,f,f,0
3219,3003,5517,1,100,f,f,0
3220,3004,5516,1,100,f,f,0
3221,3005,5515,1,100,f,f,0
3222,3006,5526,1,100,f,f,0
3223,3007,5525,1,100,f,f,0
3224,3008,5524,1,100,f,f,0
3225,3009,5535,1,100,f,f,0
3226,3010,5534,1,100,f,f,0
3227,3011,5533,1,100,f,f,0
3228,3012,5544,1,50,f,f,0
3229,3013,5543,1,50,f,f,0
3230,3014,5542,1,50,f,f,0
3233,3017,5412,1,100,f,f,0
3234,3018,5419,1,100,f,f,0
3235,3019,5420,1,100,f,f,0
3236,3020,5421,1,100,f,f,0
3237,3021,5417,1,100,f,f,0
3238,3022,5418,1,100,f,f,0
3239,3023,5416,1,100,f,f,0
3240,3024,5422,1,100,f,f,0
3241,3025,5431,1,100,f,f,0
3242,3026,5432,1,100,f,f,0
3243,3027,5433,1,100,f,f,0
3244,3028,5429,1,100,f,f,0
3245,3029,5430,1,100,f,f,0
3246,3030,5428,1,100,f,f,0
3247,3031,5434,1,100,f,f,0
3248,3032,5443,1,100,f,f,0
3249,3033,5444,1,100,f,f,0
3250,3034,5445,1,100,f,f,0
3251,3035,5441,1,100,f,f,0
3252,3036,5442,1,100,f,f,0
3253,3037,5440,1,100,f,f,0
3254,3038,5446,1,100,f,f,0
3255,3039,5455,1,100,f,f,0
3256,3040,5456,1,100,f,f,0
3257,3041,5457,1,100,f,f,0
3258,3042,5453,1,100,f,f,0
3259,3043,5454,1,100,f,f,0
3260,3044,5452,1,100,f,f,0
3261,3045,5458,1,100,f,f,0
3262,3046,5467,1,50,f,f,0
3263,3047,5468,1,50,f,f,0
3264,3048,5469,1,50,f,f,0
3265,3049,5465,1,50,f,f,0
3266,3050,5466,1,50,f,f,0
3267,3051,5464,1,50,f,f,0
3268,3052,5470,1,50,f,f,0
3271,3055,6055,1,100,f,f,0
3272,3056,6058,1,100,f,f,0
3273,3057,6057,1,100,f,f,0
3274,3058,6056,1,100,f,f,0
3275,3059,6061,1,100,f,f,0
3276,3060,6060,1,100,f,f,0
3277,3061,6059,1,100,f,f,0
3278,3062,6064,1,100,f,f,0
3279,3063,6063,1,100,f,f,0
3280,3064,6062,1,100,f,f,0
3281,3065,6067,1,100,f,f,0
3282,3066,6066,1,100,f,f,0
3283,3067,6065,1,100,f,f,0
3284,3068,6070,1,50,f,f,0
3285,3069,6069,1,50,f,f,0
3286,3070,6068,1,50,f,f,0
3289,3073,5964,1,100,f,f,0
3290,3074,5971,1,100,f,f,0
3291,3075,5972,1,100,f,f,0
3292,3076,5973,1,100,f,f,0
3293,3077,5969,1,100,f,f,0
3294,3078,5970,1,100,f,f,0
3295,3079,5968,1,100,f,f,0
3296,3080,5974,1,100,f,f,0
3297,3081,5983,1,100,f,f,0
3298,3082,5984,1,100,f,f,0
3299,3083,5985,1,100,f,f,0
3300,3084,5981,1,100,f,f,0
3301,3085,5982,1,100,f,f,0
3302,3086,5980,1,100,f,f,0
3303,3087,5986,1,100,f,f,0
3304,3088,5995,1,100,f,f,0
3305,3089,5996,1,100,f,f,0
3306,3090,5997,1,100,f,f,0
3307,3091,5993,1,100,f,f,0
3308,3092,5994,1,100,f,f,0
3309,3093,5992,1,100,f,f,0
3310,3094,5998,1,100,f,f,0
3311,3095,6007,1,100,f,f,0
3312,3096,6008,1,100,f,f,0
3313,3097,6009,1,100,f,f,0
3314,3098,6005,1,100,f,f,0
3315,3099,6006,1,100,f,f,0
3316,3100,6004,1,100,f,f,0
3317,3101,6010,1,100,f,f,0
3318,3102,6019,1,50,f,f,0
3319,3103,6020,1,50,f,f,0
3320,3104,6021,1,50,f,f,0
3321,3105,6017,1,50,f,f,0
3322,3106,6018,1,50,f,f,0
3323,3107,6016,1,50,f,f,0
3324,3108,6022,1,50,f,f,0
3327,3111,5939,1,100,f,f,0
3328,3112,5942,1,100,f,f,0
3329,3113,5941,1,100,f,f,0
3330,3114,5940,1,100,f,f,0
3331,3115,5945,1,100,f,f,0
3332,3116,5944,1,100,f,f,0
3333,3117,5943,1,100,f,f,0
3334,3118,5948,1,100,f,f,0
3335,3119,5947,1,100,f,f,0
3336,3120,5946,1,100,f,f,0
3337,3121,5951,1,100,f,f,0
3338,3122,5950,1,100,f,f,0
3339,3123,5949,1,100,f,f,0
3340,3124,5954,1,50,f,f,0
3341,3125,5953,1,50,f,f,0
3342,3126,5952,1,50,f,f,0
3345,3129,5848,1,100,f,f,0
3346,3130,5857,1,100,f,f,0
3347,3131,5855,1,100,f,f,0
3348,3132,5856,1,100,f,f,0
3349,3133,5853,1,100,f,f,0
3350,3134,5858,1,100,f,f,0
3351,3135,5854,1,100,f,f,0
3352,3136,5852,1,100,f,f,0
3353,3137,5869,1,100,f,f,0
3354,3138,5867,1,100,f,f,0
3355,3139,5868,1,100,f,f,0
3356,3140,5865,1,100,f,f,0
3357,3141,5870,1,100,f,f,0
3358,3142,5866,1,100,f,f,0
3359,3143,5864,1,100,f,f,0
3360,3144,5881,1,100,f,f,0
3361,3145,5879,1,100,f,f,0
3362,3146,5880,1,100,f,f,0
3363,3147,5877,1,100,f,f,0
3364,3148,5882,1,100,f,f,0
3365,3149,5878,1,100,f,f,0
3366,3150,5876,1,100,f,f,0
3367,3151,5893,1,100,f,f,0
3368,3152,5891,1,100,f,f,0
3369,3153,5892,1,100,f,f,0
3370,3154,5889,1,100,f,f,0
3371,3155,5894,1,100,f,f,0
3372,3156,5890,1,100,f,f,0
3373,3157,5888,1,100,f,f,0
3374,3158,5905,1,50,f,f,0
3375,3159,5903,1,50,f,f,0
3376,3160,5904,1,50,f,f,0
3377,3161,5901,1,50,f,f,0
3378,3162,5906,1,50,f,f,0
3379,3163,5902,1,50,f,f,0
3380,3164,5900,1,50,f,f,0
3383,3167,6155,1,100,f,f,0
3384,3168,6161,1,100,f,f,0
3385,3169,6159,1,100,f,f,0
3386,3170,6160,1,100,f,f,0
3387,3171,6157,1,100,f,f,0
3388,3172,6162,1,100,f,f,0
3389,3173,6158,1,100,f,f,0
3390,3174,6156,1,100,f,f,0
3391,3175,6168,1,100,f,f,0
3392,3176,6166,1,100,f,f,0
3393,3177,6167,1,100,f,f,0
3394,3178,6164,1,100,f,f,0
3395,3179,6169,1,100,f,f,0
3396,3180,6165,1,100,f,f,0
3397,3181,6163,1,100,f,f,0
3398,3182,6175,1,100,f,f,0
3399,3183,6173,1,100,f,f,0
3400,3184,6174,1,100,f,f,0
3401,3185,6171,1,100,f,f,0
3402,3186,6176,1,100,f,f,0
3403,3187,6172,1,100,f,f,0
3404,3188,6170,1,100,f,f,0
3405,3189,16464,1,100,f,f,0
3406,3190,16462,1,100,f,f,0
3407,3191,16463,1,100,f,f,0
3408,3192,16460,1,100,f,f,0
3409,3193,16465,1,100,f,f,0
3410,3194,16461,1,100,f,f,0
3411,3195,16459,1,100,f,f,0
3412,3196,16471,1,50,f,f,0
3413,3197,16469,1,50,f,f,0
3414,3198,16470,1,50,f,f,0
3415,3199,16467,1,50,f,f,0
3416,3200,16472,1,50,f,f,0
3417,3201,16468,1,50,f,f,0
3418,3202,16466,1,50,f,f,0
3421,3205,6105,1,100,f,f,0
3422,3206,6111,1,100,f,f,0
3423,3207,6109,1,100,f,f,0
3424,3208,6110,1,100,f,f,0
3425,3209,6107,1,100,f,f,0
3426,3210,6112,1,100,f,f,0
3427,3211,6108,1,100,f,f,0
3428,3212,6106,1,100,f,f,0
3429,3213,6118,1,100,f,f,0
3430,3214,6116,1,100,f,f,0
3431,3215,6117,1,100,f,f,0
3432,3216,6114,1,100,f,f,0
3433,3217,6119,1,100,f,f,0
3434,3218,6115,1,100,f,f,0
3435,3219,6113,1,100,f,f,0
3436,3220,6125,1,100,f,f,0
3437,3221,6123,1,100,f,f,0
3438,3222,6124,1,100,f,f,0
3439,3223,6121,1,100,f,f,0
3440,3224,6126,1,100,f,f,0
3441,3225,6122,1,100,f,f,0
3442,3226,6120,1,100,f,f,0
3443,3227,16436,1,100,f,f,0
3444,3228,16434,1,100,f,f,0
3445,3229,16435,1,100,f,f,0
3446,3230,16432,1,100,f,f,0
3447,3231,16437,1,100,f,f,0
3448,3232,16433,1,100,f,f,0
3449,3233,16431,1,100,f,f,0
3450,3234,16443,1,50,f,f,0
3451,3235,16441,1,50,f,f,0
3452,3236,16442,1,50,f,f,0
3453,3237,16439,1,50,f,f,0
3454,3238,16444,1,50,f,f,0
3455,3239,16440,1,50,f,f,0
3456,3240,16438,1,50,f,f,0
3459,3243,6080,1,100,f,f,0
3460,3244,6083,1,100,f,f,0
3461,3245,6082,1,100,f,f,0
3462,3246,6081,1,100,f,f,0
3463,3247,6086,1,100,f,f,0
3464,3248,6085,1,100,f,f,0
3465,3249,6084,1,100,f,f,0
3466,3250,6089,1,100,f,f,0
3467,3251,6088,1,100,f,f,0
3468,3252,6087,1,100,f,f,0
3469,3253,6092,1,100,f,f,0
3470,3254,6091,1,100,f,f,0
3471,3255,6090,1,100,f,f,0
3472,3256,6095,1,50,f,f,0
3473,3257,6094,1,50,f,f,0
3474,3258,6093,1,50,f,f,0
3477,3261,5823,1,100,f,f,0
3478,3262,5826,1,100,f,f,0
3479,3263,5825,1,100,f,f,0
3480,3264,5824,1,100,f,f,0
3481,3265,5829,1,100,f,f,0
3482,3266,5828,1,100,f,f,0
3483,3267,5827,1,100,f,f,0
3484,3268,5832,1,100,f,f,0
3485,3269,5831,1,100,f,f,0
3486,3270,5830,1,100,f,f,0
3487,3271,5835,1,100,f,f,0
3488,3272,5834,1,100,f,f,0
3489,3273,5833,1,100,f,f,0
3490,3274,5838,1,50,f,f,0
3491,3275,5837,1,50,f,f,0
3492,3276,5836,1,50,f,f,0
3495,3279,5732,1,100,f,f,0
3496,3280,5739,1,100,f,f,0
3497,3281,5740,1,100,f,f,0
3498,3282,5741,1,100,f,f,0
3499,3283,5737,1,100,f,f,0
3500,3284,5738,1,100,f,f,0
3501,3285,5736,1,100,f,f,0
3502,3286,5742,1,100,f,f,0
3503,3287,5751,1,100,f,f,0
3504,3288,5752,1,100,f,f,0
3505,3289,5753,1,100,f,f,0
3506,3290,5749,1,100,f,f,0
3507,3291,5750,1,100,f,f,0
3508,3292,5748,1,100,f,f,0
3509,3293,5754,1,100,f,f,0
3510,3294,5763,1,100,f,f,0
3511,3295,5764,1,100,f,f,0
3512,3296,5765,1,100,f,f,0
3513,3297,5761,1,100,f,f,0
3514,3298,5762,1,100,f,f,0
3515,3299,5760,1,100,f,f,0
3516,3300,5766,1,100,f,f,0
3517,3301,5775,1,100,f,f,0
3518,3302,5776,1,100,f,f,0
3519,3303,5777,1,100,f,f,0
3520,3304,5773,1,100,f,f,0
3521,3305,5774,1,100,f,f,0
3522,3306,5772,1,100,f,f,0
3523,3307,5778,1,100,f,f,0
3524,3308,5787,1,50,f,f,0
3525,3309,5788,1,50,f,f,0
3526,3310,5789,1,50,f,f,0
3527,3311,5785,1,50,f,f,0
3528,3312,5786,1,50,f,f,0
3529,3313,5784,1,50,f,f,0
3530,3314,5790,1,50,f,f,0
3533,3317,6230,1,100,f,f,0
3534,3318,6233,1,100,f,f,0
3535,3319,6232,1,100,f,f,0
