id,tag_id,buff_id
7073,361,6126
7074,1175,6127
7075,1176,6128
7076,1177,6129
7077,1178,6128
7078,1178,6129
7079,1175,6126
7080,12,4670
7081,106,4670
7082,216,4670
7083,310,4670
7084,311,4670
7085,312,4670
7091,1184,6116
7092,1185,3086
7093,1185,5387
7094,216,6132
7097,702,6135
7098,1186,6134
7101,216,6139
7102,310,6139
7103,311,6139
7104,160,6139
7106,1187,6139
7112,131,6142
7115,216,6145
7116,310,6145
7117,161,6145
7118,160,6145
7119,311,6145
7120,27,6145
7121,104,6146
7122,121,6146
7123,216,6146
7124,310,6146
7129,99,6147
7130,105,6147
7131,216,6147
7132,310,6147
7133,311,6147
7134,12,4671
7135,106,4672
7136,12,4673
7138,106,4671
7140,12,4672
7141,106,4673
7142,216,4673
7143,216,4671
7144,216,4672
7145,310,4671
7146,310,4672
7147,310,4673
7148,311,4671
7149,311,4672
7150,311,4673
7151,312,4671
7152,312,4672
7153,312,4673
7156,887,6150
7157,887,6151
7159,1188,6154
7160,987,6155
7161,361,6156
7164,780,6158
7165,100,6160
7166,160,6161
7167,216,6161
7168,310,6161
7169,312,6161
7170,311,6161
7171,215,6161
7172,1191,6156
7173,156,6164
7174,306,6164
7175,367,6164
7176,831,6164
7178,1192,4047
7179,1192,5688
7180,1192,5717
7181,1192,5718
7182,1192,5719
7183,1192,5720
7184,1192,5927
7185,1192,5928
7186,345,6165
7187,156,6090
7188,865,6167
7189,156,6094
7192,1193,6170
7193,565,6173
7194,156,6173
7195,974,6174
7196,1155,6176
7197,1155,6177
7198,865,6178
7199,1185,6178
7200,136,6179
7208,136,6181
7209,1147,6182
7210,1194,6182
7211,100,6183
7215,310,6184
7216,311,6184
7217,156,6186
7218,306,6186
7219,367,6186
7220,831,6186
7222,156,6188
7223,306,6188
7224,367,6188
7225,831,6188
7226,156,6189
7227,306,6189
7228,367,6189
7229,831,6189
7230,156,6190
7231,306,6190
7232,367,6190
7233,831,6190
7234,156,6191
7235,306,6191
7236,367,6191
7237,831,6191
7238,156,6192
7239,306,6192
7240,367,6192
7241,831,6192
7242,156,6193
7243,306,6193
7244,367,6193
7245,831,6193
7246,156,6194
7247,306,6194
7248,367,6194
7249,831,6194
7250,156,6195
7251,306,6195
7252,367,6195
7253,831,6195
7254,156,6196
7255,306,6196
7256,367,6196
7257,831,6196
7258,156,6197
7259,306,6197
7260,367,6197
7261,831,6197
7262,156,6198
7263,306,6198
7264,367,6198
7265,831,6198
7266,156,6199
7267,306,6199
7268,367,6199
7269,831,6199
7270,156,6201
7271,306,6201
7272,367,6201
7273,831,6201
7274,156,6202
7275,306,6202
7276,367,6202
7277,831,6202
7278,156,6203
7279,306,6203
7280,367,6203
7281,831,6203
7282,156,6204
7283,306,6204
7284,367,6204
7285,831,6204
7286,156,6205
7287,306,6205
7288,367,6205
7289,831,6205
7290,156,6206
7291,306,6206
7292,367,6206
7293,831,6206
7294,156,6207
7295,306,6207
7296,367,6207
7297,831,6207
7298,1197,6211
7299,1025,6213
7300,1094,6213
7301,1025,6214
7302,1094,6214
7303,156,6218
7304,156,6217
7305,156,6219
7306,12,6116
7309,1199,6222
7313,156,6225
7314,156,6224
7315,156,6223
7316,1202,6176
7317,1202,6177
7318,1204,6228
7320,1205,6229
7321,987,6230
7322,156,6233
7323,367,6233
7324,306,6233
7325,361,6237
7326,1206,6226
7327,1207,6233
7328,1208,6238
7329,867,6239
7331,156,6241
7333,1209,6241
7334,216,6242
7335,100,6243
7336,1210,6244
7337,1211,6245
7338,867,6246
7339,867,6247
7340,1045,6248
7341,1049,6248
7343,1049,6249
7345,1049,6250
7347,1049,6251
7349,1049,6252
7350,1046,6249
7351,1047,6250
7352,1048,6251
7353,1068,6252
7354,1045,6253
7355,1049,6253
7356,1212,6254
7358,106,6116
7359,216,6116
7360,310,6116
7361,311,6116
7362,638,6116
7363,156,6256
7364,831,6256
7365,216,6257
7366,107,6257
7367,310,6257
7368,311,6257
7369,312,6257
7370,1215,4960
7372,216,6259
7373,310,6259
7376,665,6259
7377,312,6259
7378,311,6259
7379,100,6260
7380,361,6261
7381,361,6132
7382,156,6263
7383,831,6263
7384,156,6265
7385,831,6265
7386,160,5117
7387,987,6269
7388,887,6270
7390,1218,6274
7391,173,6277
7392,1215,6279
7393,1215,6280
7395,1219,6281
7396,216,6277
7397,570,6285
7398,156,6285
7400,865,6180
7403,14,6299
7405,1225,1337
7406,1225,1338
7407,1226,6304
7408,1227,6305
7409,156,1453
7410,1228,6061
7411,1229,499
7416,867,6313
7417,867,6314
7418,938,6309
7419,1175,6304
7420,1230,6318
7421,1231,6319
7422,310,1012
7423,311,1012
7424,216,1012
7430,156,6322
7431,156,6325
7432,878,6328
7433,878,6329
7434,1236,6331
7435,1236,6332
7436,1236,6333
7437,1236,6334
7438,1235,6334
7439,1234,6333
7440,1233,6332
7441,1232,6331
7442,156,6335
7443,878,6336
7444,878,6337
7451,201,6339
7452,14,6339
7453,310,6339
7454,311,6339
7456,216,6339
7458,878,6343
7459,878,6344
7466,1239,6321
7467,1240,6356
7468,1240,6357
7469,1240,6358
7470,1241,6357
7471,1241,6358
7472,1242,6358
7473,1243,6200
7475,6,6359
7476,216,6359
7477,310,6359
7478,311,6359
7479,312,6359
7480,347,6359
7481,385,6359
7482,6,6360
7483,216,6360
7484,310,6360
7485,311,6360
7486,312,6360
7487,347,6360
7488,385,6360
7493,126,6363
7494,216,6363
7495,310,6363
7497,99,6366
7498,105,6366
7499,216,6366
7500,310,6366
7501,311,6366
7502,27,6369
7503,216,6369
7504,310,6369
7505,160,6369
7506,665,6369
7507,311,6369
7508,312,6369
7509,160,6370
7510,216,6370
7511,161,6370
7512,310,6370
7513,311,6370
7514,867,6371
7515,887,6372
7516,865,6373
7517,1185,6373
7518,136,6374
7519,310,6374
7520,311,6374
7521,312,6374
7523,216,6374
7524,156,6376
7526,100,6380
7529,1244,6108
7531,160,6394
7532,216,6394
7533,161,6394
7534,310,6394
7535,311,6394
7536,156,6396
7537,1245,6396
7538,1246,6364
7539,216,6397
7540,310,6397
7541,311,6397
7548,294,6399
7549,10,6399
7550,1247,6013
7551,1247,6387
7552,1248,6401
7554,1249,6405
7555,1250,6404
7556,1251,6403
7557,1249,6401
7558,865,6407
7559,1185,6407
7560,1249,6261
7561,1249,6215
7562,1249,6131
7563,385,4520
7564,6,4520
7565,1237,6410
7566,1099,6417
7567,1117,6417
7568,145,6418
7569,145,6419
7570,145,6420
7571,145,6421
7572,145,6422
7573,145,6423
7574,145,6424
7575,145,6425
7576,145,6426
7577,145,6427
7578,145,6428
7579,145,6429
7580,145,6430
7581,145,6431
7582,145,6432
7583,145,6433
7584,145,6434
7585,145,6435
7586,145,6436
7587,145,6437
7588,145,6438
7589,145,6439
7590,145,6440
7591,145,6441
7592,1252,6410
7593,1253,1454
7594,1253,2247
7595,1253,2426
7596,1253,3661
7597,1253,4507
7598,1253,4680
7599,1253,4976
7606,1253,5268
7607,1253,5359
7608,1253,5364
7609,1253,5572
7610,1253,5020
7611,1253,6059
7612,1253,6164
7613,1253,6186
7614,1253,6188
7615,1253,6189
7616,1253,6190
7617,1253,6191
7618,1253,6192
7619,1253,6193
7620,1253,6194
7621,1253,6195
7622,1253,6196
7623,1253,6197
7624,1253,6198
7625,1253,6199
7626,1253,6201
7627,1253,6202
7628,1253,6203
7629,1253,6204
7630,1253,6205
7631,1253,6206
7632,1253,6207
7633,1253,6233
7634,1253,5285
7635,1253,2218
7636,1253,2229
7637,1253,5695
7638,156,6448
7639,1256,6450
7640,160,6453
7641,216,6453
7642,161,6453
7643,310,6453
7644,311,6453
7645,565,6456
7646,1257,6457
7647,565,6459
7648,565,6460
7649,565,6461
7650,565,6462
7651,565,6463
7652,1260,6471
7653,1255,6474
7654,1261,6467
7655,1261,6468
7656,1261,6469
7657,1261,6410
7658,1257,6481
7659,1060,6476
7660,1097,6486
7661,1097,6487
7663,1094,6452
7664,1263,6490
7665,1097,6493
7669,345,6495
7676,987,6498
7677,1268,6499
7680,156,6502
7681,1270,6503
7682,570,6504
7683,156,6504
7684,294,6507
7685,10,6507
7686,1271,6466
7688,156,6509
7689,156,6510
7690,156,6511
7691,156,6512
7692,565,6513
7693,565,6514
7694,1272,6259
7695,974,6517
7696,974,6518
7697,878,6520
7698,1273,5269
7699,1274,6523
7700,156,6523
7701,215,6528
7702,216,6528
7703,1274,6529
7705,1275,4453
7706,1275,4454
7707,1275,4455
7708,156,6530
7710,367,6530
7711,396,6530
7712,1061,6530
7713,1253,6530
7714,240,6534
7715,361,6534
7716,632,6534
7717,665,6534
7718,156,6537
7719,156,6538
7720,156,6539
7721,294,6547
7722,10,6547
7723,160,6549
7724,216,6549
7725,310,6549
7727,310,6550
7728,216,6550
7732,570,6551
7733,156,6551
7734,570,6552
7735,156,6552
7736,570,6553
7737,156,6553
7740,1276,6555
7741,1277,6557
7742,1278,6559
7743,310,6571
7744,216,6571
7745,310,6572
7746,216,6572
7748,216,6573
7749,310,6573
7753,312,6573
7754,311,6573
7755,294,6575
7756,10,6575
7757,1279,6574
7759,294,6579
7760,10,6579
7762,216,6580
7763,310,6580
7764,160,6580
7766,311,6580
7767,312,6580
7768,1280,6582
7769,294,6584
7770,10,6584
7772,1281,6586
7774,1249,6606
7775,201,6607
7776,14,6607
7777,310,6607
7778,311,6607
7779,216,6607
7780,12,6609
7781,106,6609
7782,216,6609
7783,310,6609
7784,311,6609
7785,312,6609
7786,638,6609
7787,1282,2430
7788,160,6610
7789,216,6610
7790,161,6610
7791,310,6610
7792,311,6610
7793,216,6612
7794,310,6612
7795,665,6612
7796,312,6612
7797,311,6612
7798,1272,6612
7799,216,4846
7800,310,4846
7801,311,4846
7802,312,4846
7803,310,6373
7804,311,6373
7805,216,6373
7806,361,6617
7807,1249,6617
7810,1239,6620
7811,12,6623
7812,106,6623
7813,216,6623
7814,310,6623
7815,311,6623
7816,161,6626
7817,160,6626
7818,216,6626
7819,310,6626
7820,311,6626
7821,6,6627
7822,216,6627
7823,310,6627
7824,311,6627
7825,347,6627
7826,385,6627
7827,312,6627
7828,12,6637
7829,106,6637
7830,216,6637
7831,310,6637
7832,311,6637
7833,312,6637
7834,638,6637
7836,10,6639
7837,216,6639
7838,160,6639
7839,310,6639
7840,311,6639
7841,346,6639
7842,638,6639
7843,1292,6641
7844,1292,6640
7845,349,6504
7846,1290,6642
7847,805,6645
7849,1275,6645
7850,805,6646
7852,1275,6646
7853,805,6647
7855,1275,6647
7856,1293,6645
7857,1294,6646
7858,1295,6647
7859,216,6653
7860,310,6653
7861,311,6653
7863,310,6654
7864,216,6654
7865,161,6654
7866,160,6654
7867,311,6654
7868,1296,6654
7869,160,6655
7870,216,6655
7871,310,6655
7872,1297,6656
7873,974,6657
7874,1298,6653
7875,310,6658
7876,216,6658
7877,161,6658
7878,160,6658
7879,311,6658
7881,1298,6658
7882,1300,6635
7883,1301,6636
7884,1301,6635
7886,1301,6634
7887,1302,6648
7888,1302,6649
7889,156,6673
7890,311,6670
7891,310,6670
7892,216,6670
7893,119,6670
7894,311,6644
7895,310,6644
7896,216,6644
7897,107,6644
7898,1300,6636
7899,1300,6634
7901,1304,6675
7902,10,6678
7903,310,6679
7904,311,6679
7905,216,6679
7906,6,6679
7907,310,6528
7908,311,6528
7909,312,6528
7910,120,6685
7911,216,6685
7912,310,6685
7913,161,6685
7914,160,6685
7915,311,6685
7916,878,6687
7917,156,6689
7918,156,6690
7919,156,6691
7920,156,6692
7921,156,6693
7922,156,6694
7923,156,6695
7924,156,6696
7925,156,6697
7926,10,6698
7927,1149,6698
7928,570,6699
7929,156,6699
7930,349,6699
7931,570,6700
7932,156,6700
7933,349,6700
7934,570,6701
7935,156,6701
7936,349,6701
7937,1305,6583
7938,156,6704
7939,156,6705
7940,156,6706
7941,1306,6644
7942,216,6708
7943,310,6708
7944,311,6708
7945,570,6709
7946,156,6709
7947,570,6710
7948,156,6710
7949,1307,6712
7950,1049,6713
7952,1308,6714
7953,1309,6713
7954,1049,6715
7956,1309,6715
7957,1291,6716
7958,156,6717
7959,306,6717
7960,367,6717
7962,1061,6717
7963,1253,6717
7964,156,6718
7965,306,6718
7966,367,6718
7968,1061,6718
7969,1253,6718
7970,156,6719
7971,306,6719
7972,367,6719
7974,1061,6719
7975,1253,6719
7976,156,6720
7977,306,6720
7978,367,6720
7980,1061,6720
7981,1253,6720
7982,156,6721
7983,306,6721
7984,367,6721
7986,1061,6721
7987,1253,6721
7988,660,6722
7990,306,6530
7991,867,6724
7992,14,6728
7993,216,6728
7994,310,6728
7995,311,6728
7996,312,6728
7997,1310,258
7998,1062,6389
7999,1062,6740
8000,1062,6741
8001,1311,6741
8002,1311,6740
8003,1311,6390
8004,1312,6624
8006,1312,6628
8007,1313,6744
8010,1246,6365
8012,294,6747
8013,10,6747
8015,1300,6633
8016,1300,6742
8017,1301,6633
8018,1301,6742
8019,987,6750
8020,987,6751
8021,156,6754
8024,570,6754
8025,570,6754
8026,156,6755
8027,570,6755
8028,570,6755
8029,156,6756
8030,570,6756
8031,570,6756
8032,156,6757
8033,570,6757
8034,570,6757
8035,156,6758
8036,570,6758
8037,570,6758
8038,156,6759
8039,570,6759
8040,570,6759
8041,156,6760
8042,570,6760
8043,570,6760
8044,156,6761
8045,570,6761
8046,570,6761
8047,156,6762
8048,570,6762
8049,570,6762
8050,156,6763
8051,570,6763
8052,570,6763
8053,1314,6768
8055,1315,6772
8056,1316,6771
8057,1318,6785
8058,1318,6784
8060,1290,6788
8061,887,6792
8062,161,6793
8063,160,6793
8064,216,6793
8065,310,6793
8066,311,6793
8067,156,6789
8068,166,6794
8069,216,6794
8070,310,6794
8071,311,6794
8072,1025,6795
8073,1094,6795
8074,1025,6796
8075,1094,6796
8076,1025,6798
8077,1094,6798
8079,1321,6803
8081,156,6807
8082,1067,6807
8083,1192,6807
8090,310,6648
8091,1322,6804
8092,1323,6819
8094,156,6823
8095,695,6830
8100,695,6835
8101,695,6836
8106,695,6841
8107,141,800
8108,141,801
8109,141,802
8110,141,803
8111,141,804
8112,161,772
8113,160,772
8114,209,6844
8124,209,6849
8125,310,6849
8126,311,6849
8127,216,6849
8130,1325,6844
8135,1,6851
8136,1,6852
8137,1324,6854
8138,974,6857
8139,1311,6857
8140,160,6858
8141,216,6858
8142,161,6858
8143,310,6858
8144,311,6858
8152,13,6860
8153,216,6860
8154,310,6860
8155,1000,6861
8156,1073,6863
8157,1326,4947
8158,1326,4863
8159,27,6871
8160,216,6871
8161,310,6871
8162,160,6871
8163,665,6871
8164,311,6871
8165,1327,6872
8166,216,6873
8167,310,6873
8168,311,6873
8169,312,6873
8170,6,6873
8171,347,6873
8172,385,6873
8173,1328,6876
8174,1329,6877
8180,232,6888
8181,485,6888
8182,665,6888
8183,515,6890
8184,1239,6891
8185,6,6892
8186,216,6892
8187,310,6892
8188,311,6892
8189,347,6892
8190,385,6892
8191,312,6892
8192,99,6893
8193,105,6893
8194,216,6893
8195,310,6893
8196,311,6893
8197,312,6893
8198,216,6894
8199,310,6894
8200,311,6894
8201,312,6894
8202,107,6894
8206,216,6896
8207,310,6896
8208,451,6896
8209,483,6896
8210,97,6899
8211,216,6899
8212,310,6899
8213,106,6899
8214,385,6899
8215,312,6899
8216,311,6899
8217,215,6900
8218,216,6900
8219,310,6900
8220,311,6900
8221,312,6900
8222,229,6901
8223,1,6903
8224,381,6903
8225,216,6904
8226,311,6904
8227,223,6904
8228,310,6904
8229,27,6905
8230,216,6905
8231,310,6905
8232,160,6905
8233,665,6905
8234,311,6905
8235,312,6905
8236,1329,6906
8237,1329,6907
8238,1329,6908
8239,1329,6909
8240,1329,6910
8241,13,6911
8242,216,6911
8243,310,6911
8244,311,6911
8245,347,6911
8246,974,6914
8247,156,6915
8248,1330,6912
8249,1331,6920
8250,27,6923
8251,216,6923
8252,310,6923
8253,160,6923
8254,665,6923
8255,311,6923
8256,312,6923
8257,310,6924
8258,311,6924
8259,216,6924
8260,160,6925
8261,216,6925
8262,310,6925
8263,120,6925
8264,27,6925
8265,665,6925
8266,312,6925
8267,311,6925
8268,1247,6927
8269,1247,6928
8270,1247,6929
8271,1247,6930
8272,1247,6931
8273,1247,6932
8274,1247,6933
8275,1247,6934
8276,1247,6935
8277,1247,6936
8278,1324,6938
8280,156,6940
8281,156,6941
8282,100,6942
8283,294,6943
8284,10,6943
8285,11,6946
8286,105,6946
8287,216,6946
8288,310,6946
8289,311,6946
8290,312,6946
8291,348,6947
8292,362,6948
8293,1,6949
8294,160,6950
8295,216,6950
8296,161,6950
8297,310,6950
8298,311,6950
8299,216,6951
8300,310,6951
8301,311,6951
8302,312,6951
8303,160,6951
8304,97,6952
8305,106,6952
8306,216,6952
8307,310,6952
8308,311,6952
8309,385,6952
8310,638,6952
8311,10,6953
8312,216,6953
8313,160,6953
8314,310,6953
8315,311,6953
8316,312,6953
8317,346,6953
8318,638,6953
8319,12,6954
8320,106,6954
8321,216,6954
8322,310,6954
8323,311,6954
8324,312,6954
8325,638,6954
8326,216,6955
8327,310,6955
8328,373,6955
8329,216,6957
8330,310,6957
8331,311,6957
8332,312,6957
8335,1332,6927
8336,1332,6928
8337,1332,6929
8338,1332,6929
8339,1332,6930
8340,1332,6931
8341,1332,6932
8342,1332,6933
8343,1332,6934
8344,1332,6935
8345,1332,6936
8346,640,3046
8347,640,3050
8348,640,3656
8349,640,5619
8350,640,6052
8351,99,6958
8352,105,6958
8353,216,6958
8354,310,6958
8355,311,6958
8356,1333,6939
8357,1334,6964
8358,119,6966
8359,216,6966
8360,310,6966
8361,311,6966
8362,119,6965
8363,1335,6968
8364,1335,6967
8370,974,6974
8373,10,6977
8374,216,6977
8375,160,6977
8379,346,6977
8381,14,6978
8382,99,6981
8383,105,6981
8384,216,6981
8385,310,6981
8386,311,6981
8387,107,6982
8388,216,6982
8389,310,6982
8390,310,6982
8391,311,6982
8392,312,6982
8393,216,6983
8394,310,6983
8395,311,6983
8396,215,6984
8397,216,6984
8398,310,6984
8399,311,6984
8400,312,6984
8406,36,6986
8407,115,6986
8408,1339,6988
8410,1341,6168
8411,1344,1124
8412,1345,889
8413,12,6995
8414,106,6995
8415,216,6995
8416,310,6995
8417,311,6995
8419,216,6996
8420,310,6996
8421,311,6996
8422,1346,6961
8423,160,6985
8424,216,6985
8425,161,6985
8426,310,6985
8427,311,6985
8429,216,4398
8430,215,7003
8431,361,7004
8432,1249,7004
8435,1155,7011
8436,1202,7011
8437,1349,7010
8438,1350,7012
8444,1351,7005
8445,156,7013
8446,1011,7013
8450,156,7015
8451,1011,7015
8452,156,7016
8453,1011,7016
8454,156,7017
8455,1011,7017
8457,156,7019
8458,1011,7019
8459,156,7020
8460,1011,7020
8461,156,7021
8462,1011,7021
8463,156,7022
8464,1011,7022
8465,156,7023
8466,1011,7023
8467,156,7024
8468,1011,7024
8469,156,7025
8470,1011,7025
8471,156,7026
8472,1011,7026
8473,156,7027
8474,1011,7027
8475,1352,7018
8477,216,7018
8479,1353,7029
8480,310,7018
8481,311,7018
8484,156,7031
8485,306,7031
8486,367,7031
8487,831,7031
8488,1253,7031
8489,156,7032
8490,306,7032
8491,367,7032
8492,831,7032
8493,1253,7032
8494,156,7033
8495,306,7033
8496,367,7033
8497,831,7033
8498,1253,7033
8499,156,7034
8500,306,7034
8501,367,7034
8502,831,7034
8503,1253,7034
8504,160,7039
8505,216,7039
8506,310,7039
8507,120,7039
8508,27,7039
8509,665,7039
8510,312,7039
8511,311,7039
8512,99,7040
8513,105,7040
8514,216,7040
8515,310,7040
8516,311,7040
8517,1356,7036
8518,1354,7037
8519,1355,7038
8520,1359,6875
8523,1360,6968
8524,1360,6967
8526,1361,6916
8527,1095,7043
8000001,310,8000023
8000002,311,8000023
8000003,216,8000023
