id,title,cast_delay,tool_id,skill_id,wi_id,desc,milestone_id,req_doodad_id,need_bind,ac_id,actability_limit,show_upper_crafts,recommend_level,visible_order
5162,양손창.50레벨.체,10000,,15002,43,,,1918,f,0,0,f,0,0
5163,수습공의 초원 한손지팡이,10000,,15687,43,,,532,f,6,0,t,20,0
5164,기능공의 초원 한손지팡이,10000,,15688,43,,,532,f,6,0,t,26,0
5165,전문가의 초원 한손지팡이,10000,,15689,43,,,532,f,6,500,t,32,0
5166,장인의 초원 한손지팡이,10000,,15690,43,,,2239,f,6,1000,t,41,0
5167,마력이 봉인된 명인의 한손지팡이,10000,,15691,43,,,2239,f,6,5000,t,46,0
5168,한손지팡이.42레벨.지,10000,,15690,43,,,2239,f,0,0,f,0,0
5169,한손지팡이.42레벨.정,10000,,15690,43,,,2239,f,0,0,f,0,0
5170,마력이 봉인된 에페리움의 한손지팡이,10000,,19806,43,,,,f,,15000,f,50,0
5171,한손지팡이.46레벨.지,10000,,15690,43,,,2239,f,0,0,f,0,0
5172,한손지팡이.46레벨.정,10000,,15690,43,,,2239,f,0,0,f,0,0
5173,마력이 봉인된 델피나드의 한손지팡이,10000,,19807,43,,,,f,,20000,f,50,0
5174,한손지팡이.50레벨.지,10000,,15691,43,,,2239,f,0,0,f,0,0
5175,한손지팡이.50레벨.정,10000,,15691,43,,,2239,f,0,0,f,0,0
5176,수습공의 바다 양손지팡이,10000,,19184,43,,,532,f,61,0,t,20,0
5177,기능공의 바다 양손지팡이,10000,,19185,43,,,532,f,61,0,t,24,0
5178,숙련공의 바다 양손지팡이,10000,,19186,43,,,532,f,61,300,t,30,0
5179,전문가의 바다 양손지팡이,10000,,19187,43,,,532,f,61,500,t,34,0
5180,장인의 바다 양손지팡이,10000,,19188,43,,,2239,f,61,1000,t,40,0
5181,마력이 봉인된 명인의 양손지팡이,10000,,19808,43,,,2239,f,61,5000,t,44,0
5182,양손지팡이.41레벨.체지,10000,,15690,43,,,2239,f,0,0,f,0,0
5183,양손지팡이.41레벨.지정,10000,,15690,43,,,2239,f,0,0,f,0,0
5184,양손지팡이.41레벨.체정,10000,,15690,43,,,2239,f,0,0,f,0,0
5185,마력이 봉인된 대가의 양손지팡이,10000,,19809,43,,,2239,f,61,10000,t,50,0
5186,양손지팡이.44레벨.체지,10000,,15690,43,,,2239,f,0,0,f,0,0
5187,양손지팡이.44레벨.지정,10000,,15690,43,,,2239,f,0,0,f,0,0
5188,양손지팡이.44레벨.체정,10000,,15690,43,,,2239,f,0,0,f,0,0
5189,마력이 봉인된 에페리움의 양손지팡이,10000,,19810,43,,,,f,,15000,f,50,0
5190,양손지팡이.47레벨.체지,10000,,15690,43,,,2239,f,0,0,f,0,0
5191,양손지팡이.47레벨.체,10000,,15690,43,,,2239,f,0,0,f,0,0
5192,양손지팡이.47레벨.지정,10000,,15690,43,,,2239,f,0,0,f,0,0
5193,양손지팡이.47레벨.지,10000,,15690,43,,,2239,f,0,0,f,0,0
5194,양손지팡이.47레벨.체정,10000,,15690,43,,,2239,f,0,0,f,0,0
5195,양손지팡이.47레벨.정,10000,,15690,43,,,2239,f,0,0,f,0,0
5196,마력이 봉인된 델피나드의 양손지팡이,10000,,19811,43,,,,f,,20000,f,50,0
5197,양손지팡이.50레벨.체지,10000,,15691,43,,,2239,f,0,0,f,0,0
5198,양손지팡이.50레벨.체,10000,,15691,43,,,2239,f,0,0,f,0,0
5199,양손지팡이.50레벨.지정,10000,,15691,43,,,2239,f,0,0,f,0,0
5200,양손지팡이.50레벨.지,10000,,15691,43,,,2239,f,0,0,f,0,0
5201,양손지팡이.50레벨.체정,10000,,15691,43,,,2239,f,0,0,f,0,0
5202,양손지팡이.50레벨.정,10000,,15691,43,,,2239,f,0,0,f,0,0
5203,수습공의 화산 활,10000,,19184,43,,,532,f,8,0,t,20,0
5204,기능공의 화산 활,10000,,19185,43,,,532,f,8,0,t,24,0
5205,숙련공의 화산 활,10000,,19186,43,,,532,f,8,300,t,30,0
5206,전문가의 화산 활,10000,,19187,43,,,532,f,8,500,t,34,0
5207,장인의 화산 활,10000,,19188,43,,,2239,f,8,1000,t,40,0
5208,마력이 봉인된 명인의 활,10000,,19808,43,,,2239,f,8,5000,t,44,0
5209,활.41레벨.힘민,10000,,15690,43,,,2239,f,0,0,f,0,0
5210,활.41레벨.민지,10000,,15690,43,,,2239,f,0,0,f,0,0
5211,활.41레벨.힘지,10000,,15690,43,,,2239,f,0,0,f,0,0
5212,마력이 봉인된 대가의 활,10000,,19809,43,,,2239,f,8,10000,t,50,0
5213,활.44레벨.힘민,10000,,15690,43,,,2239,f,0,0,f,0,0
5214,활.44레벨.민지,10000,,15690,43,,,2239,f,0,0,f,0,0
5215,활.44레벨.힘지,10000,,15690,43,,,2239,f,0,0,f,0,0
5216,마력이 봉인된 에페리움의 활,10000,,19810,43,,,,f,,15000,f,50,0
5217,활.47레벨.힘민,10000,,15690,43,,,2239,f,0,0,f,0,0
5218,활.47레벨.힘,10000,,15690,43,,,2239,f,0,0,f,0,0
5219,활.47레벨.민지,10000,,15690,43,,,2239,f,0,0,f,0,0
5220,활.47레벨.민,10000,,15690,43,,,2239,f,0,0,f,0,0
5221,활.47레벨.힘지,10000,,15690,43,,,2239,f,0,0,f,0,0
5222,활.47레벨.지,10000,,15690,43,,,2239,f,0,0,f,0,0
5223,마력이 봉인된 델피나드의 활,10000,,19811,43,,,,f,,20000,f,50,0
5224,활.50레벨.힘민,10000,,15691,43,,,2239,f,0,0,f,0,0
5225,활.50레벨.힘,10000,,15691,43,,,2239,f,0,0,f,0,0
5226,활.50레벨.민지,10000,,15691,43,,,2239,f,0,0,f,0,0
5227,활.50레벨.민,10000,,15691,43,,,2239,f,0,0,f,0,0
5228,활.50레벨.힘지,10000,,15691,43,,,2239,f,0,0,f,0,0
5229,활.50레벨.지,10000,,15691,43,,,2239,f,0,0,f,0,0
5230,수습공의 지진 방패,10000,,11074,43,,,520,f,10,0,t,20,0
5231,기능공의 지진 방패,10000,,15008,43,,,520,f,10,0,t,24,0
5232,숙련공의 지진 방패,10000,,15009,43,,,520,f,10,300,t,30,0
5233,전문가의 지진 방패,10000,,15010,43,,,520,f,10,500,t,34,0
5234,장인의 지진 방패,10000,,15011,43,,,1918,f,10,1000,t,40,0
5235,마력이 봉인된 명인의 방패,10000,,19802,43,,,1918,f,10,5000,t,44,0
5236,방패.41레벨.힘체,10000,,15010,43,,,2235,f,0,0,f,0,0
5237,방패.41레벨.체지,10000,,15010,43,,,2235,f,0,0,f,0,0
5238,방패.41레벨.힘지,10000,,15010,43,,,2235,f,0,0,f,0,0
5239,마력이 봉인된 대가의 방패,10000,,19803,43,,,1918,f,10,10000,t,50,0
5240,방패.44레벨.힘체,10000,,15010,43,,,2235,f,0,0,f,0,0
5241,방패.44레벨.체지,10000,,15010,43,,,2235,f,0,0,f,0,0
5242,방패.44레벨.힘지,10000,,15010,43,,,2235,f,0,0,f,0,0
5243,마력이 봉인된 에페리움의 방패,10000,,19804,43,,,,f,,15000,f,50,0
5244,방패.47레벨.힘체,10000,,15010,43,,,2235,f,0,0,f,0,0
5245,방패.47레벨.힘,10000,,15010,43,,,2235,f,0,0,f,0,0
5246,방패.47레벨.체지,10000,,15010,43,,,2235,f,0,0,f,0,0
5247,방패.47레벨.체,10000,,15010,43,,,2235,f,0,0,f,0,0
5248,방패.47레벨.힘지,10000,,15010,43,,,2235,f,0,0,f,0,0
5249,방패.47레벨.지,10000,,15010,43,,,2235,f,0,0,f,0,0
5250,마력이 봉인된 델피나드의 방패,10000,,19805,43,,,,f,,20000,f,50,0
5251,방패.50레벨.힘체,10000,,15011,43,,,2235,f,0,0,f,0,0
5252,방패.50레벨.힘,10000,,15011,43,,,2235,f,0,0,f,0,0
5253,방패.50레벨.체지,10000,,15011,43,,,2235,f,0,0,f,0,0
5254,방패.50레벨.체,10000,,15011,43,,,2235,f,0,0,f,0,0
5255,방패.50레벨.힘지,10000,,15011,43,,,2235,f,0,0,f,0,0
5256,방패.50레벨.지,10000,,15011,43,,,2235,f,0,0,f,0,0
5257,수습공의 초원 현악기,10000,,12128,43,,,564,f,11,0,t,20,0
5258,기능공의 초원 현악기,10000,,15004,43,,,564,f,11,0,t,26,0
5259,전문가의 초원 현악기,10000,,15005,43,,,564,f,11,500,t,32,0
5260,장인의 초원 현악기,10000,,15006,43,,,2240,f,11,1000,t,41,0
5261,마력이 봉인된 명인의 현악기,10000,,15007,43,,,2240,f,11,5000,t,46,0
5262,현악기.42레벨.지,10000,,15006,43,,,2240,f,0,0,f,0,0
5263,현악기.42레벨.정,10000,,15006,43,,,2240,f,0,0,f,0,0
5264,마력이 봉인된 에페리움의 현악기,10000,,19782,43,,,,f,,15000,f,50,0
5265,현악기.46레벨.지,10000,,15006,43,,,2240,f,0,0,f,0,0
5266,현악기.46레벨.정,10000,,15006,43,,,2240,f,0,0,f,0,0
5267,마력이 봉인된 델피나드의 현악기,10000,,19783,43,,,,f,,20000,f,50,0
5268,현악기.50레벨.지,10000,,15007,43,,,2240,f,0,0,f,0,0
5269,현악기.50레벨.정,10000,,15007,43,,,2240,f,0,0,f,0,0
5270,수습공의 호수 관악기,10000,,12128,43,,,564,f,12,0,t,20,0
5271,기능공의 호수 관악기,10000,,15004,43,,,564,f,12,0,t,26,0
5272,전문가의 호수 관악기,10000,,15005,43,,,564,f,12,500,t,32,0
5273,장인의 호수 관악기,10000,,15006,43,,,2240,f,12,1000,t,41,0
5274,마력이 봉인된 명인의 관악기,10000,,15007,43,,,2240,f,12,5000,t,46,0
5275,관악기.42레벨.체,10000,,15006,43,,,2240,f,0,0,f,0,0
5276,관악기.42레벨.지,10000,,15006,43,,,2240,f,0,0,f,0,0
5277,마력이 봉인된 에페리움의 관악기,10000,,19782,43,,,,f,,15000,f,50,0
5278,관악기.46레벨.체,10000,,15006,43,,,2240,f,0,0,f,0,0
5279,관악기.46레벨.지,10000,,15006,43,,,2240,f,0,0,f,0,0
5280,마력이 봉인된 델피나드의 관악기,10000,,19783,43,,,,f,,20000,f,50,0
5281,관악기.50레벨.체,10000,,15007,43,,,2240,f,0,0,f,0,0
5282,관악기.50레벨.지,10000,,15007,43,,,2240,f,0,0,f,0,0
5283,수습공의 번개 타악기,10000,,15004,43,,,,f,,0,f,0,0
5284,기능공의 번개 타악기,10000,,15004,43,,,,f,,0,f,0,0
5285,전문가의 번개 타악기,10000,,15005,43,,,,f,,25,f,0,0
5286,장인의 번개 타악기,10000,,15005,43,,,,f,,50,f,0,0
5287,마력이 봉인된 명인의 타악기,10000,,15006,43,,,,f,,50,f,0,0
5288,타악기.42레벨.힘,10000,,15006,43,,,2240,f,0,0,f,0,0
5289,타악기.42레벨.민,10000,,15006,43,,,2240,f,0,0,f,0,0
5290,마력이 봉인된 에페리움의 타악기,10000,,15006,43,,,,f,,75,f,0,0
5291,타악기.46레벨.힘,10000,,15006,43,,,2240,f,0,0,f,0,0
5292,타악기.46레벨.민,10000,,15006,43,,,2240,f,0,0,f,0,0
5293,마력이 봉인된 델피나드의 타악기,10000,,15007,43,,,,f,,100,f,0,0
5294,타악기.50레벨.힘,10000,,15007,43,,,2240,f,0,0,f,0,0
5295,타악기.50레벨.민,10000,,15007,43,,,2240,f,0,0,f,0,0
5296,짧은 한 줄 울타리,10000,0,14618,37,,,0,f,0,0,f,0,0
5297,나무 두 줄 울타리,10000,0,14618,37,,,,f,,0,f,0,0
5298,짧은 두 줄 울타리,10000,0,14618,37,,,0,f,0,0,f,0,0
5299,인양 주머니,6000,0,14622,44,,,560,f,97,0,t,0,0
5300,금괴: 순도 높은 금광석 제련,8000,,14606,62,,,557,f,23,0,t,0,0
5301,아키움 주괴: 순도 높은 아키움 광석 제련,10000,,14606,62,,,557,f,23,0,t,0,0
5302,노르예트 가문의 침대,10000,0,14620,37,,,0,f,0,100,f,0,0
5303,왕실의 붉은 침대,10000,0,14621,37,,,0,f,0,300,f,0,0
5304,굳은 기름 덩이,10000,0,14644,51,,,568,f,46,0,t,0,0
5305,화약,10000,0,11081,48,,4,559,f,33,0,t,0,0
5306,공성 포탄,10000,0,19178,43,,,557,f,9,0,t,0,0
5307,강철 포탄,10000,0,19178,43,,,557,f,9,0,t,0,0
5308,초경량 날갯살,6000,0,15617,40,,4,532,f,27,0,t,0,3
5309,날틀용 정밀 조향장치,7000,0,15618,40,,4,532,f,27,0,t,0,3
5310,날틀용 추진장치,8000,0,15619,40,,4,532,f,27,0,t,0,3
5311,개량형 날틀,10000,0,15114,37,,4,532,f,52,0,t,10,0
5312,강화형 날틀,10000,0,15114,37,,4,532,f,52,0,t,15,0
5313,완성형 날틀,10000,0,15114,37,,4,532,f,52,0,t,20,0
5314,누이의 미소,6000,0,14605,62,,,,f,,0,f,0,1
5315,델피나드의 섬광,10000,0,14647,49,,,,f,,0,f,0,0
5316,선혈의 아키움,10000,0,14647,49,,,,f,,0,f,0,0
5317,뇌우 폭탄 적재함,10000,0,15620,40,,4,532,f,27,50,t,0,3
5318,여신의 방패 생성기,10000,0,15620,40,,4,532,f,27,50,t,0,3
5319,달빛 그림자 은신장치,10000,0,15620,40,,4,532,f,27,50,t,0,3
5320,붉은 용의 발화장치,10000,0,15620,40,,4,532,f,27,50,t,0,3
5321,뇌우 날틀,10000,0,15114,40,,4,532,f,52,100,t,40,0
5322,붉은 용 날틀,10000,0,15114,40,,4,532,f,52,100,t,40,0
5323,달빛 그림자 날틀,10000,0,15114,40,,4,532,f,52,100,t,40,0
5324,이지 여신의 날틀,10000,0,15114,40,,4,532,f,52,100,t,40,0
5325,화염 전차,10000,0,15086,43,,4,532,f,24,50,t,0,3
5326,철갑 전차,10000,0,15086,43,,4,532,f,24,100,t,0,4
5327,달구지용 물통,10000,0,15617,40,,4,532,f,27,0,t,0,1
5328,맹독 유탄,10000,0,19178,43,,,557,f,9,0,t,0,0
5329,마력이 봉인된 수습공의 목걸이,6000,,19173,57,,,564,f,14,0,t,10,0
5330,마력이 봉인된 숙련공의 목걸이,7000,,19174,57,,,564,f,14,300,t,20,0
5331,마력이 봉인된 전문가의 목걸이,8000,,19175,57,,,564,f,14,500,t,30,0
5332,마력이 봉인된 장인의 목걸이,9000,,19176,57,,,2240,f,14,1000,t,40,0
5333,마력이 봉인된 명인의 목걸이,10000,,19177,57,,,2240,f,14,5000,t,50,0
5334,마력이 봉인된 수습공의 귀걸이,6000,,19173,57,,,564,f,16,0,t,10,0
5335,마력이 봉인된 숙련공의 귀걸이,7000,,19174,57,,,564,f,16,300,t,20,0
5336,마력이 봉인된 전문가의 귀걸이,8000,,19175,57,,,564,f,16,500,t,30,0
5337,마력이 봉인된 장인의 귀걸이,9000,,19176,57,,,2240,f,16,1000,t,40,0
5338,마력이 봉인된 명인의 귀걸이,10000,,19177,57,,,2240,f,16,5000,t,50,0
5339,마력이 봉인된 수습공의 반지,6000,,19173,57,,,564,f,15,0,t,10,0
5340,마력이 봉인된 숙련공의 반지,7000,,19174,57,,,564,f,15,300,t,20,0
5341,마력이 봉인된 전문가의 반지,8000,,19175,57,,,564,f,15,500,t,30,0
5342,마력이 봉인된 장인의 반지,9000,,19176,57,,,2240,f,15,1000,t,40,0
5343,마력이 봉인된 명인의 반지,10000,,19177,57,,,2240,f,15,5000,t,50,0
5344,목재: 대량 제작하기,10000,0,22680,42,,,558,f,31,50000,t,0,0
5345,가죽: 대량 제작하기,10000,0,22681,44,,,560,f,32,50000,t,0,0
5346,석재: 대량 제작하기,10000,0,22682,48,,,559,f,33,50000,t,0,0
5347,철 주괴: 대량 제작하기,10000,0,22683,62,,,557,f,23,50000,t,0,0
5348,옷감: 넝마쪽으로 대량 제작하기,10000,0,22684,63,,,,f,,50000,f,0,0
5349,옷감: 목화 솜으로 대량 제작하기,10000,0,22684,63,,,561,f,36,50000,t,0,0
5350,옷감: 양털로 대량 제작하기,10000,0,22684,63,,,561,f,36,50000,t,0,0
5351,물약: 강한 초록이,8000,0,14645,51,,,,f,,10000,f,0,6
5352,아란제브의 기적,10000,0,14643,51,,,,f,,5000,f,0,0
5353,수습 공예가의 모자,10000,,15019,56,,,522,f,17,3000,t,0,0
5354,수습 공예가의 상의,10000,,15019,56,,,522,f,17,3000,t,0,0
5355,수습 공예가의 하의,10000,,15019,56,,,522,f,17,3000,t,0,0
5356,수습 공예가의 장갑,10000,,15019,56,,,522,f,17,1500,t,0,0
5357,수습 공예가의 신발,10000,,15019,56,,,522,f,17,1500,t,0,0
5358,수습 대장장이의 모자,10000,,15015,56,,,1972,f,18,3000,t,0,0
5359,수습 대장장이의 상의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5360,수습 대장장이의 하의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5361,수습 대장장이의 장갑,10000,,15015,56,,,1972,f,18,1500,t,0,0
5362,수습 대장장이의 신발,10000,,15015,56,,,1972,f,18,1500,t,0,0
5363,수습 재봉사의 모자,10000,,15019,56,,,522,f,17,3000,t,0,0
5364,수습 재봉사의 상의,10000,,15019,56,,,522,f,17,3000,t,0,0
5365,수습 재봉사의 하의,10000,,15019,56,,,522,f,17,3000,t,0,0
5366,수습 재봉사의 장갑,10000,,15019,56,,,522,f,17,1500,t,0,0
5367,수습 재봉사의 신발,10000,,15019,56,,,522,f,17,1500,t,0,0
5368,수습 무두장이의 모자,10000,,15015,56,,,1972,f,18,3000,t,0,0
5369,수습 무두장이의 상의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5370,수습 무두장이의 하의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5371,수습 무두장이의 장갑,10000,,15015,56,,,1972,f,18,1500,t,0,0
5372,수습 무두장이의 신발,10000,,15015,56,,,1972,f,18,1500,t,0,0
5373,수습 무기 제작자의 모자,10000,,15019,56,,,522,f,17,3000,t,0,0
5374,수습 무기 제작자의 상의,10000,,15019,56,,,522,f,17,3000,t,0,0
5375,수습 무기 제작자의 하의,10000,,15019,56,,,522,f,17,3000,t,0,0
5376,수습 무기 제작자의 장갑,10000,,15019,56,,,522,f,17,1500,t,0,0
5377,수습 무기 제작자의 신발,10000,,15019,56,,,522,f,17,1500,t,0,0
5378,수습 목수의 모자,10000,,15015,56,,,1972,f,18,3000,t,0,0
5379,수습 목수의 상의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5380,수습 목수의 하의,10000,,15015,56,,,1972,f,18,3000,t,0,0
5381,수습 목수의 장갑,10000,,15015,56,,,1972,f,18,1500,t,0,0
5382,수습 목수의 신발,10000,,15015,56,,,1972,f,18,1500,t,0,0
5383,변환: 정원의 신비한 가루,5000,0,20046,51,,,568,f,48,0,t,0,0
5384,새해맞이 선물상자,10000,0,20300,57,,,,f,,0,f,0,0
5385,소박한 새해 상차림,10000,0,20301,53,,,,f,,0,f,0,0
5386,정성이 담긴 새해 상차림,10000,0,14537,53,,,,f,,15000,f,0,0
5387,특산품: 솔즈리드 공예 바구니,10000,,16766,41,,,4220,f,21,0,t,0,102
5388,특산품: 그위오니드 해충 방제목,10000,,16766,41,,,4221,f,21,0,t,0,202
5389,특산품: 무지개 벌판 붉은 가죽,10000,,16766,41,,,4223,f,20,0,t,0,302
5390,특산품: 매사냥 고원 말린 고구마,10000,,16766,41,,,4224,f,20,0,t,0,402
5391,특산품: 릴리엇 특산 향신료,10000,,16766,41,,,4226,f,21,0,t,0,502
5392,특산품: 호랑이 등뼈 산맥 토마토 음료,10000,,16766,41,,,4228,f,20,0,t,0,602
5393,특산품: 가랑돌 평원 훈증 양파즙,10000,,16766,41,,,4229,f,21,0,t,0,702
5394,특산품: 마하데비 차가운 가공 옷감,10000,,16766,41,,,4230,f,20,0,t,0,802
5395,특산품: 하얀 숲 황금 호박찜,10000,,16766,41,,,4231,f,21,0,t,0,902
5396,특산품: 동틀녘 대추야자 볶음,10000,,16766,41,,,4232,f,20,0,t,0,1002
5397,특산품: 마리아노플 오렌지 음료,10000,,16766,41,,,4233,f,21,0,t,0,1102
5398,특산품: 노래의 땅 사과 막대사탕,10000,,16766,41,,,4234,f,20,0,t,0,1202
5399,특산품: 두 왕관 말린 해초,10000,,16766,41,,,4235,f,21,0,t,0,1302
5400,특산품: 고대의 숲 숙성 마늘,10000,,16766,41,,,4236,f,20,0,t,0,1402
5401,특산품: 십자별 평원 올리브 조림,10000,,16766,41,,,4237,f,21,0,t,0,1502
5402,특산품: 이니스테르 말린 토마토,10000,,16766,41,,,4238,f,20,0,t,0,1602
5403,특산품: 황금 평원 마취제,10000,,16766,41,,,4239,f,21,0,t,0,1702
5404,특산품: 지옥 늪지대 찐감자,10000,,16766,41,,,4240,f,21,0,t,0,1802
5405,특산품: 긴 모래톱 가공 향목,10000,,16766,41,,,4241,f,21,0,t,0,1902
5406,특산품: 로카의 장기말 호박즙,10000,,16766,41,,,4242,f,20,0,t,0,2002
5407,특산품: 초원의 띠 재생 연고,10000,,16766,41,,,4243,f,20,0,t,0,2102
5408,특산품: 하리하랄라야 간식 꾸러미,10000,,16766,41,,,4244,f,20,0,t,0,2202
5409,특산품: 하슬라 고구마 구이,10000,,16766,41,,,4245,f,20,0,t,0,2302
5410,농부의 작업대,10000,0,20494,37,,,,f,,0,f,0,0
5411,감자 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5412,오이 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5413,당근 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5414,양파 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5415,마늘 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5416,보리 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5417,볍씨 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5418,기장 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5419,옥수수 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5420,밀 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5421,귀리 씨앗 묶음,10000,,20488,79,,,6090,f,76,0,t,0,0
5422,토끼풀 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5423,철쭉 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5424,수선화 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5425,장미 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5426,목화 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5427,백합 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5428,연꽃 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5429,수레국화 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5430,창포 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5431,라벤더 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5432,박하 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5433,로즈마리 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5434,버섯 포자 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5435,엉겅퀴 씨앗 묶음,10000,,20489,79,,,6090,f,77,0,t,0,0
5436,친환경 연료,10000,0,20492,79,,,6090,f,78,0,t,0,0
5437,분해: 핏빛 아키움 결정,5000,0,14114,51,,,566,f,39,0,t,0,0
5438,비약: 피로 물든 복수,10000,0,20610,51,,,,f,,40000,f,0,6
5439,비약: 피로 채운 잔,10000,0,20610,51,,,,f,,40000,f,0,6
5440,고성능 화약 견본,10000,,20687,48,,,,f,,0,f,30,0
5441,단단한 목책 견본,10000,,20688,42,,,,f,,0,f,30,0
5442,야전 막사용 천막 견본,10000,,20689,63,,,,f,,0,f,30,0
5443,매복용 가죽 그물 견본,10000,,20690,44,,,,f,,0,f,30,0
5444,야전 대포 견본,10000,,20691,62,,,,f,,0,f,30,0
5445,고성능 화약,10000,,20693,43,,,,f,,0,f,0,0
5446,단단한 목책,10000,,20693,43,,,,f,,0,f,0,0
5447,야전 막사용 천막,10000,,20693,43,,,,f,,0,f,0,0
5448,매복용 가죽 그물,10000,,20693,43,,,,f,,0,f,0,0
5449,야전 대포,10000,,20693,43,,,,f,,0,f,0,0
5450,고성능 화약,10000,,20693,43,,,,f,,0,f,0,0
5451,단단한 목책,10000,,20693,43,,,,f,,0,f,0,0
5452,야전 막사용 천막,10000,,20693,43,,,,f,,0,f,0,0
5453,매복용 가죽 그물,10000,,20693,43,,,,f,,0,f,0,0
5454,야전 대포,10000,,20693,43,,,,f,,0,f,0,0
5455,미사용,5000,0,14617,63,,4,,f,,10000,f,0,0
5456,미사용,5000,0,14645,51,,4,,f,,25000,f,0,0
5457,미사용,5000,0,14645,51,,4,,f,,25000,f,0,0
5458,선홍빛 장미 염료,10000,,14647,51,,,2241,f,81,30000,t,0,0
5459,노랑빛 수선화 염료,10000,,14647,51,,,2241,f,81,30000,t,0,0
5460,푸른빛 라벤더 염료,10000,,14647,51,,,2241,f,81,30000,t,0,0
5461,무지개빛 야타실,10000,,14617,63,,,561,f,36,0,t,0,0
5462,저승의 돌,6000,,14611,48,,,559,f,33,0,t,0,0
5463,아란제브의 몽상,6000,,14619,42,,,,f,,5000,f,0,0
5464,곤의 '한 줌' 모래시계,10000,,20707,51,,,568,f,53,10000,t,0,1
5465,곤의 '한 상자' 모래시계,10000,,20610,51,,,2241,f,53,20000,t,0,1
5466,가축용 조합 사료,6000,,20705,79,,,6090,f,44,0,t,0,0
5467,가축용 영양제,6000,,20706,79,,,6090,f,44,0,t,0,0
5468,소환수 부상 치료 물약,10000,,20706,79,,,6090,f,44,0,t,0,0
5469,물약: 초록이,6000,,14644,51,,,,f,,5000,f,0,5
5470,행운의 새해맞이 축제옷,10000,,19791,56,,,,f,,40000,f,0,0
5471,사랑의 새해맞이 축제옷,10000,,19791,56,,,,f,,40000,f,0,0
5472,희망의 새해맞이 축제옷,10000,,19791,56,,,,f,,40000,f,0,0
5473,뜨거운 통돼지 구이,10000,0,14537,53,,,4250,f,29,12000,t,0,0
5474,두꺼운 바다가재 찜,10000,0,14537,53,,,4250,f,29,12000,t,0,0
5475,부드러운 옥수수빵,10000,0,14537,53,,,4250,f,29,12000,t,0,0
5476,검은빛 숙성 발효주,10000,0,14537,53,,,4250,f,30,12000,t,0,0
5477,아담한 대나무 우리,10000,0,20789,57,,,564,f,45,0,t,0,0
5478,뜨거운 날의 보양식,10000,0,20790,57,,,6090,f,88,0,t,20,0
5479,견고한 불꽃의 달그림자,5000,0,20610,51,,,2241,f,72,40000,t,0,0
5480,견고한 바람의 달그림자,5000,0,20610,51,,,2241,f,72,40000,t,0,0
5481,견고한 대지의 달그림자,5000,0,20610,51,,,2241,f,72,40000,t,0,0
5482,견고한 물결의 달그림자,5000,0,20610,51,,,2241,f,72,40000,t,0,0
5483,견고한 생명의 달그림자,5000,0,20610,51,,,2241,f,72,40000,t,0,0
5484,신기루 무기 꾸러미,5000,,21351,43,,,,f,,0,f,0,0
5485,신기루 대가의 대지 목걸이,5000,,21351,43,,,,f,,0,f,0,0
5486,신기루 대가의 바람 목걸이,5000,,21351,43,,,,f,,0,f,0,0
5487,신기루 대가의 물결 목걸이,5000,,21351,43,,,,f,,0,f,0,0
5488,신기루 대가의 불꽃 목걸이,5000,,21351,43,,,,f,,0,f,0,0
5489,신기루 대가의 생명 목걸이,5000,,21351,43,,,,f,,0,f,0,0
5490,신기루 대가의 대지 반지,5000,,21351,43,,,,f,,0,f,0,0
5491,신기루 대가의 불꽃 반지,5000,,21351,43,,,,f,,0,f,0,0
5492,신기루 대가의 물결 반지,5000,,21351,43,,,,f,,0,f,0,0
