id,book_page_id,text,illust
758,584,"<tr><td><너는 마리안 트리스테다! 두 왕관의 왕비가 될 몸이다. 그런데 음유시인 나부랭이에게 잘 보이기 위해 가문의 숙적인 노르예트의 향수를 뿌려? 네가 그러고도 트리스테 가문의 마리안이라고 할 수 있겠냐!></td></tr>
",
759,585,"<tr><td>아버지는 당장 페트리크를 쫓아내겠다고 말했다.<br/>내 사랑 페트리크를 다시는 만나지 못하게 될지도 모른다는 두려움 때문에, 나는 태어나서 처음으로 아버지에게 반항했다.<br/><전 두 왕관의 왕자를 사랑하지 않아요! 왕비가 되고 싶은 생각도 없어요. 전 페트리크 선생님을 사랑해요. 만약 아버지가 페트리크 선생님을 쫓아내면, 전 집을 나가버리겠어요!></td></tr>",
760,586,<tr><td>아버지는 페트리크 선생님을 쫓아내지 않았다.<br/>아버지는 내 앞에서 칼을 뽑아 페트리크의 목을 잘랐다.<br/>머리를 잃어버린 페트리크의 몸이 힘을 잃은 채 바닥에 쓰러져 붉은 피를 쏟아내는 모습을 바라보며 나는 정신을 잃고 말았다.</td></tr>,
761,587,"<tr><td>페트리크가 누이 여신의 품으로 돌아간 다음 날 나는 정신을 차렸다.<br/>그때까지 침대 머리맡을 지키고 있던 아버지는 내가 눈을 뜨자 완고한 목소리로 말했다.<br/><너는 두 왕관의 왕비가 될 몸이다. 다른 어느 외간 남자에게 눈길도 줘선 안 된다. 만약 지금처럼 네가 다른 남자에게 마음을 준다면, 그 남자는 너 때문에 페트리크처럼 목숨을 잃게 될 거다!></td></tr>",
762,588,"<tr><td>열네 번째 생일에 나는 복수를 다짐했다.<br/>아버지가 원하는 대로 두 왕관의 왕비로 간택된 후, 아버지가 원하던 것을 얻었다고 여길 때 그 모든 것을 다시 잃어버리게 하는 것이 내가 할 수 있는 가장 통쾌한 복수라 생각했다.</td></tr>",
763,589,"<tr><td>나는 아버지의 바람대로 왕비가 되기 위한 공부에 매진했다. 우아한 모습으로 걷고, 말하고, 품위 있는 자세로 숨을 쉬고, 호감 가는 목소리로 대화하고, 아름다운 모습으로 춤추고 노래하기 위해 노력했다.<br/>내 몸을 인형처럼 조종해서 귀족과 왕실이 원하는 최상의 모습만을 보이도록 노력했다.</td></tr>",
764,590,"<tr><td>피나는 노력 덕분에 나는 마리안 노르예트와 마리안 위어드윈드를 물리치고 두 왕관의 왕세자비로 간택됐다.<br/>아버지는 가문의 영광이 돌아왔다며 기쁨의 환호를 내질렀다.<br/>그리고 가문의 품격을 나타낼 수 있는 최고의 왕관을 만들겠다며, 대륙 제일의 보석으로 소문난 <태양의 심장>을 마리아노플 경매장에서 사상 최고가에 낙찰받기까지 했다.</td></tr>",
765,591,<tr><td>가문의 여유 재산의 삼분지 일을 들여서 왕관에 넣을 보석을 사들이고도 아버지의 입에서는 미소가 가시지 않았다.<br/>아버지가 원래 이렇게 미소를 잘 짓는 사람인가 싶을 정도로 늘 기쁨에 젖어 있는 모습이었다. 기쁨에 젖은 아버지의 모습을 바라보면서 나는 죽은 마르셀 오빠를 떠올렸다.<br/>마르셀 오빠가 노르예트 가문의 장남과의 결투에서 승리했다면 그때도 아버지는 이렇게 기뻐했을까?</td></tr>,
767,592,"<tr><td>아버지는 노르예트 가문이 자랑하는 최고급 유람선인 미리아닉 호를 대여해서 축하 파티를 벌일 계획을 세웠다.<br/>내가 왕세자비로 간택되기 이전이었다면, 노르예트의 유람선을 빌리는 것을 치욕으로 여겼겠지만, 지금은 그런 것쯤은 사소한 것으로 여기며 최대한 화려하게 파티를 열 생각만을 하고 있었다.</td></tr>",
768,592,<tr><td>나는 내심 미소 지었다.<br/>그 화려한 파티가 아버지를 절망의 나락에 빠지게 할 것을 생각하면서...</td></tr>,
769,593,"<tr><td>누이아 대륙에서 가장 크고 화려하다는 미리아닉 호에서 수많은 귀족의 참여 속에서 화려한 파티가 열렸다.<br/>나는 그 파티의 주인공이다. 내 머리에는 천문학적인 금액으로 사들인 태양의 심장으로 장식된 화려한 왕관이 씌어 있다.<br/>왕관을 바라보는 사람들의 시선에는 탐욕이 가득했다. 저들은 알까?</td></tr>
",
770,593,"<tr><td>사실 이 왕관에 붙어 있는 태양의 심장은 모조품이다.<br/>도난을 염려한 아버지가 진짜 태양의 심장은 금고에 넣고, 가짜를 왕관에 장식한 것이다.<br/>그런데도 사람들은 가짜를 향해 탐욕을 내뿜고 있다.</td></tr>",
771,594,"<tr><td>화려한 파티가 절정에 다다를 무렵, 나는 술 취한 사람들을 피해 선상으로 빠져나왔다.<br/>눈앞에 탁 트인 드넓은 바다를 바라보자 답답했던 가슴이 뻥 뚫리는 기분이었다.<br/>세상은 이렇게 넓은데, 나는 왜 <마리안>이란 굴레 속에서 살아야만 했을까?<br/>마리안으로 태어난 내 운명을 저주하며 나는 천천히 한 걸음 한 걸음 미리아닉의 선수상 끝을 향해 발걸음을 옮겼다.</td></tr>",
772,595,"<tr><td><p align=""center"">제2장: 첫 전투</p><br/>볼프그렌 왕자는 울덴 왕자보다 몸이 약하고 검술도 떨어지는 자이다. 하지만 더 깊이 생각하고 참을성이 강한 인물이다. 그리고 데이어 창병이 주둔하는 곳 뒤에 강이 있다는 것을 알고 있었다.</td></tr>",
773,595,<tr><td>평원을 사이에 두고 두 군대가 고착된 지 몇 주일.<br/>볼프그렌 왕자가 직접 키운 정예병들은 철수하는 것처럼 움직였다. 말을 돌린 정예병들은 우회해서 강 상류를 찾았다. 그리고 네베 신의 입김에 얼어붙은 강물을 따라 밤새 썰매를 타고 내려갔다.</td></tr>,
774,596,"<tr><td>어느 새벽, 동이 트기 전에 비스코니아 군대는 평원으로 이동했다. 데이어 창병도 서둘러 전열을 갖췄다. 볼프그렌 왕자는 선봉 부대의 장수들에게 깊이 돌격하지 말고 시간을 끌 것을 명령했다.</td></tr>",
775,596,<tr><td>데이어 창병의 창날이 거세게 몰려왔겠지만 비스코니아의 장수들은 노련하고 굳건하게 싸웠다. 북풍을 막던 방패는 촘촘히 창날을 막았다.<br/>지리한 방어 끝에 데이어 창병 뒤 멀리서 뿔나팔이 울렸다.</td></tr>,
776,596,<tr><td>볼프그렌의 정예병이 데이어 창병 뒤의 보급 기지를 점령한 것이다. 타오르는 보급 기지를 보며 데이어 창병은 물러섰다.</td></tr>,
777,597,"<tr><td>방패 뒤에서 참던 비스코니아의 도끼는 물러서는 데이어 창병을 용서하지 않았다. 북 메어의 기록에는 데이어 창병이 후퇴하면서도 많은 비스코니아 군대를 죽였다고 나오지만, 이것은 편협한 이야기다. 비스코니아 군대는 분명 대승했다. 많은 데이어 창병의 몸이 고향에 돌아가지 못했다.</td></tr>",
778,597,<tr><td>전해지는 이야기로는 비스코니아 북쪽 갈퀴 곶의 젊은 영주 울판테르는 시체 더미 위에서 전나무의 왕을 보았다고 한다. 그의 활솜씨면 충분히 맞출 수 있었지만 전나무의 왕 머리를 볼프그렌에게 양보하기 위해 멈췄다고 한다.</td></tr>,
779,598,"<tr><td><p align=""center"">제3장: 치욕의 패전</p><br/>데이어 창병을 물리친 후 협상가의 입과 편지가 비스코니아 왕성과 북 메어 왕성을 오고 갔다. 그 사이 볼프그렌 왕자의 군대는 북 메어의 오합지졸을 물리치며 전진했다. 평원과 평원 너머 강변까지 비스코니아의 영토로 확정된 듯했다.</td></tr>",
780,598,"<tr><td>군대는 조용히 볼프그렌 왕자의 지시를 기다렸다. 볼프그렌 왕자는 왕에게 울덴 왕자의 뒤를 이어 남쪽으로 진격할 생각이라고 전했다. 최소한 북 메어의 사신이 전나무의 왕, 제임 데이어의 머리를 가져오기 전에는 철수하지 않겠다고 했다.</td></tr>",
781,599,<tr><td>협상이 결렬되었다는 소식이 들려오자마자 볼프그렌을 따르는 비스코니아 군대는 남쪽으로 향했다. 새로운 성을 차지하고 전리품을 챙겼다. 술에 취한 볼프그렌 왕자는 데이어 창병을 조롱하는 시를 지었다.</td></tr>,
782,599,<tr><td>그 시를 전해 들었는지 데이어 창병이 다시 몰려왔다. 성을 잘 활용하기로 소문난 비스코니아 군대이지만 새로 차지한 성은 대군이 모여 격전을 치르기에 적합하지 않았다. 할 수 없이 성을 나와 일부러 뒤로 물러나는 쪽을 선택했다.</td></tr>,
783,600,"<tr><td>강가까지 물러난 것은 누구도 생각 못한 패착이었다. 네베 신의 계절이 가고 네블라 신이 미소 지으며 강물은 거세게 범람하였다. 긴 대치 상태와 성 포위전을 치른 군대가, 충분한 휴식을 취하고 온 데이어 창병의 기동력에 맞서 강을 등지고 싸우느라 힘들었을 것이다.</td></tr>",
784,600,<tr><td>많은 장수가 죽었다. 볼프그렌 왕자가 총애하는 울판테르의 등에 데이어의 가증스러운 창이 꽂혔다. 볼프그렌 왕자도 말이 넘어져 위기에 빠졌었지만 어린 기사 록웰의 용기로 탈출할 수 있었다.<br/>애석하지만 기록은 정확해야 한다. 비스코니아 군대는 그때의 패배를 설욕하지 못하고 서리꽃 성까지 다시 밀려나야 했다.</td></tr>,
785,601,"<tr><td><p align=""center"">제4장: 서리꽃 성 공방</p><br/>겨울과 여름이 몇 차례 흘렀다. 비스코니아 군대가 이길 때도 질 때도 있었다. 남쪽의 성까지 갔다가 다시 서리꽃 성으로 돌아오기를 반복했다. 이때 볼프그렌 왕자는 더 말이 없어지고 생각이 많아졌을 것이다.</td></tr>",
786,601,<tr><td>어느 밤에 서리꽃 성벽에 큰 땅울림이 일었다. 북 메어가 데려온 솜씨 좋은 마법사들이 성벽을 무너뜨린 것이다. 마법사들은 비스코니아의 도끼 앞에 휩쓸리듯 죽었지만 뚫린 성벽은 되돌릴 수 없었다.<br/>북 메어의 역사가는 그때 파괴된 잔해가 공교롭게도 바위조각으로 만든 덫처럼 변해서 오히려 데이어 창병의 돌격을 어렵게 하고 수성을 쉽게 했다고도 주장했다.</td></tr>,
793,602,"<tr><td>역사가의 주장이 어떻든 성벽이 무너진 성에서 비스코니아 군대는 물러서지 않고 북 메어 군대, 특히 데이어 창병을 견뎌냈다.<br/>수 개월의 전투에도 물러서지 않는 볼프그렌 왕자의 소식을 들은 북 메어 왕은 그를 <하얀 악마>라 불렀다고 전해진다.</td></tr>",
794,602,<tr><td>성을 지키는 동안에도 계절은 흘렀다. 물줄기는 다시 차갑게 얼어붙었고 설원은 더욱 하얗게 변했다.<br/>겨울은 언제나 비스코니아의 편이었다. 볼프그렌 왕자는 회심의 공격을 준비했다.</td></tr>,
795,602,"<tr><td>서리꽃 성에서 병사들이 일제히 쏟아지듯 앞으로 나갈 때, 데이어 창병은 기회라고 생각했을 것이다.<br/>그래서 눈보라에 몸을 숨겨 이동한 볼프그렌과 정예병의 측면 기습이 더 빛을 발했다.</td></tr>",
796,603,<tr><td>데이어 창병은 징그러운 자들이지만 그들과 싸워본 비스코니아의 장수들은 데이어의 우직함과 용맹만은 인정한다. 그들은 기습에 당황했지만 침착하게 전열을 가다듬고 응전했다.</td></tr>,
797,604,<tr><td>미리아닉의 선수상 끝에서 나는 두 팔을 활짝 벌렸다.<br/>드넓은 창공을 훨훨 날아다니는 새처럼 나 역시도 두 팔을 벌린 채 하늘을 날 것이다. 찰나의 순간에 불과할지라도.<br/>그리고 깊은 바닷속에 가라앉아 누이 여신의 품으로 돌아갈 것이다.<br/>모든 것을 얻었다고 여기며 기뻐하던 아버지는 왕세자비로 간택된 내 죽음 앞에 크나큰 좌절을 맛보게 될 것이다.</td></tr>,
798,604,"<tr><td>그때 과연 아버지는 내 죽음을 슬퍼할까? 아니면, 왕세자비의 죽음을 슬퍼할까?</td></tr>",
799,603,<tr><td>볼프그렌 왕자는 검과 도끼를 양손에 들고 전장의 선봉에 섰다. 서리가 맺힌 수염과 차갑게 굳은 얼굴에 눈빛은 붉을 정도로 빛났다 한다. 그래서 볼프그렌의 얼굴을 본 북 메어 병사들이 네베 신의 환영으로 착각하고 주저앉았다는 말이 전해진다.</td></tr>,
800,605,"<tr><td>두 팔을 벌린 채 새처럼 날아가려는 순간, 누군가 등 뒤에서 내 몸을 붙잡았다.<br/>누구지?<br/>누가 내 처음이자 마지막 비행을 방해하는 거지?<br/>고개를 돌려 훼방꾼의 얼굴을 보려는 순간, 매우 익숙하게 느껴지는 목소리가 귓가에 울려 퍼졌다.<br/><조심하세요.></td></tr>",
801,606,<tr><td>낯선 훼방꾼의 목소리는 내게 음악을 가르치던 음유시인 페트리크 선생님의 낮은 음색과 매우 닮아 있었다.<br/>순간 나는 누이 여신의 품으로 떠나갔던 페트리크 선생님이 돌아와 나를 붙잡아준 것만 같은 느낌을 받았다.<br/>혹시나 하는 기대를 품으며 뒤를 돌아봤다. 그곳엔 페트리크 선생님과는 전혀 다른 모습의 잘생긴 미남자가 서 있었다. 나는 그에게 물었다.<br/><이름이 뭐에요?></td></tr>,
802,607,"<tr><td>남자는 자신의 이름을 <잭>이라고 소개했다. 그는 미리아닉의 선원이었다.<br/>투박한 가죽으로 만든 선원 옷을 입고 있었지만, 그의 얼굴은 빛나는 보석처럼 화려했다.<br/>태양의 심장보다도 더 밝게 빛나는 보석처럼 보였다.</td></tr>",
803,607,<tr><td>붉은 석양이 세상을 핏빛으로 물들이고 있었다. <br/>두근거리는 가슴의 떨림을 느끼며 나는 잭에게 한 걸음 다가갔다.<br/>그 역시도 내게 다가왔다.<br/>나는 자연스럽게 눈을 감았다.<br/>영혼을 빨아들일 것만 같이 짜릿하게 느껴지는 입맞춤이 찾아왔다.</td></tr>,
804,608,"<tr><td>미리아닉의 항해는 열흘 동안 계속될 예정이었다.<br/>나는 그 시간 동안 내내 사람들의 눈을 피해 잭과 만나 사랑을 속삭였다.<br/>페트리크에 대한 사랑이 나 혼자만의 짝사랑이었다면, 잭과의 사랑은 서로 함께 나누는 진정한 의미의 첫사랑이었다. 우리는 떨리는 가슴을 주체하지 못하며 함께 호흡을 나누고 몸을 부대꼈다.<br/>둘만의 시간이 영원히 함께하길 빌면서.</td></tr>",
805,609,"<tr><td>이별의 시간이 점점 가까워져 왔다.<br/>나는 잭에게 나를 마리안이 아닌 <로즈>라 불러달라고 부탁했다.<br/>잭은 나를 마리안이 아닌 로즈라고 불렀다.<br/>잭에게 있어서만큼은 두 왕관의 왕세자비 마리안이 아닌, 로즈로 영원히 기억될 것이다.<br/>나는 그런 그를 위해 복수를 포기했다. 사랑하는 이의 죽음이 가져다주는 고통을 차마 잭에게 안겨주고 싶지 않았다.</td></tr>",
806,611,"<tr><td><p align=""center"">제6장: 후일담</p>결국 북 메어는 간사한 술수로 전쟁을 중단하였다.<br/>그 직전까지 비스코니아의 수많은 기사와 병사들이 전나무의 여왕 목을 노렸지만 실패했다. 갈퀴 곶의 젊은 영주 세르케반의 활이 제임 데이어의 아들 시어드릭의 목을 꿰뚫었다는 소문이 그나마 비스코니아 인들의 마음을 위안했다.</td></tr>",
807,610,"<tr><td>아버지가 보관 중인 진짜 태양의 심장과 가짜 태양의 심장을 바꿔치기했다. 진짜 태양의 심장을 잭에게 이별 선물로 줄 생각이다.<br/>잭과 함께 계속해서 사랑을 나눌 수 있다면 좋겠지만, 아버지와 두 왕관의 눈을 피하는 것은 불가능한 일이다.<br/>그냥 여기서 잭을 놓아주고, 내가 행복하게 사는 모습을 보여주는 게 내가 잭에게 줄 수 있는 최고의 선물인 것 같다.</td></tr>",
808,611,"<tr><td>몇 년 후 왕께서는 볼프그렌을 대리한 기사 록웰에게 데이어 고원과 맞닿은 영지를 하사했다. 하지만 록웰은 언제나 의기소침하고 신경질적인 자였다.<br/>훗날 록웰이 눈을 감으며, <볼프그렌 왕자님께 죄송해서 누이 여신의 품으로 가는 것조차 황송하다.>고 말했다.</td></tr>",
809,610,"<tr><td>지금부터는 잭을 위해 복수를 위한 죽음이 아닌 행복한 삶을 고민해야겠다.<br/><내 사랑 잭, 나를 영원히 잊지 말아 주세요.></td></tr>",
810,612,"<tr><td><p align=""center"">참고 문헌</p><br/>비스코니아 사기<br/>비스코니아의 흥망성쇠<br/>볼프그렌 전기<br/>울덴 왕자, 용사의 노래<br/>북 메어 전쟁사<br/>비스코니아의 무뢰한, 록웰<br/>이니스테르의 문화 원류</td></tr>",
811,561,<tr><td>시간이 흐르고 희생이 많아질수록 비스코니아의 왕께서는 병사들의 사기 저하를 우려했다. 하지만 비스코니아 군대는 쉽게 흩어지지 않았다.<br/>비스코니아 병사 한 명의 머리가 잘리면 데이어 창병 세 명의 머리를 가져올 각오로 물러서지 않았다. 그렇게 크고 작은 전투가 계속되었다.</td></tr>,
812,613,"<tr> <td>
사랑하는 로즈, 당신이 자신의 신분 때문에 미리아닉에서 내리면 이별을 선언하려 한다는 사실을 잘 알고 있소.
<br />
곧 두 왕관의 왕세자비가 될 당신을 일개 선원에 불과한 내가 책임질 수 없는 것은 너무나도 자명한 일이오.
<br />
그럼에도 나는 당신을 포기할 수 없소.
<br />
현실을 외면하지 말라는 이성의 목소리에도 불구하고, 뜨겁게 뛰는 내 심장이 사랑을 포기하지 말라 외치고 있소.
</td> </tr>",
813,613,"<tr> <td>
당신이 배에서 내릴 때, 이 편지를 볼 수 있을 것이오. 만약 나와 운명을 함께할 생각이 있다면, 이즈나에서 왕세자비 탄생 축하 무도회가 열리는 날 밤에 왕궁의 동쪽 장미의 정원으로 나오시오.
<br />
친구의 도움으로 당신과 함께 이니스테르로 탈출할 배를 구했소. 그날 당신이 나타난다면 나는 당신과 함께 이니스테르로 망명해서 잔혹한 운명에 맞서겠소.
</td> </tr>",
814,614,<tr><td>@PC_NAME(0)에게 전달 요망.<br/><br/>네가 서늘한 장기판의 내리막길을 엄청난 속도로 내려왔다는 소문의 주인공인가?<br/>내 눈으로 보기 전까진 믿을 수 없지.</td></tr>,
815,615,"<tr><td>서늘한 장기판의 명물 순두부를 판매합니다.<br/>입 안에 넣으면 사르르 녹아드는 장인의 맛을 느껴보세요.<br/>맛도 영양도 만점. 아이들에게도, 지친 어른에게도 좋은 음식입니다.</td></tr>",
816,614,"<tr><td>너에게 어둠의 경주를 제안한다.<br/>소문의 실력이 사실이라면, 내 초대를 받아들이겠지. 겁쟁이라면 내 편지를 바로 버려라. 난 진짜만 상대하니까.<br/><br/>@NPC_NAME(13392) 씀</td></tr>",
817,615,<tr><td>다년간의 비법으로 다른 곳에서는 흉내 낼 수 없는 그 맛. 자신 있게 추천합니다.<br/>방문 구매 환영!<br/>장기판 언덕 두부점</td></tr>,
818,616,<tr><td>반갑다. 나는 @NPC_NAME(13394)라고 한다.<br/>나는 오랫동안 내 기록을 깰만한 적수를 찾아 나섰다. 하지만 다들 허풍만 가득했을 뿐... 진정한 실력자는 나오지 않았지.<br/>그런데 오늘. 그대에 관한 소문을 듣게 되었다.</td></tr>,
819,616,"<tr><td>서늘한 장기판을 제패하고, 싱가한 마저 꺾었다는 소식에 놀라울 따름이다.<br/>아마도 그대는 차량의 기술을 적절히 이용해 무게 중심을 잘 잡아서 공략해냈겠지.<br/>하지만 이곳. 로카의 한 수 내리막길이야말로 진정한 실력을 볼 수 있는 곳이라 말할 수 있다.</td></tr>",
820,616,"<tr><td>과연 이곳에서도 그대의 실력이 통할까? 자신 있다면, 나를 찾아오라. 언제든 다랄트의 오두막 주변에서 기다리고 있겠다.<br/>@NPC_NAME(13394). 나의 이름을 걸고.</td></tr>",
821,618,<tr><td>아논 마라께.<br/>흥미로운 자가 있어 소개서와 함께 보내게 되었소. 우리 부족이 이자에게 도움을 받았으나 아쉽게도 우리에겐 이자가 필요한 것이 없소.<br/>일전에 이미 만나 본 자인지는 모르겠소.</td></tr>,
822,618,<tr><td>하여 붉은발톱 부족의 도움을 받고자 이렇게 소개서를 쓰게 되었소. 부디 따스하게 맞이하여 그가 필요한 것을 줄 수 있길 빌겠소.<br/>타오르는 불숨결과 날카로운 붉은발톱이 걷는 이 길이 언제나 영광 있으라.</td></tr>,
823,619,"<tr><td>미래가 담긴 꾸러미를 받은 걸 축하하로로.<br/>
<br/>
<br/>안에 들어 있는 미래의 약속은 다음 망토들과 합칠 수 있다로로.</td></tr>",
824,619,"<tr><td>@ITEM_NAME(24094), @ITEM_NAME(24095), @ITEM_NAME(24096), @ITEM_NAME(24097), @ITEM_NAME(24098), @ITEM_NAME(26107), @ITEM_NAME(26675) 이것 중 하나와 미래의 약속을 합치고 싶으면 신기루 섬에 있는 나를 찾아오로로.</td></tr>
",
825,619,<tr><td><br/>- 오골로로</td></tr>,
826,617,"<tr><td><p align=""center"">서문</p>페레는 기본적으로 기록을 남기지 않는 종족이다. 소리꾼의 소리로 역사를 전승한다지만 소리는 결국 바람에 사라진다.</td></tr>",
827,617,"<tr><td>그래서 카파간 마라에 대한 책을 쓰려 할 때, 자료를 찾는 게 제일 힘들었다. 동방 이슈바라와 서방 이슈바라에 보관된 사료를 찾아가며 바람 같은 그의 길을 추적해보는 수밖에 없었다.</td></tr>",
828,617,"<tr><td>작업은 힘들었지만 멈출 수 없었다. 붉은발톱 부족의 일개 전사로 시작해 하리하라 대륙을 가로지르는 테미 제국을 세운 카파간 마라에 대한 정리는 내 숙원과도 같았고, 마침내 이 책을 완성했다.<br/><p align=""right"">- 마리아노플 대학 델리키노스 교수 저</p></td></tr>
",
829,620,"<tr><td>뼈의 땅에 도착한 지 오 일째, 소문은 무성하지만, 용을 직접 목격했다는 사람은 없었다. 몇 명 만나기는 했지만, 헛소리와 은화를 맞바꾸려는 사기꾼들이었다.<br/>라베다에서 여기까지 오느라 여비도 다 쓰고 몸도 지쳤는데 사기꾼만 만나니 진이 빠진다.</td></tr>",
830,620,"<tr><td>이곳은 황량하고 남방 이슈바라보다 춥다.<br/>오늘도 이렇게 허탕을 치는 것 같... 잠깐, 옆 탁자에 앉은 사람들이 용에 대한 이야기를 나누는 것 같다.</td></tr>",
831,621,"<tr><td>뼈의 땅에 도착한 지 칠 일째, 여관의 사람들이 술렁였다. 북쪽 어딘가에 용의 알이 나타났다는 것이다.<br/>몇 명이 알을 갖고 오겠다고 떠났다.</td></tr>",
832,621,"<tr><td>나는 아무 말도 하지 않았다. 그곳에 정말로 용의 알이 있다면 가지러 간 사람들은 성과 없이 돌아오거나, 아마 돌아오지 못할 것이다. 기다려보자.</td></tr>",
833,622,"<tr><td>뼈의 땅에 도착한 지 십이 일째, 알을 가지러 간 사람들은 돌아오지 않았다.<br/>아, 한 명은 돌아왔다. 하지만 말고삐에 매달려 오는 불탄 시체를 보고 싶어하는 사람은 없었다. 알이 정말로 나타난 모양이다. 이제 준비해야겠다.</td></tr>",
835,623,"<tr><td>뼈의 땅에 도착한 지 십삼 일째, 어떤 되바라진 녀석이 내 시선을 다른 곳으로 돌리고 창을 훔치려 했다.<br/>가벼워 보이니 들기 쉬울 줄 알았던 게지. 그 녀석은 팔을 다쳐서 실려갔다.<br/>어떤 엘프가 그 모습을 유심히 보고 갔다. 무언가 일이 벌어질 것 같다.</td></tr>",
837,624,"<tr><td>뼈의 땅에 도착한 지 십사 일째, 어제 본 엘프가 결국 찾아왔다.<br/>내게 창을 어디서 구했는지 물었다. 사부에게 물려받아서 잘 모른다고 대답하자 엘프는 고개 저었다.</td></tr>",
838,624,<tr><td>엘프는 자기 이름이 플랑키라고 했다. 플랑키는 내가 가진 창이 용을 사냥할 때 쓰던 고대 종족의 무기라는 걸 간파했다.</td></tr>,
839,624,"<tr><td>플랑키는 이프나의 후예 일원이라고 밝혔다. 이프나의 후예 임무 중 하나가 용을 주시하는 것이지만, 용이 백 년 넘게 나타나지 않았다. 하지만 플랑키는 임무를 잊지 않았다고 한다.</td></tr>",
840,625,<tr><td>플랑키는 용에게 직접 물어볼 것이 있으니 내게 도와달라고 했다.</td></tr>,
841,625,<tr><td>플랑키에게 협력하는 척하자. 하지만 필요한 때가 오면 협력은 끝날 것이다. 나는 용을 잡는 것이 목적이지 대화가 목적이 아니다.</td></tr>,
842,626,"<tr><td>뼈의 땅에 도착한 지 십칠 일째, 플랑키는 영리하다. 내게 설명을 들은 플랑키는 충실하게 재료를 모아 왔다.<br/>뼈의 땅에는 비록 가루나 다름없기는 하지만, 용을 사냥하던 고대 종족의 재료와 용의 기운이 많이 남아 있다. 그것들을 모아 용의 알을 자극할 재료를 만들 것이다.</td></tr>",
843,626,"<tr><td>기록에 의하면 용의 지능은 사람을 훨씬 뛰어넘는다.<br/>우습지만, 용의 알도 그렇다. 고대 종족의 무기로 위협하면 용의 알은 두려움을 느낄 것이고, 어미에게  도움을 청할 것이다.</tr></td>",
844,627,"<tr><td>뼈의 땅에 도착한 지 이십 일째, 플랑키와 함께 무기를 만들었다. 먼 옛날 용을 사냥하던 고대 종족의 활, <춤추는 사냥신>이다. 모조품이니 위력이 없어 용의 알은 못 뚫을 것이다. 하지만 알을 위협하는 효과는 있을 것이다.</td><tr>",
845,628,"<tr><td>뼈의 땅에 도착한 지 이십이 일째, 플랑키와 많은 이야기를 나누었다. 플랑키는 나보다 이백 년을 더 살았다. 내 사부의 사부를 만난 적이 있다고 했다.<br/>그리고 고대의 용 사냥꾼에 대해 모르던 이야기도 해주었다.</td></tr>",
846,628,"<tr><td>뼈의 땅에 살던 고대 종족은 용의 죽음이라는 거대한 무기를 만들어 용의 신을 쓰러뜨렸지만, 그 직후 고대 종족도 이 세상에서 사라졌다는 이야기였다. 나는 그렇게 사라질 생각이 없다고 말하자 플랑키가 웃었다.</td></tr>",
847,629,"<tr><td>내일 동이 틀 때 플랑키와 출발하기로 했다. 춤추는 사냥신으로 알을 공격하면 분명 용이 나타날 것이다. 플랑키가 용에게 말을 걸려 할 때가 기회다. 내일, 나는 용을 창으로 찌르고 진정한 용 사냥꾼으로 거듭난다.</td></tr>",
848,630,"<tr><td><p align=""center"">플랑키가 대신 적다.</p></td></tr>",
850,630,"<tr><td>민레이나는 용과의 싸움에서 졌다. 하지만 훌륭한 활약을 보였다. 출발할 때부터 그의 의도는 알았지만, 내가 원하는 답변을 얻기 전에 용을 공격한 것이 약간 아쉽다.<br/>민레이나의 창은 부러졌고 용의 불길 속에 사라졌다. 민레이나의 심장은 상자에 넣어 그가 태어났다는 땅으로 보냈다.</td></tr>",
851,630,<tr><td>나는 원하는 답을 얻기 위해 직접 거울 왕국에 가보려고 한다.</td></tr>,
852,632,<tr><td>이 이야기는 다루족에게만 내려오는 전설로 엘프족의 전설과 비교 연구한 학자들의 소견으로는 이야기의 전승이 서로 다르다고 한다.<br/>다루족에게 이 전설은 뜨거운 심장 대신 차가운 얼음 조각을 품고 살아야 했던 딸을 위해 노력한 마법사왕에 관한 이야기이다.</td></tr>,
853,633,"<tr><td>아주 먼 옛날, 바다 건너 북쪽 대륙의 어딘가에 위대한 마법사왕과 그가 다스리는 왕국이 있었습니다.</td></tr>",
854,633,<tr><td>마법사왕에게는 아름다운 딸이 있었습니다. 아버지의 후광과 빼어난 용모는 왕국 전체가 그 소녀를 사랑하기에 부족함이 없었습니다.</td></tr>,
855,633,"<tr><td>다만, 신들의 장난은 그 위대한 마법사왕조차도 비껴갈 수 없었던 모양입니다. 왕녀의 아름다움에 대한 소문이 왕국을 넘어 깊고 어두운 심해에까지 이르렀기 때문입니다.</td></tr>",
856,634,"<tr><td>그곳에는 추악한 용모 때문에 빛이 드는 곳에서는 절대로 살 수 없는 바다의 마녀가 있었습니다.<br/>바다 마녀는 왕녀에 대한 소문을 듣고 불꽃 같은 질투심에 휩싸였습니다. 질투는 곧 저주로 이어졌고, 왕녀는 덫에 걸리고 말았습니다.</td></tr>",
857,634,"<tr><td>달이 나타나지 않는 어두운 밤, 바다 마녀는 왕국의 가장 높은 절벽에서 노래를 불렀습니다. 왕녀에게만 들린 그 아름다운 가락은 그녀를 꾀어내는데 충분했습니다.<br/>노래에 취하고 꿈에 홀린 왕녀는 제 발로 바다 마녀의 앞까지 나아갔습니다.</td></tr>",
