id,plot_id,position,name,source_update_method_id,target_update_method_id,target_update_method_param1,target_update_method_param2,target_update_method_param3,tickets,target_update_method_param4,target_update_method_param5,target_update_method_param6,target_update_method_param7,aoe_diminishing,target_update_method_param8,target_update_method_param9
7499,903,8,낚아올리기,3,4,0,0,0,1,0,0,0,0,f,0,0
7500,903,9,낚아올리기,3,4,0,0,0,1,0,0,0,0,f,0,0
7503,895,3,대상 선택,3,5,3766,0,1000,10,0,0,3000,0,f,4,3
7504,895,4,지역 이동,3,7,3767,0,1200,1,0,0,0,4,f,3,0
7505,895,5,데미지,3,5,3768,100,0,1,0,0,0,0,f,4,3
7507,895,6,대상 선택 3번,3,5,3770,0,1000,1,15,0,3000,0,f,4,3
7508,895,7,대상 선택 4번,3,5,3771,0,1000,1,-15,0,3000,0,f,4,3
7509,895,8,대상 선택 5번,3,5,3772,0,1000,9,0,0,3000,0,f,4,3
7510,905,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
7511,905,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7512,905,3,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
7513,905,4,target change,4,6,3774,1,4,5,3,0,0,0,f,0,0
7514,905,5,spawn_doodad,3,4,0,0,0,1,0,0,0,0,f,0,0
7520,908,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
7521,908,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7522,908,3,target random,3,6,3775,0,4,1,3,0,0,0,f,0,0
7523,908,4,target right,3,5,3776,0,2000,1,90,0,3000,0,f,4,3
7524,908,5,target left,3,5,3777,0,2000,1,270,0,3000,0,f,4,3
7525,908,6,loop,3,5,3778,0,2000,5,0,0,3000,0,f,4,3
7526,908,7,hit,3,5,3779,100,0,1,0,0,0,0,f,4,3
7529,909,1,cast,3,1,0,0,0,1,0,0,0,0,f,0,0
7530,909,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7531,909,5,projectile,3,4,0,0,0,1,0,0,0,0,f,0,0
7533,580,15,진공폭발 면역,3,4,0,0,0,1,0,0,0,0,f,0,0
7534,580,16,일반 데미지,3,4,10000,20,0,1,0,0,5000,0,f,4,0
7535,909,6,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
7536,910,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7537,911,1,시전,1,1,0,0,0,1,0,0,0,0,f,0,0
7538,911,2,발사,3,6,3785,1,4,1,3,0,0,0,f,0,0
7540,911,4,지역 이동,3,5,3784,100,1600,8,15,0,5000,0,f,4,3
7541,911,5,데미지,3,5,3791,100,0,1,0,0,0,0,f,4,3
7542,909,4,target,1,6,3782,1,4,10,3,0,0,0,f,0,0
7543,118,22,npc 이동속도 감소,3,5,3786,20,0,1,0,0,3000,0,f,4,2
7544,911,3,지역 선택 180도,3,5,3787,0,1000,1,270,0,5000,0,f,4,3
7545,911,6,지역 선택 0도,3,5,3788,0,1000,1,90,0,5000,0,f,4,3
7547,912,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7548,912,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
7549,912,3,대상이 속이 거북한 거북,3,4,0,0,0,1,0,0,0,0,f,0,0
7550,912,4,그외 오답,3,4,0,0,0,1,0,0,0,0,f,0,0
7551,913,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7552,913,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
7553,913,3,push,3,4,0,0,0,1,0,0,0,0,f,0,0
7556,914,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7557,914,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
7558,914,3,fly,3,4,0,0,0,1,0,0,0,0,f,0,0
7562,915,1,떠오르기,1,1,0,0,0,1,0,0,0,0,f,0,0
7563,915,2,런치,3,5,3792,10,0,1,0,0,10000,1,f,4,3
7564,915,3,피격,3,4,0,0,0,1,0,0,0,0,f,0,0
7565,858,11,투사체 발사 2,3,4,0,0,0,1,0,0,0,0,f,0,0
7566,858,12,데미지 2번,3,4,0,0,0,1,0,0,0,0,f,0,0
7567,858,13,투사체 발사 3,3,4,0,0,0,1,0,0,0,0,f,0,0
7568,858,14,데미지 3번,3,4,0,0,0,1,0,0,0,0,f,0,0
7569,916,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7570,916,3,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
7571,916,4,대상이 까막 까마귀,3,4,0,0,0,1,0,0,0,0,f,0,0
7572,916,5,그외 오답,3,4,0,0,0,1,0,0,0,0,f,0,0
7574,893,2,시전,3,6,3794,1,4,10,3,0,10000,1,f,4,3
7575,893,1,대상 초기화,1,1,0,0,0,1,0,0,0,0,f,0,0
7576,916,2,던지는 애니메이션,3,4,0,0,0,1,0,0,0,0,f,0,0
7578,917,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
7579,917,2,지역 선택 0도,3,5,3795,0,300,1,0,0,5000,0,f,4,3
7580,917,3,지역 이동,3,5,3796,100,1800,16,0,0,5000,0,f,4,3
7581,917,4,데미지,3,5,3797,100,0,1,0,0,0,1,f,4,3
7582,280,17,모쿠진 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
7583,918,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7584,918,2,주먹 애니메이션,3,4,0,0,0,1,0,0,0,0,f,0,0
7585,918,3,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
7586,918,4,대상이 윙크하는 인큐버스,3,4,0,0,0,1,0,0,0,0,f,0,0
7587,918,5,그외 오답,3,4,0,0,0,1,0,0,0,0,f,0,0
7590,919,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7591,919,3,확률 묶음,3,4,0,0,0,6,0,0,0,0,f,0,0
7592,919,4,확률-인큐버스,3,4,0,0,0,1,0,0,0,0,f,0,0
7593,919,5,확률-까마귀,3,4,0,0,0,1,0,0,0,0,f,0,0
7594,919,6,확률-거북이,3,4,0,0,0,1,0,0,0,0,f,0,0
7595,919,2,소환 준비,3,5,3801,0,0,1,0,0,0,0,f,0,127
7596,919,8,소환-우측,3,5,3802,0,9000,1,45,0,3000,0,f,0,127
7597,919,9,소환-가운데,3,5,3803,0,9000,1,0,0,3000,0,f,0,127
7598,919,10,소환-좌측,3,5,3804,0,9000,1,315,0,3000,0,f,0,127
7599,919,7,소환 묶음,3,4,0,0,0,6,0,0,0,0,f,0,0
7600,920,1,시전,1,1,0,0,0,1,0,0,0,0,f,0,0
7601,920,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7602,920,3,지역 선택 0도,3,5,3805,100,300,1,0,0,5000,0,f,4,3
7603,920,4,지역 이동,3,5,3806,0,1100,25,0,0,5000,0,f,4,3
7604,920,5,데미지,3,5,3807,100,0,1,0,0,0,0,f,4,3
7605,920,6,지역 선택 -5도,3,5,3808,100,300,1,-5,0,5000,0,f,4,3
7606,920,7,지역 이동 -2도,3,5,3809,0,1100,25,-2,0,5000,0,f,4,3
7607,920,8,지역 선택 5도,3,5,3810,100,300,1,5,0,5000,0,f,4,3
7608,920,9,지역 이동 2도,3,5,3811,0,1100,25,2,0,5000,0,f,4,3
7609,921,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7610,921,2,위치,3,5,3812,0,0,1,0,20000,0,0,f,0,1
7611,921,3,소환,3,4,0,0,0,1,0,0,0,0,f,0,0
7612,921,4,기본 사항,3,4,0,0,0,1,0,0,0,0,f,0,0
7616,922,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7617,922,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7618,922,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7619,922,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7620,922,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7621,922,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7622,919,11,절반의 확률-좌측,3,4,0,0,0,1,0,0,0,0,f,0,0
7623,919,12,절반의 확률-가운데,3,4,0,0,0,1,0,0,0,0,f,0,0
7624,919,13,절반의 확률-우측,3,4,0,0,0,1,0,0,0,0,f,0,0
7625,919,14,소환-인큐버스,3,4,0,0,0,1,0,0,0,0,f,0,0
7626,919,15,소환-까마귀,3,4,0,0,0,1,0,0,0,0,f,0,0
7627,919,16,소환-거북이,3,4,0,0,0,1,0,0,0,0,f,0,0
7628,919,17,이벤트 끝남,3,4,0,0,0,1,0,0,0,0,f,0,0
7629,935,2,launch,1,5,3817,0,5000,1,0,0,3000,0,f,0,3
7630,935,3,area random,3,7,3818,0,1000,1,3000,0,0,0,f,3,0
7631,935,4,projectile,3,5,3819,0,0,1,0,0,0,0,f,0,3
7632,935,1,msg,1,1,0,0,0,1,0,0,0,0,f,0,0
7633,922,6,bubble,3,5,3820,100,0,1,0,0,0,0,f,0,2
7634,924,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7635,924,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7636,924,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7637,924,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7638,924,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7639,924,6,bubble,3,5,3828,100,0,1,0,0,0,0,f,0,2
7640,924,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7641,926,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7642,926,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7643,926,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7644,926,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7645,926,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7646,926,6,bubble,3,5,3829,100,0,1,0,0,0,0,f,0,2
7647,926,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7648,928,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7649,928,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7650,928,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7651,928,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7652,928,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7653,928,6,bubble,3,5,3830,100,0,1,0,0,0,0,f,0,2
7654,928,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7655,930,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7656,930,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7657,930,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7658,930,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7659,930,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7660,930,6,bubble,3,5,3831,100,0,1,0,0,0,0,f,0,2
7661,930,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7662,932,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7663,932,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7664,932,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7665,932,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7666,932,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7667,932,6,bubble,3,5,3832,100,0,1,0,0,0,0,f,0,2
7668,932,7,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7669,934,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
7670,934,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
7671,934,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
7672,934,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
7673,934,5,spawn5,3,4,0,0,0,1,0,0,0,0,f,0,0
7675,934,6,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
7677,901,5,damage - front,3,4,0,0,0,1,0,0,0,0,f,0,0
7678,901,6,damage - back,3,4,0,0,0,1,0,0,0,0,f,0,0
7683,936,1,시작,1,1,0,0,0,1,0,0,0,0,f,0,0
7684,919,18,현재 우측,3,4,0,0,0,1,0,0,0,0,f,0,0
7687,919,19,현재 가운데,3,4,0,0,0,1,0,0,0,0,f,0,0
7688,919,20,현재 좌측,3,4,0,0,0,1,0,0,0,0,f,0,0
7689,919,21,절대 확률-좌측,3,4,0,0,0,1,0,0,0,0,f,0,0
7690,919,22,절대 확률-가운데,3,4,0,0,0,1,0,0,0,0,f,0,0
7691,919,23,절대 확률-우측,3,4,0,0,0,1,0,0,0,0,f,0,0
7692,919,24,뒤에 소환 묶음,3,4,0,0,0,3,0,0,0,0,f,0,0
7693,919,25,위치,3,5,3837,0,7000,1,180,0,3000,0,f,0,127
7694,909,3,effect,3,4,0,0,0,1,0,0,0,0,f,0,0
7696,881,3,jump,3,4,0,0,0,1,0,0,0,0,f,0,0
7697,937,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7699,937,3,launch and summon monster,3,4,0,0,0,1,0,0,0,0,f,0,0
7703,938,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7704,938,2,shoot,3,4,0,0,0,1,0,0,0,0,f,0,0
7705,938,3,source contact,1,2,0,0,0,50,0,0,0,0,f,0,0
7706,938,4,real source contact,3,6,3848,1,4,1,35,0,0,0,f,4,35
7707,938,5,summon source contact,3,7,3849,0,-1500,1,3000,0,0,4,f,127,0
7708,938,6,summon doodad,3,4,0,0,0,1,0,0,0,0,f,0,0
7725,941,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7726,941,3,target,1,6,3853,0,4,5,3,0,0,0,f,0,0
7727,941,4,projectile,3,4,0,0,0,1,0,0,0,0,f,0,0
7728,941,5,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
7735,913,4,sound FX,3,4,0,0,0,1,0,0,0,0,f,0,0
7736,914,4,sound FX,3,4,0,0,0,1,0,0,0,0,f,0,0
7737,900,15,초보자의 확률,3,4,0,0,0,1,0,0,0,0,f,0,0
7738,900,16,초보자의 행운,3,4,0,0,0,1,0,0,0,0,f,0,0
7739,942,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7740,942,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7741,942,3,저주받은 광채 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
7748,943,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7749,943,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7750,943,3,저주받은 광채 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
7759,944,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7760,944,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7761,944,3,저주받은 광채 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
7765,945,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7766,945,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7767,945,3,저주받은 광채 소환 1,3,4,0,0,0,1,0,0,0,0,f,0,0
7768,945,4,저주받은 광채 소환 2,3,4,0,0,0,1,0,0,0,0,f,0,0
7769,945,5,저주받은 광채 소환 3,3,4,0,0,0,1,0,0,0,0,f,0,0
7770,945,6,저주받은 광채 소환 4,3,4,0,0,0,1,0,0,0,0,f,0,0
7771,946,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7772,946,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7773,946,3,저주받은 광채 소환 1,3,4,0,0,0,1,0,0,0,0,f,0,0
7774,946,4,저주받은 광채 소환 2,3,4,0,0,0,1,0,0,0,0,f,0,0
7776,947,1,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7777,947,2,target,3,6,3871,0,4,1,3,0,0,0,f,0,0
7778,947,3,target area -10m,3,5,3859,0,-10000,1,0,0,0,0,f,4,3
7779,947,4,projectile,3,5,3860,0,0,1,0,0,0,0,f,0,3
7780,941,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7781,947,5,target area -9m,3,5,3861,0,-9000,1,0,0,0,0,f,0,3
7782,947,6,target area -8m,3,5,3862,0,-8000,1,0,0,0,0,f,0,3
7783,947,7,target area -7m,3,5,3863,0,-7000,1,0,0,0,0,f,0,3
7784,947,8,target area -6m,3,5,3864,0,-6000,1,0,0,0,0,f,0,3
7785,947,9,target area -5m,3,5,3865,0,-5000,1,0,0,0,0,f,0,3
7786,947,10,target area -4m,3,5,3866,0,-4000,1,0,0,0,0,f,0,3
7787,947,11,target area -3m,3,5,3867,0,-3000,1,0,0,0,0,f,0,3
7788,947,12,target area -2m,3,5,3868,0,-2000,1,0,0,0,0,f,0,3
7789,947,13,target area -1m,3,5,3869,0,-1000,1,0,0,0,0,f,0,3
7790,947,14,target area 0m,3,5,3870,0,0,1,0,0,0,0,f,0,3
7792,947,15,target,3,4,0,0,0,1,0,0,0,0,f,0,0
7801,949,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
7802,949,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7805,951,1,cast,1,2,0,0,0,1,0,0,0,0,f,0,0
7806,951,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7807,951,3,hit,3,4,0,0,0,1,0,0,0,0,f,0,0
7809,951,9,shock wave particle without sound,3,5,3875,0,0,1,0,0,0,0,f,0,0
7810,951,4,shock wave 1,3,5,3876,0,10000,1,45,0,5000,0,f,0,0
7811,951,5,shock wave 2,3,5,3878,0,10000,1,135,0,5000,0,f,0,3
7812,951,6,shock wave 3,3,5,3879,0,10000,1,225,0,5000,0,f,0,3
7814,951,7,shock wave 4,3,5,3877,0,10000,1,315,0,5000,0,f,0,0
7815,951,8,shock wave turn,3,5,3880,0,-2000,4,0,0,5000,0,f,0,3
7816,951,10,damage,3,5,3881,100,0,1,0,0,0,0,f,4,3
7817,951,11,sound,3,5,3882,0,0,6,0,0,0,0,f,0,3
7818,952,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
7823,768,16,초기화 기술 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
7824,954,1,anim start,1,2,0,0,0,1,0,0,0,0,f,0,0
7827,954,3,damage,1,5,3909,10,0,1,0,0,5000,0,f,4,3
7830,954,5,final hit damage and effect,1,5,3893,5,0,1,0,0,0,0,f,4,3
7832,954,2,movement anim,1,4,3895,10,0,4,0,0,5000,0,f,4,3
7836,955,4,hit,3,5,3902,100,0,1,0,0,0,0,f,4,3
7837,956,1,시작,1,6,3913,0,4,1,3,0,0,0,f,0,0
7838,878,2,대상 넘어짐,3,5,3899,100,0,1,0,0,5000,0,f,4,3
7843,955,3,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7844,955,5,disappear,3,1,0,0,0,1,0,0,0,0,f,0,0
7845,958,1,발사,1,2,0,0,0,1,0,0,0,0,f,0,0
7849,958,2,방어도 기준치 이상 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
7851,959,1,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7852,959,2,channeling,3,1,0,0,0,10,0,0,0,0,f,0,0
7853,959,3,hit 1,3,5,3910,10,2000,1,0,0,0,0,f,4,3
7855,959,4,hit 2~4,3,5,3911,10,3000,3,0,0,0,0,f,4,3
7856,958,3,방어도 기준치 미만 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
7857,878,4,죽음 버프,1,2,0,0,0,1,0,0,0,0,f,0,0
7858,954,4,final anim,3,4,0,0,0,1,0,0,0,0,f,0,0
7859,955,1,start,3,4,0,0,0,1,0,0,0,0,f,0,0
7860,956,2,위치지정 오른쪽,3,5,3914,0,10000,1,270,0,3000,0,f,4,3
7861,956,3,위치지정 왼쪽,3,5,3915,0,10000,1,90,0,3000,0,f,4,3
7862,956,4,랜덤,3,4,0,0,0,1,0,0,0,0,f,0,0
7863,956,5,투사체,3,5,3918,0,0,1,0,0,0,0,f,4,3
7864,956,6,대미지,3,5,3916,100,0,1,0,0,0,0,f,4,3
7865,956,7,위치지정 루프,3,5,3919,0,-2000,5,0,0,3000,0,f,4,3
7866,956,8,애니메이션,3,4,0,0,0,1,0,0,0,0,f,0,0
7867,956,9,위치지정 앞쪽,3,5,3920,0,10000,1,0,0,3000,0,f,4,3
7868,960,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
7869,960,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7870,960,3,위치지정 상,3,5,3921,100,2000,1,0,0,3000,0,f,4,3
7871,960,4,위치지정 하,3,5,3922,100,2000,1,180,0,3000,0,f,4,3
7872,960,5,위치지정 좌,3,5,3923,100,2000,1,270,0,3000,0,f,4,3
7873,960,6,위치지정 우,3,5,3924,100,2000,1,90,0,3000,0,f,4,3
7874,960,7,위치지정 루프,3,5,3925,0,2000,2,0,0,3000,0,f,4,3
7880,937,2,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
7882,960,8,데미지,3,5,3929,100,0,1,0,0,0,0,f,4,3
7885,960,9,바닥그리기,3,4,0,0,0,1,0,0,0,0,f,0,0
7886,937,4,cast damage origin,1,1,0,0,0,7,0,0,0,0,f,0,0
7887,937,5,cast damage,3,5,3932,100,-8000,1,0,-20000,0,0,f,4,3
7888,937,6,launch damage origin,1,1,0,0,0,5,0,0,0,0,f,0,0
7889,937,7,launch damage,3,5,3933,100,-8000,1,0,-20000,0,0,f,4,3
7900,962,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
7901,962,4,데미지1,3,4,0,0,0,1,0,0,0,0,f,0,0
7902,963,5,launch,3,4,4038,100,0,1,0,0,0,0,f,4,3
7915,965,1,점프 준비,1,2,0,0,0,1,0,0,0,0,f,0,0
7916,965,2,도약,1,6,3948,0,4,1,3,0,0,0,f,0,0
7918,965,3,hit,3,4,3951,5,0,1,0,0,3000,0,f,4,3
7919,966,1,시전,1,2,0,0,0,1,0,0,0,0,f,0,0
7920,966,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
7921,966,3,타겟팅,3,6,3946,1,4,1,3,0,0,0,f,0,0
7923,966,8,바닥그리기,3,4,0,0,0,1,0,0,0,0,f,0,0
7924,966,9,데미지,3,5,3956,100,0,1,0,0,0,0,f,4,3
7925,966,4,타겟팅2,3,6,3947,1,4,1,3,0,0,0,f,0,0
7926,966,5,타겟팅3,3,6,3949,1,4,1,3,0,0,0,f,0,0
7927,966,6,타겟팅4,3,6,3950,1,4,1,3,0,0,0,f,0,0
7930,966,7,임의의 지역 선정,3,7,3955,100,2000,5,3000,0,1,4,f,3,3
7935,967,1,이동1,3,4,0,0,0,1,0,0,0,0,f,0,0
7937,967,2,이동2,3,4,0,0,0,1,0,0,0,0,f,0,0
7938,967,3,이동3,3,4,0,0,0,1,0,0,0,0,f,0,0
7940,320,18,활력 재생 중단,3,4,0,0,0,8,0,0,0,0,f,0,0
7941,968,2,target 1,3,6,3958,0,4,1,3,0,0,0,f,0,0
7942,968,1,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7943,968,3,channeling 1,3,4,0,0,0,5,0,0,0,0,f,0,0
7944,968,4,target 2,3,6,3959,0,4,1,3,0,0,0,f,0,0
7945,968,5,channeling 2,3,4,0,0,0,5,0,0,0,0,f,0,0
7946,968,6,end,1,1,0,0,0,1,0,0,0,0,f,0,0
7948,962,2,거리판별,3,4,0,0,0,1,0,0,0,0,f,0,0
7949,962,7,데미지+느려짐,3,4,0,0,0,1,0,0,0,0,f,0,0
7956,962,3,투사체1,3,4,0,0,0,1,0,0,0,0,f,0,0
7957,962,6,임의타겟지정+투사체2,3,6,3972,0,4,1,3,0,0,0,f,0,0
7961,962,5,타겟초기화,3,1,0,0,0,5,0,0,0,0,f,0,0
7989,965,5,wave 1,3,5,3976,0,1000,1,-45,0,3000,0,f,0,0
7990,965,6,wave 2,3,5,3977,0,1000,1,0,0,3000,0,f,0,0
7991,965,7,wave 3,3,5,3978,0,1000,1,45,0,0,0,f,0,0
7992,965,8,wave movement,3,5,3979,0,2000,5,0,0,3000,0,f,0,0
7993,965,9,damage,3,5,3980,100,0,1,0,0,0,0,f,4,3
7994,974,1,cast,3,4,0,0,0,1,0,0,0,0,f,0,0
7995,974,2,launch,3,4,0,0,0,1,0,0,0,0,f,0,0
7996,974,6,hit 5m,3,5,3986,100,0,1,0,0,3000,0,f,4,3
7999,974,3,target,1,6,3992,0,4,9,3,0,0,0,f,0,0
8001,975,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8002,975,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8003,975,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8004,975,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8005,975,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8006,977,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8007,977,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8008,977,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8009,977,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8010,977,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8011,978,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8012,978,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8013,978,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8014,978,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8015,978,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8016,979,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8017,979,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8018,979,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8019,979,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8020,979,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8021,976,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8022,976,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8023,976,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8024,976,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8025,976,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8026,980,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8027,980,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8028,980,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8029,980,4,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8030,981,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8031,981,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8032,981,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8033,981,4,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8034,982,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8035,982,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8036,982,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8037,982,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8038,982,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
8039,983,1,spawn1,1,2,0,0,0,1,0,0,0,0,f,0,0
8040,983,2,spawn2,3,4,0,0,0,1,0,0,0,0,f,0,0
8041,983,3,spawn3,3,4,0,0,0,1,0,0,0,0,f,0,0
8042,983,4,spawn4,3,4,0,0,0,1,0,0,0,0,f,0,0
8043,983,5,npc_delete,3,4,0,0,0,1,0,0,0,0,f,0,0
