id,item_id,count,grade_id,show_action_bar,cleanup,drop_when_destroy,destroy_when_drop
3481,23634,1,0,t,t,t,t
3482,23634,1,0,t,t,t,t
3483,23634,1,0,t,t,t,t
3484,23634,1,0,t,t,t,t
3485,23634,1,0,t,t,t,t
3486,23634,1,0,t,t,t,t
3487,23634,1,0,t,t,t,t
3488,23634,1,0,t,t,t,t
3489,23634,1,0,t,t,t,t
3490,23634,1,0,t,t,t,t
3491,23634,1,0,t,t,t,t
3492,23634,1,0,t,t,t,t
3493,23634,1,0,t,t,t,t
3494,23634,1,0,t,t,t,t
3495,23634,1,0,t,t,t,t
3496,23634,1,0,t,t,t,t
3497,23634,1,0,t,t,t,t
3498,23634,1,0,t,t,t,t
3499,23634,1,0,t,t,t,t
3500,26073,1,0,t,t,t,t
3501,19546,1,0,t,t,t,t
3502,26084,1,0,f,t,t,t
3503,19812,1,0,f,f,f,f
3504,19812,1,0,f,f,f,f
3505,26086,1,0,f,t,t,t
3506,18996,1,0,t,t,t,t
3507,26059,1,0,f,f,f,f
3508,8522,1,0,t,t,t,t
3509,26093,1,0,t,t,t,t
3510,26095,1,0,t,t,t,t
3511,23634,1,0,f,t,t,t
3513,23634,1,0,f,f,f,f
3514,23634,2,0,f,f,f,f
3515,23634,3,0,f,f,f,f
3516,23634,5,0,f,f,f,f
3517,26106,1,0,t,f,f,t
3518,26108,1,0,f,f,f,t
3519,23302,1,2,t,t,t,t
3521,26132,1,2,f,t,t,t
3522,8527,3,0,t,t,t,t
3523,8526,1,0,t,t,t,t
3524,8526,2,0,t,t,t,t
3525,8528,3,0,f,t,t,t
3526,15584,3,0,f,t,t,t
3527,23616,10,0,t,t,t,t
3528,19000,1,0,t,t,t,t
3529,21253,1,0,t,t,t,t
3530,26270,1,0,t,t,t,t
3531,26285,5,0,t,t,t,t
3532,26122,1,0,f,f,f,f
3533,26308,1,0,f,t,t,t
3534,26309,3,0,f,t,t,t
3535,19731,1,0,f,t,t,t
3536,19732,1,0,f,t,t,t
3538,19732,1,0,f,t,t,t
3539,19731,1,0,f,t,t,t
3540,26399,1,0,t,t,f,f
3541,26597,1,0,t,t,t,t
3546,26598,1,0,t,t,t,t
3548,26599,1,0,t,t,t,t
3550,26600,1,0,t,t,t,t
3553,18959,3,0,f,t,t,t
3554,26495,1,0,f,t,t,t
3555,26496,1,0,t,t,t,t
3556,26503,1,0,t,t,t,t
3557,26107,1,5,t,t,t,t
3558,26526,1,0,t,t,t,t
3559,26601,1,0,t,t,t,t
3560,26602,1,0,t,t,t,t
3561,26603,1,0,t,t,t,t
3563,26604,1,0,t,t,t,t
3564,26605,1,0,t,t,t,t
3565,26606,1,0,t,t,t,t
3567,26107,1,5,t,t,t,t
3568,26536,1,0,t,t,t,t
3572,26591,1,0,t,t,t,t
3573,26590,1,0,t,t,t,t
3574,26680,1,0,f,t,t,t
3575,26686,1,0,f,t,t,t
3577,26689,1,0,f,t,t,t
3578,26691,1,0,f,t,t,t
3579,26692,1,0,f,t,t,t
3580,26693,1,0,f,t,t,t
3581,26694,1,0,t,t,t,t
3582,26697,1,0,f,t,t,t
3583,26695,1,0,t,t,t,t
3585,26711,5,0,t,t,t,t
3586,26712,3,0,t,t,t,t
3587,26665,1,0,t,t,t,t
3591,26713,1,0,t,t,t,t
3592,26645,1,0,f,f,f,f
3593,26645,1,0,f,f,f,f
3594,26645,1,0,f,f,f,f
3595,26645,1,0,f,f,f,f
3596,26645,1,0,f,f,f,f
3597,26645,1,0,f,f,f,f
3598,26645,1,0,f,f,f,f
3599,26645,1,0,f,f,f,f
3600,26667,1,0,f,t,t,t
3601,26792,5,0,f,f,f,f
3603,26664,1,0,t,t,t,t
3604,26826,1,0,t,t,t,t
3605,26827,1,0,t,t,t,t
3606,26835,1,0,f,f,f,f
3607,26835,1,0,f,f,f,f
3608,26835,1,0,f,f,f,f
3609,26835,1,0,f,f,f,f
3610,26835,1,0,f,f,f,f
3611,26835,1,0,f,f,f,f
3612,26835,1,0,f,f,f,f
3613,26835,1,0,f,f,f,f
3614,26835,1,0,t,t,t,t
3615,26703,1,0,f,f,f,f
3616,26703,1,0,f,f,f,f
3617,26826,1,0,t,t,f,t
3618,26884,1,0,t,t,t,t
3619,23634,1,0,t,t,t,t
3620,26890,1,0,t,t,t,t
3621,23634,1,0,t,t,t,t
3622,23634,5,0,t,t,t,t
3623,23634,3,0,t,t,t,t
3624,26894,1,0,f,t,f,f
3625,26895,1,0,t,t,f,t
3626,23634,1,0,t,t,t,t
3627,26860,1,0,t,t,t,t
3628,23634,1,0,t,t,t,t
3629,23634,1,0,t,t,t,t
3630,23634,1,0,t,t,t,t
3631,23634,1,0,t,t,t,t
3632,26975,1,0,t,t,t,t
3633,26911,1,0,t,t,t,t
3634,26910,1,0,t,t,t,t
3635,23633,3,0,f,f,f,f
3638,27136,1,0,f,t,t,t
3639,26835,1,0,f,f,f,f
3640,26835,1,0,f,f,f,f
3641,25295,1,0,t,t,t,t
3642,27143,1,0,t,t,t,t
3643,25295,1,0,t,t,t,t
3644,27151,1,0,t,f,f,f
3645,27166,1,0,f,f,f,t
3646,27214,1,0,t,t,t,t
3647,27276,1,0,f,t,t,t
3648,27304,1,0,t,t,t,t
3649,27303,1,0,f,t,t,t
3650,27305,1,0,t,t,t,t
3651,27306,1,0,t,t,t,t
3652,27348,1,0,t,t,t,t
3654,27371,1,0,t,t,t,t
3655,27276,1,0,t,t,t,t
3656,27388,1,0,f,t,t,t
3657,8343,10,0,f,f,f,f
3658,27389,1,0,f,t,t,t
3659,27493,1,0,t,t,t,t
3660,27494,1,0,f,t,t,t
3661,27495,1,0,f,t,t,t
3662,27500,1,0,t,t,t,t
3664,27511,5,0,t,t,f,t
3665,25116,10000,0,f,f,f,f
3667,417,3,0,f,f,f,f
3668,417,3,0,f,f,f,f
3669,417,3,0,f,f,f,f
3670,417,3,0,f,f,f,f
3671,417,3,0,f,f,f,f
3672,417,3,0,f,f,f,f
3673,27516,1,0,t,t,t,t
3674,27550,7,0,t,t,t,t
3678,27569,1,2,t,t,t,t
3679,27569,1,2,t,t,t,t
3681,27576,5,0,t,t,t,t
3682,27616,1,0,f,t,t,t
3683,27617,1,0,f,t,t,t
3684,23634,1,0,t,t,t,t
3687,27666,1,0,f,f,f,f
3688,27668,1,0,f,f,f,f
3689,27666,1,0,f,f,f,f
3690,27668,1,0,f,f,f,f
3697,27808,1,0,t,t,t,t
3698,27810,1,0,t,t,t,t
3699,27913,1,0,t,t,t,t
3700,27914,1,0,t,t,t,t
3701,27915,1,0,t,t,t,t
3702,23634,1,0,t,t,t,t
3703,27917,1,0,t,t,t,t
3704,27949,1,0,t,t,t,t
3705,27882,1,0,t,t,t,t
3707,27961,1,0,t,t,t,t
3708,27963,1,0,t,t,t,t
3709,27962,1,0,t,t,t,t
3710,23633,10,0,t,t,t,t
3711,23633,10,0,t,t,t,t
3712,23633,10,0,t,t,t,t
3713,23633,10,0,t,t,t,t
3714,29874,5,0,f,f,f,f
3715,27325,1,0,f,f,f,f
3716,27325,1,0,f,f,f,f
3717,27142,50,0,f,f,f,f
3718,27142,50,0,f,f,f,f
3719,28079,1,0,f,f,f,f
3720,27319,3,0,f,f,f,f
3723,28134,3,0,t,t,t,t
3724,28134,2,0,t,t,t,t
3725,28134,2,0,t,t,t,t
3727,28079,1,0,f,f,f,f
3728,27319,3,0,f,f,f,f
3729,28142,1,0,t,t,t,t
3730,23634,5,0,t,t,t,t
3731,28202,1,0,f,t,t,t
3732,28207,1,0,t,t,t,t
3733,28240,1,0,t,t,t,t
3734,28244,1,0,t,t,t,t
3735,28245,1,0,t,t,t,t
3736,28331,1,0,f,t,t,t
3737,23634,3,0,t,t,t,t
3738,23634,5,0,t,t,t,t
3739,28316,1,0,t,t,t,t
3740,23634,3,0,t,t,t,t
3741,28333,3,0,t,t,t,t
3742,28333,3,0,t,t,t,t
3743,23634,2,0,t,t,t,t
3744,28346,1,0,f,t,t,t
3745,28349,1,0,f,t,t,t
3747,23634,1,0,t,t,t,t
3748,28345,1,0,f,t,t,t
3751,28379,1,0,t,t,t,t
3752,28381,1,0,t,t,t,t
3753,28383,1,0,t,t,t,t
3755,23634,1,0,t,t,t,t
3756,28383,1,0,t,t,t,t
3761,29874,3,0,f,f,f,f
3762,28433,1,0,f,f,f,f
3764,29874,4,0,f,f,f,f
3766,29874,5,0,f,f,f,f
3767,28859,1,0,t,f,f,f
3768,23634,1,0,f,f,f,f
3769,23634,2,0,f,f,f,f
3770,23634,3,0,f,f,f,f
3771,23634,5,0,f,f,f,f
3772,27351,1,0,t,f,f,f
3775,28186,3,0,t,t,t,t
3776,28186,3,0,t,t,t,t
3777,28186,3,0,t,t,t,t
3778,28458,1,0,t,t,t,t
3779,28458,1,0,t,t,t,t
3780,28458,1,0,t,t,t,t
3784,26704,1,0,f,f,f,f
3785,28521,1,0,f,f,f,f
3786,29195,1,0,t,f,f,f
3789,28556,1,0,f,f,f,f
3790,28521,1,0,f,f,f,f
3791,28521,1,0,f,f,f,f
3792,28521,1,0,f,f,f,f
3793,28521,1,0,f,f,f,f
3794,28521,1,0,f,f,f,f
3795,28521,1,0,f,f,f,f
3796,28521,1,0,f,f,f,f
3797,28521,1,0,f,f,f,f
3798,28521,1,0,f,f,f,f
3799,28521,1,0,f,f,f,f
3800,28521,1,0,f,f,f,f
3801,28521,1,0,t,t,t,t
3802,28521,1,0,f,f,f,f
3803,28521,1,0,f,f,f,f
3804,28521,1,0,f,f,f,f
3805,28521,1,0,f,f,f,f
3806,28521,2,0,f,f,f,f
3807,28521,2,0,f,f,f,f
3808,28521,2,0,f,f,f,f
3809,28521,2,0,f,f,f,f
3810,28521,2,0,f,f,f,f
3811,28521,2,0,f,f,f,f
3813,28706,1,0,f,t,t,t
3814,26059,1,0,t,t,t,t
3815,29874,5,0,f,f,f,f
3816,28731,1,0,t,t,t,t
3817,28134,1,0,t,t,t,t
3818,28134,1,0,t,t,t,t
3820,28783,1,0,t,t,t,t
3822,28838,1,0,f,t,t,t
3823,27949,1,0,t,t,t,t
3824,28841,1,0,f,t,t,t
3825,28844,1,0,t,t,t,t
3826,8337,1,0,f,f,f,f
3827,28850,1,0,t,t,t,t
3828,28862,1,0,f,t,t,t
3830,28564,1,0,t,t,t,t
3831,28868,1,0,t,t,t,t
3832,28867,1,0,t,t,t,t
3833,28571,1,0,t,t,t,t
3834,28886,1,0,t,t,t,t
3835,28409,1,0,f,t,t,t
3836,28916,1,0,f,t,t,t
3837,28986,1,0,t,t,t,t
3840,28945,1,0,f,f,f,f
3841,28946,1,0,f,f,f,f
3842,28947,1,0,f,f,f,f
3843,28948,1,0,f,f,f,f
3844,28952,1,0,f,f,f,f
3845,27949,1,0,t,t,t,t
3846,27949,1,0,t,t,t,t
3847,29054,1,0,f,t,t,t
3850,29102,1,0,f,t,t,t
3851,29112,1,0,t,t,t,t
3852,29126,1,0,t,t,f,t
3853,29152,1,0,f,t,t,t
3854,29154,1,0,t,t,t,t
3855,29108,1,0,t,t,t,t
3856,29055,1,0,f,t,t,t
3857,28799,1,0,f,f,f,f
3858,29168,3,0,f,f,f,f
3859,29168,3,0,f,f,f,f
3860,29171,1,0,t,t,t,t
3861,29176,1,0,f,t,t,t
3862,28756,1,0,t,f,f,f
3863,28757,1,0,t,f,f,f
3864,28760,1,0,t,f,f,f
3865,28761,1,0,t,f,f,f
3866,28784,1,0,t,f,f,f
3867,28785,1,0,t,f,f,f
3868,28779,1,0,t,f,f,f
3869,28780,1,0,t,f,f,f
3870,23635,1,0,t,t,t,t
3871,28781,1,0,t,f,f,f
3872,28782,1,0,t,f,f,f
3873,28758,1,0,t,f,f,f
3874,28759,1,0,t,f,f,f
3875,29190,1,0,f,t,t,t
3877,29195,1,0,t,f,f,f
3878,29193,1,0,t,t,t,t
3879,29195,1,0,t,f,f,f
3881,29237,1,0,t,f,t,t
3882,29193,1,0,t,t,t,t
3883,29282,1,0,t,t,t,t
3884,29294,1,0,t,t,t,t
3885,29295,1,0,f,t,t,t
3886,29296,1,0,t,t,t,t
3887,29296,1,0,t,t,t,t
3888,29297,1,0,t,t,t,t
3889,29681,1,0,t,t,t,t
3890,29510,1,0,t,t,t,t
3892,28800,1,0,t,t,t,t
3894,29630,1,0,t,t,t,t
3895,29612,3,2,t,t,t,t
3896,23633,10,0,f,f,f,f
3897,28801,1,0,t,t,t,t
3898,29715,1,0,t,t,t,t
3899,23633,10,0,f,f,f,f
3900,23633,10,0,f,f,f,f
3901,23633,10,0,f,f,f,f
3902,29730,1,0,f,f,f,f
3903,29730,1,0,f,f,f,f
3904,29516,1,0,t,t,t,t
3905,28802,1,0,t,t,t,t
3906,29768,5,0,t,t,t,t
3907,28979,1,0,t,t,t,t
3908,29754,1,0,f,t,t,t
3909,29730,1,0,f,f,f,f
3910,29730,1,0,f,f,f,f
3911,29755,1,0,f,t,t,t
3912,29769,1,0,t,t,t,t
3913,29769,1,0,t,t,t,t
3914,29755,1,0,t,t,t,t
3915,29784,1,6,t,f,t,t
3916,29792,1,0,t,f,f,f
3917,29795,1,0,t,t,t,t
3918,28410,1,0,f,t,f,t
3919,28874,1,0,t,t,t,t
3920,29499,1,0,t,t,t,t
3921,29511,1,0,t,t,t,t
3922,29512,1,0,t,t,t,t
3923,105,1,0,f,t,t,t
3924,29513,1,0,t,t,t,t
3925,29514,1,0,t,t,t,t
3926,29515,1,0,t,t,t,t
3927,29874,7,0,f,t,t,t
3929,29874,10,0,t,t,t,t
3931,29874,10,0,f,t,t,t
3932,28887,1,0,t,t,t,t
3934,29874,7,0,t,t,t,t
3935,29874,10,0,t,t,t,t
3936,29874,15,0,t,t,t,t
3937,28433,1,0,t,t,t,t
3938,28434,1,0,t,t,t,t
3939,28436,1,0,t,t,t,t
3940,29730,1,0,f,f,f,f
3941,29730,3,0,f,f,f,f
3942,23634,1,0,f,t,t,t
3943,23634,1,0,f,t,t,t
3945,29969,1,0,t,t,t,t
3946,29970,1,0,t,t,t,t
3947,29961,1,0,t,t,t,t
3948,27949,1,0,t,t,t,t
3949,29874,5,0,t,t,t,t
3950,28436,1,0,t,t,t,t
3951,28434,1,0,t,t,t,t
3953,30000,1,0,t,t,t,t
3954,30002,1,0,f,t,t,t
3955,30003,1,0,f,t,t,t
3956,30004,1,0,f,t,t,t
3957,29996,1,0,t,t,t,t
3958,30012,1,0,t,t,t,t
3959,29874,2,0,f,t,t,t
3960,30108,1,0,t,t,t,t
3961,30109,1,0,t,t,t,t
3962,29874,5,0,t,t,t,t
3963,28887,1,0,t,t,t,t
