id,item_id,count,highlight_doodad_id,use_alias,quest_act_obj_alias_id,cleanup,drop_when_destroy,destroy_when_drop
2767,29190,1,,f,,t,t,t
2768,29191,20,,f,,t,f,t
2769,29192,10,7051,t,2540,t,f,t
2770,29177,12,,t,2541,t,f,f
2772,29194,1,,f,,t,t,t
2773,26921,5,,f,,t,f,f
2774,28521,12,,f,,t,f,f
2775,28521,30,,f,,t,f,f
2776,29258,1,,f,,t,f,t
2777,29259,1,,f,,t,f,t
2778,29260,1,,f,,t,f,t
2779,29260,1,,f,,t,f,t
2780,29259,1,,f,,t,f,t
2781,29273,30,7074,f,,t,f,t
2782,3332,100,,f,,t,f,f
2785,28134,8,,f,,t,f,f
2786,29278,15,7089,f,,t,f,t
2787,29281,1,7090,f,,t,f,f
2788,7720,1,,f,,t,f,f
2789,29482,8,,f,,f,f,f
2790,29483,5,,f,,f,f,f
2791,29485,10,,f,,f,f,f
2793,29480,1,,f,,f,f,t
2794,29487,10,,f,,f,f,f
2795,29490,5,,f,,f,f,f
2796,29492,5,,f,,f,f,f
2797,29495,8,,f,,f,f,f
2798,29497,8,,f,,f,f,f
2799,29481,1,,f,,t,f,t
2801,29716,1,,f,,t,f,f
2802,29614,15,,f,,t,f,t
2803,8082,125,,f,,t,f,f
2804,8084,125,,f,,t,f,f
2805,8079,40,,f,,t,f,f
2806,29484,1,,f,,t,f,t
2807,29486,1,,f,,t,f,t
2808,29489,1,,f,,t,f,t
2809,29493,1,,f,,t,f,t
2810,29496,1,,f,,t,f,t
2811,29498,8,,f,,f,f,f
2812,29508,1,7111,f,,t,f,t
2813,29509,1,7112,f,,t,f,t
2814,8078,10,,f,,t,f,f
2815,8077,5,,f,,t,f,f
2816,8076,3,,f,,t,f,f
2817,29499,1,,f,,t,f,t
2818,29500,8,,f,,f,f,f
2819,29501,10,,f,,f,f,f
2820,29502,5,,f,,f,f,f
2821,29503,8,,f,,f,f,f
2822,29504,10,,f,,f,f,f
2823,29505,5,,f,,f,f,f
2824,29506,5,,f,,f,f,f
2827,29673,1,,f,,t,t,f
2828,29674,1,,f,,t,t,f
2829,27394,1,,f,,t,f,t
2830,18968,1,,f,,t,f,t
2831,28799,1,,f,,t,f,f
2832,29708,1,,t,2557,t,f,f
2833,29705,1,,t,2555,t,f,f
2834,29706,1,,t,2556,t,f,f
2835,29707,1,,t,2558,t,f,f
2836,29511,1,,f,,t,f,t
2837,29512,1,,f,,t,f,t
2838,29513,1,,f,,t,f,t
2839,29514,1,,f,,t,f,t
2840,29515,1,,f,,t,f,t
2844,29754,1,,f,,t,t,t
2845,29767,1,,f,,t,f,f
2846,29767,1,,f,,t,f,f
2848,28410,1,,f,,t,f,t
2849,29788,1,,f,,t,f,t
2850,29786,1,,f,,t,f,t
2851,28481,500,,f,,t,f,f
2852,28481,500,,f,,t,f,f
2853,29617,100,,f,,t,f,f
2854,29616,100,,f,,t,f,f
2855,27405,1,,f,,t,f,f
2856,29946,1,,f,,t,f,f
2857,27949,1,,t,2676,t,f,t
2858,29961,1,7302,f,,t,t,t
2860,29968,1,,t,2678,t,t,t
2861,30002,1,,f,,t,f,t
2862,30003,1,,f,,t,f,t
2863,30004,1,,f,,t,f,t
2864,30112,5,,f,,t,f,t
