id,item_id,asset_id,base_enchantable,holdable_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,drawn_scale,worn_scale,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id,fixed_visual_effect_id
4088,24348,4336,t,19,,,f,t,100,t,1.45,1.21,,0,0,t,3,
4089,24349,1268,t,2,,,f,t,100,t,0.94,0.8,,0,0,t,3,
4090,24351,4166,t,19,,,f,t,100,t,1.01,0.89,,0,0,t,3,
4091,24352,3192,t,7,,,f,t,100,t,0.95,0.63,,0,0,t,3,
4092,24353,3184,t,7,,,f,t,100,t,0.95,0.63,,0,0,t,3,
4094,24355,1331,t,17,,,f,t,100,t,0.97,0.82,,0,0,t,3,
4095,24358,10612,t,1,,,f,t,100,t,1.07,1.0,,0,0,t,3,
4096,24359,10613,t,19,,,f,t,100,t,1.09,1.0,,0,0,t,3,
4097,24360,4039,t,11,,,f,t,100,t,1.1,0.9,,0,0,t,3,
4098,24361,10939,t,24,,,f,t,100,t,1.06,0.77,,0,0,t,3,
4099,24362,10046,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,1,
4100,24388,3396,t,15,,,f,t,100,f,1.15,1.09,,0,0,t,3,
4102,24428,4165,t,19,,,f,t,100,t,1.16,1.01,,0,0,t,3,
4103,24438,11066,t,12,,,f,t,100,t,0.7,0.7,,0,0,t,3,
4104,24442,454,t,1,,,f,t,100,t,0.8,0.8,,0,0,t,3,
4105,24452,306,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4106,24458,3232,t,1,2,,f,t,100,t,1.0,0.7,,0,0,t,3,
4107,24459,4158,t,19,3,,f,t,100,t,1.05,1.0,,0,0,t,3,
4108,24460,13821,t,14,39,,f,t,100,t,0.86,0.61,,0,0,t,3,
4109,24461,12528,t,1,2,,f,t,100,t,1.0,0.8,,0,0,t,3,
4110,24464,14720,t,14,39,,f,t,100,t,0.8,0.7,,0,0,t,3,
4111,24465,3107,t,2,2,,f,t,100,t,0.9,0.89,,0,0,t,3,
4112,24466,13837,t,14,39,,f,t,100,t,0.64,0.5,,0,0,t,3,
4113,24467,4342,t,19,3,,f,t,100,t,1.06,0.9,,0,0,t,3,
4114,24468,11088,t,24,44,,f,t,100,t,0.83,0.73,,0,0,t,3,
4115,24488,12093,t,12,2,,f,t,100,t,0.95,0.7,,0,0,t,3,
4116,24489,14541,t,12,2,,f,t,100,t,0.82,0.65,,0,0,t,3,
4117,24490,14600,t,19,3,,f,t,100,t,1.12,0.96,,0,0,t,3,
4118,24491,3283,t,8,2,,f,t,100,t,1.23,0.89,,0,0,t,3,
4119,24492,4271,t,17,39,,f,t,100,t,1.15,1.0,,0,0,t,3,
4120,24500,11087,t,1,,,f,t,100,t,1.07,1.0,,0,0,t,3,
4121,24501,11089,t,19,,,f,t,100,t,1.09,1.0,,0,0,t,3,
4122,24502,11088,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4123,24523,4267,t,17,,,f,t,100,t,1.2,1.07,,0,0,t,3,
4124,24580,16055,t,19,1,,f,t,100,t,1.0,1.0,,0,0,t,3,
4125,24781,1264,t,2,,,f,t,100,t,0.89,0.7,,0,0,t,3,
4126,24782,1340,t,24,,,f,t,100,t,1.06,0.87,,0,0,t,3,
4127,24789,3106,t,2,,,f,t,100,t,0.97,0.82,,0,0,t,3,
4128,24790,4344,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4129,24793,4269,t,17,,,f,t,100,t,1.3,1.2,,0,0,t,3,
4130,24811,1342,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4132,24996,16429,t,17,,,f,t,100,f,1.0,1.0,4047,10,0,t,3,
4133,25018,3157,t,10,,,f,t,100,t,0.86,0.67,,0,0,t,3,
4134,25020,8572,t,17,65,,f,t,100,t,0.75,0.56,,0,0,t,3,
4135,25024,3109,t,2,,,f,t,100,t,0.82,0.65,,0,0,t,3,
4136,25025,4165,t,19,,,f,t,100,t,1.16,1.01,,0,0,t,3,
4137,25054,7450,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4138,25072,3208,t,9,,,f,t,100,t,1.1,0.89,,0,0,t,3,
4139,25097,4626,t,3,,,f,t,100,t,1.0,0.9,,0,0,t,3,
4140,25111,3106,t,2,,,f,t,100,t,0.82,0.65,,0,0,t,3,
4141,25122,12063,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4142,25197,1309,t,8,,,f,t,100,t,1.07,0.74,,0,0,t,3,
4143,25211,12378,t,10,,,f,t,100,t,1.03,0.8,,0,0,t,3,
4144,25212,12379,t,10,,,f,t,100,t,1.03,0.8,,0,0,t,3,
4145,25213,12380,t,10,,,f,t,100,t,0.96,0.82,,0,0,t,3,
4146,25214,12381,t,10,,,f,t,100,t,0.96,0.82,,0,0,t,3,
4147,25264,4486,t,2,,,f,t,100,t,0.87,0.77,,0,0,t,3,
4148,25279,4622,t,1,,,f,t,100,t,1.17,0.83,,0,0,t,3,
4149,25280,3230,t,1,,,f,t,100,t,0.96,0.68,,0,0,t,3,
4150,25282,3093,t,2,,,f,t,100,t,0.86,0.72,,0,0,t,3,
4151,25283,3094,t,2,,,f,t,100,t,0.99,0.69,,0,0,t,3,
4152,25284,3084,t,2,,,f,t,100,t,1.03,0.87,,0,0,t,3,
4153,25285,3092,t,2,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4154,25286,3116,t,2,,,f,t,100,t,0.81,0.64,,0,0,t,3,
4155,25287,3109,t,2,,,f,t,100,t,0.82,0.65,,0,0,t,3,
4156,25288,3096,t,2,,,f,t,100,t,0.97,0.82,,0,0,t,3,
4157,25289,3097,t,2,,,f,t,100,t,0.97,0.82,,0,0,t,3,
4158,25290,3122,t,2,,,f,t,100,t,0.8,0.63,,0,0,t,3,
4159,25291,4495,t,2,,,f,t,100,t,1.1,0.93,,0,0,t,3,
4160,25292,3100,t,2,,,f,t,100,t,1.04,0.82,,0,0,t,3,
4161,25297,1332,t,17,,,f,t,100,t,0.97,0.82,,0,0,t,3,
4162,25299,4361,t,24,,,f,t,100,t,0.91,0.71,,0,0,t,3,
4163,25300,3346,t,12,,,f,t,100,t,0.73,0.54,,0,0,t,3,
4164,25301,3197,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4165,25302,1146,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4166,25319,4064,t,11,,,f,t,100,t,1.23,1.02,,0,0,t,3,
4167,25330,4340,t,19,,,f,t,100,t,1.03,0.91,,0,0,t,3,
4168,25333,1288,t,12,,,f,t,100,t,0.78,0.56,,0,0,t,3,
4169,25334,3362,t,12,,,f,t,100,t,0.75,0.54,,0,0,t,3,
4170,25335,3361,t,12,,,f,t,100,t,0.78,0.56,,0,0,t,3,
4171,25336,3351,t,12,,,f,t,100,t,0.91,0.71,,0,0,t,3,
4172,25337,3367,t,12,,,f,t,100,t,0.74,0.54,,0,0,t,3,
4173,25338,4627,t,12,,,f,t,100,t,0.68,0.53,,0,0,t,3,
4174,25339,4630,t,12,,,f,t,100,t,0.75,0.58,,0,0,t,3,
4175,25340,3347,t,12,,,f,t,100,t,0.68,0.53,,0,0,t,3,
4176,25341,3338,t,12,,,f,t,100,t,0.74,0.55,,0,0,t,3,
4177,25342,3346,t,12,,,f,t,100,t,0.73,0.54,,0,0,t,3,
4178,25343,3337,t,12,,,f,t,100,t,0.75,0.55,,0,0,t,3,
4179,25344,3345,t,12,,,f,t,100,t,0.75,0.55,,0,0,t,3,
4180,25346,3353,t,12,,,f,t,100,t,0.85,0.61,,0,0,t,3,
4181,25347,12758,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4182,25397,12839,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4183,25400,12840,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4184,25402,12841,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4185,25404,12842,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4186,25409,12843,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4187,25420,12844,t,11,,,f,t,100,t,1.04,0.87,,0,0,t,3,
4188,25422,12845,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4189,25424,12846,t,11,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4190,25425,12847,t,11,,,f,t,100,t,1.04,0.87,,0,0,t,3,
4191,25431,1295,t,15,,,f,t,100,t,1.27,1.09,,0,0,t,3,
4192,25547,12858,t,6,44,,f,t,100,t,1.1,0.93,,0,0,t,3,
4193,25548,12859,t,6,44,,f,t,100,t,1.1,0.93,,0,0,t,3,
4194,25549,12860,t,6,44,,f,t,100,t,1.1,0.93,,0,0,t,3,
4195,25558,12861,t,9,41,,f,t,100,t,0.92,0.63,,0,0,t,3,
4196,25559,12862,t,9,41,,f,t,100,t,0.92,0.63,,0,0,t,3,
4197,25560,12863,t,9,41,,f,t,100,t,0.92,0.63,,0,0,t,3,
4198,25561,12864,t,3,,,f,t,100,t,1.29,0.99,,0,0,t,3,
4199,25562,12865,t,3,,,f,t,100,t,1.29,0.99,,0,0,t,3,
4200,25563,12866,t,3,,,f,t,100,t,1.3,1.07,,0,0,t,3,
4201,25564,12867,t,3,,,f,t,100,t,1.3,1.07,,0,0,t,3,
4202,25565,12868,t,3,,,f,t,100,t,1.3,1.07,,0,0,t,3,
4203,25566,12869,t,12,,,f,t,100,t,0.98,0.8,,0,0,t,3,
4204,25662,13103,t,15,,,f,t,100,t,1.25,1.1,,0,0,t,3,
4205,25663,13104,t,15,,,f,t,100,t,1.25,1.1,,0,0,t,3,
4206,25664,13105,t,15,,,f,t,100,t,1.23,1.06,,0,0,t,3,
4207,25665,13106,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4208,25666,13107,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4209,25667,13108,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4210,25668,13109,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4211,25669,13110,t,15,,,f,t,100,t,1.34,1.15,,0,0,t,3,
4212,25670,13111,t,15,,,f,t,100,t,1.34,1.15,,0,0,t,3,
4213,25671,13112,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4214,25672,13113,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4215,25673,13114,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4216,25674,13115,t,15,,,f,t,100,t,1.21,1.05,,0,0,t,3,
4217,25676,13299,t,12,,,f,t,100,t,1.0,0.85,,0,0,t,3,
4218,25677,13300,t,12,,,f,t,100,t,1.06,0.93,,0,0,t,3,
4219,25678,13301,t,12,,,f,t,100,t,1.06,0.93,,0,0,t,3,
4220,25679,13302,t,12,,,f,t,100,t,1.06,0.93,,0,0,t,3,
4221,25801,3231,t,6,44,,f,t,100,t,1.0,0.8,,0,0,t,3,
4222,25808,3299,t,3,,,f,t,100,t,1.17,0.93,,0,0,t,3,
4223,25809,14070,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4224,25810,14073,t,16,,,f,t,100,t,1.21,1.01,,0,0,t,3,
4225,25811,14074,t,16,,,f,t,100,t,1.21,1.01,,0,0,t,3,
4226,25812,14075,t,16,,,f,t,100,t,1.21,1.01,,0,0,t,3,
4227,25818,12528,t,1,2,,f,t,100,t,1.0,0.8,,0,0,t,3,
4228,25819,12513,t,3,2,,f,t,100,t,1.15,1.0,,0,0,t,3,
4229,25820,12540,t,17,39,,f,t,100,t,1.1,1.0,,0,0,t,3,
4230,25821,12094,t,8,2,,f,t,100,t,1.3,1.0,,0,0,t,3,
4231,25822,12532,t,14,39,,f,t,100,t,1.1,1.0,,0,0,t,3,
4232,25823,12093,t,1,2,,f,t,100,t,1.0,0.7,,0,0,t,3,
4233,25827,4530,t,9,41,,f,t,100,t,0.92,0.63,,0,0,t,3,
4234,25828,4530,t,9,41,,f,t,100,t,1.16,0.78,,0,0,t,3,
4235,25829,4169,t,19,,,f,t,100,t,1.05,0.91,,0,0,t,3,
4236,25830,3390,t,15,,,f,t,100,t,1.25,1.1,,0,0,t,3,
4237,25831,3245,t,6,44,,f,t,100,t,1.1,0.93,,0,0,t,3,
4238,25832,3647,t,16,,,f,t,100,t,1.26,1.09,,0,0,t,3,
4239,25835,3221,t,6,44,,f,t,100,t,1.02,0.7,,0,0,t,3,
4240,25836,3633,t,16,,,f,t,100,t,0.99,0.77,,0,0,t,3,
4241,25837,9608,t,24,,,f,t,100,t,1.1,0.8,,0,0,t,3,
4242,25838,13841,t,17,,,f,t,100,t,0.98,0.84,,0,0,t,3,
4243,25839,13825,t,18,65,,f,t,100,t,1.1,0.83,,0,0,t,3,
4244,25840,3100,t,2,,,f,t,100,t,0.9,0.75,,0,0,t,3,
4245,25841,3358,t,12,,,f,t,100,t,0.9,0.75,,0,0,t,3,
4246,25842,4349,t,24,,,f,t,100,t,1.01,0.84,,0,0,t,3,
4247,25843,3235,t,6,44,,f,t,100,t,1.1,0.8,,0,0,t,3,
4248,25844,13837,t,18,65,,f,t,100,t,0.64,0.5,,0,0,t,3,
4249,25845,4281,t,21,,,f,t,100,t,1.0,0.86,,0,0,t,3,
4250,25867,3153,t,10,,,f,t,100,t,0.85,0.78,,0,0,t,3,
4251,25868,3156,t,10,,,f,t,100,t,0.89,0.82,,0,0,t,3,
4252,25869,3146,t,10,,,f,t,100,t,0.94,0.81,,0,0,t,3,
4253,25870,3161,t,10,,,f,t,100,t,0.98,0.8,,0,0,t,3,
4254,25871,3134,t,10,,,f,t,100,t,1.01,0.84,,0,0,t,3,
4255,25872,1286,t,10,,,f,t,100,t,1.0,0.81,,0,0,t,3,
4256,25873,3135,t,10,,,f,t,100,t,1.0,0.81,,0,0,t,3,
4257,25874,3136,t,10,,,f,t,100,t,1.0,0.81,,0,0,t,3,
4258,25875,3137,t,10,,,f,t,100,t,1.0,0.81,,0,0,t,3,
4259,25876,3169,t,10,,,f,t,100,t,0.99,0.8,,0,0,t,3,
4260,25877,3152,t,10,,,f,t,100,t,0.93,0.76,,0,0,t,3,
4261,25878,3162,t,10,,,f,t,100,t,0.88,0.74,,0,0,t,3,
4262,25885,3204,t,7,54,,f,t,100,t,1.1,0.89,,0,0,t,3,
4264,25887,3188,t,7,54,,f,t,100,t,1.02,0.68,,0,0,t,3,
4266,25889,3273,t,8,4,,f,t,100,t,1.21,0.89,,0,0,t,3,
4267,25890,3279,t,8,4,,f,t,100,t,1.3,1.07,,0,0,t,3,
4268,25891,4541,t,8,4,,f,t,100,t,1.24,0.99,,0,0,t,3,
4269,25892,3265,t,8,4,,f,t,100,t,1.31,1.0,,0,0,t,3,
4270,25893,3277,t,8,4,,f,t,100,t,1.28,0.98,,0,0,t,3,
4271,25902,3288,t,8,4,,f,t,100,t,1.26,0.94,,0,0,t,3,
4272,25904,3091,t,2,,,f,t,100,t,1.03,0.81,,0,0,t,3,
4273,25905,4480,t,2,,,f,t,100,t,0.73,0.57,,0,0,t,3,
4274,25906,4484,t,2,,,f,t,100,t,0.71,0.56,,0,0,t,3,
4275,25907,3117,t,2,,,f,t,100,t,0.8,0.69,,0,0,t,3,
4276,25908,3115,t,2,,,f,t,100,t,0.8,0.68,,0,0,t,3,
4277,25909,3107,t,2,,,f,t,100,t,0.82,0.7,,0,0,t,3,
4278,25910,3090,t,2,,,f,t,100,t,1.04,0.82,,0,0,t,3,
4280,25912,3106,t,2,,,f,t,100,t,0.69,0.54,,0,0,t,3,
4281,25913,3111,t,2,,,f,t,100,t,0.84,0.66,,0,0,t,3,
4282,25914,3113,t,2,,,f,t,100,t,0.9,0.72,,0,0,t,3,
4283,25915,4483,t,2,,,f,t,100,t,0.81,0.65,,0,0,t,3,
4284,25916,3098,t,2,,,f,t,100,t,1.12,0.95,,0,0,t,3,
4285,25917,3118,t,2,,,f,t,100,t,0.83,0.65,,0,0,t,3,
4286,25918,3110,t,2,,,f,t,100,t,0.9,0.85,,0,0,t,3,
4287,25920,11088,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
4289,25922,4350,t,24,13,,f,t,100,t,0.91,0.71,,0,0,t,3,
4290,25923,1146,t,24,13,,f,t,100,t,0.8,0.64,,0,0,t,3,
4291,25924,4361,t,24,13,,f,t,100,t,0.66,0.59,,0,0,t,3,
4292,25925,4216,t,24,13,,f,t,100,t,0.88,0.74,,0,0,t,3,
4293,25926,4356,t,24,13,,f,t,100,t,0.77,0.65,,0,0,t,3,
4295,25928,4362,t,24,13,,f,t,100,t,0.97,0.76,,0,0,t,3,
4296,25929,4629,t,12,,,f,t,100,t,0.75,0.58,,0,0,t,3,
4297,25930,3360,t,12,,,f,t,100,t,1.11,0.98,,0,0,t,3,
4298,25931,3359,t,12,,,f,t,100,t,0.87,0.63,,0,0,t,3,
4299,25932,3884,t,13,,,f,t,100,t,0.93,0.78,,0,0,t,3,
4300,25933,3910,t,13,,,f,t,100,t,0.85,0.71,,0,0,t,3,
4301,25934,4243,t,14,68,,f,t,100,t,1.06,0.78,,0,0,t,3,
4302,25935,4246,t,14,68,,f,t,100,t,1.06,0.78,,0,0,t,3,
4303,25936,4264,t,14,68,,f,t,100,t,1.15,0.84,,0,0,t,3,
4304,25937,4259,t,14,68,,f,t,100,t,1.07,0.8,,0,0,t,3,
4305,25938,4251,t,14,68,,f,t,100,t,1.11,0.83,,0,0,t,3,
4306,25939,4262,t,14,68,,f,t,100,t,1.33,0.98,,0,0,t,3,
4307,25940,4253,t,14,68,,f,t,100,t,1.1,0.8,,0,0,t,3,
4308,25941,4258,t,14,68,,f,t,100,t,1.1,0.8,,0,0,t,3,
4309,25942,1303,t,14,68,,f,t,100,t,1.2,0.87,,0,0,t,3,
4310,25943,13827,t,14,68,,f,t,100,t,0.69,0.51,,0,0,t,3,
4311,25944,13836,t,14,68,,f,t,100,t,0.64,0.5,,0,0,t,3,
4312,25945,13837,t,14,68,,f,t,100,t,0.64,0.5,,0,0,t,3,
4313,25946,9946,t,17,,,f,t,100,t,0.86,0.76,,0,0,t,3,
4314,25947,1333,t,17,,,f,t,100,t,0.93,0.8,,0,0,t,3,
4315,25948,4265,t,17,,,f,t,100,t,0.93,0.8,,0,0,t,3,
4316,25949,4266,t,17,,,f,t,100,t,0.93,0.8,,0,0,t,3,
4317,25950,4268,t,17,,,f,t,100,t,1.33,1.17,,0,0,t,3,
4318,25951,4269,t,17,,,f,t,100,t,1.33,1.17,,0,0,t,3,
4319,25952,4274,t,17,,,f,t,100,t,1.3,1.14,,0,0,t,3,
4320,25953,4270,t,17,,,f,t,100,t,1.04,0.93,,0,0,t,3,
4321,25954,4272,t,17,,,f,t,100,t,1.04,0.93,,0,0,t,3,
4322,25955,4273,t,17,,,f,t,100,t,1.07,0.96,,0,0,t,3,
4323,25956,4271,t,17,,,f,t,100,t,1.2,1.0,,0,0,t,3,
4324,25957,4261,t,17,,,f,t,100,t,1.32,1.12,,0,0,t,3,
4325,25958,13850,t,17,,,f,t,100,t,0.97,0.83,,0,0,t,3,
4326,25959,13845,t,17,,,f,t,100,t,1.04,0.89,,0,0,f,1,
4327,25961,3266,t,9,41,,f,t,100,t,1.3,0.99,,0,0,t,3,
4328,25967,10956,t,12,39,,f,t,100,t,0.78,0.57,,0,0,t,3,
4329,25971,14791,t,16,71,,f,t,100,t,0.95,0.85,,0,0,t,3,
4330,25972,15024,t,14,74,,f,t,100,t,0.9,0.8,,0,0,t,3,
4331,25973,15041,t,24,73,,f,t,100,t,0.91,0.71,,0,0,t,3,
4332,25982,13851,t,17,65,,f,t,100,t,0.99,0.85,,0,0,t,3,
4333,25983,1145,t,3,,,f,t,100,t,1.38,1.09,,0,0,t,3,
4334,25984,13857,t,17,65,,f,t,100,t,1.33,1.17,,0,0,t,3,
4335,25985,3360,t,12,,,f,t,100,t,0.89,0.67,,0,0,t,3,
4336,25986,4364,t,24,,,f,t,100,t,0.91,0.71,,0,0,t,3,
4337,25987,4353,t,24,,,f,t,100,t,0.8,0.64,,0,0,t,3,
4338,26015,14541,t,12,,,f,t,100,t,0.8,0.61,,0,0,t,3,
4339,26033,14431,t,12,,,f,t,100,t,0.001,1.15,,0,0,t,3,
4340,26034,3107,t,2,,,f,t,100,t,0.82,0.65,,0,0,t,3,
4341,26035,4310,t,19,,,f,t,100,t,0.96,0.83,,0,0,t,3,
4342,26036,4148,t,19,,,f,t,100,t,1.18,1.0,,0,0,t,3,
4343,26037,3121,t,2,,,f,t,100,t,0.72,0.66,,0,0,t,3,
4344,26038,3243,t,1,,,f,t,100,t,1.1,0.89,,0,0,t,3,
4345,26039,3097,t,2,,,f,t,100,t,0.9,0.75,,0,0,t,3,
4346,26050,1301,t,17,65,,f,t,100,t,1.11,0.83,,0,0,t,3,
4348,26060,14721,t,1,2,,f,t,100,t,0.98,0.66,,0,0,t,3,
4349,26061,14722,t,11,44,,f,t,100,t,1.0,0.78,,0,0,t,3,
4350,26062,14724,t,17,68,,f,t,100,t,0.99,0.86,,0,0,t,3,
4351,26063,14723,t,19,43,,f,t,100,t,1.02,0.87,,0,0,t,3,
4352,26064,14726,t,24,46,,f,t,100,t,0.9,0.76,,0,0,t,3,
4353,26065,14725,t,21,65,,f,t,100,t,1.06,0.9,,0,0,t,3,
4354,26070,14600,t,19,,,f,t,100,t,1.12,0.96,,0,0,t,3,
4355,26087,13849,t,17,65,,f,t,100,t,0.95,0.82,,0,0,t,3,
4356,26092,13850,t,17,65,,f,t,100,t,0.97,0.83,,0,0,t,3,
4357,26100,4278,t,21,,,f,t,100,t,1.0,0.86,,0,0,t,3,
4358,26101,14718,t,19,,,f,t,100,t,1.44,1.22,,0,0,t,3,
4359,26102,14719,t,19,,,f,t,100,t,1.44,1.22,,0,0,t,3,
4360,26103,3182,t,9,,,f,t,100,t,1.19,0.9,,0,0,t,3,
4361,26104,3271,t,8,,,f,t,100,t,1.29,0.99,,0,0,t,3,
4362,26109,12532,t,17,65,,f,t,100,t,1.1,1.0,,0,0,t,3,
4363,26117,3110,t,2,17,,f,t,100,t,0.9,0.85,,0,0,t,3,
4364,26118,3243,t,6,41,,f,t,100,t,1.12,0.89,,0,0,t,3,
4365,26119,3204,t,7,1,,f,t,100,t,1.07,0.74,,0,0,t,3,
4366,26120,13827,t,18,37,,f,t,100,t,1.0,0.73,,0,0,t,3,
4367,26121,13850,t,17,38,,f,t,100,t,0.97,0.83,,0,0,t,3,
4368,26122,4362,t,24,10,,f,t,100,t,0.97,0.76,,0,0,t,3,
4369,26132,4165,t,19,56,,f,t,100,t,1.38,1.16,,0,0,t,3,
4370,26133,1347,t,21,37,,f,t,100,t,1.08,0.91,,0,0,t,3,
4371,26134,1355,t,23,46,,f,t,100,t,1.41,1.28,,0,0,t,3,
4372,26137,13817,t,18,,,f,t,100,t,1.0,0.83,,0,0,t,3,
4373,26138,13840,t,17,,,f,t,100,t,0.98,0.84,,0,0,t,3,
4374,26140,3315,t,3,2,,f,t,100,t,1.29,1.01,,0,0,t,3,
4375,26141,3288,t,8,5,,f,t,100,t,1.26,0.94,,0,0,t,3,
4376,26142,12845,t,11,7,,f,t,100,t,1.04,0.87,,0,0,t,3,
4377,26143,3879,t,13,10,,f,t,100,t,1.0,0.84,,0,0,t,3,
4378,26144,3658,t,16,,,f,t,100,t,1.26,1.09,,0,0,t,3,
4379,26145,3632,t,16,13,,f,t,100,t,1.29,1.12,,0,0,t,3,
4380,26149,3379,t,15,,,f,t,100,t,1.34,1.21,,0,0,t,3,
4381,26153,4318,t,19,,,f,t,100,t,1.12,0.96,,0,0,t,3,
4382,26154,3233,t,1,65,,f,t,100,t,0.98,0.66,,0,0,t,3,
4383,26155,4481,t,2,,,f,t,100,t,0.88,0.74,,0,0,t,3,
4384,26156,1275,t,7,,,f,t,100,t,1.16,0.85,,0,0,t,3,
4385,26157,3197,t,9,41,,f,t,100,t,1.11,0.76,,0,0,t,3,
4386,26158,3144,t,10,,,f,t,100,t,0.99,0.86,,0,0,t,3,
4387,26159,4498,t,10,,,f,t,100,t,0.86,0.67,,0,0,t,3,
4388,26160,4267,t,17,,,f,t,100,t,1.2,1.07,,0,0,t,3,
4389,26204,13827,t,18,65,,f,t,100,t,1.0,0.73,,0,0,t,3,
4390,26205,3101,t,2,,,f,t,100,t,0.77,0.65,,0,0,t,3,
4391,26296,15506,t,19,,,f,t,100,t,0.98,0.84,,0,0,t,3,
4392,26298,15508,t,1,,,f,t,100,t,0.7,0.53,,0,0,t,3,
4393,26302,15509,t,16,,,f,t,100,t,1.0,0.95,,0,0,t,3,
4394,26307,15507,t,24,,,f,t,100,t,0.8,0.64,,0,0,t,3,
4396,26313,15541,t,12,,,f,t,100,f,1.0,0.84,,0,0,t,3,
4397,26314,3145,t,10,,,f,t,100,t,0.81,0.75,,0,0,t,3,
4398,26315,3144,t,10,73,,f,t,100,t,0.85,0.78,,0,0,t,3,
4399,26316,4502,t,10,,,f,t,100,t,0.89,0.82,,0,0,t,3,
4400,26317,1282,t,10,,,f,t,100,t,0.96,0.83,,0,0,t,3,
4401,26318,1283,t,10,,,f,t,100,t,0.99,0.86,,0,0,t,3,
4402,26319,1284,t,10,,,f,t,100,t,0.99,0.86,,0,0,t,3,
4403,26320,3174,t,10,,,f,t,100,t,0.89,0.77,,0,0,t,3,
4404,26321,3148,t,10,,,f,t,100,t,0.96,0.83,,0,0,t,3,
4405,26322,4498,t,10,,,f,t,100,t,0.94,0.81,,0,0,t,3,
4406,26323,3173,t,10,,,f,t,100,t,0.89,0.77,,0,0,t,3,
4407,26324,3141,t,10,,,f,t,100,t,0.94,0.76,,0,0,t,3,
4408,26325,3149,t,10,,,f,t,100,t,0.95,0.77,,0,0,t,3,
4409,26326,3150,t,10,,,f,t,100,t,0.95,0.77,,0,0,t,3,
4410,26327,4504,t,10,,,f,t,100,t,0.98,0.8,,0,0,t,3,
4411,26328,3166,t,10,,,f,t,100,t,0.94,0.76,,0,0,t,3,
4412,26329,3157,t,10,,,f,t,100,t,0.9,0.75,,0,0,t,3,
4413,26330,3158,t,10,,,f,t,100,t,1.04,0.87,,0,0,t,3,
4414,26331,3164,t,10,,,f,t,100,t,1.04,0.87,,0,0,t,3,
4415,26332,1285,t,10,,,f,t,100,t,1.01,0.84,,0,0,t,3,
4416,26333,3133,t,10,,,f,t,100,t,1.0,0.84,,0,0,t,3,
4417,26334,3147,t,10,,,f,t,100,t,1.02,0.86,,0,0,t,3,
4418,26335,4499,t,10,,,f,t,100,t,1.02,0.86,,0,0,t,3,
4419,26336,3167,t,10,,,f,t,100,t,0.95,0.75,,0,0,t,3,
4420,26337,1287,t,10,,,f,t,100,t,1.06,0.88,,0,0,t,3,
4421,26338,3138,t,10,,,f,t,100,t,1.06,0.88,,0,0,t,3,
4422,26339,3139,t,10,,,f,t,100,t,1.06,0.88,,0,0,t,3,
4423,26340,3168,t,10,,,f,t,100,t,1.03,0.85,,0,0,t,3,
4424,26341,3143,t,10,,,f,t,100,t,0.93,0.76,,0,0,t,3,
4425,26342,3151,t,10,,,f,t,100,t,0.93,0.76,,0,0,t,3,
4426,26343,3160,t,10,,,f,t,100,t,0.98,0.81,,0,0,t,3,
4427,26344,3165,t,10,,,f,t,100,t,0.96,0.79,,0,0,t,3,
4428,26345,4501,t,10,,,f,t,100,t,1.03,0.85,,0,0,t,3,
4429,26346,4503,t,10,,,f,t,100,t,1.03,0.85,,0,0,t,3,
4430,26347,14734,t,10,,,f,t,100,t,0.97,0.79,,0,0,t,3,
4431,26348,3170,t,10,,,f,t,100,t,0.97,0.79,,0,0,t,3,
4432,26349,14733,t,10,,,f,t,100,t,0.97,0.79,,0,0,t,3,
4433,26350,4507,t,10,,,f,t,100,t,0.97,0.79,,0,0,t,3,
