id,category_id,name,asset_path,defaultX,defaultY,comment,model_id,movable,npc_only
774,1,nu_m_decal_scar007,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,10,t,f
775,1,nu_m_decal_scar008,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,10,t,f
776,1,el_m_decal_scar007,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,16,t,f
777,1,el_m_decal_scar008,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,16,t,f
778,1,ha_m_decal_scar007,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar007.dds,85,21,,18,t,f
779,1,ha_m_decal_scar008,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar008.dds,171,83,,18,t,f
780,4,fe_m_decal_eyebrow001,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow001.dds,136,278,,20,f,f
781,4,fe_m_decal_eyebrow002,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow002.dds,136,240,,20,f,f
782,4,fe_m_decal_eyebrow003,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow003.dds,136,257,,20,f,f
783,4,fe_m_decal_eyebrow004,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow004.dds,136,237,,20,f,f
784,4,fe_m_decal_eyebrow005,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow005.dds,136,269,,20,f,f
785,4,fe_m_decal_eyebrow006,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow006.dds,137,223,,20,f,f
786,4,fe_m_decal_eyebrow007,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow007.dds,134,225,,20,f,f
787,4,fe_m_decal_eyebrow008,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow008.dds,135,235,,20,f,f
788,4,fe_m_decal_eyebrow009,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow009.dds,137,262,,20,f,f
789,4,fe_m_decal_eyebrow010,objects\Characters\ferre\male\face\decal_eyebrow\fe_m_decal_eyebrow010.dds,136,279,,20,f,f
790,3,fe_m_decal_makeup001,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup001.dds,137,274,,20,f,f
791,3,fe_m_decal_makeup002,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup002.dds,137,261,,20,f,f
792,3,fe_m_decal_makeup003,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup003.dds,136,230,,20,f,f
793,3,fe_m_decal_makeup004,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup004.dds,135,253,,20,f,f
794,3,fe_m_decal_makeup005,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup005.dds,136,191,,20,f,f
795,3,fe_m_decal_makeup006,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup006.dds,136,262,,20,f,f
796,3,fe_m_decal_makeup007,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup007.dds,136,260,,20,f,f
797,3,fe_m_decal_makeup008,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup008.dds,4,269,,20,f,f
798,3,fe_m_decal_makeup009,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup009.dds,137,271,,20,f,f
799,1,fe_m_decal_scar001,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar001.dds,152,236,,20,t,f
800,1,fe_m_decal_scar002,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar002.dds,193,290,,20,t,f
801,1,fe_m_decal_scar003,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar003.dds,76,268,,20,t,f
802,1,fe_m_decal_scar004,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar004.dds,133,221,,20,t,f
803,1,fe_m_decal_scar005,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar005.dds,183,236,,20,t,f
804,1,fe_m_decal_scar006,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar006.dds,94,189,,20,t,f
805,1,fe_m_decal_scar007,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar007.dds,79,187,,20,t,f
806,1,fe_m_decal_scar008,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar008.dds,164,230,,20,t,f
807,2,fe_m_decal_tattoo001,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo001.dds,6,98,,20,f,f
808,2,fe_m_decal_tattoo002,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo002.dds,11,55,,20,f,f
809,2,fe_m_decal_tattoo003,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo003.dds,133,172,,20,f,f
810,2,fe_m_decal_tattoo004,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo004.dds,136,87,,20,f,f
811,2,fe_m_decal_tattoo005,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo005.dds,134,255,,20,f,f
812,2,fe_m_decal_tattoo006,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo006.dds,138,193,,20,f,f
813,2,fe_m_decal_tattoo007,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo007.dds,13,90,,20,f,f
814,2,fe_m_decal_tattoo008,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo008.dds,147,210,,20,f,f
815,2,fe_m_decal_tattoo009,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo009.dds,20,231,,20,f,f
816,2,fe_m_decal_tattoo010,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo010.dds,11,74,,20,f,f
817,2,fe_m_decal_tattoo011,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo011.dds,253,194,,20,f,f
818,4,fe_f_decal_eyebrow001,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow001.dds,200,283,,21,f,f
819,4,fe_f_decal_eyebrow002,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow002.dds,136,266,,21,f,f
820,4,fe_f_decal_eyebrow003,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow003.dds,137,223,,21,f,f
821,4,fe_f_decal_eyebrow004,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow004.dds,137,277,,21,f,f
822,4,fe_f_decal_eyebrow005,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow005.dds,136,267,,21,f,f
823,4,fe_f_decal_eyebrow006,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow006.dds,136,288,,21,f,f
824,4,fe_f_decal_eyebrow007,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow007.dds,137,269,,21,f,f
825,4,fe_f_decal_eyebrow008,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow008.dds,199,280,,21,f,f
826,4,fe_f_decal_eyebrow009,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow009.dds,137,262,,21,f,f
827,4,fe_f_decal_eyebrow010,objects\Characters\ferre\female\face\decal_eyebrow\fe_f_decal_eyebrow010.dds,137,277,,21,f,f
828,3,fe_f_decal_makeup001,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup001.dds,-53,278,,21,f,f
829,3,fe_f_decal_makeup002,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup002.dds,-45,266,,21,f,f
830,3,fe_f_decal_makeup003,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup003.dds,-48,290,,21,f,f
831,3,fe_f_decal_makeup004,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup004.dds,-45,193,,21,f,f
832,3,fe_f_decal_makeup005,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup005.dds,-45,272,,21,f,f
833,3,fe_f_decal_makeup006,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup006.dds,-41,263,,21,f,f
834,3,fe_f_decal_makeup007,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup007.dds,-43,273,,21,f,f
835,3,fe_f_decal_makeup008,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup008.dds,-48,198,,21,f,f
836,3,fe_f_decal_makeup009,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup009.dds,-41,201,,21,f,f
837,1,fe_f_decal_scar001,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar001.dds,152,236,,21,t,f
838,1,fe_f_decal_scar002,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar002.dds,193,290,,21,t,f
839,1,fe_f_decal_scar003,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar003.dds,76,268,,21,t,f
840,1,fe_f_decal_scar004,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar004.dds,133,221,,21,t,f
841,1,fe_f_decal_scar005,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar005.dds,183,236,,21,t,f
842,1,fe_f_decal_scar006,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar006.dds,94,189,,21,t,f
843,1,fe_f_decal_scar007,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar007.dds,79,187,,21,t,f
844,1,fe_f_decal_scar008,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar008.dds,164,230,,21,t,f
845,2,fe_f_decal_tattoo001,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo001.dds,137,343,,21,f,f
846,2,fe_f_decal_tattoo002,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo002.dds,138,328,,21,f,f
847,2,fe_f_decal_tattoo003,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo003.dds,133,286,,21,f,f
848,2,fe_f_decal_tattoo004,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo004.dds,326,331,,21,f,f
849,2,fe_f_decal_tattoo005,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo005.dds,227,419,,21,f,f
850,2,fe_f_decal_tattoo006,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo006.dds,136,345,,21,f,f
851,2,fe_f_decal_tattoo007,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo007.dds,137,297,,21,f,f
852,2,fe_f_decal_tattoo008,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo008.dds,-44,195,,21,f,f
853,2,fe_f_decal_tattoo009,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo009.dds,134,207,,21,f,f
854,2,fe_f_decal_tattoo010,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo010.dds,138,307,,21,f,f
855,2,fe_f_decal_tattoo011,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo011.dds,139,280,,21,f,f
856,2,fe_f_decal_tattoo012,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo012.dds,136,318,,21,f,f
857,2,fe_f_decal_tattoo013,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo013.dds,8,57,,21,f,f
858,2,fe_f_decal_tattoo014,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo014.dds,-45,168,,21,f,f
859,2,fe_f_decal_tattoo015,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo015.dds,92,218,,21,f,f
860,2,fe_f_decal_tattoo016,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo016.dds,-44,176,,21,f,f
861,2,fe_f_decal_tattoo017,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo017.dds,-22,58,,21,f,f
862,2,fe_f_decal_tattoo018,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo018.dds,-21,58,,21,f,f
863,2,fe_f_decal_tattoo019,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo019.dds,-21,58,,21,f,f
864,2,fe_f_decal_tattoo020,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo020.dds,-40,245,,21,f,f
865,2,fe_f_decal_tattoo021,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo021.dds,11,84,,21,f,f
866,2,fe_f_decal_tattoo022,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo022.dds,-16,74,,21,f,f
867,3,fe_f_decal_makeup010,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup010.dds,8,-68,,21,f,f
868,3,fe_f_decal_makeup011,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup011.dds,137,312,,21,f,f
869,3,fe_f_decal_makeup012,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup012.dds,131,250,,21,f,f
870,2,nu_m_decal_tattoo010,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo010.dds,8,-69,,10,f,f
871,2,nu_m_decal_tattoo011,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo011.dds,7,-63,,10,f,f
872,2,nu_m_decal_tattoo012,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo012.dds,7,-63,,10,f,t
873,2,nu_m_decal_tattoo013,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo013.dds,7,-63,,10,f,t
874,2,nu_m_decal_tattoo014,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo014.dds,12,-63,,10,f,t
875,2,nu_m_decal_tattoo015,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo015.dds,254,196,,10,f,t
876,2,nu_m_decal_tattoo016,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo016.dds,184,182,,10,f,f
877,2,nu_m_decal_tattoo017,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo017.dds,185,186,,10,f,t
878,2,nu_m_decal_tattoo018,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo018.dds,187,187,,10,f,t
879,2,nu_m_decal_tattoo019,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo019.dds,89,189,,10,f,t
880,2,nu_f_decal_tattoo010,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo010.dds,8,-69,,11,f,f
881,2,nu_f_decal_tattoo011,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo011.dds,7,-63,,11,f,f
882,2,nu_f_decal_tattoo012,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo012.dds,5,-58,,11,f,t
883,2,nu_f_decal_tattoo013,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo013.dds,7,-63,,11,f,t
884,2,nu_f_decal_tattoo014,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo014.dds,12,-63,,11,f,t
885,2,nu_f_decal_tattoo015,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo015.dds,254,196,,11,f,t
886,2,nu_f_decal_tattoo016,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo016.dds,184,182,,11,f,f
887,2,nu_f_decal_tattoo017,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo017.dds,185,186,,11,f,t
888,2,nu_f_decal_tattoo018,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo018.dds,187,187,,11,f,t
889,2,nu_f_decal_tattoo019,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo019.dds,89,189,,11,f,t
890,2,ha_f_decal_tattoo010,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo010.dds,8,-69,,19,f,f
891,2,ha_f_decal_tattoo011,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo011.dds,7,-63,,19,f,f
892,2,ha_f_decal_tattoo012,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo012.dds,5,-58,,19,f,t
893,2,ha_f_decal_tattoo013,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo013.dds,7,-63,,19,f,t
894,2,ha_f_decal_tattoo014,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo014.dds,12,-63,,19,f,t
895,2,ha_f_decal_tattoo015,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo015.dds,254,196,,19,f,t
896,2,ha_f_decal_tattoo016,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo016.dds,184,182,,19,f,f
897,2,ha_f_decal_tattoo017,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo017.dds,185,186,,19,f,t
898,2,ha_f_decal_tattoo018,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo018.dds,187,187,,19,f,t
899,2,ha_f_decal_tattoo019,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo019.dds,89,189,,19,f,t
900,2,ha_m_decal_tattoo010,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo010.dds,8,-69,,18,f,f
901,2,ha_m_decal_tattoo011,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo011.dds,7,-63,,18,f,f
902,2,ha_m_decal_tattoo012,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo012.dds,7,-63,,18,f,t
903,2,ha_m_decal_tattoo013,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo013.dds,7,-63,,18,f,t
904,2,ha_m_decal_tattoo014,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo014.dds,12,-63,,18,f,t
905,2,ha_m_decal_tattoo015,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo015.dds,254,196,,18,f,t
906,2,ha_m_decal_tattoo016,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo016.dds,184,182,,18,f,f
907,2,ha_m_decal_tattoo017,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo017.dds,185,186,,18,f,t
908,2,ha_m_decal_tattoo018,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo018.dds,187,187,,18,f,t
909,2,ha_m_decal_tattoo019,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo019.dds,89,189,,18,f,t
910,2,fe_m_decal_tattoo012,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo012.dds,6,100,,20,f,f
911,2,fe_m_decal_tattoo013,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo013.dds,6,113,,20,f,f
912,2,fe_m_decal_tattoo014,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo014.dds,8,111,,20,f,t
913,2,fe_m_decal_tattoo015,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo015.dds,11,121,,20,f,t
914,2,fe_m_decal_tattoo016,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo016.dds,8,248,,20,f,t
915,2,fe_m_decal_tattoo017,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo017.dds,257,373,,20,f,t
916,2,fe_m_decal_tattoo018,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo018.dds,187,359,,20,f,f
917,2,fe_m_decal_tattoo019,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo019.dds,188,363,,20,f,t
918,2,fe_m_decal_tattoo020,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo020.dds,190,364,,20,f,t
919,2,fe_m_decal_tattoo021,objects\Characters\ferre\male\face\decal_tattoo\fe_m_decal_tattoo021.dds,97,365,,20,f,t
920,2,fe_f_decal_tattoo023,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo023.dds,3,100,,21,f,f
921,2,fe_f_decal_tattoo024,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo024.dds,9,113,,21,f,f
922,2,fe_f_decal_tattoo025,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo025.dds,11,111,,21,f,t
923,2,fe_f_decal_tattoo026,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo026.dds,11,113,,21,f,t
924,2,fe_f_decal_tattoo027,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo027.dds,11,122,,21,f,t
925,2,fe_f_decal_tattoo028,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo028.dds,257,373,,21,f,t
926,2,fe_f_decal_tattoo029,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo029.dds,187,359,,21,f,f
927,2,fe_f_decal_tattoo030,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo030.dds,188,363,,21,f,t
928,2,fe_f_decal_tattoo031,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo031.dds,190,364,,21,f,t
929,2,fe_f_decal_tattoo032,objects\Characters\ferre\female\face\decal_tattoo\fe_f_decal_tattoo032.dds,97,365,,21,f,t
930,2,el_m_decal_tattoo010,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo010.dds,8,-69,,16,f,f
931,2,el_m_decal_tattoo011,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo011.dds,7,-63,,16,f,f
932,2,el_m_decal_tattoo012,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo012.dds,7,-63,,16,f,t
933,2,el_m_decal_tattoo013,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo013.dds,7,-63,,16,f,t
934,2,el_m_decal_tattoo014,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo014.dds,12,-63,,16,f,t
935,2,el_m_decal_tattoo015,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo015.dds,254,196,,16,f,t
936,2,el_m_decal_tattoo016,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo016.dds,184,182,,16,f,f
937,2,el_m_decal_tattoo017,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo017.dds,185,186,,16,f,t
938,2,el_m_decal_tattoo018,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo018.dds,187,187,,16,f,t
939,2,el_m_decal_tattoo019,objects\Characters\nuian\male\face\decal_tattoo\nu_m_decal_tattoo019.dds,89,189,,16,f,t
940,2,el_f_decal_tattoo010,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo010.dds,8,-69,,17,f,f
941,2,el_f_decal_tattoo011,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo011.dds,7,-63,,17,f,f
942,2,el_f_decal_tattoo012,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo012.dds,5,-58,,17,f,t
943,2,el_f_decal_tattoo013,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo013.dds,7,-63,,17,f,t
944,2,el_f_decal_tattoo014,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo014.dds,12,-63,,17,f,t
945,2,el_f_decal_tattoo015,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo015.dds,254,196,,17,f,t
946,2,el_f_decal_tattoo016,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo016.dds,184,182,,17,f,f
947,2,el_f_decal_tattoo017,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo017.dds,185,186,,17,f,t
948,2,el_f_decal_tattoo018,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo018.dds,187,187,,17,f,t
949,2,el_f_decal_tattoo019,objects\Characters\nuian\female\face\decal_tattoo\nu_f_decal_tattoo019.dds,89,189,,17,f,t
950,3,nu_m_decal_makeup019,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup019.dds,170,23,,10,f,f
951,3,nu_m_decal_makeup020,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup020.dds,78,17,,10,f,f
952,3,nu_m_decal_makeup021,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup021.dds,186,14,,10,f,f
953,3,nu_m_decal_makeup022,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup022.dds,90,23,,10,f,f
954,3,nu_m_decal_makeup023,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup023.dds,2,20,,10,f,f
955,3,nu_m_decal_makeup024,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup024.dds,6,-96,,10,f,t
956,3,nu_m_decal_makeup025,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup025.dds,4,-116,,10,f,t
957,3,nu_f_decal_makeup057,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup057.dds,171,23,,11,f,f
958,3,nu_f_decal_makeup058,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup058.dds,78,17,,11,f,f
959,3,nu_f_decal_makeup059,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup059.dds,183,17,,11,f,f
960,3,nu_f_decal_makeup060,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup060.dds,90,23,,11,f,f
961,3,nu_f_decal_makeup061,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup061.dds,2,20,,11,f,f
962,3,nu_f_decal_makeup062,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup062.dds,6,-96,,11,f,t
963,3,nu_f_decal_makeup063,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup063.dds,4,-116,,11,f,t
964,3,ha_m_decal_makeup019,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup019.dds,170,23,,18,f,f
965,3,ha_m_decal_makeup020,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup020.dds,78,17,,18,f,f
966,3,ha_m_decal_makeup021,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup021.dds,186,14,,18,f,f
967,3,ha_m_decal_makeup022,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup022.dds,90,23,,18,f,f
968,3,ha_m_decal_makeup023,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup023.dds,2,20,,18,f,f
969,3,ha_m_decal_makeup024,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup024.dds,6,-96,,18,f,t
970,3,ha_m_decal_makeup025,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup025.dds,4,-116,,18,f,t
971,3,ha_f_decal_makeup057,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup057.dds,171,23,,19,f,f
972,3,ha_f_decal_makeup058,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup058.dds,78,17,,19,f,f
973,3,ha_f_decal_makeup059,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup059.dds,183,17,,19,f,f
974,3,ha_f_decal_makeup060,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup060.dds,90,23,,19,f,f
975,3,ha_f_decal_makeup061,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup061.dds,2,20,,19,f,f
976,3,ha_f_decal_makeup062,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup062.dds,6,-96,,19,f,t
977,3,ha_f_decal_makeup063,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup063.dds,4,-116,,19,f,t
978,3,el_m_decal_makeup019,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup019.dds,170,23,,16,f,f
