id,name,enter_or_leave,sphere_detail_id,sphere_detail_type,trigger_condition_id,trigger_condition_time,team_msg,category_id,or_unit_reqs,is_personal_msg
1338,그림자 매들이 있는 곳,t,750,SphereQuest,3,0,,62,f,f
1339,level_활력회복,t,96,SphereSkill,3,0,,60,f,f
1340,로카_여행자 하리하란,t,436,SphereBubble,3,1000,,52,f,f
1341,Q3788_오지않는푸른병_완료장소,t,751,SphereQuest,3,0,,60,f,f
1342,밀렵단 감옥 탈출,t,97,SphereSkill,3,0,,53,f,f
1343,로카_땅벌레 스폰_id69564,t,98,SphereSkill,3,0,,52,f,f
1344,노래의 땅 dummy,t,752,SphereQuest,2,0,,62,f,f
1345,그림자 매의 집결지,t,753,SphereQuest,3,0,,62,f,f
1346,신의 채찍 본부 앞,t,437,SphereBubble,3,0,,1,f,f
1347,노래의 땅 dummy,t,99,SphereSkill,2,0,,62,f,f
1348,노래의 땅 dummy,t,100,SphereSkill,2,0,,62,f,f
1349,노래의 땅 dummy,t,101,SphereSkill,2,0,,62,f,f
1350,노래의 땅 dummy,t,102,SphereSkill,2,0,,61,f,f
1351,노래의 땅 dummy,t,103,SphereSkill,2,0,,61,f,f
1352,노래의 땅 dummy,t,104,SphereSkill,2,0,,61,f,f
1353,long_녹색늑대마을 사냥꾼,t,438,SphereBubble,2,,,36,f,f
1354,long_황금바다 밀렵답,t,439,SphereBubble,2,,,36,f,f
1355,long_군주의야영지귀족,t,440,SphereBubble,2,,,36,f,f
1356,long_건설현장일꾼들 ,t,441,SphereBubble,2,,,36,f,f
1357,long_휴양지 신혼부부 대사,t,442,SphereBubble,2,,,36,f,f
1358,long_야자주 장인의오두막,t,443,SphereBubble,2,,,36,f,f
1359,long_고블린연구가들,t,444,SphereBubble,2,,,36,f,f
1360,long_레귤루스의연회장,t,445,SphereBubble,2,,,36,f,f
1361,long_항구의 선원들,t,446,SphereBubble,2,,,36,f,f
1362,long_아이델과레귤루스,t,447,SphereBubble,2,,,36,f,f
1363,자쿤에 대한 대화,t,448,SphereBubble,1,0,,17,f,f
1364,빈 나무터의 성 2층,t,754,SphereQuest,3,0,,61,f,f
1365,달 그림자 마을에서,t,449,SphereBubble,2,0,,61,f,f
1366,Q1999_퀘스트수락,t,755,SphereQuest,3,0,,36,f,f
1367,고대의 숲 지하 왕릉 이끼 슬라임 소환,t,105,SphereSkill,3,180000,,26,f,f
1368,Q3772_등짐내려놓을장소,t,756,SphereQuest,3,0,,60,f,f
1369,마비 독,t,106,SphereSkill,3,0,,60,f,f
1370,불탄성 인던_도입부 연출_루나의 도움 요청,t,107,SphereSkill,3,3000,,56,f,f
1371,고대의 숲 빈 망토,t,108,SphereSkill,3,7200000,나의 땅을 밟은 자 목숨을 내놓아야 할 것이다.,26,f,t
1373,Q3966_비료 만드는 곳,t,757,SphereQuest,3,0,,59,f,f
1374,가축 키우는 장소,t,758,SphereQuest,1,0,,1,f,f
1375,Q5499_호수히드라출현,t,759,SphereQuest,3,0,,85,f,f
1376,Q1313_클리페가 숲에서 겪은 일,t,450,SphereBubble,3,0,,26,f,f
1377,Q3977_해적 마을 발견_퀘스트시작,t,760,SphereQuest,3,0,,13,f,f
1379,불탄성 인던_도입부 연출_히에로니무스의 아들 등장,t,111,SphereSkill,3,5000,,56,f,f
1381,불탄성 인던_도입부 연출_리차드 전투 종료,t,113,SphereSkill,3,3000,,56,f,f
1382,그림자 매 집결지 내부,t,761,SphereQuest,3,0,,62,f,f
1383,불탄성 인던_도입부 연출_레오나드 전투 종료,t,114,SphereSkill,3,3000,,56,f,f
1384,Q3819_퀘스트 시작지점,t,762,SphereQuest,3,0,,60,f,f
1385,불탄성 인던_3번째 보스 연출_히에로니무스의 아들 등장,t,115,SphereSkill,3,5000,,56,f,f
1386,Q3925_요술봉 완료위치,t,763,SphereQuest,1,0,,33,f,f
1387,불탄성 인던_3번째 보스 연출_히에로니무스의 등장,t,116,SphereSkill,3,5000,,56,f,f
1388,Q2085_살리움 보급품 천막,t,764,SphereQuest,3,0,,13,f,f
1389,Q2084_일리온 보급품 천막,t,765,SphereQuest,3,0,,13,f,f
1390,로카_승천,t,451,SphereBubble,3,0,,52,f,f
1391,Q3915_허수아비 배달위치,t,766,SphereQuest,1,0,,33,f,f
1392,삭제 예정,t,767,SphereQuest,3,0,,61,f,f
1394,Q3835_파비트라,t,768,SphereQuest,3,0,,60,f,f
1395,빈센시오 가족의 은신처,t,453,SphereBubble,2,0,,62,f,f
1396,제자들의마을연극,t,454,SphereBubble,3,120000,,60,f,f
1397,입구,t,455,SphereBubble,3,120000,,60,f,f
1398,전하의탑중턱,t,456,SphereBubble,3,0,,60,f,f
1399,불탄성 인던_1번째 보스 연출_창고지기 쇼블 등장,t,117,SphereSkill,3,5000,,56,f,f
1400,불탄성 인던_2번째 보스 연출_원터스의 정령 소환 ,t,118,SphereSkill,3,5000,,56,f,f
1401,신의 채찍이 머무는 장소,t,457,SphereBubble,3,0,,61,f,f
1402,모닥불,t,119,SphereSkill,3,0,,60,f,f
1403,모닥불 따듯해,t,458,SphereBubble,3,0,,60,f,f
1404,비겁한 변명,t,459,SphereBubble,3,120000,,60,f,f
1405,죽어가는 자의 한마디,t,460,SphereBubble,3,0,,60,f,f
1407,자유의 바람,t,120,SphereSkill,3,0,,60,f,f
1408,뱀의 틈 표식,t,462,SphereBubble,2,0,,62,f,f
1410,불탄성 인던_2번째 보스 종료 후 연출_히에로니무스의 아들 등장,t,121,SphereSkill,3,5000,,56,f,f
1411,불탄성 인던_3번째 보스 연출_히에로니무스의 등장(팩션),t,122,SphereSkill,3,3000,,56,f,f
1412,과녘 영역,t,769,SphereQuest,3,0,,61,f,f
1413,(모험)로카_승천,t,770,SphereQuest,3,0,,52,f,f
1414,마리안 주변,t,771,SphereQuest,3,0,,3,f,f
1415,피 묻은 손에 당한 희생자,t,772,SphereQuest,3,0,,3,f,f
1416,유인해낼 장소,t,773,SphereQuest,3,0,,3,f,f
1417,스콧의 시체 주변,t,774,SphereQuest,3,0,,3,f,f
1418,꽃의 처녀 플로라 주변,t,775,SphereQuest,3,0,,3,f,f
1421,펫 등짐 테스트,t,776,SphereQuest,1,0,,1,f,f
1422,낡은 모루 근처,t,465,SphereBubble,3,0,,62,f,f
1423,하만의 부하들,t,466,SphereBubble,3,0,,62,f,f
1424,Q3610_아스트라 동굴,t,777,SphereQuest,3,0,,17,f,f
1425,마하데비_ai명령호출_돌소환사,t,123,SphereSkill,3,15000,,64,f,f
1426,전사의 성 대문,t,467,SphereBubble,3,0,,33,f,f
1427,덴슬로,t,468,SphereBubble,3,0,,33,f,f
1428,사미아드 앞,t,778,SphereQuest,3,0,,61,f,f
1430,Q2298 이슬레이 대사,t,469,SphereBubble,1,0,,35,f,f
1432,자쿤의 먹이 내려놓기,t,780,SphereQuest,3,0,,17,f,f
1433,베어의 실수,t,470,SphereBubble,1,0,,17,f,f
1434,용병단,t,471,SphereBubble,3,0,,33,f,f
1436,탈것 새끼 키우는 장소,t,52,SphereDoodadInteract,1,0,,1,f,f
1437,마리안이 있는 곳,t,782,SphereQuest,3,0,,3,f,f
1438,Q2782_지옥늪지대명예퀘스트시작,t,783,SphereQuest,3,0,,5,f,f
1439,Q2788_로카의장기말들명예퀘스트시작,t,784,SphereQuest,3,0,,5,f,f
1440,Q2825_하리하랄라야의 폐허명예퀘스트시작,t,785,SphereQuest,3,0,,5,f,f
1443,아탈란시아 집 앞,t,786,SphereQuest,3,10000,,3,f,f
1445,오스테라_취객,t,126,SphereSkill,3,10000,,14,f,f
1446,무지개 벌판_채석장,t,53,SphereDoodadInteract,3,0,,1,f,f
1447,수리 부엉이 날리는 구영역,t,788,SphereQuest,1,0,,8,f,f
1448,봉인석 위치,t,789,SphereQuest,1,0,,8,f,f
1449,에노이르,t,790,SphereQuest,3,5000,,8,f,f
1450,피 묻은 손 집결지,t,791,SphereQuest,3,0,,3,f,f
1451,아탈란시아 집 앞 두대드 있는 곳,t,792,SphereQuest,1,0,,3,f,f
1452,회담 장소,t,793,SphereQuest,3,10000,,8,f,f
1453,하얀숲 Q4281_모라와의 대화,t,5,SphereAcceptQuest,3,0,,6,f,f
1455,마하데비_포효해제,t,128,SphereSkill,3,0,,64,f,f
1456,처형터 연출1,t,129,SphereSkill,3,800000,,60,f,f
1457,하디르_하디르_마르마스소환발동,t,130,SphereSkill,3,2000,,63,f,f
1458,매의 날개 마법진,t,54,SphereDoodadInteract,3,0,,22,f,f
1459,이니스테르_공간의 틈 안내,t,473,SphereBubble,3,10000,,1,f,f
1460,황금 평원_공간의 틈 안내,t,474,SphereBubble,3,10000,,1,f,f
1461,긴 모래톱_공간의 틈 안내,t,475,SphereBubble,3,10000,,1,f,f
1462,로카의 장기말들_공간의 틈 안내,t,476,SphereBubble,3,10000,,1,f,f
1463,하만의 부하들이 있는 곳,t,794,SphereQuest,3,0,,62,f,f
1464,마리아노플 감옥 무단 침입,t,131,SphereSkill,3,0,,1,f,f
1465,동틀녘 반도 감옥 무단 침입,t,132,SphereSkill,3,0,,1,f,f
1466,엘프 대기자들,t,477,SphereBubble,3,300000,,8,f,f
1467,누이안 대기자들,t,478,SphereBubble,3,300000,,8,f,f
1468,결투 대회 진행 요원,t,479,SphereBubble,3,300000,,8,f,f
1469,결투 대회 진행 요원,t,480,SphereBubble,3,300000,,8,f,f
1470,로카_땅벌레 스폰_id69567,t,133,SphereSkill,3,0,,52,f,f
1471,로카_땅벌레 스폰_id69565,t,134,SphereSkill,3,0,,52,f,f
1472,로카_땅벌레 스폰_id69566,t,135,SphereSkill,3,0,,52,f,f
1474,매의 날개 마법진,t,137,SphereSkill,3,0,,22,f,f
1475,Q4286_마하데비_아크미트,t,795,SphereQuest,3,0,,64,f,f
1476,히에로니무스의 영혼 해방,t,796,SphereQuest,3,5000,,56,f,f
1478,결투장 치료사,t,138,SphereSkill,3,0,,9,f,f
1479,Q3915_허수아비 배달 말풍선,t,481,SphereBubble,1,0,,33,f,f
1480,Q3836_제국의망령을저승으로,t,797,SphereQuest,3,0,,60,f,f
1481,q4299_농장에서의하룻밤,t,798,SphereQuest,3,0,,63,f,f
1482,q4300_불길한농장,t,799,SphereQuest,3,0,,63,f,f
1483,탄생의 절벽 차원문,t,482,SphereBubble,3,0,,22,f,f
1484,Q2936_칼리아이 가문 화물,t,800,SphereQuest,3,0,,14,f,f
1485,Q3925_요술봉 대사,t,483,SphereBubble,1,0,,33,f,f
1486,수호자 비토리오 주변,t,801,SphereQuest,3,0,,3,f,f
1487,숲의주인앞 에오카드,t,484,SphereBubble,3,0,,9,f,f
1488,에드와 헨리,t,485,SphereBubble,3,60000,,15,f,f
1489,Q2084_일리온 보급품 천막 도착,t,486,SphereBubble,3,0,,13,f,f
1490,Q2085_살리움 보급품 천막 도착,t,487,SphereBubble,3,0,,13,f,f
1491,황금평원 흰 까마귀 선임기사,t,139,SphereSkill,3,0,,33,f,f
1492,전사의 성 입구,t,488,SphereBubble,3,0,,33,f,f
1493,신기루 인사1,t,489,SphereBubble,3,0,,1,f,f
1494,신기루섬 인사2,t,490,SphereBubble,3,0,,1,f,f
1497,신기루섬 누이아 주택전시,t,491,SphereBubble,3,0,,1,f,f
1498,신기루섬 하리하라 주택전시,t,492,SphereBubble,3,0,,1,f,f
1499,신기루섬 선박판매 안내인,t,493,SphereBubble,3,0,,1,f,f
1500,신기루섬 전차 안내인,t,494,SphereBubble,3,0,,1,f,f
1501,신기루섬 릴리엇 말 안내,t,495,SphereBubble,3,0,,1,f,f
1502,신기루섬 나가는 문,t,496,SphereBubble,3,0,,1,f,f
1503,신기루섬 축성 도면 안내,t,497,SphereBubble,3,0,,1,f,f
1504,신기루섬 젖소 탈것 안내,t,498,SphereBubble,3,0,,1,f,f
1505,신기루섬 제작대 안내,t,499,SphereBubble,3,0,,1,f,f
1506,신기루섬 허수아비 안내,t,500,SphereBubble,3,0,,1,f,f
1507,신기루섬 양식장 안내,t,501,SphereBubble,3,0,,1,f,f
1511,다미의 외침,t,505,SphereBubble,3,0,,60,f,f
1512,다미의 외침2,t,506,SphereBubble,3,0,,60,f,f
1513,Q1667_바쉬티대사,t,507,SphereBubble,3,15000,,14,f,f
1514,골렘의 중얼거림,t,508,SphereBubble,3,0,,33,f,f
1515,Q4340_스미굴의 집,t,802,SphereQuest,3,0,,68,f,f
1516,Q4341_갈색비늘 에키혼 야영지,t,803,SphereQuest,3,0,,68,f,f
1517,Q4363_엘프 포로 지역,t,804,SphereQuest,3,0,,68,f,f
1518,Q4376_생명의 구슬 사용 영역,t,805,SphereQuest,3,0,,68,f,f
1519,Q4378_정화의 구슬 사용 영역,t,806,SphereQuest,3,0,,68,f,f
1520,Q4321_거대 붉은 눈 용아병 퇴치 퀘스트 수락,t,7,SphereAcceptQuest,3,0,,68,f,f
1521,Q4321_거대 붉은 눈 용아병 퇴치 퀘스트 수락,t,807,SphereQuest,3,0,,68,f,f
1522,Q4325_거대 바람 정령 퇴치 퀘스트 수락,t,808,SphereQuest,3,0,,68,f,f
1523,Q4326_거대 물 정령 퇴치 퀘스트 수락,t,809,SphereQuest,3,0,,68,f,f
1524,Q4385_우두머리 독수리 퇴치 퀘스트 수락,t,810,SphereQuest,3,0,,68,f,f
1525,Q4387_검은비늘 에키혼 퇴치 퀘스트 수락,t,811,SphereQuest,3,0,,68,f,f
1526,Q4392_거대 불 정령 퇴치 퀘스트 수락,t,812,SphereQuest,3,0,,68,f,f
1527,그림자의 매 시인,t,142,SphereSkill,3,20000,,21,f,f
1528,Q3518_프라시미,t,509,SphereBubble,2,30000,,62,f,f
1529,Q3520_바그바트,t,510,SphereBubble,2,30000,,62,f,f
1530,Q3522_마가,t,511,SphereBubble,3,10000,,62,f,f
1531,Q1066_대장장이,t,512,SphereBubble,2,60000,,21,f,f
1532,Q1074_텐시르,t,513,SphereBubble,2,60000,,21,f,f
1533,Q3523_드로비스,t,514,SphereBubble,2,60000,,62,f,f
1534,NPC3413_상인 우바리,t,515,SphereBubble,3,1000,,21,f,f
1535,Q4338_뼈 웅덩이,t,813,SphereQuest,3,0,,52,f,f
1536,Q3656_손님의 대화01,t,516,SphereBubble,2,0,,14,f,f
1537,Q3656_손님의 대화02,t,517,SphereBubble,3,5000,,14,f,f
1538,Q3656_손님의 대화03,t,518,SphereBubble,3,5000,,14,f,f
1539,Q3700_포병대장 와일드,t,519,SphereBubble,3,30000,,14,f,f
1540,신의 채찍 토론 발동,t,143,SphereSkill,3,30000,,14,f,f
1541,울음소리_마른들판,t,5,SphereSound,3,0,,23,f,f
1542,탄새스의 붉은 솥,t,144,SphereSkill,3,10000,,14,f,f
1543,타라의 안내,t,520,SphereBubble,3,30000,,14,f,f
1544,손독 치료 안내,t,521,SphereBubble,3,30000,,14,f,f
1545,낙하피해 방지,t,145,SphereSkill,3,0,,4,f,f
1546,파괴의 요람_움직이는 석상_입구,t,146,SphereSkill,3,3000,,80,f,f
1547,음흉한베어,t,522,SphereBubble,2,0,,24,f,f
1550,Q329_사냥꾼대사,t,523,SphereBubble,2,0,,4,f,f
1551,Q250_솔즈리드여우처치_나무꾼대사,t,524,SphereBubble,2,0,,4,f,f
1552,칼바람폐광_철교무너짐영역,t,55,SphereDoodadInteract,3,500,,77,f,f
1553,동모형,t,525,SphereBubble,1,0,,3,t,f
1554,정숙,t,147,SphereSkill,3,0,정숙,10,f,t
1555,보류_울부짖는_3단화살,t,148,SphereSkill,3,5000,,78,f,f
1556,솔즈리드반도_로나,t,526,SphereBubble,2,0,,4,f,f
1557,Q4445_첫걸음의 언덕 탐험,t,816,SphereQuest,2,0,,79,f,f
1558,Q4446_화강암 채석장 언덕 탐험,t,817,SphereQuest,2,0,,79,f,f
1559,Q4447_무지개 벌판의 큰 나무 오르기 탐험,t,818,SphereQuest,2,0,,79,f,f
1560,Q4448_마른 별 쉼터 전망대 탐험,t,819,SphereQuest,2,0,,79,f,f
1561,Q4449_마른 들판의 무지개 바위 탐험,t,820,SphereQuest,2,0,,79,f,f
1562,Q4450_바오밥 나무 사이로,t,821,SphereQuest,2,0,,79,f,f
1563,Q4451_뱀의 틈 지붕 탐험,t,822,SphereQuest,2,0,,79,f,f
1564,울부짖는_무너지는 바닥,t,56,SphereDoodadInteract,3,10000,,78,f,f
1565,Q4452_뱀의 틈 숨겨진 동굴 탐험,t,823,SphereQuest,2,0,,79,f,f
1566,Q4453_너른 소매 마을 외곽 전망대 오르기,t,824,SphereQuest,2,0,,79,f,f
1567,Q4454_바이암 소굴 산등성이 탐험,t,825,SphereQuest,2,0,,79,f,f
1568,Q4455_요정의 은신처 탐험,t,826,SphereQuest,2,0,,79,f,f
1569,Q4456_요정의 나무 꼭대기 오르기,t,827,SphereQuest,2,0,,79,f,f
1570,Q4457_잊혀진 성 꼭대기 오르기,t,828,SphereQuest,2,0,,79,f,f
1571,Q4458_초승달 왕좌의 분수대,t,829,SphereQuest,2,0,,79,f,f
1572,Q4459_솔즈리언 문 정상 정복,t,830,SphereQuest,2,0,,79,f,f
1573,Q4460_촌장의 집 오르기,t,831,SphereQuest,2,0,,79,f,f
1574,Q4461_초승달 왕좌 동쪽 선착장 탐험,t,832,SphereQuest,2,0,,79,f,f
1575,Q4462_우윳빛 강 마을의 폭포 뒷편 탐험,t,833,SphereQuest,2,0,,79,f,f
1576,Q4463_폐광 탐험,t,834,SphereQuest,2,0,,79,f,f
1577,Q4464_솔즈리드 수중 동굴 탐험,t,835,SphereQuest,2,0,,79,f,f
1578,사라 프란델의 대사,t,527,SphereBubble,3,0,,6,f,f
1579,모야 도허시,t,528,SphereBubble,2,0,,6,f,f
1580,마리아노플저택_경비병의 행동,t,149,SphereSkill,3,0,,1,f,f
1581,Q4467_하르파 수련장의 노래하는 바위 오르기,t,836,SphereQuest,2,0,,79,f,f
1582,Q4468_하르파 수련장의 지붕 오르기,t,837,SphereQuest,2,0,,79,f,f
1583,Q4469_숲의 인도자 나무 오르기,t,838,SphereQuest,2,0,,79,f,f
1584,Q4470_세계수를 마주하는 자리,t,839,SphereQuest,2,0,,79,f,f
1585,Q4471_세계수의 유적지 오르기,t,840,SphereQuest,2,0,,79,f,f
1586,Q4472_그위오니드 석상 오르기,t,841,SphereQuest,2,0,,79,f,f
1587,Q4473_제식 광장의 기둥 오르기,t,842,SphereQuest,2,0,,79,f,f
1588,Q4474_잊혀진 신전 기둥 오르기,t,843,SphereQuest,2,0,,79,f,f
1589,Q4475_가시덤불 탐험,t,844,SphereQuest,2,0,,79,f,f
1590,Q4476_누온의 거리가 내려다 보이는 지붕 오르기,t,845,SphereQuest,2,0,,79,f,f
1591,백월만_톰슨과 찰리,t,529,SphereBubble,2,0,,1,f,f
1592,Q4480_파오 지붕 오르기,t,846,SphereQuest,2,0,,79,f,f
1593,Q4481_눈사자 훈련소 지붕 오르기,t,847,SphereQuest,2,0,,79,f,f
1594,Q4482_탄생의 절벽 오르기,t,848,SphereQuest,2,0,,79,f,f
1595,Q4483_탄생의 절벽을 마주하는 봉우리 오르기,t,849,SphereQuest,2,0,,79,f,f
1596,Q4484_낮의 눈 나무 오르기,t,850,SphereQuest,2,0,,79,f,f
1597,Q4485_밤의 눈 오르기,t,851,SphereQuest,2,0,,79,f,f
1598,Q4486_안개 동굴 탐험,t,852,SphereQuest,2,0,,79,f,f
1599,Q4487_박쥐 동굴 탐험,t,853,SphereQuest,2,0,,79,f,f
1600,Q4488_낮의 눈 절벽 탐험,t,854,SphereQuest,2,0,,79,f,f
1601,Q4489_주거지역이 내려다 보이는 바위산 탐험,t,855,SphereQuest,2,0,,79,f,f
1602,Q1320 헤넨 대사,t,530,SphereBubble,3,30000,,26,f,f
1603,Q4491_남 데비강 상류 폭포 수원지 탐험,t,856,SphereQuest,2,0,,79,f,f
1604,Q4492_제련소 지붕 오르기,t,857,SphereQuest,2,0,,79,f,f
1605,Q4493_기계 제작 건물의 유독가스,t,858,SphereQuest,2,0,,79,f,f
1606,Q4494_철광산 선로의 끝,t,859,SphereQuest,2,0,,79,f,f
1607,Q4495_쇠모루 마을의 첨탐,t,860,SphereQuest,2,0,,79,f,f
1608,Q4496_거미 나무 오르기,t,861,SphereQuest,2,0,,79,f,f
1609,Q4497_기계 폐기장의 거대 톱니바퀴 오르기,t,862,SphereQuest,2,0,,79,f,f
1610,Q4498_침묵하는 기계를 넘어서,t,863,SphereQuest,2,0,,79,f,f
1611,Q4499_수정 호수의 부러진 나무 기둥,t,864,SphereQuest,2,0,,79,f,f
1612,Q4500_호랑이 눈의 지붕,t,865,SphereQuest,2,0,,79,f,f
1613,Q4501_호랑이 눈의 분수대 오르기,t,866,SphereQuest,2,0,,79,f,f
1614,Q4502_할 하파의 잔영을 발견하다!,t,867,SphereQuest,2,0,,79,f,f
1615,Q4504_북 데비강 상류 늪지대 나무 오르기,t,868,SphereQuest,2,0,,79,f,f
1616,Q4505_북 데비강 상류 폭포 탐험,t,869,SphereQuest,2,0,,79,f,f
1617,Q4506_코볼트 동굴의 천장 빈자리,t,870,SphereQuest,2,0,,79,f,f
1618,Q4508_난파된 배 탐험,t,871,SphereQuest,2,0,,79,f,f
1619,Q4509_초승달 항구의 선착장 아래 탐험,t,872,SphereQuest,2,0,,79,f,f
1620,Q4510_바라기 마을의 망루 오르기,t,873,SphereQuest,2,0,,79,f,f
1621,Q4511_부서진 조각상에 오르다,t,874,SphereQuest,2,0,,79,f,f
1622,Q4512_부러진 고목의 흔적을 살피다,t,875,SphereQuest,2,0,,79,f,f
1623,Q4513_탐험은 작은 바위에 오르는 것에서 시작 된다,t,876,SphereQuest,2,0,,79,f,f
1624,Q4514_남의 집 지붕에 오르는 것도 탐험,t,877,SphereQuest,2,0,,1,f,f
1625,Q4515_담장의 끝,t,878,SphereQuest,2,0,,79,f,f
1626,Q4516_마른 별 쉼터가 내려다 보이는 바위 오르기,t,879,SphereQuest,2,0,,79,f,f
1627,Q4517_황야가 내려다 보이는 커다란 바위 오르기,t,880,SphereQuest,2,0,,79,f,f
1628,Q4520_초승달 왕좌가 내려다 보이는 언덕,t,881,SphereQuest,2,0,,79,f,f
1629,Q4521_초심자의 언덕,t,882,SphereQuest,2,0,,79,f,f
1630,Q4522_배아르 야영지가 내려다 보이는 바위,t,883,SphereQuest,2,0,,1,f,f
1631,Q4523_금지된 유적의 흔적,t,884,SphereQuest,2,0,,79,f,f
1632,Q4524_결투장 성곽의 끝,t,885,SphereQuest,2,0,,1,f,f
1633,Q4525_선박의 뼈대 위,t,886,SphereQuest,2,0,,79,f,f
1634,Q4526_초심자의 언덕,t,887,SphereQuest,2,0,,79,f,f
1635,Q4527_탄생의 절벽 외딴 바위,t,888,SphereQuest,2,0,,79,f,f
1636,Q4528_큰 매 바위 오르기,t,889,SphereQuest,2,0,,79,f,f
1637,Q4529_밤의 눈 아래 서다,t,890,SphereQuest,2,0,,79,f,f
1638,Q4530_시치미 약탈단 본거지 파오,t,891,SphereQuest,2,0,,79,f,f
1639,Q4531_릴리엇 강 수원지의 숨겨진 비밀 장소 탐험,t,892,SphereQuest,2,0,,79,f,f
1640,Q4532_무너진 성채의 망루,t,893,SphereQuest,2,0,,79,f,f
1641,Q4533_무너진 성채의 성곽,t,894,SphereQuest,2,0,,79,f,f
1642,Q4534_트록스크 산의 정상을 오르다,t,895,SphereQuest,2,0,,79,f,f
1643,Q4535_론반 공작 성의 첨탑,t,896,SphereQuest,2,0,,79,f,f
1644,Q4536_부서진 철로를 살피다,t,897,SphereQuest,2,0,,79,f,f
1645,Q4537_버려진 공성병기,t,898,SphereQuest,2,0,,79,f,f
1646,Q4538_바람그늘 마을의 풍차,t,899,SphereQuest,2,0,,79,f,f
1647,Q4539_동 론반 광산의 높은 자리,t,900,SphereQuest,2,0,,79,f,f
1648,Q4540_서 론반 광산 탐험,t,901,SphereQuest,2,0,,79,f,f
1649,Q4547_거상의 꼭대기에 서다,t,902,SphereQuest,2,0,,79,f,f
1650,Q4555_비행선 정거장 지붕에 오르다,t,903,SphereQuest,2,0,,79,f,f
1651,Q4556_거석 꼭대기에 서다,t,904,SphereQuest,2,0,,79,f,f
1652,Q4557_모래 먼지 마을의 거석 꼭대기,t,905,SphereQuest,2,0,,79,f,f
1653,Q4558_바다의 거석 꼭대기,t,906,SphereQuest,2,0,,79,f,f
1654,Q4559_핏빛안개 부족의 동굴 탐험,t,907,SphereQuest,2,0,,79,f,f
1655,Q4560_거석 뒤에 공간 있어요,t,908,SphereQuest,2,0,,79,f,f
1656,Q4561_모래 먼지 마을의 풍차 지붕에 오르다,t,909,SphereQuest,2,0,,79,f,f
1657,Q4562_모래 먼지 마을의 숨겨진 다락방,t,910,SphereQuest,2,0,,79,f,f
1658,Q4563_거대 골렘을 발 아래에 두다,t,911,SphereQuest,2,0,,79,f,f
1659,상단 습격단 연출 ,t,150,SphereSkill,3,20000,,23,f,f
1660,고바논 장군의 지시,t,531,SphereBubble,2,,,1,f,f
1661,약수터 알리미,t,532,SphereBubble,2,0,,14,f,f
1663,수상한 페레 무리,t,151,SphereSkill,3,0,,61,f,f
1664,Q4594_여름잎 강의 수원지,t,912,SphereQuest,2,0,,79,f,f
1665,Q4595_하얀 숲의 봉인석에 오르다,t,913,SphereQuest,2,0,,79,f,f
1666,Q4596_누이 여신상의 머리에 오르는 불경함을 시험하다,t,914,SphereQuest,2,0,,79,f,f
1667,Q4597_숲의 수호자 부락의 나선형 우물,t,915,SphereQuest,2,0,,79,f,f
1668,Q4598_굳게 닫힌 저승의 문,t,916,SphereQuest,2,0,,79,f,f
1669,Q4599_하얀숲 풍차의 꼭대기,t,917,SphereQuest,2,0,,79,f,f
1670,Q4600_분열된 십자로의 비석,t,918,SphereQuest,2,0,,79,f,f
1671,Q4601_붉은 이끼 동굴 탐험,t,919,SphereQuest,2,0,,79,f,f
1672,Q4602_거대한 벌집에 올라가다,t,920,SphereQuest,2,0,,79,f,f
1673,Q4603_크레타 바이저의 이상한 공작기계,t,921,SphereQuest,2,0,,79,f,f
1674,Q4604_오스카 극단의 서커스 천막,t,922,SphereQuest,2,0,,79,f,f
1675,Q4605_마리아노플의 하수도 탐험,t,923,SphereQuest,2,0,,79,f,f
1676,Q4606_마리안의 전당 꼭대기,t,924,SphereQuest,2,0,,79,f,f
1677,Q4607_수련의 탑 꼭대기,t,925,SphereQuest,2,0,,79,f,f
1678,Q4608_마리아노플의 별 석상 머리 위를 오르다,t,926,SphereQuest,2,0,,79,f,f
1679,Q4609_마리아노플 풍차의 꼭대기,t,927,SphereQuest,2,0,,79,f,f
1680,Q4610_타인의 창고를 탐험(?)하다,t,928,SphereQuest,2,0,,79,f,f
1681,Q4611_위어드윈드 저택의 지붕,t,929,SphereQuest,2,0,,79,f,f
1682,Q4612_전망 좋은 자리,t,930,SphereQuest,2,0,,79,f,f
1683,Q4613_은밀한 장소,t,931,SphereQuest,2,0,,79,f,f
1684,Q4614_이즈나 하수도의 사자 석상,t,932,SphereQuest,2,0,,79,f,f
1685,Q4615_누이 여신을 향한 다리,t,933,SphereQuest,2,0,,79,f,f
1686,Q4616_이즈나의 비밀 정원,t,934,SphereQuest,2,0,,79,f,f
1687,Q4619_이즈나 하수도 탐험,t,935,SphereQuest,2,0,,79,f,f
1688,Q4626_파괴의 신 석상 발견,t,936,SphereQuest,2,0,,79,f,f
1689,Q4627_초승달 바다의 작은 섬,t,937,SphereQuest,2,0,,79,f,f
1690,Q4628_두 개의 탑,t,938,SphereQuest,2,0,,79,f,f
1691,Q4629_바다에 잠긴 무너진 탑의 잔해를 살피다,t,939,SphereQuest,2,0,,79,f,f
1692,Q4630_식량 창고 꼭대기,t,940,SphereQuest,2,0,,79,f,f
1693,Q4631_이즈나 성 꼭대기,t,941,SphereQuest,2,0,,79,f,f
