id,name,path,end_method_id,level_id,comment,category_id
4119,4435_START,sounds/x2voice_quest_summary:merchantrec_ma:4435_start,1,1,,16
4120,4436_READY,sounds/x2voice_quest_summary:merchantrec_ma:4436_ready,1,1,,16
4121,4436_START,sounds/x2voice_quest_summary:merchantrec_ma:4436_start,1,1,,16
4122,4438_READY,sounds/x2voice_quest_summary:merchantrec_ma:4438_ready,1,1,,16
4123,4438_START,sounds/x2voice_quest_summary:merchantrec_ma:4438_start,1,1,,16
4124,4439_READY,sounds/x2voice_quest_summary:merchantrec_ma:4439_ready,1,1,,16
4125,4479_READY,sounds/x2voice_quest_summary:merchantrec_ma:4479_ready,1,1,,16
4126,4479_START,sounds/x2voice_quest_summary:merchantrec_ma:4479_start,1,1,,16
4127,4779_4780_START,sounds/x2voice_quest_summary:merchantrec_ma:4779_4780_start,1,1,,16
4128,4572_4573_READY,sounds/x2voice_quest_summary:skilledwork_ma:4572_4573_ready,1,1,,16
4129,4572_4573_START,sounds/x2voice_quest_summary:skilledwork_ma:4572_4573_start,1,1,,16
4130,4574_4575_READY,sounds/x2voice_quest_summary:skilledwork_ma:4574_4575_ready,1,1,,16
4131,4574_4575_START,sounds/x2voice_quest_summary:skilledwork_ma:4574_4575_start,1,1,,16
4132,4576_4577_READY,sounds/x2voice_quest_summary:skilledwork_ma:4576_4577_ready,1,1,,16
4133,4576_4577_START,sounds/x2voice_quest_summary:skilledwork_ma:4576_4577_start,1,1,,16
4134,4578_4579_READY,sounds/x2voice_quest_summary:skilledwork_ma:4578_4579_ready,1,1,,16
4135,4578_4579_START,sounds/x2voice_quest_summary:skilledwork_ma:4578_4579_start,1,1,,16
4136,4580_4581_READY,sounds/x2voice_quest_summary:skilledwork_ma:4580_4581_ready,1,1,,16
4137,4580_4581_START,sounds/x2voice_quest_summary:skilledwork_ma:4580_4581_start,1,1,,16
4138,4582_4583_READY,sounds/x2voice_quest_summary:skilledwork_ma:4582_4583_ready,1,1,,16
4139,4582_4583_START,sounds/x2voice_quest_summary:skilledwork_ma:4582_4583_start,1,1,,16
4140,4584_4585_READY,sounds/x2voice_quest_summary:skilledwork_ma:4584_4585_ready,1,1,,16
4141,4584_4585_START,sounds/x2voice_quest_summary:skilledwork_ma:4584_4585_start,1,1,,16
4142,4586_4587_READY,sounds/x2voice_quest_summary:skilledwork_ma:4586_4587_ready,1,1,,16
4143,4586_4587_START,sounds/x2voice_quest_summary:skilledwork_ma:4586_4587_start,1,1,,16
4144,4646_4647_READY,sounds/x2voice_quest_summary:skilledwork_ma:4646_4647_ready,1,1,,16
4145,4646_4647_START,sounds/x2voice_quest_summary:skilledwork_ma:4646_4647_start,1,1,,16
4146,5069_5070_START,sounds/x2voice_quest_summary:skilledwork_ma:5069_5070_start,1,1,,16
4147,4662_4666_READY,sounds/x2voice_quest_summary:tradead_ma:4662_4666_ready,1,1,,16
4148,4662_4666_START,sounds/x2voice_quest_summary:tradead_ma:4662_4666_start,1,1,,16
4149,4663_4667_READY,sounds/x2voice_quest_summary:tradead_ma:4663_4667_ready,1,1,,16
4150,4663_4667_START,sounds/x2voice_quest_summary:tradead_ma:4663_4667_start,1,1,,16
4151,4664_4668_READY,sounds/x2voice_quest_summary:tradead_ma:4664_4668_ready,1,1,,16
4152,4664_4668_START,sounds/x2voice_quest_summary:tradead_ma:4664_4668_start,1,1,,16
4153,4665_4669_READY,sounds/x2voice_quest_summary:tradead_ma:4665_4669_ready,1,1,,16
4154,4665_4669_START,sounds/x2voice_quest_summary:tradead_ma:4665_4669_start,1,1,,16
4155,4779_4780_READY,sounds/x2voice_quest_summary:tradead_ma:4779_4780_ready,1,1,,16
4156,4568_4569_READY,sounds/x2voice_quest_summary:weaver_fe:4568_4569_ready,1,1,,16
4157,4568_4569_START,sounds/x2voice_quest_summary:weaver_fe:4568_4569_start,1,1,,16
4158,4570_4571_READY,sounds/x2voice_quest_summary:weaver_fe:4570_4571_ready,1,1,,16
4159,4570_4571_START,sounds/x2voice_quest_summary:weaver_fe:4570_4571_start,1,1,,16
4160,Ui_use_p_yata_baby,Sounds/x2item:p_yata_baby:use,1,1,,7
4161,Sounds/x2eventsounds:doodad3_instance:cube_effect,Sounds/x2eventsounds:doodad3_instance:cube_effect,1,1,,13
4162,x2skills/vocation/continue_shot_hit,sounds/x2skills:vocation:continue_shot_hit,1,1,,1
4163,X2skills/vocation/continue_shot_proj,sounds/x2skills:vocation:continue_shot_proj,1,1,,1
4164,Sounds/x2monster_d:demisnake_female_pet:attack,Sounds/x2monster_d:demisnake_female_pet:attack,1,1,,6
4165,Sounds/x2monster_d:demisnake_female_pet:com_idle,Sounds/x2monster_d:demisnake_female_pet:com_idle,1,1,,6
4166,Sounds/x2monster_d:demisnake_female_pet:critical,Sounds/x2monster_d:demisnake_female_pet:critical,1,1,,6
4167,Sounds/x2monster_d:demisnake_female_pet:damage,Sounds/x2monster_d:demisnake_female_pet:damage,1,1,,6
4168,Sounds/x2monster_d:demisnake_female_pet:die,Sounds/x2monster_d:demisnake_female_pet:die,1,1,,6
4169,Sounds/x2monster_d:demisnake_female_pet:spell_launch_d,Sounds/x2monster_d:demisnake_female_pet:spell_launch_d,1,1,,6
4170,Ui_use_mp_demisnake_female,Sounds/x2item:mp_demisnake_female:use,1,1,,7
4171,mon_portal_effect,Sounds/x2eventsounds:doodad3_instance:mon_portal_effect,1,1,,13
4172,Sounds/x2monster_w:windelemental_small:petlaunch,Sounds/x2monster_w:windelemental_small:petlaunch,1,1,,6
4173,x2skills_npc:s22239:mon_thunderbolt,Sounds/x2skills_npc:s22239:mon_thunderbolt,1,1,,1
4174,ShipUnitModel_fishboat_run,sounds/x2vehicles:fishboat:fishboat_run,1,1,,14
4175,Sounds/x2voice_combat:nuian_male:attack_continue,Sounds/x2voice_combat:nuian_male:attack_continue,1,1,,3
4176,Sounds/x2voice_combat:nuian_female:attack_continue,Sounds/x2voice_combat:nuian_female:attack_continue,1,1,,3
4177,Sounds/x2voice_combat:hariharan_male:attack_continue,Sounds/x2voice_combat:hariharan_male:attack_continue,1,1,,3
4178,Sounds/x2voice_combat:hariharan_female:attack_continue,Sounds/x2voice_combat:hariharan_female:attack_continue,1,1,,3
4179,Sounds/x2voice_combat:ferre_male:attack_continue,Sounds/x2voice_combat:ferre_male:attack_continue,1,1,,3
4180,Sounds/x2voice_combat:ferre_female:attack_continue,Sounds/x2voice_combat:ferre_female:attack_continue,1,1,,3
4181,Sounds/x2voice_combat:elf_male:attack_continue,Sounds/x2voice_combat:elf_male:attack_continue,1,1,,3
4182,Sounds/x2voice_combat:elf_female:attack_continue,Sounds/x2voice_combat:elf_female:attack_continue,1,1,,3
4183,Sounds/x2monster_f:fleshgolem:captured,Sounds/x2monster_f:fleshgolem:captured,1,1,,6
4184,Sounds/x2monster_w:werespider:captured,Sounds/x2monster_w:werespider:captured,1,1,,6
4185,Sounds/x2monster_l:livingsword:attack,Sounds/x2monster_l:livingsword:attack,1,1,,6
4186,Sounds/x2monster_l:livingsword:attack_start,Sounds/x2monster_l:livingsword:attack_start,1,1,,6
4187,Sounds/x2monster_l:livingsword:back,Sounds/x2monster_l:livingsword:back,1,1,,6
4188,Sounds/x2monster_l:livingsword:cast,Sounds/x2monster_l:livingsword:cast,1,1,,6
4189,Sounds/x2monster_l:livingsword:com_idle,Sounds/x2monster_l:livingsword:com_idle,1,1,,6
4190,Sounds/x2monster_l:livingsword:critical,Sounds/x2monster_l:livingsword:critical,1,1,,6
4191,Sounds/x2monster_l:livingsword:dodge,Sounds/x2monster_l:livingsword:dodge,1,1,,4
4192,Sounds/x2monster_l:livingsword:hit,Sounds/x2monster_l:livingsword:hit,1,1,,6
4193,Sounds/x2monster_l:livingsword:knockback,Sounds/x2monster_l:livingsword:knockback,1,1,,6
4194,Sounds/x2monster_l:livingsword:launch,Sounds/x2monster_l:livingsword:launch,1,1,,6
4195,Sounds/x2monster_l:livingsword:launch_start,Sounds/x2monster_l:livingsword:launch_start,1,1,,6
4196,Sounds/x2monster_l:livingsword:livingsword_die,Sounds/x2monster_l:livingsword:livingsword_die,1,1,,6
4197,Sounds/x2monster_l:livingsword:move,Sounds/x2monster_l:livingsword:move,1,1,,6
4198,Sounds/x2monster_l:livingsword:relax_idle,Sounds/x2monster_l:livingsword:relax_idle,1,1,,6
4199,Sounds/x2monster_l:livingsword:run,Sounds/x2monster_l:livingsword:run,1,1,,6
4200,Sounds/x2monster_l:livingsword:struggle,Sounds/x2monster_l:livingsword:struggle,1,1,,6
4201,Sounds/x2monster_l:livingsword:stun,Sounds/x2monster_l:livingsword:stun,1,1,,6
4202,Sounds/x2monster_l:livingsword:walk,Sounds/x2monster_l:livingsword:walk,1,1,,6
4203,Sounds/x2monster_l:livingaxe:attack,Sounds/x2monster_l:livingaxe:attack,1,1,,6
4204,Sounds/x2monster_l:livingaxe:attack_start,Sounds/x2monster_l:livingaxe:attack_start,1,1,,6
4205,Sounds/x2monster_l:livingaxe:back,Sounds/x2monster_l:livingaxe:back,1,1,,6
4206,Sounds/x2monster_l:livingaxe:cast,Sounds/x2monster_l:livingaxe:cast,1,1,,6
4207,Sounds/x2monster_l:livingaxe:com_idle,Sounds/x2monster_l:livingaxe:com_idle,1,1,,6
4208,Sounds/x2monster_l:livingaxe:critical,Sounds/x2monster_l:livingaxe:critical,1,1,,6
4209,Sounds/x2monster_l:livingaxe:dodge,Sounds/x2monster_l:livingaxe:dodge,1,1,,6
4210,Sounds/x2monster_l:livingaxe:ground_draw,Sounds/x2monster_l:livingaxe:ground_draw,1,1,,6
4211,Sounds/x2monster_l:livingaxe:hit,Sounds/x2monster_l:livingaxe:hit,1,1,,6
4212,Sounds/x2monster_l:livingaxe:knockback,Sounds/x2monster_l:livingaxe:knockback,1,1,,6
4213,Sounds/x2monster_l:livingaxe:launch_hit,Sounds/x2monster_l:livingaxe:launch_hit,1,1,,6
4214,Sounds/x2monster_l:livingaxe:livingaxe_die,Sounds/x2monster_l:livingaxe:livingaxe_die,1,1,,6
4215,Sounds/x2monster_l:livingaxe:relax_idle,Sounds/x2monster_l:livingaxe:relax_idle,1,1,,6
4216,Sounds/x2monster_l:livingaxe:run,Sounds/x2monster_l:livingaxe:run,1,1,,6
4217,Sounds/x2monster_l:livingaxe:struggle,Sounds/x2monster_l:livingaxe:struggle,1,1,,6
4218,Sounds/x2monster_l:livingaxe:stun,Sounds/x2monster_l:livingaxe:stun,1,1,,6
4219,Sounds/x2monster_l:livingaxe:swing,Sounds/x2monster_l:livingaxe:swing,1,1,,6
4220,Sounds/x2monster_l:livingaxe:vox,Sounds/x2monster_l:livingaxe:vox,1,1,,6
4221,Sounds/x2monster_l:livingaxe:walk,Sounds/x2monster_l:livingaxe:walk,1,1,,6
4222,ui_battlefield_entrance_hide,sounds/x2interface:battlefield:hide,1,1,,7
4223,ui_battlefield_entrance_show,sounds/x2interface:battlefield:show,1,1,,7
4224,ui_battlefield_count,sounds/x2interface:battlefield:count,1,1,,7
4225,ui_battlefield_start,sounds/x2interface:battlefield:start,1,1,,7
4226,ui_battlefield_start_already,sounds/x2interface:battlefield:start_already,1,1,,7
4227,ui_battlefield_victory,sounds/x2interface:battlefield:victory,1,1,,7
4228,ui_battlefield_defeat,sounds/x2interface:battlefield:defeat,1,1,,7
4229,ui_battlefield_draw,sounds/x2interface:battlefield:draw,1,1,,7
4230,bgm_id_나차쉬가르_01,sounds/x2music:id_nachashgar:01,1,1,,11
4231,bgm_id_나차쉬가르_02,sounds/x2music:id_nachashgar:02,1,1,,11
4232,Sounds/x2character:animals:snowlion_all_co_sk_spell_channel_d,Sounds/x2character:animals:snowlion_all_co_sk_spell_channel_d,1,1,,6
4233,doodad_zareba_up,Sounds/x2eventsounds:doodad4:zareba_up,1,1,,13
4234,Sounds/x2physics:foley:swim_pet_monster_big,Sounds/x2physics:foley:swim_pet_monster_big,1,1,,10
4235,Sounds/x2monster_o:ostrich_spotted_big:attack,Sounds/x2monster_o:ostrich_spotted_big:attack,1,1,,6
4236,Sounds/x2monster_o:ostrich_spotted_big:com_idle,Sounds/x2monster_o:ostrich_spotted_big:com_idle,1,1,,6
4237,Sounds/x2monster_o:ostrich_spotted_big:crit,Sounds/x2monster_o:ostrich_spotted_big:crit,1,1,,6
4238,Sounds/x2monster_o:ostrich_spotted_big:die,Sounds/x2monster_o:ostrich_spotted_big:die,1,1,,6
4239,Sounds/x2monster_o:ostrich_spotted_big:dmg,Sounds/x2monster_o:ostrich_spotted_big:dmg,1,1,,6
4240,Sounds/x2character:animals:rabbit_attack,Sounds/x2character:animals:rabbit_attack,1,1,,6
4241,Sounds/x2character:animals:rabbit_critical,Sounds/x2character:animals:rabbit_critical,1,1,,6
4242,Sounds/x2character:animals:rabbit_damage,Sounds/x2character:animals:rabbit_damage,1,1,,6
4243,Sounds/x2character:animals:rabbit_run,Sounds/x2character:animals:rabbit_run,1,1,,6
4244,Sounds/x2character:animals:rabbit_die,Sounds/x2character:animals:rabbit_die,1,1,,6
4245,Sounds/x2character:animals_big:rabbit_big_attack,Sounds/x2character:animals_big:rabbit_big_attack,1,1,,6
4246,Sounds/x2character:animals_big:rabbit_big_critical,Sounds/x2character:animals_big:rabbit_big_critical,1,1,,6
4247,Sounds/x2character:animals_big:rabbit_big_damage,Sounds/x2character:animals_big:rabbit_big_damage,1,1,,6
4248,Sounds/x2character:animals_big:rabbit_big_die,Sounds/x2character:animals_big:rabbit_big_die,1,1,,6
4249,Sounds/x2monster_c:crow_blackbird_big:attack,Sounds/x2monster_c:crow_blackbird_big:attack,1,1,,6
4250,Sounds/x2monster_c:crow_blackbird_big:crit,Sounds/x2monster_c:crow_blackbird_big:crit,1,1,,6
4251,Sounds/x2monster_c:crow_blackbird_big:die,Sounds/x2monster_c:crow_blackbird_big:die,1,1,,6
4252,Sounds/x2monster_c:crow_blackbird_big:dmg,Sounds/x2monster_c:crow_blackbird_big:dmg,1,1,,6
4253,Sounds/x2monster_c:crow_blackbird_big:smoke,Sounds/x2monster_c:crow_blackbird_big:smoke,1,1,,6
4254,Sounds/x2monster_c:crow_blackbird_big:wing,Sounds/x2monster_c:crow_blackbird_big:wing,1,1,,6
4255,Sounds/x2character:animals:pig_attack,Sounds/x2character:animals:pig_attack,1,1,,6
4256,Sounds/x2character:animals:pig_critical,Sounds/x2character:animals:pig_critical,1,1,,6
4257,Sounds/x2character:animals:pig_damage,Sounds/x2character:animals:pig_damage,1,1,,6
4258,Sounds/x2character:animals:pig_relax_idle,Sounds/x2character:animals:pig_relax_idle,1,1,,6
4259,Sounds/x2character:animals:pig_relax_idle_land,Sounds/x2character:animals:pig_relax_idle_land,1,1,,6
4260,Sounds/x2character:animals_big:pig_big_attack,Sounds/x2character:animals_big:pig_big_attack,1,1,,6
4261,Sounds/x2character:animals_big:pig_big_critical,Sounds/x2character:animals_big:pig_big_critical,1,1,,6
4262,Sounds/x2character:animals_big:pig_big_damage,Sounds/x2character:animals_big:pig_big_damage,1,1,,6
4263,Sounds/x2character:animals_big:pig_big_relax_idle,Sounds/x2character:animals_big:pig_big_relax_idle,1,1,,6
4264,Sounds/x2character:animals_big:pig_big_relax_idle_land,Sounds/x2character:animals_big:pig_big_relax_idle_land,1,1,,6
4265,Sounds/x2character:animals:pig_die,Sounds/x2character:animals:pig_die,1,1,,6
4266,Sounds/x2character:animals_big:pig_big_die,Sounds/x2character:animals_big:pig_big_die,1,1,,6
4267,Sounds/x2monster_footstep:move:dirt_small_animal,Sounds/x2monster_footstep:move:dirt_small_animal,1,1,,10
4268,Sounds/x2monster_h:harpy_big:attack_1,Sounds/x2monster_h:harpy_big:attack_1,1,1,,6
4269,Sounds/x2monster_h:harpy_big:attack_2,Sounds/x2monster_h:harpy_big:attack_2,1,1,,6
4270,Sounds/x2monster_h:harpy_big:combat_critical,Sounds/x2monster_h:harpy_big:combat_critical,1,1,,6
4271,Sounds/x2monster_h:harpy_big:combat_idle,Sounds/x2monster_h:harpy_big:combat_idle,1,1,,6
4272,Sounds/x2monster_h:harpy_big:damage,Sounds/x2monster_h:harpy_big:damage,1,1,,6
4273,Sounds/x2monster_h:harpy_big:die,Sounds/x2monster_h:harpy_big:die,1,1,,6
4274,Sounds/x2monster_h:harpy_big:spell_launch,Sounds/x2monster_h:harpy_big:spell_launch,1,1,,6
4275,대체사용,,1,1,,
4276,경비병_여자_009_용건이라도,sounds/x2voice_ai:guard_fe_aievent:009,1,1,,15
4277,경비병_여자_010_발소리같은게들린것,sounds/x2voice_ai:guard_fe_aievent:010,1,1,,15
4278,경비병_여자_011_이곳을저런멋진분이,sounds/x2voice_ai:guard_fe_aievent:011,1,1,,15
4279,경비병_남자_009_용건이라도,sounds/x2voice_ai:guard_ma_aievent:009,1,1,,15
4280,경비병_남자_010_발소리같은게들린것,sounds/x2voice_ai:guard_ma_aievent:010,1,1,,15
4281,경비병_남자_011_이곳을저런멋진분이,sounds/x2voice_ai:guard_ma_aievent:011,1,1,,15
4282,감시병_여자_001_소문으로만듣던분을,sounds/x2voice_ai:watcher_fe_aievent:001,1,1,,15
4283,감시병_여자_002_이런죄송합니다,sounds/x2voice_ai:watcher_fe_aievent:002,1,1,,15
4284,감시병_여자_003_똑바로보고다니지,sounds/x2voice_ai:watcher_fe_aievent:003,1,1,,15
4285,감시병_여자_004_제가먼저피했어야,sounds/x2voice_ai:watcher_fe_aievent:004,1,1,,15
4286,감시병_여자_005_이봐오늘닦은갑옷,sounds/x2voice_ai:watcher_fe_aievent:005,1,1,,15
4287,감시병_여자_006_얼쩡대지말고비키게,sounds/x2voice_ai:watcher_fe_aievent:006,1,1,,15
4288,감시병_여자_007_우와뛰어난분은얼굴에도,sounds/x2voice_ai:watcher_fe_aievent:007,1,1,,15
4289,감시병_여자_008_떠돌이가점점많아지는군,sounds/x2voice_ai:watcher_fe_aievent:008,1,1,,15
4290,감시병_여자_009_용건이라도,sounds/x2voice_ai:watcher_fe_aievent:009,1,1,,15
4291,감시병_여자_010_발소리같은게들린것,sounds/x2voice_ai:watcher_fe_aievent:010,1,1,,15
4292,감시병_여자_011_이곳을저런멋진분이,sounds/x2voice_ai:watcher_fe_aievent:011,1,1,,15
4293,감시병_남자_001_소문으로만듣던분을,sounds/x2voice_ai:watcher_ma_aievent:001,1,1,,15
4294,감시병_남자_002_이런죄송합니다,sounds/x2voice_ai:watcher_ma_aievent:002,1,1,,15
4295,감시병_남자_003_똑바로보고다니지,sounds/x2voice_ai:watcher_ma_aievent:003,1,1,,15
4296,감시병_남자_004_제가먼저피했어야,sounds/x2voice_ai:watcher_ma_aievent:004,1,1,,15
4297,감시병_남자_005_이봐오늘닦은갑옷,sounds/x2voice_ai:watcher_ma_aievent:005,1,1,,15
4298,감시병_남자_006_얼쩡대지말고비키게,sounds/x2voice_ai:watcher_ma_aievent:006,1,1,,15
4299,감시병_남자_007_우와뛰어난분은얼굴에도,sounds/x2voice_ai:watcher_ma_aievent:007,1,1,,15
4300,감시병_남자_008_떠돌이가점점많아지는군,sounds/x2voice_ai:watcher_ma_aievent:008,1,1,,15
4301,감시병_남자_009_용건이라도,sounds/x2voice_ai:watcher_ma_aievent:009,1,1,,15
4302,감시병_남자_010_발소리같은게들린것,sounds/x2voice_ai:watcher_ma_aievent:010,1,1,,15
4303,감시병_남자_011_이곳을저런멋진분이,sounds/x2voice_ai:watcher_ma_aievent:011,1,1,,15
4304,Sounds/x2monster_l:lizard_butterfly_big:atk1,Sounds/x2monster_l:lizard_butterfly_big:atk1,1,1,,6
4305,Sounds/x2monster_l:lizard_butterfly_big:cri_dmg,Sounds/x2monster_l:lizard_butterfly_big:cri_dmg,1,1,,6
4306,Sounds/x2monster_l:lizard_butterfly_big:die,Sounds/x2monster_l:lizard_butterfly_big:die,1,1,,6
4307,Sounds/x2monster_l:lizard_butterfly_big:dmg,Sounds/x2monster_l:lizard_butterfly_big:dmg,1,1,,6
4308,Sounds/x2monster_l:lizard_butterfly_big:idle,Sounds/x2monster_l:lizard_butterfly_big:idle,1,1,,6
4309,Sounds/x2monster_a:anthalon:all_co_sk_buff_cast_defense,Sounds/x2monster_a:anthalon:all_co_sk_buff_cast_defense,1,1,,6
4310,Sounds/x2monster_a:anthalon:all_co_sk_spell_cast,Sounds/x2monster_a:anthalon:all_co_sk_spell_cast,1,1,,6
4311,Sounds/x2monster_a:anthalon:all_co_sk_spell_launch,Sounds/x2monster_a:anthalon:all_co_sk_spell_launch,1,1,,6
4312,Sounds/x2monster_a:anthalon:all_re_combat_hit,Sounds/x2monster_a:anthalon:all_re_combat_hit,1,1,,6
4313,Sounds/x2monster_a:anthalon:all_re_combat_hit_critical,Sounds/x2monster_a:anthalon:all_re_combat_hit_critical,1,1,,6
4314,Sounds/x2monster_a:anthalon:all_re_combat_struggle,Sounds/x2monster_a:anthalon:all_re_combat_struggle,1,1,,6
4315,Sounds/x2monster_a:anthalon:fist_ba_spawn,Sounds/x2monster_a:anthalon:fist_ba_spawn,1,1,,6
4316,Sounds/x2monster_a:anthalon:die,Sounds/x2monster_a:anthalon:die,1,1,,6
4317,Sounds/x2monster_f:fox_pet:attack,Sounds/x2monster_f:fox_pet:attack,1,1,,6
4318,Sounds/x2monster_f:fox_pet:crit,Sounds/x2monster_f:fox_pet:crit,1,1,,6
4319,Sounds/x2monster_f:fox_pet:die,Sounds/x2monster_f:fox_pet:die,1,1,,6
4320,Sounds/x2monster_f:fox_pet:dmg,Sounds/x2monster_f:fox_pet:dmg,1,1,,6
4321,Sounds/x2monster_f:fox_pet:idle,Sounds/x2monster_f:fox_pet:idle,1,1,,6
4322,Ui_use_mp_fox,Sounds/x2item:mp_fox:use,1,1,,7
4323,전장_시스템보이스_첫번째킬,sounds/x2voice_system:battlefield:1kill,1,1,,5
4324,전장_시스템보이스_두번째킬,sounds/x2voice_system:battlefield:2kill,1,1,,5
4325,전장_시스템보이스_세번째킬,sounds/x2voice_system:battlefield:3kill,1,1,,5
4326,전장_시스템보이스_네번째킬,sounds/x2voice_system:battlefield:4kill,1,1,,5
4327,전장_시스템보이스_다섯번째킬,sounds/x2voice_system:battlefield:5kill,1,1,,5
4328,전장_시스템보이스_여섯번째이상킬,sounds/x2voice_system:battlefield:10kill,1,1,,5
4329,전장_시스템보이스_눈에서불을뿜습니다,sounds/x2voice_system:battlefield:fifth,1,1,,5
4330,전장_시스템보이스_기세가굉장합니다,sounds/x2voice_system:battlefield:tenth,1,1,,5
4331,전장_시스템보이스_파괴신에빙의되었습니다,sounds/x2voice_system:battlefield:fifteenth,1,1,,5
4332,Ui_pickup_mp_demisnake_female,Sounds/x2item:mp_demisnake_female:pickup,1,1,,7
4333,Ui_pickup_mp_fepee,Sounds/x2item:mp_fepee:pickup,1,1,,7
4334,Ui_pickup_mp_fire_elemental,Sounds/x2item:mp_fire_elemental:pickup,1,1,,7
4335,Ui_pickup_mp_fox,Sounds/x2item:mp_fox:pickup,1,1,,7
4336,Ui_pickup_mp_gargoyle,Sounds/x2item:mp_gargoyle:pickup,1,1,,7
4337,Ui_pickup_mp_smallgiant,Sounds/x2item:mp_smallgiant:pickup,1,1,,7
4338,Ui_pickup_mp_turtle_rock,Sounds/x2item:mp_turtle_rock:pickup,1,1,,7
4339,Ui_pickup_mp_wind_elemental,Sounds/x2item:mp_wind_elemental:pickup,1,1,,7
4340,Ui_pickup_mp_woodgiant,Sounds/x2item:mp_woodgiant:pickup,1,1,,7
4341,Ui_pickup_mp_yaksa,Sounds/x2item:mp_yaksa:pickup,1,1,,7
4342,Sounds/x2physics:snowlion_fs:dirt,Sounds/x2physics:snowlion_fs:dirt,1,1,,10
4343,Sounds/x2physics:snowlion_fs:dirt_walk,Sounds/x2physics:snowlion_fs:dirt_walk,1,1,,10
4344,Sounds/x2physics:snowlion_fs:dirt_walk2,Sounds/x2physics:snowlion_fs:dirt_walk2,1,1,,10
4345,Sounds/x2monster_d:detectmachine_pet:attack_idle,Sounds/x2monster_d:detectmachine_pet:attack_idle,1,1,,6
4346,Sounds/x2monster_d:detectmachine_pet:attack_step,Sounds/x2monster_d:detectmachine_pet:attack_step,1,1,,6
4347,Sounds/x2monster_d:detectmachine_pet:attack1_swish,Sounds/x2monster_d:detectmachine_pet:attack1_swish,1,1,,6
4348,Sounds/x2monster_d:detectmachine_pet:attack2_swish,Sounds/x2monster_d:detectmachine_pet:attack2_swish,1,1,,6
4349,Sounds/x2monster_d:detectmachine_pet:combat_critical,Sounds/x2monster_d:detectmachine_pet:combat_critical,1,1,,6
4350,Sounds/x2monster_d:detectmachine_pet:combat_idle,Sounds/x2monster_d:detectmachine_pet:combat_idle,1,1,,6
4351,Sounds/x2monster_d:detectmachine_pet:damage,Sounds/x2monster_d:detectmachine_pet:damage,1,1,,6
4352,Sounds/x2monster_d:detectmachine_pet:die,Sounds/x2monster_d:detectmachine_pet:die,1,1,,6
4353,Sounds/x2monster_d:detectmachine_pet:guard_idle,Sounds/x2monster_d:detectmachine_pet:guard_idle,1,1,,6
4354,Sounds/x2monster_d:detectmachine_pet:leapattack_idle,Sounds/x2monster_d:detectmachine_pet:leapattack_idle,1,1,,6
4355,Sounds/x2monster_d:detectmachine_pet:relax_idle_land,Sounds/x2monster_d:detectmachine_pet:relax_idle_land,1,1,,6
4356,Sounds/x2monster_d:detectmachine_pet:spell_launch,Sounds/x2monster_d:detectmachine_pet:spell_launch,1,1,,6
4357,Ui_pickup_mp_detectmachine,Sounds/x2item:mp_detectmachine:pickup,1,1,,7
4358,Ui_use_mp_detectmachine,Sounds/x2item:mp_detectmachine:use,1,1,,7
4359,Sounds/x2monster_footstep:move_small:all_detectmachine,Sounds/x2monster_footstep:move_small:all_detectmachine,1,1,,10
4360,Sounds/x2monster_footstep:move_small:all_detectmachine_pet,Sounds/x2monster_footstep:move_small:all_detectmachine_pet,1,1,,10
4361,Sounds/x2monster_footstep:move_small:detectmachine_runidle,Sounds/x2monster_footstep:move_small:detectmachine_runidle,1,1,,10
4362,Sounds/x2monster_w:werespider_pet:attack,Sounds/x2monster_w:werespider_pet:attack,1,1,,6
4363,Sounds/x2monster_w:werespider_pet:captured,Sounds/x2monster_w:werespider_pet:captured,1,1,,6
4364,Sounds/x2monster_w:werespider_pet:com_idle,Sounds/x2monster_w:werespider_pet:com_idle,1,1,,6
4365,Sounds/x2monster_w:werespider_pet:critical,Sounds/x2monster_w:werespider_pet:critical,1,1,,6
4366,Sounds/x2monster_w:werespider_pet:damage,Sounds/x2monster_w:werespider_pet:damage,1,1,,6
4367,Sounds/x2monster_w:werespider_pet:die,Sounds/x2monster_w:werespider_pet:die,1,1,,6
4368,Sounds/x2monster_w:werespider_pet:leapattack,Sounds/x2monster_w:werespider_pet:leapattack,1,1,,6
4369,Sounds/x2monster_w:werespider_pet:spell_launch,Sounds/x2monster_w:werespider_pet:spell_launch,1,1,,6
4370,Sounds/x2monster_footstep:move_small:werespider_runidle,Sounds/x2monster_footstep:move_small:werespider_runidle,1,1,,6
4371,Sounds/x2monster_footstep:move_small:dirt_hard_big,Sounds/x2monster_footstep:move_small:dirt_hard_big,1,1,,10
4372,Sounds/x2monster_footstep:move_small:dirt_lots_big,Sounds/x2monster_footstep:move_small:dirt_lots_big,1,1,,10
4373,Ui_pickup_mp_werespider,Sounds/x2item:mp_werespider:pickup,1,1,,7
4374,Ui_use_mp_werespider,Sounds/x2item:mp_werespider:use,1,1,,7
4375,Sounds/x2monster_footstep:move_small:werespider_runidle_pet,Sounds/x2monster_footstep:move_small:werespider_runidle_pet,1,1,,6
4376,Sounds/x2monster_d:drowned_big:attack,Sounds/x2monster_d:drowned_big:attack,1,1,,6
4377,Sounds/x2monster_d:drowned_big:cri_dmg,Sounds/x2monster_d:drowned_big:cri_dmg,1,1,,6
