id,event_id,position,source_id,target_id,actual_id,actual_type
12170,7801,1,1,3,12056,SpecialEffect
12171,7802,1,1,3,12057,SpecialEffect
12172,7802,2,1,3,12058,SpecialEffect
12173,7802,3,1,3,12059,SpecialEffect
12176,7761,2,1,3,2175,NpcSpawnerSpawnEffect
12177,7761,3,1,3,2176,NpcSpawnerSpawnEffect
12178,7761,4,1,3,2177,NpcSpawnerSpawnEffect
12179,7761,5,1,3,2178,NpcSpawnerSpawnEffect
12180,7761,6,1,3,2179,NpcSpawnerSpawnEffect
12181,7761,7,1,3,2180,NpcSpawnerSpawnEffect
12182,7761,8,1,3,2181,NpcSpawnerSpawnEffect
12183,7761,9,1,3,2182,NpcSpawnerSpawnEffect
12188,7805,1,1,3,12064,SpecialEffect
12189,7805,2,1,3,12065,SpecialEffect
12190,7806,2,1,3,12066,SpecialEffect
12191,7806,1,1,3,12067,SpecialEffect
12192,7807,1,1,4,4853,DamageEffect
12194,7809,1,1,5,12069,SpecialEffect
12195,7816,1,1,4,4854,DamageEffect
12196,7807,2,1,4,10099,BuffEffect
12197,7817,1,1,5,12070,SpecialEffect
12198,7807,3,1,4,12071,SpecialEffect
12204,7823,1,1,3,12082,SpecialEffect
12211,7827,2,1,4,4857,DamageEffect
12212,7827,1,1,4,12089,SpecialEffect
12215,7830,1,1,5,12092,SpecialEffect
12216,7830,2,1,4,4858,DamageEffect
12217,7830,3,1,4,12093,SpecialEffect
12218,7832,2,1,3,7367,SkillController
12223,7836,2,1,4,10101,BuffEffect
12226,7838,1,1,4,10104,BuffEffect
12227,7843,1,1,3,12103,SpecialEffect
12231,7845,1,1,3,12106,SpecialEffect
12233,7845,2,1,4,12108,SpecialEffect
12234,7849,1,1,4,4861,DamageEffect
12236,7849,2,1,4,12110,SpecialEffect
12242,7851,1,1,3,12116,SpecialEffect
12244,7856,3,1,4,12117,SpecialEffect
12245,7856,2,1,4,4863,DamageEffect
12247,7856,1,1,4,12118,SpecialEffect
12252,7853,1,1,4,4864,DamageEffect
12253,7855,1,1,4,4865,DamageEffect
12255,7857,1,1,2,10112,BuffEffect
12257,7858,2,1,3,12124,SpecialEffect
12258,7832,1,1,3,12125,SpecialEffect
12259,7858,1,1,3,12126,SpecialEffect
12260,7864,2,1,4,4866,DamageEffect
12261,7864,1,1,5,12127,SpecialEffect
12262,7863,1,1,5,12128,SpecialEffect
12263,7866,1,1,3,12129,SpecialEffect
12264,7866,2,1,3,12130,SpecialEffect
12265,7868,1,1,3,12132,SpecialEffect
12266,7869,1,1,3,12133,SpecialEffect
12267,7869,2,1,3,12134,SpecialEffect
12270,7830,4,1,4,10130,BuffEffect
12275,7697,1,1,3,10131,BuffEffect
12280,7882,1,1,5,12141,SpecialEffect
12281,7882,3,1,4,4871,DamageEffect
12282,7874,1,1,5,12142,SpecialEffect
12289,7885,1,1,5,12148,SpecialEffect
12290,7887,1,1,4,4874,DamageEffect
12292,7889,1,1,4,4875,DamageEffect
12316,7900,1,1,3,12162,SpecialEffect
12318,7901,2,4,4,12164,SpecialEffect
12319,7901,1,1,4,4878,DamageEffect
12320,7882,2,1,4,12165,SpecialEffect
12321,7780,1,1,3,12167,SpecialEffect
12322,7780,2,1,3,12168,SpecialEffect
12326,7882,4,1,4,10137,BuffEffect
12337,7919,1,1,3,12178,SpecialEffect
12338,7920,1,1,3,12179,SpecialEffect
12339,7920,2,1,3,12180,SpecialEffect
12342,7923,1,1,5,12181,SpecialEffect
12343,7924,1,1,5,12182,SpecialEffect
12344,7924,4,1,4,12183,SpecialEffect
12345,7924,2,1,4,4882,DamageEffect
12348,7935,2,1,3,2,ImpulseEffect
12349,7935,1,1,3,12186,SpecialEffect
12350,7937,1,1,3,12187,SpecialEffect
12351,7937,2,1,3,3,ImpulseEffect
12352,7938,1,1,3,12188,SpecialEffect
12353,7938,2,1,3,4,ImpulseEffect
12356,2505,1,1,3,12190,SpecialEffect
12357,7940,1,1,3,12191,SpecialEffect
12358,7942,1,3,3,12192,SpecialEffect
12360,7943,1,1,4,12193,SpecialEffect
12362,7945,1,1,4,12194,SpecialEffect
12363,7946,1,1,1,12195,SpecialEffect
12364,7918,2,1,4,12196,SpecialEffect
12365,7918,1,1,4,4884,DamageEffect
12367,7949,1,1,4,4885,DamageEffect
12368,7949,2,4,4,12198,SpecialEffect
12369,7949,3,1,4,10146,BuffEffect
12370,7924,3,1,4,10147,BuffEffect
12382,7956,1,1,4,12209,SpecialEffect
12384,7916,1,1,4,7387,SkillController
12391,7728,1,1,4,10155,BuffEffect
12393,7957,1,1,4,12221,SpecialEffect
12441,7993,1,1,4,4916,DamageEffect
12442,7993,2,1,5,12242,SpecialEffect
12450,7994,2,1,3,12244,SpecialEffect
12451,7995,1,1,3,12245,SpecialEffect
12452,7995,2,1,3,12246,SpecialEffect
12453,7996,1,1,4,4917,DamageEffect
12456,7996,2,1,5,12247,SpecialEffect
12464,7994,1,1,3,12256,SpecialEffect
12465,7996,3,1,4,10179,BuffEffect
12466,8001,1,1,4,2208,NpcSpawnerSpawnEffect
12467,8001,2,1,4,2209,NpcSpawnerSpawnEffect
12468,8001,3,1,4,2210,NpcSpawnerSpawnEffect
12469,8002,1,1,4,2211,NpcSpawnerSpawnEffect
12470,8002,2,1,4,2212,NpcSpawnerSpawnEffect
12471,8002,3,1,4,2213,NpcSpawnerSpawnEffect
12472,8003,1,1,4,2214,NpcSpawnerSpawnEffect
12473,8003,2,1,4,2215,NpcSpawnerSpawnEffect
12474,8003,3,1,4,2216,NpcSpawnerSpawnEffect
12475,8004,1,1,4,2217,NpcSpawnerSpawnEffect
12476,8004,2,1,4,2218,NpcSpawnerSpawnEffect
12477,8004,3,1,4,2219,NpcSpawnerSpawnEffect
12478,8005,1,1,3,1387,KillNpcWithoutCorpseEffect
12479,8006,1,1,4,2220,NpcSpawnerSpawnEffect
12480,8006,2,1,4,2221,NpcSpawnerSpawnEffect
12481,8006,3,1,4,2222,NpcSpawnerSpawnEffect
12482,8007,1,1,4,2223,NpcSpawnerSpawnEffect
12483,8007,2,1,4,2224,NpcSpawnerSpawnEffect
12484,8007,3,1,4,2225,NpcSpawnerSpawnEffect
12485,8008,1,1,4,2226,NpcSpawnerSpawnEffect
12486,8008,2,1,4,2227,NpcSpawnerSpawnEffect
12487,8008,3,1,4,2228,NpcSpawnerSpawnEffect
12488,8009,1,1,4,2229,NpcSpawnerSpawnEffect
12489,8009,2,1,4,2230,NpcSpawnerSpawnEffect
12490,8009,3,1,4,2231,NpcSpawnerSpawnEffect
12491,8010,1,1,3,1388,KillNpcWithoutCorpseEffect
12492,8011,1,1,4,2232,NpcSpawnerSpawnEffect
12493,8011,2,1,4,2233,NpcSpawnerSpawnEffect
12494,8011,3,1,4,2234,NpcSpawnerSpawnEffect
12495,8012,1,1,4,2235,NpcSpawnerSpawnEffect
12496,8012,2,1,4,2236,NpcSpawnerSpawnEffect
12497,8012,3,1,4,2237,NpcSpawnerSpawnEffect
12498,8013,1,1,4,2238,NpcSpawnerSpawnEffect
12499,8013,2,1,4,2239,NpcSpawnerSpawnEffect
12500,8013,3,1,4,2240,NpcSpawnerSpawnEffect
12501,8014,1,1,4,2241,NpcSpawnerSpawnEffect
12502,8014,2,1,4,2242,NpcSpawnerSpawnEffect
12503,8014,3,1,4,2243,NpcSpawnerSpawnEffect
12504,8015,1,1,3,1389,KillNpcWithoutCorpseEffect
12505,8016,1,1,4,2244,NpcSpawnerSpawnEffect
12506,8016,2,1,4,2245,NpcSpawnerSpawnEffect
12507,8016,3,1,4,2246,NpcSpawnerSpawnEffect
12508,8017,1,1,4,2247,NpcSpawnerSpawnEffect
12509,8017,2,1,4,2248,NpcSpawnerSpawnEffect
12510,8017,3,1,4,2249,NpcSpawnerSpawnEffect
12511,8018,1,1,4,2250,NpcSpawnerSpawnEffect
12512,8018,2,1,4,2251,NpcSpawnerSpawnEffect
12513,8018,3,1,4,2252,NpcSpawnerSpawnEffect
12514,8019,1,1,4,2253,NpcSpawnerSpawnEffect
12515,8019,2,1,4,2254,NpcSpawnerSpawnEffect
12516,8019,3,1,4,2255,NpcSpawnerSpawnEffect
12517,8020,1,1,3,1390,KillNpcWithoutCorpseEffect
12518,8021,1,1,4,2256,NpcSpawnerSpawnEffect
12519,8021,2,1,4,2257,NpcSpawnerSpawnEffect
12520,8021,3,1,4,2258,NpcSpawnerSpawnEffect
12521,8022,1,1,4,2259,NpcSpawnerSpawnEffect
12522,8022,2,1,4,2260,NpcSpawnerSpawnEffect
12523,8022,3,1,4,2261,NpcSpawnerSpawnEffect
12524,8023,1,1,4,2262,NpcSpawnerSpawnEffect
12525,8023,2,1,4,2263,NpcSpawnerSpawnEffect
12526,8023,3,1,4,2264,NpcSpawnerSpawnEffect
12527,8024,1,1,4,2265,NpcSpawnerSpawnEffect
12528,8024,2,1,4,2266,NpcSpawnerSpawnEffect
12529,8024,3,1,4,2267,NpcSpawnerSpawnEffect
12530,8025,1,1,3,1391,KillNpcWithoutCorpseEffect
12531,8026,1,1,4,2268,NpcSpawnerSpawnEffect
12532,8026,2,1,4,2269,NpcSpawnerSpawnEffect
12533,8026,3,1,4,2270,NpcSpawnerSpawnEffect
12535,8027,1,1,4,2272,NpcSpawnerSpawnEffect
12536,8027,2,1,4,2273,NpcSpawnerSpawnEffect
12537,8027,3,1,4,2274,NpcSpawnerSpawnEffect
12539,8028,1,1,4,2276,NpcSpawnerSpawnEffect
12540,8028,2,1,4,2277,NpcSpawnerSpawnEffect
12541,8028,3,1,4,2278,NpcSpawnerSpawnEffect
12543,8029,1,1,4,1392,KillNpcWithoutCorpseEffect
12544,8030,1,1,4,2280,NpcSpawnerSpawnEffect
12545,8030,2,1,4,2281,NpcSpawnerSpawnEffect
12546,8030,3,1,4,2282,NpcSpawnerSpawnEffect
12547,8031,1,1,4,2283,NpcSpawnerSpawnEffect
12548,8031,2,1,4,2284,NpcSpawnerSpawnEffect
12549,8031,3,1,4,2285,NpcSpawnerSpawnEffect
12550,8032,1,1,4,2286,NpcSpawnerSpawnEffect
12551,8032,2,1,4,2287,NpcSpawnerSpawnEffect
12552,8032,3,1,4,2288,NpcSpawnerSpawnEffect
12553,8033,1,1,4,1393,KillNpcWithoutCorpseEffect
12554,8034,1,1,4,2289,NpcSpawnerSpawnEffect
12555,8034,2,1,4,2290,NpcSpawnerSpawnEffect
12556,8034,3,1,4,2291,NpcSpawnerSpawnEffect
12557,8035,1,1,4,2292,NpcSpawnerSpawnEffect
12558,8035,2,1,4,2293,NpcSpawnerSpawnEffect
12559,8035,3,1,4,2294,NpcSpawnerSpawnEffect
12560,8036,1,1,4,2295,NpcSpawnerSpawnEffect
12561,8036,2,1,4,2296,NpcSpawnerSpawnEffect
12562,8036,3,1,4,2297,NpcSpawnerSpawnEffect
12563,8037,1,1,4,2298,NpcSpawnerSpawnEffect
12564,8037,2,1,4,2299,NpcSpawnerSpawnEffect
12565,8037,3,1,4,2300,NpcSpawnerSpawnEffect
12566,8038,1,1,4,1394,KillNpcWithoutCorpseEffect
12567,8039,1,1,4,2301,NpcSpawnerSpawnEffect
12568,8039,2,1,4,2302,NpcSpawnerSpawnEffect
12569,8039,3,1,4,2303,NpcSpawnerSpawnEffect
12570,8040,1,1,4,2304,NpcSpawnerSpawnEffect
12571,8040,2,1,4,2305,NpcSpawnerSpawnEffect
12572,8040,3,1,4,2306,NpcSpawnerSpawnEffect
12573,8041,1,1,4,2307,NpcSpawnerSpawnEffect
12574,8041,2,1,4,2308,NpcSpawnerSpawnEffect
12575,8041,3,1,4,2309,NpcSpawnerSpawnEffect
12576,8042,1,1,4,2310,NpcSpawnerSpawnEffect
12577,8042,2,1,4,2311,NpcSpawnerSpawnEffect
12578,8043,1,1,4,1395,KillNpcWithoutCorpseEffect
12579,8044,1,1,4,2312,NpcSpawnerSpawnEffect
12580,8044,2,1,4,2313,NpcSpawnerSpawnEffect
12581,8045,1,1,4,2314,NpcSpawnerSpawnEffect
12582,8045,2,1,4,2315,NpcSpawnerSpawnEffect
12583,8046,1,1,4,2316,NpcSpawnerSpawnEffect
12584,8046,2,1,4,2317,NpcSpawnerSpawnEffect
12585,8047,1,1,4,2318,NpcSpawnerSpawnEffect
12586,8047,2,1,4,2319,NpcSpawnerSpawnEffect
12587,8048,1,1,4,2320,NpcSpawnerSpawnEffect
12588,8048,2,1,4,2321,NpcSpawnerSpawnEffect
12589,8049,1,1,4,1396,KillNpcWithoutCorpseEffect
12590,8050,1,1,4,2322,NpcSpawnerSpawnEffect
12591,8050,2,1,4,2323,NpcSpawnerSpawnEffect
12592,8050,3,1,4,2324,NpcSpawnerSpawnEffect
12593,8051,1,1,4,2325,NpcSpawnerSpawnEffect
12594,8051,2,1,4,2326,NpcSpawnerSpawnEffect
12595,8051,3,1,4,2327,NpcSpawnerSpawnEffect
12596,8052,1,1,4,2328,NpcSpawnerSpawnEffect
12597,8052,2,1,4,2329,NpcSpawnerSpawnEffect
12598,8053,1,1,4,2330,NpcSpawnerSpawnEffect
12599,8053,2,1,4,2331,NpcSpawnerSpawnEffect
12600,8054,1,1,4,2332,NpcSpawnerSpawnEffect
12601,8054,2,1,4,2333,NpcSpawnerSpawnEffect
12602,8056,1,1,4,2334,NpcSpawnerSpawnEffect
12603,8056,2,1,4,2335,NpcSpawnerSpawnEffect
12604,8057,1,1,4,2336,NpcSpawnerSpawnEffect
12605,8057,2,1,4,2337,NpcSpawnerSpawnEffect
12606,8058,1,1,4,2338,NpcSpawnerSpawnEffect
12607,8058,2,1,4,2339,NpcSpawnerSpawnEffect
12608,8059,1,1,4,2340,NpcSpawnerSpawnEffect
12609,8059,2,1,4,2341,NpcSpawnerSpawnEffect
12610,8060,1,1,4,2342,NpcSpawnerSpawnEffect
12611,8060,2,1,4,2343,NpcSpawnerSpawnEffect
12612,8062,1,1,4,1397,KillNpcWithoutCorpseEffect
12613,8055,1,1,4,1398,KillNpcWithoutCorpseEffect
12614,8063,1,1,4,4920,DamageEffect
12615,8063,2,1,5,12276,SpecialEffect
12617,7999,1,1,4,12278,SpecialEffect
12625,8060,3,1,4,2347,NpcSpawnerSpawnEffect
12627,8069,1,1,3,12285,SpecialEffect
12628,8070,1,1,3,12286,SpecialEffect
12629,8072,1,1,3,12287,SpecialEffect
12630,8074,1,1,3,12288,SpecialEffect
12631,8076,1,1,3,12289,SpecialEffect
12632,8078,1,1,3,12290,SpecialEffect
12633,8080,1,1,3,12291,SpecialEffect
12634,8071,1,1,3,12292,SpecialEffect
12635,8073,1,1,3,12293,SpecialEffect
12636,8075,1,1,3,12294,SpecialEffect
12637,8077,1,1,3,12295,SpecialEffect
12638,8079,1,1,3,12296,SpecialEffect
12639,8081,1,1,3,12297,SpecialEffect
12640,8082,1,1,3,12298,SpecialEffect
12641,6493,2,1,5,3875,InteractionEffect
12642,8069,2,1,3,2825,BubbleEffect
12643,8070,2,1,3,2826,BubbleEffect
12644,8072,2,1,3,2827,BubbleEffect
12645,8074,2,1,3,2828,BubbleEffect
12646,8083,1,1,3,10201,BuffEffect
12647,8076,2,1,3,2829,BubbleEffect
12648,8078,2,1,3,2830,BubbleEffect
12649,8080,2,1,3,2831,BubbleEffect
12658,8090,1,1,5,12305,SpecialEffect
12660,8092,2,1,3,12306,SpecialEffect
12661,8092,3,1,3,12307,SpecialEffect
12662,8092,1,1,3,12308,SpecialEffect
12663,8087,1,1,3,12309,SpecialEffect
12671,8086,1,1,4,12314,SpecialEffect
12672,8086,2,1,4,4930,DamageEffect
12673,8091,1,1,4,4931,DamageEffect
12674,7859,1,1,3,10203,BuffEffect
12675,7836,1,1,4,4932,DamageEffect
12676,2844,4,1,3,12315,SpecialEffect
12678,7738,1,3,1,10205,BuffEffect
12680,7945,2,1,4,4935,DamageEffect
12681,7943,2,1,4,4936,DamageEffect
12682,8102,1,1,3,12323,SpecialEffect
12683,8102,2,1,3,12324,SpecialEffect
12684,8103,1,1,4,12325,SpecialEffect
12685,8103,2,1,3,12326,SpecialEffect
12686,8103,3,1,3,12327,SpecialEffect
12687,8104,1,1,3,12328,SpecialEffect
12689,8104,2,1,3,12330,SpecialEffect
12691,8105,1,1,3,12332,SpecialEffect
12692,8105,2,1,3,12333,SpecialEffect
12693,8105,3,1,3,12334,SpecialEffect
12696,8063,3,1,4,10220,BuffEffect
12700,8110,1,1,4,4940,DamageEffect
12703,8109,1,1,4,10228,BuffEffect
12704,7943,4,4,4,12339,SpecialEffect
12705,7945,4,4,4,12340,SpecialEffect
12716,8120,1,1,3,12349,SpecialEffect
12719,7887,2,4,4,12351,SpecialEffect
12720,7889,2,4,4,12352,SpecialEffect
12721,7943,3,1,4,38,ManaBurnEffect
12722,7945,3,1,4,39,ManaBurnEffect
12723,8121,1,1,3,1823,SpawnEffect
12724,8122,1,1,3,1824,SpawnEffect
12725,8123,1,1,3,1825,SpawnEffect
12726,8124,1,1,3,1826,SpawnEffect
12727,8125,1,1,3,1827,SpawnEffect
12728,8126,1,1,3,1828,SpawnEffect
12731,8129,1,1,3,1834,SpawnEffect
12732,8130,1,1,3,1835,SpawnEffect
12733,8131,1,1,3,1836,SpawnEffect
12737,8136,1,1,3,1838,SpawnEffect
12738,8137,1,1,3,1839,SpawnEffect
12739,8138,1,1,3,1840,SpawnEffect
12745,8140,1,1,3,12366,SpecialEffect
12746,8140,2,1,3,12367,SpecialEffect
12748,8141,1,1,3,12369,SpecialEffect
12749,8141,2,1,3,12370,SpecialEffect
12750,8142,1,1,3,12371,SpecialEffect
12751,8142,2,1,3,12372,SpecialEffect
12752,8143,1,1,3,12373,SpecialEffect
12753,8143,2,1,3,12374,SpecialEffect
12758,7902,1,1,4,12383,SpecialEffect
12759,7902,2,3,4,10241,BuffEffect
12766,8148,1,1,3,12391,SpecialEffect
12767,8150,1,1,3,12392,SpecialEffect
12768,8150,2,1,3,12393,SpecialEffect
12769,8150,3,1,3,12394,SpecialEffect
12770,8150,4,1,3,12395,SpecialEffect
12771,8151,1,1,4,12396,SpecialEffect
12772,8151,2,1,4,10244,BuffEffect
12773,8151,3,1,4,12397,SpecialEffect
12774,8151,4,1,3,12398,SpecialEffect
12775,8151,5,1,4,12399,SpecialEffect
12776,8152,1,1,3,12400,SpecialEffect
12779,8154,1,1,3,12403,SpecialEffect
12781,8159,1,1,3,12410,SpecialEffect
12782,8159,2,1,3,12411,SpecialEffect
12784,8157,1,1,5,3891,InteractionEffect
12785,8163,1,3,5,12413,SpecialEffect
12786,8166,1,3,5,12414,SpecialEffect
12787,8156,1,1,3,12415,SpecialEffect
12788,8156,2,1,3,12416,SpecialEffect
12789,8156,3,1,3,2834,BubbleEffect
12790,8170,1,3,5,7455,SkillController
12791,8170,2,3,3,12420,SpecialEffect
12792,8172,1,1,4,7456,SkillController
12795,8173,1,1,3,10269,BuffEffect
12796,8174,1,1,3,12425,SpecialEffect
12797,8174,2,1,3,12426,SpecialEffect
12798,8175,1,1,3,12427,SpecialEffect
12799,8176,1,1,3,12428,SpecialEffect
12800,8176,2,1,3,12429,SpecialEffect
12801,8176,3,1,5,12430,SpecialEffect
12802,8177,1,1,5,3898,InteractionEffect
12803,8179,1,1,5,12431,SpecialEffect
12804,8180,1,1,4,4962,DamageEffect
12805,8180,2,1,5,110,PhysicalExplosionEffect
12806,8180,3,1,5,3899,InteractionEffect
12808,8182,1,1,3,2836,BubbleEffect
12809,8184,1,1,5,3901,InteractionEffect
12810,8183,1,1,3,12434,SpecialEffect
12811,8183,2,1,3,12435,SpecialEffect
12812,8185,1,1,3,12436,SpecialEffect
12813,8185,2,1,3,12437,SpecialEffect
12814,8186,1,1,5,12438,SpecialEffect
12816,8189,1,1,3,12440,SpecialEffect
12825,7459,3,3,1,12448,SpecialEffect
12826,7486,2,1,1,906,DispelEffect
12845,8208,1,1,5,7460,SkillController
12850,8211,2,1,3,12454,SpecialEffect
12851,8212,1,1,4,12455,SpecialEffect
12852,8213,1,1,4,4965,DamageEffect
12853,8214,1,1,4,4966,DamageEffect
12862,8215,1,3,4,17,ImpulseEffect
12864,8221,1,3,4,18,ImpulseEffect
12865,7632,1,1,1,2837,BubbleEffect
12866,7632,2,1,1,10279,BuffEffect
12874,8225,1,3,4,20,ImpulseEffect
12875,8226,1,1,4,12467,SpecialEffect
12876,8226,2,1,4,4973,DamageEffect
12877,8227,1,1,4,12468,SpecialEffect
12878,8227,2,1,4,4974,DamageEffect
12883,8228,1,3,4,21,ImpulseEffect
12884,8229,1,3,4,22,ImpulseEffect
12885,8230,1,3,4,24,ImpulseEffect
12886,8231,1,3,4,25,ImpulseEffect
12894,8236,1,1,3,12473,SpecialEffect
12895,8211,1,1,3,12474,SpecialEffect
12898,7678,1,1,4,910,DispelEffect
12903,8238,1,1,4,7483,SkillController
12906,8245,1,1,4,12481,SpecialEffect
12907,8245,2,1,4,12482,SpecialEffect
12909,8246,1,1,4,4978,DamageEffect
12912,8247,1,1,4,4979,DamageEffect
12923,8252,1,1,3,12492,SpecialEffect
12925,8254,1,1,5,3907,InteractionEffect
12927,8181,1,1,3,2841,BubbleEffect
12938,7696,2,1,3,7489,SkillController
12939,7696,1,1,3,12498,SpecialEffect
12942,7405,2,1,4,7492,SkillController
12943,7407,2,1,4,918,DispelEffect
12944,8261,3,1,3,10307,BuffEffect
12945,8261,2,1,4,7499,SkillController
12948,8264,1,1,3,12507,SpecialEffect
12949,8270,1,1,5,3909,InteractionEffect
12950,8266,1,1,4,12508,SpecialEffect
12951,8265,1,1,4,12509,SpecialEffect
12952,8186,2,1,4,40,ManaBurnEffect
12953,8271,1,1,4,4988,DamageEffect
12954,8267,1,1,4,4989,DamageEffect
12956,8277,1,1,4,4990,DamageEffect
12961,8280,1,1,3,12514,SpecialEffect
12962,7300,1,1,3,12515,SpecialEffect
12963,8280,2,1,4,12516,SpecialEffect
12964,8281,1,1,4,4991,DamageEffect
12965,8281,2,1,4,12517,SpecialEffect
12966,8252,2,1,3,12518,SpecialEffect
12967,8261,1,1,3,12519,SpecialEffect
12969,8284,1,3,4,27,ImpulseEffect
12970,8285,1,3,4,28,ImpulseEffect
12971,6325,2,1,4,10340,BuffEffect
12972,6326,4,1,4,10341,BuffEffect
12973,6493,3,1,3,2844,BubbleEffect
12974,6525,2,1,3,2845,BubbleEffect
12975,6541,2,1,4,2846,BubbleEffect
12976,6562,2,1,3,2847,BubbleEffect
12977,6581,2,1,3,2848,BubbleEffect
12978,6607,2,1,3,2849,BubbleEffect
12979,6662,2,1,3,2850,BubbleEffect
12980,6697,2,1,3,2851,BubbleEffect
12981,6716,2,1,3,2852,BubbleEffect
12985,8243,1,1,4,10346,BuffEffect
12987,8243,2,1,4,4993,DamageEffect
12989,8127,1,1,3,12530,SpecialEffect
12998,8292,1,1,4,4995,DamageEffect
13002,8296,1,1,4,4996,DamageEffect
13005,8295,1,1,3,12541,SpecialEffect
13006,8295,2,1,3,12542,SpecialEffect
13022,8300,2,1,3,12557,SpecialEffect
13023,8301,1,1,3,10349,BuffEffect
13025,8302,1,1,3,7509,SkillController
13026,8304,1,1,4,5000,DamageEffect
13028,8304,2,4,4,12560,SpecialEffect
13029,8305,1,3,4,7510,SkillController
13030,8309,1,1,4,5001,DamageEffect
13032,8309,2,4,4,12562,SpecialEffect
13033,8310,1,1,3,1431,KillNpcWithoutCorpseEffect
13037,8310,2,1,3,12566,SpecialEffect
13038,8301,2,1,3,10351,BuffEffect
13042,8312,2,3,4,5002,DamageEffect
13048,7943,5,3,4,10356,BuffEffect
13049,7945,5,3,4,10357,BuffEffect
13052,8154,2,1,4,10360,BuffEffect
13053,8320,1,1,3,2865,BubbleEffect
13054,8321,1,3,4,10362,BuffEffect
13055,8322,1,3,3,2866,BubbleEffect
13056,8324,1,3,3,12575,SpecialEffect
13057,8325,1,3,3,7513,SkillController
13058,8326,1,3,3,7514,SkillController
13059,8327,1,3,3,1432,KillNpcWithoutCorpseEffect
13060,8329,1,3,5,111,PhysicalExplosionEffect
13062,8331,2,1,3,12577,SpecialEffect
13063,8331,1,1,3,12578,SpecialEffect
13064,8332,1,1,4,5007,DamageEffect
13065,8332,2,1,4,12579,SpecialEffect
13066,8332,3,1,4,10363,BuffEffect
13067,8329,2,3,4,12580,SpecialEffect
13068,8333,1,3,4,7515,SkillController
13069,8189,2,3,4,12581,SpecialEffect
13073,8349,1,1,3,12585,SpecialEffect
13074,8350,1,1,3,12586,SpecialEffect
13075,8350,2,1,3,12587,SpecialEffect
13076,8350,3,1,3,12588,SpecialEffect
13077,8350,4,1,3,12589,SpecialEffect
13078,8351,1,1,3,2869,BubbleEffect
13079,8352,1,1,4,12590,SpecialEffect
13080,8352,2,1,4,10365,BuffEffect
13081,8352,3,1,4,12591,SpecialEffect
13082,8352,4,1,3,12592,SpecialEffect
13083,8352,5,1,4,12593,SpecialEffect
13084,8353,1,1,3,12594,SpecialEffect
13085,8354,1,1,3,12595,SpecialEffect
13086,8354,2,1,4,10366,BuffEffect
13087,8355,1,3,4,10367,BuffEffect
13088,8356,1,1,3,2870,BubbleEffect
13089,8359,1,1,3,12596,SpecialEffect
13090,8360,1,1,3,12597,SpecialEffect
13091,8360,2,1,3,12598,SpecialEffect
13092,8360,3,1,3,12599,SpecialEffect
13093,8360,4,1,3,12600,SpecialEffect
13094,8361,1,1,3,2871,BubbleEffect
13095,8362,1,1,4,12601,SpecialEffect
13096,8362,2,1,4,10368,BuffEffect
13097,8362,3,1,4,12602,SpecialEffect
13098,8362,4,1,3,12603,SpecialEffect
13099,8362,5,1,4,12604,SpecialEffect
13100,8363,1,1,3,12605,SpecialEffect
13101,8364,1,1,3,12606,SpecialEffect
13102,8364,2,1,4,10369,BuffEffect
13103,8365,1,3,4,10370,BuffEffect
13104,8366,1,1,3,2872,BubbleEffect
13109,8368,1,1,3,12609,SpecialEffect
13110,8368,2,1,3,12610,SpecialEffect
13111,8370,3,3,4,10378,BuffEffect
13112,8370,4,3,4,12612,SpecialEffect
13114,8372,1,2,3,12614,SpecialEffect
13122,8209,1,1,3,12617,SpecialEffect
13123,5368,2,1,3,12620,SpecialEffect
13126,5368,3,1,3,10391,BuffEffect
13128,8147,1,1,3,936,DispelEffect
13129,8373,1,1,4,5010,DamageEffect
13130,8374,1,1,4,5011,DamageEffect
13132,8377,1,3,4,12626,SpecialEffect
13133,8377,2,3,4,5015,DamageEffect
13135,8375,2,1,3,12631,SpecialEffect
13137,8383,1,1,3,12633,SpecialEffect
13138,8375,1,1,3,12634,SpecialEffect
13141,8387,1,1,3,1894,SpawnEffect
13142,8388,1,1,3,7546,SkillController
13143,8389,1,1,3,2884,BubbleEffect
13144,8389,2,1,3,12637,SpecialEffect
13148,8391,1,1,3,2886,BubbleEffect
13151,8393,1,1,3,12643,SpecialEffect
13152,8393,2,1,3,2888,BubbleEffect
13153,8393,3,1,3,7547,SkillController
13154,8388,2,1,3,12644,SpecialEffect
13155,8394,1,1,3,12645,SpecialEffect
13157,8395,1,1,3,1439,KillNpcWithoutCorpseEffect
13160,8209,2,1,3,939,DispelEffect
13164,3025,2,3,4,5025,DamageEffect
13165,3045,3,3,4,5026,DamageEffect
13166,8398,1,1,3,12660,SpecialEffect
13167,8412,1,1,3,12661,SpecialEffect
13168,8413,1,1,3,12662,SpecialEffect
13172,8330,1,1,3,12664,SpecialEffect
13173,7697,2,1,3,12665,SpecialEffect
13174,8418,1,1,3,12666,SpecialEffect
13175,8420,2,1,3,12667,SpecialEffect
13176,8420,1,1,4,12668,SpecialEffect
13177,8421,1,1,3,12669,SpecialEffect
13178,8421,2,1,3,12670,SpecialEffect
13182,8427,1,4,3,12672,SpecialEffect
13183,8428,1,1,3,12673,SpecialEffect
13184,8428,2,1,3,12674,SpecialEffect
13186,8431,1,1,3,12675,SpecialEffect
13187,8431,2,1,3,2892,BubbleEffect
