id,stance_id,normal_speed,max_speed,height_collider,height_pivot,size_x,size_y,size_z,model_offset_x,model_offset_y,model_offset_z,view_offset_x,view_offset_y,view_offset_z,name,use_capsule,actor_model_id,ai_move_speed_slow,ai_move_speed_walk,ai_move_speed_run,ai_move_speed_sprint,weapon_offset_x,weapon_offset_y,weapon_offset_z
6532,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,580,1.8,1.8,5.4,5.4,,,
6533,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,580,1.8,1.8,5.4,5.4,,,
6534,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,580,1.8,1.8,5.4,5.4,,,
6535,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,580,1.8,1.8,5.4,5.4,,,
6536,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,580,1.8,1.8,5.4,5.4,,,
6537,1,1.0,5.0,1.2,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,581,1.8,1.8,5.4,5.4,,,
6538,2,1.5,4.5,1.2,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,581,1.8,1.8,5.4,5.4,,,
6539,3,1.0,3.8,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,581,1.8,1.8,5.4,5.4,,,
6540,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,581,1.8,1.8,5.4,5.4,,,
6541,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,581,1.8,1.8,5.4,5.4,,,
6542,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,581,1.8,1.8,5.4,5.4,,,
6543,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,581,1.8,1.8,5.4,5.4,,,
6544,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,581,1.8,1.8,5.4,5.4,,,
6545,1,1.0,5.0,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,582,1.8,1.8,5.4,5.4,,,
6546,2,1.5,4.5,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,582,1.8,1.8,5.4,5.4,,,
6547,3,1.0,3.8,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,582,1.8,1.8,5.4,5.4,,,
6548,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,582,1.8,1.8,5.4,5.4,,,
6549,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,582,1.8,1.8,5.4,5.4,,,
6550,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,582,1.8,1.8,5.4,5.4,,,
6551,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,582,1.8,1.8,5.4,5.4,,,
6552,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,582,1.8,1.8,5.4,5.4,,,
6553,1,1.0,5.0,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,583,1.8,1.8,5.4,5.4,,,
6554,2,1.5,4.5,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,583,1.8,1.8,5.4,5.4,,,
6555,3,1.0,3.8,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,583,1.8,1.8,5.4,5.4,,,
6556,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,583,1.8,1.8,5.4,5.4,,,
6557,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,583,1.8,1.8,5.4,5.4,,,
6558,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,583,1.8,1.8,5.4,5.4,,,
6559,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,583,1.8,1.8,5.4,5.4,,,
6560,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,583,1.8,1.8,5.4,5.4,,,
6561,1,1.0,5.0,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,584,1.8,1.8,5.4,5.4,,,
6562,2,1.5,4.5,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,584,1.8,1.8,5.4,5.4,,,
6563,3,1.0,3.8,0.9,0.0,0.2,0.2,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,584,1.8,1.8,5.4,5.4,,,
6564,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,584,1.8,1.8,5.4,5.4,,,
6565,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,584,1.8,1.8,5.4,5.4,,,
6566,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,584,1.8,1.8,5.4,5.4,,,
6567,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,584,1.8,1.8,5.4,5.4,,,
6568,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,584,1.8,1.8,5.4,5.4,,,
6569,1,1.0,5.0,0.6,0.0,0.5,0.5,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,585,1.8,1.8,5.4,5.4,,,
6570,2,1.5,4.5,0.6,0.0,0.5,0.5,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,585,1.8,1.8,5.4,5.4,,,
6571,3,1.0,3.8,0.6,0.0,0.5,0.5,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,585,1.8,1.8,5.4,5.4,,,
6572,4,1.0,3.8,0.6,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,585,1.8,1.8,5.4,5.4,,,
6573,5,1.8,3.8,0.6,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,585,1.8,1.8,5.4,5.4,,,
6574,6,0.6,3.0,0.6,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,585,1.8,1.8,5.4,5.4,,,
6575,7,0.5,3.0,0.6,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,585,1.8,1.8,5.4,5.4,,,
6576,8,0.5,1.0,0.6,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,585,1.8,1.8,5.4,5.4,,,
6577,1,1.0,7.0,1.5,0.0,0.7,0.7,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,586,1.8,3.6,7.0,7.0,,,
6578,2,1.5,7.0,1.5,0.0,0.7,0.7,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,586,1.8,3.6,7.0,7.0,,,
6579,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,586,1.8,1.8,5.4,5.4,,,
6580,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,586,1.8,1.8,5.4,5.4,,,
6581,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,586,1.8,1.8,5.4,5.4,,,
6582,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,586,1.8,1.8,5.4,5.4,,,
6583,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,586,1.8,1.8,5.4,5.4,,,
6584,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,586,1.8,1.8,5.4,5.4,,,
6585,1,1.0,5.0,1.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,587,1.8,1.8,5.4,5.4,,,
6586,2,1.5,4.5,1.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,587,1.8,1.8,5.4,5.4,,,
6587,3,1.0,3.8,0.9,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,587,1.8,1.8,5.4,5.4,,,
6588,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,587,1.8,1.8,5.4,5.4,,,
6589,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,587,1.8,1.8,5.4,5.4,,,
6590,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,587,1.8,1.8,5.4,5.4,,,
6591,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,587,1.8,1.8,5.4,5.4,,,
6592,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,587,1.8,1.8,5.4,5.4,,,
6593,1,1.0,7.0,0.6,0.0,0.3,0.3,0.01,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,588,1.8,1.8,3.6,3.6,,,
6594,2,1.5,7.0,0.6,0.0,0.3,0.3,0.01,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,588,1.8,1.8,3.6,3.6,,,
6595,3,1.0,3.8,0.5,0.0,0.3,0.3,0.01,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,588,1.8,1.8,3.6,3.6,,,
6596,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,588,1.8,1.8,3.6,3.6,,,
6597,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,588,1.8,1.8,3.6,3.6,,,
6598,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,588,1.8,1.8,3.6,3.6,,,
6599,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,588,1.8,1.8,3.6,3.6,,,
6600,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,588,1.8,1.8,3.6,3.6,,,
6601,1,1.0,10.0,3.5,0.0,1.5,1.5,0.7,0.0,0.0,0.0,0.0,0.0,3.1,combat,t,589,1.8,1.8,3.6,3.6,,,
6602,2,1.5,10.0,3.5,0.0,1.5,1.5,0.7,0.0,0.0,0.0,0.0,0.0,3.1,relaxed,t,589,1.8,1.8,3.6,3.6,,,
6603,3,1.0,3.8,3.3,0.0,1.5,1.5,0.7,0.0,0.0,0.0,0.0,0.0,3.1,swim,t,589,1.8,1.8,5.4,5.4,,,
6604,4,1.0,3.8,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,coswim,t,589,1.8,1.8,5.4,5.4,,,
6605,5,1.8,3.8,5.0,1.0,2.0,2.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,589,1.8,1.8,5.4,5.4,,,
6606,6,0.6,3.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,589,1.8,1.8,5.4,5.4,,,
6607,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,589,1.8,1.8,5.4,5.4,,,
6608,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,589,1.8,1.8,5.4,5.4,,,
6609,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,590,1.8,1.8,4.8,4.8,,,
6610,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,590,1.8,1.8,4.8,4.8,,,
6611,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,590,1.8,1.8,5.4,5.4,,,
6612,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,590,1.8,1.8,5.4,5.4,,,
6613,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,590,1.8,1.8,5.4,5.4,,,
6614,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,590,1.8,1.8,5.4,5.4,,,
6615,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,590,1.8,1.8,5.4,5.4,,,
6616,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,590,1.8,1.8,5.4,5.4,,,
6617,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,591,1.8,1.8,4.8,4.8,,,
6618,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,591,1.8,1.8,4.8,4.8,,,
6619,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,591,1.8,1.8,5.4,5.4,,,
6620,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,591,1.8,1.8,5.4,5.4,,,
6621,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,591,1.8,1.8,5.4,5.4,,,
6622,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,591,1.8,1.8,5.4,5.4,,,
6623,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,591,1.8,1.8,5.4,5.4,,,
6624,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,591,1.8,1.8,5.4,5.4,,,
6625,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,592,1.8,1.8,4.8,4.8,,,
6626,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,592,1.8,1.8,4.8,4.8,,,
6627,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,592,1.8,1.8,5.4,5.4,,,
6628,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,592,1.8,1.8,5.4,5.4,,,
6629,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,592,1.8,1.8,5.4,5.4,,,
6630,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,592,1.8,1.8,5.4,5.4,,,
6631,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,592,1.8,1.8,5.4,5.4,,,
6632,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,592,1.8,1.8,5.4,5.4,,,
6633,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,593,1.8,1.8,6.3,6.3,,,
6634,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,593,1.8,1.8,6.3,6.3,,,
6635,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,593,1.8,1.8,5.4,5.4,,,
6636,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,593,1.8,1.8,5.4,5.4,,,
6637,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,593,1.8,1.8,5.4,5.4,,,
6638,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,593,1.8,1.8,5.4,5.4,,,
6639,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,593,1.8,1.8,5.4,5.4,,,
6640,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,593,1.8,1.8,5.4,5.4,,,
6641,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,594,1.8,1.8,6.3,6.3,,,
6642,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,594,1.8,1.8,6.3,6.3,,,
6643,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,594,1.8,1.8,5.4,5.4,,,
6644,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,594,1.8,1.8,5.4,5.4,,,
6645,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,594,1.8,1.8,5.4,5.4,,,
6646,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,594,1.8,1.8,5.4,5.4,,,
6647,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,594,1.8,1.8,5.4,5.4,,,
6648,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,594,1.8,1.8,5.4,5.4,,,
6649,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,595,1.8,1.8,6.3,6.3,,,
6650,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,595,1.8,1.8,6.3,6.3,,,
6651,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,595,1.8,1.8,5.4,5.4,,,
6652,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,595,1.8,1.8,5.4,5.4,,,
6653,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,595,1.8,1.8,5.4,5.4,,,
6654,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,595,1.8,1.8,5.4,5.4,,,
6655,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,595,1.8,1.8,5.4,5.4,,,
6656,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,595,1.8,1.8,5.4,5.4,,,
6657,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,596,1.8,1.8,6.3,6.3,,,
6658,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,596,1.8,1.8,6.3,6.3,,,
6659,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,596,1.8,1.8,5.4,5.4,,,
6660,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,596,1.8,1.8,5.4,5.4,,,
6661,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,596,1.8,1.8,5.4,5.4,,,
6662,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,596,1.8,1.8,5.4,5.4,,,
6663,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,596,1.8,1.8,5.4,5.4,,,
6664,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,596,1.8,1.8,5.4,5.4,,,
6665,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,597,1.8,1.8,6.3,6.3,,,
6666,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,597,1.8,1.8,6.3,6.3,,,
6667,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,597,1.8,1.8,5.4,5.4,,,
6668,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,597,1.8,1.8,5.4,5.4,,,
6669,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,597,1.8,1.8,5.4,5.4,,,
6670,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,597,1.8,1.8,5.4,5.4,,,
6671,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,597,1.8,1.8,5.4,5.4,,,
6672,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,597,1.8,1.8,5.4,5.4,,,
6673,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,598,1.8,1.8,6.3,6.3,,,
6674,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,598,1.8,1.8,6.3,6.3,,,
6675,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,598,1.8,1.8,5.4,5.4,,,
6676,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,598,1.8,1.8,5.4,5.4,,,
6677,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,598,1.8,1.8,5.4,5.4,,,
6678,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,598,1.8,1.8,5.4,5.4,,,
6679,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,598,1.8,1.8,5.4,5.4,,,
6680,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,598,1.8,1.8,5.4,5.4,,,
6681,1,1.0,5.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,599,1.8,1.8,5.4,5.4,,,
6682,2,1.5,4.5,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,599,1.8,1.8,5.4,5.4,,,
6683,3,1.0,3.8,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,599,1.8,1.8,5.4,5.4,,,
6684,4,1.0,3.8,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,599,1.8,1.8,5.4,5.4,,,
6685,5,1.8,3.8,1.6,1.0,0.7,0.7,0.3,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,599,1.8,1.8,5.4,5.4,,,
6686,6,0.6,3.0,1.4,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,599,1.8,1.8,5.4,5.4,,,
6687,7,0.5,3.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,599,1.8,1.8,5.4,5.4,,,
6688,8,0.5,1.0,1.6,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,599,1.8,1.8,5.4,5.4,,,
6689,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,600,1.8,1.8,4.8,4.8,,,
6690,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,600,1.8,1.8,4.8,4.8,,,
6691,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,600,1.8,1.8,5.4,5.4,,,
6692,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,600,1.8,1.8,5.4,5.4,,,
6693,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,600,1.8,1.8,5.4,5.4,,,
6694,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,600,1.8,1.8,5.4,5.4,,,
6695,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,600,1.8,1.8,5.4,5.4,,,
6696,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,600,1.8,1.8,5.4,5.4,,,
