id,event_id,position,next_event_id,per_target,casting,delay,speed,channeling,casting_inc,add_anim_cs_time,casting_delayable,casting_cancelable,cancel_on_big_hit,use_exe_time,fail
10022,8554,2,8556,f,f,0,0,f,0,f,f,f,f,f,t
10023,8418,1,8554,f,f,0,0,f,0,f,f,f,f,f,f
10027,8560,1,8544,f,f,0,0,f,0,f,f,f,f,f,f
10028,8560,2,8560,f,f,3000,0,f,0,f,f,f,f,f,f
10034,8567,1,8568,f,f,0,0,f,0,t,f,f,f,f,f
10035,8389,1,8391,f,f,5000,0,f,0,f,f,f,f,f,f
10036,8391,1,8393,f,f,7000,0,f,0,f,f,f,f,f,f
10038,8570,1,8571,f,f,3000,0,f,0,f,f,f,f,f,f
10039,8571,1,8387,f,f,5000,0,f,0,f,f,f,f,f,f
10047,8572,1,8573,f,t,3000,0,f,0,f,f,f,f,f,f
10049,8581,1,8582,f,f,0,0,f,0,t,f,f,f,f,f
10050,8582,1,8582,f,f,200,0,f,0,f,f,f,f,f,f
10051,8582,2,8583,f,f,0,0,f,0,f,f,f,f,f,f
10052,8583,1,8584,f,f,0,0,f,0,f,f,f,f,f,f
10053,8584,1,8585,f,f,0,0,f,0,f,f,f,f,f,f
10054,8586,1,8587,f,f,700,0,f,0,f,f,f,f,f,f
10055,8589,1,8590,f,f,0,0,f,0,t,f,f,f,f,f
10056,8587,1,8588,f,f,100,0,f,0,f,f,f,f,f,f
10057,8590,1,8590,f,f,100,0,f,0,f,f,f,f,f,f
10059,8588,1,8588,f,f,140,0,f,0,f,f,f,f,f,f
10060,8591,1,8592,f,f,0,40,f,0,t,f,f,f,f,f
10062,8591,2,8594,f,f,0,0,f,0,t,f,f,f,f,f
10063,8594,1,8595,f,f,0,0,f,0,f,f,f,f,f,f
10064,8595,1,8596,f,f,0,0,f,0,f,f,f,f,f,f
10065,8596,1,8597,f,f,0,40,f,0,f,f,f,f,f,f
10066,8594,2,8594,f,f,200,0,f,0,f,f,f,f,f,f
10067,8599,1,8622,f,t,1000,0,f,0,f,f,f,f,f,f
10068,8600,2,8605,t,f,200,0,f,0,f,f,f,f,f,f
10069,8600,1,8600,f,f,500,0,f,0,f,f,f,f,f,f
10082,8518,2,8518,f,f,1000,0,f,0,f,f,f,f,f,f
10083,8209,1,8978,f,t,3000,0,f,0,f,f,f,f,f,f
10087,8606,1,8607,t,f,200,0,f,0,f,f,f,f,f,f
10088,8608,1,8609,f,f,1550,0,f,0,f,f,f,f,f,f
10089,8609,1,8610,f,f,1550,0,f,0,f,f,f,f,f,f
10090,8613,1,8614,f,f,0,0,f,0,f,f,f,f,f,f
10091,8587,2,8615,f,f,100,0,f,0,f,f,f,f,f,f
10092,8615,1,8616,f,f,100,0,f,0,f,f,f,f,f,f
10093,8616,1,8616,f,f,140,0,f,0,f,f,f,f,f,f
10094,8617,1,8618,f,f,100,0,f,0,f,f,f,f,f,f
10095,8587,3,8617,f,f,100,0,f,0,f,f,f,f,f,f
10096,8618,1,8618,f,f,140,0,f,0,f,f,f,f,f,f
10097,8614,1,8619,f,f,1500,0,f,0,f,f,f,f,f,f
10099,8619,1,8620,f,f,1500,0,f,0,f,f,f,f,f,f
10100,8620,1,8621,f,f,900,0,f,0,f,f,f,f,f,f
10101,8622,1,8600,f,f,1100,0,f,0,f,f,f,f,f,f
10102,8622,2,8606,f,f,600,0,f,0,f,f,f,f,f,f
10109,8612,1,8612,f,f,1500,0,f,0,f,f,f,f,f,f
10111,8628,1,8629,f,f,0,0,f,0,t,f,f,f,f,f
10112,8629,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10113,8630,1,8631,f,f,0,0,f,0,f,f,f,f,f,f
10115,8630,2,8630,f,f,150,0,f,0,f,f,f,f,f,f
10117,8634,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10118,8635,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10119,8628,2,8634,f,f,0,0,f,0,t,f,f,f,f,f
10120,8628,3,8635,f,f,0,0,f,0,t,f,f,f,f,f
10130,8643,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10131,8628,4,8643,f,f,0,0,f,0,t,f,f,f,f,f
10134,8645,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10135,8628,5,8645,f,f,0,0,f,0,t,f,f,f,f,f
10136,8646,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10137,8628,6,8646,f,f,0,0,f,0,t,f,f,f,f,f
10145,8606,2,8650,f,f,0,0,f,0,f,f,f,f,f,t
10146,8600,3,8651,f,f,0,0,f,0,f,f,f,f,f,t
10155,8667,1,8669,f,f,0,0,f,0,f,f,f,f,f,f
10156,8658,1,8659,f,f,0,0,f,0,f,f,f,f,f,f
10157,8668,1,8670,f,t,1000,0,f,0,f,f,f,f,f,f
10159,8659,1,8660,f,f,2700,0,f,0,f,f,f,f,f,f
10161,8660,1,8661,f,f,0,0,f,0,f,f,f,f,f,f
10162,8670,1,8739,f,f,600,0,f,0,f,f,f,f,f,f
10165,8660,2,8673,f,f,2100,0,f,0,f,f,f,f,f,f
10170,8662,1,8965,t,f,0,0,f,0,f,f,f,f,f,f
10171,8669,1,8675,f,f,0,0,f,0,f,f,f,f,f,f
10173,8675,1,8676,f,f,0,0,f,0,t,f,f,f,f,f
10174,8675,2,8677,f,f,0,0,f,0,t,f,f,f,f,f
10177,8679,1,8695,f,f,0,0,f,0,f,f,f,f,f,f
10178,8680,1,8681,f,f,0,0,f,0,f,f,f,f,f,f
10179,8682,1,8761,f,t,2000,0,f,0,f,f,f,f,f,f
10180,8683,1,8683,f,f,0,0,f,0,f,f,f,f,f,f
10181,8311,1,8683,f,f,0,0,f,0,f,f,f,f,f,f
10183,8520,1,8603,f,f,1200,0,f,0,f,f,f,f,f,f
10184,8519,1,8520,f,f,1200,0,f,0,f,f,f,f,f,f
10185,8684,3,8685,f,f,2800,0,f,0,f,f,f,f,f,f
10190,8679,2,8679,f,f,300,0,f,0,f,f,f,f,f,f
10191,8688,1,8689,f,f,0,0,f,0,f,f,f,f,f,f
10192,8689,1,8690,f,f,1500,0,f,0,f,f,f,f,f,f
10198,8695,1,8680,f,f,0,0,f,0,f,f,f,f,f,f
10200,8696,1,8697,f,f,0,0,f,0,f,f,f,f,f,f
10201,8697,1,8701,f,f,0,0,f,0,f,f,f,f,f,f
10202,8696,2,8701,f,f,0,0,f,0,f,f,f,f,f,f
10203,8696,3,8698,f,f,0,0,f,0,f,f,f,f,f,f
10204,8701,1,8698,f,f,200,0,f,0,f,f,f,f,f,f
10208,8690,1,8702,f,f,0,0,f,0,f,f,f,f,f,f
10209,8702,1,8702,f,f,75,0,f,0,f,f,f,f,f,f
10211,8703,1,8706,f,f,75,0,f,0,f,f,f,f,f,f
10212,8702,2,8891,f,f,0,0,f,0,f,f,f,f,f,f
10213,8703,2,8704,f,f,1500,0,f,0,f,f,f,f,f,f
10214,8567,2,8569,f,f,0,0,f,0,t,f,f,f,f,f
10215,8704,1,8937,t,f,0,0,f,0,f,f,f,f,f,f
10217,8706,1,8703,f,f,0,0,f,0,f,f,f,f,f,f
10218,8689,2,8706,f,f,1500,0,f,0,f,f,f,f,f,f
10219,8702,3,8707,f,f,75,0,f,0,f,f,f,f,f,f
10220,8707,1,8704,f,f,1500,0,f,0,f,f,f,f,f,f
10221,8696,4,8708,f,f,0,0,f,0,f,f,f,f,f,f
10222,8698,1,8700,f,f,1700,0,f,0,f,f,f,f,f,f
10225,8712,1,8719,f,f,47000,0,f,0,f,f,f,f,f,f
10228,8701,2,8701,f,f,200,0,f,0,f,f,f,f,f,f
10229,8715,1,8718,f,t,3000,0,f,0,f,f,f,f,f,f
10234,8718,1,8717,f,f,0,0,f,0,t,f,f,f,f,f
10235,8721,1,8715,f,f,0,0,f,0,f,f,f,f,f,f
10237,8722,1,8724,f,f,0,0,f,0,f,f,f,f,f,f
10238,8724,1,8724,f,f,3000,0,f,0,f,f,f,f,f,f
10244,8729,1,8730,f,f,0,0,f,0,f,f,f,f,f,f
10245,8730,1,8731,f,f,1500,0,f,0,f,f,f,f,f,f
10246,8730,2,8734,f,f,1500,0,f,0,f,f,f,f,f,f
10248,8731,1,8732,f,f,0,0,f,0,f,f,f,f,f,f
10249,8734,1,8735,f,f,0,0,f,0,f,f,f,f,f,f
10250,8732,1,8732,f,f,75,0,f,0,f,f,f,f,f,f
10251,8732,2,8941,f,f,0,0,f,0,f,f,f,f,f,f
10252,8732,3,8733,f,f,75,0,f,0,f,f,f,f,f,f
10253,8733,1,8736,f,f,1500,0,f,0,f,f,f,f,f,f
10254,8735,1,8734,f,f,75,0,f,0,f,f,f,f,f,f
10255,8735,2,8736,f,f,1500,0,f,0,f,f,f,f,f,f
10256,8736,1,8939,t,f,0,0,f,0,f,f,f,f,f,f
10257,8739,1,8672,f,f,0,35,f,0,f,f,f,f,f,f
10258,8739,2,8674,f,f,0,35,f,0,f,f,f,f,f,f
10260,8685,1,8741,f,f,0,0,f,0,f,f,f,f,f,f
10262,8741,1,8741,f,f,0,0,f,0,f,f,f,f,f,f
10263,8740,1,7843,f,f,0,0,f,0,f,f,f,f,f,f
10264,8742,1,8685,f,f,0,0,f,0,f,f,f,f,f,f
10268,8684,4,8742,f,f,3200,0,f,0,f,f,f,f,f,f
10269,8743,1,8685,f,f,0,0,f,0,f,f,f,f,f,f
10270,8684,5,8743,f,f,3600,0,f,0,f,f,f,f,f,f
10271,8744,1,8685,f,f,0,0,f,0,f,f,f,f,f,f
10272,8684,1,8744,f,f,2000,0,f,0,f,f,f,f,f,f
10273,8745,1,8685,f,f,0,0,f,0,f,f,f,f,f,f
10274,8684,2,8745,f,f,2400,0,f,0,f,f,f,f,f,f
10275,8158,1,8814,f,f,0,0,f,0,f,f,f,f,f,f
10276,8746,1,8747,f,t,1500,0,f,0,f,f,f,f,f,f
10277,8747,1,8748,f,f,0,0,f,0,t,f,f,f,f,f
10278,8300,1,8775,f,f,0,0,f,0,t,f,f,f,f,f
10281,8751,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10282,8628,7,8751,f,f,0,0,f,0,t,f,f,f,f,f
10283,8752,1,8630,f,f,0,0,f,0,f,f,f,f,f,f
10284,8628,8,8752,f,f,0,0,f,0,t,f,f,f,f,f
10295,8758,1,8759,f,f,0,0,f,0,f,f,f,f,f,f
10296,8759,1,8762,f,f,100,0,f,0,t,f,f,f,t,f
10297,8761,1,8679,f,f,500,0,f,0,t,f,f,f,f,f
10298,8762,1,8759,f,f,100,0,f,0,t,f,f,f,t,f
10299,8758,2,8763,f,f,0,0,f,0,f,f,f,f,f,f
10300,8759,2,8764,f,f,0,40,f,0,f,f,f,f,f,f
10301,8762,2,8764,f,f,0,40,f,0,f,f,f,f,f,f
10310,8764,1,8767,f,f,0,0,f,0,f,f,f,f,f,f
10314,8758,3,8769,f,f,0,0,f,0,f,f,f,f,f,f
10317,8770,1,8771,f,f,0,0,f,0,f,f,f,f,f,f
10318,8771,1,8783,f,t,2000,0,f,0,f,f,f,f,f,f
10319,8774,1,8774,f,f,100,0,f,0,t,f,f,f,t,f
10320,8773,2,8776,f,f,0,0,f,0,f,f,f,f,f,f
10321,8773,1,8774,f,f,0,0,f,0,f,f,f,f,f,f
10322,8774,2,8777,f,f,0,50,f,0,f,f,f,f,f,f
10323,8777,1,8778,f,f,0,0,f,0,f,f,f,f,f,f
10324,8775,1,8312,f,f,100,0,f,0,f,f,f,f,f,f
10325,8778,1,8779,f,f,0,0,f,0,f,f,f,f,f,f
10326,8778,2,8780,f,f,0,0,f,0,f,f,f,f,f,f
10327,8312,1,8312,f,f,100,0,f,0,f,f,f,f,f,f
10330,8783,1,8772,f,f,0,0,f,0,f,f,f,f,f,f
10331,8772,2,8805,f,f,5000,0,f,0,f,f,f,f,f,f
10332,8784,1,8785,f,f,0,0,f,0,f,f,f,f,f,f
10333,8785,1,8786,f,f,2100,0,f,0,f,f,f,f,f,f
10334,8785,2,8789,f,f,5600,0,f,0,f,f,f,f,f,f
10335,8786,1,8787,f,f,160,0,f,0,f,f,f,f,f,f
10336,8786,2,8788,f,f,0,0,f,0,f,f,f,f,f,f
10339,8787,1,8787,f,f,450,0,f,0,f,f,f,f,f,f
10340,8787,2,8788,f,f,0,0,f,0,f,f,f,f,f,f
10343,8788,1,8792,f,f,0,0,f,0,f,f,f,f,f,f
10344,8789,1,8791,f,f,0,0,f,0,f,f,f,f,f,f
10345,8789,2,8790,f,f,180,0,f,0,f,f,f,f,f,f
10346,8790,1,8790,f,f,450,0,f,0,f,f,f,f,f,f
10347,8790,2,8791,f,f,0,0,f,0,f,f,f,f,f,f
10348,8791,1,8792,f,f,0,0,f,0,f,f,f,f,f,f
10349,8792,1,8793,f,f,0,0,f,0,f,f,f,f,f,f
10350,8792,2,8795,f,f,0,0,f,0,f,f,f,f,f,f
10351,8793,1,8794,t,f,0,0,f,0,f,f,f,f,f,f
10352,8801,1,8802,f,f,0,0,f,0,f,f,f,f,f,f
10353,8772,1,8801,f,f,3000,0,f,0,f,f,f,f,f,f
10354,8801,2,8801,f,f,10000,0,f,0,f,f,f,f,f,f
10364,8772,3,8782,f,f,60000,0,f,0,f,f,f,f,f,f
10365,8805,1,8796,f,f,0,0,f,0,f,f,f,f,f,f
10366,8805,2,8800,f,f,0,0,f,0,f,f,f,f,f,f
10367,8805,4,8805,f,f,10000,0,f,0,f,f,f,f,f,f
10369,8522,1,8804,f,f,0,0,f,0,t,f,f,f,f,f
10370,8524,1,8525,f,f,0,0,f,0,f,f,f,f,f,f
10371,8804,1,8524,f,f,0,0,f,0,f,f,f,f,f,f
10374,8806,1,8807,f,f,0,0,f,0,f,f,f,f,f,f
10375,8808,1,8809,f,f,2000,0,f,0,f,f,f,f,f,f
10376,8809,2,8810,f,f,0,0,f,0,f,f,f,f,f,f
10378,8804,2,8806,f,f,200,0,f,0,f,f,f,f,f,f
10379,8804,3,8806,f,f,400,0,f,0,f,f,f,f,f,f
10380,8804,4,8806,f,f,600,0,f,0,f,f,f,f,f,f
10381,8811,1,8812,f,f,0,0,f,0,f,f,f,f,f,f
10382,8811,2,8813,f,f,0,0,f,0,f,f,f,f,f,t
10383,8295,1,8379,f,f,0,0,f,0,f,f,f,f,f,f
10384,8810,1,8810,f,f,0,0,f,0,f,f,f,f,f,f
10385,8809,1,8809,f,f,500,0,f,0,f,f,f,f,f,f
10386,8814,1,8159,f,t,1000,0,f,0,f,f,f,f,f,f
10387,8815,1,8522,f,t,1000,0,f,0,f,f,f,f,f,f
10388,8816,1,8817,f,f,0,0,f,0,f,f,f,f,f,f
10389,8818,1,8819,f,t,1000,0,f,0,f,f,f,f,f,f
10390,8819,1,8820,f,f,600,0,f,0,f,f,f,f,f,f
10391,8820,1,8821,f,f,0,35,f,0,f,f,f,f,f,f
10394,8621,1,8824,f,f,200,0,f,0,f,f,f,f,f,f
10395,8802,1,8825,f,f,0,0,f,0,f,f,f,f,f,f
10396,8805,3,8826,f,f,0,0,f,0,f,f,f,f,f,f
10397,8724,2,8827,f,f,1,0,f,0,f,f,f,f,t,f
10398,8831,1,8833,f,f,0,0,f,0,f,f,f,f,f,f
10401,8828,1,8829,f,f,0,0,f,0,f,f,f,f,f,f
10402,8829,1,8830,f,f,1500,0,f,0,f,f,f,f,f,f
10403,8830,1,8832,f,f,1500,0,f,0,f,f,f,f,f,f
10404,8832,1,8836,f,f,900,0,f,0,f,f,f,f,f,f
10406,8833,1,8838,f,f,0,0,f,0,f,f,f,f,f,f
10408,8834,1,8839,f,f,0,0,f,0,f,f,f,f,f,f
10411,8838,1,8834,f,f,0,0,f,0,f,f,f,f,f,f
10413,8839,1,8835,f,f,0,0,f,0,f,f,f,f,f,f
10414,8835,1,8843,f,f,0,0,f,0,f,f,f,f,f,f
10415,8843,1,8833,f,f,0,0,f,0,f,f,f,f,f,f
10416,8836,1,8844,f,f,200,0,f,0,f,f,f,f,f,f
10417,8845,1,8846,f,f,0,0,f,0,f,f,f,f,f,f
10418,8846,1,8848,f,f,0,0,f,0,f,f,f,f,f,f
10419,8846,2,8847,f,f,0,0,f,0,f,f,f,f,f,t
10420,8848,1,8849,f,f,5000,0,t,0,f,f,f,f,f,f
10421,8849,1,8850,f,f,0,0,f,0,f,f,f,f,f,f
10424,8850,1,8851,f,f,3990,0,f,0,f,f,f,f,f,f
10425,8851,1,8852,f,f,0,0,f,0,f,f,f,f,f,t
10434,8862,1,8863,f,f,0,0,f,0,f,f,f,f,f,f
10435,8863,1,8864,f,f,2700,0,f,0,f,f,f,f,f,f
10436,8864,1,8865,f,f,0,0,f,0,f,f,f,f,f,f
10437,8864,2,8866,f,f,2100,0,f,0,f,f,f,f,f,f
10438,8865,1,8867,f,f,0,0,f,0,f,f,f,f,f,f
10439,8866,1,8867,f,f,0,0,f,0,f,f,f,f,f,f
10440,8867,1,8868,f,f,0,0,f,0,f,f,f,f,f,f
10441,8868,1,8869,t,f,0,0,f,0,f,f,f,f,f,f
10442,8870,1,8871,f,f,0,0,f,0,f,f,f,f,f,f
10443,8871,1,8872,f,f,0,0,f,0,f,f,f,f,f,f
10444,8586,2,8870,f,f,700,0,f,0,f,f,f,f,f,f
10445,8873,1,8874,f,f,0,0,f,0,f,f,f,f,f,f
10446,8874,1,8875,f,f,0,0,f,0,f,f,f,f,f,f
10447,8876,1,8877,f,f,0,0,f,0,f,f,f,f,f,f
10448,8877,1,8878,f,f,0,0,f,0,f,f,f,f,f,f
10449,8586,3,8873,f,f,700,0,f,0,f,f,f,f,f,f
10450,8586,4,8876,f,f,700,0,f,0,f,f,f,f,f,f
10451,8879,1,8880,f,f,0,0,f,0,f,f,f,f,f,f
10452,8880,1,8889,f,f,2000,0,f,0,f,f,f,f,f,f
10453,8881,1,8882,f,f,0,0,f,0,f,f,f,f,f,f
10454,8882,1,8884,t,f,0,0,f,0,f,f,f,f,f,f
10457,8886,1,8885,t,f,0,0,f,0,f,f,f,f,f,f
10461,8884,1,8888,f,f,0,0,f,0,f,f,f,f,f,f
10465,8889,1,8881,f,f,0,0,f,0,f,f,f,f,f,f
10467,8881,2,8883,f,f,440,0,f,0,f,f,f,f,f,f
10468,8883,1,8882,f,f,0,0,f,0,f,f,f,f,f,f
10469,8883,2,8883,f,f,440,0,f,0,f,f,f,f,f,f
10470,8890,1,8816,f,f,0,0,f,0,f,f,f,f,f,f
10471,8890,2,8890,f,f,0,0,f,0,f,f,f,f,f,f
10472,7802,1,8890,f,f,0,0,f,0,f,f,f,f,f,f
10473,8881,3,8886,f,f,0,0,f,0,f,f,f,f,f,f
10474,8881,4,8887,f,f,440,0,f,0,f,f,f,f,f,f
10475,8887,1,8886,f,f,0,0,f,0,f,f,f,f,f,f
10476,8887,2,8887,f,f,440,0,f,0,f,f,f,f,f,f
10477,8885,1,8888,f,f,0,0,f,0,f,f,f,f,f,f
10478,8891,1,8704,f,f,1500,0,f,0,f,f,f,f,f,f
10479,8892,1,8893,f,f,0,0,f,0,f,f,f,f,f,f
10485,8898,1,8899,f,f,0,0,f,0,f,f,f,f,f,f
10486,8899,1,8900,f,f,0,0,f,0,f,f,f,f,f,f
10489,8902,1,8903,f,f,2000,0,f,0,f,f,f,f,f,f
10491,8904,1,8906,f,f,1300,0,f,0,f,f,f,f,f,f
10492,8903,1,8907,t,f,0,0,f,0,f,f,f,f,f,f
10494,8900,1,8902,t,f,0,0,f,0,f,f,f,f,f,f
10496,8159,1,8162,f,f,0,0,f,0,t,f,f,f,f,f
10497,8647,1,8648,f,f,0,0,f,0,t,f,f,f,f,f
10508,8893,1,8914,f,f,1500,0,f,0,f,f,f,f,f,f
10509,8914,1,8915,f,f,0,0,f,0,f,f,f,f,f,f
10510,8914,2,8916,f,f,0,0,f,0,f,f,f,f,f,f
10511,8914,3,8917,f,f,0,0,f,0,f,f,f,f,f,f
10512,8915,1,8918,f,f,0,0,f,0,f,f,f,f,f,f
10513,8916,1,8919,f,f,0,0,f,0,f,f,f,f,f,f
10514,8919,1,8920,f,f,0,0,f,0,f,f,f,f,f,f
10516,8921,1,8920,f,f,0,0,f,0,f,f,f,f,f,f
10517,8916,2,8921,f,f,0,0,f,0,f,f,f,f,f,f
10518,8916,3,8922,f,f,0,0,f,0,f,f,f,f,f,f
10519,8920,1,8922,f,f,0,0,f,0,f,f,f,f,f,f
10521,8920,2,8920,f,f,0,0,f,0,f,f,f,f,f,f
10522,8917,1,8924,f,f,0,0,f,0,f,f,f,f,f,f
10523,8917,2,8925,f,f,0,0,f,0,f,f,f,f,f,f
10524,8917,3,8927,f,f,0,0,f,0,f,f,f,f,f,f
10525,8924,1,8926,f,f,0,0,f,0,f,f,f,f,f,f
10526,8925,1,8926,f,f,0,0,f,0,f,f,f,f,f,f
10527,8926,1,8927,f,f,0,0,f,0,f,f,f,f,f,f
10528,8926,2,8926,f,f,0,0,f,0,f,f,f,f,f,f
10532,8929,1,8888,f,f,0,0,f,0,f,f,f,f,f,f
10533,8930,1,8888,f,f,0,0,f,0,f,f,f,f,f,f
10534,8661,1,8662,f,f,0,0,f,0,f,f,f,f,f,f
10536,8673,1,8662,f,f,0,0,f,0,f,f,f,f,f,f
10538,8931,1,8664,f,f,0,0,f,0,f,f,f,f,f,f
10539,8402,1,8410,f,f,0,0,f,0,f,f,f,f,f,f
10540,8406,1,8410,f,f,0,0,f,0,f,f,f,f,f,f
10541,8402,2,8657,f,f,0,0,f,0,f,f,f,f,f,f
10542,8406,2,8657,f,f,0,0,f,0,f,f,f,f,f,f
10543,8414,1,8932,f,f,0,0,f,0,f,f,f,f,f,f
10544,8657,1,8933,t,f,0,0,f,0,f,f,f,f,f,f
10546,8934,1,8932,f,f,0,0,f,0,f,f,f,f,f,f
10549,8937,1,8705,f,f,0,0,f,0,f,f,f,f,f,f
10550,8938,1,8705,f,f,0,0,f,0,f,f,f,f,f,f
10552,8939,1,8737,f,f,0,0,f,0,f,f,f,f,f,f
10553,8940,1,8737,f,f,0,0,f,0,f,f,f,f,f,f
10555,8941,1,8736,f,f,1500,0,f,0,f,f,f,f,f,f
10556,8942,1,8943,f,f,0,0,f,0,f,f,f,f,f,f
10557,8943,1,8944,f,f,1500,0,f,0,f,f,f,f,f,f
10558,8944,1,8945,f,f,0,0,f,0,f,f,f,f,f,f
10559,8945,1,8946,f,f,0,0,f,0,f,f,f,f,f,f
10560,8945,2,8944,f,f,50,0,f,0,f,f,f,f,f,f
10561,8946,1,8947,f,f,0,0,f,0,f,f,f,f,f,f
10563,8949,1,8950,f,f,0,0,f,0,f,f,f,f,f,f
10564,8950,1,8951,f,f,1500,0,f,0,f,f,f,f,f,f
10565,8951,1,8952,f,f,0,0,f,0,f,f,f,f,f,f
10566,8952,1,8953,f,f,0,0,f,0,f,f,f,f,f,f
10567,8952,2,8951,f,f,50,0,f,0,f,f,f,f,f,f
10568,8953,1,8954,f,f,0,0,f,0,f,f,f,f,f,f
10569,8648,1,8964,f,f,0,0,f,0,f,f,f,f,f,f
10571,8748,1,8955,f,f,0,0,f,0,f,f,f,f,f,f
10572,8748,2,8959,f,f,0,0,f,0,f,f,f,f,f,f
10573,8955,1,8956,f,f,0,0,f,0,f,f,f,f,f,f
10574,8955,2,8958,f,f,0,0,f,0,f,f,f,f,f,t
10575,8775,2,8960,f,f,0,0,f,0,f,f,f,f,f,f
10576,8775,3,8963,f,f,0,0,f,0,f,f,f,f,f,f
10577,8960,1,8961,f,f,0,0,f,0,f,f,f,f,f,f
10578,8960,2,8962,f,f,0,0,f,0,f,f,f,f,f,t
10579,8648,2,8648,f,f,0,0,f,0,f,f,f,f,f,f
10580,8965,1,8664,f,f,0,0,f,0,f,f,f,f,f,f
10582,8711,1,8712,f,f,0,0,f,0,f,f,f,f,f,f
10583,8966,1,8968,f,f,0,0,f,0,f,f,f,f,f,f
10584,8968,1,8969,f,f,2000,0,t,0,f,f,f,f,f,f
10585,8969,1,8967,f,f,0,0,f,0,f,f,f,f,f,f
10586,8967,1,8970,f,f,0,50,f,0,f,f,f,f,f,f
10587,8971,1,8972,f,f,0,0,f,0,f,f,f,f,f,f
10588,8972,1,8973,f,f,0,0,f,0,f,f,f,f,f,t
10589,8972,2,8974,f,f,0,0,f,0,f,f,f,f,f,f
10590,8973,1,8974,f,f,0,0,f,0,f,f,f,f,f,f
10591,8974,1,8975,f,f,0,0,f,0,f,f,f,f,f,t
10592,8906,1,8976,f,f,0,0,f,0,f,f,f,f,f,f
10593,8978,1,8604,f,f,100,0,f,0,f,f,f,f,f,f
10601,8988,1,8989,f,f,0,0,f,0,f,f,f,f,f,f
10602,8989,1,8990,f,f,0,0,f,0,f,f,f,f,f,f
10603,8990,1,8991,f,f,0,0,f,0,f,f,f,f,f,f
10604,8719,1,8992,f,f,4000,0,f,0,f,f,f,f,f,f
10605,8979,1,8993,f,f,0,0,f,0,f,f,f,f,f,f
10606,8993,1,8994,f,f,0,0,f,0,f,f,f,f,f,t
10607,8993,2,8995,f,f,0,0,f,0,f,f,f,f,f,f
10608,8994,1,8995,f,f,0,0,f,0,f,f,f,f,f,f
10609,8995,1,8996,f,f,0,0,f,0,f,f,f,f,f,t
10610,8997,1,8998,f,f,0,0,f,0,f,f,f,f,f,f
10611,8998,1,8999,f,f,0,0,f,0,f,f,f,f,f,f
10612,8999,1,9000,t,f,0,0,f,0,f,f,f,f,f,f
10613,9000,1,9001,f,f,0,0,f,0,f,f,f,f,f,f
10614,9001,1,9002,f,f,0,0,f,0,f,f,f,f,f,f
10615,9003,1,9005,f,f,0,0,f,0,t,f,f,f,f,f
10616,9002,1,9006,f,f,999,0,f,0,f,f,f,f,f,f
10617,9006,1,9007,f,f,0,1000,f,0,f,f,f,f,f,f
10619,9010,1,9011,f,t,4500,0,f,0,f,f,f,f,f,f
10620,9011,1,9016,f,f,0,0,f,0,t,f,f,f,f,f
10621,9012,1,9013,f,f,0,0,f,0,f,f,f,f,f,f
10626,9019,1,9012,f,f,0,0,f,0,f,f,f,f,f,f
10627,9013,1,9012,f,f,200,0,f,0,f,f,f,f,f,f
10628,9019,2,9010,f,f,0,0,f,0,f,f,f,f,f,f
10630,9013,2,9020,t,f,0,0,f,0,f,f,f,f,f,f
10631,9023,1,9024,f,f,0,0,f,0,f,f,f,f,f,f
10632,9023,2,9023,f,f,200,0,f,0,f,f,f,f,f,f
10633,9024,1,9026,f,f,0,0,f,0,f,f,f,f,f,f
10634,6775,3,9023,f,f,0,0,f,0,f,f,f,f,f,f
10635,9025,1,9021,f,f,0,0,f,0,f,f,f,f,f,f
10636,9026,1,9022,f,f,0,0,f,0,f,f,f,f,f,f
10637,8708,1,9027,f,t,800,0,f,0,f,f,f,f,f,f
10638,9028,1,9029,f,f,0,0,f,0,f,f,f,f,f,f
10639,9029,1,9029,f,f,3000,0,f,0,f,f,f,f,f,f
10640,9029,2,9030,f,f,1,0,f,0,f,f,f,f,t,f
10641,9031,1,9032,f,f,0,0,f,0,f,f,f,f,f,f
10642,9032,1,9033,f,f,1500,0,f,0,f,f,f,f,f,f
10643,9033,1,9034,f,f,0,0,f,0,f,f,f,f,f,f
10644,9033,2,9038,f,f,300,0,f,0,f,f,f,f,f,f
10645,9033,3,9039,f,f,600,0,f,0,f,f,f,f,f,f
10646,9034,1,9181,t,f,0,0,f,0,f,f,f,f,f,f
10647,9038,1,9181,t,f,0,0,f,0,f,f,f,f,f,f
10650,9039,1,9181,t,f,0,0,f,0,f,f,f,f,f,f
10658,8881,5,9041,f,f,0,0,f,0,f,f,f,f,f,f
10659,8881,6,9042,f,f,0,0,f,0,f,f,f,f,f,f
10660,9041,1,8929,t,f,0,0,f,0,f,f,f,f,f,f
10661,9042,1,8930,t,f,0,0,f,0,f,f,f,f,f,f
10662,8883,3,9041,f,f,0,0,f,0,f,f,f,f,f,f
