id,idx,name,x,y,w,h,image_map,linked_zone_group_id,parent_sub_zone_id,category_id,sound_id,sound_pack_id
1061,0,흰 파도 섬,0.0,0.0,0.0,0.0,0,0,0,71,,208
1062,0,비바람 섬,0.0,0.0,0.0,0.0,0,0,0,71,,208
1063,0,심연의 아가리,211.0,289.0,323.798553,194.0,0,55,0,86,,
1064,0,악몽의 품,345.0,284.0,337.151093,202.0,0,55,0,86,,
1065,0,석화된 실험실,515.0,302.0,363.85611,218.0,0,55,0,86,,
1066,0,붉은 꿈의 산실,717.0,289.0,363.85611,218.0,0,55,0,86,,
1067,0,어둠의 침소,950.0,288.0,363.85611,218.0,0,55,0,86,,
1068,0,피조물 감옥,202.0,484.0,337.151093,202.0,0,55,0,86,,
1069,0,어스름 회당,425.0,511.0,247.021591,148.0,0,55,0,86,,
1070,0,혼돈의 입,617.0,532.0,247.021591,148.0,0,55,0,86,,
1071,0,차원의 틈,749.0,506.0,338.82016,203.0,0,55,0,86,,385
1072,0,영원의 섬,0.0,0.0,0.0,0.0,0,0,0,72,,
1073,0,고대 수호자의 방,0.0,0.0,0.0,0.0,0,0,0,72,,
1074,0,왕자의 방,0.0,0.0,0.0,0.0,0,0,0,72,,
1075,0,사라진 뱀의 폐허 1층,22025.0,25627.0,1478.791382,886.0,0,54,0,92,,
1076,0,사라진 뱀의 폐허 2층,21897.0,25622.0,1478.791382,886.0,0,54,0,92,,
1077,0,뱀비늘 동굴,0.0,0.0,0.0,0.0,0,0,0,92,,
1078,0,뱀허물 동굴,0.0,0.0,0.0,0.0,0,0,0,92,,
1079,0,길 잃은 여신의 침소,0.0,0.0,0.0,0.0,0,0,0,72,,
1080,0,밀짚모자 허수아비 텃밭,0.0,0.0,0.0,0.0,0,0,0,1,,208
1081,0,붕괴된 차원의 틈,991.0,535.0,293.755402,176.0,0,55,0,86,,385
1082,0,수상 주거 지역,0.0,0.0,0.0,0.0,0,0,0,1,,208
1083,0,붉은 용의 둥지,0.0,0.0,0.0,0.0,0,0,0,68,,
