id,item_id,slot_type_id,type_id,base_enchantable,asset_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id
6429,24473,6,1,t,2962,39,142,f,t,100,t,,0,0,t,3
6430,24474,7,1,t,2963,39,142,f,t,100,t,,0,0,t,3
6431,24475,1,2,t,2970,3,141,f,t,100,t,,0,0,t,3
6432,24476,3,2,t,2971,3,141,f,t,100,t,,0,0,t,3
6433,24477,5,2,t,2972,3,141,f,t,100,t,,0,0,t,3
6434,24478,6,2,t,2973,3,141,f,t,100,t,,0,0,t,3
6435,24479,7,2,t,2974,3,141,f,t,100,t,,0,0,t,3
6436,24480,1,3,t,3026,2,143,f,t,100,t,,0,0,t,3
6437,24481,3,3,t,3027,2,143,f,t,100,t,,0,0,t,3
6438,24482,5,3,t,3028,2,143,f,t,100,t,,0,0,t,3
6439,24483,6,3,t,3029,2,143,f,t,100,t,,0,0,t,3
6440,24484,7,3,t,3030,2,143,f,t,100,t,,0,0,t,3
6441,24493,1,1,t,2958,39,150,f,t,100,t,,0,0,t,3
6442,24494,3,1,t,2950,39,150,f,t,100,t,,0,0,t,3
6443,24495,5,1,t,2951,39,150,f,t,100,t,,0,0,t,3
6444,24496,6,1,t,2952,39,150,f,t,100,t,,0,0,t,3
6445,24497,7,1,t,2953,39,150,f,t,100,t,,0,0,t,3
6446,24498,4,1,t,0,39,150,f,t,100,t,,0,0,t,1
6447,24499,8,1,t,0,39,150,f,t,100,t,,0,0,t,1
6448,24503,1,2,t,2941,3,149,f,t,100,t,,0,0,t,3
6449,24504,3,2,t,2946,3,149,f,t,100,t,,0,0,t,3
6450,24505,5,2,t,2947,3,149,f,t,100,t,,0,0,t,3
6451,24506,6,2,t,2948,3,149,f,t,100,t,,0,0,t,3
6452,24507,7,2,t,2949,3,149,f,t,100,t,,0,0,t,3
6453,24508,4,2,t,0,3,149,f,t,100,t,,0,0,t,1
6454,24509,8,2,t,0,3,149,f,t,100,t,,0,0,t,1
6455,24510,1,3,t,2965,2,151,f,t,100,t,,0,0,t,3
6456,24511,3,3,t,2966,2,151,f,t,100,t,,0,0,t,3
6457,24512,5,3,t,2967,2,151,f,t,100,t,,0,0,t,3
6458,24513,6,3,t,2968,2,151,f,t,100,t,,0,0,t,3
6459,24514,7,3,t,2969,2,151,f,t,100,t,,0,0,t,3
6460,24515,4,3,t,0,2,151,f,t,100,t,,0,0,t,1
6461,24516,8,3,t,0,2,151,f,t,100,t,,0,0,t,1
6462,24521,3,3,t,2605,,,f,t,100,t,,0,0,t,3
6463,24522,5,3,t,2606,,,f,t,100,t,,0,0,t,3
6464,24525,3,1,t,2609,,,f,t,100,t,,0,0,t,3
6465,24526,7,1,t,2611,,,f,t,100,t,,0,0,t,3
6466,24532,5,2,t,2614,,,f,t,100,t,,0,0,t,3
6467,24533,5,1,t,2612,,,f,t,100,t,,0,0,t,3
6468,24534,5,1,t,2613,,,f,t,100,t,,0,0,t,3
6469,24535,3,3,t,2615,,,f,t,100,t,,0,0,t,3
6470,24536,1,3,t,2616,,,f,t,100,t,,0,0,t,3
6471,24537,1,3,t,2617,,,f,t,100,t,,0,0,t,3
6472,24538,6,3,t,2618,,,f,t,100,t,,0,0,t,3
6473,24539,1,1,t,2619,,,f,t,100,t,,0,0,t,3
6474,24540,1,1,t,2620,,,f,t,100,t,,0,0,t,3
6475,24541,1,1,t,2621,,,f,t,100,t,,0,0,t,3
6476,24542,3,1,t,2622,,,f,t,100,t,,0,0,t,3
6477,24544,1,1,t,2623,,,f,t,100,t,,0,0,t,3
6478,24545,1,1,t,2624,,,f,t,100,t,,0,0,t,3
6479,24546,1,1,t,2625,,,f,t,100,t,,0,0,t,3
6480,24547,1,1,t,2626,,,f,t,100,t,,0,0,t,3
6481,24561,3,1,t,2627,,,f,t,100,t,,0,0,t,3
6482,24562,3,1,t,2628,,,f,t,100,t,,0,0,t,3
6483,24563,3,1,t,2629,,,f,t,100,t,,0,0,t,3
6484,24564,3,1,t,2630,,,f,t,100,t,,0,0,t,3
6485,24565,3,1,t,2631,,,f,t,100,t,,0,0,t,3
6486,24566,5,1,t,2633,,,f,t,100,t,,0,0,t,3
6487,24567,3,1,t,2632,,,f,t,100,t,,0,0,t,3
6488,24568,7,1,t,1773,,,f,t,100,t,,0,0,t,3
6489,24571,3,1,t,2634,,,f,t,100,t,,0,0,t,3
6490,24572,7,1,t,2637,,,f,t,100,t,,0,0,t,3
6491,24573,5,1,t,2635,,,f,t,100,t,,0,0,t,3
6492,24574,6,1,t,2636,,,f,t,100,t,,0,0,t,3
6493,24582,3,1,t,2639,,,f,t,100,t,,0,0,t,3
6494,24583,31,1,t,2771,,,f,t,100,t,,0,0,t,3
6495,24584,3,1,t,2641,,,f,t,100,t,,0,0,t,3
6496,24585,3,1,t,2642,,,f,t,100,t,,0,0,t,3
6497,24783,1,2,t,1520,,,f,t,100,t,,0,0,t,3
6498,24784,3,2,t,1023,,,f,t,100,t,,0,0,t,3
6499,24796,3,1,t,803,,,f,t,100,t,,0,0,t,3
6500,24797,1,2,t,2044,,,f,t,100,t,,0,0,t,3
6501,24798,3,2,t,2045,,,f,t,100,t,,0,0,t,3
6502,24799,1,1,t,2643,,,f,t,100,t,,0,0,t,3
6503,24800,5,2,t,2046,,,f,t,100,t,,0,0,t,3
6504,24801,3,1,t,2644,,,f,t,100,t,,0,0,t,3
6505,24802,6,2,t,2047,,,f,t,100,t,,0,0,t,3
6506,24803,7,2,t,2048,,,f,t,100,t,,0,0,t,3
6507,24804,7,1,t,2645,,,f,t,100,t,,0,0,t,3
6508,24806,5,1,t,2646,,,f,t,100,t,,0,0,t,3
6509,24807,5,2,t,2051,,,f,t,100,t,,0,0,t,3
6510,24808,5,2,t,2058,,,f,t,100,t,,0,0,t,3
6511,24809,5,1,t,2062,,,f,t,100,t,,0,0,t,3
6512,24810,5,1,t,2067,,,f,t,100,t,,0,0,t,3
6513,24813,3,2,t,2327,,,f,t,100,t,,0,0,t,3
6514,24814,5,2,t,582,,,f,t,100,t,,0,0,t,3
6515,24815,7,2,t,1051,,,f,t,100,t,,0,0,t,3
6516,24816,3,1,t,2244,,,f,t,100,t,,0,0,t,3
6517,24817,5,1,t,1201,,,f,t,100,t,,0,0,t,3
6518,24818,7,1,t,1056,,,f,t,100,t,,0,0,t,3
6519,24820,1,1,t,1165,,,f,t,100,t,,0,0,t,3
6520,24821,3,1,t,1190,,,f,t,100,t,,0,0,t,3
6521,24822,1,3,t,2070,,,f,t,100,t,,0,0,t,3
6522,24823,3,3,t,2071,,,f,t,100,t,,0,0,t,3
6523,24824,5,3,t,2072,,,f,t,100,t,,0,0,t,3
6524,24825,6,3,t,2073,,,f,t,100,t,,0,0,t,3
6525,24826,7,3,t,2069,,,f,t,100,t,,0,0,t,3
6526,24827,1,3,t,2074,,,f,t,100,t,,0,0,t,3
6527,24829,3,3,t,2075,,,f,t,100,t,,0,0,t,3
6528,24830,5,3,t,2076,,,f,t,100,t,,0,0,t,3
6529,24831,6,3,t,2078,,,f,t,100,t,,0,0,t,3
6530,24832,7,3,t,2077,,,f,t,100,t,,0,0,t,3
6531,24837,1,1,t,2080,,,f,t,100,t,,0,0,t,3
6532,24838,3,1,t,2081,,,f,t,100,t,,0,0,t,3
6533,24839,5,1,t,2082,,,f,t,100,t,,0,0,t,3
6534,24840,6,1,t,2083,,,f,t,100,t,,0,0,t,3
6535,24841,7,1,t,2084,,,f,t,100,t,,0,0,t,3
6537,24846,1,1,t,2316,,98,f,t,100,t,,0,0,t,3
6538,24847,3,1,t,1166,,98,f,t,100,t,,0,0,t,3
6539,24848,5,1,t,2273,,98,f,t,100,t,,0,0,t,3
6540,24849,6,1,t,927,,98,f,t,100,t,,0,0,t,3
6541,24850,7,1,t,2560,,98,f,t,100,t,,0,0,t,3
6542,24851,1,1,t,1170,,99,f,t,100,t,,0,0,t,3
6543,24852,3,1,t,1048,,99,f,t,100,t,,0,0,t,3
6544,24853,5,1,t,2062,,99,f,t,100,t,,0,0,t,3
6545,24854,6,1,t,972,,99,f,t,100,t,,0,0,t,3
6546,24855,7,1,t,1399,,99,f,t,100,t,,0,0,t,3
6547,24856,1,1,t,2166,,100,f,t,100,t,,0,0,t,3
6548,24857,3,1,t,2327,,100,f,t,100,t,,0,0,t,3
6549,24858,5,1,t,1776,,100,f,t,100,t,,0,0,t,3
6550,24859,6,1,t,1050,,100,f,t,100,t,,0,0,t,3
6551,24860,7,1,t,2010,,100,f,t,100,t,,0,0,t,3
6552,24861,1,1,t,970,,101,f,t,100,t,,0,0,t,3
6553,24862,3,1,t,1907,,101,f,t,100,t,,0,0,t,3
6554,24863,5,1,t,2058,,101,f,t,100,t,,0,0,t,3
6555,24864,6,1,t,2039,,101,f,t,100,t,,0,0,t,3
6556,24865,7,1,t,1041,,101,f,t,100,t,,0,0,t,3
6557,24866,1,1,t,2287,,102,f,t,100,t,,0,0,t,3
6558,24867,3,1,t,1008,,102,f,t,100,t,,0,0,t,3
6559,24868,5,1,t,908,,102,f,t,100,t,,0,0,t,3
6560,24869,6,1,t,1010,,102,f,t,100,t,,0,0,t,3
6561,24870,7,1,t,531,,102,f,t,100,t,,0,0,t,3
6562,24871,1,1,t,1816,,103,f,t,100,t,,0,0,t,3
6563,24872,3,1,t,1992,,103,f,t,100,t,,0,0,t,3
6564,24873,5,1,t,530,,103,f,t,100,t,,0,0,t,3
6565,24874,6,1,t,1954,,103,f,t,100,t,,0,0,t,3
6566,24875,7,1,t,1905,,103,f,t,100,t,,0,0,t,3
6567,24876,1,1,t,794,,104,f,t,100,t,,0,0,t,3
6568,24877,3,1,t,1809,,104,f,t,100,t,,0,0,t,3
6569,24878,5,1,t,1781,,104,f,t,100,t,,0,0,t,3
6570,24879,6,1,t,2219,,104,f,t,100,t,,0,0,t,3
6571,24880,7,1,t,2275,,104,f,t,100,t,,0,0,t,3
6572,24881,1,2,t,2364,,105,f,t,100,t,,0,0,t,3
6573,24882,3,2,t,1805,,105,f,t,100,t,,0,0,t,3
6574,24883,5,2,t,582,,105,f,t,100,t,,0,0,t,3
6575,24884,6,2,t,1398,,105,f,t,100,t,,0,0,t,3
6576,24885,7,2,t,2565,,105,f,t,100,t,,0,0,t,3
6577,24886,1,1,t,2365,,106,f,t,100,t,,0,0,t,3
6578,24887,3,1,t,1401,,106,f,t,100,t,,0,0,t,3
6579,24888,5,1,t,530,,106,f,t,100,t,,0,0,t,3
6580,24889,6,1,t,1829,,106,f,t,100,t,,0,0,t,3
6581,24890,7,1,t,1244,,106,f,t,100,t,,0,0,t,3
6582,24891,1,1,t,2426,,107,f,t,100,t,,0,0,t,3
6583,24892,3,1,t,1307,,107,f,t,100,t,,0,0,t,3
6584,24893,5,1,t,1961,,107,f,t,100,t,,0,0,t,3
6585,24894,6,1,t,2041,,107,f,t,100,t,,0,0,t,3
6586,24895,7,1,t,1845,,107,f,t,100,t,,0,0,t,3
6587,24896,1,2,t,1022,,108,f,t,100,t,,0,0,t,3
6588,24897,3,2,t,1023,,108,f,t,100,t,,0,0,t,3
6589,24898,5,2,t,2058,,108,f,t,100,t,,0,0,t,3
6590,24899,6,2,t,967,,108,f,t,100,t,,0,0,t,3
6591,24900,7,2,t,1860,,108,f,t,100,t,,0,0,t,3
6592,24901,1,1,t,925,,109,f,t,100,t,,0,0,t,3
6593,24902,3,1,t,1800,,109,f,t,100,t,,0,0,t,3
6594,24903,5,1,t,2051,,109,f,t,100,t,,0,0,t,3
6595,24904,6,1,t,1010,,109,f,t,100,t,,0,0,t,3
6596,24905,7,1,t,680,,109,f,t,100,t,,0,0,t,3
6597,24906,1,2,t,577,,110,f,t,100,t,,0,0,t,3
6598,24907,3,2,t,1960,,110,f,t,100,t,,0,0,t,3
6599,24908,5,2,t,686,,110,f,t,100,t,,0,0,t,3
6600,24909,6,2,t,1829,,110,f,t,100,t,,0,0,t,3
6601,24910,7,2,t,1169,,110,f,t,100,t,,0,0,t,3
6602,24977,3,1,t,2654,,,f,t,100,t,,0,0,t,3
6603,24978,3,1,t,2652,,,f,t,100,t,,0,0,t,3
6604,24979,7,1,t,2653,,,f,t,100,t,,0,0,t,3
6605,24980,1,1,t,2095,,,f,t,100,t,,0,0,t,3
6606,24981,3,1,t,2096,,,f,t,100,t,,0,0,t,3
6607,24982,5,1,t,2097,,,f,t,100,t,,0,0,t,3
6608,24983,6,1,t,2098,,,f,t,100,t,,0,0,t,3
6609,24984,7,1,t,2099,,,f,t,100,t,,0,0,t,3
6610,24985,1,2,t,2100,,,f,t,100,t,,0,0,t,3
6611,24986,3,2,t,2101,,,f,t,100,t,,0,0,t,3
6612,24987,5,2,t,2102,,,f,t,100,t,,0,0,t,3
6613,24988,6,2,t,2103,,,f,t,100,t,,0,0,t,3
6614,24989,7,2,t,2079,,,f,t,100,t,,0,0,t,3
6615,24990,5,1,t,2647,,,f,t,100,t,,0,0,t,3
6616,24991,5,1,t,2648,,,f,t,100,t,,0,0,t,3
6617,24992,5,1,t,2649,,,f,t,100,t,,0,0,t,3
6618,24997,1,2,t,2104,,,f,t,100,t,,0,0,t,3
6619,24998,3,2,t,2105,,,f,t,100,t,,0,0,t,3
6620,24999,5,2,t,2106,,,f,t,100,t,,0,0,t,3
6621,25000,6,2,t,2107,,,f,t,100,t,,0,0,t,3
6622,25001,7,2,t,2108,,,f,t,100,t,,0,0,t,3
6623,25006,1,1,t,2659,,,f,t,100,t,,0,0,t,3
6624,25007,3,1,t,2660,,,f,t,100,t,,0,0,t,3
6625,25008,5,1,t,2661,,,f,t,100,t,,0,0,t,3
6626,25009,7,1,t,2662,,,f,t,100,t,,0,0,t,3
6627,25010,1,1,t,2663,,,f,t,100,t,,0,0,t,3
6628,25011,3,1,t,2664,,,f,t,100,t,,0,0,t,3
6629,25012,5,1,t,2665,,,f,t,100,t,,0,0,t,3
6630,25013,7,1,t,2666,,,f,t,100,t,,0,0,t,3
6631,25014,1,1,t,2667,,,f,t,100,t,,0,0,t,3
6632,25015,3,1,t,2668,,,f,t,100,t,,0,0,t,3
6633,25016,5,1,t,2669,,,f,t,100,t,,0,0,t,3
6634,25017,7,1,t,2670,,,f,t,100,t,,0,0,t,3
6635,25021,1,1,t,2049,,,f,t,100,t,,0,0,t,3
6636,25022,3,1,t,2050,,,f,t,100,t,,0,0,t,3
6637,25041,3,1,t,2671,,,f,t,100,t,,0,0,t,3
6638,25042,3,1,t,2672,,,f,t,100,t,,0,0,t,3
6639,25048,1,1,t,2673,,,f,t,100,t,,0,0,t,3
6640,25049,3,1,t,2674,,,f,t,100,t,,0,0,t,3
6641,25050,5,1,t,2675,,,f,t,100,t,,0,0,t,3
6642,25051,6,1,t,2676,,,f,t,100,t,,0,0,t,3
6643,25052,7,1,t,2677,,,f,t,100,t,,0,0,t,3
6644,25057,1,1,t,2678,,,f,t,100,t,,0,0,t,3
6645,25058,3,1,t,2679,,,f,t,100,t,,0,0,t,3
6646,25059,5,1,t,2680,,,f,t,100,t,,0,0,t,3
6647,25060,7,1,t,2681,,,f,t,100,t,,0,0,t,3
6648,25061,1,1,t,2682,,,f,t,100,t,,0,0,t,3
6649,25062,3,1,t,2683,,,f,t,100,t,,0,0,t,3
6650,25063,5,1,t,2684,,,f,t,100,t,,0,0,t,3
6651,25064,7,1,t,2685,,,f,t,100,t,,0,0,t,3
6652,25066,1,1,t,2686,,,f,t,100,t,,0,0,t,3
6653,25067,3,1,t,2687,,,f,t,100,t,,0,0,t,3
6654,25068,5,1,t,2688,,,f,t,100,t,,0,0,t,3
6655,25069,6,1,t,2689,,,f,t,100,t,,0,0,t,3
6656,25070,7,1,t,2690,,,f,t,100,t,,0,0,t,3
6657,25073,3,1,t,2691,,,f,t,100,t,,0,0,t,3
6658,25074,1,3,t,2658,,,f,t,100,t,,0,0,t,3
6659,25075,1,1,t,2692,,,f,t,100,t,,0,0,t,3
6660,25093,1,2,t,2693,,,f,t,100,t,,0,0,t,3
6661,25094,3,1,t,2694,,,f,t,100,t,,0,0,t,3
6662,25100,1,1,t,2695,,,f,t,100,t,,0,0,t,3
6663,25101,3,1,t,2696,,,f,t,100,t,,0,0,t,3
6664,25102,5,1,t,2697,,,f,t,100,t,,0,0,t,3
6665,25103,7,1,t,2698,,,f,t,100,t,,0,0,t,3
6666,25106,6,3,t,2699,,,f,t,100,t,,0,0,t,3
6667,25107,3,2,t,2700,,,f,t,100,t,,0,0,t,3
6668,25108,6,1,t,2701,,,f,t,100,t,,0,0,t,3
6669,25109,6,1,t,2702,,,f,t,100,t,,0,0,t,3
6670,25110,1,1,t,2703,,,f,t,100,t,,0,0,t,3
6671,25124,1,1,t,2704,,,f,t,100,t,,0,0,t,3
6672,25125,3,1,t,2705,,,f,t,100,t,,0,0,t,3
6673,25126,5,1,t,2707,,,f,t,100,t,,0,0,t,3
6674,25127,7,1,t,2708,,,f,t,100,t,,0,0,t,3
6675,25132,1,1,t,2709,,,f,t,100,t,,0,0,t,3
6676,25133,3,1,t,2710,,,f,t,100,t,,0,0,t,3
6677,25134,5,1,t,2711,,,f,t,100,t,,0,0,t,3
6678,25135,7,1,t,2712,,,f,t,100,t,,0,0,t,3
6679,25136,6,1,t,2650,,,f,t,100,t,,0,0,t,3
6680,25137,6,1,t,2651,,,f,t,100,t,,0,0,t,3
6681,25139,1,1,t,2713,,,f,t,100,t,,0,0,t,3
6682,25140,3,1,t,2714,,,f,t,100,t,,0,0,t,3
6683,25141,5,1,t,2715,,,f,t,100,t,,0,0,t,3
6684,25142,5,1,t,2716,,,f,t,100,t,,0,0,t,3
6685,25143,6,1,t,2717,,,f,t,100,t,,0,0,t,3
6686,25144,7,1,t,2718,,,f,t,100,t,,0,0,t,3
6687,25149,1,1,t,2719,,,f,t,100,t,,0,0,t,3
6688,25150,3,1,t,2720,,,f,t,100,t,,0,0,t,3
6689,25152,1,1,t,2721,,,f,t,100,t,,0,0,t,3
6690,25153,3,1,t,2722,,,f,t,100,t,,0,0,t,3
6691,25154,6,1,t,2723,,,f,t,100,t,,0,0,t,3
6692,25155,7,1,t,2724,,,f,t,100,t,,0,0,t,3
6693,25156,1,1,t,2725,,,f,t,100,t,,0,0,t,3
6694,25157,3,1,t,2726,,,f,t,100,t,,0,0,t,3
6695,25158,6,1,t,2727,,,f,t,100,t,,0,0,t,3
6696,25159,7,1,t,2728,,,f,t,100,t,,0,0,t,3
6697,25160,1,1,t,2729,,,f,t,100,t,,0,0,t,3
6698,25161,3,1,t,2730,,,f,t,100,t,,0,0,t,3
6699,25162,6,1,t,2731,,,f,t,100,t,,0,0,t,3
6700,25163,7,1,t,2732,,,f,t,100,t,,0,0,t,3
6701,25164,1,1,t,2733,,,f,t,100,t,,0,0,t,3
6702,25165,3,1,t,2734,,,f,t,100,t,,0,0,t,3
6703,25166,6,1,t,2735,,,f,t,100,t,,0,0,t,3
6704,25167,7,1,t,2736,,,f,t,100,t,,0,0,t,3
6705,25168,1,1,t,2738,,,f,t,100,t,,0,0,t,3
6706,25169,3,1,t,2739,,,f,t,100,t,,0,0,t,3
6707,25170,6,1,t,2740,,,f,t,100,t,,0,0,t,3
6708,25171,7,1,t,2737,,,f,t,100,t,,0,0,t,3
6709,25172,1,2,t,2741,,,f,t,100,t,,0,0,t,3
6710,25173,3,1,t,2742,,,f,t,100,t,,0,0,t,3
6711,25174,5,2,t,2744,,,f,t,100,t,,0,0,t,3
6712,25175,6,2,t,2743,,,f,t,100,t,,0,0,t,3
6713,25176,7,2,t,2745,,,f,t,100,t,,0,0,t,3
6714,25177,1,2,t,2746,,,f,t,100,t,,0,0,t,3
6715,25178,3,1,t,2747,,,f,t,100,t,,0,0,t,3
6716,25179,5,2,t,2748,,,f,t,100,t,,0,0,t,3
6717,25180,6,2,t,2749,,,f,t,100,t,,0,0,t,3
6718,25181,7,2,t,2750,,,f,t,100,t,,0,0,t,3
6719,25182,1,2,t,2751,,,f,t,100,t,,0,0,t,3
6720,25183,3,1,t,2752,,,f,t,100,t,,0,0,t,3
6721,25184,5,2,t,2755,,,f,t,100,t,,0,0,t,3
6722,25185,6,2,t,2753,,,f,t,100,t,,0,0,t,3
6723,25186,7,2,t,2754,,,f,t,100,t,,0,0,t,3
6724,25187,1,2,t,2756,,,f,t,100,t,,0,0,t,3
6725,25188,3,1,t,2757,,,f,t,100,t,,0,0,t,3
6726,25189,5,2,t,2758,,,f,t,100,t,,0,0,t,3
6727,25190,6,2,t,2759,,,f,t,100,t,,0,0,t,3
6728,25191,7,2,t,2760,,,f,t,100,t,,0,0,t,3
6729,25192,1,2,t,2761,,,f,t,100,t,,0,0,t,3
6730,25193,3,1,t,2762,,,f,t,100,t,,0,0,t,3
6731,25194,5,2,t,2763,,,f,t,100,t,,0,0,t,3
6732,25195,6,2,t,2764,,,f,t,100,t,,0,0,t,3
6733,25196,7,2,t,2765,,,f,t,100,t,,0,0,t,3
6734,25220,1,1,t,2766,,,f,t,100,t,,0,0,t,3
6735,25221,3,1,t,2767,,,f,t,100,t,,0,0,t,3
6736,25242,1,2,t,2768,,,f,t,100,t,,0,0,t,3
6737,25243,1,2,t,2769,,,f,t,100,t,,0,0,t,3
6738,25249,7,2,t,2770,,,f,t,100,t,,0,0,t,3
6739,25281,31,1,t,2771,,,f,t,100,t,,0,0,t,3
6740,25303,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6741,25304,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6742,25305,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6743,25306,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6744,25307,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6745,25308,3,4,t,2772,,,f,t,100,f,,0,0,t,1
6746,25309,3,4,t,2773,,,f,t,100,f,,0,0,t,1
6747,25310,3,4,t,2773,,,f,t,100,f,,0,0,t,1
6748,25311,1,1,t,2774,,,f,t,100,t,,0,0,t,3
6749,25312,3,1,t,2775,,,f,t,100,t,,0,0,t,3
6750,25313,5,1,t,2776,,,f,t,100,t,,0,0,t,3
6751,25314,1,1,t,2777,,,f,t,100,t,,0,0,t,3
6752,25315,3,1,t,2778,,,f,t,100,t,,0,0,t,3
6753,25316,5,1,t,2779,,,f,t,100,t,,0,0,t,3
6754,25317,6,1,t,2780,,,f,t,100,t,,0,0,t,3
6755,25318,7,1,t,2781,,,f,t,100,t,,0,0,t,3
6756,25320,1,2,t,2782,,,f,t,100,t,,0,0,t,3
6757,25321,3,2,t,2783,,,f,t,100,t,,0,0,t,3
6758,25322,5,2,t,2784,,,f,t,100,t,,0,0,t,3
6759,25323,6,2,t,2785,,,f,t,100,t,,0,0,t,3
6760,25324,7,2,t,2786,,,f,t,100,t,,0,0,t,3
6761,25331,5,2,t,2787,,,f,t,100,t,,0,0,t,3
6762,25349,5,1,t,2791,,,f,t,100,t,,0,0,t,3
6763,25350,5,1,t,2794,,,f,t,100,t,,0,0,t,3
6764,25351,5,1,t,2795,,,f,t,100,t,,0,0,t,3
6765,25352,5,1,t,2796,,,f,t,100,t,,0,0,t,3
6766,25353,5,1,t,2797,,,f,t,100,t,,0,0,t,3
6767,25364,1,3,t,2788,,,f,t,100,t,,0,0,t,3
6768,25365,3,3,t,2798,,,f,t,100,t,,0,0,t,3
6769,25367,5,3,t,2799,,,f,t,100,t,,0,0,t,3
6770,25373,6,3,t,2800,,,f,t,100,t,,0,0,t,3
6771,25374,7,3,t,2801,,,f,t,100,t,,0,0,t,3
6772,25375,1,3,t,2789,,,f,t,100,t,,0,0,t,3
6773,25376,3,3,t,2802,,,f,t,100,t,,0,0,t,3
6774,25377,5,3,t,2803,,,f,t,100,t,,0,0,t,3
6775,25378,6,3,t,2804,,,f,t,100,t,,0,0,t,3
6776,25379,7,3,t,2805,,,f,t,100,t,,0,0,t,3
6777,25380,1,3,t,2790,,,f,t,100,t,,0,0,t,3
6778,25381,3,3,t,2806,,,f,t,100,t,,0,0,t,3
6779,25382,5,3,t,2807,,,f,t,100,t,,0,0,t,3
6780,25383,6,3,t,2808,,,f,t,100,t,,0,0,t,3
6781,25384,7,3,t,2809,,,f,t,100,t,,0,0,t,3
6782,25385,1,3,t,2792,,,f,t,100,t,,0,0,t,3
6783,25386,3,3,t,2810,,,f,t,100,t,,0,0,t,3
6784,25387,5,3,t,2811,,,f,t,100,t,,0,0,t,3
6785,25388,6,3,t,2812,,,f,t,100,t,,0,0,t,3
6786,25389,7,3,t,2813,,,f,t,100,t,,0,0,t,3
6787,25391,1,3,t,2793,,,f,t,100,t,,0,0,t,3
6788,25392,3,3,t,2814,,,f,t,100,t,,0,0,t,3
6789,25393,5,3,t,2815,,,f,t,100,t,,0,0,t,3
6790,25394,6,3,t,2816,,,f,t,100,t,,0,0,t,3
6791,25395,7,3,t,2817,,,f,t,100,t,,0,0,t,3
6792,25398,1,2,t,2818,,,f,t,100,t,,0,0,t,3
6793,25399,3,2,t,2819,,,f,t,100,t,,0,0,t,3
6794,25401,5,2,t,2820,,,f,t,100,t,,0,0,t,3
6795,25403,6,2,t,2821,,,f,t,100,t,,0,0,t,3
6796,25405,7,2,t,2822,,,f,t,100,t,,0,0,t,3
6797,25406,1,2,t,2823,,,f,t,100,t,,0,0,t,3
6798,25407,3,2,t,2824,,,f,t,100,t,,0,0,t,3
6799,25408,5,2,t,2825,,,f,t,100,t,,0,0,t,3
6800,25410,6,2,t,2826,,,f,t,100,t,,0,0,t,3
6801,25411,7,2,t,2827,,,f,t,100,t,,0,0,t,3
6802,25412,1,2,t,2828,,,f,t,100,t,,0,0,t,3
6803,25413,3,2,t,2831,,,f,t,100,t,,0,0,t,3
6804,25414,5,2,t,2834,,,f,t,100,t,,0,0,t,3
6805,25415,6,2,t,2837,,,f,t,100,t,,0,0,t,3
6806,25416,7,2,t,2840,,,f,t,100,t,,0,0,t,3
6807,25417,1,2,t,2829,,,f,t,100,t,,0,0,t,3
6808,25418,3,2,t,2832,,,f,t,100,t,,0,0,t,3
6809,25419,5,2,t,2835,,,f,t,100,t,,0,0,t,3
6810,25421,6,2,t,2838,,,f,t,100,t,,0,0,t,3
6811,25423,7,2,t,2841,,,f,t,100,t,,0,0,t,3
6812,25426,1,2,t,2830,,,f,t,100,t,,0,0,t,3
6813,25427,3,2,t,2833,,,f,t,100,t,,0,0,t,3
6814,25428,5,2,t,2836,,,f,t,100,t,,0,0,t,3
6815,25429,6,2,t,2839,,,f,t,100,t,,0,0,t,3
6816,25430,7,2,t,2842,,,f,t,100,t,,0,0,t,3
6817,25546,1,2,t,2843,,,f,t,100,t,,0,0,t,3
6818,25550,5,2,t,2846,,,f,t,100,t,,0,0,t,3
6819,25551,6,2,t,2848,,,f,t,100,t,,0,0,t,3
6820,25552,7,2,t,2850,,,f,t,100,t,,0,0,t,3
6821,25553,1,2,t,2844,,,f,t,100,t,,0,0,t,3
6822,25554,3,2,t,2845,,,f,t,100,t,,0,0,t,3
6823,25555,5,2,t,2847,,,f,t,100,t,,0,0,t,3
6824,25556,6,2,t,2849,,,f,t,100,t,,0,0,t,3
6825,25557,7,2,t,2851,,,f,t,100,t,,0,0,t,3
6826,25656,1,1,t,2852,,,f,t,100,t,,0,0,t,3
6827,25657,3,1,t,2853,,,f,t,100,t,,0,0,t,3
6828,25658,5,1,t,2854,,,f,t,100,t,,0,0,t,3
6829,25659,7,1,t,2855,,,f,t,100,t,,0,0,t,3
6830,25661,1,1,t,2856,,,f,t,100,t,,0,0,t,3
6831,25698,1,1,t,2857,,,f,t,100,t,,0,0,t,3
6832,25699,3,1,t,2858,,,f,t,100,t,,0,0,t,3
6833,25700,5,1,t,2859,,,f,t,100,t,,0,0,t,3
6834,25701,7,1,t,2860,,,f,t,100,t,,0,0,t,3
