id,skill_id,effect_id,weight,start_level,end_level,friendly,non_friendly,target_buff_tag_id,target_nobuff_tag_id,source_buff_tag_id,source_nobuff_tag_id,chance,front,back,target_npc_tag_id,application_method_id,synergy_text,consume_source_item,consume_item_id,consume_item_count,always_hit
21056,19815,26744,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21057,19736,26745,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21058,12415,26746,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21059,19624,26747,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21060,19625,26748,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21061,19735,26749,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21062,19736,26750,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21063,19737,26751,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21064,19738,26752,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21065,19739,26753,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21066,19815,26754,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21067,20455,26755,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
21068,12415,26756,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21069,19624,26757,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21070,19625,26758,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21071,19735,26759,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21072,19736,26760,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21073,19737,26761,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21074,19738,26762,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21075,19815,26763,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21076,19739,26764,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21077,12415,26765,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21078,19624,26766,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21079,19625,26767,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21080,19735,26768,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21081,19736,26769,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21082,19737,26770,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21083,19738,26771,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21084,19739,26772,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21085,19815,26773,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21086,12415,26774,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21087,19624,26775,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21088,19625,26776,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21089,19735,26777,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21090,19736,26778,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21091,19737,26779,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21092,19738,26780,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21093,19739,26781,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21094,19815,26782,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21095,20181,26783,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21096,20182,26784,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21097,20181,26785,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21098,20182,26786,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21099,20181,26787,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21100,20182,26788,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21101,20181,26789,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21102,20182,26790,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21103,20181,26791,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21104,20182,26792,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21105,15027,26793,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21106,15027,26794,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21107,15027,26795,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21108,15027,26796,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21109,15027,26797,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
21111,20466,26799,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21113,20486,26805,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21114,20487,26806,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21117,20488,26809,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21118,20489,26810,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21119,20434,26811,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21120,20492,26812,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21121,20389,26813,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21122,20389,26814,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21123,20389,26815,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21124,20389,26816,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21125,20389,26817,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21126,20389,26818,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21127,20389,26819,1,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21128,20493,26820,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21129,20494,26821,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21130,20495,26822,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21132,20496,26824,0,1,99,t,t,,,,,100,t,t,952,1,f,f,,1,f
21133,20497,26825,0,1,99,t,t,,,,,100,t,t,952,1,f,f,,1,f
21134,20329,26826,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21136,20500,26828,0,1,99,t,t,,,,,100,t,t,,1,f,f,26426,1,f
21137,20500,26829,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21138,20500,26830,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21139,20500,26831,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21140,20500,26832,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21141,20500,26833,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21142,20500,26834,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21143,20500,26835,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21144,20500,26836,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21145,20500,26837,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21151,20502,26844,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21152,20502,26845,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21153,20502,26846,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21154,20502,26847,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21155,20502,26848,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21156,20502,26849,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21157,20502,26850,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21158,20502,26851,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21159,20502,26852,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21165,20347,26860,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21167,20347,26862,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21168,20347,26863,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21169,20347,26864,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21170,20347,26865,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21171,20347,26866,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21172,20347,26867,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21173,20347,26868,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21174,20347,26869,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21180,20509,26875,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21181,20509,26876,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21182,20509,26877,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21183,20509,26878,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21184,20509,26879,1,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21198,20419,26894,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21200,20515,26899,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21201,20515,26900,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21202,20516,26901,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21204,20518,26903,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21206,20520,26905,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21207,20522,26906,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21209,20521,26908,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21212,20525,26912,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21214,20518,26916,0,1,99,t,t,,972,,,100,t,t,,1,f,f,,1,f
21215,20516,26917,0,1,99,t,t,,972,,,100,t,t,,1,f,f,,1,f
21216,20516,26918,0,1,99,t,t,,972,,,100,t,t,,3,f,f,,1,f
21217,20527,26919,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21218,20387,26920,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21219,20371,26921,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21220,20372,26922,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21221,20373,26923,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21222,20374,26924,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21223,20528,26925,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21224,20529,26926,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21225,20526,26930,0,1,99,t,t,,,,,100,t,t,963,1,f,f,,1,t
21226,20530,26931,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21235,20534,26940,0,1,99,t,t,,,,,100,t,t,965,1,f,f,,1,t
21236,20536,26942,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21237,20537,26943,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
21240,20539,26946,0,1,99,t,t,,,,,100,f,t,,1,f,f,,1,f
21241,20539,26947,0,1,99,t,t,,,,,100,t,f,,1,f,f,,1,f
21242,20440,26948,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21243,20519,26949,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21244,20540,26950,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21245,20429,26951,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21246,20441,26952,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21248,20442,26955,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21249,20444,26956,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21259,20539,26972,0,1,99,t,t,,,,,100,f,t,,1,f,f,,1,f
21261,20546,26976,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21262,20546,26977,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21265,20548,26980,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
21268,20548,26984,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21269,20549,26985,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21270,20550,26986,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21274,20552,26991,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21275,20552,26992,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21276,20553,26993,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21277,20553,26994,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21278,20554,26995,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21279,20554,26996,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21280,20555,26997,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21281,20557,26998,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
21283,20559,27000,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
21284,20560,27001,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,t
21286,14340,27003,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21287,20563,27004,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21288,20565,27005,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21291,20569,27010,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21292,20570,27014,0,1,99,t,t,,,,,100,t,t,950,1,f,f,,1,f
21300,20572,27023,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21301,14513,27024,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21302,14514,27025,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21303,14518,27026,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21304,14516,27027,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21305,13370,27028,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21306,18269,27029,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21307,17308,27030,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21308,17050,27031,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21309,15659,27032,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21310,15319,27033,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21311,15133,27034,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21312,15078,27035,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21313,15077,27036,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21314,15076,27037,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21315,15075,27038,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21316,15074,27039,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21317,15062,27040,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21318,15052,27041,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21319,14833,27042,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21320,14706,27043,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21321,14666,27044,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21322,14515,27045,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21323,20575,27046,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21324,20307,27047,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21329,20581,27054,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21330,20582,27055,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21331,20583,27056,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21334,20435,27059,0,1,99,t,t,,,,,100,t,t,,1,f,t,,1,f
21336,20586,27062,1,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21337,20587,27063,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21338,20588,27064,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21339,20589,27065,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21340,20590,27069,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
21343,20590,27072,0,45,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21346,20592,27080,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21347,20592,27081,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21348,20594,27082,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21350,20595,27085,0,1,99,t,t,,,,,100,t,t,,1,f,f,26744,1,f
21351,20597,27086,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21352,20598,27089,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21353,20323,27090,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21354,20606,27094,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21355,20607,27095,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21357,20609,27097,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21358,20610,27098,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21359,20612,27099,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
21362,17473,27102,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21363,20613,27103,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21364,17422,27104,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21365,20614,27105,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21366,20616,27106,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21368,20617,27108,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21370,18953,27110,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21371,20619,27111,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21372,20620,27112,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21374,16698,27114,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21375,16699,27115,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21376,16701,27116,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21377,16702,27117,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21378,16704,27118,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21379,16706,27119,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21380,16707,27120,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21381,16708,27121,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21382,16709,27122,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21383,16710,27123,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21384,16711,27124,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21385,16712,27125,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21386,16713,27126,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21387,16714,27127,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21388,16715,27128,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21389,16716,27129,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21390,16717,27130,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21391,16719,27131,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21392,16720,27132,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21393,16721,27133,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21394,16722,27134,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21395,16723,27135,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21396,16724,27136,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21397,16725,27137,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21398,18624,27138,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21399,18625,27139,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21400,18626,27140,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21401,18627,27141,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21402,18628,27142,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21403,18629,27143,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21404,18630,27144,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21405,18631,27145,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21406,18632,27146,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21407,18633,27147,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21408,18634,27148,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21409,18635,27149,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21410,18636,27150,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21411,18637,27151,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21412,18638,27152,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21413,18639,27153,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21414,18640,27154,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21415,18641,27155,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21416,18642,27156,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21417,18643,27157,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21418,18644,27158,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21419,18645,27159,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21420,18646,27160,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21421,18647,27161,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21422,18648,27162,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21423,18649,27163,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21424,18650,27164,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21425,18651,27165,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21426,18652,27166,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21427,18653,27167,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21428,18654,27168,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21429,18655,27169,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21430,18656,27170,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21431,18657,27171,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21432,18658,27172,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21433,18659,27173,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21434,18660,27174,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21435,18661,27175,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21436,18662,27176,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21437,18663,27177,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21438,18664,27178,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21439,18665,27179,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21440,18666,27180,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21441,18667,27181,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21442,20132,27182,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21443,20133,27183,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21444,20396,27184,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21445,20397,27185,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21446,20398,27186,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21447,20399,27187,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21448,20400,27188,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21449,20401,27189,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21450,20402,27190,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21451,20403,27191,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21452,20404,27192,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21453,20405,27193,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21454,20406,27194,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21455,20407,27195,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21456,20408,27196,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21457,20409,27197,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21458,20410,27198,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21459,20411,27199,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21460,20412,27200,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21461,20413,27201,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21462,20414,27202,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21463,20415,27203,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21464,20416,27204,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21465,20417,27205,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21466,20418,27206,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21467,20621,27207,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21468,19491,27209,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21469,20622,27210,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21472,20624,27213,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21473,17473,27217,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21477,20628,27221,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21482,20636,27226,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21483,20634,27227,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21484,20633,27228,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21489,20638,27234,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21490,20639,27235,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21493,20580,27239,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21494,20643,27240,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21495,20644,27241,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
21498,20574,27244,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21499,20646,27248,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,t
21500,20515,27249,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
21502,20516,27251,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21503,20518,27252,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21504,20648,27253,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
21505,20650,27254,0,9,13,f,t,,,,,100,t,t,,1,f,f,,1,f
21506,20650,27255,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
21507,20650,27256,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
21508,20650,27257,0,14,18,f,t,,,,,100,t,t,,1,f,f,,1,f
21509,20650,27258,0,19,23,f,t,,,,,100,t,t,,1,f,f,,1,f
