id,use_ragdoll,use_ragdoll_hit,hit_power,rope_back,beanstalk_back,hrope_down,radius,height,model_file,movement_id,sight_range,sight_fov,shared_dummy_model,use_random_idle_control,fly_mode,underwater_creature,attack_start_range,physics_flags,physics_mass,physics_stiffness_scale,physics_living_mass,physics_living_gravity,physics_living_air_resistance,physics_living_k_air_control,physics_living_max_vel_ground,physics_living_min_slide_angle,physics_living_max_climb_angle,physics_living_min_fall_angle,physics_living_time_impulse_recover,physics_living_collider_mat,game_look_ik_blend_spine1,game_look_ik_blend_spine2,game_look_ik_blend_spine3,game_look_ik_blend_neck,game_look_ik_blend_head,game_bow_look_ik_blend_spine1,game_bow_look_ik_blend_spine2,game_bow_look_ik_blend_spine3,game_bow_look_ik_blend_neck,game_bow_look_ik_blend_head,game_sprint_multiplier,game_strafe_multiplier,game_backward_multiplier,game_grab_multiplier,game_walk_multiplier,game_inertia,game_inertia_accel,game_jump_height,game_lean_shift,game_lean_angle,game_max_grab_mass,game_max_grab_volume,slope_alignment,rope_hanging_hand_offset_x,rope_hanging_hand_offset_y,rope_hanging_hand_offset_z,portrait,use_ragdoll_knock_down,animation_graph,upperbody_graph,turn_speed,push_ragdoll,face_target_instantly,ground_targetable,swim_height,actor_height,hand_rate,game_walk_strafe_multiplier,game_walk_backward_multiplier,game_forward_multiplier,game_forward_diagonal_multiplier,game_backward_diagonal_multiplier,game_walk_forward_diagonal_multiplier,game_walk_backward_diagonal_multiplier
505,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/Characters/animals/wolf_pet/wolf_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,600,73,600,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,2.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
506,t,f,10,0.22,0.5,2.2,0.5,0.5,objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,0,15.0,360.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/learning_ob01_c.dds,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
507,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/Characters/animals/wolf_pet/wolf_black_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,600,73,600,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,2.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
508,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/Characters/animals/wolf_pet/wolf_white_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,600,73,600,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,2.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
509,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/elk/elk_purple.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,30.0,0.29,0.9,20,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
510,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/elk/elk_white.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,30.0,0.29,0.9,20,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.2,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.2,0.2,1.0,1.0,0.2,0.2,0.2
511,t,f,10,0.22,0.5,2.2,0.5,0.5,objects\Env\01_nuia\001_ndeco\ndeco_strawdoll_a.chr,0,15.0,360.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/learning_ob01_c.dds,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
512,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/wraith/wraith.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/wraith.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
513,t,f,10,0.22,0.5,2.2,0.63,0.63,objects/characters/monster/ostrich_spotted/ostrich_spotted.chr,0,10.0,180.0,f,f,f,f,10.0,0,500,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/ostrich_spotted.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
514,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/highorc_commander/highorc_commander.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,player_full_body.xml,player_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
515,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/highorc_hunter/highorc_hunter.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,player_full_body.xml,player_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
516,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/highorc_socerer/highorc_socerer.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,player_full_body.xml,player_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
517,t,f,10,0.22,0.5,2.2,1.2,1.2,objects/Characters/monster/yata/yata_wild_monster.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/yata_monster.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
518,f,f,10,0.22,0.5,2.2,0.5,0.5,objects/Characters/animals/owl_animal/owl_animal.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,npc_full_body.xml,npc_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
519,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/spartoi/spartoi_warrior/spartoi_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
520,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/spartoi/spartoi_archer/spartoi_archer.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
521,f,f,10,0.22,0.5,2.2,3.0,3.0,Objects/Characters/monster/unicornlion/unicornlion.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,1000,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/unicornlion_big.dds,t,monster_full_body_big.xml,monster_upper_body_big.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
522,f,f,10,0.22,0.5,2.2,3.0,3.0,Objects/Characters/monster/unicornlion/unicornlion.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,1000,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body_big.xml,monster_upper_body_big.xml,270.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
523,f,f,10,0.22,0.5,2.2,4.5,3.0,Objects/Characters/monster/hidra/hidra_lake/hidra_lake.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,1000,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body_big.xml,monster_upper_body_big.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
524,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/waterelemental_big/waterelemental_big.cdf,0,10.0,180.0,f,f,f,t,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/waterelemental_big.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
525,t,f,10,0.22,0.5,2.2,0.5,0.9,objects/Env/01_nuia/001_ndeco/old/learning_ob01_d.chr,0,15.0,360.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/learning_ob01_c.dds,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
526,t,f,10,0.22,0.5,2.2,0.5,0.9,objects/Env/01_nuia/001_ndeco/old/learning_ob01_e.chr,0,15.0,360.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/learning_ob01_c.dds,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
527,t,f,10,0.22,0.5,2.2,0.5,0.9,objects/Env/01_nuia/001_ndeco/old/learning_ob01_c.chr,0,15.0,360.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/learning_ob01_c.dds,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
528,f,f,10,0.22,0.5,2.2,5.0,3.0,Objects/Characters/monster/hidra/hidra_sea/hidra_sea.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,1000,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
529,f,f,10,0.22,0.5,2.2,5.0,3.0,Objects/Characters/monster/hidra/hidra_lake/hidra_lake.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,1000,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body_big.xml,monster_upper_body_big.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
530,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/mermaid/mermaid.chr,0,10.0,180.0,f,f,f,t,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
531,f,f,10,0.22,0.5,2.2,2.5,2.5,Objects/Env/01_nuia/001_ndeco/quest/floramaiden.chr,0,10.0,180.0,f,f,f,f,10.0,0,1000,73,80,1000.0,20.0,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
532,t,f,10,0.22,0.5,2.2,1.2,1.2,objects/characters/monster/twoheadsnake-egg/twoheadsnake-egg.chr,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/twoheadsnake-egg.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,t,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
533,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/cat_pet/cat_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.25,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
534,t,f,10,0.22,0.5,2.2,1.4,1.4,objects/characters/monster/yeti/yeti.cdf,0,10.0,180.0,f,f,f,f,10.0,0,200,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
535,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/goblin/goblin_scratcher/goblin_scratcher.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
536,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/cat_pet/cat_black_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.25,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
537,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/cat_pet/cat_siamese_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.25,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
538,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/cat_pet/cat_stripes_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.25,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
539,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/cat_pet/cat_threecolors_pet.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.25,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
540,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/Characters/animals/horse/horse_zebra.cdf,1,10.0,180.0,f,f,f,f,10.0,0,100,73,100,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,0.133,0.2,0.5,0.25,4.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,horse_full_body.xml,,360.0,f,t,f,0.3,1.8,0.9,0.25,0.25,1.0,1.0,0.2,0.25,0.25
541,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/fireelemental_big/fireelemental_big.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/fireelemental_big.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
542,t,f,10,0.22,0.5,2.2,0.5,0.0,objects\Characters\animals\wolf_baby_pet\wolf_baby_pet.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
543,t,f,10,0.22,0.5,2.2,0.4,0.4,objects/characters/monster/mandragora_under/mandragora_under.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
544,t,f,10,0.22,0.5,2.2,0.5,0.0,objects\Characters\animals\cat_baby_pet\cat_baby_pet.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
546,t,f,10,0.22,0.5,2.2,0.4,0.4,objects/characters/monster/mandragora_under/mandragora_spotted_under/mandragora_spotted_under.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
547,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/spartoi/spartoi_warrior/spartoi_warrior_orange.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
548,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/spartoi/spartoi_warrior/spartoi_warrior_black.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
