id,quest_component_text_kind_id,quest_component_id,text
12463,4,22059,"@ITEM_NAME(26601), @ITEM_NAME(26602), @ITEM_NAME(26603)|1을;를; 각각 릴리엇 구릉지 바람그늘 마을 인근, 베어 산채 입구, 노송그루 마을 인근에 설치해야 합니다."
12464,4,22006,"@ITEM_NAME(26601), @ITEM_NAME(26602), @ITEM_NAME(26603)|1을;를; 각각 릴리엇 구릉지 바람그늘 마을 인근, 베어 산채 입구, 노송그루 마을 인근에 설치해야 합니다."
12465,4,22058,"@ITEM_NAME(26601), @ITEM_NAME(26602), @ITEM_NAME(26603)|1을;를; 각각 릴리엇 구릉지 바람그늘 마을 인근, 베어 산채 입구, 노송그루 마을 인근에 설치해야 합니다."
12466,4,22061,"@ITEM_NAME(26604), @ITEM_NAME(26605), @ITEM_NAME(26606)|1을;를; 각각 호랑이 등뼈 산맥 쇠모루 마을 인근, 철광산, 북 데비 강 상류 인근에 설치해야 합니다."
12467,4,22009,"@ITEM_NAME(26604), @ITEM_NAME(26605), @ITEM_NAME(26606)|1을;를; 각각 호랑이 등뼈 산맥 쇠모루 마을 인근, 철광산, 북 데비 강 상류 인근에 설치해야 합니다."
12468,4,22060,"@ITEM_NAME(26604), @ITEM_NAME(26605), @ITEM_NAME(26606)|1을;를; 각각 호랑이 등뼈 산맥 쇠모루 마을 인근, 철광산, 북 데비 강 상류 인근에 설치해야 합니다."
12469,4,22010,"오스테라, 비파 항구, 카어 노르드 등에 있는 @NPC_NAME(12481)에게 돌아가야 합니다."
12470,4,21906,솔즈리드 반도의 떠도는 자들과 황금 평원의 검은늑대 기사단 그리고 으르렁거리는 섬의 험상궂은 해적에게서 각각의 전리품을 얻을 수 있습니다.
12471,4,22068,무지개 벌판 화강암 채석장 광맥 주변에서 @ITEM_NAME(26526)|1을;를; 사용하여 @NPC_NAME(12508)|1을;를; 찾은 뒤 처치해야 합니다.
12472,4,22065,동틀녘 반도 햇무리 언덕 아래 있는 광맥 주변에서 @ITEM_NAME(26590)|1을;를; 사용하여 @NPC_NAME(12509)|1을;를; 불러낸 뒤 처치해야 합니다.
12473,4,22066,@NPC_NAME(7054)와 대화해야 합니다.
12474,4,22072,@NPC_NAME(7054)와 대화해야 합니다.
12475,4,22077,로즈엔드 초소 근처에서 검은수염 도적단이 버린 @ITEM_NAME(26535)|1을;를; 수거해야 합니다.
12479,4,22078,"마리아노플, 이즈나, 시차일드 부두 등에 있는 @NPC_NAME(12479)에게 돌아가야 합니다."
12480,4,22074,두 왕관 흐느끼는 노천광산 광맥 주변에서 @ITEM_NAME(26591)|1을;를; 사용하여 @NPC_NAME(12509)|1을;를; 불러낸 뒤 처치해야 합니다.
12481,4,22071,가랑돌 평원의 공사 현장 광맥 주변에서 @ITEM_NAME(26536)|1을;를; 사용하여 @NPC_NAME(12508)|1을;를; 찾은 뒤 처치해야 합니다.
12482,4,22080,서방 이슈바라 왕궁 지하 입구에서 살피라 신도들이 사용하던 @ITEM_NAME(26537)|1을;를; 수거해야 합니다.
12483,4,22081,"오스테라, 비파 항구, 카어 노르드 등에 있는 @NPC_NAME(12481)에게 돌아가야 합니다."
12484,4,22052,매사냥 고원의 정신 지배자 무리와 로카의 장기말들의 고대 설인 그리고 으르렁거리는 섬의 험상궂은 해적에게서 각각의 전리품을 얻을 수 있습니다.
12485,4,22053,매사냥 고원의 정신 지배자 무리와 로카의 장기말들의 고대 설인 그리고 으르렁거리는 섬의 험상궂은 해적에게서 각각의 전리품을 얻을 수 있습니다.
12486,4,22063,솔즈리드 반도의 떠도는 자들과 황금 평원의 검은늑대 기사단 그리고 으르렁거리는 섬의 험상궂은 해적에게서 각각의 전리품을 얻을 수 있습니다.
12487,4,22062,솔즈리드 반도의 떠도는 자들과 황금 평원의 검은늑대 기사단 그리고 으르렁거리는 섬의 험상궂은 해적에게서 각각의 전리품을 얻을 수 있습니다.
12498,4,22155,긴 모래톱의 녹색 늑대 마을에 있는 @NPC_NAME(11644)에게 파이어의 소식을 전해줘야 합니다.
12499,4,22158,긴 모래톱 황금 혀 항구에 있는 @NPC_NAME(9040)에게 블가리의 소식을 전해줘야 합니다.
12500,4,22161,황금 평원 해오름 마을에 있는 @NPC_NAME(2738)에게 어서의 소식을 전해줘야 합니다. 	
12501,4,22164,황금 평원 해오름 마을에 있는 @NPC_NAME(2798)에게 알론소의 소식을 전해줘야 합니다. 
12502,4,22167,하슬라의 하늘정원 마을에 있는 @NPC_NAME(9577)에게 마름의 소식을 전해줘야 합니다. 
12503,4,22170,하리하랄라야의 폐허 석공 마을에 있는 @NPC_NAME(11723)에게 알렉스의 소식을 전해줘야 합니다. 
12504,4,22173,로카의 장기말들 황혼노을 부락에 있는 @NPC_NAME(1279)에게 불그락의 소식을 전해줘야 합니다. 
12505,4,22176,로카의 장기말들 은거자의 골짜기 부근에 있는 @NPC_NAME(1259)에게 달그루의 소식을 전해줘야 합니다. 
12507,4,22096,초승달 왕좌의 도서관 앞 분수에서 만날 수 있는 @NPC_NAME(12650)과 <@ITEM_NAME(27378)>에 관해 대화합니다.
12508,4,22098,귀족 지구 분수대 근처에 있는 로이스터 경의 집을 찾습니다. 초승달 왕좌 성 안의 사람들에게 단서를 얻을 수 있습니다.
12509,4,22099,로이스터 경의 집 1층에서 만날 수 있는 @NPC_NAME(12651)에게 연체된 책에 대해 묻습니다.
12510,4,22101,초승달 왕좌 본성 1층 서재의 책장에서 @ITEM_NAME(26663)를 찾습니다.
12511,4,22102,초승달 왕좌 본성 1층 서재 근처 층계참에서 만날 수 있는 @NPC_NAME(3615)에게 현재 상황을 설명합니다.
12512,4,22105,릴리엇 구릉지의 론반 공작 성 2층 연회장의 @NPC_NAME(12037)에게 @ITEM_NAME(26667)를 전달합니다. 
12513,4,22107,바위언덕 마을에 있는 이야기를 파는 집으로 향합니다. 론반 공작 성 2층 서재에서 단서를 얻을 수 있습니다.
12514,4,22108,이야기를 파는 집의 @NPC_NAME(12652)에게 새로이 책을 구할 수 있는지 묻습니다.
12515,4,22110,@NPC_NAME(12696)에게서 @ITEM_NAME(26696)을 얻습니다. @ITEM_NAME(26695)를 무너진 성채 내 마법진 옆에서 사용해 나스터튬을 소환합니다.
12516,4,22111,바위언덕 마을 이야기를 파는 집에서 만날 수 있는 @NPC_NAME(12652)에게 @ITEM_NAME(26696)을 전달합니다.
12518,4,22116,"로이스터 야영지로 가서 @NPC_NAME(680)의 바위 제거 작업을 돕거나, @NPC_NAME(80)에게 가서 삼거리의 거인 구출을 돕습니다."
12520,4,22120,로이스터 야영지 아래쪽 강가에서 거인과 놀고 있는 @NPC_NAME(79)를 찾습니다.
12521,4,22119,로이스터 야영지 아래쪽 풀밭에서 놀고 있는 @NPC_NAME(80)를 찾습니다.
12522,4,22123,로이스터 야영지 아래쪽 풀밭의 @NPC_NAME(80)에게 폭탄을 모두 해체했음을 보고합니다.
12523,4,22122,로이스터 야영지 근처 절벽 아래 수풀에 숨겨져 있는  @DOODAD_NAME(6117)을 해체합니다.
12524,4,22125,칼바람 평원 삼거리에 있는 @DOODAD_NAME(6119)를 @ITEM_NAME(26713)으로 제거합니다.
12525,4,22126,로이스터 야영지의 @NPC_NAME(680)에게 @DOODAD_NAME(6119)를 제거한 사실을 보고합니다.
12526,4,22205,초승달 왕좌 도서관 앞 분수에서 만날 수 있는 @NPC_NAME(12650)에게 회수한 책을 전달합니다.
12547,4,22270,푸른 소금 상회 무역품을 운반하는 사람을 죽이고 무역품 깃발을 탈취해야 합니다.
12568,4,21917,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12569,4,21926,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12570,4,21924,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12571,4,21921,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12572,4,21928,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12575,4,21927,표로 뽑은 만드라고라 망치를 장착하여 만드라고라들을 때리면 점수가 올라갑니다.
12576,4,22275,주거 지역에 있는 신기루 섬 @NPC_NAME(10857)에게 @ITEM_NAME(26795)을 전달합니다.
12578,4,22279,@NPC_NAME(12702)|1과;와; 대화합니다.
12583,4,22132,초승달 왕좌 도서관 앞 분수에서 만날 수 있는 @NPC_NAME(12650)에게 회수한 책을 전달합니다.
12584,4,22314,옥시언 상단에 찾아온 푸른 소금 상회의 @NPC_NAME(9789)을 만나야 합니다.
12585,4,22318,파수 마을 주변에 있는 푸른 소금 상회 @NPC_NAME(9789)|1을;를; 만나 대화해야 합니다.
12586,4,22321,@NPC_NAME(9789)|1을;를; 만나 대화해야 합니다.
12587,4,22324,
12589,4,22268,@NPC_NAME(12743)|1와;과; 대화해야 합니다.
12590,4,22360,가랑돌 평원 로이스터 야영지에서 만날 수 있는 @NPC_NAME(680)에게 @ITEM_NAME(26826)를 전달합니다.
12591,4,22199,"로이스터 야영지의 @NPC_NAME(680)에게 돌아가 바위 제거 작업을 돕거나, @NPC_NAME(80)에게 돌아가 삼거리의 거인을 구할 대책을 의논합니다."
12592,4,22375,이요르의 여행일지 묶음 8개를 모두 모아서 이요르의 여행기를 책으로 만들어야 합니다.
12593,4,22376,황금 평원 비행선 연구소에 있는 @NPC_NAME(2733)에게 @ITEM_NAME(26885)를 가지고 찾아가야 합니다.
12594,4,22381,그루달의 여행일지 묶음 8개를 모두 모아서 그루달의 여행기를 책으로 만들어야 합니다.
12595,4,22382,이니스테르 카어노르드 부유층 거주지에 있는 @NPC_NAME(1494)에게 @ITEM_NAME(26891)를 가지고 찾아가야 합니다.
12596,4,22285,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8343)입니다. @ITEM_NAME(8343)|1은;는; @ITEM_NAME(8008)|1으로;로; 만들 수 있습니다.
12597,4,22286,@ITEM_NAME(8343)|1을;를; 가지고 십자별 평원 불탄 성 감시 야영지의 @NPC_NAME(12683)에게 가야 합니다.
12598,4,22289,@ITEM_NAME(8337)|1을;를; 가지고 십자별 평원 불탄 성 감시 야영지의 @NPC_NAME(12683)에게 가야 합니다.
12599,4,22292,@ITEM_NAME(8256)|1을;를; 가지고 십자별 평원 불탄 성 감시 야영지의 @NPC_NAME(12683)에게 가야 합니다.
12600,4,22332,@ITEM_NAME(16327)|1을;를; 가지고 십자별 평원 불탄 성 감시 야영지의 @NPC_NAME(12683)에게 가야 합니다.
12601,4,22335,@ITEM_NAME(8318)|1을;를; 가지고 십자별 평원 불탄 성 감시 야영지의 @NPC_NAME(12683)에게 가야 합니다.
12603,4,22288,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8337)입니다. @ITEM_NAME(8337)|1은;는; @ITEM_NAME(8017)|1으로;로; 만들 수 있습니다.
12604,4,22291,"푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8256)입니다. @ITEM_NAME(8256)|1은;는; @ITEM_NAME(8053), @ITEM_NAME(8357), @ITEM_NAME(16343) 등으로 만들 수 있습니다."
12605,4,22331,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(16327)입니다. @ITEM_NAME(16327)|1은;는; @ITEM_NAME(8007)|1으로;로; 만들 수 있습니다.
12606,4,22334,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8318)입니다. @ITEM_NAME(8318)|1은;는; @ITEM_NAME(8022)|1으로;로; 만들 수 있습니다.
12607,4,22389,로이스터 경의 집 1층에 있는 @NPC_NAME(12651)에게 책을 찾지 못했다고 알립니다.
12608,4,22388,로이스터 경의 집 2층에서 만날 수 있는 @NPC_NAME(12732)에게 연체된 책에 대해 묻습니다.
12609,4,22305,@ITEM_NAME(26698)|1을;를; 메고 가려진 달의 저항군이 악몽의 군단과 맞서고 있는 갯바람 해안으로 가져갑니다. 도착하면 @ITEM_NAME(26698)|1을;를; @DOODAD_NAME(6191)에 넣어야 합니다.
12610,4,22395,가라앉은만에 있는 물의 제단에서 @ITEM_NAME(27143)|1을;를; 연주한 다음 나타난 @NPC_NAME(13012)에게서 @ITEM_NAME(27144)|1을;를; 얻어야 합니다.
12612,4,22478,@NPC_NAME(8853)에게 돌아가 상황을 알려줍니다.
12613,4,22479,@NPC_NAME(8853)에게 돌아가서 상황을 알려줍니다.
12614,4,22399,이니스테르의 카어 노르드 항만 보루에 있는 @NPC_NAME(1479)에게 @ITEM_NAME(26946)|1을;를; 전해줘야 합니다.
12616,4,22398,"하늘정원 마을 남쪽 논에 있는 잉그바드 왕자파 수송대를 방금 지급받은 @ITEM_NAME(26894)|1을;를; 착용해 생기는 기름 투턱하기 기술로 다섯 번 때리면 @ITEM_NAME(26946)|1을;를; 수집할 수 있습니다. 단, @ITEM_NAME(26894)의 기술은 기상 예측기 영향권 안에서만 사용할 수 있습니다."
12617,4,22411,이니스테르의 카어 노르드 왕궁에 있는 @NPC_NAME(8861)에게 @ITEM_NAME(26949)|1을;를; 전해줘야 합니다.
12618,4,22410,"하늘정원 마을 남쪽 논에 있는 울쏘우 왕자파 수송대를 방금 지급받은 @ITEM_NAME(26895)|1를 착용해 생기는 기름 투척하기 기술로 다섯 번 때리면 @ITEM_NAME(26949)|1을;를; 수집할 수 있습니다. 단, @ITEM_NAME(26895)의 기술은 기상 예측기 영향권 안에서만 사용할 수 있습니다."
12619,4,22337,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8343)입니다. @ITEM_NAME(8343)|1은;는; @ITEM_NAME(8008)|1으로;로; 만들 수 있습니다.
12620,4,22338,@ITEM_NAME(8343)|1을;를; 가지고 이니스테르 보루의 @NPC_NAME(12684)에게 가야 합니다.
12621,4,22340,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8337)입니다. @ITEM_NAME(8337)|1은;는; @ITEM_NAME(8017)|1으로;로; 만들 수 있습니다.
12622,4,22341,@ITEM_NAME(8337)|1을;를; 가지고 이니스테르 보루의 @NPC_NAME(12684)에게 가야 합니다.
12623,4,22343,"푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8256)입니다. @ITEM_NAME(8256)|1은;는; @ITEM_NAME(8053), @ITEM_NAME(8357), @ITEM_NAME(16343) 등으로 만들 수 있습니다."
12624,4,22344,@ITEM_NAME(8256)|1을;를; 가지고 이니스테르 보루의 @NPC_NAME(12684)에게 가야 합니다.
12625,4,22346,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(16327)입니다. @ITEM_NAME(16327)|1은;는; @ITEM_NAME(8007)|1으로;로; 만들 수 있습니다.
12626,4,22347,@ITEM_NAME(16327)|1을;를; 가지고 이니스테르 보루의 @NPC_NAME(12684)에게 가야 합니다.
12627,4,22349,푸른 소금 상회가 전장으로 물자를 보내는데 부족한 물자가 있습니다. 바로 @ITEM_NAME(8318)입니다. @ITEM_NAME(8318)|1은;는; @ITEM_NAME(8022)|1으로;로; 만들 수 있습니다.
12628,4,22350,@ITEM_NAME(8318)|1을;를; 가지고 이니스테르 보루의 @NPC_NAME(12684)에게 가야 합니다.
12629,4,22352,@ITEM_NAME(26698)|1을;를; 메고 가려진 달의 저항군이 악몽의 군단과 맞서고 있는 고인돌 평야로 가져갑니다. 도착하면 @ITEM_NAME(26698)|1을;를; @DOODAD_NAME(6191)에 넣어야 합니다.
12631,4,22393,초승달 왕자 본성에 있는 @NPC_NAME(3611)과 대화를 나눠야 합니다.
12632,4,22396,초승달 왕좌 본성에 있는 @NPC_NAME(3611)에게 @ITEM_NAME(27144)|1을;를; 전해야 합니다.
12634,4,22495,"축복받은 땅이라 이름 붙여진 곳에 @ITEM_NAME(26860)|1을;를; 심습니다. 축복받은 땅은 서쪽의 이즈나 주변, 동쪽의 오스테라 주변에 있다고 합니다. "
12635,4,22402,선왕의 정자에 있는 @NPC_NAME(12856)과 대화합니다.
12636,4,22437,교도대 주둔지에 있는 @NPC_NAME(2826)와 대화합니다.
12638,4,22414,물안개 마을에 있는 @NPC_NAME(12861)과 대화합니다.
12639,4,22440,탈환 작전지에 있는 @NPC_NAME(10475)과 대화합니다.
12640,4,22468,탈환 작전지에 있는 @NPC_NAME(10475)과 대화합니다.
12641,4,22443,자유도에 있는 @NPC_NAME(8767)와 대화합니다.
12642,4,22474,레귤라스의 연회장에 있는 @NPC_NAME(9007)와 대화합니다.
12643,4,22506,축복받은 땅에 지혜의 나무를 심은 대가로 받는 @ITEM_NAME(26975)를 모아야 합니다.
12644,4,22507,"축복받은 땅에 있는 지혜의 동반자, 나무 정령과 교감할 수 있습니다."
12645,4,22507,"|nn;지혜의 가지는 지혜의 동반자, 페피와 교감하는 데도 사용하니 나무 정령 교감 시 주의하세요.|r"
12646,4,22510,축복받은 땅에 지혜의 나무를 심은 대가로 받는 @ITEM_NAME(26975)를 모아야 합니다.
12647,4,22511,"축복받은 땅에 있는 지혜의 동반자, 페피와 교감할 수 있습니다."
12648,4,22511,"|nn;지혜의 가지는 지혜의 동반자, 나무 정령과 교감하는 데도 사용하니 페피 교감 시 주의하세요.|r"
12649,4,22486,물레노래 들판에서 주조된 트리스테 가문의 군자금을 훔치거나 울쏘우 왕자파가 운반 중인 군자금을 빼앗아 @NPC_NAME(13104)가 지키는 @DOODAD_NAME(6280)에 실어 @ITEM_NAME(26960)을 얻어야 합니다.
12650,4,22487,물레노래 들판에 있는 @NPC_NAME(13104)에게 @ITEM_NAME(26960)을 전해줘야 합니다.
12651,4,22418,물레노래 들판에서 대장장이가 주조하는 트리스테 가문의 군자금 또는 잉그바드 왕자파가 운반하는 군자금을 빼앗아 무사히 벤틀라의 집 정원에 있는 @NPC_NAME(13103)에게 전달하고  @ITEM_NAME(26959)을 획득해야 합니다.
12652,4,22419,물레노래 들판에 위치한 벤틀라의 집 정원에 있는 @NPC_NAME(13103)에게 @ITEM_NAME(26959)을 전해줘야 합니다.
12653,4,22495,|nn;지혜의 나무는 하루에 한 번만 심을 수 있습니다.|r
12654,4,22311,@NPC_GROUP_NAME(510)|1을;를; 처치해야 합니다.
12655,4,22308,@NPC_GROUP_NAME(509)|1을;를; 처치해야 합니다.
12656,4,22700,루비 광산에 있는 @NPC_NAME(12969)에게 @ITEM_NAME(27136)|1을;를; 전달해야 합니다.
12657,4,22716,카어 노르드 왕궁에 있는 @NPC_NAME(8861)와 대화를 나눠야 합니다.
12658,4,22723,이니스테르의 항만 보루에 있는 @NPC_NAME(1479)과 대화를 나눠야 합니다.
12659,4,22729,@ITEM_NAME(25295)이 도착했습니다. 신기루 섬에 있는 @NPC_NAME(10856)를 만나 @ITEM_NAME(27067)에 대해 알아봅니다.
12660,4,22503,로카의 장기말들 황혼노을 부락에 있는 @NPC_NAME(12995)에게 보고해야 합니다.
12661,4,22751,<마하데비 상단 호위> 퀘스트를 실패하였습니다.
12662,4,22743,@NPC_NAME(13011)에게 상단의 등짐을 전달하세요.
12663,4,22754,@NPC_NAME(13011)에게 가야합니다.
12664,4,22753,@NPC_NAME(12916)를 물리쳐야 합니다.
12665,4,22760,사나운 송곳니 강도로부터 상단을 호위하는데 기여해야 합니다.
12666,4,22762,상단 행렬을 따라 이동해서 @NPC_NAME(13011)의 앞까지 등짐을 운반해야 합니다.
12667,4,22705,@NPC_NAME(12702)와 대화를 통해 공성 물자 획득에 필요한 명예 점수를 획득합니다.
12668,4,22722,이니스테르의 카어 노르드 왕궁에 있는 소르켈 왕에게 @ITEM_NAME(27214)|1을;를; 전달해야 합니다.
12669,4,22737,말리카족 부락에 있는 @NPC_NAME(13026)에게 @ITEM_NAME(27276)|1을;를; 전해줘야 합니다.
12670,4,22501,긴 모래톱 인어 눈물 해안 남쪽에서 @ITEM_NAME(27277)|1을;를; 수거해 @NPC_NAME(13023) 옆에 모아두어야 합니다.
12671,4,22797,긴 모래톱 인어 눈물 해안 남쪽에서 @ITEM_NAME(27277)|1을;를; 수거해 @NPC_NAME(13023) 옆에 모아두어야 합니다.
12672,4,22504,긴 모래톱 인어 눈물 해안에 있는 @NPC_NAME(13023)에게 보고해야 합니다.
12673,4,22796,쇠모루 마을 여관 2층의 @NPC_NAME(13028)|1과;와; 대화해야 합니다.
12674,4,22719,"물안개 마을 입구의 @NPC_NAME(1257), 은거자의 골짜기와 물안개 마을 사이에 있는 @NPC_NAME(13027), 은거자의 골짜기에 있는 @NPC_NAME(1247)에게 각자의 증표를 보여주며 예를 표해야 합니다."
12675,4,22720,"물안개 마을 입구의 @NPC_NAME(1257), 은거자의 골짜기와 물안개 마을 사이에 있는 @NPC_NAME(13027), 은거자의 골짜기에 있는 @NPC_NAME(1247)에게 각자의 증표를 보여주며 예를 표해야 합니다."
12676,4,22498,"물안개 마을 입구의 @NPC_NAME(1257), 은거자의 골짜기와 물안개 마을 사이에 있는 @NPC_NAME(13027), 은거자의 골짜기에 있는 @NPC_NAME(1247)에게 각자의 증표를 보여주며 예를 표해야 합니다."
12677,4,22305,"보급관 근처에 @ITEM_NAME(26698)|1이;가; 없다면, 아마도 푸른 소금 상회에서 제작이 덜 끝났기 때문일 것입니다. 자정이 지날 때까지 기다려 보십시오."
12678,4,22352,"보급관 근처에 @ITEM_NAME(26698)|1이;가; 없다면, 아마도 푸른 소금 상회에서 제작이 덜 끝났기 때문일 것입니다. 자정이 지날 때까지 기다려 보십시오."
12680,4,22822,(고대)울부짖는 구렁텅이의 가장 깊숙한 곳에서 @NPC_NAME(12758)를 처치해야 합니다.
12681,4,22823,(고대)울부짖는 구렁텅이 바깥에서 @NPC_NAME(12202)를 만나야 합니다.
12682,4,22813,카어 노르드 왕성에 있는 @NPC_NAME(1396)와 대화를 나눠야 합니다.
12683,4,22826,"무법 마을의 북동쪽, 황금 평원과 지옥 늪지대 경계에 있는 고성에서 @NPC_NAME(12202)를 만나야 합니다."
12684,4,22405,탑의 도시 여왕의 궁에 있는 @NPC_NAME(13068)과 대화를 나눠야 합니다.
12685,4,22832,이니스테르의 카어 노르드 왕궁에 있는 소르켈 왕에게 @ITEM_NAME(27371)|1을;를; 전달해야 합니다.
12686,4,22833,이니스테르 카어 노르드의 왕궁에 있는 @NPC_NAME(8861)와 대화를 나눠야 합니다.
12688,4,22768,탑의 도시 사람들과 대화하여 책을 구할 방법을 찾아야 합니다.
12689,4,22800,탑의 도시 사람들과 대화하여 책을 구할 방법을 찾아야 합니다.
12690,4,22801,탑의 도시 사람들과 대화하여 책을 구할 방법을 찾아야 합니다.
12691,4,22769,탑의 도시 재개발 지역 앞에 있는 @NPC_NAME(5239)|1과;와; 대화해야 합니다.
12692,4,22771,탑의 도시 재개발 지역에서 @ITEM_NAME(27389)|1을;를; 공터에 파묻어야 합니다.
12693,4,22772,탑의 도시 재개발 지역 앞에 있는 @NPC_NAME(5239)|1과;와; 대화해야 합니다.
12694,4,22803,호랑이 등뼈 산맥의 호랑이의 눈 상점가 뒤편 골목으로 가서 책의 행방을 아는 자를 만나야 합니다.
12695,4,22774,쇠모루 마을 여관 2층에 있는 @NPC_NAME(13039)에게 검사를 받은 뒤 @ITEM_NAME(27348)|1을;를; 얻어야 합니다.
12696,4,22775,쇠모루 마을 여관 2층의 @NPC_NAME(13028)|1과;와; 대화해야 합니다.
12697,4,22777,마하데비 사금 채취장 언덕 근처에 가서 @NPC_NAME(13033)의 흔적을 찾아야 합니다.
12698,4,22781,동틀녘 반도 쓰레기 처리장 빈민가에 있는 @NPC_NAME(13034)에게 @ITEM_NAME(27388)|1을;를; 전해주어야 합니다.
12699,4,22784,시가지 공사장 바깥 해안가에 있는 @NPC_NAME(13036)|1과;와; 대화해야 합니다.
12700,4,22786,@NPC_NAME(13036) 앞에서 @ITEM_NAME(27493)|1을;를; 사용해 오스테라의 귀부인을 추모해야 합니다.
12701,4,22787,동틀녘 반도 쓰레기 처리장 빈민가에 있는 @NPC_NAME(13034)|1과;와; 대화해야 합니다.
12702,4,22790,오스테라에 있는 @NPC_NAME(9832)|1와 대화해야 합니다.
12703,4,22408,탑의 도시 여왕의 궁에 있는 @NPC_NAME(13068)에게 @ITEM_NAME(27497)|1을;를; 전해야 합니다.
12704,4,22793,마하데비 탑의 도시 @NPC_NAME(2678)에게 서신을 전해주어야 합니다.
12705,4,22407,아스트라 동굴에 있는 @DOODAD_NAME(6461)에게 @ITEM_NAME(27500)|1을;를; 사용한 다음 봉인이 풀린 @NPC_NAME(13117)에게서 @ITEM_NAME(27497)|1을;를; 얻어야 합니다.
12706,4,22766,탑의 도시 @NPC_NAME(2678)|1과;와; 대화해야 합니다.
12707,4,22431,하슬라의 하늘정원 마을에 있는 @NPC_NAME(13106)|1을;를; 찾아가야 합니다.
12708,4,22434,하슬라의 하늘정원 마을에 있는 @NPC_NAME(13107)|1를 찾아가야 합니다.
12709,4,22837,카어 노르드 왕궁에 있는 @NPC_NAME(1394)와 대화를 나눠야 합니다.
12710,4,22740,카어 노르드 항만 보루에 있는 @NPC_NAME(1479)과 대화를 나눠야 합니다.
12711,4,22715,@DOODAD_NAME(6407)에서 @ITEM_NAME(26949)을 알맞게 쪼갠 뒤 @DOODAD_NAME(6405)에서 제련해야 합니다.
12712,4,22810,@DOODAD_NAME(6407)에서 @ITEM_NAME(26949)을 알맞게 쪼갠 뒤 용광로에서 제련해야 합니다.
12713,4,22829,@DOODAD_NAME(6411)에 절을 하는 의식으로 해양석의 저주를 푼 다음 @DOODAD_NAME(6408)에서 망치질을 도와줘야 합니다.
12714,4,22739,@DOODAD_NAME(6411)에 절을 하는 의식으로 해양석의 저주를 푼 다음 @DOODAD_NAME(6408)에서 망치질을 해야 합니다.
12715,4,22840,카어 노르드 왕궁에 있는 @NPC_NAME(1394)에게 훔친 물건을 전해줘야 합니다.
12716,4,22839,"카어 노르드 왕궁 앞 저택 안에 있는 @DOODAD_NAME(6467), @DOODAD_NAME(6487), @DOODAD_NAME(6488)|1을;를; 훔쳐야 합니다."
12717,4,22855,"카어 노르드 왕궁 앞 저택 안에 있는 @DOODAD_NAME(6467), @DOODAD_NAME(6487), @DOODAD_NAME(6488)|1을;를; 훔쳐야 합니다."
12718,4,22856,"카어 노르드 왕궁 앞 저택 안에 있는 @DOODAD_NAME(6467), @DOODAD_NAME(6487), @DOODAD_NAME(6488)|1을;를; 훔쳐야 합니다."
12719,4,22859,이니스테르의 카어 노르드 항만 보루에 있는 @NPC_NAME(1479)에게 임무 완료를 보고해야 합니다.
12720,4,22862,이니스테르의 카어 노르드 왕궁에 있는 @NPC_NAME(8861)에게 임무 완료를 보고해야 합니다.
12721,4,22847,@ITEM_NAME(27517)에 필요한 @ITEM_NAME(784)을 모읍니다. 재배를 통해 얻거나 경매장에서 구입할 수 있습니다.
12722,4,22848,대도시를 찾아온 @NPC_NAME(13077)에게 @ITEM_NAME(784)을 전달해야 합니다.
12723,4,22702,친구 또는 같은 진영의 동료들에게 @ITEM_NAME(27550)를 뿌려줍니다.
12724,4,22703,각 대도시에 있는 @NPC_NAME(13078)을 만납니다.
12725,4,22863,"카어 노르드 왕궁 앞 저택 안에 있는 @ITEM_NAME(27578), @DOODAD_NAME(6491), @DOODAD_NAME(6493)|1을;를; 훔쳐야 합니다."
12726,4,22815,"카어 노르드 왕궁 앞 저택 안에 있는 @ITEM_NAME(27578), @DOODAD_NAME(6491), @DOODAD_NAME(6493)|1을;를; 훔쳐야 합니다."
