id,actual_id,actual_type
27833,8818,BuffEffect
27835,9767,SpecialEffect
27836,4320,DamageEffect
27837,9768,SpecialEffect
27838,4321,DamageEffect
27839,9769,SpecialEffect
27841,1478,NpcSpawnerSpawnEffect
27843,9771,SpecialEffect
27844,9772,SpecialEffect
27845,9773,SpecialEffect
27854,4323,DamageEffect
27857,3524,InteractionEffect
27862,3528,InteractionEffect
27863,4326,DamageEffect
27864,9795,SpecialEffect
27865,4327,DamageEffect
27866,9796,SpecialEffect
27867,4328,DamageEffect
27869,2530,BubbleEffect
27871,4330,DamageEffect
27872,3532,InteractionEffect
27873,8824,BuffEffect
27874,8825,BuffEffect
27875,9805,SpecialEffect
27876,8826,BuffEffect
27877,8827,BuffEffect
27878,694,DispelEffect
27879,8828,BuffEffect
27880,4331,DamageEffect
27881,9806,SpecialEffect
27882,4332,DamageEffect
27883,9807,SpecialEffect
27884,4333,DamageEffect
27885,9808,SpecialEffect
27886,4334,DamageEffect
27887,4335,DamageEffect
27888,9809,SpecialEffect
27889,29,CinemaEffect
27890,4336,DamageEffect
27891,9810,SpecialEffect
27892,4337,DamageEffect
27893,9811,SpecialEffect
27894,4338,DamageEffect
27899,699,DispelEffect
27900,700,DispelEffect
27903,3536,InteractionEffect
27905,8832,BuffEffect
27906,2532,BubbleEffect
27907,8833,BuffEffect
27908,3537,InteractionEffect
27909,8834,BuffEffect
27910,559,NpcControlEffect
27911,1174,KillNpcWithoutCorpseEffect
27913,1175,KillNpcWithoutCorpseEffect
27914,1176,KillNpcWithoutCorpseEffect
27915,1177,KillNpcWithoutCorpseEffect
27916,8835,BuffEffect
27917,4340,DamageEffect
27918,8836,BuffEffect
27919,4341,DamageEffect
27924,4342,DamageEffect
27925,4343,DamageEffect
27926,8839,BuffEffect
27927,8840,BuffEffect
27928,8841,BuffEffect
27929,8842,BuffEffect
27930,4344,DamageEffect
27931,8843,BuffEffect
27932,8844,BuffEffect
27933,8845,BuffEffect
27934,8846,BuffEffect
27935,8847,BuffEffect
27938,9828,SpecialEffect
27939,4345,DamageEffect
27940,8848,BuffEffect
27941,4346,DamageEffect
27942,3539,InteractionEffect
27943,2533,BubbleEffect
27944,8849,BuffEffect
27947,2536,BubbleEffect
27948,8850,BuffEffect
27949,8851,BuffEffect
27950,8852,BuffEffect
27951,8853,BuffEffect
27952,8854,BuffEffect
27953,8855,BuffEffect
27954,4348,DamageEffect
27955,8856,BuffEffect
27956,8857,BuffEffect
27958,4351,DamageEffect
27959,8859,BuffEffect
27963,8860,BuffEffect
27964,8861,BuffEffect
27965,8862,BuffEffect
27966,8863,BuffEffect
27967,8864,BuffEffect
27968,8865,BuffEffect
27969,8866,BuffEffect
27970,8867,BuffEffect
27971,1613,SpawnEffect
27972,3540,InteractionEffect
27973,1614,SpawnEffect
27976,3542,InteractionEffect
27977,8869,BuffEffect
27979,702,DispelEffect
27980,9841,SpecialEffect
27981,8870,BuffEffect
27982,8871,BuffEffect
27983,8872,BuffEffect
27984,8873,BuffEffect
27985,8874,BuffEffect
27986,8875,BuffEffect
27987,8876,BuffEffect
27988,8877,BuffEffect
27991,703,DispelEffect
27994,8883,BuffEffect
27995,8884,BuffEffect
27996,9867,SpecialEffect
27997,1180,KillNpcWithoutCorpseEffect
27999,8885,BuffEffect
28000,8886,BuffEffect
28001,8887,BuffEffect
28002,8888,BuffEffect
28003,9871,SpecialEffect
28004,8889,BuffEffect
28005,8890,BuffEffect
28006,8891,BuffEffect
28010,560,NpcControlEffect
28011,8893,BuffEffect
28013,4361,DamageEffect
28014,9890,SpecialEffect
28015,8894,BuffEffect
28016,4362,DamageEffect
28018,706,DispelEffect
28019,9892,SpecialEffect
28026,1480,NpcSpawnerSpawnEffect
28028,4363,DamageEffect
28030,1181,KillNpcWithoutCorpseEffect
28031,8900,BuffEffect
28033,710,DispelEffect
28036,9895,SpecialEffect
28038,3547,InteractionEffect
28041,3548,InteractionEffect
28042,3549,InteractionEffect
28043,4364,DamageEffect
28044,3550,InteractionEffect
28045,2538,BubbleEffect
28047,4366,DamageEffect
28048,8905,BuffEffect
28050,711,DispelEffect
28051,2541,BubbleEffect
28052,2542,BubbleEffect
28053,8906,BuffEffect
28054,8907,BuffEffect
28055,2543,BubbleEffect
28056,2544,BubbleEffect
28057,2545,BubbleEffect
28058,8908,BuffEffect
28059,8909,BuffEffect
28061,4367,DamageEffect
28062,712,DispelEffect
28063,8910,BuffEffect
28064,713,DispelEffect
28065,8911,BuffEffect
28066,8913,BuffEffect
28067,1481,NpcSpawnerSpawnEffect
28068,1482,NpcSpawnerSpawnEffect
28069,1483,NpcSpawnerSpawnEffect
28070,1484,NpcSpawnerSpawnEffect
28071,1485,NpcSpawnerSpawnEffect
28072,1486,NpcSpawnerSpawnEffect
28073,1487,NpcSpawnerSpawnEffect
28074,1488,NpcSpawnerSpawnEffect
28075,1489,NpcSpawnerSpawnEffect
28076,1490,NpcSpawnerSpawnEffect
28077,1491,NpcSpawnerSpawnEffect
28078,1492,NpcSpawnerSpawnEffect
28079,1493,NpcSpawnerSpawnEffect
28080,1494,NpcSpawnerSpawnEffect
28081,1495,NpcSpawnerSpawnEffect
28083,3554,InteractionEffect
28084,3555,InteractionEffect
28085,3556,InteractionEffect
28086,4368,DamageEffect
28087,9911,SpecialEffect
28088,9912,SpecialEffect
28089,3557,InteractionEffect
28107,8922,BuffEffect
28112,4373,DamageEffect
28113,9917,SpecialEffect
28114,4374,DamageEffect
28115,9918,SpecialEffect
28116,4375,DamageEffect
28117,9919,SpecialEffect
28118,4376,DamageEffect
28119,1615,SpawnEffect
28122,1182,KillNpcWithoutCorpseEffect
28123,3562,InteractionEffect
28126,9926,SpecialEffect
28128,1616,SpawnEffect
28130,176,AggroEffect
28131,2552,BubbleEffect
28132,2553,BubbleEffect
28134,8928,BuffEffect
28135,9936,SpecialEffect
28137,8929,BuffEffect
28139,4379,DamageEffect
28144,8934,BuffEffect
28145,3565,InteractionEffect
28147,4380,DamageEffect
28149,1184,KillNpcWithoutCorpseEffect
28150,1185,KillNpcWithoutCorpseEffect
28151,1186,KillNpcWithoutCorpseEffect
28152,1187,KillNpcWithoutCorpseEffect
28154,714,DispelEffect
28160,8935,BuffEffect
28161,1194,KillNpcWithoutCorpseEffect
28163,8937,BuffEffect
28164,3566,InteractionEffect
28165,4381,DamageEffect
28166,715,DispelEffect
28168,717,DispelEffect
28172,8938,BuffEffect
28174,8940,BuffEffect
28180,723,DispelEffect
28183,726,DispelEffect
28184,8944,BuffEffect
28185,8945,BuffEffect
28189,8949,BuffEffect
28190,2554,BubbleEffect
28191,8950,BuffEffect
28193,8952,BuffEffect
28194,8953,BuffEffect
28195,1496,NpcSpawnerSpawnEffect
28197,1497,NpcSpawnerSpawnEffect
28198,1498,NpcSpawnerSpawnEffect
28199,1499,NpcSpawnerSpawnEffect
28202,1500,NpcSpawnerSpawnEffect
28203,1501,NpcSpawnerSpawnEffect
28204,1502,NpcSpawnerSpawnEffect
28205,1503,NpcSpawnerSpawnEffect
28206,1504,NpcSpawnerSpawnEffect
28207,8956,BuffEffect
28208,2556,BubbleEffect
28209,1505,NpcSpawnerSpawnEffect
28210,1506,NpcSpawnerSpawnEffect
28211,1507,NpcSpawnerSpawnEffect
28212,2557,BubbleEffect
28213,2558,BubbleEffect
28216,1196,KillNpcWithoutCorpseEffect
28217,1197,KillNpcWithoutCorpseEffect
28218,1198,KillNpcWithoutCorpseEffect
28219,1199,KillNpcWithoutCorpseEffect
28227,1508,NpcSpawnerSpawnEffect
28228,1509,NpcSpawnerSpawnEffect
28229,1510,NpcSpawnerSpawnEffect
28230,1511,NpcSpawnerSpawnEffect
28231,1512,NpcSpawnerSpawnEffect
28232,1513,NpcSpawnerSpawnEffect
28233,1514,NpcSpawnerSpawnEffect
28234,1515,NpcSpawnerSpawnEffect
28235,1516,NpcSpawnerSpawnEffect
28236,1517,NpcSpawnerSpawnEffect
28237,1518,NpcSpawnerSpawnEffect
28238,1519,NpcSpawnerSpawnEffect
28239,1520,NpcSpawnerSpawnEffect
28240,1521,NpcSpawnerSpawnEffect
28241,1522,NpcSpawnerSpawnEffect
28242,1523,NpcSpawnerSpawnEffect
28243,1524,NpcSpawnerSpawnEffect
28244,1525,NpcSpawnerSpawnEffect
28245,1526,NpcSpawnerSpawnEffect
28246,1527,NpcSpawnerSpawnEffect
28247,1528,NpcSpawnerSpawnEffect
28248,4382,DamageEffect
28249,4383,DamageEffect
28250,104,PhysicalExplosionEffect
28251,105,PhysicalExplosionEffect
28252,8959,BuffEffect
28253,8960,BuffEffect
28255,3567,InteractionEffect
28258,8962,BuffEffect
28259,8963,BuffEffect
28260,4385,DamageEffect
28261,3568,InteractionEffect
28263,1529,NpcSpawnerSpawnEffect
28264,1530,NpcSpawnerSpawnEffect
28265,8964,BuffEffect
28266,1531,NpcSpawnerSpawnEffect
28267,1532,NpcSpawnerSpawnEffect
28268,1533,NpcSpawnerSpawnEffect
28269,1534,NpcSpawnerSpawnEffect
28270,1535,NpcSpawnerSpawnEffect
28271,1536,NpcSpawnerSpawnEffect
28272,1537,NpcSpawnerSpawnEffect
28273,1538,NpcSpawnerSpawnEffect
28274,1539,NpcSpawnerSpawnEffect
28275,1540,NpcSpawnerSpawnEffect
28276,177,AggroEffect
28277,1541,NpcSpawnerSpawnEffect
28278,1542,NpcSpawnerSpawnEffect
28279,178,AggroEffect
28280,1543,NpcSpawnerSpawnEffect
28281,1544,NpcSpawnerSpawnEffect
28282,1545,NpcSpawnerSpawnEffect
28283,1546,NpcSpawnerSpawnEffect
28284,1547,NpcSpawnerSpawnEffect
28285,1548,NpcSpawnerSpawnEffect
28286,1549,NpcSpawnerSpawnEffect
28287,1550,NpcSpawnerSpawnEffect
28288,1551,NpcSpawnerSpawnEffect
28289,1552,NpcSpawnerSpawnEffect
28290,1553,NpcSpawnerSpawnEffect
28291,1554,NpcSpawnerSpawnEffect
28292,1555,NpcSpawnerSpawnEffect
28293,378,HealEffect
28294,71,RestoreManaEffect
28295,8965,BuffEffect
28296,3570,InteractionEffect
28297,8966,BuffEffect
28298,3571,InteractionEffect
28299,9978,SpecialEffect
28300,1207,KillNpcWithoutCorpseEffect
28301,8968,BuffEffect
28302,3572,InteractionEffect
28303,1208,KillNpcWithoutCorpseEffect
28305,8971,BuffEffect
28312,8973,BuffEffect
28313,3573,InteractionEffect
28314,3574,InteractionEffect
28316,3576,InteractionEffect
28320,163,SpawnGimmickEffect
28327,3577,InteractionEffect
28328,8977,BuffEffect
28329,8978,BuffEffect
28330,8979,BuffEffect
28331,164,SpawnGimmickEffect
28332,165,SpawnGimmickEffect
28333,166,SpawnGimmickEffect
28334,4389,DamageEffect
28335,3579,InteractionEffect
28340,2569,BubbleEffect
28341,2570,BubbleEffect
28342,2571,BubbleEffect
28343,2572,BubbleEffect
28344,561,NpcControlEffect
28351,3581,InteractionEffect
28354,4391,DamageEffect
28356,3584,InteractionEffect
28359,3585,InteractionEffect
28362,8997,BuffEffect
28363,8998,BuffEffect
28364,727,DispelEffect
28365,8999,BuffEffect
28367,3586,InteractionEffect
28368,3587,InteractionEffect
28371,9000,BuffEffect
28372,9001,BuffEffect
28374,9003,BuffEffect
28375,9004,BuffEffect
28380,9006,BuffEffect
28381,4396,DamageEffect
28382,9007,BuffEffect
28383,9008,BuffEffect
28384,9009,BuffEffect
28385,10046,SpecialEffect
28386,9010,BuffEffect
28387,10051,SpecialEffect
28396,179,AggroEffect
28397,10061,SpecialEffect
28402,10062,SpecialEffect
28403,9020,BuffEffect
28409,9023,BuffEffect
28410,9024,BuffEffect
28411,4403,DamageEffect
28412,9025,BuffEffect
28413,9026,BuffEffect
28414,9027,BuffEffect
28415,10070,SpecialEffect
28416,4404,DamageEffect
28417,9028,BuffEffect
28418,10071,SpecialEffect
28419,10072,SpecialEffect
28420,10073,SpecialEffect
28421,10074,SpecialEffect
28423,1558,NpcSpawnerSpawnEffect
28424,4405,DamageEffect
28425,4406,DamageEffect
28426,9029,BuffEffect
28427,4407,DamageEffect
28428,9030,BuffEffect
28429,10075,SpecialEffect
28430,9031,BuffEffect
28431,728,DispelEffect
28432,4408,DamageEffect
28433,4409,DamageEffect
28434,9032,BuffEffect
28435,9033,BuffEffect
28437,9034,BuffEffect
28440,10078,SpecialEffect
28442,9038,BuffEffect
28443,4414,DamageEffect
28444,9039,BuffEffect
28445,9040,BuffEffect
28446,9041,BuffEffect
28448,10085,SpecialEffect
28449,9043,BuffEffect
28450,9044,BuffEffect
28451,4423,DamageEffect
28452,3593,InteractionEffect
28453,3594,InteractionEffect
28457,10099,SpecialEffect
28458,9048,BuffEffect
28459,9049,BuffEffect
28460,9050,BuffEffect
28461,9051,BuffEffect
28462,3595,InteractionEffect
28463,3596,InteractionEffect
28464,10100,SpecialEffect
28465,3597,InteractionEffect
28466,10101,SpecialEffect
28469,9055,BuffEffect
28470,729,DispelEffect
28471,9060,BuffEffect
28472,9061,BuffEffect
28473,1559,NpcSpawnerSpawnEffect
28474,1209,KillNpcWithoutCorpseEffect
28475,1210,KillNpcWithoutCorpseEffect
28476,1211,KillNpcWithoutCorpseEffect
28477,1212,KillNpcWithoutCorpseEffect
28478,3598,InteractionEffect
28479,9063,BuffEffect
28480,9064,BuffEffect
28481,9065,BuffEffect
28482,9066,BuffEffect
28483,9067,BuffEffect
28484,9068,BuffEffect
28485,4424,DamageEffect
28486,1213,KillNpcWithoutCorpseEffect
28487,9069,BuffEffect
28489,9070,BuffEffect
28490,9071,BuffEffect
28491,9072,BuffEffect
28492,731,DispelEffect
28493,9073,BuffEffect
28494,128,PutDownBackpackEffect
28495,9074,BuffEffect
28496,10131,SpecialEffect
28497,9075,BuffEffect
28499,3600,InteractionEffect
28500,3601,InteractionEffect
28501,3602,InteractionEffect
28502,3603,InteractionEffect
28503,10135,SpecialEffect
28504,9076,BuffEffect
28506,4426,DamageEffect
28507,3604,InteractionEffect
28508,3605,InteractionEffect
28509,4427,DamageEffect
28511,9078,BuffEffect
28513,9080,BuffEffect
28515,4435,DamageEffect
28516,4436,DamageEffect
28518,1560,NpcSpawnerSpawnEffect
28519,9082,BuffEffect
28520,9083,BuffEffect
28521,4439,DamageEffect
28522,9084,BuffEffect
28523,9085,BuffEffect
28524,4440,DamageEffect
28525,235,GainLootPackItemEffect
28526,3606,InteractionEffect
28527,9088,BuffEffect
28528,10173,SpecialEffect
28531,3607,InteractionEffect
28532,9089,BuffEffect
28533,733,DispelEffect
28538,1214,KillNpcWithoutCorpseEffect
28539,3608,InteractionEffect
28542,9095,BuffEffect
28543,10189,SpecialEffect
28545,9097,BuffEffect
28547,1569,NpcSpawnerSpawnEffect
28548,1570,NpcSpawnerSpawnEffect
28549,1571,NpcSpawnerSpawnEffect
28550,1572,NpcSpawnerSpawnEffect
28551,1573,NpcSpawnerSpawnEffect
28552,1574,NpcSpawnerSpawnEffect
28553,1575,NpcSpawnerSpawnEffect
28554,1576,NpcSpawnerSpawnEffect
28555,1577,NpcSpawnerSpawnEffect
28556,3609,InteractionEffect
28558,1215,KillNpcWithoutCorpseEffect
28559,3610,InteractionEffect
28560,1216,KillNpcWithoutCorpseEffect
28561,4446,DamageEffect
28562,9098,BuffEffect
28563,1622,SpawnEffect
28564,1623,SpawnEffect
28565,1624,SpawnEffect
28566,1625,SpawnEffect
28567,1626,SpawnEffect
28568,1627,SpawnEffect
28569,10199,SpecialEffect
28570,3611,InteractionEffect
28571,9099,BuffEffect
28572,9100,BuffEffect
28577,4448,DamageEffect
28578,3612,InteractionEffect
28580,169,SpawnGimmickEffect
28581,9104,BuffEffect
28582,9105,BuffEffect
28583,734,DispelEffect
28584,10201,SpecialEffect
28585,10202,SpecialEffect
28586,3614,InteractionEffect
28587,9106,BuffEffect
28588,9107,BuffEffect
28589,4449,DamageEffect
28590,4451,DamageEffect
28595,10224,SpecialEffect
28596,9112,BuffEffect
28597,10225,SpecialEffect
28598,3616,InteractionEffect
28599,9113,BuffEffect
28600,735,DispelEffect
28601,3617,InteractionEffect
28602,3618,InteractionEffect
28603,9114,BuffEffect
28604,3619,InteractionEffect
28605,9115,BuffEffect
28606,4455,DamageEffect
28607,9116,BuffEffect
28608,4456,DamageEffect
28609,9117,BuffEffect
28610,4457,DamageEffect
28611,4458,DamageEffect
28612,4459,DamageEffect
28613,10238,SpecialEffect
28614,10239,SpecialEffect
28615,4460,DamageEffect
28616,10240,SpecialEffect
28617,4461,DamageEffect
28618,10241,SpecialEffect
28619,4462,DamageEffect
28620,4463,DamageEffect
28621,10248,SpecialEffect
28622,9119,BuffEffect
28623,4466,DamageEffect
28625,1217,KillNpcWithoutCorpseEffect
28626,9120,BuffEffect
28627,9121,BuffEffect
28628,9122,BuffEffect
28629,736,DispelEffect
28630,4468,DamageEffect
28631,10266,SpecialEffect
28632,9125,BuffEffect
28633,3625,InteractionEffect
28636,10273,SpecialEffect
28637,4469,DamageEffect
28638,9129,BuffEffect
28639,4470,DamageEffect
28641,9131,BuffEffect
28642,9132,BuffEffect
28643,9133,BuffEffect
28644,10276,SpecialEffect
28645,563,NpcControlEffect
28647,3628,InteractionEffect
28648,4471,DamageEffect
28649,3629,InteractionEffect
28650,9135,BuffEffect
28651,4473,DamageEffect
28652,564,NpcControlEffect
28653,565,NpcControlEffect
28658,2581,BubbleEffect
28659,2582,BubbleEffect
28660,2583,BubbleEffect
28661,2584,BubbleEffect
28662,1631,SpawnEffect
28663,1632,SpawnEffect
28664,1633,SpawnEffect
28674,3632,InteractionEffect
28678,180,AggroEffect
28682,10348,SpecialEffect
28683,737,DispelEffect
28691,10369,SpecialEffect
28692,570,NpcControlEffect
28693,1703,NpcSpawnerSpawnEffect
28694,9151,BuffEffect
28695,9152,BuffEffect
28696,9153,BuffEffect
28697,9154,BuffEffect
28698,9155,BuffEffect
28699,9156,BuffEffect
28700,10371,SpecialEffect
28701,10372,SpecialEffect
28702,10373,SpecialEffect
28703,10374,SpecialEffect
28705,395,HealEffect
28706,396,HealEffect
28707,10375,SpecialEffect
28708,10376,SpecialEffect
28709,9157,BuffEffect
28711,9158,BuffEffect
28713,9159,BuffEffect
28714,3633,InteractionEffect
28716,3634,InteractionEffect
28721,9164,BuffEffect
28723,9166,BuffEffect
28724,397,HealEffect
28725,738,DispelEffect
28730,9170,BuffEffect
28731,4495,DamageEffect
28732,9171,BuffEffect
28733,9172,BuffEffect
28734,2590,BubbleEffect
28735,2591,BubbleEffect
28736,4497,DamageEffect
28737,9173,BuffEffect
28738,9174,BuffEffect
28739,2592,BubbleEffect
28740,2593,BubbleEffect
28741,9175,BuffEffect
28742,2594,BubbleEffect
28743,2595,BubbleEffect
28744,9176,BuffEffect
28745,2596,BubbleEffect
28746,2597,BubbleEffect
28747,9177,BuffEffect
28748,2598,BubbleEffect
28749,2599,BubbleEffect
28750,2600,BubbleEffect
28751,2601,BubbleEffect
28752,2602,BubbleEffect
28753,2603,BubbleEffect
28754,2604,BubbleEffect
28755,2605,BubbleEffect
28756,9178,BuffEffect
28758,4499,DamageEffect
28759,9179,BuffEffect
28773,1704,NpcSpawnerSpawnEffect
28774,1705,NpcSpawnerSpawnEffect
28775,1706,NpcSpawnerSpawnEffect
28776,1707,NpcSpawnerSpawnEffect
28777,1708,NpcSpawnerSpawnEffect
28778,1709,NpcSpawnerSpawnEffect
28779,1710,NpcSpawnerSpawnEffect
28780,1711,NpcSpawnerSpawnEffect
28781,1712,NpcSpawnerSpawnEffect
28782,1713,NpcSpawnerSpawnEffect
28783,1714,NpcSpawnerSpawnEffect
28784,1715,NpcSpawnerSpawnEffect
28785,1716,NpcSpawnerSpawnEffect
28787,4500,DamageEffect
28788,4501,DamageEffect
28791,9181,BuffEffect
28792,10407,SpecialEffect
28793,9182,BuffEffect
28794,398,HealEffect
28795,4502,DamageEffect
28796,4503,DamageEffect
28797,1651,SpawnEffect
28798,1234,KillNpcWithoutCorpseEffect
28800,1235,KillNpcWithoutCorpseEffect
28801,9183,BuffEffect
28802,9184,BuffEffect
28803,10408,SpecialEffect
28804,4505,DamageEffect
28805,4506,DamageEffect
28806,10409,SpecialEffect
28807,10410,SpecialEffect
28808,9185,BuffEffect
28809,9186,BuffEffect
28810,740,DispelEffect
28811,4507,DamageEffect
28812,1717,NpcSpawnerSpawnEffect
28813,1718,NpcSpawnerSpawnEffect
28814,1719,NpcSpawnerSpawnEffect
28815,1720,NpcSpawnerSpawnEffect
28816,1721,NpcSpawnerSpawnEffect
28817,1722,NpcSpawnerSpawnEffect
28818,1723,NpcSpawnerSpawnEffect
28819,1724,NpcSpawnerSpawnEffect
28820,1725,NpcSpawnerSpawnEffect
28821,1726,NpcSpawnerSpawnEffect
28822,1727,NpcSpawnerSpawnEffect
28823,1728,NpcSpawnerSpawnEffect
28824,9187,BuffEffect
28825,10414,SpecialEffect
28826,10415,SpecialEffect
28827,9188,BuffEffect
28828,4509,DamageEffect
28829,9189,BuffEffect
28830,9190,BuffEffect
28831,10416,SpecialEffect
28832,9193,BuffEffect
28833,10430,SpecialEffect
28834,10431,SpecialEffect
28835,10435,SpecialEffect
28836,4517,DamageEffect
28837,68,NpcSpawnerDespawnEffect
28838,69,NpcSpawnerDespawnEffect
28839,70,NpcSpawnerDespawnEffect
28840,71,NpcSpawnerDespawnEffect
28841,72,NpcSpawnerDespawnEffect
28842,73,NpcSpawnerDespawnEffect
28843,74,NpcSpawnerDespawnEffect
28844,75,NpcSpawnerDespawnEffect
28845,76,NpcSpawnerDespawnEffect
28846,77,NpcSpawnerDespawnEffect
28847,78,NpcSpawnerDespawnEffect
28848,79,NpcSpawnerDespawnEffect
28849,80,NpcSpawnerDespawnEffect
28850,81,NpcSpawnerDespawnEffect
28851,82,NpcSpawnerDespawnEffect
28852,83,NpcSpawnerDespawnEffect
28853,84,NpcSpawnerDespawnEffect
28854,85,NpcSpawnerDespawnEffect
28859,9196,BuffEffect
28860,236,GainLootPackItemEffect
28862,1236,KillNpcWithoutCorpseEffect
28863,4519,DamageEffect
28864,9197,BuffEffect
28865,399,HealEffect
28866,4520,DamageEffect
28867,9198,BuffEffect
28868,4521,DamageEffect
28869,4522,DamageEffect
28870,10441,SpecialEffect
28871,9201,BuffEffect
28873,2610,BubbleEffect
28874,2611,BubbleEffect
28875,2612,BubbleEffect
28876,400,HealEffect
28877,72,RestoreManaEffect
28879,4526,DamageEffect
28880,9202,BuffEffect
28881,4527,DamageEffect
28882,9203,BuffEffect
28883,401,HealEffect
28884,10453,SpecialEffect
28885,4529,DamageEffect
28886,10454,SpecialEffect
28887,4530,DamageEffect
28888,10455,SpecialEffect
28889,4531,DamageEffect
28890,4532,DamageEffect
28891,4533,DamageEffect
28892,4534,DamageEffect
28894,4535,DamageEffect
28895,9204,BuffEffect
28896,741,DispelEffect
28897,2613,BubbleEffect
28898,2614,BubbleEffect
28899,2615,BubbleEffect
28900,3643,InteractionEffect
28904,4538,DamageEffect
28905,4539,DamageEffect
28906,4540,DamageEffect
28907,9209,BuffEffect
28908,10476,SpecialEffect
28909,9211,BuffEffect
28910,4542,DamageEffect
28911,9215,BuffEffect
28915,4545,DamageEffect
28916,4546,DamageEffect
28917,4547,DamageEffect
28918,9216,BuffEffect
28919,1237,KillNpcWithoutCorpseEffect
28920,1238,KillNpcWithoutCorpseEffect
28921,1239,KillNpcWithoutCorpseEffect
28922,1240,KillNpcWithoutCorpseEffect
28923,1241,KillNpcWithoutCorpseEffect
28925,1242,KillNpcWithoutCorpseEffect
28926,1243,KillNpcWithoutCorpseEffect
28927,1244,KillNpcWithoutCorpseEffect
28928,4548,DamageEffect
28929,10496,SpecialEffect
28930,9217,BuffEffect
28931,4549,DamageEffect
28932,4550,DamageEffect
28933,4551,DamageEffect
28934,4552,DamageEffect
28935,10500,SpecialEffect
28936,4554,DamageEffect
28937,4556,DamageEffect
28938,9220,BuffEffect
28939,9221,BuffEffect
28940,9222,BuffEffect
28942,1729,NpcSpawnerSpawnEffect
28943,1730,NpcSpawnerSpawnEffect
28944,1731,NpcSpawnerSpawnEffect
28945,9224,BuffEffect
28946,4558,DamageEffect
28951,9227,BuffEffect
28952,4560,DamageEffect
28953,9228,BuffEffect
28954,9229,BuffEffect
28955,9230,BuffEffect
28956,4562,DamageEffect
28958,9234,BuffEffect
28959,10521,SpecialEffect
28960,9235,BuffEffect
28961,4564,DamageEffect
28962,9236,BuffEffect
28963,10525,SpecialEffect
28964,10526,SpecialEffect
28965,9237,BuffEffect
28967,9238,BuffEffect
28968,10527,SpecialEffect
28969,4566,DamageEffect
28970,3644,InteractionEffect
28971,1654,SpawnEffect
28979,10534,SpecialEffect
28980,9242,BuffEffect
28981,4570,DamageEffect
28982,9245,BuffEffect
28983,4571,DamageEffect
28984,10539,SpecialEffect
28989,4575,DamageEffect
28990,9248,BuffEffect
28991,9249,BuffEffect
28992,9250,BuffEffect
28993,9251,BuffEffect
28998,4578,DamageEffect
28999,4579,DamageEffect
29000,10554,SpecialEffect
29001,4580,DamageEffect
29002,10555,SpecialEffect
29003,4581,DamageEffect
29004,10556,SpecialEffect
29005,4584,DamageEffect
29007,4587,DamageEffect
29008,1658,SpawnEffect
29009,1659,SpawnEffect
29010,1660,SpawnEffect
29011,1661,SpawnEffect
29012,1662,SpawnEffect
29013,1663,SpawnEffect
29014,1664,SpawnEffect
29015,1665,SpawnEffect
29016,1666,SpawnEffect
29017,1667,SpawnEffect
29018,744,DispelEffect
29019,9256,BuffEffect
29020,9257,BuffEffect
29022,9259,BuffEffect
29023,9260,BuffEffect
29024,4588,DamageEffect
29025,745,DispelEffect
29026,4589,DamageEffect
29027,4590,DamageEffect
29028,9262,BuffEffect
29029,9263,BuffEffect
29030,4591,DamageEffect
29031,1251,KillNpcWithoutCorpseEffect
29032,1252,KillNpcWithoutCorpseEffect
29033,746,DispelEffect
29036,414,HealEffect
29037,9267,BuffEffect
29038,9268,BuffEffect
29043,1253,KillNpcWithoutCorpseEffect
29044,4592,DamageEffect
29045,170,SpawnGimmickEffect
29046,171,SpawnGimmickEffect
29047,3646,InteractionEffect
29050,4593,DamageEffect
29051,9274,BuffEffect
29052,4594,DamageEffect
29054,9276,BuffEffect
29055,3648,InteractionEffect
29056,4595,DamageEffect
29057,248,CraftEffect
29058,3649,InteractionEffect
29059,3650,InteractionEffect
29060,4596,DamageEffect
29061,1668,SpawnEffect
29062,1669,SpawnEffect
29063,1254,KillNpcWithoutCorpseEffect
29064,10579,SpecialEffect
29065,9277,BuffEffect
29066,9278,BuffEffect
29067,10581,SpecialEffect
29068,3651,InteractionEffect
29069,9279,BuffEffect
29070,9280,BuffEffect
29071,4597,DamageEffect
29072,9281,BuffEffect
29073,4598,DamageEffect
29074,4599,DamageEffect
29075,4600,DamageEffect
29076,4601,DamageEffect
29077,10582,SpecialEffect
29098,10603,SpecialEffect
29099,10604,SpecialEffect
29100,9283,BuffEffect
29101,9284,BuffEffect
29130,10633,SpecialEffect
29150,3652,InteractionEffect
29153,9287,BuffEffect
29154,3653,InteractionEffect
29155,1255,KillNpcWithoutCorpseEffect
29156,571,NpcControlEffect
29157,1256,KillNpcWithoutCorpseEffect
29158,3654,InteractionEffect
29159,3655,InteractionEffect
29160,3656,InteractionEffect
29161,10660,SpecialEffect
29162,172,SpawnGimmickEffect
29163,9288,BuffEffect
29164,3657,InteractionEffect
29171,1673,SpawnEffect
29174,4602,DamageEffect
29175,4603,DamageEffect
29176,3660,InteractionEffect
29177,1677,SpawnEffect
29179,10678,SpecialEffect
29180,3661,InteractionEffect
29181,3662,InteractionEffect
29182,10679,SpecialEffect
29183,9292,BuffEffect
29184,9294,BuffEffect
29185,10685,SpecialEffect
29186,3663,InteractionEffect
29187,9295,BuffEffect
29188,9296,BuffEffect
29189,3664,InteractionEffect
29190,4605,DamageEffect
