id,name,asset_name,fx_event_start_id,fx_event_end_id,fx_location_id,bone_id,offset_x,offset_y,offset_z,fx_detail_id,fx_detail_type,offset_axis_id,fx_scale_id
1780,아이템_unpacking_launch,abillity_skill_table_m.system_skill.item_unpacking_launch,3,5,1,9,0.0,0.0,0.0,1674,FxParticle,0,0
1781,아이템_unpacking_form2,abillity_skill_table_m.system_skill.item_unpacking,0,5,1,8,0.0,0.0,0.0,1675,FxParticle,0,0
1782,pc_부활_의식,abillity_skill_table_m.system_skill.pc_resurrec,0,5,1,0,0.0,0.0,0.0,1676,FxParticle,0,0
1783,blueeye_dragontooth,X2_EFFECTS.mon_effects.nmon_lithification_ground_hit,0,5,1,0,0.0,0.0,0.0,1677,FxParticle,0,1
1784,blackeye_dragontooth,X2_EFFECTS.e_effect.e_palinton_a_02,0,5,1,0,0.0,0.0,0.0,1678,FxParticle,0,0
1785,북_연주_sound,sounds/x2eventsounds:doodad4:perc_taiko,0,5,1,0,0.0,0.0,0.0,74,FxSound,0,0
1786,unpacking_form_sound,sounds/x2eventsounds:interaction:unpack_form,0,5,1,0,0.0,0.0,0.0,75,FxSound,0,0
1787,unpacking_launch_sound,sounds/x2eventsounds:interaction:unpack_launch,3,5,1,0,0.0,0.0,0.0,76,FxSound,0,0
1788,마나보호막_form(sound_only_날틀전용),Sounds/x2skills:common_skill:fly_mana_shield_form3,1,2,1,0,0.0,0.0,0.0,77,FxSound,0,0
1789,마나보호막_throw(sound_only_날틀전용),Sounds/x2skills:common_skill:fly_mana_shield_throw,2,5,1,0,0.0,0.0,0.0,78,FxSound,0,0
1790,마나보호막_launch(sound_only_날틀전용),Sounds/x2skills:common_skill:fly_mana_shield_launch,3,5,1,0,0.0,0.0,0.0,79,FxSound,0,0
1791,마나보호막_form_start(sound_only_날틀전용),Sounds/x2skills:common_skill:fly_mana_shield_form1,0,2,1,0,0.0,0.0,0.0,80,FxSound,0,0
1792,마나보호막_form(날틀전용),abillity_skill_table_m.magic.mana_shield_form2,1,2,1,1,0.0,0.0,0.0,1679,FxParticle,0,0
1793,마나보호막_throw(날틀전용),abillity_skill_table_m.magic.mana_shield_throw,2,5,1,2,0.0,0.0,0.0,1680,FxParticle,0,0
1794,마나보호막_launch(날틀전용),abillity_skill_table_m.magic.mana_shield_launch,3,5,1,2,0.0,0.0,0.0,1681,FxParticle,0,0
1795,마나보호막_form_start(날틀전용),abillity_skill_table_m.magic.mana_shield_form,0,2,1,1,0.0,0.0,0.0,1682,FxParticle,0,0
1796,turret_canon_launch(sound_only_날틀전용),Sounds/x2skills:common_skill:fly_canon_launch,0,5,1,0,0.0,0.0,0.0,81,FxSound,0,0
1797,turret_canon_launch(날틀전용),X2_EFFECTS.doodad_effect.turret_canon_fire,0,5,1,0,0.0,0.0,0.0,1683,FxParticle,0,0
1798,"mon_,공기폭발_효과지역",X2_EFFECT_O.Mon_Effects.mon_air_exp_launch,0,5,1,0,0.0,0.0,0.0,1684,FxParticle,0,0
1799,pc_resurrect_sound,sounds/x2physics:particles:pc_resurrect,0,5,1,0,0.0,0.0,0.0,82,FxSound,0,0
1800,pc_resurrect_end_sound,sounds/x2physics:particles:pc_resurrect_end,5,5,1,0,0.0,0.0,0.0,83,FxSound,0,0
1801,까마귀소환_dot(sound_only),Sounds/x2skills:death:crow_summon_dot,0,5,1,2,0.0,0.0,0.0,84,FxSound,0,0
1802,mon_독폭발대기_dot,X2_EFFECT_O.Mon_Effects.mon_poison_explosion_ready,0,5,1,19,0.0,0.0,0.0,1685,FxParticle,0,0
1803,mon_독폭발(버프전용),X2_EFFECT_O.Mon_Effects.mon_poison_explosion,0,5,1,19,0.0,0.0,0.0,1686,FxParticle,0,0
1804,mon_독물_hit,X2_EFFECT_O.Mon_Effects.mon_poison_attack_hit_b,4,5,1,19,0.0,0.0,0.0,1687,FxParticle,0,0
1805,mon_독물_proj,X2_EFFECT_O.Mon_Effects.mon_poison_spirit_proj,0,5,1,9,0.0,0.0,0.0,1688,FxParticle,0,0
1806,퀘스트_장미붉게물들이기,X2_EFFECTS_P.doodad.quest_rose_redpainting,0,5,1,1,0.0,0.0,0.0,1689,FxParticle,0,0
1807,mon_죽음의광선_form,X2_EFFECTS.mon_effects.mon_death_beam_form,1,3,1,9,0.0,0.0,0.0,1690,FxParticle,0,0
1808,mon_죽음의광선_throw,X2_EFFECTS.mon_effects.mon_death_beam_throw,3,5,1,9,0.0,0.0,0.0,1691,FxParticle,0,0
1809,mon_죽음의광선_launch,X2_EFFECTS.mon_effects.mon_death_beam_launch,0,5,1,9,0.0,0.0,0.0,1692,FxParticle,0,0
1810,mon_죽음의광선_hit,X2_EFFECTS.mon_effects.mon_death_beam_hit,4,5,2,19,0.0,0.0,0.0,1693,FxParticle,0,0
1811,생기흡수_launch_(무스페로사 전용),X2_EFFECT_O.Mon_Effects.mon_absorber_launch,0,5,1,5,0.0,0.0,0.0,1694,FxParticle,0,0
1812,봉인아이템_unpacking_form,abillity_skill_table_m.system_skill.item_seal_unpacking_form,0,5,1,9,0.0,0.0,0.0,1695,FxParticle,0,0
1813,봉인아이템_unpacking_launch,abillity_skill_table_m.system_skill.item_seal_unpacking_launch,3,5,1,9,0.0,0.0,0.0,1696,FxParticle,0,0
1814,소환수포획_beam,X2_EFFECT_O.com.skill_capture_beam,0,5,1,9,0.0,0.0,0.0,1697,FxParticle,0,0
1815,소환수포획_dot,X2_EFFECT_O.com.skill_capture_dot,0,5,1,19,0.0,0.0,0.0,1698,FxParticle,0,0
1816,소환수포획_form,X2_EFFECT_O.com.skill_capture_form,0,5,1,9,0.0,0.0,0.0,1699,FxParticle,0,0
1817,선박망원경_form,abillity_skill_table_m.system_skill.ship_telescope_form,0,5,1,9,0.0,0.0,0.0,1700,FxParticle,0,0
1818,선박망원경_form2,abillity_skill_table_m.system_skill.ship_telescope_form2,0,5,1,0,0.0,0.0,0.0,1701,FxParticle,0,0
1820,하슬라파티사냥터_공간,abillity_skill_table_m.system_skill.ha_spawner,0,5,1,0,0.0,0.0,0.0,1703,FxParticle,0,0
1821,하슬라파티사냥터_스폰연출,abillity_skill_table_m.system_skill.ha_spawner_shot,0,5,1,0,0.0,0.0,0.0,1704,FxParticle,0,0
1822,신관향로_form,abillity_skill_table_m.system_skill.templein_censer_small,0,5,1,9,0.0,0.0,0.0,1705,FxParticle,0,0
1823,사랑하는마음_passive_dot,ability_skill_table_k.p_skill_love.lovemind_passive_dot,0,5,1,19,0.0,0.0,0.0,1706,FxParticle,0,0
1824,뜨거운것식는연기,X2_EFFECTS.doodad_effect.quest_hotwater_cooling,0,5,1,0,0.0,0.0,0.0,1707,FxParticle,0,0
1825,작살_맹독포_폭발,X2_EFFECTS.e_effect.siegetank_poison_hit,0,5,1,0,0.0,0.0,0.0,1708,FxParticle,0,0
1826,독화살_launch,Sounds/x2skills:wild:poisonshot_launch,3,5,1,0,0.0,0.0,0.0,85,FxSound,0,0
1827,세트아이템_생명력계열_end,abillity_skill_table_m.set_item_effect.life_set_end,5,5,1,19,0.0,0.0,0.0,1709,FxParticle,0,0
1828,내부충격_dot_end(사용안함),abillity_skill_table_m.illusion.poison_exp_dot_end,5,5,1,1,0.0,0.0,0.0,1710,FxParticle,0,0
1829,퀘스트_뿔나팔(sound_only),Sounds/x2eventsounds:quest_two_crowns:soul_horn,0,5,1,0,0.0,0.0,0.0,86,FxSound,0,0
1830,내부충격_dot_end,abillity_skill_table_m.illusion.poison_exp_dot_end,5,5,1,1,0.0,0.0,0.0,1711,FxParticle,0,0
1831,내부충격_dot_end(sound_only),Sounds/x2skills:illusion:poison_exp_dot_end,5,5,1,0,0.0,0.0,0.0,87,FxSound,0,0
1832,크라켄의양손창_form,abillity_skill_table_m.system_skill.kraken_spears_form,1,3,1,9,0.0,0.0,0.0,1712,FxParticle,0,0
1833,크라켄의양손창_throw,abillity_skill_table_m.system_skill.kraken_spears_throw,3,5,1,9,0.0,0.0,0.0,1713,FxParticle,0,0
1834,크라켄의양손창_launch,abillity_skill_table_m.system_skill.kraken_spears_launch,3,5,1,9,0.0,0.0,0.0,1714,FxParticle,0,0
1835,크라켄의양손창_dot_end,abillity_skill_table_m.system_skill.kraken_spears_dot_end,5,5,1,19,0.0,0.0,0.0,1715,FxParticle,0,0
1836,크라켄의양손창_dot,abillity_skill_table_m.system_skill.kraken_spears_dot,0,5,2,19,0.0,0.0,0.0,1716,FxParticle,0,0
1837,선박_날틀무력화_launch,abillity_skill_table_m.system_skill.galleon_atfield,0,5,1,0,0.0,0.0,0.0,1717,FxParticle,0,0
1838,선박_날틀무력화_dot,abillity_skill_table_m.system_skill.galleon_atfield_dot,0,5,1,19,0.0,0.0,0.0,1718,FxParticle,0,0
1839,크라켄의방패_loop,X2_EFFECT_O.PC.skill_kraken_shield_loop,0,5,1,0,0.0,0.0,0.0,1719,FxParticle,0,0
1840,크라켄의지팡이_launch,X2_EFFECT_O.PC.skill_kraken_wand_launch,3,5,1,0,0.0,0.0,0.0,1720,FxParticle,0,0
1841,크라켄의지팡이_dot,X2_EFFECT_O.PC.skill_kraken_wand_dot,0,5,1,0,0.0,0.0,0.0,1721,FxParticle,0,0
1842,크라켄의방패_launch,X2_EFFECT_O.PC.skill_kraken_shield_launch,3,5,1,0,0.0,0.0,0.0,1722,FxParticle,0,0
1843,스프리건의전류화살_proj,X2_EFFECTS.mon_effects.nmon_lightning_shot_proj,0,5,1,9,0.0,0.0,0.0,1723,FxParticle,0,0
1844,스프리건의전류화살_hit,X2_EFFECTS.mon_effects.nmon_lightning_shot_hit,4,5,1,19,0.0,0.0,0.0,1724,FxParticle,0,0
1845,공성대장_이속증가_L,X2_EFFECT_O.PC.skill_captin_speedup,0,5,1,6,0.0,0.0,0.0,1725,FxParticle,0,0
1846,공성대장_이속증가_R,X2_EFFECT_O.PC.skill_captin_speedup,0,5,1,7,0.0,0.0,0.0,1726,FxParticle,0,0
1847,전차얼리기_launch,abillity_skill_table_m.system_skill.siege_ice_piece_launch,3,5,1,0,0.0,0.0,0.0,1727,FxParticle,0,0
1848,전차얼리기_dot_start,abillity_skill_table_m.system_skill.siege_ice_piece_start,0,5,1,0,0.0,0.0,0.0,1728,FxParticle,0,0
1849,전차얼리기_dot,abillity_skill_table_m.system_skill.siege_ice_piece_dot,0,5,1,0,0.0,0.0,0.0,1729,FxParticle,0,0
1850,전차얼리기_dot_end,abillity_skill_table_m.system_skill.siege_ice_piece_end,5,5,1,0,0.0,0.0,0.0,1730,FxParticle,0,0
1851,수성대장_방어력증가,X2_EFFECT_O.PC.skill_captin_defenceup,0,5,1,19,0.0,0.0,0.0,1731,FxParticle,0,0
1852,공성대장_공격력증가_L,X2_EFFECT_O.PC.skill_captin_powerup,0,5,1,8,0.0,0.0,0.0,1732,FxParticle,0,0
1853,공성대장_공격력증가_R,X2_EFFECT_O.PC.skill_captin_powerup,0,5,1,9,0.0,0.0,0.0,1733,FxParticle,0,0
1854,선박_날틀무력화_launch(sound_only),Sounds/x2vehicles:ship:galleon_atfield,0,5,1,0,0.0,0.0,0.0,88,FxSound,0,0
1855,선박_날틀무력화_dot(sound_only),Sounds/x2vehicles:ship:galleon_atfield_dot,0,5,1,19,0.0,0.0,0.0,89,FxSound,0,0
1856,달구지_가속스킬,X2_EFFECTS_P.skill.tractor_skill,0,5,1,0,0.0,0.0,0.0,1734,FxParticle,0,0
1857,달구지_가속버프,X2_EFFECTS_P.skill.tractor_buff,0,5,1,0,0.0,0.0,0.0,1735,FxParticle,0,0
1858,텔레포트_hand_foam_l,X2_EFFECT_O.PC.skill_captin_recall_hand_foam,0,5,1,8,0.0,0.0,0.0,1736,FxParticle,0,0
1859,텔레포트_hand_foam_r,X2_EFFECT_O.PC.skill_captin_recall_hand_foam,0,5,1,9,0.0,0.0,0.0,1737,FxParticle,0,0
1860,텔레포트_center_foam,X2_EFFECT_O.PC.skill_captin_recall_foam,0,5,1,19,0.0,0.9,0.0,1738,FxParticle,0,0
1861,텔레포트_center_end,X2_EFFECT_O.PC.skill_captin_recall_end,0,5,1,19,0.0,0.9,0.0,1739,FxParticle,0,0
1862,투명구_start,ability_skill_table_k.p_skill_love.p_skill_transp_ball_start,0,5,1,0,0.0,0.0,0.0,1740,FxParticle,0,0
1863,투명구_end,ability_skill_table_k.p_skill_love.p_skill_transp_ball_end,5,5,1,0,0.0,0.0,0.0,1741,FxParticle,0,0
1864,오리배_경적_sound,sounds/x2vehicles:boat_01:duck_horn,0,5,1,0,0.0,0.0,0.0,90,FxSound,0,0
1865,인터랙션_날아가는병_proj,X2_EFFECTS_P.doodad.quest_bottle_proj,0,5,1,9,0.0,0.0,0.0,1742,FxParticle,0,0
1866,인터랙션_날아가는병_hit,X2_EFFECTS_P.doodad.quest_bottle_hit,5,5,1,0,0.0,0.0,0.0,1743,FxParticle,0,0
1867,호칭획득스킬_chr,game/objects/env/01_nuia/001_ncom/ncom_potal_a_pen.chr,0,5,1,19,0.21,0.11,-0.45,10,FxChr,0,0
1868,수성대장_방어력증가_launch,X2_EFFECT_O.PC.skill_captin_depenceup_launch,3,5,1,19,0.0,0.0,0.0,1744,FxParticle,0,0
1869,공성대장_공격력증가_launch,X2_EFFECT_O.PC.skill_captin_powerup_launch,3,5,1,19,0.0,0.0,0.0,1745,FxParticle,0,0
1870,공성대장_이속증가_launch,X2_EFFECT_O.PC.skill_captin_speedup_launch,3,5,1,9,0.0,0.0,0.0,1746,FxParticle,0,0
1871,텔레포트_target,X2_EFFECT_O.PC.skill_captin_recall_target,0,5,1,0,0.0,0.0,0.0,1747,FxParticle,0,0
1872,달구지_가속버프(sound_only),Sounds/x2vehicles:trailer:speedup_skill,0,5,1,0,0.0,0.0,0.0,91,FxSound,0,0
1873,퀘스트_반딧불모으기_launch(손),X2_EFFECTS.doodad_effect.quest_bug_gathering0_launch,0,5,1,9,0.0,0.0,0.0,1748,FxParticle,0,0
1874,퀘스트_반딧불흩어지기_launch(손),X2_EFFECTS.doodad_effect.quest_bug_scatter0_launch,0,5,1,9,0.0,0.0,0.0,1749,FxParticle,0,0
1875,호칭획득스킬_sound_only,Sounds/x2skills:common_skill:firework_title_pen,0,5,1,19,0.0,0.0,0.0,92,FxSound,0,0
1876,mon_iceshield_start,X2_EFFECT_O.Mon_Effects.mon_iceshield_start,0,5,1,1,0.0,0.0,0.0,1750,FxParticle,0,0
1877,mon_iceshield_end,X2_EFFECT_O.Mon_Effects.mon_iceshield_end,5,5,1,1,0.0,0.0,0.0,1751,FxParticle,0,0
1878,힘증가(sound_only),Sounds/x2skills_etc:buff:power_up,0,5,1,0,0.0,0.0,0.0,93,FxSound,0,0
1879,sound_비트박스_토글_01_kick,sounds/x2eventsounds:doodad4:beatbox_01_kick,0,5,1,0,0.0,0.0,0.0,94,FxSound,0,0
1880,sound_비트박스_토글_02_clap,sounds/x2eventsounds:doodad4:beatbox_02_clap,0,5,1,0,0.0,0.0,0.0,95,FxSound,0,0
1881,두대드_테이블_음악,sounds/x2music:jukebox:table,0,5,1,0,0.0,0.0,0.0,96,FxSound,0,0
1882,황의 낚시 로프,황의 낚시 로프,0,6,1,0,0.0,0.0,0.0,3,FxRope,0,0
1883,텔레포트_form_sound_only,Sounds/x2skills:common_skill:captin_recall_form_hand,0,5,1,0,0.0,0.0,0.0,97,FxSound,0,0
1884,공성병기_날틀방어기,abillity_skill_table_m.system_skill.glider_defence_npc,0,5,1,19,0.0,0.0,0.0,1752,FxParticle,0,0
1885,공성병기_날틀방어기_end,abillity_skill_table_m.system_skill.glider_defence_npc_end,5,5,1,19,0.0,0.0,0.0,1753,FxParticle,0,0
1886,날틀_국지방어기_form,abillity_skill_table_m.system_skill.glider_defence_npc_form,0,3,1,19,0.0,0.0,0.0,1754,FxParticle,0,0
1887,날틀_국지방어기_beam,abillity_skill_table_m.system_skill.glider_defence_npc_beam,0,5,1,19,0.0,0.0,0.0,1755,FxParticle,0,0
1888,날틀_국지방어기_hit,abillity_skill_table_m.system_skill.glider_defence_npc_hit,4,5,2,19,0.0,0.0,0.0,1756,FxParticle,0,0
1889,공성병기_날틀방어기_form,abillity_skill_table_m.system_skill.glider_defence_form,0,3,1,9,0.0,0.0,0.0,1757,FxParticle,0,0
1890,공성병기_날틀방어기_throw,abillity_skill_table_m.system_skill.glider_defence_throw,3,5,1,9,0.0,0.0,0.0,1758,FxParticle,0,0
1891,공성병기_날틀방어기_proj,abillity_skill_table_m.system_skill.glider_defence_proj,0,5,1,9,0.0,0.0,0.0,1759,FxParticle,0,0
1892,피아노_도_sound,sounds/x2eventsounds:piano:01,0,5,1,0,0.0,0.0,0.0,98,FxSound,0,0
1893,피아노_레_sound,sounds/x2eventsounds:piano:02,0,5,1,0,0.0,0.0,0.0,99,FxSound,0,0
1894,피아노_미_sound,sounds/x2eventsounds:piano:03,0,5,1,0,0.0,0.0,0.0,100,FxSound,0,0
1895,피아노_파_sound,sounds/x2eventsounds:piano:04,0,5,1,0,0.0,0.0,0.0,101,FxSound,0,0
1896,피아노_솔_sound,sounds/x2eventsounds:piano:05,0,5,1,0,0.0,0.0,0.0,102,FxSound,0,0
1897,피아노_라_sound,sounds/x2eventsounds:piano:06,0,5,1,0,0.0,0.0,0.0,103,FxSound,0,0
1898,피아노_시_sound,sounds/x2eventsounds:piano:07,0,5,1,0,0.0,0.0,0.0,104,FxSound,0,0
1899,피아노_도2_sound,sounds/x2eventsounds:piano:08,0,5,1,0,0.0,0.0,0.0,105,FxSound,0,0
1900,퍼커션_01_sound,sounds/x2eventsounds:perc:01,0,5,1,0,0.0,0.0,0.0,106,FxSound,0,0
1901,퍼커션_02_sound,sounds/x2eventsounds:perc:02,0,5,1,0,0.0,0.0,0.0,107,FxSound,0,0
1902,퍼커션_03_sound,sounds/x2eventsounds:perc:03,0,5,1,0,0.0,0.0,0.0,108,FxSound,0,0
1903,퍼커션_04_sound,sounds/x2eventsounds:perc:04,0,5,1,0,0.0,0.0,0.0,109,FxSound,0,0
1904,퍼커션_05_sound,sounds/x2eventsounds:perc:05,0,5,1,0,0.0,0.0,0.0,110,FxSound,0,0
1905,퍼커션_06_sound,sounds/x2eventsounds:perc:06,0,5,1,0,0.0,0.0,0.0,111,FxSound,0,0
1906,퍼커션_07_sound,sounds/x2eventsounds:perc:07,0,5,1,0,0.0,0.0,0.0,112,FxSound,0,0
1907,퍼커션_08_sound,sounds/x2eventsounds:perc:08,0,5,1,0,0.0,0.0,0.0,113,FxSound,0,0
1908,루트_도_sound,sounds/x2eventsounds:lute:01,0,5,1,0,0.0,0.0,0.0,114,FxSound,0,0
1909,루트_레_sound,sounds/x2eventsounds:lute:02,0,5,1,0,0.0,0.0,0.0,115,FxSound,0,0
1910,루트_미_sound,sounds/x2eventsounds:lute:03,0,5,1,0,0.0,0.0,0.0,116,FxSound,0,0
1911,루트_파_sound,sounds/x2eventsounds:lute:04,0,5,1,0,0.0,0.0,0.0,117,FxSound,0,0
1912,루트_솔_sound,sounds/x2eventsounds:lute:05,0,5,1,0,0.0,0.0,0.0,118,FxSound,0,0
1913,루트_라_sound,sounds/x2eventsounds:lute:06,0,5,1,0,0.0,0.0,0.0,119,FxSound,0,0
1914,루트_시_sound,sounds/x2eventsounds:lute:07,0,5,1,0,0.0,0.0,0.0,120,FxSound,0,0
1915,루트_도2_sound,sounds/x2eventsounds:lute:08,0,5,1,0,0.0,0.0,0.0,121,FxSound,0,0
1916,플룻_도_sound,sounds/x2eventsounds:flute:01,0,5,1,0,0.0,0.0,0.0,122,FxSound,0,0
1917,플룻_레_sound,sounds/x2eventsounds:flute:02,0,5,1,0,0.0,0.0,0.0,123,FxSound,0,0
1918,플룻_미_sound,sounds/x2eventsounds:flute:03,0,5,1,0,0.0,0.0,0.0,124,FxSound,0,0
1919,플룻_파_sound,sounds/x2eventsounds:flute:04,0,5,1,0,0.0,0.0,0.0,125,FxSound,0,0
1920,플룻_솔_sound,sounds/x2eventsounds:flute:05,0,5,1,0,0.0,0.0,0.0,126,FxSound,0,0
1921,플룻_라_sound,sounds/x2eventsounds:flute:06,0,5,1,0,0.0,0.0,0.0,127,FxSound,0,0
1922,플룻_시_sound,sounds/x2eventsounds:flute:07,0,5,1,0,0.0,0.0,0.0,128,FxSound,0,0
1923,플룻_도2_sound,sounds/x2eventsounds:flute:08,0,5,1,0,0.0,0.0,0.0,129,FxSound,0,0
1924,mon_어둠폭발_form,X2_EFFECT_O.Mon_Effects.mon_darkexplosion_form,0,5,1,19,0.0,0.0,0.0,1760,FxParticle,0,0
1925,모닥불연주_도_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1761,FxParticle,0,0
1926,모닥불연주_레_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1762,FxParticle,0,0
1927,모닥불연주_미_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1763,FxParticle,0,0
1928,모닥불연주_파_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1764,FxParticle,0,0
1929,모닥불연주_솔_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1765,FxParticle,0,0
1930,모닥불연주_라_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1766,FxParticle,0,0
1931,mon_어둠폭발_launch,X2_EFFECT_O.Mon_Effects.mon_darkexplosion_launch,3,5,1,0,0.0,0.0,0.0,1767,FxParticle,0,0
1932,모닥불연주_시_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1768,FxParticle,0,0
1933,모닥불연주_도2_sound,x2_sounds.particles.empty_continuous,0,5,1,0,0.0,0.0,0.0,1769,FxParticle,0,0
1934,인터랙션_고백_throw,X2_EFFECTS_P.skill.valentine_event_throw,0,5,1,19,0.0,0.0,0.0,1770,FxParticle,0,0
1935,인터랙션_고백_proj,X2_EFFECTS_P.skill.valentine_event_proj,0,5,1,0,0.0,0.0,0.0,1771,FxParticle,0,0
1936,인터랙션_고백_choice,X2_EFFECTS_P.skill.valentine_event_choice,0,5,1,19,0.0,0.0,0.0,1772,FxParticle,0,0
1937,인터랙션_고백_lovehit,X2_EFFECTS_P.skill.valentine_event_o_hit,5,5,1,19,0.0,0.0,0.0,1773,FxParticle,0,0
1938,인터랙션_고백_hatehit,X2_EFFECTS_P.skill.valentine_event_x_hit,5,5,1,19,0.0,0.0,0.0,1774,FxParticle,0,0
1939,인터랙션_고백_dot,X2_EFFECTS_P.skill.valentine_event_dot,0,5,1,19,0.0,0.0,0.0,1775,FxParticle,0,0
1940,전차지뢰_효과지역,abillity_skill_table_m.system_skill.tank_trap_exp,0,5,1,0,0.0,0.0,0.0,1776,FxParticle,0,0
1941,sound_비트박스_토글_03_hihat,sounds/x2eventsounds:doodad4:beatbox_03_hihat,0,5,1,0,0.0,0.0,0.0,130,FxSound,0,0
1942,sound_비트박스_토글_04_perc,sounds/x2eventsounds:doodad4:beatbox_04_perc,0,5,1,0,0.0,0.0,0.0,131,FxSound,0,0
1943,sound_스크래치박스_01,sounds/x2eventsounds:doodad4:scratch_01,0,5,1,0,0.0,0.0,0.0,132,FxSound,0,0
1944,sound_스크래치박스_02,sounds/x2eventsounds:doodad4:scratch_02,0,5,1,0,0.0,0.0,0.0,133,FxSound,0,0
1945,sound_스크래치박스_03,sounds/x2eventsounds:doodad4:scratch_03,0,5,1,0,0.0,0.0,0.0,134,FxSound,0,0
1946,sound_스크래치박스_04,sounds/x2eventsounds:doodad4:scratch_04,0,5,1,0,0.0,0.0,0.0,135,FxSound,0,0
1947,sound_원샷박스_01,sounds/x2eventsounds:doodad4:oneshot_01,0,5,1,0,0.0,0.0,0.0,136,FxSound,0,0
1948,sound_원샷박스_02,sounds/x2eventsounds:doodad4:oneshot_02,0,5,1,0,0.0,0.0,0.0,137,FxSound,0,0
1949,sound_원샷박스_03,sounds/x2eventsounds:doodad4:oneshot_03,0,5,1,0,0.0,0.0,0.0,138,FxSound,0,0
1950,sound_원샷박스_04,sounds/x2eventsounds:doodad4:oneshot_04,0,5,1,0,0.0,0.0,0.0,139,FxSound,0,0
1951,sound_보이스박스_01,sounds/x2eventsounds:doodad4:voice_01,0,5,1,0,0.0,0.0,0.0,140,FxSound,0,0
1952,sound_보이스박스_02,sounds/x2eventsounds:doodad4:voice_02,0,5,1,0,0.0,0.0,0.0,141,FxSound,0,0
1953,sound_보이스박스_03,sounds/x2eventsounds:doodad4:voice_03,0,5,1,0,0.0,0.0,0.0,142,FxSound,0,0
1954,sound_보이스박스_04,sounds/x2eventsounds:doodad4:voice_04,0,5,1,0,0.0,0.0,0.0,143,FxSound,0,0
1955,mon_벼락치기_s_proj,X2_EFFECT_O.Mon_Effects.mon_thunderbolt_s_proj,0,5,1,0,0.0,0.0,0.0,1777,FxParticle,0,0
1956,공성타워_각인_beam,abillity_skill_table_m.system_skill.holidom_sealing_beam,0,5,1,9,0.0,0.0,0.0,1778,FxParticle,0,0
1957,공성타워_각인_dot,abillity_skill_table_m.system_skill.holidom_sealing_beam_dot,0,5,1,0,0.0,0.0,5.0,1779,FxParticle,0,0
1958,공성타워_각인_dot_end,abillity_skill_table_m.system_skill.holidom_sealing_beam_dotend,5,5,1,0,0.0,0.0,5.0,1780,FxParticle,0,0
1959,공성타워_각인_form,abillity_skill_table_m.system_skill.holidom_sealing_form,0,5,1,9,0.0,0.0,0.0,1781,FxParticle,0,0
1960,공성타워_각인_form_end,abillity_skill_table_m.system_skill.holidom_sealing_form_end,5,5,1,9,0.0,0.0,0.0,1782,FxParticle,0,0
1961,공성타워_각인_form_l,abillity_skill_table_m.system_skill.holidom_sealing_form,0,5,1,8,0.0,0.0,0.0,1783,FxParticle,0,0
1962,공성타워_각인_form_end_l,abillity_skill_table_m.system_skill.holidom_sealing_form_end,5,5,1,8,0.0,0.0,0.0,1784,FxParticle,0,0
1963,공성병기_날틀방어기_form(sound_only),Sounds/x2skills_etc:siege_warfare:glider_defence_form,0,3,1,0,0.0,0.0,0.0,144,FxSound,0,0
1964,공성병기_날틀방어기_throw(sound_only),Sounds/x2skills_etc:siege_warfare:glider_defence_throw,3,5,1,0,0.0,0.0,0.0,145,FxSound,0,0
1965,공성병기_날틀방어기_proj(sound_only),Sounds/x2skills_etc:siege_warfare:glider_defence_proj,0,5,1,0,0.0,0.0,0.0,146,FxSound,0,0
1966,날틀_국지방어기_hit(sound_only),Sounds/x2skills_etc:siege_warfare:glider_defence_npc_hit,4,5,2,19,0.0,0.0,0.0,147,FxSound,0,0
1967,날틀_국지방어기_beam(sound_only),Sounds/x2skills_etc:siege_warfare:glider_defence_npc_beam,0,5,1,19,0.0,0.0,0.0,148,FxSound,0,0
1968,공성타워_각인_sound_only,Sounds/x2skills_etc:siege_warfare:holidon_sealing_beam_form,0,5,1,0,0.0,0.0,0.0,149,FxSound,0,0
1969,전차지뢰_배치용,abillity_skill_table_m.system_skill.tank_trap,0,5,1,0,0.0,0.0,0.0,1785,FxParticle,0,0
1970,mon_화염지옥불기둥_hit,X2_EFFECTS.mon_effects.fire_hell_hit,0,5,1,0,0.0,0.0,0.0,1786,FxParticle,0,0
1971,quest_각성_hit,abillity_skill_table_m.magic.magic_reinforce_hit,3,5,2,19,0.0,0.0,0.0,1787,FxParticle,0,0
1972,괴물포획성공_start,abillity_skill_table_m.system_skill.monster_taming_start,0,5,1,0,0.0,0.0,0.0,1788,FxParticle,0,0
1973,퀘스트_과자뿌리기,X2_EFFECTS_P.doodad.quest_gold_cereal2,0,5,1,8,0.0,0.0,0.0,1789,FxParticle,0,0
1974,퀘스트_변신2_launch,X2_EFFECTS_P.doodad.quest_tranceform2_launch,0,5,1,0,0.0,0.0,0.0,1790,FxParticle,0,0
