id,name,category_id,repeatable,level,selective,successive,restart_on_fail,chapter_idx,quest_idx,milestone_id,let_it_done,detail_id,zone_id,degree,use_quest_camera,score,use_accept_message,use_complete_message,grade_id
4766,초원의 심장 중심부,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4767,해그림자 회합터의 바람 지붕,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4768,눈사자 바위 머리,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4769,눈사자 바위의 비밀 통로,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4770,눈사자 바위의 숨겨진 공간,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4771,뚱뚱한 바오밥 나무 위,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4772,거대 바오밥 나무의 줄기,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4774,바람돌 위에 서다,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4775,비스나와스에게 행운을!,23,f,6,f,f,f,0,0,,f,1,13,3,t,0,t,t,1
4776,독 거대 전갈의 위협,23,f,7,f,f,f,0,0,,f,10,134,3,t,0,t,t,1
4777,습격한 범인을 찾으려면,23,f,6,f,f,f,0,0,,f,1,134,3,t,0,t,t,1
4778,정찰이 필요해,23,f,4,f,f,f,0,0,,f,1,133,3,t,0,t,t,1
4779,정착 생활을 위한 여정,70,f,10,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4780,정착 생활을 위한 여정,70,f,10,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4781,배심원자격1단계:추천서,5,f,30,f,f,f,0,0,4,f,1,2,3,t,0,t,t,1
4782,배심원자격2단계:끝이 난 재판,5,f,30,f,f,f,0,0,4,f,1,2,3,t,0,t,t,1
4783,배심원자격3단계:현장에 남은 것,5,f,30,f,f,f,0,0,4,f,1,2,3,t,0,t,t,1
4784,배심원자격4단계:재심 청구,5,f,30,f,f,f,0,0,4,f,1,2,3,t,0,t,t,1
4785,배심원자격1단계:증인 보호를 요청,5,f,30,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4786,배심원자격2단계:변호인의 사정,5,f,30,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4787,배심원자격3단계:낯선 얼굴의 경비병,5,f,30,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4788,배심원자격4단계:선처를 호소,5,f,30,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4789,사랑고백 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4790,사랑고백 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4791,힘과 용기 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4792,힘과 용기 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4793,얼굴 뽐내기 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4794,얼굴 뽐내기 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4795,음유시인 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4796,음유시인 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4797,그리운 바다 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4798,그리운 바다 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4799,가면보단 문신 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4800,가면보단 문신 축제,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4801,전설의 흔적이 남아 있는 은밀한 동굴,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4802,작은 섬의 오두막,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4803,누이 여신의 자애로움이 머무는 작은 섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4804,작은 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4805,이즈나의 작은 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4806,인적 없는 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4807,아담한 산호섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4808,홀로 선 섬의 작은 이웃,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4809,홀로 선 섬의 정상,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4810,홀로 선 섬을 부정한 자들의 처형대,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4811,타타닉 호의 흔적 발견,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4812,가랑돌 평원을 바라보는 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4813,산호섬의 높은 바위,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4814,주상절리에 서서 대양을 바라보다,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4815,대양의 주상절리,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4816,원대륙의 작은 섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4817,해적 소굴의 꼭대기,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4818,해적 소굴의 탑 중턱,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4819,모르페우스의 해적선 망루,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4820,해적 소굴의 인질 감옥,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4821,해적 소굴의 샹드리에,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4822,해적 소굴의 옛 흔적,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4823,해적 소굴의 가로막힌 통로,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4824,으르렁거리는 섬을 마주하는 작은 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4825,이니스 섬을 바라보는 작은 바위섬,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4826,누군가의 흔적이 느껴지는 무인도,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4827,자유도의 크고 아름답게 솟아오른 봉우리,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4828,자유도의 봉우리,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4829,수중 동굴이 있을 것 같지만 없는 바위틈,79,f,50,f,f,f,0,0,4,f,1,1,3,t,0,t,f,1
4830,든든한 칠면조 찜 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4831,든든한 칠면조 찜 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4832,깔끔한 돼지갈비구이 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4833,깔끔한 돼지갈비구이 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4834,속이 꽉 찬 닭고기 찜 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4835,속이 꽉 찬 닭고기 찜 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4836,바삭한 거위 구이 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4837,바삭한 거위 구이 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4838,부드러운 보리빵 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4839,부드러운 보리빵 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4840,당근 야채죽 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4841,당근 야채죽 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4842,말랑말랑 과일 젤리 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4843,말랑말랑 과일 젤리 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4844,8가지 향의 건강 주스 재료,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4845,8가지 향의 건강 주스 만들기,70,f,25,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4846,양고기 과일 절임 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4847,양고기 과일 절임 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4848,향이 깊은 염소고기 찜 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4849,향이 깊은 염소고기 찜 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4850,고단백 칠면조 스테이크 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4851,고단백 칠면조 스테이크 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4852,촉촉한 돼지고기 찜 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4853,촉촉한 돼지고기 찜 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4854,매운 튀김빵 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4855,매운 튀김빵 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4856,매콤달콤 감자 튀김 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4857,매콤달콤 감자 튀김 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4858,톡 쏘는 거품 음료 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4859,톡 쏘는 거품 음료 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4860,든든한 아침의 햅쌀 음료 재료,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4861,든든한 아침의 햅쌀 음료 만들기,70,f,35,f,f,f,0,0,,f,8,23,3,t,0,t,t,1
4862,호랑이보다 빠르게,21,f,12,f,f,f,0,0,,f,1,23,3,t,0,t,t,1
4863,오나흐 저지,22,f,3,f,f,t,0,0,4,f,1,130,3,t,0,t,t,1
4864,오리 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4865,오리 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4866,칠면조 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4867,칠면조 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4868,양 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4869,양 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4870,돼지 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4871,돼지 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4872,젖소 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4873,젖소 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4874,염소 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4875,염소 키우기,70,f,25,f,f,f,0,0,,f,8,11,3,t,0,t,t,1
4877,냄새가 나잖아,23,f,6,f,f,f,0,0,,f,1,134,3,t,0,t,t,1
4878,다른 상단도 위험해,23,f,6,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
4879,서쪽에서 온 귀인,23,f,6,f,f,f,0,0,,f,1,134,3,t,0,t,t,1
4880,이렇게 된 이상 집문서를 건다,23,f,6,f,f,f,0,0,,f,1,13,2,t,0,t,t,1
4881,마켈라에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4882,마켈라에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4883,라이네에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4884,라이네에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4885,윰브에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4886,윰브에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4887,터니비에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4888,터니비에게 특별한 당신,70,f,20,f,f,f,0,0,,f,8,1,1,t,0,t,t,1
4889,[TEST] 카메라 테스트용,12,f,1,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4891,살피라의 해독약,17,f,19,f,f,f,0,0,4,t,1,143,1,t,0,t,t,1
4892,검은수염 도적단 은신처 조사,77,f,22,f,f,f,0,0,4,f,1,131,3,t,0,t,t,2
4893,무스페로사,78,f,44,f,f,f,0,0,4,f,1,171,3,t,0,t,t,2
4894,비탄에 빠진 소녀,80,f,49,f,f,f,0,0,4,f,1,5,3,t,0,t,t,2
4895,무쇠날 기사단의 의뢰,78,f,44,f,f,f,0,0,4,t,1,171,3,t,0,t,t,1
4896,사라진 기사단장,78,f,44,f,f,f,0,0,,f,1,171,3,t,0,t,t,2
4897,OBT_튜토리얼링크용,45,f,0,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4899,아이템 획득 퀘스트 테스트,12,f,1,f,f,f,0,0,4,f,1,1,3,t,0,t,t,1
4900,테사르의 명령,15,f,27,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
4901,마일즈가 연구 중인 선돌,79,f,50,f,f,f,0,0,,f,1,9,3,t,0,t,f,1
4902,선돌 연구자의 집 방문,79,f,50,f,f,f,0,0,,f,1,9,3,t,0,t,f,1
4903,아이들의 비밀장소,79,f,50,f,f,f,0,0,,f,1,9,3,t,0,t,f,1
4904,고요한 숲의 주인,79,f,50,f,f,f,0,0,,f,1,1,3,t,0,t,f,1
4905,영매의 거처 내부,79,f,50,f,f,f,0,0,,f,1,1,3,t,0,t,f,1
4906,고대 선주민의 흔적,79,f,50,f,f,f,0,0,,f,1,1,3,t,0,t,f,1
4907,푸른 소금 상회 본거지,79,f,50,f,f,f,0,0,,f,1,11,3,t,0,t,f,1
4908,베어의 집,79,f,50,f,f,f,0,0,,f,1,11,3,t,0,t,f,1
4909,다후타 교단 점거지,79,f,50,f,f,f,0,0,,f,1,11,3,t,0,t,f,1
4910,마른 들판의 작은 웅덩이,79,f,50,f,f,f,0,0,,f,1,13,3,t,0,t,f,1
4911,너른 소매 마을 웅덩이의 작은 돌 위,79,f,0,f,f,f,0,0,,f,1,13,3,t,0,t,f,1
4912,모레 일가의 야영지,79,f,50,f,f,f,0,0,,f,1,13,3,t,0,t,f,1
4913,마하데비행 비행선 타는 곳,79,f,50,f,f,f,0,0,,f,1,21,3,t,0,t,f,1
4914,붉은비늘 에키혼 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4915,잿빛안개 부락의 굽은 나무,79,f,50,f,f,f,0,0,,f,1,21,3,t,0,t,f,1
4916,눈사자 훈련소 방문,79,f,50,f,f,f,0,0,,f,1,21,3,t,0,t,f,1
4917,공용 농장의 커다란 나무통,79,f,50,f,f,f,0,0,,f,1,23,3,t,0,t,f,1
4918,불꽃 매 협곡의 자연 굴길,79,f,50,f,f,f,0,0,,f,1,23,3,t,0,t,f,1
4919,길든 야타가 머무는 곳,79,f,50,f,f,f,0,0,,f,1,23,3,t,0,t,f,1
4920,바람 정령 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4921,물 정령 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4922,붉은비늘 에키혼 정찰병 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4923,바위 정령 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4924,흙 정령 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4925,붉은비늘 에키혼 전사 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4926,붉은비늘 에키혼 뼈화살병 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4927,반인반사 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4928,변형 식물 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4929,불소 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4930,고대 망령이 담긴 검 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4931,고대의 망령 퇴치,68,f,48,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4932,미노타우르스 감시병 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4933,검은 털 전갈 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4934,미노타우르스 천둥노래꾼 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4935,미노타우르스 주술사,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4936,검은비늘 에키혼 전사 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4937,미노타우르스 광전사 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4938,뼈의 땅 쌍두사 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4939,검은발톱 대머리 독수리 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4940,붉은 흙 반인반사 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4941,붉은발톱 대머리 독수리 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4942,검은비늘 에키혼 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4943,뼈 땅 벌레 퇴치,68,f,49,f,f,f,0,0,4,f,5,12,2,t,0,t,t,1
4944,암흑 마인 베르가,68,f,49,f,f,f,0,0,4,f,1,12,5,t,0,t,t,1
4946,급류의 시작,79,f,50,f,f,f,0,0,,f,1,5,3,t,0,t,f,1
4947,황혼 노을 부락 아래 쌍둥이 폭포,79,f,50,f,f,f,0,0,,f,1,5,3,t,0,t,f,1
4948,아카네스 학파의 땅 벌레 양육지,79,f,50,f,f,f,0,0,,f,1,5,3,t,0,t,f,1
4949,초원의 띠 비행장의 지붕,79,f,50,f,f,f,0,0,,f,1,3,3,t,0,t,f,1
4950,풀바람 초원의 한적한 큰 바위,79,f,50,f,f,f,0,0,,f,1,3,3,t,0,t,f,1
4951,로카강의 맷돌 바위,79,f,50,f,f,f,0,0,,f,1,3,3,t,0,t,f,1
4952,황금비늘 정원의 지붕 위,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4953,처형대 아래 좁은 틈,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4954,폐허 도시의 버려진 석상 어깨 위,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4955,궁전 폐허 꼭대기,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4956,폐허에 남겨진 거대 석상 위,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4957,석공 마을의 큼직한 짐승 우리,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4958,가루다 서식지의 뾰족 바위,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4959,전하의 탑 지붕 모서리,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4960,폐허 도시가 내려다보이는 언덕,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4961,고고학자 마을의 감시탑,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4962,옛 처형터의 폭포 시작지,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4963,연극 무대로 사용되는 옛 유적 지붕,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4964,옛 제국의 석상 위,79,f,50,f,f,f,0,0,,f,1,4,3,t,0,t,f,1
4965,진정한 은거자,52,f,40,f,f,f,0,0,,f,1,173,3,t,0,t,f,1
4966,그림자 악사,60,f,45,f,f,f,0,0,,t,1,1,5,t,0,t,t,1
4967,황금비늘의 후손 해방,60,f,45,f,f,f,0,0,4,t,1,1,3,t,0,t,t,1
4968,로즈엔드 삼거리 감시 초소,79,f,50,f,f,f,0,0,,f,1,7,3,t,0,t,f,1
4969,들소몰이 벌판 저수지의 메마른 나무,79,f,50,f,f,f,0,0,,f,1,7,3,t,0,t,f,1
4970,위태위태한 바위 위,79,f,50,f,f,f,0,0,,f,1,7,3,t,0,t,f,1
4971,돌을 위한 연회장의 돌 틈,79,f,50,f,f,f,0,0,,f,1,10,3,t,0,t,f,1
4972,과수원 오두막,79,f,50,f,f,f,0,0,,f,1,10,3,t,0,t,f,1
4973,버려진 짐수레,79,f,50,f,f,f,0,0,,f,1,10,3,t,0,t,f,1
4974,리네리프의 아늑한 이층집,79,f,50,f,f,f,0,0,,f,1,2,3,t,0,t,f,1
4975,축축한 관리인 초소의 빨래,79,f,50,f,f,f,0,0,,f,1,2,3,t,0,t,f,1
4976,정원의 아름다운 정자,79,f,50,f,f,f,0,0,,f,1,2,3,t,0,t,f,1
4977,삼거리 감시탑,79,f,50,f,f,f,0,0,,f,1,15,3,t,0,t,f,1
4978,악마 전쟁 종료 위령비,79,f,50,f,f,f,0,0,,f,1,15,3,t,0,t,f,1
4979,불탄성 감시 야영지의 감시탑,79,f,50,f,f,f,0,0,,f,1,14,3,t,0,t,f,1
4980,생명력이 끈질긴 나무,79,f,50,f,f,f,0,0,,f,1,14,3,t,0,t,f,1
4981,피 묻은 손 감독관의 숙소,79,f,50,f,f,f,0,0,,f,1,14,3,t,0,t,f,1
4982,음유시인의 집,79,f,50,f,f,f,0,0,,f,1,17,3,t,0,t,f,1
4983,해오름 마을의 곡식 저장고,79,f,50,f,f,f,0,0,,f,1,17,3,t,0,t,f,1
4984,탈환 작전지의 훈련용 공성 사다리차,79,f,50,f,f,f,0,0,,f,1,17,3,t,0,t,f,1
4985,촌장 집 내부의 수상한 얼룩,79,f,50,f,f,f,0,0,,f,1,26,3,t,0,t,f,1
4986,화장터 소각로 뒤편,79,f,50,f,f,f,0,0,,f,1,26,3,t,0,t,f,1
4987,해적선의 조타 장치,79,f,50,f,f,f,0,0,,f,1,26,3,t,0,t,f,1
4988,마틸다 트리스테의 간이 응접실,79,f,50,f,f,f,0,0,,f,1,27,3,t,0,t,f,1
4989,벤틀라의 집,79,f,50,f,f,f,0,0,,f,1,27,3,t,0,t,f,1
4990,잭 다이얼의 침대,79,f,50,f,f,f,0,0,,f,1,27,3,t,0,t,f,1
4991,떠나는 비행선을 배웅하는 곳,79,f,50,f,f,f,0,0,,f,1,18,3,t,0,t,f,1
4992,채석장의 숨겨진 지름길,79,f,50,f,f,f,0,0,,f,1,18,3,t,0,t,f,1
4993,약초 농장의 탁한 연못,79,f,50,f,f,f,0,0,,f,1,18,3,t,0,t,f,1
4994,뿜어져 나오는 온천수,79,f,50,f,f,f,0,0,,f,1,8,3,t,0,t,f,1
4995,파비트라 대여제 기념비 뒤편,79,f,50,f,f,f,0,0,,f,1,8,3,t,0,t,f,1
4996,여행자의 샘 이층집 지붕 위,79,f,50,f,f,f,0,0,,f,1,8,3,t,0,t,f,1
4997,콰우의 침대,79,f,50,f,f,f,0,0,,f,1,25,3,t,0,t,f,1
4998,비파 교습소 내부,79,f,50,f,f,f,0,0,,f,1,25,3,t,0,t,f,1
4999,빈 술통 보관하는 곳,79,f,50,f,f,f,0,0,,f,1,25,3,t,0,t,f,1
5000,침묵의 호수 파비트라 대여제 기념비 뒤편,79,f,50,f,f,f,0,0,,f,1,24,3,t,0,t,f,1
5001,백작의 영애를 위한 간소한 간식상,79,f,50,f,f,f,0,0,,f,1,24,3,t,0,t,f,1
5002,리리가 점찍어둔 당신의 백합 자리,79,f,50,f,f,f,0,0,,f,1,24,3,t,0,t,f,1
5003,말리카 족의 식량 창고 지붕,79,f,50,f,f,f,0,0,,f,1,6,3,t,0,t,f,1
5004,이니스테르 기념비,79,f,50,f,f,f,0,0,,f,1,6,3,t,0,t,f,1
5005,오페라 극장의 무대,79,f,50,f,f,f,0,0,,f,1,6,3,t,0,t,f,1
5006,베로에 지붕,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5007,자연이 만들어낸 하늘 구멍,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5008,하슬라 폭포의 시작지,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5009,강이 빚어낸 구름다리,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5010,베로에 정자,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5011,비취 강물이 다다르는 곳,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5012,버려진 훈련소의 막다른 길,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5013,동방 이슈바라 거대 봉분 위,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5014,테미의 흔적 솟아오른 큰 바위,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5015,눈사자 경기장 중계석,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5016,하슬라로 향하는 문 위,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5017,모란농장이 한눈에 들어오는 작은 언덕,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5018,농경지가 한눈에 들어오는 눈사자 바위 머리 위,79,f,50,f,f,f,0,0,,f,1,20,3,t,0,t,f,1
5019,용 머리뼈의 거대한 코뿔,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5020,미노타우르스 힘의 상징,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5021,하늘에 맞닿은 용 가슴뼈의 끝,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5022,마주 보는 용 머리뼈,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5023,갈색비늘 에키혼 야영지의 망루,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5024,꺼지지 않는 푸른 불꽃,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5025,잊혀진 고대의 유적,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5026,라비스 마을이 내려다보이는 봉우리,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5027,용의 꼬리뼈,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5028,용 가슴뼈의 버려진 제단,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5029,머리뼈 아래의 깊은 골짜기,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5030,어두운 기운의 탑,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5031,메마른 섬의 뿌리,79,f,50,f,f,f,0,0,,f,1,12,3,t,0,t,f,1
5032,"날자, 수집기계",59,f,47,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
