id,craft_id,item_id,amount,main_grade
18140,4149,16369,3,f
18141,4149,19171,1,f
18142,4149,19452,1,f
18143,4149,19477,1,f
18144,4150,8319,4,f
18145,4150,16374,3,f
18146,4150,19172,1,f
18147,4150,19419,1,f
18148,4150,19477,1,f
18149,4151,8319,7,f
18150,4151,16379,3,f
18151,4151,19173,1,f
18152,4151,19420,1,f
18153,4151,19477,1,f
18154,4152,8319,10,f
18155,4152,16384,3,f
18156,4152,19174,1,f
18157,4152,19421,1,f
18158,4152,19477,1,f
18159,4153,8337,3,f
18160,4153,16361,1,f
18161,4154,8337,4,f
18162,4154,16366,1,f
18163,4154,19176,1,f
18164,4154,19455,1,f
18165,4154,19477,1,f
18166,4155,8337,5,f
18167,4155,16371,1,f
18168,4155,19177,1,f
18169,4155,19425,1,f
18170,4155,19477,1,f
18171,4156,8337,6,f
18172,4156,16376,1,f
18173,4156,19178,1,f
18174,4156,19426,1,f
18175,4156,19477,1,f
18176,4157,8337,7,f
18177,4157,16381,1,f
18178,4157,19179,1,f
18179,4157,19427,1,f
18180,4157,19477,1,f
18181,4158,8337,5,f
18182,4158,16361,3,f
18183,4159,8337,6,f
18184,4159,16366,3,f
18185,4159,19181,1,f
18186,4159,19455,1,f
18187,4159,19477,1,f
18188,4160,8337,7,f
18189,4160,16371,3,f
18190,4160,19182,1,f
18191,4160,19425,1,f
18192,4160,19477,1,f
18193,4161,8337,8,f
18194,4161,16376,3,f
18195,4161,19183,1,f
18196,4161,19426,1,f
18197,4161,19477,1,f
18198,4162,8337,9,f
18199,4162,16381,3,f
18200,4162,19184,1,f
18201,4162,19427,1,f
18202,4162,19477,1,f
18247,4173,8337,1,f
18248,4173,16361,1,f
18249,4174,8337,3,f
18250,4174,16366,1,f
18251,4174,19196,1,f
18252,4174,19453,1,f
18253,4174,19477,1,f
18254,4175,8337,4,f
18255,4175,16371,1,f
18256,4175,19197,1,f
18257,4175,19422,1,f
18258,4175,19477,1,f
18259,4176,8337,5,f
18260,4176,16376,1,f
18261,4176,19198,1,f
18262,4176,19423,1,f
18263,4176,19477,1,f
18264,4177,8337,5,f
18265,4177,16381,1,f
18266,4177,19199,1,f
18267,4177,19424,1,f
18268,4177,19477,1,f
18269,4178,8318,1,f
18270,4178,16364,1,f
18271,4179,8318,3,f
18272,4179,16369,1,f
18273,4179,19216,1,f
18274,4179,19451,1,f
18275,4179,19477,1,f
18276,4180,8319,2,f
18277,4180,16374,1,f
18278,4180,19217,1,f
18279,4180,19416,1,f
18280,4180,19477,1,f
18281,4181,8319,3,f
18282,4181,16379,1,f
18283,4181,19218,1,f
18284,4181,19417,1,f
18285,4181,19477,1,f
18286,4182,8319,3,f
18287,4182,16384,1,f
18288,4182,19219,1,f
18289,4182,19418,1,f
18290,4182,19477,1,f
18291,4183,8256,1,f
18292,4183,16363,1,f
18293,4184,8256,3,f
18294,4184,16363,1,f
18295,4185,8256,1,f
18296,4185,16363,1,f
18297,4186,8256,1,f
18298,4186,16363,1,f
18299,4187,8256,1,f
18300,4187,16363,1,f
18301,4188,8256,2,f
18302,4188,16363,1,f
18303,4189,8256,1,f
18304,4189,16363,1,f
18305,4190,8256,3,f
18306,4190,16368,1,f
18307,4190,19221,1,f
18308,4190,19448,1,f
18309,4190,19477,1,f
18310,4191,8256,6,f
18311,4191,16368,1,f
18312,4191,19222,1,f
18313,4191,19448,1,f
18314,4191,19477,1,f
18315,4192,8256,1,f
18316,4192,16368,1,f
18317,4192,19223,1,f
18318,4192,19448,1,f
18319,4192,19477,1,f
18320,4193,8256,2,f
18321,4193,16368,1,f
18322,4193,19224,1,f
18323,4193,19448,1,f
18324,4193,19477,1,f
18325,4194,8256,1,f
18326,4194,16368,1,f
18327,4194,19225,1,f
18328,4194,19448,1,f
18329,4194,19477,1,f
18330,4195,8256,5,f
18331,4195,16368,1,f
18332,4195,19226,1,f
18333,4195,19448,1,f
18334,4195,19477,1,f
18335,4196,8256,2,f
18336,4196,16368,1,f
18337,4196,19227,1,f
18338,4196,19448,1,f
18339,4196,19477,1,f
18340,4197,8256,3,f
18341,4197,16373,2,f
18342,4197,19228,1,f
18343,4197,19402,1,f
18344,4197,19477,1,f
18345,4198,8256,7,f
18346,4198,16373,4,f
18347,4198,19229,1,f
18348,4198,19402,1,f
18349,4198,19477,1,f
18350,4199,8256,2,f
18351,4199,16373,1,f
18352,4199,19230,1,f
18353,4199,19402,1,f
18354,4199,19477,1,f
18355,4200,8256,3,f
18356,4200,16373,2,f
18357,4200,19231,1,f
18358,4200,19402,1,f
18359,4200,19477,1,f
18360,4201,8256,2,f
18361,4201,16373,1,f
18362,4201,19232,1,f
18363,4201,19402,1,f
18364,4201,19477,1,f
18365,4202,8256,6,f
18366,4202,16373,3,f
18367,4202,19233,1,f
18368,4202,19402,1,f
18369,4202,19477,1,f
18370,4203,8256,2,f
18371,4203,16373,2,f
18372,4203,19234,1,f
18373,4203,19402,1,f
18374,4203,19477,1,f
18375,4204,8256,4,f
18376,4204,16378,2,f
18377,4204,19235,1,f
18378,4204,19403,1,f
18379,4204,19477,1,f
18380,4205,8256,8,f
18381,4205,16378,4,f
18382,4205,19236,1,f
18383,4205,19403,1,f
18384,4205,19477,1,f
18385,4206,8256,2,f
18386,4206,16378,1,f
18387,4206,19237,1,f
18388,4206,19403,1,f
18389,4206,19477,1,f
18390,4207,8256,3,f
18391,4207,16378,2,f
18392,4207,19238,1,f
18393,4207,19403,1,f
18394,4207,19477,1,f
18395,4208,8256,2,f
18396,4208,16378,1,f
18397,4208,19239,1,f
18398,4208,19403,1,f
18399,4208,19477,1,f
18400,4209,8256,7,f
18401,4209,16378,3,f
18402,4209,19240,1,f
18403,4209,19403,1,f
18404,4209,19477,1,f
18405,4210,8256,3,f
18406,4210,16378,2,f
18407,4210,19241,1,f
18408,4210,19403,1,f
18409,4210,19477,1,f
18410,4211,8256,4,f
18411,4211,16383,2,f
18412,4211,19242,1,f
18413,4211,19404,1,f
18414,4211,19477,1,f
18415,4212,8256,9,f
18416,4212,16383,4,f
18417,4212,19243,1,f
18418,4212,19404,1,f
18419,4212,19477,1,f
18420,4213,8256,2,f
18421,4213,16383,1,f
18422,4213,19244,1,f
18423,4213,19404,1,f
18424,4213,19477,1,f
18425,4214,8256,3,f
18426,4214,16383,2,f
18427,4214,19245,1,f
18428,4214,19404,1,f
18429,4214,19477,1,f
18430,4215,8256,2,f
18431,4215,16383,1,f
18432,4215,19246,1,f
18433,4215,19404,1,f
18434,4215,19477,1,f
18435,4216,8256,8,f
18436,4216,16383,3,f
18437,4216,19247,1,f
18438,4216,19404,1,f
18439,4216,19477,1,f
18440,4217,8256,3,f
18441,4217,16383,2,f
18442,4217,19248,1,f
18443,4217,19404,1,f
18444,4217,19477,1,f
18445,4218,16327,1,f
18446,4218,16362,1,f
18447,4219,16327,1,f
18448,4219,16362,1,f
18449,4220,16327,1,f
18450,4220,16362,1,f
18451,4221,16327,1,f
18452,4221,16362,1,f
18453,4222,16327,1,f
18454,4222,16362,1,f
18455,4223,16327,1,f
18456,4223,16362,1,f
18457,4224,16327,1,f
18458,4224,16362,1,f
18459,4225,16327,3,f
18460,4225,16367,1,f
18461,4225,19256,1,f
18462,4225,19449,1,f
18463,4225,19477,1,f
18464,4226,16327,6,f
18465,4226,16367,1,f
18466,4226,19257,1,f
18467,4226,19449,1,f
18468,4226,19477,1,f
18469,4227,16327,1,f
18470,4227,16367,1,f
18471,4227,19258,1,f
18472,4227,19449,1,f
18473,4227,19477,1,f
18474,4228,16327,2,f
18475,4228,16367,1,f
18476,4228,19259,1,f
18477,4228,19449,1,f
18478,4228,19477,1,f
18479,4229,16327,1,f
18480,4229,16367,1,f
18481,4229,19260,1,f
18482,4229,19449,1,f
18483,4229,19477,1,f
18484,4230,16327,5,f
18485,4230,16367,1,f
18486,4230,19261,1,f
18487,4230,19449,1,f
18488,4230,19477,1,f
18489,4231,16327,2,f
18490,4231,16367,1,f
18491,4231,19262,1,f
18492,4231,19449,1,f
18493,4231,19477,1,f
18494,4232,16327,3,f
18495,4232,16372,4,f
18496,4232,19263,1,f
18497,4232,19407,1,f
18498,4232,19477,1,f
18499,4233,16327,3,f
18500,4233,16372,8,f
18501,4233,19264,1,f
18502,4233,19407,1,f
18503,4233,19477,1,f
18504,4234,16327,1,f
18505,4234,16372,1,f
18506,4234,19265,1,f
18507,4234,19407,1,f
18508,4234,19477,1,f
18509,4235,16327,3,f
18510,4235,16372,2,f
18511,4235,19266,1,f
18512,4235,19407,1,f
18513,4235,19477,1,f
18514,4236,16327,1,f
18515,4236,16372,1,f
18516,4236,19267,1,f
18517,4236,19407,1,f
18518,4236,19477,1,f
18519,4237,16327,3,f
18520,4237,16372,6,f
18521,4237,19268,1,f
18522,4237,19407,1,f
18523,4237,19477,1,f
18524,4238,16327,3,f
18525,4238,16372,2,f
18526,4238,19269,1,f
18527,4238,19407,1,f
18528,4238,19477,1,f
18529,4239,16327,5,f
18530,4239,16377,4,f
18531,4239,19270,1,f
18532,4239,19408,1,f
18533,4239,19477,1,f
18534,4240,16327,5,f
18535,4240,16377,8,f
18536,4240,19271,1,f
18537,4240,19408,1,f
18538,4240,19477,1,f
18539,4241,16327,1,f
18540,4241,16377,1,f
18541,4241,19272,1,f
18542,4241,19408,1,f
18543,4241,19477,1,f
18544,4242,16327,5,f
18545,4242,16377,2,f
18546,4242,19273,1,f
18547,4242,19408,1,f
18548,4242,19477,1,f
18549,4243,16327,1,f
18550,4243,16377,1,f
18551,4243,19274,1,f
18552,4243,19408,1,f
18553,4243,19477,1,f
18554,4244,16327,5,f
18555,4244,16377,6,f
18556,4244,19275,1,f
18557,4244,19408,1,f
18558,4244,19477,1,f
18559,4245,16327,5,f
18560,4245,16377,2,f
18561,4245,19276,1,f
18562,4245,19408,1,f
18563,4245,19477,1,f
18564,4246,16327,4,f
18565,4246,16382,5,f
18566,4246,19277,1,f
18567,4246,19409,1,f
18568,4246,19477,1,f
18569,4247,16327,4,f
18570,4247,16382,9,f
18571,4247,19278,1,f
18572,4247,19409,1,f
18573,4247,19477,1,f
18574,4248,16327,2,f
18575,4248,16382,1,f
18576,4248,19279,1,f
18577,4248,19409,1,f
18578,4248,19477,1,f
18579,4249,16327,3,f
18580,4249,16382,3,f
18581,4249,19280,1,f
18582,4249,19409,1,f
18583,4249,19477,1,f
18584,4250,16327,2,f
18585,4250,16382,1,f
18586,4250,19281,1,f
18587,4250,19409,1,f
18588,4250,19477,1,f
18589,4251,16327,4,f
18590,4251,16382,7,f
18591,4251,19282,1,f
18592,4251,19409,1,f
18593,4251,19477,1,f
18594,4252,16327,3,f
18595,4252,16382,3,f
18596,4252,19283,1,f
18597,4252,19409,1,f
18598,4252,19477,1,f
18599,4253,8318,1,f
18600,4253,16364,1,f
18601,4254,8318,1,f
18602,4254,16364,1,f
18603,4255,8318,1,f
18604,4255,16364,1,f
18605,4256,8318,1,f
18606,4256,16364,1,f
18607,4257,8318,1,f
18608,4257,16364,1,f
18609,4258,8318,1,f
18610,4258,16364,1,f
18611,4259,8318,1,f
18612,4259,16364,1,f
18613,4260,8318,3,f
18614,4260,16369,1,f
18615,4260,19291,1,f
18616,4260,19450,1,f
18617,4260,19477,1,f
18618,4261,8318,6,f
18619,4261,16369,1,f
18620,4261,19292,1,f
18621,4261,19450,1,f
18622,4261,19477,1,f
18623,4262,8318,1,f
18624,4262,16369,1,f
18625,4262,19293,1,f
18626,4262,19450,1,f
18627,4262,19477,1,f
18628,4263,8318,2,f
18629,4263,16369,1,f
18630,4263,19294,1,f
18631,4263,19450,1,f
18632,4263,19477,1,f
18633,4264,8318,1,f
18634,4264,16369,1,f
18635,4264,19295,1,f
18636,4264,19450,1,f
18637,4264,19477,1,f
18638,4265,8318,6,f
18639,4265,16369,1,f
18640,4265,19296,1,f
18641,4265,19450,1,f
18642,4265,19477,1,f
18643,4266,8318,2,f
18644,4266,16369,1,f
18645,4266,19297,1,f
18646,4266,19450,1,f
18647,4266,19477,1,f
18648,4267,8319,2,f
18649,4267,16374,2,f
18650,4267,19298,1,f
18651,4267,19410,1,f
18652,4267,19477,1,f
18653,4268,8319,3,f
18654,4268,16374,6,f
18655,4268,19299,1,f
18656,4268,19410,1,f
18657,4268,19477,1,f
18658,4269,8319,1,f
18659,4269,16374,1,f
18660,4269,19300,1,f
18661,4269,19410,1,f
18662,4269,19477,1,f
18663,4270,8319,2,f
18664,4270,16374,1,f
18665,4270,19301,1,f
18666,4270,19410,1,f
18667,4270,19477,1,f
18668,4271,8319,1,f
18669,4271,16374,1,f
18670,4271,19302,1,f
18671,4271,19410,1,f
18672,4271,19477,1,f
18673,4272,8319,3,f
18674,4272,16374,4,f
18675,4272,19303,1,f
18676,4272,19410,1,f
18677,4272,19477,1,f
18678,4273,8319,2,f
18679,4273,16374,1,f
18680,4273,19304,1,f
18681,4273,19410,1,f
18682,4273,19477,1,f
18683,4274,8319,3,f
18684,4274,16379,3,f
18685,4274,19305,1,f
18686,4274,19411,1,f
18687,4274,19477,1,f
18688,4275,8319,5,f
18689,4275,16379,6,f
18690,4275,19306,1,f
18691,4275,19411,1,f
18692,4275,19477,1,f
18693,4276,8319,1,f
18694,4276,16379,1,f
18695,4276,19307,1,f
18696,4276,19411,1,f
18697,4276,19477,1,f
18698,4277,8319,3,f
18699,4277,16379,1,f
18700,4277,19308,1,f
18701,4277,19411,1,f
18702,4277,19477,1,f
18703,4278,8319,1,f
18704,4278,16379,1,f
18705,4278,19309,1,f
18706,4278,19411,1,f
18707,4278,19477,1,f
18708,4279,8319,3,f
18709,4279,16379,5,f
18710,4279,19310,1,f
18711,4279,19411,1,f
18712,4279,19477,1,f
18713,4280,8319,3,f
18714,4280,16379,1,f
18715,4280,19311,1,f
18716,4280,19411,1,f
18717,4280,19477,1,f
18718,4281,8319,5,f
18719,4281,16384,3,f
18720,4281,19312,1,f
18721,4281,19412,1,f
18722,4281,19477,1,f
18723,4282,8319,9,f
18724,4282,16384,6,f
18725,4282,19313,1,f
18726,4282,19412,1,f
18727,4282,19477,1,f
18728,4283,8319,1,f
18729,4283,16384,1,f
18730,4283,19314,1,f
18731,4283,19412,1,f
18732,4283,19477,1,f
18733,4284,8319,4,f
18734,4284,16384,1,f
18735,4284,19315,1,f
18736,4284,19412,1,f
18737,4284,19477,1,f
18738,4285,8319,1,f
18739,4285,16384,1,f
18740,4285,19316,1,f
18741,4285,19412,1,f
18742,4285,19477,1,f
18743,4286,8319,8,f
18744,4286,16384,4,f
18745,4286,19317,1,f
18746,4286,19412,1,f
18747,4286,19477,1,f
18748,4287,8319,4,f
18749,4287,16384,1,f
18750,4287,19318,1,f
18751,4287,19412,1,f
18752,4287,19477,1,f
18753,4288,3685,25,f
18754,4288,3711,15,f
18755,4289,2178,25,f
18756,4289,3564,20,f
18757,4290,3659,25,f
18758,4290,19904,3,f
18759,4290,18942,9,f
18760,4291,19925,1,f
18761,4291,8084,1,f
18762,4291,18955,1,f
18763,4292,784,25,f
18764,4292,8013,15,f
18765,4293,8000,25,f
18766,4293,8004,20,f
18767,4294,8015,25,f
18768,4294,19914,3,f
18769,4294,18938,9,f
18770,4295,19916,1,f
18771,4295,8082,1,f
18772,4295,18954,1,f
18773,4296,3684,25,f
18774,4296,3667,15,f
18775,4297,3671,25,f
18776,4297,3545,20,f
18777,4298,3479,25,f
18778,4298,19903,3,f
18779,4298,18943,9,f
18780,4299,8079,1,f
18781,4299,8078,1,f
18782,4299,8077,1,f
18783,4300,15734,1,f
18784,4301,15735,3,f
18785,4301,8017,1,f
18786,4302,3431,3,f
18787,4302,3427,1,f
18788,4303,15745,3,f
18789,4303,3426,1,f
18790,4303,15733,1,f
18791,4304,3431,1,f
18792,4305,15745,3,f
18793,4305,8017,1,f
18794,4306,15749,3,f
18795,4306,15750,1,f
18796,4307,15753,3,f
18797,4307,15760,1,f
18798,4307,3428,1,f
18799,4308,15745,1,f
18800,4309,15749,3,f
18801,4309,8017,1,f
18802,4310,15753,3,f
18803,4310,15748,1,f
18804,4311,15734,3,f
18805,4311,15751,1,f
18806,4311,15742,1,f
18807,4312,15749,1,f
18808,4313,15753,3,f
18809,4313,8017,1,f
18810,4314,15734,3,f
18811,4314,15752,1,f
18812,4315,15735,3,f
18813,4315,15740,1,f
18814,4315,15747,1,f
18831,4316,15735,1,f
18832,4317,3431,3,f
18833,4317,8017,1,f
18839,4320,15753,1,f
18840,4321,15734,3,f
18841,4321,8017,1,f
18842,4322,15735,3,f
18843,4322,15757,1,f
18844,4323,3431,3,f
18845,4323,3433,1,f
18846,4323,15736,1,f
18847,4109,19131,1,f
18848,4109,8318,5,f
18849,4109,16369,1,f
18850,4109,19454,1,f
18851,4109,19477,1,f
18852,4163,8318,3,f
18853,4163,16364,1,f
18854,4164,19186,1,f
18855,4164,8318,5,f
18856,4164,16369,1,f
18857,4164,19452,1,f
18858,4164,19477,1,f
18859,4165,19187,1,f
18860,4165,8319,3,f
18861,4165,16374,1,f
18862,4165,19419,1,f
18863,4165,19477,1,f
18864,4166,19188,1,f
18865,4166,8319,5,f
18866,4166,16379,1,f
18867,4166,19420,1,f
18868,4166,19477,1,f
18869,4167,19189,1,f
18870,4167,8319,7,f
18871,4167,16384,1,f
18872,4167,19421,1,f
18873,4167,19477,1,f
18874,4168,8318,4,f
18875,4168,16364,3,f
18876,4169,19191,1,f
18877,4169,8318,7,f
18878,4169,16369,3,f
18879,4169,19452,1,f
18880,4169,19477,1,f
18896,4170,19192,1,f
18897,4170,8319,4,f
18898,4170,16374,3,f
18899,4170,19419,1,f
18900,4170,19477,1,f
18901,4171,19193,1,f
18902,4171,8319,7,f
18903,4171,16379,3,f
18904,4171,19420,1,f
18905,4171,19477,1,f
18906,4172,19194,1,f
18907,4172,8319,10,f
18908,4172,16384,3,f
18909,4172,19421,1,f
18910,4172,19477,1,f
18911,4318,15745,3,f
18912,4318,15741,1,f
18913,4319,15749,3,f
18914,4319,3423,1,f
18915,4319,15744,1,f
18916,4324,24912,3,f
18917,4325,24912,3,f
18918,4325,15618,1,f
18919,4326,24912,3,f
18920,4326,15618,1,f
18922,4327,24912,3,f
18923,4328,24912,3,f
18924,4328,15618,1,f
18925,4329,24913,3,f
18926,4329,3397,1,f
18927,4329,15620,3,f
18928,4330,24913,3,f
18929,4331,24913,3,f
18930,4331,3399,1,f
18931,4332,24913,3,f
18932,4332,3400,1,f
18933,4332,15620,3,f
18934,4333,24913,3,f
18935,4334,24912,1,f
18937,4335,24913,1,f
18940,4336,24914,1,f
18941,4337,14721,3,f
18942,4337,15620,1,f
18943,4338,16350,1,f
18944,4338,16351,1,f
18945,4338,16352,1,f
18946,4339,16353,1,f
18947,4340,16353,1,f
18948,4340,16354,1,f
18949,4341,16353,1,f
18950,4341,16354,1,f
18951,4341,16355,1,f
18952,4342,16348,3,f
18953,4343,14727,3,f
18954,4343,15617,1,f
18955,4344,14728,3,f
18956,4344,15618,1,f
18958,4345,14729,3,f
18959,4346,14730,3,f
18960,4346,15620,1,f
18964,4348,16354,1,f
18965,4349,16354,1,f
18966,4349,16355,1,f
18967,4350,16354,1,f
18968,4350,16355,1,f
18969,4350,16353,1,f
18970,4347,16351,1,f
18971,4347,16352,1,f
18972,4347,16350,1,f
18973,4351,16349,3,f
18974,4352,14757,3,f
18975,4352,15617,1,f
18976,4353,14758,3,f
18977,4353,15618,1,f
18980,4354,14759,3,f
18981,4355,14760,3,f
18982,4355,15620,1,f
18983,4356,16352,1,f
18984,4356,16350,1,f
18985,4356,16351,1,f
18986,4357,16355,1,f
18987,4358,16355,1,f
18988,4358,16353,1,f
18989,4359,16355,1,f
18990,4359,16353,1,f
18991,4359,16354,1,f
18992,4360,16349,3,f
18993,4361,14767,3,f
18994,4361,15617,1,f
18995,4362,14768,3,f
18996,4362,15618,1,f
18998,4363,14769,3,f
18999,4364,14770,3,f
19000,4364,15620,1,f
19001,4365,16352,1,f
19002,4365,16350,1,f
19003,4365,16351,1,f
19004,4366,16355,1,f
19005,4367,16355,1,f
19006,4367,16353,1,f
19007,4368,16355,1,f
19008,4368,16353,1,f
19009,4368,16354,1,f
19011,126,19893,3,f
19012,126,3419,1,f
19013,127,15741,1,f
19014,127,8318,30,f
19015,128,8085,4,f
19016,128,18938,50,f
19017,129,19921,3,f
19018,129,19922,1,f
19019,130,19897,3,f
19020,130,19902,3,f
19021,131,8085,4,f
19022,131,8081,5,f
19023,132,17715,1,f
19024,132,8081,2,f
19025,133,8038,100,f
19026,133,19929,4,f
19027,134,8085,1,f
19028,134,8067,1,f
19029,135,19910,3,f
19030,135,19899,3,f
19031,136,15730,2,f
19032,136,15737,2,f
19033,137,15750,2,f
19034,137,19934,2,f
19035,138,19926,3,f
19036,138,19920,3,f
19037,139,19952,3,f
19038,139,19917,3,f
19039,140,19908,3,f
19040,140,19913,2,f
19041,141,15734,3,f
19042,141,19918,3,f
19043,142,3428,1,f
19044,142,15736,2,f
19045,143,15752,2,f
19046,143,3332,2,f
19047,144,19900,3,f
19048,144,19901,3,f
19049,145,19907,3,f
19050,145,19911,3,f
19051,146,19927,3,f
19052,146,19933,2,f
19053,147,18954,2,f
19054,147,18955,2,f
19055,148,19889,3,f
19056,148,19916,3,f
19057,149,15755,2,f
19058,149,19919,3,f
19059,150,19914,3,f
19060,150,19903,3,f
19063,152,19951,3,f
19064,152,8337,30,f
19065,2652,3685,2,f
19066,2653,3711,2,f
19067,2654,8028,2,f
19068,2653,18936,1,f
19069,2654,18936,3,f
19070,2655,18936,5,f
19071,2657,3684,2,f
19072,2658,3667,2,f
19073,2659,8050,2,f
19074,2658,18937,1,f
19075,2659,18937,3,f
19076,2660,18937,5,f
19077,2818,3627,2,f
19078,2819,14629,2,f
19079,2820,3564,2,f
19080,2819,18941,1,f
19081,2820,18941,3,f
19082,2821,18941,5,f
19083,153,15618,1,f
19084,154,15618,2,f
19085,153,16290,4,f
19086,154,19929,2,f
19087,153,19900,2,f
19088,154,3587,2,f
19089,154,18943,5,f
19090,4099,16349,3,f
19091,4098,3583,2,f
19092,4098,16349,3,f
19093,2663,19900,2,f
19094,2664,3587,2,f
19095,2664,18943,5,f
19097,4000,7765,3,f
19098,4003,14631,1,f
19100,4070,8036,15,f
19102,4070,8019,15,f
19103,4071,18603,8,f
19105,4073,18955,1,f
19106,4074,18954,1,f
19107,4073,19911,1,f
19108,4074,19912,1,f
19109,4075,19895,1,f
19110,4076,19894,1,f
19111,4289,18936,9,f
19112,4289,19897,1,f
19113,4290,8083,9,f
19114,4291,18941,12,f
19115,4290,19919,1,f
19116,4291,19921,1,f
19117,4293,18937,9,f
19118,4293,19908,1,f
19119,4294,8083,9,f
19120,4295,18941,12,f
19121,4294,19910,1,f
19122,4295,19911,1,f
19123,4297,18940,9,f
19124,4297,19898,1,f
19125,4298,8083,9,f
19126,4299,18941,12,f
19127,4298,19920,1,f
19128,4299,19912,1,f
19129,2796,19448,1,f
19130,2794,19449,1,f
19131,2798,19450,1,f
19132,2792,19448,1,f
19133,2776,19449,1,f
19134,64,3431,1,f
19135,2799,19448,1,f
19136,2787,19402,1,f
19137,2787,19449,1,f
19138,2791,19448,1,f
19139,2784,19407,1,f
19140,2784,19450,1,f
19141,2783,19450,1,f
19142,2764,19410,1,f
19143,2764,19449,1,f
19144,2763,19407,1,f
19145,2763,19448,1,f
19146,2772,19410,1,f
19147,2772,19448,1,f
19148,2777,19402,1,f
19149,2777,19449,1,f
19150,2786,19410,1,f
19151,2786,19449,1,f
19152,2785,19402,1,f
19153,2785,19450,1,f
19154,2781,19402,1,f
19155,2780,19403,1,f
19156,2780,19407,1,f
19157,2779,19408,1,f
19158,2779,19410,1,f
19159,2782,19411,1,f
19160,2782,19407,1,f
19161,2778,19411,1,f
19162,2778,19402,1,f
19163,5296,8337,1,f
19164,5298,8337,1,f
19165,5297,8337,1,f
19166,2817,19408,1,f
19167,2805,19403,1,f
19168,2805,19407,1,f
19169,2804,19408,1,f
19170,2804,19410,1,f
19171,2751,19403,1,f
19172,2751,19410,1,f
19173,2752,19408,1,f
19174,2752,19407,1,f
19175,2761,19411,1,f
19176,2761,19402,1,f
19177,2750,19407,1,f
19178,2760,19402,1,f
19179,2770,19404,1,f
19180,2770,19412,1,f
19181,2768,19412,1,f
19182,2768,19404,1,f
19183,2769,19404,1,f
19184,2769,19409,1,f
19185,2767,19404,1,f
19186,2767,19412,1,f
19187,2766,19409,1,f
19188,2766,19412,1,f
19189,2762,19409,1,f
19190,2771,19409,1,f
19191,2771,19404,1,f
19192,2790,19407,1,f
19193,2789,19402,1,f
19194,2788,19402,1,f
19195,2803,19410,1,f
19196,2802,19407,1,f
19197,5299,19034,1,f
19198,2791,15736,1,f
19199,5300,8086,1,f
19200,5301,17715,1,f
19201,5302,23639,1,f
19202,5302,8337,4,f
19203,5302,3428,1,f
19204,5302,19411,1,f
19205,5302,19407,1,f
19206,5303,23640,1,f
19207,5303,8337,4,f
19208,5303,15733,1,f
19209,5303,19411,1,f
19210,5303,19407,1,f
19211,4324,15618,1,f
19212,4327,15618,1,f
19213,4333,3401,1,f
19215,4342,15617,1,f
19216,4345,15618,1,f
19217,4351,15617,1,f
19218,4354,15618,1,f
19219,4360,15617,1,f
19220,4363,15618,1,f
19221,5304,7747,3,f
19222,5304,19902,1,f
19228,125,23653,5,f
19233,118,23653,5,f
19234,5305,8008,5,f
19235,5305,16370,1,f
19236,5306,8318,6,f
19237,5306,15715,6,f
19238,5307,8318,2,f
19239,5307,15715,4,f
19240,5308,3433,20,f
19241,5308,16371,3,f
19242,5309,8318,5,f
19243,5309,16344,1,f
19244,5309,16328,1,f
19245,5310,8319,5,f
19246,5310,18749,5,f
19247,5310,16376,5,f
19248,5311,11116,1,f
19249,5311,14677,1,f
19250,5312,11117,1,f
19251,5312,23383,1,f
19252,5313,11118,1,f
19253,5313,23382,1,f
19254,5314,23634,2,f
19255,5315,23633,10,f
19256,5316,18389,10,f
19257,5317,15621,100,f
19258,5317,16325,1,f
19259,5317,15709,5,f
19260,5318,15621,100,f
19261,5318,16325,1,f
19262,5318,19045,5,f
19263,5319,15621,100,f
19264,5319,16325,1,f
19265,5319,8076,5,f
19266,5320,15621,100,f
19267,5320,16325,1,f
19268,5320,16350,5,f
19269,5321,11119,1,f
19270,5321,23666,1,f
19271,5321,23663,1,f
19272,5321,23664,1,f
19273,5321,23665,1,f
19274,5322,11120,1,f
19275,5322,23669,1,f
19276,5322,23663,1,f
19277,5322,23664,1,f
19278,5322,23665,1,f
19279,5323,11121,1,f
19280,5323,23668,1,f
19281,5323,23663,1,f
19282,5323,23664,1,f
19283,5323,23665,1,f
19284,5324,11122,1,f
19285,5324,23667,1,f
19286,5324,23663,1,f
19287,5324,23664,1,f
19288,5324,23665,1,f
19289,86,19470,1,f
19290,86,19467,1,f
19291,5325,23724,1,f
19292,5325,19468,4,f
19293,5325,19469,1,f
19294,5325,19470,1,f
19295,5325,19467,1,f
19296,5326,23725,1,f
19297,5326,19468,4,f
19298,5326,19469,1,f
19299,5326,19470,1,f
19300,5326,19467,1,f
19301,5327,8320,2,f
19302,5327,16327,2,f
19305,5306,18749,2,f
19306,5328,23838,2,f
19308,5328,15715,5,f
19310,5328,8318,5,f
19311,4369,16348,2,f
19312,4369,8256,3,f
19313,4369,16373,5,f
19314,4370,20546,1,f
19315,4370,16348,3,f
19316,4370,8256,6,f
19317,4370,16373,5,f
19318,4371,20547,1,f
19319,4371,16351,2,f
19320,4371,8256,9,f
19321,4371,16373,5,f
19322,4371,19448,1,f
19323,4372,20548,1,f
19324,4372,16351,3,f
19325,4372,8256,12,f
19326,4372,16373,5,f
19327,4372,19448,1,f
19328,4373,20549,1,f
19329,4373,16354,2,f
19330,4373,8256,15,f
19331,4373,16373,5,f
