id,model,doodad_almighty_id,doodad_func_group_kind_id,phase_msg,sound_id,name,sound_time,comment,is_msg_to_zone
15137,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4231,2,,,,0,,f
15138,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4232,2,,,,0,,f
15139,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4233,2,,,,0,,f
15140,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4234,2,,,,0,,f
15141,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4235,2,,,,0,,f
15142,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4236,2,,,,0,,f
15143,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4237,2,,,,0,,f
15144,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4238,2,,,,0,,f
15145,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4239,2,,,,0,,f
15146,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4240,2,,,,0,,f
15147,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4241,2,,,,0,,f
15148,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4242,2,,,,0,,f
15149,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4243,2,,,,0,,f
15150,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4244,2,,,,0,,f
15151,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5875,1,,,,0,오염된 물 1번 지역,f
15152,prefab://prefabs/contents.xml/level_moang.loka_stone,5876,1,,,,0,,f
15153,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5877,1,,,,0,오염된 물 2번 지역,f
15154,cgf://Game/Objects\Env\01_nuia\001_ndeco\fe_m_corpse2.cgf,5876,2,,,,0,,f
15155,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5878,1,,,,0,오염된 물 3번 지역,f
15156,prefab://prefabs/interaction_e.xml/howling_abyss.fall_axe_01,5879,1,,,,0,,f
15157,prefab://prefabs/interaction_e.xml/howling_abyss.fall_axe_02,5879,2,,,,0,,f
15158,prefab://prefabs/interaction_e.xml/howling_abyss.fall_axe_03,5879,2,,,,0,,f
15159,prefab://prefabs/interaction_d.xml/cradle_of_destruction.stop_rock,5880,1,,,,0,,f
15160,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5882,1,,,,0,,f
15161,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5881,1,,,,0,,f
15162,cgf://Objects/Env/01_nuia/001_ndeco/quest/nuia_ndeco_quest_dragoneye.cgf,5883,1,,,,0,,f
15163,,5883,2,,,,0,,f
15164,,5883,2,,,,0,,f
15165,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5884,1,,,,0,,f
15166,cgf://Objects\Env\01_nuia\001_ndeco\quest\ndeco_quest_dheart.cgf,5884,2,,,,0,,f
15167,,5884,2,,,,0,,f
15168,,5884,2,,,,0,,f
15169,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5885,1,,,,0,,f
15170,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5886,1,,,,0,,f
15171,cgf://Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_breastbone.cgf,5886,2,,,,0,,f
15172,,5886,2,,,,0,,f
15173,,5886,2,,,,0,,f
15174,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5887,1,,,,0,,f
15175,cgf://Objects/Env/01_nuia/001_ndeco/quest/nuia_ndeco_quest_dragontears.cgf,5887,2,,,,0,,f
15176,,5887,2,,,,0,,f
15177,prefab://prefabs/fx.xml/cro_plain_magic_circle,5888,1,,,,0,,f
15178,,5887,2,,,,0,,f
15179,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5889,1,,,,0,,f
15180,prefab://prefabs/interaction_b.xml/quest.curse1,5892,1,,,,0,,f
15181,prefab://prefabs/interaction_c.xml/unit.carriage_chair_a,5890,1,,,,0,,f
15182,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5893,1,,,,0,,f
15183,cgf://Objects\env\01_nuia\001_ndeco\climb\ndeco_do_ladder_atype.cgf,3596,2,,,노후된 나무 사다리,0,,f
15184,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5894,1,,,,0,,f
15185,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5895,1,,,,0,,f
15186,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5896,1,,,,0,,f
15187,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5897,1,,,,0,,f
15188,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,5898,1,,,,0,,f
15189,prefab://prefabs/interaction_d.xml/cradle_of_destruction.vine,5899,1,,,,0,,f
15190,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_making_sp_anvil_off,5900,1,,,,0,페이즈1,f
15191,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_making_sp_anvil_on,5900,2,,,,0,페이즈2,f
15192,cgf://Objects/Env/01_nuia/001_ndeco/making/ndeco_making_sp_anvil01.cgf,5900,2,,,,0,미사용,f
15193,cgf://objects/Env/01_nuia/001_ncom/ncom_city_old_multi_in_prison_add03.cgf,1141,2,,1781,,0,,f
15194,prefab://Prefabs/contents.xml/level_moang.loka_mind,5901,1,,,,0,,f
15195,prefab://prefabs/interaction_b.xml/quest.ferre_co_machine1,5902,1,,,,0,,f
15196,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5903,1,,,,0,,f
15197,prefab://prefabs/interaction_b.xml/quest.curse1,5892,2,,,,0,,f
15198,prefab://prefabs/interaction_b.xml/quest.ferre_co_machine3,5902,2,,,,0,,f
15202,prefab://prefabs/doodad_animal.xml/wolf_baby.white_grownup_happy,5904,1,,,,0,,f
15203,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,3776,2,,,,0,,f
15204,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,3776,2,,,,0,,f
15205,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,3776,2,,,,0,,f
15206,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_ladder09.cgf,5905,1,,,,0,,f
15207,cga://Game/objects/Characters/monster/collectmachine_worn/collectmachine_worn.chr,5870,2,,,,0,,f
15209,prefab://prefabs/interaction_e.xml/common_dungeon.watervolume_01,5132,2,,,,0,,f
15210,prefab://prefabs/interaction_e.xml/common_dungeon.watervolume_02,5132,2,,,,0,,f
15211,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,1,,,작은 동토 가시나무 묘목,0,,f
15212,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,동토 가시나무 묘목,0,,f
15213,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,어린 동토 가시나무,0,,f
15214,,5906,2,,,,0,기후대 전환,f
15215,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,동토 가시나무,0,,f
15216,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,오래된 동토 가시나무,0,,f
15217,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,갈라진 동토 가시나무,0,,f
15218,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5906,2,,,,0,뿌리 뽑기 최후,f
15219,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,5906,2,,,,0,관리 루팅,f
15220,,5906,2,,,,0,갈라진 루팅,f
15221,,5906,2,,,,0,베기 효과,f
15222,,5906,2,,,,0,베기 최후,f
15223,,5906,2,,,,0,베기 루팅,f
15224,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,1,,,작은 동토 나선목 묘목,0,,f
15225,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,동토 나선목 묘목,0,,f
15226,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,어린 동토 나선목,0,,f
15227,,5907,2,,,,0,기후대 전환,f
15228,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,동토 나선목,0,,f
15229,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,오래된 동토 나선목,0,,f
15230,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,갈라진 동토 나선목,0,,f
15231,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5907,2,,,,0,뿌리 뽑기 최후,f
15232,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,5907,2,,,,0,관리 루팅,f
15233,,5907,2,,,,0,갈라진 루팅,f
15234,,5907,2,,,,0,베기 효과,f
15235,,5907,2,,,,0,베기 최후,f
15236,,5907,2,,,,0,베기 루팅,f
15237,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf/,5906,2,,,,0,뿌리 뽑기 루팅,f
15238,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf/,5907,2,,,,0,뿌리 뽑기 루팅,f
15239,prefab://prefabs/interaction_e.xml/howling_abyss.boss03_lightning_boom,5908,1,,,,0,,f
15242,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_prisonc_open,3580,2,,,,0,,f
15243,prefab://prefabs/interaction_b.xml/techdemo.rock_updown1,5909,1,,,,0,,f
15244,prefab://prefabs/interaction_b.xml/techdemo.rock_updown1,5909,2,,,,0,,f
15245,cgf://Objects/env/01_nuia/11_long/long_sandcastle_a.cgf,2563,2,,,,0,,f
15246,cgf://Objects/env/01_nuia/11_long/long_sandcastle_b.cgf,2563,2,,,,0,,f
15247,prefab://prefabs/contents_laykir.xml/car_fence,5910,1,,,,0,,f
15248,prefab://prefabs/fx.xml/effect.bk_fence01,5910,2,,,,0,,f
15249,prefab://prefabs/fx.xml/effect.blood_water_big,5911,1,,,,0,,f
15250,prefab://prefabs/fx.xml/effect.blood_water_big,5911,2,,,,0,,f
15251,prefab://prefabs/fx.xml/effect.blood_water_big,5911,2,,,,0,,f
15252,prefab://prefabs/fx.xml/effect.blood_water,5912,1,,,,0,,f
15253,prefab://prefabs/fx.xml/effect.blood_water,5912,2,,,,0,,f
15254,prefab://prefabs/fx.xml/effect.blood_water,5912,2,,,,0,,f
15255,cgf://Objects/Env/02_harihara/001_hdeco/hdeco_backpack_ha_a_b.cgf,5913,1,,,,0,,f
15256,cgf://Objects/Env/02_harihara/001_hdeco/hdeco_backpack_ha_j_b.cgf,5914,1,,,,0,,f
15257,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_backpack_nuia_k_b.cgf,5915,1,,,,0,,f
15258,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_backpack_nuia_b_b.cgf,5916,1,,,,0,,f
15259,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4245,2,,,,0,,f
15260,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_powerfulmaking,4246,2,,,,0,,f
15261,cgf://Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_pebble_a.cgf,5917,1,,,,0,,f
15265,prefab://prefabs/doodad_animal.xml/sheep.normal,4072,2,,,,0,,f
15266,prefab://prefabs/doodad_animal.xml/sheep.normal,4072,2,,,,0,,f
15267,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_03.cgf,5918,1,,,,0,,f
15268,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_03.cgf,5918,2,,,,0,,f
15269,prefab://prefabs/interaction_c.xml/party.table_em_b,3898,2,,,,0,,f
15270,prefab://prefabs/interaction_c.xml/party.table_em_a,3828,2,,,,0,,f
15271,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,3559,2,,,,0,,f
15272,prefab://prefabs/interaction_c.xml/party.dais_a_book,3908,2,,,,0,,f
15273,prefab://prefabs/interaction_b.xml/cuttingwind.dungeon_exit2,5919,1,,,,0,,f
15275,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5920,1,,,,0,,f
15276,prefab://prefabs/interaction_c.xml/unit.floatship_chair_a,5921,1,,,,0,,f
15277,prefab://prefabs/interaction.xml/env.invisible,5922,1,,,,0,,f
15278,prefab://prefabs/interaction.xml/env.invisible,5923,1,,,,0,,f
15279,cgf://Objects\Env\01_nuia\001_ncom\ncom_field_mboard_paper.cgf,5924,1,,,,0,,f
15280,cgf://Objects\Env\01_nuia\001_ncom\ncom_field_mboard_paper.cgf,5924,2,,,,0,,f
15281,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_m_deadbody.cgf,5925,1,,,,0,,f
15282,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_f_deadbody.cgf,5926,1,,,,0,,f
15284,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,5927,1,,,,0,,f
15285,prefab://prefabs/interaction_e.xml/common_dungeon.event_door_close,5927,2,,,,0,,f
15286,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,5927,2,,,,0,,f
15287,prefab://prefabs/interaction_c.xml/toy.freebox_a_bk,5160,2,,,,0,,f
15288,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5170,2,,,,0,,f
15289,prefab://prefabs/doodad_animal.xml/cow.bad,5928,1,,,배고픈 젖소,0,,f
15290,prefab://prefabs/interaction_d.xml/cradle_of_destruction.poison_blast4,5929,1,,2196,,0,,f
15291,prefab://prefabs/interaction.xml/env.pink_flamingo_gate,5930,1,,,,0,,f
15292,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,5931,1,,,,0,,f
15293,prefab://prefabs/interaction_e.xml/common_dungeon.event_door_close,5931,2,,,,0,,f
15294,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5932,1,,,,0,,f
15295,prefab://prefabs/interaction_d.xml/cradle_of_destruction.stone_door_4,5932,2,,,,0,,f
15296,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5933,1,,,,0,,f
15297,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5933,2,,,,0,,f
15298,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5933,2,,,,0,,f
15300,prefab://prefabs/interaction_d.xml/cradle_of_destruction.bottle_on,5934,1,,,,0,,f
15301,prefab://prefabs/interaction_d.xml/cradle_of_destruction.bottle_pickup,5934,2,,,,0,,f
15302,prefab://prefabs/doodad_animal.xml/snowlion_baby.brown_sell_normal,5935,1,,,아기 황색갈기 눈사자,0,구매,f
15303,prefab://prefabs/doodad_animal.xml/snowlion_baby.white_sell_normal,5936,1,,,아기 흰색갈기 눈사자,0,시작,f
15304,prefab://prefabs/doodad_animal.xml/tare_baby.black_sell_normal,5937,1,,,아기 검은 꼬리 타레,0,구매,f
15305,prefab://prefabs/doodad_animal.xml/tare_baby.white_sell_normal,5938,1,,,아기 흰 꼬리 타레,0,판매,f
15306,prefab://prefabs/doodad_animal.xml/elk_baby.purple_sell_normal,5939,1,,,아기 보라색 엘크,0,시작,f
15307,prefab://prefabs/doodad_animal.xml/elk_baby.white_sell_normal,5940,1,,,아기 하얀색 엘크,0,시작,f
15308,prefab://prefabs/doodad_animal.xml/wolf_baby.black_sell_normal,5941,1,,,아기 검은 늑대개,0,시작,f
15309,prefab://prefabs/doodad_animal.xml/wolf_baby.white_sell_normal,5942,1,,,아기 흰 늑대개,0,시작,f
15312,prefab://prefabs/doodad_animal.xml/horse_baby.gray_sell_normal,5943,1,,,회색 릴리엇 망아지,0,시작,f
15313,prefab://prefabs/doodad_animal.xml/horse_baby.brown_sell_normal,5944,1,,,옅은 갈색 릴리엇 망아지,0,시작,f
15314,prefab://prefabs/doodad_animal.xml/cat_baby.stripes_sell_normal,5945,1,,,아기 줄무늬 고양이,0,시작,f
15315,prefab://prefabs/doodad_animal.xml/cat_baby.threecolors_sell_normal,5946,1,,,아기 삼색 고양이,0,시작,f
15316,cgf://objects\env\01_nuia\001_ndeco\ndeco_backpack_b_a.cgf,4361,2,,,,0,,f
15317,vegetation://objects/env/05_nature/00_common/common_do_tree_growc01.cgf,1512,1,,,,0,묘목 사이즈 구매 두다드,f
15318,vegetation://objects/env/01_nuia/11_long/long_memotree_origin.cgf,1512,2,,,,0,,f
15319,cga://Game/objects/env/01_nuia/001_ndeco/housing/ndeco_housing_bookshelf01.cga,939,2,,,,0,,f
15320,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5947,1,,,,0,,f
15321,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5947,2,,,,0,,f
15322,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5947,2,,,,0,,f
15323,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5948,1,,,,0,파괴의 요람_메타모제의 방 입구,f
15324,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5948,2,,,,0,,f
15325,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5949,1,,,,0,파괴의 요람_시라누스의 방 입구,f
15326,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5949,2,,,,0,,f
15327,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5950,1,,,,0,파괴의 요람_움직이는 석상 입구,f
15330,cga://Game/objects/env/01_nuia/001_ndeco/housing/ndeco_housing_bookshelf01.cga,939,2,,,,0,,f
15331,prefab://prefabs/interaction_b.xml/cuttingwind.barrel_bomb2,5951,2,,,,0,,f
15332,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5951,2,,,,0,,f
15333,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,5952,1,,,,0,,f
15334,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_blood_splat_01_b,5952,2,,,,0,,f
15335,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_blood_splat_01_b,5952,2,,,,0,,f
15336,prefab://prefabs/interaction_e.xml/howling_abyss.boss04_door_close,5953,1,,,,0,,f
15337,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,5953,2,,,,0,,f
15338,prefab://prefabs/interaction_b.xml/cuttingwind.barrel_bomb1,5951,1,,,,0,,f
15339,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5954,1,,,,0,,f
15340,cgf://Objects/env/01_nuia/01_sol/sol_wreck01.cgf,379,1,,,,0,,f
15341,cgf://Objects/env/01_nuia/01_sol/sol_wreck01.cgf,379,2,,,,0,,f
15342,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5955,1,,,,0,,f
15343,cga://objects/env/01_nuia/001_ndeco/ndeco_mimicbox_a.cga,5956,1,,,,0,,f
15344,cga://objects/env/01_nuia/001_ndeco/ndeco_mimicbox_a.cga,5956,2,,,,0,,f
15345,cga://objects/env/01_nuia/001_ndeco/ndeco_mimicbox_a.cga,5956,2,,,,0,,f
15346,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5954,2,,,,0,,f
15347,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5954,2,,,,0,,f
15348,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5957,1,,,,0,,f
15349,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5957,2,,,,0,,f
15350,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5957,2,,,,0,,f
15351,prefab://prefabs/interaction_c.xml/toy.barrel_b_bk,5095,2,,,,0,,f
15352,cgf://objects/Env/01_nuia/001_ncom/ncom_zareba_br_b.cgf,1669,1,,,묻혀있는 나무 판자,0,최초 대기,f
15353,prefab://prefabs/boxship_old.xml/boxship_old.step01,1669,2,,,난파된 무역선,0,등장 연출,f
15354,cgf://Objects/env/01_nuia/01_sol/sol_wreck01.cgf,379,2,,,,0,,f
15355,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5958,1,,,,0,,f
15356,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5958,2,,,,0,,f
15357,cgf://objects/env/01_nuia/001_ndeco/ndeco_freebox_a.cgf,5959,1,,,올로의 상자,0,,f
15358,prefab://prefabs/interaction_c.xml/toy.freebox_a_bk,5959,2,,,올로의 상자,0,,f
15359,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5960,1,,,,0,,f
15360,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5960,2,,,,0,,f
15361,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5960,2,,,,0,,f
15362,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5961,1,,,,0,,f
15363,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5961,2,,,,0,,f
15364,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5961,2,,,,0,,f
15365,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5962,1,,,,0,,f
15366,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5962,2,,,,0,,f
15367,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5962,2,,,,0,,f
15368,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5963,1,,,,0,,f
15369,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5963,2,,,,0,,f
15370,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5963,2,,,,0,,f
15371,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5964,1,,,,0,,f
15372,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5964,2,,,,0,,f
15373,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5964,2,,,,0,,f
15374,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5965,1,,,,0,,f
15375,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5965,2,,,,0,,f
15376,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5965,2,,,,0,,f
15377,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5966,1,,,,0,,f
15378,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5966,2,,,,0,,f
15379,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,5966,2,,,,0,,f
15380,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,5967,1,,,,0,,f
15381,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,5967,2,,,,0,,f
15382,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,5967,2,,,,0,,f
15383,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,5968,1,,,,0,,f
15384,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,5968,2,,,,0,,f
15385,cgf://Objects/env/01_nuia/001_ndeco/ndeco_mineprop_a.cgf,5969,1,,,,0,,f
15386,cgf://Objects/env/01_nuia/001_ndeco/ndeco_mineprop_a.cgf,5969,2,,,,0,,f
15387,cgf://Objects/env/01_nuia/001_ndeco/ndeco_mineprop_a.cgf,5969,2,,,,0,,f
15388,cgf://Objects/env/02_harihara/001_hdeco/hdeco_workprop_b01.cgf,5970,1,,,,0,,f
15389,cgf://Objects/env/02_harihara/001_hdeco/hdeco_workprop_b01.cgf,5970,2,,,,0,,f
15390,cgf://Objects/env/02_harihara/001_hdeco/hdeco_workprop_b01.cgf,5970,2,,,,0,,f
15391,prefab://prefabs/quest_h2co3.xml/aim.4m,5971,1,,,숨겨진 기계 저울,0,,f
15392,cgf://Objects/env/01_nuia/001_ndeco/ndeco_coin_balances01.cgf,5971,2,,,모습이 드러난 기계 저울,0,,f
15393,cgf://Objects/env/01_nuia/001_ndeco/ndeco_coin_balances01.cgf,5971,2,,,빛을 발하는 기계 저울,0,,f
15394,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5972,1,,,,0,,f
15395,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5973,1,,,,0,,f
15396,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5975,1,,,,0,,f
15397,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5974,1,,,,0,,f
15398,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,5968,2,,,,0,,f
15401,prefab://prefabs/interaction_d.xml/cradle_of_destruction.metamoje_room_fire,5976,1,,,,0,,f
15402,prefab://Prefabs/interaction_c.xml/misc.ck_a,2773,2,,,,0,,f
15403,prefab://Prefabs/interaction_c.xml/misc.ck_a,2773,2,,,,0,,f
15404,prefab://Prefabs/interaction_c.xml/misc.ck_a,2773,2,,,,0,,f
15405,cgf://game/objects/env/02_harihara/001_hdeco/quest/hdeco_quest_ladder08.cgf,5977,1,,,,0,,f
15406,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_newyearitem_b.cgf,5978,1,,,,0,,f
15407,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_newyearitem_c.cgf,5979,1,,,,0,,f
15408,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_newyearitem_c.cgf,5979,2,,,,0,,f
15409,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5980,1,,,,0,,f
15410,prefab://prefabs/interaction.xml/env.invisible,5981,1,,,,0,,f
15411,prefab://prefabs/interaction.xml/env.invisible,5982,1,,,,0,,f
15412,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,5983,1,,,,0,,f
15413,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_newyearitem_c.cgf,5984,1,,,,0,,f
15414,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_newyearitem_c.cgf,5984,2,,,,0,,f
15415,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,5985,1,,,,0,,f
15416,,5985,2,,,,0,,f
15417,vegetation://objects/env/05_nature/00_common/common_do_cucumber01.cgf,5986,1,,,,0,,f
15418,vegetation://objects/env/05_nature/00_common/common_do_cucumber01.cgf,5986,2,,,,0,,f
15419,prefab://prefabs/ndeco_valentine.xml/ndeco_valentine.ndeco_valentine_table_off,5987,1,,,,0,,f
