id,name,model,once_one_man,once_one_interaction,show_name,mgmt_spawn,percent,min_time,max_time,model_kind_id,use_creator_faction,force_tod_top_priority,milestone_id,group_id,show_minimap,use_target_decal,use_target_silhouette,use_target_highlight,target_decal_size,sim_radius,collide_ship,collide_vehicle,climate_id,save_indun,mark_model,force_up_action,load_model_from_world,parentable,childable,faction_id,growth_time,despawn_on_collision,no_collision
5848,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5849,푯말(미정),prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5850,농기구,prefab://prefabs/contents.xml/quest_modoc.tool_in_straw,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,,f,,f,f,t,t,0,,f,f
5851,용암 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5852,동방 이슈바라 전기 4권,cgf://objects/env/02_harihara/001_hdeco/hdeco_shbook_e.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5853,동방 이슈바라 전기 7권,cgf://objects/env/02_harihara/001_hdeco/hdeco_shbook_e.cgf,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5854,동방 이슈바라 전기 9권,cgf://objects/env/02_harihara/001_hdeco/hdeco_shbook_e.cgf,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5855,동방 이슈바라 전기 13권,cgf://objects/env/02_harihara/001_hdeco/hdeco_shbook_e.cgf,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5856,선박 뒷 사다리,prefab://prefabs/boxship.xml/boxship.boxship_ladder_rear_left,f,t,f,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5857,선박 뒷 사다리,prefab://prefabs/boxship.xml/boxship.boxship_ladder_rear_right,t,t,f,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5858,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5859,동물 우리 열쇠,cgf://Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_keys.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5860,유품 상자,cgf://objects/env/01_nuia/001_ndeco/quest/ndeco_quest_case04.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5861,유품 상자,cgf://objects/env/01_nuia/001_ndeco/quest/ndeco_quest_case04.cgf,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5862,유품 상자,cgf://objects/env/01_nuia/001_ndeco/quest/ndeco_quest_case04.cgf,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5863,류이진의 청동검,cgf://Objects/item/sword_2h/sword_2h_26_1/sword_2h_26_1.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5864,용의 기운,,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5865,동물 우리,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_prisono_a.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,t,t,t,0,,f,f
5866,하리하라 대륙 하슬라 공간의 틈,prefab://Prefabs/portal.xml/continent.continent_portal,f,t,f,f,100,600000,700000,1,f,f,4,43,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5867,누이아 대륙 뼈의 땅 공간의 틈 ,prefab://Prefabs/portal.xml/continent.continent_portal,f,t,f,f,100,600000,700000,1,f,f,4,43,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5868,안식의 돌,cgf://objects/Env/02_harihara/09_ha/ha_rock_a.cgf,f,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5869,천둥소리 기둥,prefab://prefabs/contents_laykir.xml/thunder_totem,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5870,날아온 소형 기계,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_collectmachine_c.cgf,t,t,t,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5871,화톳불,prefab://prefabs/interaction_e.xml/howling_abyss.throw_fire_on,t,t,t,f,100,600000,700000,1,f,f,,25,f,f,f,f,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5872,신원을 알 수 없는 시체,cgf://Objects/Env/01_nuia/001_ndeco/fe_f_corpse1.cgf,t,t,t,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5873,흙더미,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_soil.cgf,f,t,f,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5874,붉은 용의 기운,,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5875,독물,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5876,무너진 바위,prefab://prefabs/contents.xml/level_moang.loka_stone,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,t,t,0,f,,f,f,t,t,0,,f,f
5877,독물,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5878,독물,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5879,고드프리의 도끼 참살,prefab://prefabs/interaction_e.xml/howling_abyss.fall_axe_01,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5880,고정된 징검다리,prefab://prefabs/interaction_d.xml/cradle_of_destruction.stop_rock,f,t,f,f,100,86400000,86400000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5881,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5882,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5883,용의 눈,cgf://Objects/Env/01_nuia/001_ndeco/quest/nuia_ndeco_quest_dragoneye.cgf,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5884,굳어버린 심장,cgf://Objects\Env\01_nuia\001_ndeco\quest\ndeco_quest_dheart.cgf,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5885,징검다리 지역 독물,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5886,가슴뼈,cgf://Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_breastbone.cgf,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5887,용의 눈물 정수,cgf://Objects/Env/01_nuia/001_ndeco/quest/nuia_ndeco_quest_dragontears.cgf,t,t,t,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5888,바람의 마법진,prefab://prefabs/fx.xml/cro_plain_magic_circle,f,t,f,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5889,죽음의 핏물 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5890,마차 의자,prefab://prefabs/interaction_c.xml/unit.carriage_chair_a,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5892,속박 마법진,prefab://prefabs/interaction_b.xml/quest.curse1,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5893,메타모제의 용암 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5894,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5895,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5896,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5897,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5898,푯말,prefab://prefabs/quest_h2co3.xml/marker.huntsign_k,f,t,f,f,100,600000,700000,1,f,f,4,54,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5899,넝쿨,prefab://prefabs/interaction_d.xml/cradle_of_destruction.vine,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5900,잊힌 아슬라의 기억,prefab://prefabs/ndeco_making.xml/ndeco_making.ndeco_making_sp_anvil_off,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,,f,,f,f,f,f,0,,f,f
5901,마음의 고향,prefab://Prefabs/contents.xml/level_moang.loka_mind,t,t,f,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,t,t,0,f,,f,f,t,t,0,,f,f
5902,고장난 수집기계,cgf://Objects/env/02_harihara/001_hdeco/quest/hdeco_quest_collectmachine_a.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5903,회오리 바람,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,t,t,t,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5904,축산 숙련도 테스트 가구,prefab://prefabs/doodad_animal.xml/wolf_baby.white_grownup_happy,t,t,f,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,f,f,0,,f,f
5906,동토 가시나무,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_g01.cgf,f,t,f,f,100,240000,360000,1,f,f,4,2,t,f,f,t,0.0,2000,f,t,4,f,,f,f,t,t,0,,f,f
5907,동토 나선목,vegetation://objects/env/01_nuia/14_ca/ca_vegetation_h01.cgf,f,t,f,f,100,240000,360000,1,f,f,4,2,t,f,f,t,0.0,2000,f,t,4,f,,f,f,t,t,0,,f,f
5908,정령의 전기 폭발,prefab://prefabs/interaction_e.xml/howling_abyss.boss03_lightning_boom,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5909,techdemo_rock_updown,prefab://prefabs/interaction_b.xml/techdemo.rock_updown1,t,t,t,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5910,용아병 감옥,prefab://prefabs/contents_laykir.xml/car_fence,t,t,f,f,100,600000,700000,1,f,f,4,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5911,큰 핏자국,prefab://prefabs/fx.xml/effect.blood_water_big,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5912,작은 핏자국,prefab://prefabs/fx.xml/effect.blood_water,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5913,하슬라 가공 대나무 꾸러미,cgf://Objects/Env/02_harihara/001_hdeco/hdeco_backpack_ha_a_b.cgf,f,t,f,f,100,600000,700000,1,f,f,4,38,f,f,f,t,0.0,750,f,f,,f,,f,f,t,t,0,,f,f
5914,하슬라 오리털 솜 꾸러미,cgf://Objects/Env/02_harihara/001_hdeco/hdeco_backpack_ha_j_b.cgf,f,t,f,f,100,600000,700000,1,f,f,4,38,f,f,f,t,0.0,750,f,f,,f,,f,f,t,t,0,,f,f
5915,뼈의 땅 나뭇잎 진액 꾸러미,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_backpack_nuia_k_b.cgf,f,t,f,f,100,600000,700000,1,f,f,4,38,f,f,f,t,0.0,750,f,f,,f,,f,f,t,t,0,,f,f
5916,뼈의 땅 염소털 옷감 꾸러미,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_backpack_nuia_b_b.cgf,f,t,f,f,100,600000,700000,1,f,f,4,38,f,f,f,t,0.0,750,f,f,,f,,f,f,t,t,0,,f,f
5918,투명 모델 두다드 테스트,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_03.cgf,t,t,t,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5919,칼바람폐광 출구,prefab://prefabs/interaction_b.xml/cuttingwind.dungeon_exit2,f,t,f,f,100,600000,700000,1,f,f,4,45,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5920,나자라의 바람,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,t,t,t,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5921,부유선 의자,prefab://prefabs/interaction_c.xml/unit.floatship_chair_a,t,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5922,훈련소 전장 홍군 부활 지점 지킴이,prefab://prefabs/interaction.xml/env.invisible,t,t,t,f,100,600000,700000,1,f,f,,13,f,f,f,f,0.0,0,f,f,,f,prefab://prefabs/interaction.xml/env.invisible,f,f,t,t,159,,f,f
5923,훈련소 전장 청군 부활 지점 지킴이,prefab://prefabs/interaction.xml/env.invisible,t,t,t,f,100,600000,700000,1,f,f,,13,f,f,f,f,0.0,0,f,f,,f,prefab://prefabs/interaction.xml/env.invisible,f,f,t,t,160,,f,f
5924,현상수배 전단,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5925,사차 유적 발굴단 시체,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_m_deadbody.cgf,t,t,f,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5926,사차 유적 발굴단 시체,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_f_deadbody.cgf,t,t,f,f,100,600000,700000,1,f,f,4,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5927,석상의 결계,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5928,가축 배고픔,prefab://prefabs/doodad_animal.xml/cow.bad,t,t,t,f,100,600000,700000,1,f,f,4,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5929,죽음의 향료 도제의 맹독 구체 폭발,prefab://prefabs/interaction_d.xml/cradle_of_destruction.poison_blast4,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5930,분홍학 놀이터 문,prefab://prefabs/interaction.xml/env.pink_flamingo_gate,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,,f,,f,f,t,t,0,,f,f
5931,시라누스의 결계,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible_01.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5932,테스트 거대 바위,,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,f,t,t,0,,f,f
5933,울구_공격불가_1보스,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,,t,,f,f,t,t,0,,f,f
5934,독버섯 정화제,prefab://prefabs/interaction_d.xml/cradle_of_destruction.bottle_on,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5935,아기 황색갈기 눈사자,cga://Game/objects/Characters/monster/snowlion/snowlion_baby/snowlion_baby.chr,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5936,아기 흰색갈기 눈사자,cga://Game/objects/Characters/monster/snowlion/snowlion_baby/snowlion_baby.chr,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5937,아기 검은 꼬리 타레,cga://Game/objects/Characters/monster/tare_baby/tare_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5938,아기 흰 꼬리 타레,cga://Game/objects/Characters/monster/tare_baby/tare_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5939,아기 보라색 엘크,cga://Game/objects/Characters/animals/elk_baby/elk_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5940,아기 하얀색 엘크,cga://Game/objects/Characters/animals/elk_baby/elk_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5941,아기 검은 늑대개,cga://Game/objects/Characters/animals/wolf_baby_pet/wolf_baby_pet.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5942,아기 흰 늑대개,cga://Game/objects/Characters/animals/wolf_baby_pet/wolf_baby_pet.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5943,회색 릴리엇 망아지,cga://Game/objects/Characters/animals/horse_baby/horse_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5944,옅은 갈색 릴리엇 망아지,cga://Game/objects/Characters/animals/horse_baby/horse_baby.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5945,아기 줄무늬 고양이,cga://Game/objects/Characters/animals/cat_baby_cat/cat_baby_pet.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5946,아기 삼색 고양이,cga://Game/objects/Characters/animals/cat_baby_cat/cat_baby_pet.chr,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5947,서방 이슈바라 왕궁 지하 공격불가 지역,cgf://Objects\Env\01_nuia\001_ndeco\ndeco_do_invisible.cgf,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,t,,f,f,t,t,0,,f,f
5948,메타모제의 공격 불가 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5949,시라누스의 공격 불가 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5950,움직이는 석상의 공격 불가 지역,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5951,칼바람폐광 화약통,prefab://prefabs/interaction_b.xml/cuttingwind.barrel_bomb1,t,t,t,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5952,피 묻은 등짐 잔해,Model: prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood/ Name: 큰 핏자국/ Comment: / Msg: / Sound: none/ Sound duration: 0,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5953,울부짖는 구렁텅이 돌문,prefab://prefabs/interaction_e.xml/howling_abyss.boss04_door_close,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,t,,f,f,t,t,0,,f,f
5954,칼바람폐광_맥기공격불가지역,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,t,,f,f,t,t,0,,f,f
5955,전류 연결,cgf://Objects/env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5956,숨겨진 보물 상자,cga://objects/env/01_nuia/001_ndeco/ndeco_mimicbox_a.cga,f,t,f,f,100,600000,700000,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5957,칼바람폐광_오카페공격불가지역,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5958,하디르_썩은고깃덩이_공격불가,cgf://Objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,t,t,f,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5959,올로의 잡동사니 상자,cgf://objects/env/01_nuia/001_ndeco/ndeco_freebox_a.cgf,t,t,f,f,100,600000,700000,1,f,f,4,36,f,f,f,t,0.0,0,t,t,0,f,,f,f,t,t,0,,f,f
5960,올로의 첫 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,f,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5961,올로의 두 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5962,올로의 세 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5963,올로의 네 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5964,올로의 다섯 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5965,올로의 여섯 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5966,올로의 일곱 번째 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,t,t,t,f,100,600000,700000,1,f,f,4,55,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5967,낡은 상자,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,t,t,t,f,100,600000,700000,1,f,f,4,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5968,살짝 열린 납골당,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5969,예술가의 도구 탁자,cgf://Objects/env/01_nuia/001_ndeco/ndeco_mineprop_a.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5970,빛의 기운이 담긴 물통,cgf://Objects/env/02_harihara/001_hdeco/hdeco_workprop_b01.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
5971,빛을 발하는 기계 저울,cgf://Objects/env/01_nuia/001_ndeco/ndeco_coin_balances01.cgf,t,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,t,t,t,0,,f,f
