id,hair_diffuse_color_r,hair_diffuse_color_g,hair_diffuse_color_b,model_id,hair_material,comment,asset_id,hair_base_color_r,hair_base_color_g,hair_base_color_b,npc_only
13430,1,1,1,11,0,custom61,14071,0,0,0,f
13431,1,1,1,11,0,custom61,14071,0,0,0,f
13432,1,1,1,11,0,custom61,14071,0,0,0,f
13433,1,1,1,11,0,custom61,14071,0,0,0,f
13434,1,1,1,11,0,custom61,14071,0,0,0,f
13435,1,1,1,11,0,custom61,14071,0,0,0,f
13436,1,1,1,11,0,custom61,14071,0,0,0,f
13437,1,1,1,11,0,custom61,14071,0,0,0,f
13438,1,1,1,11,0,custom61,14071,0,0,0,f
13439,1,1,1,11,0,custom61,14071,0,0,0,f
13440,1,1,1,11,0,custom61,14071,0,0,0,f
13441,1,1,1,11,0,custom61,14071,0,0,0,f
13442,1,1,1,11,0,custom61,14071,0,0,0,f
13443,1,1,1,11,0,custom61,14071,0,0,0,f
13444,1,1,1,11,0,custom61,14071,0,0,0,f
13445,1,1,1,11,0,custom61,14071,0,0,0,f
13446,1,1,1,11,0,custom61,14071,0,0,0,f
13447,1,1,1,11,0,custom61,14071,0,0,0,f
13448,1,1,1,11,0,custom61,14071,0,0,0,f
13449,1,1,1,11,0,custom61,14071,0,0,0,f
13450,1,1,1,11,0,custom61,14071,0,0,0,f
13451,1,1,1,11,0,custom61,14071,0,0,0,f
13452,1,1,1,11,0,custom61,14071,0,0,0,f
13453,1,1,1,11,0,custom61,14071,0,0,0,f
13454,1,1,1,11,0,custom61,14071,0,0,0,f
13455,1,1,1,11,0,custom61,14071,0,0,0,f
13456,1,1,1,11,0,custom61,14071,0,0,0,f
13457,1,1,1,11,0,custom61,14071,0,0,0,f
13458,1,1,1,11,0,custom61,14071,0,0,0,f
13459,1,1,1,11,0,custom61,14071,0,0,0,f
13460,1,1,1,11,0,custom61,14071,0,0,0,f
13461,1,1,1,11,0,custom61,14071,0,0,0,f
13462,1,1,1,11,0,custom61,14071,0,0,0,f
13463,1,1,1,11,0,custom61,14071,0,0,0,f
13464,1,1,1,11,0,custom61,14071,0,0,0,f
13465,1,1,1,11,0,custom61,14071,0,0,0,f
13466,1,1,1,11,0,custom61,14071,0,0,0,f
13467,1,1,1,11,0,custom61,14071,0,0,0,f
13468,1,1,1,11,0,custom61,14071,0,0,0,f
13469,1,1,1,11,0,custom61,14071,0,0,0,f
13470,1,1,1,11,0,custom61,14071,0,0,0,f
13471,1,1,1,11,0,custom61,14071,0,0,0,f
13472,1,1,1,11,0,custom61,14071,0,0,0,f
13473,1,1,1,11,0,custom61,14071,0,0,0,f
13474,1,1,1,11,0,custom61,14071,0,0,0,f
13475,1,1,1,11,0,custom61,14071,0,0,0,f
13476,1,1,1,11,0,custom61,14071,0,0,0,f
13477,1,1,1,11,0,custom61,14071,0,0,0,f
13478,1,1,1,11,0,custom61,14071,0,0,0,f
13479,1,1,1,11,0,custom61,14071,0,0,0,f
13480,1,1,1,11,0,custom61,14071,0,0,0,f
13481,1,1,1,11,0,custom61,14071,0,0,0,f
13482,1,1,1,11,0,custom61,14071,0,0,0,f
13483,1,1,1,11,0,custom61,14071,0,0,0,f
13484,1,1,1,11,0,custom61,14071,0,0,0,f
13485,1,1,1,11,0,custom61,14071,0,0,0,f
13486,1,1,1,11,0,custom61,14071,0,0,0,f
13487,1,1,1,11,0,custom61,14071,0,0,0,f
13488,1,1,1,11,0,custom61,14071,0,0,0,f
13489,1,1,1,11,0,custom61,14071,0,0,0,f
13490,1,1,1,11,0,custom61,14071,0,0,0,f
13491,1,1,1,11,0,custom61,14071,0,0,0,f
13492,1,1,1,11,0,custom61,14071,0,0,0,f
13493,1,1,1,11,0,custom61,14071,0,0,0,f
13494,1,1,1,11,0,custom61,14071,0,0,0,f
13495,1,1,1,11,0,custom61,14071,0,0,0,f
13496,1,1,1,11,0,custom61,14071,0,0,0,f
13497,1,1,1,11,0,custom61,14071,0,0,0,f
13498,1,1,1,11,0,custom61,14071,0,0,0,f
13499,1,1,1,11,0,custom61,14071,0,0,0,f
13500,1,1,1,11,0,custom61,14071,0,0,0,f
13501,1,1,1,11,0,custom61,14071,0,0,0,f
13502,1,1,1,11,0,custom61,14071,0,0,0,f
13503,1,1,1,11,0,custom61,14071,0,0,0,f
13504,1,1,1,11,0,custom61,14071,0,0,0,f
13505,1,1,1,11,0,custom61,14071,0,0,0,f
13506,1,1,1,11,0,custom61,14071,0,0,0,f
13507,1,1,1,11,0,custom61,14071,0,0,0,f
13508,1,1,1,11,0,custom61,14071,0,0,0,f
13509,1,1,1,11,0,custom61,14071,0,0,0,f
13510,1,1,1,11,0,custom61,14071,0,0,0,f
13511,1,1,1,11,0,custom61,14071,0,0,0,f
13512,1,1,1,11,0,custom61,14071,0,0,0,f
13513,1,1,1,11,0,custom61,14071,0,0,0,f
13514,1,1,1,11,0,custom61,14071,0,0,0,f
13515,1,1,1,11,0,custom61,14071,0,0,0,f
13516,1,1,1,11,0,custom61,14071,0,0,0,f
13517,1,1,1,11,0,custom61,14071,0,0,0,f
13518,1,1,1,11,0,custom61,14071,0,0,0,f
13519,1,1,1,11,0,custom61,14071,0,0,0,f
13520,1,1,1,11,0,custom61,14071,0,0,0,f
13521,1,1,1,11,0,custom61,14071,0,0,0,f
13522,1,1,1,11,0,custom61,14071,0,0,0,f
13523,1,1,1,11,0,custom61,14071,0,0,0,f
13524,1,1,1,11,0,custom61,14071,0,0,0,f
13525,1,1,1,11,0,custom61,14071,0,0,0,f
13526,1,1,1,11,0,custom61,14071,0,0,0,f
13527,1,1,1,11,0,custom61,14071,0,0,0,f
13528,1,1,1,11,0,custom61,14071,0,0,0,f
13529,1,1,1,11,0,custom61,14071,0,0,0,f
13530,1,1,1,11,0,custom61,14071,0,0,0,f
13531,1,1,1,11,0,custom61,14071,0,0,0,f
13532,1,1,1,11,0,custom61,14071,0,0,0,f
13533,1,1,1,11,0,custom61,14071,0,0,0,f
13534,1,1,1,11,0,custom61,14071,0,0,0,f
13535,1,1,1,11,0,custom61,14071,0,0,0,f
13536,1,1,1,11,0,custom61,14071,0,0,0,f
13537,1,1,1,11,0,custom61,14071,0,0,0,f
13538,1,1,1,11,0,custom61,14071,0,0,0,f
13539,1,1,1,11,0,custom61,14071,0,0,0,f
13540,1,1,1,11,0,custom61,14071,0,0,0,f
13541,1,1,1,11,0,custom61,14071,0,0,0,f
13542,1,1,1,11,0,custom61,14071,0,0,0,f
13543,1,1,1,11,0,custom61,14071,0,0,0,f
13544,1,1,1,11,0,custom61,14071,0,0,0,f
13545,1,1,1,11,0,custom61,14071,0,0,0,f
13546,1,1,1,11,0,custom61,14071,0,0,0,f
13547,1,1,1,11,0,custom61,14071,0,0,0,f
13548,1,1,1,11,0,custom61,14071,0,0,0,f
13549,1,1,1,11,0,custom61,14071,0,0,0,f
13550,1,1,1,11,0,custom61,14071,0,0,0,f
13551,1,1,1,11,0,custom61,14071,0,0,0,f
13552,1,1,1,11,0,custom61,14071,0,0,0,f
13553,1,1,1,11,0,custom61,14071,0,0,0,f
13554,1,1,1,11,0,custom61,14071,0,0,0,f
13555,1,1,1,11,0,custom61,14071,0,0,0,f
13556,1,1,1,11,0,custom61,14071,0,0,0,f
13557,1,1,1,11,0,custom61,14071,0,0,0,f
13558,1,1,1,11,0,custom61,14071,0,0,0,f
13559,1,1,1,11,0,custom61,14071,0,0,0,f
13560,1,1,1,11,0,custom61,14071,0,0,0,f
13561,1,1,1,11,0,custom61,14071,0,0,0,f
13562,1,1,1,11,0,custom61,14071,0,0,0,f
13563,1,1,1,11,0,custom61,14071,0,0,0,f
13564,1,1,1,11,0,custom61,14071,0,0,0,f
13565,1,1,1,11,0,custom61,14071,0,0,0,f
13566,1,1,1,11,0,custom61,14071,0,0,0,f
13567,1,1,1,11,0,custom61,14071,0,0,0,f
13568,1,1,1,11,0,custom61,14071,0,0,0,f
13569,1,1,1,11,0,custom61,14071,0,0,0,f
13570,1,1,1,11,0,custom61,14071,0,0,0,f
13571,1,1,1,11,0,custom61,14071,0,0,0,f
13572,1,1,1,11,0,custom61,14071,0,0,0,f
13573,1,1,1,11,0,custom61,14071,0,0,0,f
13574,1,1,1,11,0,custom61,14071,0,0,0,f
13575,1,1,1,11,0,custom61,14071,0,0,0,f
13576,1,1,1,11,0,custom61,14071,0,0,0,f
13577,1,1,1,11,0,custom61,14071,0,0,0,f
13578,1,1,1,11,0,custom61,14071,0,0,0,f
13579,1,1,1,11,0,custom61,14071,0,0,0,f
13580,1,1,1,11,0,custom61,14071,0,0,0,f
13581,1,1,1,11,0,custom61,14071,0,0,0,f
13582,1,1,1,11,0,custom61,14071,0,0,0,f
13583,1,1,1,11,0,custom61,14071,0,0,0,f
13584,1,1,1,11,0,custom61,14071,0,0,0,f
13585,1,1,1,11,0,custom61,14071,0,0,0,f
13586,1,1,1,11,0,custom61,14071,0,0,0,f
13587,1,1,1,11,0,custom61,14071,0,0,0,f
13588,1,1,1,11,0,custom61,14071,0,0,0,f
13589,1,1,1,11,0,custom61,14071,0,0,0,f
13590,1,1,1,11,0,custom61,14071,0,0,0,f
13591,1,1,1,11,0,custom61,14071,0,0,0,f
13592,1,1,1,11,0,custom61,14071,0,0,0,f
13593,1,1,1,11,0,custom61,14071,0,0,0,f
13594,1,1,1,11,0,custom61,14071,0,0,0,f
13595,1,1,1,11,0,custom61,14071,0,0,0,f
13596,1,1,1,11,0,custom61,14071,0,0,0,f
13597,1,1,1,11,0,custom61,14071,0,0,0,f
13598,1,1,1,11,0,custom61,14071,0,0,0,f
13599,1,1,1,11,0,custom61,14071,0,0,0,f
13600,1,1,1,11,0,custom61,14071,0,0,0,f
13601,1,1,1,11,0,custom61,14071,0,0,0,f
13602,1,1,1,11,0,custom61,14071,0,0,0,f
13603,1,1,1,11,0,custom61,14071,0,0,0,f
13604,1,1,1,11,0,custom61,14071,0,0,0,f
13605,1,1,1,11,0,custom61,14071,0,0,0,f
13606,1,1,1,11,0,custom61,14071,0,0,0,f
13607,1,1,1,11,0,custom61,14071,0,0,0,f
13608,1,1,1,11,0,custom61,14071,0,0,0,f
13609,1,1,1,11,0,custom61,14071,0,0,0,f
13610,1,1,1,11,0,custom61,14071,0,0,0,f
13611,1,1,1,11,0,custom61,14071,0,0,0,f
13612,1,1,1,11,0,custom61,14071,0,0,0,f
13613,1,1,1,11,0,custom61,14071,0,0,0,f
13614,1,1,1,11,0,custom61,14071,0,0,0,f
13615,1,1,1,11,0,custom61,14071,0,0,0,f
13616,1,1,1,11,0,custom61,14071,0,0,0,f
13617,1,1,1,11,0,custom61,14071,0,0,0,f
13618,1,1,1,11,0,custom61,14071,0,0,0,f
13619,1,1,1,11,0,custom61,14071,0,0,0,f
13620,1,1,1,11,0,custom61,14071,0,0,0,f
13621,1,1,1,11,0,custom61,14071,0,0,0,f
13622,1,1,1,11,0,custom61,14071,0,0,0,f
13623,1,1,1,11,0,custom61,14071,0,0,0,f
13624,1,1,1,11,0,custom61,14071,0,0,0,f
13625,1,1,1,11,0,custom61,14071,0,0,0,f
13626,1,1,1,11,0,custom61,14071,0,0,0,f
13627,1,1,1,11,0,custom61,14071,0,0,0,f
13628,1,1,1,11,0,custom61,14071,0,0,0,f
13629,1,1,1,11,0,custom61,14071,0,0,0,f
13630,1,1,1,11,0,custom61,14071,0,0,0,f
13631,1,1,1,11,0,custom61,14071,0,0,0,f
13632,1,1,1,11,0,custom61,14071,0,0,0,f
13633,1,1,1,11,0,custom61,14071,0,0,0,f
13634,1,1,1,11,0,custom61,14071,0,0,0,f
13635,1,1,1,11,0,custom61,14071,0,0,0,f
13636,1,1,1,11,0,custom61,14071,0,0,0,f
13637,1,1,1,11,0,custom61,14071,0,0,0,f
13638,1,1,1,11,0,custom61,14071,0,0,0,f
13639,1,1,1,11,0,custom61,14071,0,0,0,f
13640,1,1,1,11,0,custom61,14071,0,0,0,f
13641,1,1,1,11,0,custom61,14071,0,0,0,f
13642,1,1,1,11,0,custom61,14071,0,0,0,f
13643,1,1,1,11,0,custom61,14071,0,0,0,f
13644,1,1,1,11,0,custom61,14071,0,0,0,f
13645,1,1,1,11,0,custom61,14071,0,0,0,f
13646,1,1,1,11,0,custom61,14071,0,0,0,f
13647,1,1,1,11,0,custom61,14071,0,0,0,f
13648,1,1,1,11,0,custom61,14071,0,0,0,f
13649,1,1,1,11,0,custom61,14071,0,0,0,f
13650,1,1,1,11,0,custom61,14071,0,0,0,f
13651,1,1,1,11,0,custom61,14071,0,0,0,f
13652,1,1,1,11,0,custom61,14071,0,0,0,f
13653,1,1,1,11,0,custom61,14071,0,0,0,f
13654,1,1,1,11,0,custom61,14071,0,0,0,f
13655,1,1,1,11,0,custom61,14071,0,0,0,f
13656,1,1,1,11,0,custom61,14071,0,0,0,f
13657,1,1,1,11,0,custom61,14071,0,0,0,f
13658,1,1,1,11,0,custom61,14071,0,0,0,f
13659,1,1,1,11,0,custom61,14071,0,0,0,f
13660,1,1,1,11,0,custom61,14071,0,0,0,f
13661,1,1,1,11,0,custom61,14071,0,0,0,f
13662,1,1,1,11,0,custom61,14071,0,0,0,f
13663,1,1,1,11,0,custom61,14071,0,0,0,f
13664,1,1,1,11,0,custom61,14071,0,0,0,f
13665,1,1,1,11,0,custom61,14071,0,0,0,f
13666,1,1,1,11,0,custom61,14071,0,0,0,f
13667,1,1,1,11,0,custom61,14071,0,0,0,f
13668,1,1,1,11,0,custom61,14071,0,0,0,f
13669,1,1,1,11,0,custom61,14071,0,0,0,f
13670,1,1,1,11,0,custom61,14071,0,0,0,f
13671,1,1,1,11,0,custom61,14071,0,0,0,f
13672,1,1,1,11,0,custom61,14071,0,0,0,f
13673,1,1,1,11,0,custom61,14071,0,0,0,f
13674,1,1,1,11,0,custom61,14071,0,0,0,f
13675,1,1,1,11,0,custom61,14071,0,0,0,f
13676,1,1,1,11,0,custom61,14071,0,0,0,f
13677,1,1,1,11,0,custom61,14071,0,0,0,f
13678,1,1,1,11,0,custom61,14071,0,0,0,f
13679,1,1,1,11,0,custom61,14071,0,0,0,f
13680,1,1,1,11,0,custom61,14071,0,0,0,f
13681,1,1,1,11,0,custom61,14071,0,0,0,f
13682,1,1,1,11,0,custom61,14071,0,0,0,f
13683,1,1,1,11,0,custom61,14071,0,0,0,f
13684,1,1,1,11,0,custom61,14071,0,0,0,f
13685,1,1,1,11,0,custom61,14071,0,0,0,f
13686,1,1,1,11,0,custom61,14071,0,0,0,f
13687,1,1,1,11,0,custom61,14071,0,0,0,f
13688,1,1,1,11,0,custom61,14071,0,0,0,f
13689,1,1,1,11,0,custom61,14071,0,0,0,f
13690,1,1,1,11,0,custom61,14071,0,0,0,f
13691,1,1,1,11,0,custom61,14071,0,0,0,f
13692,1,1,1,11,0,custom61,14071,0,0,0,f
13693,1,1,1,11,0,custom61,14071,0,0,0,f
13694,1,1,1,11,0,custom61,14071,0,0,0,f
13695,1,1,1,11,0,custom61,14071,0,0,0,f
13696,1,1,1,11,0,custom61,14071,0,0,0,f
13697,1,1,1,11,0,custom61,14071,0,0,0,f
13698,1,1,1,11,0,custom61,14071,0,0,0,f
13699,1,1,1,11,0,custom61,14071,0,0,0,f
13700,1,1,1,11,0,custom61,14071,0,0,0,f
13701,1,1,1,11,0,custom61,14071,0,0,0,f
13702,1,1,1,11,0,custom61,14071,0,0,0,f
13703,1,1,1,11,0,custom61,14071,0,0,0,f
13704,1,1,1,11,0,custom61,14071,0,0,0,f
13705,1,1,1,11,0,custom61,14071,0,0,0,f
13706,1,1,1,11,0,custom61,14071,0,0,0,f
13707,1,1,1,11,0,custom61,14071,0,0,0,f
13708,1,1,1,11,0,custom61,14071,0,0,0,f
13709,1,1,1,11,0,custom61,14071,0,0,0,f
13710,1,1,1,11,0,custom61,14071,0,0,0,f
13711,1,1,1,11,0,custom61,14071,0,0,0,f
13712,1,1,1,11,0,custom61,14071,0,0,0,f
13713,1,1,1,11,0,custom61,14071,0,0,0,f
13714,1,1,1,11,0,custom61,14071,0,0,0,f
13715,1,1,1,11,0,custom61,14071,0,0,0,f
13716,1,1,1,11,0,custom61,14071,0,0,0,f
13717,1,1,1,11,0,custom61,14071,0,0,0,f
13718,1,1,1,11,0,custom61,14071,0,0,0,f
13719,1,1,1,11,0,custom61,14071,0,0,0,f
13720,1,1,1,11,0,custom61,14071,0,0,0,f
13721,1,1,1,11,0,custom61,14071,0,0,0,f
13722,1,1,1,11,0,custom61,14071,0,0,0,f
13723,1,1,1,11,0,custom61,14071,0,0,0,f
13724,1,1,1,11,0,custom61,14071,0,0,0,f
13725,1,1,1,11,0,custom61,14071,0,0,0,f
13726,1,1,1,11,0,custom61,14071,0,0,0,f
13727,1,1,1,11,0,custom61,14071,0,0,0,f
13728,1,1,1,11,0,custom61,14071,0,0,0,f
13729,1,1,1,11,0,custom61,14071,0,0,0,f
13730,1,1,1,11,0,custom61,14071,0,0,0,f
13731,1,1,1,11,0,custom61,14071,0,0,0,f
13732,1,1,1,11,0,custom61,14071,0,0,0,f
13733,1,1,1,11,0,custom61,14071,0,0,0,f
13734,1,1,1,11,0,custom61,14071,0,0,0,f
13735,1,1,1,11,0,custom61,14071,0,0,0,f
13736,1,1,1,11,0,custom61,14071,0,0,0,f
13737,1,1,1,11,0,custom61,14071,0,0,0,f
13738,1,1,1,11,0,custom61,14071,0,0,0,f
13739,1,1,1,11,0,custom61,14071,0,0,0,f
13740,1,1,1,11,0,custom61,14071,0,0,0,f
13741,1,1,1,11,0,custom61,14071,0,0,0,f
13742,1,1,1,11,0,custom61,14071,0,0,0,f
13743,1,1,1,11,0,custom61,14071,0,0,0,f
13744,1,1,1,11,0,custom61,14071,0,0,0,f
13745,1,1,1,11,0,custom61,14071,0,0,0,f
13746,1,1,1,11,0,custom61,14071,0,0,0,f
13747,1,1,1,11,0,custom61,14071,0,0,0,f
13748,1,1,1,11,0,custom61,14071,0,0,0,f
13749,1,1,1,11,0,custom61,14071,0,0,0,f
13750,1,1,1,11,0,custom61,14071,0,0,0,f
13751,1,1,1,11,0,custom61,14071,0,0,0,f
13752,1,1,1,11,0,custom61,14071,0,0,0,f
13753,1,1,1,11,0,custom61,14071,0,0,0,f
13754,1,1,1,11,0,custom61,14071,0,0,0,f
13755,1,1,1,11,0,custom61,14071,0,0,0,f
13756,1,1,1,11,0,custom61,14071,0,0,0,f
13757,1,1,1,11,0,custom61,14071,0,0,0,f
13758,1,1,1,11,0,custom61,14071,0,0,0,f
13759,1,1,1,11,0,custom61,14071,0,0,0,f
13760,1,1,1,11,0,custom61,14071,0,0,0,f
13761,1,1,1,11,0,custom61,14071,0,0,0,f
13762,1,1,1,11,0,custom61,14071,0,0,0,f
13763,1,1,1,11,0,custom61,14071,0,0,0,f
13764,1,1,1,11,0,custom61,14071,0,0,0,f
13765,1,1,1,11,0,custom61,14071,0,0,0,f
13766,1,1,1,11,0,custom61,14071,0,0,0,f
13767,1,1,1,11,0,custom61,14071,0,0,0,f
13768,1,1,1,11,0,custom61,14071,0,0,0,f
13769,1,1,1,11,0,custom61,14071,0,0,0,f
13770,1,1,1,11,0,custom61,14071,0,0,0,f
13771,1,1,1,11,0,custom61,14071,0,0,0,f
13772,1,1,1,11,0,custom61,14071,0,0,0,f
13773,1,1,1,11,0,custom61,14071,0,0,0,f
13774,1,1,1,11,0,custom61,14071,0,0,0,f
13775,1,1,1,11,0,custom61,14071,0,0,0,f
13776,1,1,1,11,0,custom61,14071,0,0,0,f
13777,1,1,1,11,0,custom61,14071,0,0,0,f
13778,1,1,1,11,0,custom61,14071,0,0,0,f
13779,1,1,1,11,0,custom61,14071,0,0,0,f
13780,1,1,1,11,0,custom61,14071,0,0,0,f
13781,1,1,1,11,0,custom61,14071,0,0,0,f
13782,1,1,1,11,0,custom61,14071,0,0,0,f
13783,1,1,1,11,0,custom61,14071,0,0,0,f
13784,1,1,1,11,0,custom61,14071,0,0,0,f
13785,1,1,1,11,0,custom61,14071,0,0,0,f
13786,1,1,1,11,0,custom61,14071,0,0,0,f
13787,1,1,1,11,0,custom61,14071,0,0,0,f
13788,1,1,1,11,0,custom61,14071,0,0,0,f
13789,1,1,1,11,0,custom61,14071,0,0,0,f
13790,1,1,1,11,0,custom61,14071,0,0,0,f
13791,1,1,1,11,0,custom61,14071,0,0,0,f
13792,1,1,1,11,0,custom61,14071,0,0,0,f
13793,1,1,1,11,0,custom61,14071,0,0,0,f
13794,1,1,1,11,0,custom61,14071,0,0,0,f
13795,1,1,1,11,0,custom61,14071,0,0,0,f
13796,1,1,1,11,0,custom61,14071,0,0,0,f
13797,1,1,1,11,0,custom61,14071,0,0,0,f
13798,1,1,1,11,0,custom61,14071,0,0,0,f
13799,1,1,1,11,0,custom61,14071,0,0,0,f
13800,1,1,1,11,0,custom61,14071,0,0,0,f
13801,1,1,1,11,0,custom61,14071,0,0,0,f
13802,1,1,1,11,0,custom61,14071,0,0,0,f
13803,1,1,1,11,0,custom61,14071,0,0,0,f
13804,1,1,1,11,0,custom61,14071,0,0,0,f
13805,1,1,1,11,0,custom61,14071,0,0,0,f
13806,1,1,1,11,0,custom61,14071,0,0,0,f
13807,1,1,1,11,0,custom61,14071,0,0,0,f
13808,1,1,1,11,0,custom61,14071,0,0,0,f
13809,1,1,1,11,0,custom61,14071,0,0,0,f
13810,1,1,1,11,0,custom61,14071,0,0,0,f
13811,1,1,1,11,0,custom61,14071,0,0,0,f
13812,1,1,1,11,0,custom61,14071,0,0,0,f
13813,1,1,1,11,0,custom61,14071,0,0,0,f
13814,1,1,1,11,0,custom61,14071,0,0,0,f
13815,1,1,1,11,0,custom61,14071,0,0,0,f
13816,1,1,1,11,0,custom61,14071,0,0,0,f
13817,1,1,1,11,0,custom61,14071,0,0,0,f
13818,1,1,1,11,0,custom61,14071,0,0,0,f
13819,1,1,1,11,0,custom61,14071,0,0,0,f
13820,1,1,1,11,0,custom61,14071,0,0,0,f
13821,1,1,1,11,0,custom61,14071,0,0,0,f
13822,1,1,1,11,0,custom61,14071,0,0,0,f
13823,1,1,1,11,0,custom61,14071,0,0,0,f
13824,1,1,1,11,0,custom61,14071,0,0,0,f
13825,1,1,1,11,0,custom61,14071,0,0,0,f
13826,1,1,1,11,0,custom61,14071,0,0,0,f
13827,1,1,1,11,0,custom61,14071,0,0,0,f
13828,1,1,1,11,0,custom61,14071,0,0,0,f
13829,1,1,1,11,0,custom61,14071,0,0,0,f
13830,1,1,1,11,0,custom61,14071,0,0,0,f
13831,1,1,1,11,0,custom61,14071,0,0,0,f
13832,1,1,1,11,0,custom61,14071,0,0,0,f
13833,1,1,1,11,0,custom61,14071,0,0,0,f
13834,1,1,1,11,0,custom61,14071,0,0,0,f
13835,1,1,1,11,0,custom61,14071,0,0,0,f
13836,1,1,1,11,0,custom61,14071,0,0,0,f
13837,1,1,1,11,0,custom61,14071,0,0,0,f
13838,1,1,1,11,0,custom61,14071,0,0,0,f
13839,1,1,1,11,0,custom61,14071,0,0,0,f
13840,1,1,1,11,0,custom61,14071,0,0,0,f
13841,1,1,1,11,0,custom61,14071,0,0,0,f
13842,1,1,1,11,0,custom61,14071,0,0,0,f
13843,1,1,1,11,0,custom61,14071,0,0,0,f
13844,1,1,1,11,0,custom61,14071,0,0,0,f
13845,1,1,1,11,0,custom61,14071,0,0,0,f
13846,1,1,1,11,0,custom61,14071,0,0,0,f
13847,1,1,1,11,0,custom61,14071,0,0,0,f
13848,1,1,1,11,0,custom61,14071,0,0,0,f
13849,1,1,1,11,0,custom61,14071,0,0,0,f
13850,1,1,1,11,0,custom61,14071,0,0,0,f
13851,1,1,1,11,0,custom61,14071,0,0,0,f
13852,1,1,1,11,0,custom61,14071,0,0,0,f
13853,1,1,1,11,0,custom61,14071,0,0,0,f
13854,1,1,1,11,0,custom61,14071,0,0,0,f
13855,1,1,1,11,0,custom61,14071,0,0,0,f
13856,1,1,1,11,0,custom61,14071,0,0,0,f
13857,1,1,1,11,0,custom61,14071,0,0,0,f
13858,1,1,1,11,0,custom61,14071,0,0,0,f
13859,1,1,1,11,0,custom61,14071,0,0,0,f
13860,1,1,1,11,0,custom61,14071,0,0,0,f
13861,1,1,1,11,0,custom61,14071,0,0,0,f
13862,1,1,1,11,0,custom61,14071,0,0,0,f
13863,1,1,1,11,0,custom61,14071,0,0,0,f
13864,1,1,1,11,0,custom61,14071,0,0,0,f
13865,1,1,1,11,0,custom61,14071,0,0,0,f
13866,1,1,1,11,0,custom61,14071,0,0,0,f
13867,1,1,1,11,0,custom61,14071,0,0,0,f
13868,1,1,1,11,0,custom61,14071,0,0,0,f
13869,1,1,1,11,0,custom61,14071,0,0,0,f
13870,1,1,1,11,0,custom61,14071,0,0,0,f
13871,1,1,1,11,0,custom61,14071,0,0,0,f
13872,1,1,1,11,0,custom61,14071,0,0,0,f
13873,1,1,1,11,0,custom61,14071,0,0,0,f
13874,1,1,1,11,0,custom61,14071,0,0,0,f
13875,1,1,1,11,0,custom61,14071,0,0,0,f
13876,1,1,1,11,0,custom61,14071,0,0,0,f
13877,1,1,1,11,0,custom61,14071,0,0,0,f
13878,1,1,1,11,0,custom61,14071,0,0,0,f
13879,1,1,1,11,0,custom61,14071,0,0,0,f
13880,1,1,1,11,0,custom61,14071,0,0,0,f
13881,1,1,1,11,0,custom61,14071,0,0,0,f
13882,1,1,1,11,0,custom61,14071,0,0,0,f
13883,1,1,1,11,0,custom61,14071,0,0,0,f
13884,1,1,1,11,0,custom61,14071,0,0,0,f
13885,1,1,1,11,0,custom61,14071,0,0,0,f
13886,1,1,1,11,0,custom61,14071,0,0,0,f
13887,1,1,1,11,0,custom61,14071,0,0,0,f
13888,1,1,1,11,0,custom61,14071,0,0,0,f
13889,1,1,1,11,0,custom61,14071,0,0,0,f
13890,1,1,1,11,0,custom61,14071,0,0,0,f
13891,1,1,1,11,0,custom61,14071,0,0,0,f
13892,1,1,1,11,0,custom61,14071,0,0,0,f
13893,1,1,1,11,0,custom61,14071,0,0,0,f
13894,1,1,1,11,0,custom61,14071,0,0,0,f
13895,1,1,1,11,0,custom61,14071,0,0,0,f
13896,1,1,1,11,0,custom61,14071,0,0,0,f
13897,1,1,1,11,0,custom61,14071,0,0,0,f
13898,1,1,1,11,0,custom61,14071,0,0,0,f
13899,1,1,1,11,0,custom61,14071,0,0,0,f
13900,1,1,1,11,0,custom61,14071,0,0,0,f
13901,1,1,1,11,0,custom61,14071,0,0,0,f
13902,1,1,1,11,0,custom61,14071,0,0,0,f
13903,1,1,1,11,0,custom61,14071,0,0,0,f
13904,1,1,1,11,0,custom61,14071,0,0,0,f
13905,1,1,1,11,0,custom61,14071,0,0,0,f
13906,1,1,1,11,0,custom61,14071,0,0,0,f
13907,1,1,1,11,0,custom61,14071,0,0,0,f
13908,1,1,1,11,0,custom61,14071,0,0,0,f
13909,1,1,1,11,0,custom61,14071,0,0,0,f
13910,1,1,1,11,0,custom61,14071,0,0,0,f
13911,1,1,1,11,0,custom61,14071,0,0,0,f
13912,1,1,1,11,0,custom61,14071,0,0,0,f
13913,1,1,1,11,0,custom61,14071,0,0,0,f
13914,1,1,1,11,0,custom61,14071,0,0,0,f
13915,1,1,1,11,0,custom61,14071,0,0,0,f
13916,1,1,1,11,0,custom61,14071,0,0,0,f
13917,1,1,1,11,0,custom61,14071,0,0,0,f
13918,1,1,1,11,0,custom61,14071,0,0,0,f
13919,1,1,1,11,0,custom61,14071,0,0,0,f
13920,1,1,1,11,0,custom61,14071,0,0,0,f
13921,1,1,1,11,0,custom61,14071,0,0,0,f
13922,1,1,1,11,0,custom61,14071,0,0,0,f
13923,1,1,1,11,0,custom61,14071,0,0,0,f
13924,1,1,1,11,0,custom61,14071,0,0,0,f
13925,1,1,1,11,0,custom61,14071,0,0,0,f
