id,sound_pack_id,name,sound_id,comment
8273,370,npc_chat_bubble_1370,0,
8274,370,npc_chat_bubble_1371,0,
8275,370,npc_chat_bubble_1372,0,
8276,370,npc_chat_bubble_1373,0,
8277,370,npc_chat_bubble_1374,0,
8278,370,npc_chat_bubble_1375,0,
8279,370,npc_chat_bubble_1377,0,
8280,370,npc_chat_bubble_1378,0,
8281,370,npc_chat_bubble_1379,0,
8282,370,npc_chat_bubble_1381,0,
8283,370,npc_chat_bubble_1382,0,
8284,370,npc_chat_bubble_1383,0,
8285,370,npc_chat_bubble_1384,0,
8286,370,npc_chat_bubble_1385,0,
8287,370,npc_chat_bubble_1386,0,
8288,370,npc_chat_bubble_1387,0,
8289,370,npc_chat_bubble_1388,0,
8290,370,npc_chat_bubble_1389,0,
8291,370,npc_chat_bubble_1390,0,
8292,370,npc_chat_bubble_1391,0,
8293,370,npc_chat_bubble_1392,0,
8294,370,npc_chat_bubble_1393,0,
8295,370,npc_chat_bubble_1394,0,
8296,370,npc_chat_bubble_1395,0,
8297,370,npc_chat_bubble_1396,0,
8298,370,npc_chat_bubble_1397,0,
8299,370,npc_chat_bubble_1398,0,
8300,370,npc_chat_bubble_1399,0,
8301,370,npc_chat_bubble_1400,0,
8302,370,npc_chat_bubble_1401,0,
8303,370,npc_chat_bubble_1402,0,
8304,370,npc_chat_bubble_1403,0,
8305,370,npc_chat_bubble_1404,0,
8306,370,npc_chat_bubble_1405,0,
8309,370,npc_chat_bubble_1411,0,
8310,370,npc_chat_bubble_1412,0,
8311,370,npc_chat_bubble_1415,0,
8312,370,npc_chat_bubble_1416,0,
8313,370,npc_chat_bubble_1419,0,
8314,370,npc_chat_bubble_1420,0,
8315,370,npc_chat_bubble_1421,0,
8316,370,npc_chat_bubble_1422,0,
8317,370,npc_chat_bubble_1423,0,
8318,370,npc_chat_bubble_1424,0,
8319,370,npc_chat_bubble_1425,0,
8320,370,npc_chat_bubble_1426,0,
8321,370,npc_chat_bubble_1427,0,
8322,370,npc_chat_bubble_1429,0,
8323,370,npc_chat_bubble_1430,0,
8326,370,npc_chat_bubble_1437,0,
8327,370,npc_chat_bubble_1440,0,
8328,370,npc_chat_bubble_1441,0,
8329,370,npc_chat_bubble_1442,0,
8330,370,npc_chat_bubble_1445,0,
8332,370,npc_chat_bubble_1447,0,
8333,370,npc_chat_bubble_1456,0,
8334,370,npc_chat_bubble_1457,0,
8335,370,npc_chat_bubble_1458,0,
8336,370,npc_chat_bubble_1459,0,
8337,370,npc_chat_bubble_1460,0,
8338,370,npc_chat_bubble_1462,0,
8339,370,npc_chat_bubble_1616,0,
8340,370,npc_chat_bubble_1617,0,
8341,370,npc_chat_bubble_1618,0,
8342,370,npc_chat_bubble_1619,0,
8343,370,npc_chat_bubble_1620,0,
8344,370,npc_chat_bubble_1621,0,
8345,370,npc_chat_bubble_1622,0,
8346,370,npc_chat_bubble_1623,0,
8347,370,npc_chat_bubble_1624,0,
8348,370,npc_chat_bubble_1625,0,
8349,370,npc_chat_bubble_1667,0,
8350,370,npc_chat_bubble_1668,0,
8351,370,npc_chat_bubble_1669,0,
8352,370,npc_chat_bubble_1670,0,
8353,370,npc_chat_bubble_1671,0,
8354,370,npc_chat_bubble_1672,0,
8355,370,npc_chat_bubble_1673,0,
8356,370,npc_chat_bubble_1674,0,
8357,370,npc_chat_bubble_1675,0,
8358,370,npc_chat_bubble_1676,0,
8359,370,npc_chat_bubble_1677,0,
8360,370,npc_chat_bubble_1678,0,
8361,370,npc_chat_bubble_1679,0,
8362,370,npc_chat_bubble_1680,0,
8363,370,npc_chat_bubble_1731,0,
8364,370,npc_chat_bubble_1732,0,
8365,370,npc_chat_bubble_1733,0,
8366,370,npc_chat_bubble_1734,0,
8367,370,npc_chat_bubble_1735,0,
8368,370,npc_chat_bubble_1736,0,
8369,370,npc_chat_bubble_1737,0,
8370,370,npc_chat_bubble_1738,0,
8371,370,npc_chat_bubble_1739,0,
8372,370,npc_chat_bubble_1740,0,
8373,370,npc_chat_bubble_1741,0,
8374,370,npc_chat_bubble_1742,0,
8375,370,npc_chat_bubble_1743,0,
8376,370,npc_chat_bubble_1744,0,
8377,370,npc_chat_bubble_1745,0,
8378,370,npc_chat_bubble_1747,0,
8379,370,npc_chat_bubble_1753,0,
8380,370,npc_chat_bubble_1754,0,
8381,370,npc_chat_bubble_1756,0,
8382,370,npc_chat_bubble_1761,0,
8383,370,npc_chat_bubble_1765,0,
8384,370,npc_chat_bubble_1766,0,
8385,370,npc_chat_bubble_1774,0,
8386,370,npc_chat_bubble_1775,0,
8387,370,npc_chat_bubble_1809,0,
8388,370,npc_chat_bubble_1810,0,
8389,370,npc_chat_bubble_1811,0,
8390,370,npc_chat_bubble_1812,0,
8391,370,npc_chat_bubble_1813,0,
8392,370,npc_chat_bubble_1814,0,
8393,370,npc_chat_bubble_1815,0,
8394,370,npc_chat_bubble_1820,0,
8395,370,npc_chat_bubble_1821,0,
8396,370,npc_chat_bubble_1822,0,
8397,370,npc_chat_bubble_1823,0,
8398,370,npc_chat_bubble_1827,0,
8399,370,npc_chat_bubble_1832,0,
8400,370,npc_chat_bubble_1835,0,
8401,370,npc_chat_bubble_1836,0,
8402,370,npc_chat_bubble_1837,0,
8403,370,npc_chat_bubble_1843,0,
8404,370,npc_chat_bubble_1844,0,
8405,370,npc_chat_bubble_1845,0,
8406,370,npc_chat_bubble_1846,0,
8407,370,npc_chat_bubble_1847,0,
8408,370,npc_chat_bubble_1848,0,
8409,370,npc_chat_bubble_1849,0,
8410,370,npc_chat_bubble_1850,0,
8411,370,npc_chat_bubble_1851,0,
8412,370,npc_chat_bubble_1852,0,
8413,370,npc_chat_bubble_1853,0,
8414,370,npc_chat_bubble_1854,0,
8415,370,npc_chat_bubble_1855,0,
8416,370,npc_chat_bubble_1856,0,
8417,370,npc_chat_bubble_1857,0,
8418,370,npc_chat_bubble_1858,0,
8419,370,npc_chat_bubble_1859,0,
8420,370,npc_chat_bubble_1860,0,
8421,370,npc_chat_bubble_1861,0,
8422,370,npc_chat_bubble_1862,0,
8423,370,npc_chat_bubble_1863,0,
8424,370,npc_chat_bubble_1871,0,
8425,370,npc_chat_bubble_1872,0,
8427,370,npc_chat_bubble_1876,0,
8428,370,npc_chat_bubble_1877,0,
8429,370,npc_chat_bubble_1878,0,
8430,370,npc_chat_bubble_1879,0,
8431,370,npc_chat_bubble_1880,0,
8432,370,npc_chat_bubble_1881,0,
8433,370,npc_chat_bubble_1882,0,
8434,370,npc_chat_bubble_1883,0,
8435,370,npc_chat_bubble_1884,0,
8436,370,npc_chat_bubble_1885,0,
8439,370,npc_chat_bubble_1906,0,
8440,370,npc_chat_bubble_1907,0,
8441,370,npc_chat_bubble_1908,0,
8442,370,npc_chat_bubble_1909,0,
8443,370,npc_chat_bubble_1910,0,
8445,370,npc_chat_bubble_1912,0,
8446,370,npc_chat_bubble_1914,0,
8447,370,npc_chat_bubble_1915,0,
8448,370,npc_chat_bubble_1936,0,
8449,370,npc_chat_bubble_1937,0,
8450,370,npc_chat_bubble_1941,0,
8451,370,npc_chat_bubble_1942,0,
8452,370,npc_chat_bubble_2007,0,
8453,370,npc_chat_bubble_2019,0,
8454,370,npc_chat_bubble_2024,0,
8460,370,npc_chat_bubble_2030,0,
8461,370,npc_chat_bubble_2031,0,
8462,370,npc_chat_bubble_2032,0,
8463,370,npc_chat_bubble_2034,0,
8464,370,npc_chat_bubble_2036,0,
8465,370,npc_chat_bubble_2037,0,
8466,370,npc_chat_bubble_2038,0,
8467,370,npc_chat_bubble_2040,0,
8468,370,npc_chat_bubble_2041,0,
8469,370,npc_chat_bubble_2042,0,
8470,370,npc_chat_bubble_2043,0,
8471,370,npc_chat_bubble_2044,0,
8472,370,npc_chat_bubble_2045,0,
8473,370,npc_chat_bubble_2046,0,
8474,370,npc_chat_bubble_2047,0,
8475,370,npc_chat_bubble_2056,0,
8476,370,npc_chat_bubble_2061,0,
8477,370,npc_chat_bubble_2063,0,
8478,370,npc_chat_bubble_2064,0,
8479,370,npc_chat_bubble_2065,0,
8486,370,npc_chat_bubble_2090,0,
8487,370,npc_chat_bubble_2091,0,
8488,370,npc_chat_bubble_2092,0,
8490,370,npc_chat_bubble_2095,0,
8491,370,npc_chat_bubble_2106,0,
8492,370,npc_chat_bubble_2107,0,
8498,370,npc_chat_bubble_2113,0,
8499,370,npc_chat_bubble_2114,0,
8500,370,npc_chat_bubble_2116,0,
8501,370,npc_chat_bubble_2166,0,
8504,370,npc_chat_bubble_2169,0,
8505,370,npc_chat_bubble_2170,0,
8506,370,npc_chat_bubble_2171,0,
8507,370,npc_chat_bubble_2176,0,
8508,370,npc_chat_bubble_2177,0,
8509,370,npc_chat_bubble_2178,0,
8510,370,npc_chat_bubble_2179,0,
8511,370,npc_chat_bubble_2180,0,
8512,370,npc_chat_bubble_2181,0,
8525,370,npc_chat_bubble_2201,0,
8526,370,npc_chat_bubble_2202,0,
8527,370,npc_chat_bubble_2203,0,
8528,370,npc_chat_bubble_2205,0,
8531,370,npc_chat_bubble_2209,0,
8532,370,npc_chat_bubble_2210,0,
8533,370,npc_chat_bubble_2212,0,
8536,370,npc_chat_bubble_2215,0,
8537,370,npc_chat_bubble_2216,0,
8538,370,npc_chat_bubble_2217,0,
8539,370,npc_chat_bubble_2218,0,
8540,370,npc_chat_bubble_2219,0,
8541,370,npc_chat_bubble_2220,0,
8542,370,npc_chat_bubble_2221,0,
8543,370,npc_chat_bubble_2222,0,
8544,370,npc_chat_bubble_2223,0,
8545,370,npc_chat_bubble_2224,0,
8548,370,npc_chat_bubble_2229,0,
8564,370,npc_chat_bubble_2274,0,
8565,370,npc_chat_bubble_2275,0,
8566,370,npc_chat_bubble_2276,0,
8569,370,npc_chat_bubble_2279,0,
8570,370,npc_chat_bubble_2280,0,
8578,370,npc_chat_bubble_2290,0,
8596,370,npc_chat_bubble_2344,0,
8597,370,npc_chat_bubble_2345,0,
8598,370,npc_chat_bubble_2346,0,
8605,370,npc_chat_bubble_2366,0,
8606,370,npc_chat_bubble_2367,0,
8607,370,npc_chat_bubble_2368,0,
8608,370,npc_chat_bubble_2369,0,
8609,370,npc_chat_bubble_2370,0,
8610,370,npc_chat_bubble_2371,0,
8612,370,npc_chat_bubble_2373,0,
8614,370,npc_chat_bubble_2379,0,
8615,370,npc_chat_bubble_2380,0,
8616,370,npc_chat_bubble_2381,0,
8617,370,npc_chat_bubble_2382,0,
8618,370,npc_chat_bubble_2383,0,
8619,370,npc_chat_bubble_2384,0,
8620,370,npc_chat_bubble_2385,0,
8623,370,npc_chat_bubble_2388,0,
8633,370,npc_chat_bubble_2409,0,
8634,370,npc_chat_bubble_2410,0,
8635,370,npc_chat_bubble_2412,0,
8636,370,npc_chat_bubble_2414,0,
8637,370,npc_chat_bubble_2415,0,
8638,370,npc_chat_bubble_2416,0,
8639,370,npc_chat_bubble_2417,0,
8640,370,npc_chat_bubble_2418,0,
8641,370,npc_chat_bubble_2419,0,
8642,370,npc_chat_bubble_2420,0,
8643,370,npc_chat_bubble_2421,0,
8644,370,npc_chat_bubble_2424,0,
8645,370,npc_chat_bubble_2425,0,
8646,370,npc_chat_bubble_2428,0,
8647,370,npc_chat_bubble_2429,0,
8648,370,npc_chat_bubble_2432,0,
8649,370,npc_chat_bubble_2433,0,
8650,370,npc_chat_bubble_2437,0,
8651,370,npc_chat_bubble_2438,0,
8652,370,npc_chat_bubble_2443,0,
8653,370,npc_chat_bubble_2444,0,
8654,370,npc_chat_bubble_2445,0,
8656,370,npc_chat_bubble_2447,0,
8657,370,npc_chat_bubble_2448,0,
8658,370,npc_chat_bubble_2449,0,
8661,370,npc_chat_bubble_2452,0,
8662,370,npc_chat_bubble_2453,0,
8667,370,npc_chat_bubble_2462,0,
8668,370,npc_chat_bubble_2464,0,
8669,370,npc_chat_bubble_2468,0,
8670,370,npc_chat_bubble_2485,0,
8671,370,npc_chat_bubble_2486,0,
8672,370,npc_chat_bubble_2487,0,
8673,370,npc_chat_bubble_2488,0,
8674,370,npc_chat_bubble_2503,0,
8675,370,npc_chat_bubble_2504,0,
8676,370,npc_chat_bubble_2505,,
8677,370,npc_chat_bubble_2506,0,
8678,370,npc_chat_bubble_2507,0,
8679,370,npc_chat_bubble_2508,0,
8680,370,npc_chat_bubble_2509,0,
8681,370,npc_chat_bubble_2510,0,
8682,370,npc_chat_bubble_2511,0,
8683,370,npc_chat_bubble_2514,0,
8684,370,npc_chat_bubble_2515,0,
8685,370,npc_chat_bubble_2519,0,
8686,370,npc_chat_bubble_2520,0,
8687,370,npc_chat_bubble_2521,0,
8688,370,npc_chat_bubble_2522,0,
8691,370,npc_chat_bubble_2525,0,
8692,370,npc_chat_bubble_2526,0,
8696,370,npc_chat_bubble_2530,0,
8697,370,npc_chat_bubble_2531,0,
8704,370,npc_chat_bubble_2538,0,
8707,370,npc_chat_bubble_2541,0,
8710,370,npc_chat_bubble_2546,0,
8711,370,npc_chat_bubble_2547,0,
8712,370,npc_chat_bubble_2548,0,
8713,370,npc_chat_bubble_2549,0,
8716,370,npc_chat_bubble_2552,0,
8717,370,npc_chat_bubble_2553,0,
8718,370,npc_chat_bubble_2554,0,
8719,370,npc_chat_bubble_2555,0,
8720,370,npc_chat_bubble_2556,0,
8721,370,npc_chat_bubble_2557,0,
8722,370,npc_chat_bubble_2558,0,
8723,370,npc_chat_bubble_2559,0,
8724,370,npc_chat_bubble_2560,0,
8725,370,npc_chat_bubble_2561,0,
8726,370,npc_chat_bubble_2562,0,
8727,370,npc_chat_bubble_2563,0,
8728,370,npc_chat_bubble_2564,0,
8729,370,npc_chat_bubble_2565,0,
8731,370,npc_chat_bubble_2567,0,
8732,370,npc_chat_bubble_2571,0,
8735,370,npc_chat_bubble_2584,0,
8736,370,npc_chat_bubble_2585,0,
8737,370,npc_chat_bubble_2586,0,
8738,370,npc_chat_bubble_2587,0,
8739,370,npc_chat_bubble_2588,0,
8740,370,npc_chat_bubble_2589,0,
8741,370,npc_chat_bubble_2590,0,
8742,370,npc_chat_bubble_2591,0,
8743,370,npc_chat_bubble_2593,0,
8744,370,npc_chat_bubble_2597,0,
8745,370,npc_chat_bubble_2599,0,
8746,370,npc_chat_bubble_2600,0,
8747,370,npc_chat_bubble_2610,0,
8748,370,npc_chat_bubble_2611,0,
8749,370,npc_chat_bubble_2612,0,
8750,370,npc_chat_bubble_2613,0,
8751,370,npc_chat_bubble_2639,0,
8752,370,npc_chat_bubble_2640,0,
8753,370,npc_chat_bubble_2641,0,
8754,370,npc_chat_bubble_2647,0,
8755,370,npc_chat_bubble_2652,0,
8756,370,npc_chat_bubble_2653,0,
8757,370,npc_chat_bubble_2654,0,
8758,370,npc_chat_bubble_2658,0,
8759,370,npc_chat_bubble_2659,0,
8760,370,npc_chat_bubble_2660,0,
8766,370,npc_chat_bubble_2680,0,
8767,370,npc_chat_bubble_2681,0,
8768,370,npc_chat_bubble_2682,0,
8769,370,npc_chat_bubble_2683,0,
8770,370,npc_chat_bubble_2684,0,
8771,370,npc_chat_bubble_2806,0,
8772,370,npc_chat_bubble_2823,0,
8773,370,npc_chat_bubble_2824,0,
8774,370,npc_chat_bubble_2825,0,
8775,370,npc_chat_bubble_2826,0,
8776,370,npc_chat_bubble_2827,0,
8777,370,npc_chat_bubble_2828,0,
8778,370,npc_chat_bubble_2829,0,
8779,370,npc_chat_bubble_2830,0,
8786,370,npc_chat_bubble_2871,0,
8788,370,npc_chat_bubble_2875,0,
8789,370,npc_chat_bubble_2876,0,
8790,370,npc_chat_bubble_2877,0,
8791,370,npc_chat_bubble_2878,0,
8792,370,npc_chat_bubble_2879,0,
8793,370,npc_chat_bubble_2880,0,
8794,370,npc_chat_bubble_2881,0,
8795,370,npc_chat_bubble_2882,0,
8796,370,npc_chat_bubble_2883,0,
8797,370,npc_chat_bubble_2884,0,
8798,370,npc_chat_bubble_2885,0,
8799,370,npc_chat_bubble_2886,0,
8800,370,npc_chat_bubble_2887,0,
8801,370,npc_chat_bubble_2888,0,
8802,370,npc_chat_bubble_2889,0,
8803,370,npc_chat_bubble_2891,0,
8804,370,npc_chat_bubble_2894,0,
8805,370,npc_chat_bubble_2895,0,
8806,370,npc_chat_bubble_2896,0,
8807,370,npc_chat_bubble_2897,0,
8808,370,npc_chat_bubble_2903,0,
8809,370,npc_chat_bubble_2910,0,
8810,370,npc_chat_bubble_2911,0,
8811,370,npc_chat_bubble_2912,0,
8812,370,npc_chat_bubble_2913,0,
8813,370,npc_chat_bubble_2914,0,
8814,370,npc_chat_bubble_2915,0,
8815,370,npc_chat_bubble_2916,0,
8816,370,npc_chat_bubble_2917,0,
8817,370,npc_chat_bubble_2918,0,
8818,370,npc_chat_bubble_2919,0,
8819,370,npc_chat_bubble_2920,0,
8820,370,npc_chat_bubble_2921,0,
8821,370,npc_chat_bubble_2926,0,
8822,370,npc_chat_bubble_2927,0,
8823,370,npc_chat_bubble_2928,0,
8825,370,npc_chat_bubble_2936,0,
8826,370,npc_chat_bubble_2941,0,
8829,370,npc_chat_bubble_2957,0,
8830,370,npc_chat_bubble_2958,0,
8831,370,npc_chat_bubble_2959,0,
8832,370,npc_chat_bubble_2960,0,
8833,370,npc_chat_bubble_2961,0,
8834,370,npc_chat_bubble_2964,0,
8835,370,npc_chat_bubble_2965,0,
8838,370,npc_chat_bubble_2996,0,
8839,370,npc_chat_bubble_2997,0,
8840,370,npc_chat_bubble_2998,0,
8841,370,npc_chat_bubble_2999,0,
8842,370,npc_chat_bubble_3018,0,
8854,370,npc_chat_bubble_3197,0,
8855,370,npc_chat_bubble_3198,0,
8856,370,npc_chat_bubble_3200,0,
8857,370,npc_chat_bubble_3344,0,
8858,370,npc_chat_bubble_3350,0,
8859,370,npc_chat_bubble_3351,0,
8862,370,npc_chat_bubble_3358,0,
8863,370,npc_chat_bubble_3359,0,
8864,370,npc_chat_bubble_3361,0,
8865,370,npc_chat_bubble_3364,0,
8866,370,npc_chat_bubble_3367,0,
8874,370,npc_chat_bubble_3390,0,
8881,370,npc_chat_bubble_3609,0,
8882,370,npc_chat_bubble_3611,0,
8883,370,npc_chat_bubble_3612,0,
8884,370,npc_chat_bubble_3614,0,
8888,370,npc_chat_bubble_3649,0,
8889,370,npc_chat_bubble_3650,0,
8890,370,npc_chat_bubble_3676,0,
8891,370,npc_chat_bubble_3677,0,
8892,370,npc_chat_bubble_3678,0,
8893,370,npc_chat_bubble_3679,0,
8894,370,npc_chat_bubble_3680,0,
8895,370,npc_chat_bubble_3681,0,
8896,370,npc_chat_bubble_3682,0,
8897,370,npc_chat_bubble_3683,0,
8898,370,npc_chat_bubble_3684,0,
8899,370,npc_chat_bubble_3685,0,
8904,370,npc_chat_bubble_3690,0,
8905,370,npc_chat_bubble_3691,0,
8906,370,npc_chat_bubble_3692,0,
8907,370,npc_chat_bubble_3693,0,
8908,370,npc_chat_bubble_3694,0,
8909,370,npc_chat_bubble_3695,0,
8910,370,npc_chat_bubble_3698,0,
8911,370,npc_chat_bubble_3699,0,
8912,370,npc_chat_bubble_3700,0,
8913,370,npc_chat_bubble_3701,0,
8914,370,npc_chat_bubble_3826,0,
8915,370,npc_chat_bubble_3827,0,
8916,370,npc_chat_bubble_3828,0,
8917,370,npc_chat_bubble_3829,0,
8918,370,npc_chat_bubble_3900,0,
8919,370,npc_chat_bubble_3901,0,
8920,370,npc_chat_bubble_3902,0,
8921,370,npc_chat_bubble_3903,0,
8922,370,npc_chat_bubble_3904,0,
8925,370,npc_chat_bubble_3918,0,
8935,370,npc_chat_bubble_3930,0,
8936,370,npc_chat_bubble_3931,0,
8937,370,npc_chat_bubble_3932,0,
8938,370,npc_chat_bubble_3935,0,
8939,370,npc_chat_bubble_3936,0,
8950,370,npc_chat_bubble_3951,0,
8951,370,npc_chat_bubble_3952,0,
8952,370,npc_chat_bubble_3953,0,
8953,370,npc_chat_bubble_3954,0,
8954,370,npc_chat_bubble_3955,0,
8961,370,npc_chat_bubble_3962,0,
8962,370,npc_chat_bubble_3963,0,
8963,370,npc_chat_bubble_3964,0,
8964,370,npc_chat_bubble_3965,0,
8965,370,npc_chat_bubble_3966,0,
8966,370,npc_chat_bubble_3967,0,
8991,370,npc_chat_bubble_3993,0,
8992,370,npc_chat_bubble_3994,0,
8993,370,npc_chat_bubble_3995,0,
8994,370,npc_chat_bubble_3996,0,
8995,370,npc_chat_bubble_3997,0,
8996,370,npc_chat_bubble_3998,0,
9021,370,npc_chat_bubble_4027,0,
9024,370,npc_chat_bubble_4033,0,
9025,370,npc_chat_bubble_4034,0,
9026,370,npc_chat_bubble_4038,0,
9028,370,npc_chat_bubble_4043,0,
9030,370,npc_chat_bubble_4080,0,
9031,370,npc_chat_bubble_4082,0,
9032,370,npc_chat_bubble_4083,0,
9033,370,npc_chat_bubble_4084,0,
9034,370,npc_chat_bubble_4087,0,
9035,370,npc_chat_bubble_4088,0,
9036,370,npc_chat_bubble_4097,0,
9037,370,npc_chat_bubble_4098,0,
9038,370,npc_chat_bubble_4099,0,
9039,370,npc_chat_bubble_4100,0,
9040,370,npc_chat_bubble_4101,0,
9041,370,npc_chat_bubble_4102,0,
9042,370,npc_chat_bubble_4103,0,
9043,370,npc_chat_bubble_4104,0,
9044,370,npc_chat_bubble_4105,0,
9045,370,npc_chat_bubble_4106,0,
9046,370,npc_chat_bubble_4107,0,
9047,370,npc_chat_bubble_4109,0,
9065,370,npc_chat_bubble_4129,0,
9066,370,npc_chat_bubble_4130,0,
9067,370,npc_chat_bubble_4131,0,
9068,370,npc_chat_bubble_4132,0,
9075,370,npc_chat_bubble_4140,0,
9082,370,npc_chat_bubble_4147,0,
9083,370,npc_chat_bubble_4148,0,
9084,370,npc_chat_bubble_4149,0,
9085,370,npc_chat_bubble_4152,0,
9086,370,npc_chat_bubble_4153,0,
9087,370,npc_chat_bubble_4154,0,
9088,370,npc_chat_bubble_4155,0,
9089,370,npc_chat_bubble_4156,0,
9090,370,npc_chat_bubble_4157,0,
9091,370,npc_chat_bubble_4158,0,
9092,370,npc_chat_bubble_4159,0,
9093,370,npc_chat_bubble_4160,0,
9095,370,npc_chat_bubble_4175,0,
9096,370,npc_chat_bubble_4234,0,
9097,370,npc_chat_bubble_4235,0,
9098,370,npc_chat_bubble_4236,0,
9099,370,npc_chat_bubble_4237,0,
9100,370,npc_chat_bubble_4238,0,
9101,370,npc_chat_bubble_4239,0,
9102,370,npc_chat_bubble_4240,0,
9103,370,npc_chat_bubble_4241,0,
9104,370,npc_chat_bubble_4242,0,
9105,370,npc_chat_bubble_4243,0,
9106,370,npc_chat_bubble_4244,0,
9107,370,npc_chat_bubble_4245,0,
9108,370,npc_chat_bubble_4246,0,
9109,370,npc_chat_bubble_4247,0,
9111,370,npc_chat_bubble_4249,0,
9112,370,npc_chat_bubble_4250,0,
9113,370,npc_chat_bubble_4251,0,
9114,370,npc_chat_bubble_4252,0,
9115,370,npc_chat_bubble_4253,0,
9116,370,npc_chat_bubble_4254,0,
9117,370,npc_chat_bubble_4255,0,
9118,370,npc_chat_bubble_4256,0,
9119,370,npc_chat_bubble_4257,0,
9120,370,npc_chat_bubble_4258,0,
9121,370,npc_chat_bubble_4259,0,
9122,370,npc_chat_bubble_4260,0,
9123,370,npc_chat_bubble_4261,0,
9124,370,npc_chat_bubble_4262,0,
9125,370,npc_chat_bubble_4263,0,
9126,370,npc_chat_bubble_4264,0,
9127,370,npc_chat_bubble_4265,0,
9128,370,npc_chat_bubble_4266,0,
9129,370,npc_chat_bubble_4267,0,
9130,370,npc_chat_bubble_4268,0,
9134,370,npc_chat_bubble_4274,0,
9138,370,npc_chat_bubble_4295,0,
9139,370,npc_chat_bubble_4296,0,
9140,370,npc_chat_bubble_4303,0,
9141,370,npc_chat_bubble_4304,0,
9142,370,npc_chat_bubble_4323,0,
9143,370,npc_chat_bubble_4339,0,
9144,370,npc_chat_bubble_4340,0,
9145,370,npc_chat_bubble_4341,0,
9146,370,npc_chat_bubble_4342,0,
9150,370,npc_chat_bubble_4364,0,
9151,370,npc_chat_bubble_4365,0,
9152,370,npc_chat_bubble_4366,0,
9153,370,npc_chat_bubble_4369,0,
9154,370,npc_chat_bubble_4371,0,
9155,370,npc_chat_bubble_4374,0,
9157,370,npc_chat_bubble_4377,0,
9158,370,npc_chat_bubble_4379,0,
9159,370,npc_chat_bubble_4380,0,
9162,370,npc_chat_bubble_4385,0,
9163,370,npc_chat_bubble_4386,0,
9164,370,npc_chat_bubble_4387,0,
9167,370,npc_chat_bubble_4390,0,
9168,370,npc_chat_bubble_4392,0,
9169,370,npc_chat_bubble_4394,0,
9172,370,npc_chat_bubble_4397,0,
9173,370,npc_chat_bubble_4402,0,
9174,370,npc_chat_bubble_4403,0,
9177,370,npc_chat_bubble_4406,0,
9180,370,npc_chat_bubble_4409,0,
9181,370,npc_chat_bubble_4410,0,
9182,370,npc_chat_bubble_4411,0,
9183,370,npc_chat_bubble_4412,0,
9184,370,npc_chat_bubble_4413,0,
9185,370,npc_chat_bubble_4414,0,
9186,370,npc_chat_bubble_4415,0,
9187,370,npc_chat_bubble_4416,0,
9188,370,npc_chat_bubble_4417,0,
9189,370,npc_chat_bubble_4418,0,
9190,370,npc_chat_bubble_4421,0,
9191,370,npc_chat_bubble_4422,0,
9193,370,npc_chat_bubble_4424,0,
9194,370,npc_chat_bubble_4425,0,
9197,370,npc_chat_bubble_4428,0,
9198,370,npc_chat_bubble_4429,0,
9199,370,npc_chat_bubble_4430,0,
9200,370,npc_chat_bubble_4431,0,
9201,370,npc_chat_bubble_4432,0,
9202,370,npc_chat_bubble_4433,0,
9203,370,npc_chat_bubble_4434,0,
9207,370,npc_chat_bubble_4438,0,
9208,370,npc_chat_bubble_4439,0,
9211,370,npc_chat_bubble_4442,0,
9214,370,npc_chat_bubble_4445,0,
9217,370,npc_chat_bubble_4448,0,
9218,370,npc_chat_bubble_4449,0,
9219,370,npc_chat_bubble_4450,0,
9220,370,npc_chat_bubble_4451,0,
9221,370,npc_chat_bubble_4452,0,
9222,370,npc_chat_bubble_4453,0,
9223,370,npc_chat_bubble_4454,0,
9224,370,npc_chat_bubble_4457,0,
9225,370,npc_chat_bubble_4458,0,
9226,370,npc_chat_bubble_4459,0,
9227,370,npc_chat_bubble_4460,0,
9228,370,npc_chat_bubble_4461,0,
9229,370,npc_chat_bubble_4462,0,
9230,370,npc_chat_bubble_4463,0,
9233,370,npc_chat_bubble_4466,0,
9234,370,npc_chat_bubble_4467,0,
9235,370,npc_chat_bubble_4468,0,
9236,370,npc_chat_bubble_4469,0,
9239,370,npc_chat_bubble_4472,0,
9242,370,npc_chat_bubble_4475,0,
9245,370,npc_chat_bubble_4478,0,
9246,370,npc_chat_bubble_4481,0,
9247,370,npc_chat_bubble_4484,0,
9248,370,npc_chat_bubble_4485,0,
9249,370,npc_chat_bubble_4486,0,
9250,370,npc_chat_bubble_4487,0,
9251,370,npc_chat_bubble_4488,0,
9252,370,npc_chat_bubble_4489,0,
9253,370,npc_chat_bubble_4490,0,
9254,370,npc_chat_bubble_4491,0,
9255,370,npc_chat_bubble_4492,0,
9256,370,npc_chat_bubble_4493,0,
9257,370,npc_chat_bubble_4494,0,
9258,370,npc_chat_bubble_4495,0,
9259,370,npc_chat_bubble_4496,0,
9260,370,npc_chat_bubble_4497,0,
9261,370,npc_chat_bubble_4498,0,
9262,370,npc_chat_bubble_4499,0,
9263,370,npc_chat_bubble_4500,0,
9264,370,npc_chat_bubble_4501,0,
9265,370,npc_chat_bubble_4502,0,
9266,370,npc_chat_bubble_4503,0,
9267,370,npc_chat_bubble_4504,0,
9268,370,npc_chat_bubble_4505,0,
9269,370,npc_chat_bubble_4506,0,
9270,370,npc_chat_bubble_4507,0,
