id,buff_id,chance,stack,ab_level
7347,4299,100,1,0
7350,4278,100,1,0
7352,4294,100,1,0
7353,4300,100,1,0
7355,4300,100,3,0
7356,4278,100,1,0
7357,4301,100,1,0
7358,4297,100,1,0
7359,4302,100,1,0
7361,4303,100,1,0
7362,4304,100,1,0
7363,4306,100,1,0
7365,4307,100,1,0
7367,4308,100,1,0
7371,4312,100,1,0
7373,1935,100,1,0
7374,4314,100,1,0
7375,4315,100,1,0
7376,4316,100,1,0
7379,4317,100,1,0
7380,4308,100,1,0
7381,4319,100,1,0
7383,4322,100,1,0
7384,4233,100,1,0
7385,4323,100,1,0
7386,4326,100,1,0
7387,4325,100,1,0
7388,4327,100,1,0
7390,4328,100,1,0
7391,4329,100,1,0
7392,4331,100,1,0
7393,4332,100,1,0
7394,4218,100,1,0
7396,7,100,1,0
7397,4333,100,1,0
7398,4334,100,1,0
7399,4335,100,1,0
7400,4336,100,1,0
7401,4337,100,1,0
7402,4339,100,1,0
7403,4340,100,1,0
7404,1238,100,1,0
7405,4110,100,1,0
7408,4342,100,1,0
7409,4092,100,1,0
7410,4106,100,1,0
7412,4248,100,1,0
7413,4293,100,1,0
7415,4353,100,1,0
7416,4354,100,1,0
7417,4355,100,1,0
7418,4356,100,1,0
7419,4358,100,1,0
7421,1796,100,1,0
7422,1434,100,1,0
7425,4360,100,1,0
7426,4361,100,1,0
7428,4364,100,1,0
7430,3911,100,1,0
7431,4366,100,1,0
7432,4365,100,1,0
7433,4284,100,1,0
7434,4367,100,1,0
7435,3805,100,1,0
7437,5272,100,1,0
7438,141,100,1,0
7439,501,100,1,0
7440,156,100,1,0
7441,266,100,1,0
7443,206,100,1,0
7444,4150,100,1,0
7445,4368,100,1,0
7446,1238,100,1,0
7447,4370,100,1,0
7449,4369,100,1,0
7450,4371,100,1,0
7451,4273,100,1,0
7452,4373,100,1,0
7453,4374,100,1,0
7455,4375,100,1,0
7458,4376,100,1,0
7460,4377,100,1,0
7461,4378,100,1,0
7463,4140,100,1,0
7468,4380,100,1,0
7469,4381,100,1,0
7470,4382,100,1,0
7471,4383,100,1,0
7472,3608,100,1,0
7473,2208,100,1,0
7474,4385,100,1,0
7476,4389,100,1,0
7477,4389,100,1,0
7478,4388,100,1,0
7479,4387,100,1,0
7480,2200,100,1,0
7481,416,33,1,0
7483,4391,100,1,0
7484,4392,100,1,0
7485,4393,100,1,0
7488,3925,100,1,0
7489,4396,100,1,0
7491,4394,100,1,0
7494,4400,100,1,0
7495,4401,100,1,0
7496,4402,100,1,0
7497,4403,100,1,0
7498,4404,100,1,0
7499,2504,100,1,0
7500,4399,100,1,0
7501,4405,100,1,0
7506,4407,100,1,0
7507,4408,100,1,0
7508,4083,100,1,0
7509,4309,100,1,0
7510,4409,100,1,0
7519,4414,100,1,0
7520,4415,100,1,0
7524,4418,100,1,0
7526,4416,100,1,0
7532,4395,100,1,0
7533,4397,100,1,0
7537,4308,100,1,0
7543,4425,100,1,0
7544,4427,100,1,0
7548,4429,100,1,0
7549,4188,100,1,0
7550,780,100,1,0
7551,4440,100,1,0
7567,4428,100,1,0
7568,4421,100,1,0
7569,4206,100,1,0
7570,4206,100,1,0
7571,4436,100,1,0
7572,4430,100,1,0
7574,4430,100,1,0
7577,4437,100,1,0
7578,1238,100,1,0
7579,4438,100,1,0
7580,1238,100,1,0
7582,4450,100,1,0
7583,4450,100,1,0
7584,4452,100,1,0
7587,4441,100,1,0
7588,4442,100,1,0
7589,4443,100,1,0
7590,4444,100,1,0
7591,4445,100,1,0
7592,4446,100,1,0
7593,4447,100,1,0
7594,4153,100,1,0
7595,4448,100,1,0
7597,4448,100,1,0
7598,4294,100,1,0
7599,4308,100,1,0
7600,4297,100,1,0
7601,4451,100,1,0
7603,4456,100,1,0
7604,756,100,1,0
7605,3609,100,1,0
7606,3610,100,1,0
7607,3611,100,1,0
7608,171,100,1,0
7609,2796,100,1,0
7610,2797,100,1,0
7611,7,100,1,0
7612,2881,100,1,0
7613,2884,100,1,0
7614,2885,100,1,0
7615,2886,100,1,0
7616,2893,100,1,0
7618,4458,100,1,0
7619,2504,100,1,0
7620,4457,100,1,0
7622,4430,100,1,0
7624,4461,100,1,0
7625,4462,100,1,0
7626,4463,100,1,0
7627,4468,100,1,0
7628,4469,100,1,0
7629,4467,100,1,0
7630,4464,100,1,0
7631,4470,100,1,0
7632,4470,100,1,0
7633,4470,100,1,0
7634,4447,100,1,0
7635,4471,100,1,0
7636,4472,100,1,0
7637,4466,100,1,0
7638,4473,100,1,0
7639,4466,100,1,0
7642,4474,100,1,0
7643,242,50,1,0
7644,514,50,1,0
7645,515,50,1,0
7646,516,50,1,0
7647,517,50,1,0
7648,4476,100,1,0
7651,4477,100,1,0
7653,4480,100,1,0
7656,4308,100,1,0
7657,1434,100,1,0
7658,4480,100,1,0
7659,4481,100,1,0
7662,4482,100,1,0
7663,4484,100,1,0
7664,4487,100,1,0
7666,4486,100,1,0
7667,4488,100,1,0
7668,4489,100,1,0
7669,4485,100,1,0
7670,4491,100,1,0
7671,4087,100,1,0
7672,1601,100,1,0
7673,1605,3,1,0
7674,2029,100,1,0
7678,4496,100,1,0
7680,4497,100,1,0
7681,3669,100,1,0
7682,4498,100,1,0
7684,4500,100,1,0
7686,4493,100,1,0
7688,4495,100,1,0
7689,4501,100,1,0
7690,4502,100,1,0
7691,4503,100,1,0
7692,4504,100,1,0
7694,4506,100,1,0
7695,4508,100,1,0
7697,4037,100,1,0
7698,3607,100,1,0
7700,3873,100,1,0
7701,3873,100,1,0
7702,4510,100,1,0
7703,4511,100,1,0
7704,4512,100,1,0
7705,2161,100,1,0
7706,4554,100,1,0
7707,4513,100,1,0
7708,4514,100,1,0
7709,4551,100,1,0
7713,4516,100,1,0
7714,4558,100,1,0
7715,4289,100,1,0
7716,4515,100,1,0
7717,4517,100,1,0
7718,4627,100,1,0
7720,4526,100,1,0
7721,4529,100,1,0
7722,4518,100,1,0
7723,1041,100,1,0
7724,4531,100,1,0
7725,4284,100,1,0
7726,4150,100,1,0
7727,4284,100,1,0
7728,4150,100,1,0
7729,4532,100,1,0
7730,4533,100,1,0
7731,4534,100,1,0
7736,4535,100,1,0
7744,4536,100,1,0
7745,4284,100,1,0
7746,4591,100,1,0
7747,4284,100,1,0
7748,4548,100,1,0
7749,4537,100,1,0
7750,4538,100,1,0
7751,1869,100,1,0
7752,2792,100,1,0
7753,2793,100,1,0
7754,2794,100,1,0
7755,2795,100,1,0
7756,4512,100,1,0
7763,4549,100,1,0
7765,4540,100,1,0
7774,4541,100,1,0
7775,4542,100,1,0
7776,4543,100,1,0
7777,4544,100,1,0
7779,3860,100,1,0
7784,1753,100,1,0
7785,1753,100,1,0
7787,3817,100,1,0
7789,4591,100,1,0
7790,4553,100,1,0
7791,4555,100,1,0
7792,4557,100,1,0
7794,4559,100,1,0
7795,4559,100,1,0
7799,1043,100,1,0
7800,972,100,1,0
7801,4562,100,1,0
7802,972,100,1,0
7803,7,100,1,0
7807,4565,100,1,0
7808,4561,100,1,0
7811,4560,100,1,0
7812,4566,100,1,0
7813,2796,100,1,0
7814,2797,100,1,0
7815,7,100,1,0
7817,4567,100,1,0
7818,4569,100,1,0
7819,4570,100,1,0
7822,4429,100,1,0
7824,243,100,1,0
7825,4572,100,1,0
7830,4574,100,1,0
7831,4575,100,1,0
7832,4575,100,1,0
7833,4575,100,1,0
7834,4575,100,1,0
7835,4575,100,1,0
7836,4575,100,1,0
7837,4575,100,1,0
7838,4575,100,1,0
7839,4575,100,1,0
7840,4575,100,1,0
7841,4575,100,1,0
7842,4575,100,1,0
7843,4575,100,1,0
7844,4576,100,1,0
7845,4577,100,1,0
7846,4577,100,1,0
7847,4577,100,1,0
7848,4575,100,1,0
7849,4575,100,1,0
7850,4575,100,1,0
7851,4578,100,1,0
7852,4579,100,1,0
7853,4575,100,1,0
7854,4580,100,1,0
7856,4566,100,1,0
7857,4581,100,1,0
7859,2796,100,1,0
7860,2797,100,1,0
7861,7,100,1,0
7867,797,100,1,0
7868,588,100,1,0
7869,4562,100,1,0
7870,972,100,1,0
7871,4562,100,1,0
7872,972,100,1,0
7873,4586,100,1,0
7874,972,100,1,0
7875,4586,100,1,0
7876,972,100,1,0
7877,4586,100,1,0
7878,972,100,1,0
7887,4589,100,1,0
7888,4590,100,1,0
7889,4593,100,1,0
7890,4594,100,1,0
7891,4595,100,1,0
7892,4595,100,1,0
7893,4595,100,1,0
7894,4596,100,1,0
7895,4600,100,1,0
7896,4600,100,1,0
7897,4604,100,1,0
7898,4604,100,1,0
7899,4604,100,1,0
7900,4604,100,1,0
7901,4604,100,1,0
7905,4604,100,1,0
7906,4575,100,1,0
7907,4604,100,1,0
7908,4604,100,1,0
7909,4605,100,1,0
7916,3066,100,1,0
7918,4607,100,1,0
7919,2302,100,1,0
7920,2375,100,1,0
7923,1934,100,1,0
7926,4612,100,1,0
7927,4609,100,1,0
7928,4609,100,1,0
7929,4609,100,1,0
7930,4609,100,1,0
7931,4609,100,1,0
7932,4609,100,1,0
7933,4609,100,1,0
7934,4609,100,1,0
7935,4609,100,1,0
7936,4609,100,1,0
7939,4609,100,1,0
7940,4575,100,1,0
7942,4611,100,1,0
7945,1003,100,1,0
7947,1863,100,1,0
7948,4615,100,1,0
7949,4613,100,1,0
7950,4617,100,1,0
7951,4616,100,1,0
7952,4616,100,1,0
7953,1526,100,1,0
7954,1864,100,1,0
7955,2100,100,1,0
7957,4619,100,1,0
7959,4619,100,1,0
7960,3893,100,1,0
7961,4621,100,1,0
7962,972,100,1,0
7963,4622,100,1,0
7964,4622,100,1,0
7965,4622,100,1,0
7966,4622,100,1,0
7967,4622,100,1,0
7968,4622,100,1,0
7969,4622,100,1,0
7970,4622,100,1,0
7971,4622,100,1,0
7972,4622,100,1,0
7973,4622,100,1,0
7974,4623,100,1,0
7975,4622,100,1,0
7976,4622,100,1,0
7977,4622,100,1,0
7978,4623,100,1,0
7979,4623,100,1,0
7980,4623,100,1,0
7981,4624,100,1,0
7983,3634,100,1,0
7984,4422,100,1,0
7987,4628,100,1,0
7988,4626,100,1,0
7989,4633,100,1,0
7990,4525,100,1,0
7991,3188,100,1,0
7992,4630,100,1,0
7994,4631,100,1,0
7996,4634,100,1,0
8001,4622,100,1,0
8002,4622,100,1,0
8003,4622,100,1,0
8004,4622,100,1,0
8005,4622,100,1,0
8006,4622,100,1,0
8007,4622,100,1,0
8008,4622,100,1,0
8009,4622,100,1,0
8010,4622,100,1,0
8011,4622,100,1,0
8012,4622,100,1,0
8013,4622,100,1,0
8014,3634,100,1,0
8021,4643,100,1,0
8022,4644,100,1,0
8023,4510,100,1,0
8027,4613,100,1,0
8028,2003,100,1,0
8029,4645,100,1,0
8030,4647,100,1,0
8031,4648,100,1,0
8032,4646,100,1,0
8034,4646,100,1,0
8035,4646,100,1,0
8036,4646,100,1,0
8037,4646,100,1,0
8038,4646,100,1,0
8039,4646,100,1,0
8040,4646,100,1,0
8044,4649,100,1,0
8045,3911,100,1,0
8046,3917,100,1,0
8047,4651,100,1,0
8049,4652,100,1,0
8050,4653,100,1,0
8052,114,100,1,0
8053,523,100,1,0
8054,2161,100,1,0
8055,4654,100,1,0
8059,4583,100,1,0
8060,3873,100,1,0
8061,2799,100,1,0
8062,4656,100,1,0
8064,2440,100,1,0
8066,4658,100,1,0
8067,4659,100,1,0
8068,2521,100,1,0
8069,4660,100,1,0
8070,1869,100,1,0
8071,2792,100,1,0
8072,2793,100,1,0
8073,2794,100,1,0
8074,2795,100,1,0
8075,2823,100,1,0
8076,2824,100,1,0
8077,2825,100,1,0
8078,2826,100,1,0
8079,2827,100,1,0
8080,2828,100,1,0
8081,4661,100,1,0
8082,2249,100,1,0
8083,3185,100,1,0
8084,3186,100,1,0
8086,4663,100,1,0
8092,4662,100,1,0
8094,4664,100,1,0
8095,2823,100,1,0
8096,2824,100,1,0
8097,2825,100,1,0
8098,2826,100,1,0
8099,2827,100,1,0
8100,2828,100,1,0
8101,4665,100,1,0
8106,4666,100,1,0
8107,1083,50,1,0
8108,4667,100,1,0
8110,4668,100,1,0
8112,4669,100,1,0
8113,1601,100,1,0
8114,1605,3,1,0
8115,2029,100,1,0
8117,4670,100,1,0
8118,4671,100,1,0
8119,4672,100,1,0
8120,4673,100,1,0
8121,4674,100,1,0
8124,2823,100,1,0
8125,2824,100,1,0
8126,2825,100,1,0
8127,2826,100,1,0
8128,2827,100,1,0
8129,2828,100,1,0
8132,407,100,1,0
8133,2865,100,1,0
8134,2866,100,1,0
8135,2867,100,1,0
8137,2823,100,1,0
8138,2824,100,1,0
8139,2825,100,1,0
8140,2826,100,1,0
8141,2827,100,1,0
8142,2828,100,1,0
8143,1869,100,1,0
8144,2792,100,1,0
8145,2793,100,1,0
8146,2794,100,1,0
8147,2795,100,1,0
8148,4675,100,1,0
8149,1869,100,1,0
8150,2792,100,1,0
8151,2793,100,1,0
8152,2794,100,1,0
8153,2795,100,1,0
8154,2791,100,1,0
8155,2790,100,1,0
8156,2789,100,1,0
8157,4676,100,1,0
8158,4677,100,1,0
8159,4678,100,1,0
8160,4677,100,1,0
8161,4677,100,1,0
8162,4679,100,1,0
8163,3666,100,1,0
8164,4681,100,1,0
8168,4684,100,1,0
8172,4686,100,1,0
8173,1855,100,1,0
8181,4692,100,1,0
8182,4693,100,1,0
8183,2510,100,1,0
8184,2510,100,1,0
8185,2510,100,1,0
8186,2510,100,1,0
8187,2510,100,1,0
8188,2510,100,1,0
8189,2510,100,1,0
8191,2510,100,1,0
8192,2510,100,1,0
8193,2510,100,1,0
8194,2510,100,1,0
8196,2510,100,1,0
8197,2510,100,1,0
8198,4694,100,1,0
8201,4695,100,1,0
8202,4696,100,1,0
8204,4697,100,1,0
8205,2510,100,1,0
8206,4699,100,1,0
8208,4700,100,1,0
8209,2744,100,1,0
8210,2868,100,1,0
8211,4663,100,1,0
8212,2510,100,1,0
8213,2843,100,1,0
8214,2844,100,1,0
8215,2845,100,1,0
8216,2846,100,1,0
8217,4667,100,1,0
8218,4701,100,1,0
8220,2167,100,1,0
8221,4202,100,1,0
8222,4702,100,1,0
8223,4703,100,1,0
8224,3894,100,1,0
8225,4704,100,1,0
8226,756,100,1,0
8227,3609,100,1,0
8228,3610,100,1,0
8229,3611,100,1,0
8230,4705,100,1,0
8231,4706,100,1,0
8232,4705,100,1,0
8233,4706,100,1,0
8234,4707,100,1,0
8235,4708,100,1,0
8237,4709,100,1,0
8238,4710,100,1,0
8239,2601,100,1,0
8240,4711,100,1,0
8241,4713,100,1,0
8243,3789,100,1,0
8245,4714,100,1,0
8246,4715,100,1,0
8247,4717,100,1,0
8248,4716,100,1,0
8249,3789,100,1,0
8250,3789,100,1,0
8251,3789,100,1,0
8252,4719,100,1,0
8253,4719,100,1,0
8254,4719,100,1,0
8256,4720,100,1,0
8257,4720,100,1,0
8260,3934,100,1,0
8261,4721,100,1,0
8262,4722,100,1,0
8263,3873,100,1,0
8267,4723,100,1,0
8271,4067,100,1,0
8272,4725,100,1,0
8274,4726,100,1,0
8275,4363,100,1,0
8279,4736,100,1,0
8280,2417,100,1,0
8282,4738,100,1,0
8285,1758,100,1,0
8286,4739,100,1,0
8291,4573,100,1,0
8293,4741,100,1,0
8298,4745,100,1,0
8300,2438,100,1,0
8303,4319,100,1,0
8305,4233,100,1,0
8306,4319,100,1,0
8308,4233,100,1,0
8309,4748,100,1,0
8312,4200,100,1,0
8313,4750,100,1,0
8314,4744,100,1,0
8318,4751,100,1,0
8319,4752,100,1,0
8321,1806,100,1,0
8322,4753,100,1,0
8323,4716,100,1,0
8329,4755,100,1,0
8331,4756,100,1,0
8332,4757,100,1,0
8334,4758,100,1,0
8336,4760,100,1,0
8339,4762,100,1,0
8341,3738,100,1,0
8342,3738,100,1,0
8343,3738,100,1,0
8344,3738,100,1,0
8346,4765,100,1,0
8348,4690,100,1,0
8350,4769,100,1,0
8353,5799,100,1,0
8354,4149,100,1,0
8355,4435,100,1,0
8356,6051,100,1,0
8357,2823,100,1,0
8358,2824,100,1,0
8359,2825,100,1,0
8360,2826,100,1,0
8361,2827,100,1,0
8362,2828,100,1,0
8363,1043,100,1,0
8364,972,100,1,0
8365,4775,100,1,0
8367,4776,100,1,0
8368,2605,100,1,0
8369,2819,100,1,0
8370,2820,100,1,0
8371,2821,100,1,0
8372,2822,100,1,0
8376,4778,100,1,0
8377,4778,100,1,0
8378,2868,100,1,0
8379,3869,100,1,0
8385,4780,100,1,0
8386,4781,100,1,0
8387,4782,100,1,0
8388,4917,100,1,0
8392,4199,100,1,0
8393,4783,100,1,0
8394,4784,100,1,0
8395,4783,100,1,0
8397,4786,100,1,0
8399,4737,100,1,0
8400,2735,100,1,0
8401,4788,100,1,0
8402,4611,100,1,0
8403,1294,100,1,0
8404,1305,100,1,0
8405,1306,100,1,0
8406,1294,100,1,0
8407,1292,100,1,0
8408,1305,100,1,0
8409,1306,100,1,0
8410,1292,100,1,0
8411,2846,100,1,0
8412,4796,100,1,0
8414,4795,100,1,0
8419,4804,100,1,0
8420,4803,100,1,0
8421,138,100,1,0
8422,4805,100,1,0
8423,2341,100,1,0
8424,4363,100,1,0
8425,4806,100,1,0
8426,4807,100,1,0
8427,4808,100,1,0
8430,3996,100,1,0
8431,3996,100,1,0
8432,3996,100,1,0
8435,4811,100,1,0
8437,4812,100,1,0
8440,4813,100,1,0
8441,4819,100,1,0
8442,4814,100,1,0
8443,4820,100,1,0
8449,4821,100,1,0
8452,4622,100,1,0
8453,4622,100,1,0
8454,4622,100,1,0
8455,4622,100,1,0
8456,4622,100,1,0
8457,4622,100,1,0
8458,4622,100,1,0
8459,4622,100,1,0
8460,4622,100,1,0
8461,4622,100,1,0
8462,4622,100,1,0
8463,4622,100,1,0
8464,4622,100,1,0
8465,4622,100,1,0
8466,4622,100,1,0
8467,4622,100,1,0
8468,4622,100,1,0
8469,4622,100,1,0
8470,4622,100,1,0
8471,4622,100,1,0
8472,4622,100,1,0
8473,4622,100,1,0
8474,4622,100,1,0
8475,4622,100,1,0
8476,4622,100,1,0
8477,4622,100,1,0
8478,1604,100,1,0
8479,4825,100,1,0
8480,4824,100,1,0
8481,4827,100,1,0
8482,4827,100,1,0
8484,2458,100,1,0
8485,243,100,1,0
8486,518,100,1,0
8488,1506,100,1,0
8489,4830,100,1,0
8490,4833,100,1,0
8491,4838,100,1,0
8492,4834,100,1,0
8493,4810,100,1,0
8495,4740,100,1,0
8496,4818,100,1,0
8497,4818,100,1,0
8498,4841,100,1,0
8499,4839,100,1,0
8501,4843,100,1,0
8502,4844,100,1,0
8503,4845,100,1,0
8504,4837,100,1,0
8510,4848,100,1,0
8511,4853,100,1,0
8514,4855,100,1,0
8517,4858,100,1,0
8518,4859,100,1,0
8525,2578,100,1,0
8528,922,100,1,0
8532,4873,100,1,0
8533,4871,100,1,0
8534,4877,100,1,0
8535,4878,100,1,0
8536,4872,100,1,0
8537,4872,100,1,0
8538,4872,100,1,0
8540,4881,100,1,0
8544,2823,100,1,0
8545,2824,100,1,0
8546,2825,100,1,0
8547,2826,100,1,0
8548,2827,100,1,0
8549,2828,100,1,0
8550,4887,100,1,0
8551,4888,100,1,0
8552,4883,100,1,0
8555,4892,100,1,0
8556,3770,100,1,0
8557,1133,100,1,0
8558,3770,100,1,0
8559,4893,100,1,0
8560,4645,100,1,0
8565,4896,100,1,0
8566,4897,100,1,0
8567,4898,100,1,0
8569,3086,100,1,0
8570,4607,100,1,0
8571,1834,100,1,0
8572,4901,100,1,0
8599,4904,100,1,0
8603,3140,100,1,0
8605,4895,100,1,0
8606,5208,100,1,0
8609,3140,100,1,0
8612,4904,100,1,0
8613,4808,100,1,0
8617,4916,100,1,0
8619,4920,100,1,0
8620,4919,100,1,0
8621,4919,100,1,0
8622,4919,100,1,0
8623,4919,100,1,0
8624,4919,100,1,0
8625,4919,100,1,0
8626,4919,100,1,0
8627,4921,100,1,0
8628,4922,100,1,0
8632,4927,100,1,0
8633,2161,100,1,0
8634,4929,100,1,0
8638,4933,100,1,0
8639,4932,100,1,0
8640,4932,100,1,0
8641,4906,100,1,0
8642,4935,100,1,0
8643,4934,100,1,0
8644,4930,100,1,0
8646,4938,100,1,0
8648,4940,100,1,0
8662,5035,100,1,0
8663,4939,100,1,0
8667,4944,100,1,0
8669,4945,100,1,0
8670,4943,100,1,0
8673,1858,100,1,0
8674,4948,100,1,0
8676,4863,100,1,0
8682,4950,100,1,0
8683,4951,100,1,0
8684,4949,100,1,0
8685,4949,100,1,0
8688,4868,100,1,0
8690,4954,100,1,0
8695,4957,100,1,0
8697,2810,100,1,0
8698,4959,100,1,0
8700,240,100,1,0
8701,240,100,1,0
8702,4961,100,1,0
8703,127,100,1,1
8704,240,100,1,0
8705,4962,100,1,0
8706,4963,100,1,0
8708,4964,100,1,0
8709,4966,100,1,0
8711,4969,100,1,0
8712,2071,100,1,0
8713,4979,100,1,0
8715,4981,100,1,0
8718,4963,100,1,0
8719,4986,100,1,0
8720,2871,100,1,0
8721,2872,100,1,0
8722,2873,100,1,0
8723,2874,100,1,0
8724,2875,100,1,0
8725,4980,100,1,0
8726,4980,100,1,0
8727,4967,100,1,0
8728,4980,100,1,0
8729,4992,100,1,0
8736,4995,100,1,0
8739,2846,100,1,0
8740,4998,100,1,0
8741,4999,100,1,0
8742,5000,100,1,0
8743,2796,100,1,0
8744,2797,100,1,0
8745,7,100,1,0
8746,4994,100,1,0
8747,5004,100,1,0
8750,5007,100,1,0
8755,4867,100,1,0
8757,5014,100,1,0
8758,5015,100,1,0
8759,5016,100,1,0
8760,5017,100,1,0
8761,5018,100,1,0
8762,7,100,1,0
8763,4939,100,1,0
8770,4939,100,1,0
8773,5030,100,1,0
8774,5031,100,1,0
8775,5032,100,1,0
8776,5033,100,1,0
8778,5034,100,1,0
8779,4968,100,1,0
8780,5036,100,1,0
8783,5037,100,1,0
8785,4885,100,1,0
8787,5038,100,1,0
8788,5518,100,1,0
8789,2799,100,1,0
8790,5041,100,1,0
8791,4992,100,1,0
8792,5043,100,1,0
8794,4969,100,1,0
8795,5045,100,1,0
8796,5045,100,1,0
8797,2605,100,1,0
8798,2819,100,1,0
8799,2820,100,1,0
8800,2821,100,1,0
8801,2822,100,1,0
8802,5046,100,1,0
8803,5051,100,1,0
8805,5054,100,1,0
8807,5057,100,1,0
8808,4890,100,1,0
8810,5059,100,1,0
8811,5060,100,1,0
8817,4890,100,1,0
8818,2846,100,1,0
8821,5067,100,1,0
8822,5067,100,1,0
8824,5068,100,1,0
8825,5072,100,1,0
8826,5070,100,1,0
8827,5071,100,1,0
8828,5069,100,1,0
8829,3127,100,1,0
8830,5074,100,1,0
8831,2723,100,1,0
8832,5077,100,1,0
8833,5078,100,1,0
8834,2723,100,1,0
8835,5079,100,1,0
8836,5080,100,1,0
8837,5081,100,1,0
8838,5082,100,1,0
8839,5083,100,1,0
8840,5084,100,1,0
8841,5085,100,1,0
8842,5086,100,1,0
8843,5087,100,1,0
8844,4083,100,1,0
8845,5088,100,1,0
8846,5089,100,1,0
8847,5090,100,1,0
8848,5098,100,1,0
8849,5099,100,1,0
8850,5100,100,1,0
8851,5101,100,1,0
8852,5102,100,1,0
8853,5103,100,1,0
8854,5104,100,1,0
8855,5105,100,1,0
8856,5106,100,1,0
8857,5107,100,1,0
8858,2796,100,1,0
8859,2796,100,1,0
8860,5109,100,1,0
8861,5110,100,1,0
8862,5111,100,1,0
8863,5112,100,1,0
8864,5113,100,1,0
8865,5114,100,1,0
8866,5115,100,1,0
8867,5116,100,1,0
8869,5119,100,1,0
8870,5120,100,1,0
8871,5121,100,1,0
8872,5122,100,1,0
8873,5123,100,1,0
8874,5124,100,1,0
8875,5125,100,1,0
8876,5126,100,1,0
8877,5127,100,1,0
8881,4827,100,1,0
8882,4826,100,1,0
8883,5128,100,1,0
8884,5129,100,1,0
8885,514,100,1,0
8886,515,100,1,0
8887,516,100,1,0
8888,517,100,1,0
8889,183,100,1,0
8890,5134,100,1,0
8891,5134,100,1,0
8892,5135,100,1,0
8893,5136,100,1,0
8894,5139,100,1,0
8900,5153,100,1,0
8904,5157,100,1,0
8905,6051,100,1,0
8906,4958,100,1,0
8907,4956,100,1,0
8908,4958,100,1,0
8909,4956,100,1,0
8910,4768,100,1,0
8911,5159,100,1,0
8912,5158,100,1,0
8913,4686,100,1,0
8922,5164,100,1,0
8925,5062,100,1,0
8928,7,100,1,0
8929,5168,100,1,0
8933,7,100,1,0
8934,5169,100,1,0
8935,5171,100,1,0
8937,3612,100,1,0
8938,5175,100,1,0
8940,5005,100,1,0
8944,5178,100,1,0
8945,5179,100,1,0
8949,5008,100,1,0
8950,5174,100,1,0
8952,5176,100,1,0
8953,5180,100,1,0
8956,5173,100,1,0
8959,5184,100,1,0
8960,5183,100,1,0
8962,5141,100,1,0
8963,5186,100,1,0
8964,5187,100,1,0
8965,4813,100,1,0
8966,5193,100,1,0
8968,5197,100,1,0
8969,7,100,1,0
8971,2167,100,1,0
8973,5192,100,1,0
8977,5204,100,1,0
8978,5203,100,1,0
8979,5203,100,1,0
8980,5205,100,1,0
8988,5213,100,1,0
8997,5226,100,1,0
8998,5196,100,1,0
8999,5232,100,1,0
9000,5246,100,1,0
9001,5246,100,1,0
9003,5247,100,1,0
9004,5247,100,1,0
9006,5252,100,1,0
9007,552,100,1,0
9008,3719,100,1,0
9009,467,100,1,0
9010,5259,100,1,0
9011,5264,100,1,0
9012,5265,100,1,0
9013,5266,100,1,0
9014,5267,100,1,0
9016,5261,100,1,0
9020,5273,100,1,0
9023,4087,100,1,0
9024,4087,100,1,0
9025,5278,100,1,0
9026,5279,100,1,0
9027,5280,100,1,0
9028,5281,100,1,0
9029,5296,100,1,0
9030,5297,100,1,0
9031,5299,100,1,0
9032,3738,100,1,0
9033,5273,100,1,0
9034,5305,100,1,0
9036,5318,100,1,0
9037,5320,100,1,0
9038,5321,100,1,0
9039,5322,100,1,0
9040,5192,100,1,0
9041,5196,100,1,0
9043,5328,100,1,0
9044,5328,100,3,0
9045,5330,100,1,0
9048,5332,100,1,0
9049,5333,100,1,0
9050,5334,100,1,0
9051,5335,100,1,0
9052,5331,100,1,0
9055,5177,100,1,0
9056,5330,100,1,0
9057,5331,100,1,0
9058,5330,100,1,0
9059,5331,100,1,0
9060,5337,100,1,0
9061,5339,100,1,0
9062,5338,100,1,0
9063,5340,100,1,0
9064,1238,100,1,0
9065,4622,100,1,0
9066,4622,100,1,0
9067,4622,100,1,0
9068,4622,100,1,0
9069,5341,100,1,0
9070,5342,100,1,0
9071,5345,100,1,0
9072,5343,100,1,0
9073,5344,100,1,0
9074,5346,100,1,0
9075,5348,100,1,0
9076,5347,100,1,0
9078,4087,100,1,0
9079,5349,100,1,0
9080,5347,100,1,0
9081,5350,100,1,0
9082,5354,100,1,0
9083,5351,100,1,0
9084,5639,100,1,0
9085,5353,100,1,0
9086,5351,100,1,0
9087,5351,100,1,0
9088,5356,100,1,0
9089,5356,100,1,0
9095,5181,100,1,0
9097,5336,100,1,0
9098,5351,100,1,0
9099,5360,100,1,0
9100,5361,100,1,0
9104,5365,100,1,0
9105,5366,100,1,0
9106,5367,100,1,0
9107,5368,100,1,0
9108,5264,100,1,0
9109,5265,100,1,0
9110,5266,100,1,0
9111,5267,100,1,0
9112,5369,100,1,0
9113,5370,100,1,0
9114,4087,100,1,0
9115,4087,100,1,0
9116,5371,100,1,0
9117,5373,100,1,0
9118,5375,100,1,0
9119,5376,100,1,0
9120,5377,100,1,0
9121,5378,100,1,0
9122,5379,100,1,0
9123,5382,100,1,0
9124,5381,100,1,0
9125,5383,100,1,0
9127,5384,100,1,0
9128,5385,100,1,0
9129,5386,100,1,0
9131,5387,100,1,0
9132,5388,100,1,0
