id,doodad_func_group_id,actual_func_id,actual_func_type,next_phase,sound_id,func_skill_id,perm_id,act_count
13645,16615,2303,DoodadFuncFakeUse,16616,,,0,0
13646,16618,2304,DoodadFuncFakeUse,-1,,,0,0
13648,16277,2306,DoodadFuncFakeUse,16278,,,0,0
13649,16278,2307,DoodadFuncFakeUse,16586,,,0,0
13651,16622,606,DoodadFuncSkillHit,16713,,,0,0
13652,16625,3425,DoodadFuncUse,16626,,21119,0,0
13653,16627,3426,DoodadFuncUse,16628,,21122,0,0
13654,16628,2868,DoodadFuncLootItem,16629,,,0,0
13655,16630,3427,DoodadFuncUse,16631,,21128,0,0
13656,16238,43,DoodadFuncConditionalUse,16239,59,,0,0
13657,16632,3428,DoodadFuncUse,16633,,21136,0,0
13658,16586,2308,DoodadFuncFakeUse,16552,,,0,0
13660,16636,607,DoodadFuncSkillHit,16637,,,0,0
13663,16338,2310,DoodadFuncFakeUse,16340,,,0,0
13664,16649,2869,DoodadFuncLootItem,16650,,,0,0
13665,16648,2311,DoodadFuncFakeUse,16649,,,0,0
13668,16652,2870,DoodadFuncLootItem,16657,,,0,0
13669,16645,608,DoodadFuncSkillHit,16646,,,0,3
13670,16646,609,DoodadFuncSkillHit,16647,,,0,3
13673,16651,2313,DoodadFuncFakeUse,16652,,,0,0
13674,16661,610,DoodadFuncSkillHit,16662,,,0,0
13676,16648,611,DoodadFuncSkillHit,16650,,,0,10
13677,16666,612,DoodadFuncSkillHit,16667,,,0,0
13678,15653,174,DoodadFuncAttachment,-1,,15857,0,0
13686,16682,2314,DoodadFuncFakeUse,16683,,,0,0
13687,16683,415,DoodadFuncLootPack,16684,,,0,0
13688,16686,2315,DoodadFuncFakeUse,16687,,,0,0
13689,16687,416,DoodadFuncLootPack,16688,,,0,0
13690,16697,11,DoodadFuncDigTerrain,,,,0,0
13692,16702,22,DoodadFuncBuff,16703,,20802,0,0
13693,16703,23,DoodadFuncBuff,16704,,20802,0,0
13694,16704,24,DoodadFuncBuff,16705,,20802,0,0
13695,16705,25,DoodadFuncBuff,16706,,20802,0,0
13696,16711,2316,DoodadFuncFakeUse,-1,,,0,0
13697,16712,26,DoodadFuncBuff,16509,,20802,0,0
13698,16706,27,DoodadFuncBuff,16711,,20802,0,0
13699,16717,175,DoodadFuncAttachment,-1,,22762,0,0
13700,16718,176,DoodadFuncAttachment,-1,,22763,0,0
13701,16719,127,DoodadFuncCraftPack,-1,,,0,0
13702,16720,128,DoodadFuncCraftPack,-1,,,0,0
13703,16722,2317,DoodadFuncFakeUse,16857,,,0,0
13704,16725,613,DoodadFuncSkillHit,16727,,,0,0
13706,16725,3438,DoodadFuncUse,16728,,21350,0,0
13707,16729,3439,DoodadFuncUse,16730,,21352,0,0
13708,16731,2871,DoodadFuncLootItem,-1,,,0,0
13709,16733,3440,DoodadFuncUse,16734,,21353,0,0
13710,3925,3441,DoodadFuncUse,3926,,12581,0,0
13711,16736,3442,DoodadFuncUse,16737,,21359,0,0
13712,16738,614,DoodadFuncSkillHit,16739,,,0,0
13713,16739,615,DoodadFuncSkillHit,16740,,,0,0
13714,16740,616,DoodadFuncSkillHit,16741,,,0,0
13715,16746,617,DoodadFuncSkillHit,16748,,,0,0
13716,16746,618,DoodadFuncSkillHit,16747,,,0,0
13717,16746,619,DoodadFuncSkillHit,16748,,,0,0
13718,16746,620,DoodadFuncSkillHit,16748,,,0,0
13719,16746,621,DoodadFuncSkillHit,16747,,,0,0
13720,16747,622,DoodadFuncSkillHit,16746,,,0,0
13721,16743,623,DoodadFuncSkillHit,16744,,,0,0
13722,16744,624,DoodadFuncSkillHit,16745,,,0,0
13723,16744,625,DoodadFuncSkillHit,16743,,,0,0
13724,16744,626,DoodadFuncSkillHit,16745,,,0,0
13725,16744,627,DoodadFuncSkillHit,16745,,,0,0
13726,16744,628,DoodadFuncSkillHit,16743,,,0,0
13727,16744,629,DoodadFuncSkillHit,16745,,,0,0
13728,16749,630,DoodadFuncSkillHit,16750,,,0,0
13729,1951,177,DoodadFuncAttachment,-1,,20847,0,0
13730,1951,637,DoodadFuncRecoverItem,-1,,,0,0
13731,16755,3443,DoodadFuncUse,16761,,21365,0,0
13732,16759,3444,DoodadFuncUse,16756,,21367,0,0
13733,16761,3445,DoodadFuncUse,16756,,21367,0,0
13734,16765,3446,DoodadFuncUse,16766,,20617,0,0
13735,16767,2872,DoodadFuncLootItem,-1,,,0,0
13736,16768,2318,DoodadFuncFakeUse,16769,,,0,0
13739,16770,3447,DoodadFuncUse,16771,,21369,0,1
13740,15973,638,DoodadFuncRecoverItem,-1,,,0,0
13741,16461,639,DoodadFuncRecoverItem,-1,,,0,0
13742,16462,640,DoodadFuncRecoverItem,-1,,,0,0
13743,16463,641,DoodadFuncRecoverItem,-1,,,0,0
13744,16775,2319,DoodadFuncFakeUse,16774,,,0,0
13746,16778,3448,DoodadFuncUse,16779,,21381,0,0
13747,16780,3449,DoodadFuncUse,16781,,21385,0,0
13748,16782,3450,DoodadFuncUse,16783,,21393,0,0
13749,16783,2874,DoodadFuncLootItem,16784,,,0,0
13750,16785,3451,DoodadFuncUse,16786,,21394,0,0
13751,16796,631,DoodadFuncSkillHit,16797,,,0,0
13752,16799,632,DoodadFuncSkillHit,16800,,,0,0
13753,16800,633,DoodadFuncSkillHit,16801,,,0,0
13754,16800,634,DoodadFuncSkillHit,16799,,,0,0
13755,16800,635,DoodadFuncSkillHit,16801,,,0,0
13756,16800,636,DoodadFuncSkillHit,16801,,,0,0
13757,16800,637,DoodadFuncSkillHit,16799,,,0,0
13758,16800,638,DoodadFuncSkillHit,16801,,,0,0
13759,16790,3452,DoodadFuncUse,16791,,21397,0,0
13760,16804,639,DoodadFuncSkillHit,16805,,,0,0
13761,16802,3453,DoodadFuncUse,-1,,21398,0,0
13762,16806,640,DoodadFuncSkillHit,16807,,,0,0
13763,16809,3454,DoodadFuncUse,16810,,21399,0,0
13765,16818,3456,DoodadFuncUse,16819,,21400,0,0
13766,16822,19,DoodadFuncEnterInstance,-1,,21401,0,0
13767,16822,16,DoodadFuncRemoveInstance,-1,,21402,0,0
13768,16823,641,DoodadFuncSkillHit,16824,,,0,0
13769,16824,642,DoodadFuncSkillHit,16825,,,0,0
13770,16824,643,DoodadFuncSkillHit,16823,,,0,0
13771,16824,644,DoodadFuncSkillHit,16825,,,0,0
13772,16824,645,DoodadFuncSkillHit,16825,,,0,0
13773,16824,646,DoodadFuncSkillHit,16823,,,0,0
13774,16824,647,DoodadFuncSkillHit,16825,,,0,0
13775,16826,3457,DoodadFuncUse,16827,,21403,0,0
13776,16829,3458,DoodadFuncUse,16830,,21404,0,0
13777,16837,3459,DoodadFuncUse,16838,,21404,0,0
13778,16841,3460,DoodadFuncUse,16842,,21405,0,0
13779,16844,3461,DoodadFuncUse,16845,,21405,0,0
13780,16852,648,DoodadFuncSkillHit,16853,,,0,0
13781,16855,649,DoodadFuncSkillHit,16856,,,0,0
13782,16855,650,DoodadFuncSkillHit,16854,,,0,0
13783,16855,651,DoodadFuncSkillHit,16856,,,0,0
13784,16855,652,DoodadFuncSkillHit,16856,,,0,0
13785,16855,653,DoodadFuncSkillHit,16854,,,0,0
13786,16855,654,DoodadFuncSkillHit,16856,,,0,0
13787,16854,655,DoodadFuncSkillHit,16855,,,0,0
13789,16775,29,DoodadFuncBuff,16773,,,0,0
13792,16861,104,DoodadFuncOpenPaper,-1,,21427,0,0
13795,16660,2323,DoodadFuncFakeUse,16863,,,0,0
13796,16864,642,DoodadFuncRecoverItem,-1,,11361,0,0
13797,16865,643,DoodadFuncRecoverItem,-1,,11361,0,0
13798,16866,644,DoodadFuncRecoverItem,-1,,11361,0,0
13799,16867,645,DoodadFuncRecoverItem,-1,,11361,0,0
13800,16864,3464,DoodadFuncUse,16865,,21458,0,0
13801,16865,3465,DoodadFuncUse,16866,,21458,0,0
13802,16866,3466,DoodadFuncUse,16867,,21458,0,0
13803,16867,3467,DoodadFuncUse,16999,,21458,0,0
13804,6989,3468,DoodadFuncUse,16864,,14776,0,0
13805,16869,656,DoodadFuncSkillHit,16868,,,0,0
13806,16876,105,DoodadFuncOpenPaper,-1,,21427,0,0
13807,16773,2875,DoodadFuncLootItem,16859,,,0,0
13809,16877,106,DoodadFuncOpenPaper,-1,,21488,0,0
13811,16880,2876,DoodadFuncLootItem,16881,,,0,0
13814,16879,2324,DoodadFuncFakeUse,16880,,,0,0
13815,16774,2325,DoodadFuncFakeUse,16773,,,0,0
13816,16776,2326,DoodadFuncFakeUse,16859,,,0,0
13817,16857,657,DoodadFuncSkillHit,16890,,,0,0
13818,16890,658,DoodadFuncSkillHit,16891,,,0,0
13819,16883,417,DoodadFuncLootPack,16893,,,0,0
13820,16893,228,DoodadFuncCutdowning,16884,,,0,0
13821,16607,3471,DoodadFuncUse,16953,,13789,0,0
13822,16882,3472,DoodadFuncUse,16883,,13976,0,0
13823,16887,3473,DoodadFuncUse,16888,,12935,0,0
13824,16888,2877,DoodadFuncLootItem,16889,,,0,0
13825,16892,3474,DoodadFuncUse,16883,,13976,0,0
13826,16892,3475,DoodadFuncUse,16882,,15874,0,0
13827,16869,659,DoodadFuncSkillHit,16868,,,0,0
13828,16899,2878,DoodadFuncLootItem,16900,,,0,0
13829,16901,646,DoodadFuncRecoverItem,-1,,,0,0
13830,16902,129,DoodadFuncCraftPack,-1,,,0,0
13831,16902,647,DoodadFuncRecoverItem,-1,,,0,0
13832,16903,130,DoodadFuncCraftPack,-1,,,0,0
13833,16903,648,DoodadFuncRecoverItem,-1,,,0,0
13834,16904,649,DoodadFuncRecoverItem,-1,,,0,0
13835,16905,650,DoodadFuncRecoverItem,-1,,,0,0
13836,16906,651,DoodadFuncRecoverItem,-1,,,0,0
13837,16690,131,DoodadFuncCraftPack,-1,,,0,0
13838,16907,132,DoodadFuncCraftPack,-1,,,0,0
13839,16689,133,DoodadFuncCraftPack,-1,,,0,0
13840,16908,134,DoodadFuncCraftPack,-1,,,0,0
13843,16912,397,DoodadFuncPurchase,-1,,14569,0,0
13844,16894,660,DoodadFuncSkillHit,16896,,,0,0
13845,16895,661,DoodadFuncSkillHit,16897,,,0,0
13846,16913,662,DoodadFuncSkillHit,16915,,,0,0
13847,16916,652,DoodadFuncRecoverItem,-1,,,0,0
13848,16917,653,DoodadFuncRecoverItem,-1,,,0,0
13849,16918,654,DoodadFuncRecoverItem,-1,,,0,0
13850,16919,655,DoodadFuncRecoverItem,-1,,,0,0
13851,16920,656,DoodadFuncRecoverItem,-1,,,0,0
13852,16921,657,DoodadFuncRecoverItem,-1,,,0,0
13853,16922,658,DoodadFuncRecoverItem,-1,,,0,0
13854,16923,659,DoodadFuncRecoverItem,-1,,,0,0
13855,16924,660,DoodadFuncRecoverItem,-1,,,0,0
13856,16925,661,DoodadFuncRecoverItem,-1,,,0,0
13857,16926,662,DoodadFuncRecoverItem,-1,,,0,0
13858,16898,2327,DoodadFuncFakeUse,16899,,,0,0
13859,16931,663,DoodadFuncRecoverItem,-1,,11361,0,0
13860,16934,2879,DoodadFuncLootItem,16933,,,0,0
13861,16932,3476,DoodadFuncUse,16934,,21545,0,0
13862,16936,663,DoodadFuncSkillHit,16937,,,0,0
13863,16939,295,DoodadFuncQuest,-1,,,0,0
13864,16940,664,DoodadFuncSkillHit,16941,,,0,0
13865,16942,664,DoodadFuncRecoverItem,-1,,11361,0,0
13866,16943,665,DoodadFuncSkillHit,16944,,,0,0
13867,16944,14,DoodadFuncExitIndun,-1,,21554,0,0
13868,16928,2328,DoodadFuncFakeUse,16945,,,0,0
13869,16945,2880,DoodadFuncLootItem,16946,,,0,0
13870,16927,212,DoodadFuncRemoveItem,16947,,21561,0,0
13871,16317,665,DoodadFuncRecoverItem,-1,,,0,0
13872,16315,666,DoodadFuncRecoverItem,-1,,,0,0
13873,15981,667,DoodadFuncRecoverItem,-1,,,0,0
13874,16319,668,DoodadFuncRecoverItem,-1,,,0,0
13875,16949,2329,DoodadFuncFakeUse,16950,,,0,0
13877,16951,2331,DoodadFuncFakeUse,16952,,,0,
13878,16955,2881,DoodadFuncLootItem,16954,,,0,0
13879,16967,2332,DoodadFuncFakeUse,16968,,,0,0
13880,7616,3477,DoodadFuncUse,7620,,13976,0,0
13881,16969,669,DoodadFuncRecoverItem,-1,,,0,0
13883,16970,670,DoodadFuncRecoverItem,-1,,,0,0
13885,16972,2335,DoodadFuncFakeUse,16973,,,0,0
13886,16973,2882,DoodadFuncLootItem,16974,,,0,0
13887,16977,135,DoodadFuncCraftPack,-1,,,0,0
13888,16977,671,DoodadFuncRecoverItem,-1,,,0,0
13889,16978,136,DoodadFuncCraftPack,-1,,,0,0
13890,16978,672,DoodadFuncRecoverItem,-1,,,0,0
13891,16980,2336,DoodadFuncFakeUse,16981,,,0,0
13892,16982,2337,DoodadFuncFakeUse,16983,,,0,0
13893,16984,2338,DoodadFuncFakeUse,16985,,,0,0
13894,1241,178,DoodadFuncAttachment,-1,,20383,1,0
13896,11416,179,DoodadFuncAttachment,-1,,21607,1,0
13898,14371,180,DoodadFuncAttachment,-1,,21609,1,0
13900,11415,181,DoodadFuncAttachment,-1,,21609,1,0
13902,14319,182,DoodadFuncAttachment,-1,,21610,1,0
13904,14373,183,DoodadFuncAttachment,-1,,21610,1,0
13907,16746,667,DoodadFuncSkillHit,16748,,,0,0
13908,13840,668,DoodadFuncSkillHit,13842,,,0,0
13909,16987,669,DoodadFuncSkillHit,16988,,,0,0
13910,16935,2339,DoodadFuncFakeUse,16990,,,0,0
13913,16930,213,DoodadFuncRemoveItem,16979,,21691,0,0
13914,16999,679,DoodadFuncRecoverItem,-1,,11361,0,0
13915,16999,3478,DoodadFuncUse,19267,,21458,0,0
13916,17001,3479,DoodadFuncUse,17002,,,0,0
13918,17004,3481,DoodadFuncUse,17005,,,0,0
13921,17010,3483,DoodadFuncUse,17011,,,0,0
13923,17012,3485,DoodadFuncUse,17013,,,0,0
13925,17014,3487,DoodadFuncUse,17015,,,0,0
13926,17016,3488,DoodadFuncUse,17017,,,0,0
13927,16621,670,DoodadFuncSkillHit,16715,,,0,0
13928,16622,671,DoodadFuncSkillHit,16715,,,0,0
13929,16623,672,DoodadFuncSkillHit,16715,,,0,0
13930,16713,673,DoodadFuncSkillHit,16715,,,0,0
13931,16714,674,DoodadFuncSkillHit,16715,,,0,0
13932,17018,675,DoodadFuncSkillHit,17019,,,0,0
13933,17022,676,DoodadFuncSkillHit,17023,,,0,0
13934,17024,677,DoodadFuncSkillHit,17025,,,0,0
13936,17009,679,DoodadFuncSkillHit,17008,,,0,0
13937,17029,3489,DoodadFuncUse,-1,,20997,0,0
13938,16546,3490,DoodadFuncUse,17028,,,0,0
13939,16949,680,DoodadFuncRecoverItem,-1,,,0,0
13940,17040,2341,DoodadFuncFakeUse,17041,,,0,0
13941,17041,2885,DoodadFuncLootItem,17042,,,0,0
13942,17043,2342,DoodadFuncFakeUse,17044,,,0,0
13943,17044,2886,DoodadFuncLootItem,17042,,,0,0
13944,17045,2343,DoodadFuncFakeUse,17046,,,0,0
13945,17047,2344,DoodadFuncFakeUse,17048,,,0,0
13946,17048,2887,DoodadFuncLootItem,17046,,,0,0
13947,17052,680,DoodadFuncSkillHit,17053,,,0,0
13948,17056,2345,DoodadFuncFakeUse,17057,,,0,0
13949,17060,681,DoodadFuncSkillHit,17061,,,0,0
13950,17061,682,DoodadFuncSkillHit,17062,,,0,0
13951,17065,2346,DoodadFuncFakeUse,17066,,,0,0
13953,17067,2347,DoodadFuncFakeUse,17068,,,0,0
13954,17068,2889,DoodadFuncLootItem,16859,,,0,0
13955,3056,3491,DoodadFuncUse,17072,,13988,0,0
13956,17072,418,DoodadFuncLootPack,17070,,,0,0
13957,16964,2348,DoodadFuncFakeUse,17073,,,0,0
13958,16957,2349,DoodadFuncFakeUse,17074,,,0,0
13959,17081,683,DoodadFuncSkillHit,17083,,,0,0
13960,16976,684,DoodadFuncSkillHit,16872,,,0,0
13961,16975,685,DoodadFuncSkillHit,16696,,,0,0
13964,17091,2350,DoodadFuncFakeUse,17092,,,0,0
13966,17093,2351,DoodadFuncFakeUse,17094,,,0,0
13967,17094,2892,DoodadFuncLootItem,17095,,,0,0
13968,17096,2893,DoodadFuncLootItem,17097,,,0,0
13969,17090,2352,DoodadFuncFakeUse,17096,,,0,0
13970,17086,687,DoodadFuncSkillHit,17087,,,0,0
13971,17088,3492,DoodadFuncUse,-1,,20997,0,0
13972,17089,3493,DoodadFuncUse,-1,,21859,0,0
13973,17098,3494,DoodadFuncUse,-1,,21862,0,0
13974,17099,31,DoodadFuncBuff,17100,,21717,0,0
13975,17101,2353,DoodadFuncFakeUse,17103,,,0,0
13976,17102,2354,DoodadFuncFakeUse,17104,,,0,0
13977,17103,2355,DoodadFuncFakeUse,17101,,,0,0
13978,17104,2356,DoodadFuncFakeUse,17102,,,0,0
13979,17107,3495,DoodadFuncUse,17108,,20978,0,0
13984,17116,184,DoodadFuncAttachment,-1,,21722,0,0
13985,17130,690,DoodadFuncSkillHit,17129,,,0,0
13986,17132,691,DoodadFuncSkillHit,16875,,,0,0
13988,17136,32,DoodadFuncBuff,17139,,21729,0,0
13989,17141,681,DoodadFuncRecoverItem,,,11361,0,0
13990,17143,682,DoodadFuncRecoverItem,-1,,11361,0,0
13991,17145,683,DoodadFuncRecoverItem,-1,,11361,0,0
13992,17137,33,DoodadFuncBuff,17139,,21729,0,0
13993,17147,684,DoodadFuncRecoverItem,-1,,11361,0,0
13994,17152,685,DoodadFuncRecoverItem,-1,,11361,0,0
13995,17149,693,DoodadFuncSkillHit,16870,,,0,0
13996,17154,686,DoodadFuncRecoverItem,-1,,11361,0,0
13997,17156,694,DoodadFuncSkillHit,16871,,,0,0
13998,17138,34,DoodadFuncBuff,17139,,21729,0,0
14000,17159,696,DoodadFuncSkillHit,16874,,,0,0
14001,17158,697,DoodadFuncSkillHit,17161,,,0,0
14002,17118,3497,DoodadFuncUse,17163,,13988,0,0
14003,17119,3498,DoodadFuncUse,17164,,13988,0,0
14004,17120,3499,DoodadFuncUse,17165,,13988,0,0
14005,17121,3500,DoodadFuncUse,17166,,13988,0,0
14006,17122,3501,DoodadFuncUse,17167,,13988,0,0
14007,17123,3502,DoodadFuncUse,17168,,13988,0,0
14008,17124,3503,DoodadFuncUse,17169,,13988,0,0
14009,17125,3504,DoodadFuncUse,17170,,13988,0,0
14010,17126,3505,DoodadFuncUse,17171,,13988,0,0
14011,17163,419,DoodadFuncLootPack,17070,,,0,0
14012,17164,420,DoodadFuncLootPack,17070,,,0,0
14013,17165,421,DoodadFuncLootPack,17070,,,0,0
14014,17166,422,DoodadFuncLootPack,17070,,,0,0
14015,17167,423,DoodadFuncLootPack,17070,,,0,0
14016,17168,424,DoodadFuncLootPack,17070,,,0,0
14017,17169,425,DoodadFuncLootPack,17070,,,0,0
14018,17170,426,DoodadFuncLootPack,17070,,,0,0
14019,17171,427,DoodadFuncLootPack,17070,,,0,0
14020,17178,698,DoodadFuncSkillHit,17179,,,0,0
14021,17173,3506,DoodadFuncUse,17174,,21757,0,0
14022,17184,687,DoodadFuncRecoverItem,-1,,,0,0
14023,17184,137,DoodadFuncCraftPack,-1,,,0,0
14025,17185,688,DoodadFuncRecoverItem,-1,,,0,0
14026,17186,107,DoodadFuncOpenPaper,-1,,21427,0,0
14027,17182,699,DoodadFuncSkillHit,17183,,,0,0
14028,17180,700,DoodadFuncSkillHit,17181,,,0,0
14029,17190,108,DoodadFuncOpenPaper,-1,,21427,0,0
14030,17196,701,DoodadFuncSkillHit,17135,,,0,0
14031,17008,214,DoodadFuncRemoveItem,17009,,21631,0,0
14032,16963,2358,DoodadFuncFakeUse,17197,,,0,0
14033,17199,2359,DoodadFuncFakeUse,17206,,,0,0
14035,17201,2361,DoodadFuncFakeUse,17207,,,0,0
14036,17200,2362,DoodadFuncFakeUse,17208,,,0,0
14038,17203,2364,DoodadFuncFakeUse,17209,,,0,0
14039,13820,702,DoodadFuncSkillHit,13821,,,0,0
14040,17227,689,DoodadFuncRecoverItem,-1,,,0,0
14041,17227,139,DoodadFuncCraftPack,-1,,,0,0
14042,17205,2365,DoodadFuncFakeUse,17212,,,0,0
14043,17212,2894,DoodadFuncLootItem,17219,,,0,0
14044,17198,703,DoodadFuncSkillHit,17205,,,0,0
14046,17230,109,DoodadFuncOpenPaper,-1,,21814,0,0
14048,17231,704,DoodadFuncSkillHit,17232,,,0,0
14049,17233,705,DoodadFuncSkillHit,17234,,,0,0
14050,17235,706,DoodadFuncSkillHit,17236,,,0,0
14051,17237,707,DoodadFuncSkillHit,17238,,,0,0
14053,17230,691,DoodadFuncRecoverItem,-1,,,0,0
14054,17242,692,DoodadFuncRecoverItem,-1,,,0,0
14055,17244,693,DoodadFuncRecoverItem,-1,,,0,0
14056,17249,708,DoodadFuncSkillHit,17251,,,0,0
14057,17243,709,DoodadFuncSkillHit,17245,,,0,0
14059,17246,711,DoodadFuncSkillHit,17247,,,0,0
14060,17248,712,DoodadFuncSkillHit,17250,,,0,0
14062,17252,694,DoodadFuncRecoverItem,-1,,,0,0
14064,17253,695,DoodadFuncRecoverItem,-1,,,0,0
14066,17254,697,DoodadFuncRecoverItem,-1,,,0,0
14067,17255,2895,DoodadFuncLootItem,17256,,,0,0
14068,17188,2370,DoodadFuncFakeUse,17255,,,0,0
14069,17258,698,DoodadFuncRecoverItem,-1,,,0,0
14070,17257,699,DoodadFuncRecoverItem,-1,,,0,0
14071,17259,2896,DoodadFuncLootItem,17260,,,0,0
14072,17261,398,DoodadFuncPurchase,-1,,21823,0,0
14073,17262,1,DoodadFuncBuyFish,17263,,21904,0,0
14075,17268,3507,DoodadFuncUse,-1,,21826,0,0
14076,17266,3508,DoodadFuncUse,-1,,21703,0,0
14077,17267,3509,DoodadFuncUse,-1,,21716,0,0
14078,7778,3510,DoodadFuncUse,7811,,13789,0,0
14079,1938,140,DoodadFuncCraftPack,-1,,,0,0
14080,7778,141,DoodadFuncCraftPack,-1,,,0,0
14081,17240,713,DoodadFuncSkillHit,17241,,,0,0
14082,17269,714,DoodadFuncSkillHit,17270,,,0,0
14083,17271,3511,DoodadFuncUse,-1,,21863,0,0
14086,17274,3514,DoodadFuncUse,-1,,21826,0,0
14087,17272,715,DoodadFuncSkillHit,17273,,,0,0
14088,17257,3515,DoodadFuncUse,17258,,21820,0,0
14089,17275,700,DoodadFuncRecoverItem,-1,,,0,0
14090,17276,701,DoodadFuncRecoverItem,-1,,,0,0
14091,17277,702,DoodadFuncRecoverItem,-1,,,0,0
14092,17278,703,DoodadFuncRecoverItem,-1,,,0,0
14093,17279,704,DoodadFuncRecoverItem,-1,,,0,0
14094,17280,705,DoodadFuncRecoverItem,-1,,,0,0
14095,17281,706,DoodadFuncRecoverItem,-1,,,0,0
14096,17282,707,DoodadFuncRecoverItem,-1,,,0,0
14097,17283,708,DoodadFuncRecoverItem,-1,,,0,0
14098,17284,709,DoodadFuncRecoverItem,-1,,,0,0
14099,17285,710,DoodadFuncRecoverItem,-1,,,0,0
14100,17286,711,DoodadFuncRecoverItem,-1,,,0,0
14101,17287,712,DoodadFuncRecoverItem,-1,,,0,0
14102,17288,713,DoodadFuncRecoverItem,-1,,,0,0
14103,17289,714,DoodadFuncRecoverItem,-1,,,0,0
14104,17291,715,DoodadFuncRecoverItem,-1,,,0,0
14105,17292,716,DoodadFuncRecoverItem,-1,,,0,0
14106,17194,2897,DoodadFuncLootItem,17293,,,0,0
14107,17193,2371,DoodadFuncFakeUse,17194,,,0,0
14108,17252,3516,DoodadFuncUse,17253,,21830,0,0
14109,17294,2898,DoodadFuncLootItem,17295,,,0,0
14110,17192,2372,DoodadFuncFakeUse,17294,,,0,0
14111,17297,2899,DoodadFuncLootItem,17298,,,0,0
14112,17191,2373,DoodadFuncFakeUse,17297,,,0,0
14113,17299,717,DoodadFuncRecoverItem,-1,,,0,0
14114,17300,718,DoodadFuncRecoverItem,-1,,,0,0
14115,17301,719,DoodadFuncRecoverItem,-1,,,0,0
14116,17303,720,DoodadFuncRecoverItem,-1,,,0,0
14117,17304,721,DoodadFuncRecoverItem,-1,,,0,0
14118,17305,722,DoodadFuncRecoverItem,-1,,,0,0
14119,17306,723,DoodadFuncRecoverItem,-1,,,0,0
14120,17307,724,DoodadFuncRecoverItem,-1,,,0,0
14121,17308,725,DoodadFuncRecoverItem,-1,,,0,0
14122,17309,726,DoodadFuncRecoverItem,-1,,,0,0
14123,17310,727,DoodadFuncRecoverItem,-1,,,0,0
14124,17311,728,DoodadFuncRecoverItem,-1,,,0,0
14125,17312,729,DoodadFuncRecoverItem,-1,,,0,0
14126,17313,730,DoodadFuncRecoverItem,-1,,,0,0
14127,17314,731,DoodadFuncRecoverItem,-1,,,0,0
14128,17315,732,DoodadFuncRecoverItem,-1,,,0,0
14129,17302,733,DoodadFuncRecoverItem,-1,,,0,0
14130,17316,734,DoodadFuncRecoverItem,-1,,11361,0,0
14131,17318,735,DoodadFuncRecoverItem,-1,,11361,0,0
14132,17320,736,DoodadFuncRecoverItem,-1,,11361,0,0
14133,17322,737,DoodadFuncRecoverItem,-1,,11361,0,0
14134,17324,738,DoodadFuncRecoverItem,-1,,11361,0,0
14135,17326,739,DoodadFuncRecoverItem,-1,,11361,0,0
14136,17328,740,DoodadFuncRecoverItem,-1,,11361,0,0
14137,17330,741,DoodadFuncRecoverItem,-1,,11361,0,0
14138,17332,742,DoodadFuncRecoverItem,-1,,11361,0,0
14139,17334,743,DoodadFuncRecoverItem,-1,,11361,0,0
14140,17336,744,DoodadFuncRecoverItem,-1,,11361,0,0
14141,17338,745,DoodadFuncRecoverItem,-1,,11361,0,0
14142,17340,746,DoodadFuncRecoverItem,-1,,11361,0,0
14143,17342,747,DoodadFuncRecoverItem,-1,,11361,0,0
14144,17344,748,DoodadFuncRecoverItem,-1,,11361,0,0
14145,17049,716,DoodadFuncSkillHit,17346,,,0,0
14146,17187,2374,DoodadFuncFakeUse,17259,,,0,0
14147,16990,2900,DoodadFuncLootItem,16991,,,0,0
14148,17349,303,DoodadFuncClimb,,,,0,0
14149,17350,304,DoodadFuncClimb,,,,0,0
14150,17351,185,DoodadFuncAttachment,-1,,21852,0,0
14151,16969,3517,DoodadFuncUse,16970,,21856,0,0
14152,16970,3518,DoodadFuncUse,16969,,21857,0,0
14153,17353,717,DoodadFuncSkillHit,17354,,,0,0
14154,17355,3519,DoodadFuncUse,-1,,21863,0,0
14155,17356,718,DoodadFuncSkillHit,17357,,,0,0
14156,17358,3520,DoodadFuncUse,-1,,21826,0,0
14158,17364,3521,DoodadFuncUse,-1,,21861,0,0
14159,17362,3522,DoodadFuncUse,-1,,21703,0,0
14160,17363,3523,DoodadFuncUse,-1,,21716,0,0
14161,17113,2375,DoodadFuncFakeUse,-1,,21720,0,0
14162,17365,719,DoodadFuncSkillHit,17366,,,0,0
14163,17371,3524,DoodadFuncUse,17372,,20978,0,0
14164,17376,720,DoodadFuncSkillHit,17377,,,0,0
14165,17370,3525,DoodadFuncUse,-1,,21863,0,0
14166,17368,3526,DoodadFuncUse,-1,,21861,0,0
14167,17369,3527,DoodadFuncUse,-1,,21862,0,0
14168,17378,721,DoodadFuncSkillHit,17379,,,0,0
14169,17387,722,DoodadFuncSkillHit,17388,,,0,0
14170,17389,3528,DoodadFuncUse,-1,,21863,0,0
14172,17390,723,DoodadFuncSkillHit,17391,,,0,0
14173,17392,3530,DoodadFuncUse,-1,,21863,0,0
14174,17380,724,DoodadFuncSkillHit,17381,,,0,0
14175,17382,3531,DoodadFuncUse,-1,,21826,0,0
14176,17383,725,DoodadFuncSkillHit,17384,,,0,0
14177,17385,3532,DoodadFuncUse,-1,,21863,0,0
14179,17396,749,DoodadFuncRecoverItem,-1,,,0,0
