id,owner_id,owner_type,unit_attribute_id,unit_modifier_type_id,value,linear_level_bonus
25978,98,Slave,8,0,2000000,0
25979,98,Slave,64,0,2000000,0
25980,4674,Buff,8,0,-500,0
25981,715,Buff,79,0,30,0
25982,715,Buff,84,0,30,0
25983,716,Buff,79,0,30,0
25984,716,Buff,84,0,30,0
25985,4675,Buff,51,0,-200,0
25986,4675,Buff,52,0,-200,0
25987,4675,Buff,8,1,-20,0
25991,4679,Buff,8,1,-10,0
25993,3231,DamageEffect,77,0,500,0
25994,3232,DamageEffect,77,0,500,0
25995,601,Buff,10,0,-10,0
25996,9858,Npc,6,0,300,0
25998,4686,Buff,84,0,500,0
25999,4690,Buff,84,0,500,0
26000,7594,Npc,6,0,-500,0
26007,4698,Buff,6,1,10,0
26008,4698,Buff,7,1,10,0
26009,4698,Buff,67,0,5,0
26010,4698,Buff,68,0,2,0
26014,8459,Item,3,0,2,0
26015,8459,Item,4,0,2,0
26016,3651,Buff,56,0,-1000,0
26017,25534,Item,0,0,3,0
26018,25534,Item,1,0,3,0
26019,25534,Item,2,0,3,0
26020,25534,Item,3,0,3,0
26021,25534,Item,4,0,3,0
26022,25529,Item,0,0,3,0
26023,25529,Item,1,0,3,0
26024,25529,Item,2,0,3,0
26025,25529,Item,3,0,3,0
26026,25529,Item,4,0,3,0
26027,21292,Item,7,0,153,0
26028,21292,Item,77,0,10,0
26029,1047,Npc,33,1,-90,0
26030,1047,Npc,34,1,-90,0
26031,1047,Npc,6,1,1000,0
26032,9529,Npc,33,1,-95,0
26033,26039,Item,1,0,12,0
26034,26039,Item,3,0,14,0
26035,26039,Item,4,0,12,0
26036,26039,Item,6,0,306,0
26039,3702,Npc,10,1,10,0
26040,4326,Buff,58,0,300,0
26046,4739,Buff,78,0,-200,0
26047,4739,Buff,83,0,-200,0
26048,12382,Npc,6,1,-70,0
26049,12382,Npc,51,0,-900,0
26050,9529,Npc,6,1,1000,0
26054,9361,Npc,10,0,20,0
26056,4152,Buff,10,0,-5,0
26057,4752,Buff,10,0,-10,0
26058,1952,Buff,51,0,100,0
26059,1952,Buff,52,0,100,0
26060,1952,Buff,53,0,100,0
26083,23093,Item,67,0,25,0
26084,23093,Item,68,0,20,0
26085,23096,Item,67,0,35,0
26086,23096,Item,68,0,25,0
26087,23099,Item,67,0,45,0
26088,23099,Item,68,0,30,0
26089,23102,Item,67,0,55,0
26090,23102,Item,68,0,40,0
26091,23105,Item,67,0,65,0
26092,23105,Item,68,0,50,0
26093,23110,Item,8,0,74,0
26094,23110,Item,67,0,45,0
26095,23110,Item,68,0,30,0
26096,23113,Item,8,0,128,0
26097,23113,Item,67,0,65,0
26098,23113,Item,68,0,50,0
26099,23111,Item,6,0,1250,0
26100,23111,Item,7,0,850,0
26101,23111,Item,10,0,3,0
26102,23108,Item,6,0,750,0
26103,23108,Item,7,0,550,0
26104,23108,Item,10,0,2,0
26105,23106,Item,6,0,1250,0
26106,23106,Item,7,0,850,0
26107,23103,Item,6,0,1000,0
26108,23103,Item,7,0,700,0
26109,23100,Item,6,0,750,0
26110,23100,Item,7,0,550,0
26111,23097,Item,6,0,500,0
26112,23097,Item,7,0,400,0
26113,23094,Item,6,0,300,0
26114,23094,Item,7,0,250,0
26115,23091,Item,6,0,150,0
26116,23091,Item,7,0,100,0
26117,25303,Item,6,0,180,0
26118,25303,Item,7,0,120,0
26119,25304,Item,6,0,360,0
26120,25304,Item,7,0,300,0
26121,25304,Item,77,0,20,0
26122,25304,Item,82,0,20,0
26123,25304,Item,86,0,20,0
26124,25305,Item,6,0,600,0
26125,25305,Item,7,0,480,0
26126,25305,Item,77,0,30,0
26127,25305,Item,82,0,30,0
26128,25305,Item,86,0,30,0
26129,25306,Item,6,0,900,0
26130,25306,Item,7,0,660,0
26131,25306,Item,77,0,40,0
26132,25306,Item,82,0,40,0
26133,25306,Item,86,0,40,0
26134,25307,Item,6,0,1200,0
26135,25307,Item,7,0,840,0
26136,25307,Item,77,0,50,0
26137,25307,Item,82,0,50,0
26138,25307,Item,86,0,50,0
26139,25308,Item,6,0,1500,0
26140,25308,Item,7,0,1020,0
26141,25308,Item,77,0,60,0
26142,25308,Item,82,0,60,0
26143,25308,Item,86,0,60,0
26144,25309,Item,6,0,900,0
26145,25309,Item,7,0,660,0
26146,25309,Item,77,0,60,0
26147,25309,Item,82,0,60,0
26148,25309,Item,86,0,60,0
26149,25310,Item,6,0,1500,0
26150,25310,Item,7,0,1020,0
26151,25310,Item,77,0,80,0
26152,25310,Item,82,0,80,0
26153,25310,Item,86,0,80,0
26154,23092,Item,10,0,5,0
26155,23095,Item,10,0,5,0
26156,23095,Item,79,0,20,0
26157,23095,Item,84,0,20,0
26158,23098,Item,10,0,5,0
26159,23098,Item,79,0,30,0
26160,23098,Item,84,0,30,0
26161,23101,Item,10,0,5,0
26162,23101,Item,79,0,40,0
26163,23101,Item,84,0,40,0
26164,23104,Item,10,0,5,0
26165,23104,Item,79,0,50,0
26166,23104,Item,84,0,50,0
26167,23107,Item,10,0,5,0
26168,23107,Item,79,0,60,0
26169,23107,Item,84,0,60,0
26170,23109,Item,10,0,10,0
26171,23109,Item,79,0,60,0
26172,23109,Item,84,0,60,0
26173,23112,Item,10,0,10,0
26174,23112,Item,79,0,80,0
26175,23112,Item,84,0,80,0
26182,2582,Buff,34,0,3000,0
26187,12389,Npc,10,0,30,0
26188,12390,Npc,6,0,900000,0
26280,4768,Buff,72,0,-100,0
26281,4768,Buff,10,0,-100,0
26295,4769,Buff,72,0,-100,0
26296,4769,Buff,10,0,-100,0
26297,1208,Npc,10,0,20,0
26298,1208,Npc,51,0,100,0
26299,1273,Npc,10,0,40,0
26300,1273,Npc,81,0,200,0
26301,1311,Npc,10,0,50,0
26302,1320,Npc,6,0,15,0
26303,1333,Npc,10,0,20,0
26304,1348,Npc,10,0,50,0
26305,1348,Npc,6,0,10,0
26306,1354,Npc,10,0,30,0
26307,1355,Npc,10,0,30,0
26308,1357,Npc,10,0,10,0
26309,2003,Npc,10,0,40,0
26310,2003,Npc,64,0,800,0
26311,1923,Npc,10,0,50,0
26312,1973,Npc,10,0,30,0
26313,1981,Npc,10,0,20,0
26314,1983,Npc,10,0,30,0
26315,1984,Npc,10,0,20,0
26316,1988,Npc,10,0,20,0
26317,1989,Npc,10,0,40,0
26318,1992,Npc,10,0,40,0
26319,1993,Npc,10,0,30,0
26320,11039,Npc,10,0,30,0
26321,11038,Npc,10,0,50,0
26322,11038,Npc,51,0,200,0
26323,9568,Npc,10,0,50,0
26324,9570,Npc,10,0,80,0
26325,9688,Npc,10,0,40,0
26326,9689,Npc,10,0,40,0
26328,9755,Npc,10,0,30,0
26329,11180,Npc,10,0,50,0
26330,12395,Npc,10,0,50,0
26331,4777,Buff,51,0,2500,0
26332,4777,Buff,52,0,2500,0
26333,4777,Buff,53,0,2500,0
26334,4777,Buff,8,1,200,0
26335,4777,Buff,64,1,200,0
26337,4778,Buff,10,0,-33,0
26338,4780,Buff,64,0,5000,0
26341,4780,Buff,8,0,5000,0
26343,87,Slave,67,0,10,0
26352,10099,Npc,10,0,50,0
26353,4786,Buff,8,0,2000,0
26354,4786,Buff,21,0,2000,0
26355,4786,Buff,64,0,2000,0
26356,4786,Buff,85,0,2000,0
26357,1043,Buff,8,0,5365,0
26358,1043,Buff,64,0,5365,0
26359,4562,Buff,8,0,5365,0
26360,4562,Buff,64,0,5365,0
26361,4586,Buff,8,0,5365,0
26362,4586,Buff,64,0,5365,0
26363,4621,Buff,8,0,5365,0
26364,4621,Buff,64,0,5365,0
26365,1250,Buff,17,0,25,0
26366,1250,Buff,26,0,25,0
26367,1250,Buff,31,0,25,0
26368,1250,Buff,77,0,80,0
26369,1250,Buff,82,0,80,0
26370,1250,Buff,86,0,80,0
26371,1936,Buff,17,0,15,0
26372,1936,Buff,26,0,15,0
26373,1936,Buff,31,0,15,0
26374,1936,Buff,77,0,50,0
26375,1936,Buff,82,0,50,0
26376,1936,Buff,86,0,50,0
26377,1384,Npc,10,0,50,0
26378,1385,Npc,10,0,50,0
26379,1386,Npc,10,0,50,0
26380,1387,Npc,10,0,50,0
26381,1388,Npc,10,0,30,0
26382,1389,Npc,10,0,50,0
26383,1390,Npc,10,0,80,0
26384,1391,Npc,10,0,20,0
26385,1392,Npc,10,0,60,0
26386,1669,Npc,10,0,50,0
26387,9741,Npc,10,0,50,0
26388,9742,Npc,10,0,80,0
26389,9743,Npc,10,0,80,0
26390,9744,Npc,10,0,50,0
26391,9745,Npc,10,0,50,0
26392,9746,Npc,10,0,80,0
26393,9747,Npc,10,0,50,0
26394,9748,Npc,10,0,80,0
26395,9749,Npc,10,0,100,0
26396,9750,Npc,10,0,80,0
26397,9751,Npc,10,0,50,0
26398,11180,Npc,11,0,10000,0
26399,11180,Npc,12,0,10000,0
26400,12327,Npc,67,0,10000,0
26401,12327,Npc,68,0,10000,0
26402,4793,Buff,84,0,400,0
26403,4794,Buff,84,0,200,0
26404,4795,Buff,84,0,300,0
26415,24629,Item,2,0,3,0
26416,24629,Item,3,0,1,0
26417,24721,Item,33,0,3500,0
26418,24722,Item,33,0,5000,0
26419,24733,Item,33,0,7500,0
26420,24725,Item,35,0,3500,0
26421,24732,Item,33,0,5000,0
26422,24726,Item,35,0,5000,0
26423,24736,Item,35,0,5000,0
26424,24737,Item,35,0,7500,0
26425,24740,Item,34,0,3500,0
26426,24741,Item,34,0,5000,0
26437,11180,Npc,8,0,5000,0
26438,11180,Npc,64,0,5000,0
26448,26276,Item,6,0,1000,0
26449,26276,Item,7,0,680,0
26450,26276,Item,10,0,3,0
26451,26277,Item,10,0,10,0
26452,26277,Item,79,0,56,0
26453,26277,Item,84,0,56,0
26454,26278,Item,8,0,102,0
26455,26278,Item,67,0,52,0
26456,26278,Item,68,0,40,0
26457,26274,Item,8,0,88,0
26458,26274,Item,67,0,40,0
26459,26274,Item,68,0,30,0
26460,26272,Item,6,0,860,0
26461,26272,Item,7,0,630,0
26462,26272,Item,10,0,2,0
26463,26273,Item,10,0,10,0
26464,26273,Item,79,0,42,0
26465,26273,Item,84,0,42,0
26466,4806,Buff,8,1,-100,0
26467,4806,Buff,64,1,-100,0
26468,4806,Buff,56,0,-1000,0
26471,4807,Buff,78,0,-400,0
26472,4807,Buff,83,0,-400,0
26483,21295,Item,77,0,10,0
26495,158,Housing,8,0,2000000,0
26496,158,Housing,64,0,2000000,0
26497,158,Housing,11,1,-100,0
26498,26307,Item,0,0,2,0
26499,26307,Item,1,0,1,0
26500,26307,Item,2,0,2,0
26501,26307,Item,3,0,1,0
26502,26307,Item,4,0,2,0
26503,4818,Buff,10,0,-30,0
26504,4821,Buff,67,0,12500,0
26505,4821,Buff,68,0,12500,0
26506,4821,Buff,54,0,300,0
26507,4821,Buff,55,0,300,0
26508,4821,Buff,51,0,300,0
26509,4821,Buff,52,0,300,0
26510,4821,Buff,74,0,300,0
26511,4821,Buff,119,0,300,0
26512,4821,Buff,10,0,50,0
26513,4825,Buff,8,1,-50,0
26514,328,Buff,10,0,-10,0
26515,329,Buff,10,0,-10,0
26516,330,Buff,10,0,-10,0
26517,4827,Buff,8,1,-50,0
26518,26294,Item,10,0,10,0
26519,26294,Item,79,0,80,0
26520,26294,Item,84,0,80,0
26521,26293,Item,6,0,1500,0
26522,26293,Item,7,0,1020,0
26523,26293,Item,77,0,80,0
26524,26293,Item,82,0,80,0
26525,26293,Item,86,0,80,0
26526,26292,Item,8,0,128,0
26527,26292,Item,67,0,65,0
26528,26292,Item,68,0,50,0
26529,12442,Npc,10,0,30,0
26536,4841,Buff,10,0,50,0
26541,4845,Buff,6,0,3,10
26542,4845,Buff,67,0,10,0
26543,4846,Buff,10,0,-20,0
26544,4846,Buff,94,0,-100,0
26545,4846,Buff,78,0,-300,0
26546,4846,Buff,83,0,-300,0
26548,4848,Buff,10,0,15,0
26549,4850,Buff,0,0,30,0
26550,4850,Buff,1,0,30,0
26551,4850,Buff,2,0,30,0
26552,4850,Buff,3,0,30,0
26553,4850,Buff,4,0,30,0
26554,4851,Buff,0,0,10,0
26555,4851,Buff,1,0,10,0
26556,4851,Buff,2,0,10,0
26557,4851,Buff,3,0,10,0
26558,4851,Buff,4,0,10,0
26564,4858,Buff,10,0,50,40
26572,26398,Item,52,0,15,0
26573,26398,Item,3,0,1000,0
26574,26398,Item,64,0,1000,0
26575,26398,Item,1,0,100,0
26582,4874,Buff,54,0,700,0
26585,4874,Buff,119,0,700,0
26586,9444,Npc,6,1,400,0
26587,4875,Buff,8,1,-50,0
26589,4875,Buff,64,1,-50,0
26590,102,Slave,6,0,1420,0
26591,102,Slave,10,0,100,0
26592,102,Slave,72,0,100,0
26593,102,Slave,8,0,2000000,0
26594,102,Slave,64,0,2000000,0
26595,103,Slave,6,0,1420,0
26596,103,Slave,10,0,100,0
26597,103,Slave,72,0,100,0
26598,103,Slave,8,0,2000000,0
26599,4875,Buff,33,1,-50,0
26600,103,Slave,64,0,2000000,0
26601,4875,Buff,35,1,-50,0
26602,4875,Buff,34,1,-50,0
26605,4875,Buff,96,1,-50,0
26606,4875,Buff,97,1,-50,0
26607,4875,Buff,98,1,-50,0
26608,4875,Buff,51,0,-500,0
26609,4875,Buff,52,0,-500,0
26610,4875,Buff,53,0,-500,0
26611,23090,Item,67,0,20,0
26612,23090,Item,68,0,15,0
26623,26420,Item,0,0,2,0
26624,26420,Item,1,0,1,0
26625,26420,Item,2,0,2,0
26626,26420,Item,3,0,1,0
26627,26420,Item,4,0,2,0
26628,104,Slave,6,0,117420,0
26638,12323,Npc,8,0,5000,0
26639,12323,Npc,64,0,5000,0
26640,12323,Npc,10,0,40,0
26641,9170,Npc,10,0,60,0
26642,9169,Npc,10,0,40,0
26643,9150,Npc,10,0,20,0
26644,12327,Npc,10,0,20,0
26645,12327,Npc,8,0,5000,0
26650,26440,Item,6,0,150,0
26655,4899,Buff,54,0,86,0
26656,4899,Buff,55,0,86,0
26657,4899,Buff,74,0,86,0
26658,4899,Buff,119,0,86,0
26659,4902,Buff,0,0,15,0
26660,4902,Buff,1,0,15,0
26661,4902,Buff,2,0,15,0
26662,4902,Buff,3,0,15,0
26663,4903,Buff,10,0,50,0
26664,4902,Buff,4,0,15,0
26665,4905,Buff,51,0,50,0
26666,4905,Buff,52,0,50,0
26668,4905,Buff,53,0,50,0
26669,3729,Buff,10,0,8,0
26670,3728,Buff,10,0,8,0
26671,3730,Buff,33,1,6,0
26672,3730,Buff,34,1,6,0
26673,3730,Buff,35,1,6,0
26674,3730,Buff,96,1,6,0
26675,3730,Buff,97,1,6,0
26676,3730,Buff,98,1,6,0
26677,3736,Buff,8,0,600,0
26678,3737,Buff,8,0,600,0
26679,3731,Buff,33,1,6,0
26680,3731,Buff,34,1,6,0
26681,3731,Buff,35,1,6,0
26682,3731,Buff,96,1,6,0
26683,3731,Buff,97,1,6,0
26684,3731,Buff,98,1,6,0
26685,3736,Buff,64,0,600,0
26686,3737,Buff,64,0,600,0
26691,4907,Buff,6,0,300,0
26692,4908,Buff,7,0,300,0
26695,3727,Buff,6,1,100,0
26696,3735,Buff,6,1,100,0
26700,24846,Item,99,0,50,0
26701,9688,Npc,6,1,100,0
26702,9689,Npc,6,1,100,0
26703,9148,Npc,6,0,100,0
26704,9148,Npc,6,1,100,0
26705,9149,Npc,6,1,100,0
26706,9150,Npc,6,1,100,0
26707,9169,Npc,6,1,100,0
26708,9170,Npc,6,1,100,0
26711,4926,Buff,54,0,700,0
26712,4926,Buff,119,0,700,0
26713,5714,Item,0,0,23,0
26714,5714,Item,2,0,18,0
26715,5714,Item,4,0,18,0
26716,5714,Item,81,0,20,0
26726,4940,Buff,85,0,500,0
26728,4147,Item,8,0,300,0
26729,4943,Buff,83,0,-300,0
26732,4944,Buff,36,0,20,0
26733,4944,Buff,41,0,20,0
26734,4944,Buff,46,0,20,0
26735,4946,Buff,10,0,-40,0
26737,26107,Item,0,0,7,0
26738,26107,Item,1,0,7,0
26739,26107,Item,2,0,7,0
26740,26107,Item,3,0,7,0
26741,26107,Item,4,0,7,0
26742,4951,Buff,95,0,20,0
26743,4954,Buff,2,0,10,0
26747,4957,Buff,58,0,200,0
26748,105,Slave,72,1,100,0
26749,105,Slave,10,1,100,0
26751,4961,Buff,96,1,10,0
26752,4961,Buff,97,1,10,0
26753,4961,Buff,98,1,10,0
26754,4961,Buff,33,1,10,0
26755,4961,Buff,34,1,10,0
26756,4961,Buff,87,1,10,0
26757,4883,Buff,10,0,-100,0
26758,4963,Buff,8,1,-50,0
26765,4964,Buff,6,0,700,0
26787,3680,Buff,54,0,60,0
26790,4976,Buff,66,0,-50,0
26792,3680,Buff,55,0,60,0
26793,3680,Buff,74,0,60,0
26794,3680,Buff,119,0,60,0
26799,4978,Buff,77,0,30,0
26800,4978,Buff,82,0,30,0
26801,4978,Buff,86,0,30,0
26807,4979,Buff,54,0,1000,0
26808,4979,Buff,74,0,1000,0
26809,4979,Buff,119,0,1000,0
26810,4979,Buff,55,0,1000,0
26816,2624,Buff,8,0,-3000,0
26856,5010,Buff,101,0,1000,0
26880,5012,Buff,104,0,1000,0
26890,5011,Buff,102,0,1000,0
26892,12523,Npc,10,0,30,0
26893,12524,Npc,10,0,30,0
26894,12525,Npc,10,0,30,0
26895,12523,Npc,6,0,250000,0
26896,12621,Npc,6,1,-30,0
26897,5030,Buff,0,0,45,0
26898,5030,Buff,1,0,45,0
26899,5030,Buff,2,0,45,0
26900,5031,Buff,2,0,45,0
26901,5031,Buff,3,0,45,0
26902,5031,Buff,4,0,45,0
26903,5032,Buff,6,0,830,0
26904,5033,Buff,7,0,920,0
26905,4928,Buff,10,0,-50,0
26907,24453,Item,0,0,7,0
26908,24454,Item,1,0,7,0
26909,24455,Item,2,0,7,0
26911,24456,Item,3,0,7,0
26912,24457,Item,4,0,7,0
26913,24088,Item,0,0,7,0
26914,24092,Item,4,0,7,0
26915,24091,Item,3,0,7,0
26916,24090,Item,2,0,7,0
26917,24089,Item,1,0,7,0
26918,12619,Npc,10,0,40,0
26919,12620,Npc,8,0,1000,0
26920,12621,Npc,8,0,1000,0
26921,12622,Npc,77,0,100,0
26922,12623,Npc,10,0,20,0
26923,12623,Npc,8,0,500,0
26924,12623,Npc,64,0,500,0
26925,12624,Npc,77,0,100,0
26926,12627,Npc,64,0,1000,0
26927,12628,Npc,64,0,1000,0
26928,12649,Npc,10,0,80,0
26931,12649,Npc,74,0,100,0
26932,12649,Npc,119,0,100,0
26933,12649,Npc,77,0,100,0
26934,5040,Buff,10,0,100,0
26935,12322,Npc,8,0,3000,0
26936,8828,Npc,8,0,3000,0
26937,8051,Npc,8,0,3000,0
26938,8953,Npc,8,0,3000,0
26939,12322,Npc,64,0,3000,0
26940,8828,Npc,64,0,3000,0
26941,8051,Npc,64,0,3000,0
26942,8953,Npc,64,0,3000,0
26943,12322,Npc,67,0,20000,0
26944,8828,Npc,67,0,20000,0
26945,8051,Npc,67,0,20000,0
26946,8953,Npc,67,0,20000,0
26947,12665,Npc,7,1,-100,0
26949,4935,Buff,58,0,-500,0
26950,12524,Npc,6,0,250000,0
26951,12525,Npc,6,0,250000,0
26952,12665,Npc,6,0,90650,0
26953,12665,Npc,64,0,300000,0
26954,12446,Npc,6,1,1000,0
26955,12473,Npc,6,1,1000,0
26959,5049,Buff,10,0,-86,0
27015,1802,Item,8,0,50,0
27016,1802,Item,10,0,50,0
27017,1802,Item,17,0,50,0
27018,1802,Item,26,0,50,0
27019,1802,Item,31,0,50,0
27020,1802,Item,33,0,5000,0
27021,1802,Item,34,0,5000,0
27022,1802,Item,35,0,5000,0
27023,1802,Item,51,0,50,0
27024,1802,Item,52,0,50,0
27025,1802,Item,53,0,50,0
27026,1802,Item,56,0,50,0
27027,1802,Item,58,0,50,0
27028,1802,Item,90,0,50,0
27029,1802,Item,66,0,50,0
27030,1802,Item,67,0,50,0
27031,1802,Item,68,0,50,0
27032,1802,Item,71,0,50,0
27033,1802,Item,77,0,50,0
27034,1802,Item,82,0,50,0
27035,1802,Item,86,0,50,0
27036,1802,Item,85,0,50,0
27037,1802,Item,80,0,50,0
27038,1802,Item,89,0,50,0
27039,1802,Item,91,0,5000,0
27040,1802,Item,94,0,50,0
27041,1802,Item,92,0,50,0
27046,5054,Buff,10,0,200,0
27047,12701,Npc,11,0,0,0
27048,5051,Buff,58,0,-400,0
27049,5061,Buff,101,0,100,0
27050,5065,Buff,72,0,-100,0
27051,5065,Buff,10,0,-100,0
27052,12608,Npc,10,0,-1000,0
27055,12627,Npc,10,0,60,0
27056,12666,Npc,10,0,30,0
27057,12666,Npc,8,0,500,0
27058,12667,Npc,10,0,30,0
27059,12667,Npc,64,0,500,0
27060,12668,Npc,10,0,50,0
27061,12668,Npc,77,0,100,0
27062,12668,Npc,82,0,100,0
27063,12668,Npc,86,0,100,0
27064,12669,Npc,10,0,50,0
27065,12669,Npc,54,0,100,0
27066,12669,Npc,55,0,100,0
27067,12669,Npc,74,0,100,0
27068,12669,Npc,119,0,100,0
27069,12670,Npc,10,0,60,0
27070,12670,Npc,54,0,100,0
27071,12670,Npc,55,0,100,0
27072,12670,Npc,74,0,100,0
27073,12670,Npc,119,0,100,0
27074,12671,Npc,79,0,100,0
27075,12671,Npc,84,0,100,0
27076,12672,Npc,64,0,500,0
27077,12673,Npc,10,0,40,0
27078,12673,Npc,54,0,100,0
27079,12673,Npc,55,0,100,0
27080,12673,Npc,74,0,100,0
27081,12673,Npc,119,0,100,0
27082,12674,Npc,10,0,40,0
27083,12674,Npc,8,0,500,0
27084,12674,Npc,64,0,500,0
27086,12622,Npc,10,0,60,0
27087,12624,Npc,10,0,60,0
27089,12625,Npc,10,0,60,0
27091,12626,Npc,10,0,60,0
27092,12628,Npc,10,0,60,0
27106,5076,Buff,8,0,1000000,0
27107,5076,Buff,64,0,1000000,0
27112,5081,Buff,10,0,-50,0
27113,5091,Buff,99,0,100,0
27114,5092,Buff,111,0,100,0
27115,5093,Buff,106,0,100,0
27116,5094,Buff,104,0,100,0
27117,5095,Buff,107,0,100,0
27118,5096,Buff,103,0,100,0
27121,5099,Buff,10,0,-30,0
27122,5130,Buff,8,0,2000000,0
27123,5134,Buff,54,0,333,0
27124,5134,Buff,51,0,2,0
27126,5136,Buff,58,0,-120,0
27127,5137,Buff,113,0,1000,0
27128,5138,Buff,23,0,-700,0
27130,5140,Buff,108,0,1000,0
27131,5146,Buff,6,1,-20,0
27132,5146,Buff,7,1,10,40
27133,5147,Buff,6,1,-20,0
27134,5148,Buff,6,1,5,10
27135,5147,Buff,7,1,10,40
27136,5149,Buff,7,1,10,20
27137,5150,Buff,6,0,5,10
27138,5151,Buff,7,0,10,20
27139,5146,Buff,86,0,50,10
27140,5147,Buff,86,0,50,10
27141,5148,Buff,79,0,20,6
27142,5148,Buff,84,0,20,6
27143,5149,Buff,77,0,50,10
27144,5150,Buff,79,0,20,6
27145,5150,Buff,84,0,20,6
27146,5148,Buff,90,0,20,20
27147,5150,Buff,90,0,20,20
27148,5151,Buff,77,0,50,10
27149,5154,Buff,10,0,-50,0
27159,5138,Buff,88,0,-700,0
27161,12529,Npc,6,0,-2700,0
27162,5159,Buff,72,0,-100,0
27163,5159,Buff,10,0,-100,0
27164,106,Slave,72,0,100,0
27165,106,Slave,10,0,100,0
27166,5160,Buff,10,0,200,0
27171,5164,Buff,0,0,4,0
27172,5165,Buff,33,0,3000,0
27173,5165,Buff,35,0,3000,0
27174,5165,Buff,34,0,3000,0
27176,12527,Npc,10,0,30,0
27177,12528,Npc,10,0,30,0
27178,12526,Npc,10,0,30,0
27180,21128,Item,51,0,700000,0
27181,24580,Item,52,0,150000,0
27182,4771,Buff,8,0,47700,0
27183,4771,Buff,64,0,47700,0
27184,4771,Buff,11,1,-100,0
27185,4771,Buff,67,1,-100,0
27186,4772,Buff,8,0,47700,0
27187,4772,Buff,64,0,47700,0
27188,4772,Buff,11,1,-100,0
27189,4772,Buff,67,1,-100,0
27190,4773,Buff,8,0,47700,0
27191,4773,Buff,64,0,47700,0
27192,4773,Buff,11,1,-100,0
27193,4773,Buff,67,1,-100,0
27194,4774,Buff,8,0,47700,0
27195,4774,Buff,64,0,47700,0
27196,4774,Buff,11,1,-100,0
27197,4774,Buff,67,1,-100,0
27198,102,Buff,78,0,-200,0
27199,102,Buff,83,0,-200,0
27200,12700,Npc,6,0,-500,0
27222,5165,Buff,0,0,20,0
27226,5183,Buff,10,0,-90,0
27227,5184,Buff,54,0,-90,0
27228,5184,Buff,55,0,-90,0
27229,5184,Buff,74,0,-90,0
27230,5184,Buff,119,0,-90,0
27231,5184,Buff,71,0,-90,0
27235,5186,Buff,1,0,4,0
27236,5185,Buff,10,0,-70,0
27237,5187,Buff,3,0,4,0
27238,5188,Buff,33,0,3000,0
27239,5188,Buff,35,0,3000,0
27240,5188,Buff,34,0,3000,0
27241,5188,Buff,1,0,20,0
27242,5189,Buff,33,0,3000,0
27243,5189,Buff,35,0,3000,0
27244,5189,Buff,34,0,3000,0
27245,5189,Buff,3,0,20,0
27246,5190,Buff,10,0,-42,0
27247,5190,Buff,51,0,-180,0
27248,5190,Buff,52,0,-180,0
27249,5190,Buff,53,0,-180,0
27250,5190,Buff,54,0,-153,0
27251,5190,Buff,55,0,-153,0
27252,5190,Buff,74,0,-153,0
27253,5190,Buff,119,0,-153,0
27254,5191,Buff,10,0,-36,0
27255,5191,Buff,51,0,-140,0
27256,5191,Buff,52,0,-140,0
27257,5191,Buff,53,0,-140,0
27258,5191,Buff,54,0,-123,0
27259,5191,Buff,55,0,-123,0
27260,5191,Buff,74,0,-123,0
27261,5191,Buff,119,0,-123,0
27271,12753,Npc,10,0,30,0
27274,4275,DamageEffect,86,0,-1000,0
27275,11977,Npc,6,1,-20,0
27276,11977,Npc,7,1,40,0
27277,11977,Npc,86,0,50,0
27278,11973,Npc,6,1,-20,0
27279,11973,Npc,7,1,40,0
27280,11973,Npc,86,0,50,0
27282,11943,Npc,79,0,100,0
27283,11943,Npc,84,0,100,0
27284,11943,Npc,90,0,100,0
27285,11970,Npc,7,1,100,0
27286,11970,Npc,77,0,100,0
27287,11971,Npc,6,1,30,0
27288,11971,Npc,79,0,100,0
27289,11971,Npc,84,0,100,0
27290,11971,Npc,90,0,100,0
27291,11972,Npc,7,1,100,0
27292,11972,Npc,77,0,100,0
27295,5222,Buff,95,0,10,0
27316,5225,Buff,10,0,-100,0
27319,5226,Buff,56,0,-1000,0
27324,5238,Buff,92,0,-10,0
27326,107,Slave,6,0,37420,0
27327,107,Slave,10,0,100,0
27328,107,Slave,72,0,100,0
27330,5249,Buff,93,0,15,0
27332,12859,Npc,51,0,-900,0
27333,12859,Npc,53,0,-900,0
27337,5260,Buff,6,0,50,0
27338,5260,Buff,7,0,50,0
27339,12859,Npc,6,1,500,0
27343,5259,Buff,72,0,-100,0
27344,5259,Buff,10,0,-100,0
27346,101,Slave,10,1,-100,0
27347,101,Slave,72,1,-100,0
27348,101,Slave,8,0,2000000,0
27349,101,Slave,64,0,2000000,0
27350,5278,Buff,10,0,-25,0
27351,5279,Buff,10,0,-15,0
27352,5280,Buff,10,0,-5,0
27353,3738,Buff,58,0,-990,0
27354,3738,Buff,64,0,200000,0
27359,5296,Buff,58,0,-500,0
27360,5296,Buff,10,0,100,0
27364,5299,Buff,58,0,-500,0
27365,5305,Buff,10,0,-100,0
27366,5315,Buff,58,0,-1000,0
27369,5325,Buff,3,0,5,0
27370,5325,Buff,4,0,5,0
27371,5328,Buff,10,0,-2,0
27372,5329,Buff,58,0,1000,0
27373,5330,Buff,58,0,-900,0
27374,5332,Buff,58,0,-900,0
27375,5335,Buff,58,0,-900,0
27376,12758,Npc,10,0,30,0
27377,5322,Buff,10,0,-50,0
